run_id,site,clock_bin,time_hour,eta,standard_error,lower_eta,upper_eta,estimate_melEDI_lx,lower_melEDI_lx,upper_melEDI_lx,simultaneous_critical_value,equal_site_deviation_eta,deviation_standard_error,site_to_equal_site_ratio,ratio_lower,ratio_upper,deviation_simultaneous_critical_value
main__glasses__all_available,FUSPCEU,1410,23.75,-0.5143467516208561,0.2703210229333053,-1.4462957509054184,0.41760224766370624,0.20595196609042607,0,2.5157862205207184,3.4475638970724694,-0.33100618553157374,0.2662751483169384,0.46665273386609407,0.05690450227922551,3.8268461246905665,3.431965736002298
main__glasses__all_available,IZTECH,0,0.25,-0.04560915485698779,0.2901966279348132,-1.0460805723772217,0.9548622626632463,0.8003074525251361,0,8.912852479097296,3.4475638970724694,0.3368529949924285,0.277189030301447,2.1719658623540887,0.24296837025438744,19.415842902894706,3.431965736002298
main__glasses__all_available,IZTECH,30,0.75,-0.26636104316139586,0.26001492618332755,-1.162779115370999,0.6300570290482074,0.4415504946317512,0,4.166355384433203,3.4475638970724694,0.2770569300018383,0.24687469607869822,1.8925916949883705,0.2690242516437041,13.31442538006881,3.431965736002298
main__glasses__all_available,IZTECH,60,1.25,-0.45249942392692616,0.231100772137527,-1.2492341025338354,0.3442352546799831,0.2527772545625184,0,2.1092011197647684,3.4475638970724694,0.21855825220980268,0.21889253805696823,1.6540866336409121,0.2933097918690564,9.328030183223376,3.431965736002298
main__glasses__all_available,IZTECH,90,1.75,-0.608021619190508,0.20422170674676557,-1.312089002369178,0.09604576398816211,0.14659165807879765,0,1.147514964801392,3.4475638970724694,0.16279483542464163,0.19334063367176396,1.454771671151096,0.315686787226907,6.703988576064701,3.431965736002298
main__glasses__all_available,IZTECH,120,2.25,-0.7371111954318441,0.17951453544950746,-1.355999026847302,-0.11822336401638622,0.08318453422399599,0,0.6616871623978394,3.4475638970724694,0.11081818106349675,0.16999380666387934,1.2906788131920837,0.33682573121120657,4.945737942385265,3.431965736002298
main__glasses__all_available,IZTECH,150,2.75,-0.8410287295491757,0.15716474982318232,-1.3828642469320058,-0.29919321216634565,0.04420199555314172,0,0.40211915331236103,3.4475638970724694,0.06285130761064696,0.14892775916260745,1.1557164838437717,0.3562347986068848,3.7494388427284786,3.431965736002298
main__glasses__all_available,IZTECH,180,3.25,-0.9186066039365914,0.1380697057091594,-1.39461073661891,-0.4426024712542728,0.020612799009052885,0,0.26090884753621146,3.4475638970724694,0.01821366832087821,0.13081746582500883,1.0428303647833939,0.37089639141291586,2.932072662048543,3.431965736002298
main__glasses__all_available,IZTECH,210,3.75,-0.9691864284607187,0.12322114668087138,-1.393999205113562,-0.5443736518078754,0.007352848264254669,0,0.1855133029581655,3.4475638970724694,-0.024400325808517948,0.11654062126106247,0.9453653367428873,0.37638842151965596,2.3744503518642928,3.431965736002298
main__glasses__all_available,IZTECH,240,4.25,-0.992208150676207,0.1128402436158609,-1.3812321007031112,-0.6031842006493029,0.0018103309816723812,0,0.1493536899697908,3.4475638970724694,-0.06639631084053793,0.10663755321784035,0.8582299953466446,0.3695109054533551,1.9933341994575593,3.431965736002298
main__glasses__all_available,IZTECH,270,4.75,-0.9836647676737901,0.10675473283841697,-1.3517085304491332,-0.615621004898447,0.003832959417050655,0,0.1423142724588883,3.4475638970724694,-0.10867993016453101,0.1012786184971096,0.7786101660139984,0.3497319596429377,1.733424052063433,3.431965736002298
main__glasses__all_available,IZTECH,300,5.25,-0.9295664377330831,0.10540919099085214,-1.2929713590127616,-0.5661615164534046,0.017607105729655903,0,0.17154291983032835,3.4475638970724694,-0.1511669958613909,0.10043378921178196,0.7060460117069105,0.319262331465734,1.5614149290917463,3.431965736002298
main__glasses__all_available,IZTECH,330,5.75,-0.8129908764115464,0.10874889205978938,-1.1879096305235073,-0.43807212229958564,0.05381869539471368,0,0.26469337809434434,3.4475638970724694,-0.19255024955799194,0.10363235374081488,0.641873949902858,0.2830004090541827,1.4558359436329136,3.431965736002298
main__glasses__all_available,IZTECH,360,6.25,-0.6158860158992233,0.11543017674478677,-1.0138389258772444,-0.2179331059212023,0.14216645487914145,0,0.5054341221715823,3.4475638970724694,-0.23039264951379126,0.10977197539032012,0.588311517147627,0.24710053868387438,1.4006867125908433,3.431965736002298
main__glasses__all_available,IZTECH,390,6.75,-0.3220939598229701,0.1236419282467827,-0.7483574078110029,0.10416948816506266,0.37632792187853514,0.07850179684451522,1.1710700573997914,3.4475638970724694,-0.2615279918487105,0.11757919161928723,0.5476108043292417,0.21624409214834858,1.3867550786654361,3.431965736002298
main__glasses__all_available,IZTECH,420,7.25,0.050549044881910185,0.13255670236300238,-0.4064486564997577,0.5075467462635781,1.0234378323609943,0.2922395152369083,3.117708859388295,3.4475638970724694,-0.282673231295758,0.126159835337467,0.5215870122171835,0.19246445602838733,1.413523395060136,3.431965736002298
main__glasses__all_available,IZTECH,450,7.75,0.4597865494054656,0.14199195615069377,-0.02973979229436341,0.9493128911052946,2.782614384075357,0.8338136280135848,8.798419810978885,3.4475638970724694,-0.29111077978437505,0.13499809919378283,0.5115513324441098,0.17602743852581815,1.4866134956963688,3.431965736002298
main__glasses__all_available,IZTECH,480,8.25,0.8617059865813663,0.15146474795364462,0.33952158985719993,1.3838903833055327,7.172872709603047,2.0853529562754045,24.10418051839074,3.4475638970724694,-0.2852896826182043,0.1436568371121965,0.5184541048939848,0.16660382755766345,1.613376252045531,3.431965736002298
main__glasses__all_available,IZTECH,510,8.75,1.2109050040589733,0.16018975113682293,0.658640601358639,1.7631694067593076,16.15193228216243,4.456596805579481,57.86547602820074,3.4475638970724694,-0.265218040748591,0.15169859741096645,0.5429776571105683,0.1637410498995735,1.800554816902086,3.431965736002298
main__glasses__all_available,IZTECH,540,9.25,1.4790659908014632,0.16772869634003992,0.9008105927965103,2.057321388806416,30.034638835361825,7.85812200168793,114.00939132939763,3.4475638970724694,-0.23256553296810795,0.1588421059577978,0.5853753992972145,0.16683754935446302,2.0538803130843686,3.431965736002298
main__glasses__all_available,IZTECH,570,9.75,1.6804413071709303,0.17429740613761402,1.0795398624175148,2.281342751924346,47.811669819473025,11.909913028741185,191.0361139249488,3.4475638970724694,-0.19045324615506096,0.1650090755895117,0.6449807513441436,0.1750819037629663,2.376031792341346,3.431965736002298
main__glasses__all_available,IZTECH,600,10.25,1.8346293112740966,0.17999918989438574,1.2140706026919208,2.4551880198562723,68.2328148793237,16.270826382021053,285.12528309627487,3.4475638970724694,-0.14296854041958337,0.1701586913245736,0.7195010955960504,0.1875221878171396,2.7606430609092985,3.431965736002298
main__glasses__all_available,IZTECH,630,10.75,1.9609299070993471,0.18452301077965091,1.3247750369563085,2.5970847772423857,91.29657201890616,21.023945433008798,395.343805859959,3.4475638970724694,-0.09449722999014365,0.174163416609119,0.8044568795092862,0.2031327236810742,3.185852378988768,3.431965736002298
main__glasses__all_available,IZTECH,660,11.25,2.077130732952172,0.18744999968185908,1.4308848815427488,2.7233765843615956,119.33475773393766,26.870244373020373,528.8036746450101,3.4475638970724694,-0.04900595853590852,0.17689594564966743,0.8932932276340133,0.22074619030968806,3.614888163720087,3.431965736002298
main__glasses__all_available,IZTECH,690,11.75,2.1839065825428645,0.18889372971761295,1.5326833795850572,2.835129785500672,152.62375116040099,33.99442571341869,684.0160594567262,3.4475638970724694,-0.0094255038501158,0.1783544416017234,0.9785307914202677,0.2390386699786119,4.005722211570414,3.431965736002298
main__glasses__all_available,IZTECH,720,12.25,2.273402412682282,0.18919002315687294,1.6211577191603426,2.9256471062042215,187.57326633389314,41.698213422586306,842.5497692698042,3.4475638970724694,0.022727398152758083,0.17861058025320997,1.0537252770548953,0.2568869288305852,4.322278928550208,3.431965736002298
main__glasses__all_available,IZTECH,750,12.75,2.339125520861867,0.18833904214416033,1.6898146387564497,2.9884364029672845,218.23608609982617,48.85698214571885,973.6251849286907,3.4475638970724694,0.047400205321904504,0.17766677286729216,1.1153218368517241,0.27393903933263836,4.540947514413272,3.431965736002298
main__glasses__all_available,IZTECH,780,13.25,2.375800798701972,0.18601135919522427,1.7345147522951376,3.0170868451088064,237.47503324081433,54.16436837617297,1040.0281376410012,3.4475638970724694,0.06571523862848694,0.17545806693952057,1.1633629769593234,0.2907697109878194,4.654588717517262,3.431965736002298
main__glasses__all_available,IZTECH,810,13.75,2.3829511081877293,0.18210841609093092,1.7551207075195847,3.0107815088558736,241.41889230683492,56.80110594233295,1025.036056234778,3.4475638970724694,0.07942097702731886,0.1719951522150163,1.2006625840329002,0.30841785179041514,4.67414785599438,3.431965736002298
main__glasses__all_available,IZTECH,840,14.25,2.367690761631318,0.17705705019446696,1.7572752676587258,2.9781062556039104,233.0797120338014,57.08409701966249,950.7373995215961,3.4475638970724694,0.0902433174157304,0.16741159380310855,1.2309582331512088,0.32786304170730596,4.6216193318778105,3.431965736002298
main__glasses__all_available,IZTECH,870,14.75,2.337371298845805,0.17116209796241783,1.747279029363392,2.927463568328218,217.35595179033413,55.782912090217195,846.0815821748873,3.4475638970724694,0.09933507768999345,0.1618354984586167,1.2569994211419215,0.3498816710851594,4.515948320043751,3.431965736002298
main__glasses__all_available,IZTECH,900,15.25,2.298496370042025,0.16430895453158,1.732030750433228,2.8649619896508223,198.73661909917692,53.85488241810863,732.6603976303334,3.4475638970724694,0.10700118614414325,0.15530474998988444,1.2793847984057283,0.37497352507386544,4.3651760802825486,3.431965736002298
main__glasses__all_available,IZTECH,930,15.75,2.2555717694414246,0.15627723567603097,1.7167960137904545,2.7943475250923946,180.0240774335157,51.994996572219634,622.6984529434969,3.4475638970724694,0.11279508094096115,0.14789277815714671,1.2965673496619332,0.4029323471810758,4.172131882610798,3.431965736002298
main__glasses__all_available,IZTECH,960,16.25,2.2041008500664803,0.1474973974259933,1.695594147788476,2.7126075523444846,159.8929514488218,49.512846810274205,515.8499234380574,3.4475638970724694,0.11595983589300883,0.13986934949553947,1.3060500973695324,0.43244713170686927,3.9444517763507907,3.431965736002298
main__glasses__all_available,IZTECH,990,16.75,2.1362113096663284,0.13872274964747583,1.657955766279068,2.614466853053589,136.73944675885545,45.39417211086213,411.49193189931384,3.4475638970724694,0.11606435387813148,0.13164782650360066,1.3063644512411396,0.46158695229987434,3.6972190634146505,3.431965736002298
main__glasses__all_available,IZTECH,1020,17.25,2.0449445842983587,0.13038260341439176,1.595442227960584,2.4944469406361334,110.80332942855843,39.29510188102238,312.1100944296416,3.4475638970724694,0.11360495362270334,0.12362756721261398,1.2989874452431478,0.4890118450607884,3.450567506579653,3.431965736002298
main__glasses__all_available,IZTECH,1050,17.75,1.924769059818903,0.12259365649206713,1.5021195956867484,2.3474185239510574,83.99478407928174,31.677490363025342,222.44534982314255,3.4475638970724694,0.11033898015141544,0.11626670667860606,1.2892554624656891,0.5144173722349076,3.231188791848553,3.431965736002298
main__glasses__all_available,IZTECH,1080,18.25,1.7794130065039278,0.11608458564068543,1.3792039800424836,2.179622032965372,60.07457151860968,23.84440116337489,151.12445672130167,3.4475638970724694,0.1091974848076094,0.11036183806946755,1.285871245560876,0.5375754634380049,3.0757818624862927,3.431965736002298
main__glasses__all_available,IZTECH,1110,18.75,1.6248213071805042,0.11252030773864127,1.2369003565332806,2.012742257827728,42.05230298064197,17.15441965375397,102.87747952277627,3.4475638970724694,0.11376533753561689,0.1070517497373834,1.2994672467875672,0.5576573112512235,3.0280516213172044,3.431965736002298
main__glasses__all_available,IZTECH,1140,19.25,1.4776720187849828,0.11315886962527859,1.087549585231342,1.8677944523386236,29.938069568248654,12.133467857349604,73.65550693459927,3.4475638970724694,0.1274713361278674,0.10734533919528119,1.3411314164633392,0.5742034665799387,3.1323974530107837,3.431965736002298
main__glasses__all_available,IZTECH,1170,19.75,1.3536406822882292,0.1181382264760906,0.9463515978250883,1.7609297667513701,22.475671774362876,8.737951171727968,57.567319739685495,3.4475638970724694,0.1527417624113016,0.11175278558310689,1.4214833018754385,0.5877735399892012,3.4377436887475783,3.431965736002298
main__glasses__all_available,IZTECH,1200,20.25,1.263050449183629,0.12719919008660555,0.8245231137041893,1.7015777846630686,18.22527282860643,6.576104310943007,50.20113500360013,3.4475638970724694,0.19039518662366564,0.12045990317667109,1.5502266072909714,0.5983853141894662,4.016145578719787,3.431965736002298
main__glasses__all_available,IZTECH,1230,20.75,1.19475493980291,0.14070071963184302,0.7096802185080524,1.6798296610977677,15.558672457982361,5.024838907919574,47.74424009259479,3.4475638970724694,0.2394813982112826,0.13347982289492272,1.7357269162743876,0.6044817862498346,4.9840177097316465,3.431965736002298
main__glasses__all_available,IZTECH,1260,21.25,1.1297191544325442,0.15856614319538848,0.5830522438540995,1.676386065010989,13.380908296581698,3.72870798341445,47.36637489411602,3.4475638970724694,0.2976173912546204,0.15041040389255683,1.984345959717305,0.6045246840715681,6.513594881396484,3.431965736002298
main__glasses__all_available,IZTECH,1290,21.75,1.0481860319881844,0.1798584105597827,0.42811266915743984,1.668259394818929,11.073417636393273,2.5798634724884923,46.48642612167637,3.4475638970724694,0.36170184314120946,0.17043695690225497,2.299862347257081,0.5980920737042937,8.843733346223873,3.431965736002298
main__glasses__all_available,IZTECH,1320,22.25,0.9311401975558563,0.2036702151236023,0.22897411698674175,1.6333062781249708,8.43375553524202,1.5942368245823624,42.88394562001419,3.4475638970724694,0.4287595524071857,0.19289393841473965,2.683858113398399,0.5844591539910168,12.324376004152938,3.431965736002298
main__glasses__all_available,IZTECH,1350,22.75,0.7780866669898499,0.22981592065707773,-0.01421840403996244,1.5703917380196621,5.899107813780771,0.8677910376660477,37.08705088255239,3.4475638970724694,0.4966271338105946,0.2177002034497091,3.1378135480201865,0.5616781050674396,17.529388760768686,3.431965736002298
main__glasses__all_available,IZTECH,1380,23.25,0.6095834566169147,0.25816545103638455,-0.28045843184755503,1.4996253450813843,3.969897358691941,0.42425377714229573,31.495508191811705,3.4475638970724694,0.5642548203966848,0.24507415192264434,3.6665264338873444,0.5286505984980011,25.42968101916465,3.431965736002298
main__glasses__all_available,IZTECH,1410,23.75,0.44819833365573114,0.28792011139771045,-0.544424647640099,1.4408213149515614,2.706715116310265,0.18547977931395146,27.494422845133414,3.4475638970724694,0.6315388997450131,0.27490084376550167,4.280937622157224,0.48762798645418487,37.58280376412112,3.431965736002298
main__glasses__all_available,KNUST,0,0.25,-0.7786031756523649,0.33398930504083957,-1.9300526457194875,0.3728462944147576,0.06649332414096068,0,2.2596429600962,3.4475638970724694,-0.39614102580294946,0.32010878099919454,0.40166036094644414,0.03200785758342626,5.040357516435758,3.431965736002298
main__glasses__all_available,KNUST,30,0.75,-0.8657508023079522,0.2980002231599909,-1.893125612993876,0.16162400837797153,0.03622261020822096,0,1.350854992070304,3.4475638970724694,-0.3223328291447183,0.2840203846768536,0.4760660054886065,0.05045671152531449,4.4917481684903615,3.431965736002298
main__glasses__all_available,KNUST,60,1.25,-0.9160690676598374,0.2647475247252162,-1.8288030757417937,-0.003335059577881161,0.0213195895527218,0,0.8923501517061067,3.4475638970724694,-0.24501139152310797,0.25168591604688784,0.5688380100548581,0.07784149501827001,4.156866226775641,3.431965736002298
main__glasses__all_available,KNUST,90,1.75,-0.9343957925394715,0.2343579992866884,-1.742359969870394,-0.12643161520854895,0.01630655910950775,0,0.6474263160199581,3.4475638970724694,-0.16357933792432125,0.22259500676651495,0.6861525190260304,0.11816319514975883,3.984364833475205,3.431965736002298
main__glasses__all_available,KNUST,120,2.25,-0.9315429804131593,0.20607723703188788,-1.6420074228127417,-0.2210785380135769,0.01707307339803589,0,0.5010650307780566,3.4475638970724694,-0.08361360391781777,0.19563666009635217,0.8248716851028424,0.1757794421723296,3.8708354542241814,3.431965736002298
main__glasses__all_available,KNUST,150,2.75,-0.9210072479388457,0.1799924825232561,-1.5415428324304707,-0.30047166344722065,0.019947928487742017,0,0.400643217093374,3.4475638970724694,-0.017127210779022822,0.17078785874848193,0.961330650275992,0.24930713613534414,3.7068999848377966,3.431965736002298
main__glasses__all_available,KNUST,180,3.25,-0.9158678489344027,0.15777722275473205,-1.4598149058839778,-0.3719207919848275,0.021375812761493557,0,0.32469701448166055,3.4475638970724694,0.020952423323066932,0.14952326981424122,1.049427458262111,0.32195389576252675,3.420669868106805,3.431965736002298
main__glasses__all_available,KNUST,210,3.75,-0.9260341972455071,0.14099682105798336,-1.4121297471269978,-0.43993864736401633,0.01856753819600568,0,0.26312935030844564,3.4475638970724694,0.018751905406693404,0.13331442045542177,1.0441235839176568,0.3641005896728562,2.994211186179594,3.431965736002298
main__glasses__all_available,KNUST,240,4.25,-0.9523918008275667,0.12949149321693793,-1.3988219978202865,-0.5059616038348469,0.011585611866354747,0,0.2119165338676223,3.4475638970724694,-0.026579960991897533,0.12230328828647373,0.9406326276461441,0.357832138748323,2.47263910750844,3.431965736002298
main__glasses__all_available,KNUST,270,4.75,-0.9805270742230945,0.12255487132654931,-1.403042824018868,-0.558011324427321,0.004585848887791913,0,0.1766869497082786,3.4475638970724694,-0.10554223671383574,0.11609627658935547,0.7842558434472057,0.31334251142577496,1.9628911033566654,3.431965736002298
main__glasses__all_available,KNUST,300,5.25,-0.9757416051311745,0.12089295923021072,-1.392527806783503,-0.558955403478846,0.005744647754294757,0,0.17608613470201048,3.4475638970724694,-0.1973421632594823,0.11494981179627708,0.6348305771412708,0.2559493442993613,1.574568838129759,3.431965736002298
main__glasses__all_available,KNUST,330,5.75,-0.8958791300835722,0.12490081058700538,-1.3264826553784188,-0.46527560478872565,0.027092777205249552,0,0.24255033392232858,3.4475638970724694,-0.27543850323001806,0.11886426787881779,0.5303486855061506,0.20731150391180392,1.356749253711274,3.431965736002298
main__glasses__all_available,KNUST,360,6.25,-0.7013607186990037,0.13289198495510546,-1.1595143282405231,-0.2432071091574844,0.09890206010434982,0,0.47120617122133834,3.4475638970724694,-0.3158673523135715,0.1263749796531703,0.48320636647292126,0.17799919885631693,1.3117384465782775,3.431965736002298
main__glasses__all_available,KNUST,390,6.75,-0.3660042237472325,0.1424270031819925,-0.8570304178856956,0.12502197039123053,0.3305224234094134,0.03898552826597004,1.2335888949791913,3.4475638970724694,-0.3054382557729729,0.13554387211003702,0.49495047368884304,0.16958202597471111,1.4445868894227154,3.431965736002298
main__glasses__all_available,KNUST,420,7.25,0.08646138267516594,0.1526038554490786,-0.43965015992514317,0.612572925275475,1.1202853085450883,0.26337064524089815,3.9980091643445186,3.4475638970724694,-0.24676089350250235,0.14539864887879286,0.5665511253069806,0.17957088601103977,1.7874845121991134,3.431965736002298
main__glasses__all_available,KNUST,450,7.75,0.5927944557154735,0.1635054677063779,0.029098908277016555,1.1564900031539305,3.815565161240369,0.9692983785581074,14.238047115149696,3.4475638970724694,-0.15810287347436713,0.1557056698201253,0.6948597032505073,0.2030114825621746,2.3783384127225946,3.431965736002298
main__glasses__all_available,KNUST,480,8.25,1.0790815182750613,0.17459690228847627,0.4771475414046209,1.6810154951455016,11.897244736170494,2.900181587482236,47.8750565299484,3.4475638970724694,-0.06791415092450967,0.16598272184031948,0.8552357547345042,0.23037684956819757,3.1749205597143777,3.431965736002298
main__glasses__all_available,KNUST,510,8.75,1.4703268299245857,0.1847283448300536,0.8334640575225393,2.107189602326632,29.434310060249697,6.714971712692242,127.89399726200413,3.4475638970724694,-0.005796214882978462,0.17542361807251558,0.9867423886876858,0.24669249570179372,3.9468591813593648,3.431965736002298
main__glasses__all_available,KNUST,540,9.25,1.7186213640522408,0.1933122517622545,1.0521650240149083,2.385077704089573,52.2144138939998,11.176258521214319,242.60443036791952,3.4475638970724694,0.006989840282668765,0.18359782516437098,1.0162249194194506,0.23817073401604472,4.336020087083825,3.431965736002298
main__glasses__all_available,KNUST,570,9.75,1.8350850084767067,0.2007721885249889,1.1429100597817274,2.527259957171686,68.30455287376851,13.79664808769378,336.61305658260534,3.4475638970724694,-0.03580954484928458,0.190647895065463,0.9208533134854675,0.20412369049507081,4.154200930330728,3.431965736002298
main__glasses__all_available,KNUST,600,10.25,1.8537174873964108,0.2073755971792912,1.1387768654272432,2.5686581093655785,71.30316907049227,13.665020592244606,370.289024785173,3.4475638970724694,-0.12388036429726931,0.19669985986850194,0.7518299731392194,0.15887386331655745,3.5578432897062333,3.431965736002298
main__glasses__all_available,KNUST,630,10.75,1.8210777935632518,0.21264939519974999,1.087955415938298,2.5542001711882056,66.13351347179065,12.144904883383287,358.1615258017235,3.4475638970724694,-0.2343493435262386,0.20145439471937898,0.5829759737097271,0.1186495448130412,2.864410364644307,3.431965736002298
main__glasses__all_available,KNUST,660,11.25,1.786276561365006,0.21595759707735804,1.0417489463825835,2.5308041763474285,61.03312004008446,10.909027241743921,339.3721698629718,3.4475638970724694,-0.3398601301230757,0.20455683130526112,0.4572354241936642,0.0908045966766822,2.302352973186498,3.431965736002298
main__glasses__all_available,KNUST,690,11.75,1.7755017700947355,0.21747706566074726,1.0257356900814845,2.5252678501079866,59.535075043183504,10.51049610026656,335.07209203034205,3.4475638970724694,-0.4178303162982446,0.2060795196786291,0.3820935298866858,0.07497419877173925,1.9472761026197076,3.431965736002298
main__glasses__all_available,KNUST,720,12.25,1.7929983310567459,0.21776844562165124,1.0422277000099518,2.54376896210354,61.98666483070584,10.921169965397988,349.65905116269613,3.4475638970724694,-0.45767668347277896,0.20633162227706453,0.348596736115605,0.06826534016016944,1.7801080921201569,3.431965736002298
main__glasses__all_available,KNUST,750,12.75,1.8281102667178057,0.2168482718223331,1.080511993640573,2.5757085397950386,67.21475457417067,11.93682630686729,376.3510733859831,3.4475638970724694,-0.46361504882215665,0.2053262300253705,0.3438626067729389,0.06787539422680158,1.7420376512522917,3.431965736002298
main__glasses__all_available,KNUST,780,13.25,1.8578160130490255,0.21418496764492984,1.1193996513007305,2.596232374797321,71.9802049866022,13.064357000761365,394.5684179569201,3.4475638970724694,-0.45226954702445976,0.2027777223496958,0.35296403291693096,0.07108930327304064,1.7524944372359665,3.431965736002298
main__glasses__all_available,KNUST,810,13.75,1.857379075027133,0.20961178614788498,1.1347290487028097,2.5800291013514567,71.90772249911149,13.537320544925672,380.11487303371945,3.4475638970724694,-0.4461510561332769,0.1986246121690178,0.35797190580134414,0.07450339796352883,1.7199737038272518,3.431965736002298
main__glasses__all_available,KNUST,840,14.25,1.8120159038476589,0.20374276891825036,1.10959968943552,2.5144321182597977,64.76581869518192,12.770626558730285,326.81294520872945,3.4475638970724694,-0.4654315403679281,0.19320962184470894,0.34242736161091664,0.0743840220527601,1.5763667350045174,3.431965736002298
main__glasses__all_available,KNUST,870,14.75,1.7171419282707703,0.19701740223015318,1.037911845247089,2.3963720112944515,52.03650663723482,10.812188142035156,248.99901561021616,3.4475638970724694,-0.5208942928850406,0.1868075197119571,0.3013739477986515,0.06886343787617283,1.3189329376070944,3.431965736002298
main__glasses__all_available,KNUST,900,15.25,1.581120795241963,0.18916011816357606,0.928979201095256,2.23326238938867,38.01718282877002,8.391398076973877,171.00487738665345,3.4475638970724694,-0.6103743886559183,0.1792836066321714,0.24525937168976006,0.05947444751295549,1.0113950094038746,3.431965736002298
main__glasses__all_available,KNUST,930,15.75,1.423096359791642,0.17977121692495987,0.803323602588367,2.042869116994917,26.3908784406163,6.2580450763556295,110.2745934682419,3.4475638970724694,-0.719680328708822,0.1705098054129405,0.19068637874158675,0.0495605208010246,0.7336745952199145,3.431965736002298
main__glasses__all_available,KNUST,960,16.25,1.260725055212486,0.16943954541142087,0.6765713957157002,1.8448787147092718,18.127413889809933,4.648663500413944,69.86465786246484,3.4475638970724694,-0.8274159589609847,0.16091957683770636,0.14879352790235922,0.04171704780542332,0.530706632187716,3.431965736002298
main__glasses__all_available,KNUST,990,16.75,1.1082874326798349,0.15925204333765622,0.5592558375339111,1.6573190278257588,12.731795589370378,3.524564541744179,45.32751995475611,3.4475638970724694,-0.9118595231083623,0.15127558924264511,0.12250123776871746,0.03706532716926338,0.4048676863511438,3.431965736002298
main__glasses__all_available,KNUST,1020,17.25,0.9738283524515644,0.14965123686940832,0.4578961510683519,1.489760553834777,9.315174041468914,2.770094200163008,30.785920826610997,3.4475638970724694,-0.9575112782240914,0.1419860799484932,0.1102779595316453,0.03590850798811237,0.3386726165979722,3.431965736002298
main__glasses__all_available,KNUST,1050,17.75,0.855211028090086,0.1404842501565759,0.3708825991429775,1.3395394570371946,7.064914761111586,2.248997741110442,21.754428650802627,3.4475638970724694,-0.959219051577401,0.13321377258318554,0.10984516572580122,0.03833503334484882,0.3147502266344075,3.431965736002298
main__glasses__all_available,KNUST,1080,18.25,0.7474557580165794,0.13256152722504774,0.29044142261471556,1.2044700934184431,5.490565730557414,1.8518274549446088,15.91290375770942,3.4475638970724694,-0.9227597636797394,0.125834788336878,0.1194648759088978,0.04419565292641176,0.32292444235843265,3.431965736002298
main__glasses__all_available,KNUST,1110,18.75,0.6490460406991849,0.12815020143681594,0.2072400328230538,1.0908520485753161,4.357034960917905,1.511536078628161,12.226848220335794,3.4475638970724694,-0.8620099289457025,0.12163220479744923,0.13740105616909554,0.052547554802904975,0.3592755230418308,3.431965736002298
main__glasses__all_available,KNUST,1140,19.25,0.5562653954467577,0.1288419667606152,0.11207448241504953,1.000456308478466,3.4996924357705277,1.194417817786932,9.910512412674835,3.4475638970724694,-0.793935287210358,0.12197193700191097,0.16071807158740678,0.061300102999910414,0.4213744719941589,3.431965736002298
main__glasses__all_available,KNUST,1170,19.75,0.4676779570885333,0.13438893041580757,0.004363532420810834,0.9309923817562558,2.835472100529593,0.910098049349242,8.43085149361405,3.4475638970724694,-0.7332209627883939,0.12695376731768354,0.18483279770051492,0.06777633141445104,0.5040574252520744,3.431965736002298
main__glasses__all_available,KNUST,1200,20.25,0.3843524188038205,0.14435099403596424,-0.1133068567410932,0.8820116943487342,2.3229944468768142,0.6703589689971434,7.52099530980816,3.4475638970724694,-0.6883028437561427,0.13654938571761896,0.20497323537814707,0.0696729730922805,0.6030175741996616,3.431965736002298
main__glasses__all_available,KNUST,1230,20.75,0.29534327154046097,0.15966447623376087,-0.25511021236803827,0.8457967554489603,1.8739823788791845,0.455763201480441,6.911271026483496,3.4475638970724694,-0.6599302700511661,0.15137310730669987,0.2188112917276917,0.06615496017331478,0.7237307869600067,3.431965736002298
main__glasses__all_available,KNUST,1260,21.25,0.18965398826720528,0.18061458444354472,-0.43302633234510635,0.8123343088795169,1.4475831349146209,0.2689552272269282,6.391339281118513,3.4475638970724694,-0.6424477749107192,0.17140967331658383,0.2277992160122587,0.05878683776533376,0.882722813275736,3.431965736002298
main__glasses__all_available,KNUST,1290,21.75,0.05942285324231993,0.20561581606626517,-0.6494508108948293,0.768296517379469,1.0466288196564686,0.12415539145095067,5.765384908015828,3.4475638970724694,-0.6270613356046552,0.19518652267285302,0.23601448853199591,0.0504737074818157,1.1036010940366896,3.431965736002298
main__glasses__all_available,KNUST,1320,22.25,-0.1033638299364479,0.23292682978640963,-0.906393958967618,0.6996662990947222,0.6881995272809729,0.02405264856345983,4.90802281934465,3.4475638970724694,-0.6057444750851184,0.22118335259669308,0.24788801220444479,0.043167990998230994,1.4234729292171395,3.431965736002298
main__glasses__all_available,KNUST,1350,22.75,-0.2928466962092923,0.2624826139519986,-1.1977722796794132,0.6120788872608285,0.4095106940562767,0,3.9933500648359277,3.4475638970724694,-0.5743062293885477,0.24943585076461822,0.2664978874022578,0.03712260783335659,1.913150183539916,3.431965736002298
main__glasses__all_available,KNUST,1380,23.25,-0.4881544793732414,0.2951184978816704,-1.5055943580283464,0.5292853992818635,0.22497168377864699,0,3.2828707059944726,3.4475638970724694,-0.5334831155934713,0.2811184757695156,0.2927634689102431,0.031748843334087756,2.699640041258895,3.431965736002298
