"relative_path","sha256_preflight","bytes_preflight","sha256_prerender","bytes_prerender","exact","status"
"_build/nathealth/artifacts/10_figures/H09/H09_diagnostics_chest.png","e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,"e82b32d5d69a73e45a7d93e8b1bb8357dc3104e67c5f128eba4f3f5538961a75",2626860,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H09/H09_diagnostics_near_eye.png","df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,"df6a267517ea08635a00fcfa153a1e3a7f6dbbbe764745860c16bd3b53165e96",2557336,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H09/H09_paired_placement_effects.png","4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,"4cffc5339801d25e817639064b6f40e0b0a6bbe69a735e5f245d97cee898e185",129869,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H09/H09_primary_effects.png","f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,"f288cfaff6e555715af30c778974e50d9bcc8c9a90c643b5e994ad2d8b95be1f",139103,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_age_site_significant_associations.png","f63973b770ecaca01a3fb2b24fa455b14f7a5208c82df377317578a443d411a6",463728,"f63973b770ecaca01a3fb2b24fa455b14f7a5208c82df377317578a443d411a6",463728,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_all_primary_model_core_diagnostics.pdf","4d68c4ce78e295bd7425179c3b40699ef9cb2cb3312d318cd7f9cdf15dddaa77",3822509,"4d68c4ce78e295bd7425179c3b40699ef9cb2cb3312d318cd7f9cdf15dddaa77",3822509,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_diagnostic_assessment.png","4aa49a05bc6fb619f38516d4922c9365874d51db5cf6d768028a39e5f74c6699",222961,"4aa49a05bc6fb619f38516d4922c9365874d51db5cf6d768028a39e5f74c6699",222961,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_gap_common_sample_effects.png","d1fa523daf09b32bbd882555300c77623cb231981d56393f23d11c27d0f3e8b7",199138,"d1fa523daf09b32bbd882555300c77623cb231981d56393f23d11c27d0f3e8b7",199138,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_paired_placement_effects.png","33fe0f8c13ebe8ca00dbab2d8602b27939913eb9495bce5738fc2bba5ebede4e",169391,"33fe0f8c13ebe8ca00dbab2d8602b27939913eb9495bce5738fc2bba5ebede4e",169391,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_preparation_age_distribution.png","0b879a57bcde39bc1d521858d27bbf07271594306bd2e1cc08b1d8eadb3d5472",161240,"0b879a57bcde39bc1d521858d27bbf07271594306bd2e1cc08b1d8eadb3d5472",161240,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_preparation_sample_support.png","f38f45ceb6df90d5fbede83d8a88a2f18896053f30c425c36463e00ea99f0e9c",210708,"f38f45ceb6df90d5fbede83d8a88a2f18896053f30c425c36463e00ea99f0e9c",210708,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_primary_age_associations.png","01c64cdd8cd12b99624de4eef4de156f953768be07f2cf629bcc16dba2c1b4e5",228711,"01c64cdd8cd12b99624de4eef4de156f953768be07f2cf629bcc16dba2c1b4e5",228711,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_primary_biological_sex_associations.png","de29990a755a6af14e2cb893bb0887a55442e71ed1b2434efaadbb9c188b2d39",234128,"de29990a755a6af14e2cb893bb0887a55442e71ed1b2434efaadbb9c188b2d39",234128,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_retained_age_core_diagnostics.png","ca798f5067d3a3a8cd1c8360b2eca90ca28a9796c74a772d93d0f1f3bff826da",898736,"ca798f5067d3a3a8cd1c8360b2eca90ca28a9796c74a772d93d0f1f3bff826da",898736,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H10/H10_retained_biological_sex_core_diagnostics.png","5782b8f57c414acbae6902ac04dfc3eab04e6e02403c58427dd4042ea61a3574",284888,"5782b8f57c414acbae6902ac04dfc3eab04e6e02403c58427dd4042ea61a3574",284888,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_activity_attrition.pdf","b85b8667c81efaee0a114872af8cfa7bc2199baee3c44935926aa6907c018f36",19116,"b85b8667c81efaee0a114872af8cfa7bc2199baee3c44935926aa6907c018f36",19116,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_activity_attrition.png","762ea8dad26f65f5581072bd072b59c45a598f4d4e1d90c7f54fb2d82a633160",122442,"762ea8dad26f65f5581072bd072b59c45a598f4d4e1d90c7f54fb2d82a633160",122442,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_melEDI_distribution.pdf","56634b531c94800f60cfc817db972217f300414576864e800589be654d63ad83",24772,"56634b531c94800f60cfc817db972217f300414576864e800589be654d63ad83",24772,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_melEDI_distribution.png","8f8ae99a2ded0c02a54027f575fa1745a5044c2bb1cb07098c85fd668b84ef6e",139776,"8f8ae99a2ded0c02a54027f575fa1745a5044c2bb1cb07098c85fd668b84ef6e",139776,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_site_sex_support.pdf","864f29b528d5477c441b3426000ecf49550446a2443eadb33d71bffe7f843661",23778,"864f29b528d5477c441b3426000ecf49550446a2443eadb33d71bffe7f843661",23778,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/preparation/H11_preparation_site_sex_support.png","76644e2b672ae2f8196e5a8f41083486891a1ca98ceaa5a67338db9bb3c0085c",119653,"76644e2b672ae2f8196e5a8f41083486891a1ca98ceaa5a67338db9bb3c0085c",119653,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_activity_context_female_to_male_curves.png","4afddd3bbc90fad34e6e5c6a7eaf529913bf91997e12fe98a764b816971951ac",265489,"4afddd3bbc90fad34e6e5c6a7eaf529913bf91997e12fe98a764b816971951ac",265489,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_chest_residual_dependence.png","b8b9d2a516ba86061819a3d884a2b1a78838f4aa2cad1fefba74af1b0a514d84",149241,"b8b9d2a516ba86061819a3d884a2b1a78838f4aa2cad1fefba74af1b0a514d84",149241,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_complementary_chest_curves.png","0e4c061f43a1beb30074f46faad4bbf59745f7e423104783ae35dfbd90ca6c57",359918,"0e4c061f43a1beb30074f46faad4bbf59745f7e423104783ae35dfbd90ca6c57",359918,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_gap_timing_unaware_chest_curves.png","7b2b4089843b6981d79126fb5d929892dc0b8f9aca63e609e9f206f0240adfe6",366299,"7b2b4089843b6981d79126fb5d929892dc0b8f9aca63e609e9f206f0240adfe6",366299,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_gap_timing_unaware_near_eye_curves.png","4a30b8df0193f1895b017005e3bcd40f6041ab9704e69f8b8f5c01abbdf40f97",463882,"4a30b8df0193f1895b017005e3bcd40f6041ab9704e69f8b8f5c01abbdf40f97",463882,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_near_eye_residual_dependence.png","4e41d279c36a745aa450284bfa204d0d7d9e05d203f1cd72883021f7671a8456",149679,"4e41d279c36a745aa450284bfa204d0d7d9e05d203f1cd72883021f7671a8456",149679,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_primary_near_eye_curves.png","33ac814200fc1d69dcf462d0a156b2b950ef0588f47974881fb56f140a414f70",455662,"33ac814200fc1d69dcf462d0a156b2b950ef0588f47974881fb56f140a414f70",455662,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/H11/stage3/H11_reader_primary_residual_summary.png","4476d9ae176b288ae228c7e6f48d8b486f21cf1abf0d0024f5701e0b84716231",204780,"4476d9ae176b288ae228c7e6f48d8b486f21cf1abf0d0024f5701e0b84716231",204780,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/prepared_day_showcase.png","a35e8189bdbdb450411bfe7f71d52964c17e45a7a26fdb44e82776d201b00ff3",808132,"a35e8189bdbdb450411bfe7f71d52964c17e45a7a26fdb44e82776d201b00ff3",808132,TRUE,"PASS"
"_build/nathealth/artifacts/10_figures/prepared_day_showcase.svg","5ad003220cb1d5a1d2b223af206f4a1e608b4e1fa0e695d656989dde62b0ea4a",2408619,"5ad003220cb1d5a1d2b223af206f4a1e608b4e1fa0e695d656989dde62b0ea4a",2408619,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostic_plot_data.csv","c6d3e931b08fc91268afa291becc4799e5cf07c393c382c039567d8925c2932b",170038,"c6d3e931b08fc91268afa291becc4799e5cf07c393c382c039567d8925c2932b",170038,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/duration_above_250_wake_diagnostic_plot_data.csv","0780060aa6a04662e084fbbe1ceeca5185b8ccb98512cab03be6b121b15929c0",152881,"0780060aa6a04662e084fbbe1ceeca5185b8ccb98512cab03be6b121b15929c0",152881,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostic_plot_data.csv","d4e3f359fec2cc11e503c625ce5a82d76b50ec0e1ce685b888c5f48aa2476ff5",161007,"d4e3f359fec2cc11e503c625ce5a82d76b50ec0e1ce685b888c5f48aa2476ff5",161007,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv","8ee0accaee1511bdbfd6421b4e8ca00142cdacf8d645c9e3571bc98a24abed96",135893,"8ee0accaee1511bdbfd6421b4e8ca00142cdacf8d645c9e3571bc98a24abed96",135893,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/preparation/H01_preparation_fitted_sample_support.csv","760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7",4818,"760e634fd6139b8c6561d185c95fb5c06ef5b41637c7b20f8c61b0e627ff37c7",4818,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/preparation/H01_preparation_model_frame_retention.csv","28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b",2860,"28cc582f2778c849025f2ea77fee2036ce693378630d6f7e172adc0db6bb6d5b",2860,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv","d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397",21261,"d9b424ae246fc688670a77a561717701fec3ddffaf000af72ea6b68f214b9397",21261,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_model_support_figure_source.csv","cf869aa233aca9230a9d295f7efae69fc51c1258a80daf90258d08122f5effc0",96013,"cf869aa233aca9230a9d295f7efae69fc51c1258a80daf90258d08122f5effc0",96013,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_paired_placement_figure_source.csv","8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853",21978,"8e1672e499e6bee05cde70647165e780dfa5cb9195ed0c3f1bd203da5d838853",21978,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_r2_figure_source.csv","596f1c6654e6a00ed25f3feda052ee4fb42bb69991270d48bf6092e59b5ffdb4",76571,"596f1c6654e6a00ed25f3feda052ee4fb42bb69991270d48bf6092e59b5ffdb4",76571,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_site_contrast_figure_source.csv","4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0",163523,"4b0bf98cc94562e5f4b935889f0b24a41b22bc61b5c1d5c51e5255ac6284a6b0",163523,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_model_support_figure_source.csv","2054c097bb6b901ebc12491c78082fe5a56ebca2ccc5e2c61afe7e21244c3772",96014,"2054c097bb6b901ebc12491c78082fe5a56ebca2ccc5e2c61afe7e21244c3772",96014,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_paired_placement_figure_source.csv","517fdbae057b1f60d57c45223dad102014e8dafaac3bd73b877b86f632e58086",21978,"517fdbae057b1f60d57c45223dad102014e8dafaac3bd73b877b86f632e58086",21978,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_bounds.csv","bec885c76b37d24b6c4e9fedfc9822405b6ec6fc85fe99f4e608081e0cd224c5",2989,"bec885c76b37d24b6c4e9fedfc9822405b6ec6fc85fe99f4e608081e0cd224c5",2989,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_photoperiod_latitude_source.csv","74af9280fab19c1e60616ea8a154fdcb6f4b0e46111e82be6644c5d5e4a3894f",191261,"74af9280fab19c1e60616ea8a154fdcb6f4b0e46111e82be6644c5d5e4a3894f",191261,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_r2_figure_source.csv","0eda6d080edbf626e8c91977d40b2998664490e5b4f4ffd71642871cbfc970e5",76575,"0eda6d080edbf626e8c91977d40b2998664490e5b4f4ffd71642871cbfc970e5",76575,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_site_contrast_figure_source.csv","c8972862c2058d0cb92ff780c094e165cb914b3754157db757bbf5743782c826",163604,"c8972862c2058d0cb92ff780c094e165cb914b3754157db757bbf5743782c826",163604,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H02/paired_placement_site_curves.csv","3bc65cdd98bb8e71c5bc6f586e0aab966a929cc6b47df25b8e6eaf1376f5c5c8",173630,"3bc65cdd98bb8e71c5bc6f586e0aab966a929cc6b47df25b8e6eaf1376f5c5c8",173630,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H02/preparation_response_distribution_exact_zero_summary.csv","f2cc126a168bf8d6db3c5b13b3c6fea83030b23e7fdebff882bea1eb390f31db",244,"f2cc126a168bf8d6db3c5b13b3c6fea83030b23e7fdebff882bea1eb390f31db",244,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H02/preparation_response_distribution_positive_observations.csv","22dff3af0f213b3ceaed0d5ca827da4184b662ff7d0366d592b6598b56e96842",1409727,"22dff3af0f213b3ceaed0d5ca827da4184b662ff7d0366d592b6598b56e96842",1409727,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H02/site_curve_predictions.csv","03a70808d41029acf41287db7393761e792b850bf00815acea0d6bda6aa527a7",1011432,"03a70808d41029acf41287db7393761e792b850bf00815acea0d6bda6aa527a7",1011432,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_category_support.csv","41e373fabddb3b77cd66c1ed822f42a597754c4c65bbf90782f9f7425bce8ad5",1396,"41e373fabddb3b77cd66c1ed822f42a597754c4c65bbf90782f9f7425bce8ad5",1396,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_clock_category_support.csv","781d3a8a95a60529154914d7a7ce2d007cea9a6688b1d4912ef41d1b6c7fee11",36037,"781d3a8a95a60529154914d7a7ce2d007cea9a6688b1d4912ef41d1b6c7fee11",36037,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_participant_day_support.csv","1493ff1dc0c09dd16c71755488fcc0c8c1bba43373dac05c454e816485498c80",113230,"1493ff1dc0c09dd16c71755488fcc0c8c1bba43373dac05c454e816485498c80",113230,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_positive_response_distribution.csv","1d27ee3d547320fb7fd8e2a287582c7a78e6dca6a43a1938c34ca4feb05d363b",6564,"1d27ee3d547320fb7fd8e2a287582c7a78e6dca6a43a1938c34ca4feb05d363b",6564,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_preparation_site_category_support.csv","332e11aab67c0f5d228200bd65936e73f553ca6beba869ed688bc422aec63827",17946,"332e11aab67c0f5d228200bd65936e73f553ca6beba869ed688bc422aec63827",17946,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_primary_category_figure_data.csv","ed9c89b7a8a7c95127bbdeed35f05a755d2f5f595978ecd39dabaa1d80781c33",5384,"ed9c89b7a8a7c95127bbdeed35f05a755d2f5f595978ecd39dabaa1d80781c33",5384,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_heterogeneity_category_figure_data.csv","b4ecfc9b9196c86865ae474dfbcfd9e4ef22b4112817d439520b57f1713d4d5a",6280,"b4ecfc9b9196c86865ae474dfbcfd9e4ef22b4112817d439520b57f1713d4d5a",6280,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_latitude_site_support.csv","0fe9c589762bb2f3e980609cfd56ff8487741355dfb2cceb53b237f089cfe653",953,"0fe9c589762bb2f3e980609cfd56ff8487741355dfb2cceb53b237f089cfe653",953,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_temporal_chest_curves.csv","ba535721d9320b7114626ff9492bb7d0c6693e4134c3d7331acadcd53b9e9716",56851,"ba535721d9320b7114626ff9492bb7d0c6693e4134c3d7331acadcd53b9e9716",56851,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_temporal_chest_ratios.csv","84decec6b5508f8ac5e75a838d10a2c15e4de53f68f5bef365e45ed5fee7c93c",68222,"84decec6b5508f8ac5e75a838d10a2c15e4de53f68f5bef365e45ed5fee7c93c",68222,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_temporal_chest_support.csv","447b3db13a348547cc04dfea5d5b4d4fe76299ba14fa0bf8b507a067ec0dd272",21547,"447b3db13a348547cc04dfea5d5b4d4fe76299ba14fa0bf8b507a067ec0dd272",21547,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_temporal_near_eye_curves.csv","75de4f208a2b2c36c425df9418227efce59c97e4d1224b664f609e479c8855ff",57851,"75de4f208a2b2c36c425df9418227efce59c97e4d1224b664f609e479c8855ff",57851,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_temporal_near_eye_ratios.csv","a54048d97a94b76a8ed73d12c367898e999666deb9ba17226dd684ce9fe89163",69214,"a54048d97a94b76a8ed73d12c367898e999666deb9ba17226dd684ce9fe89163",69214,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_temporal_near_eye_support.csv","066fdec22f4d43b9f5458253ec20a4f91fb3f65c65ca88cd1d06f2da0227ca3a",22541,"066fdec22f4d43b9f5458253ec20a4f91fb3f65c65ca88cd1d06f2da0227ca3a",22541,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_temporal_residual_bins.csv","af8405cdd9466f5677d3990dd4caae1d5b44f8fd95bb2215b6131697ab4f2863",6104,"af8405cdd9466f5677d3990dd4caae1d5b44f8fd95bb2215b6131697ab4f2863",6104,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_temporal_residual_points.csv","d8f9cd5ae21a942db0852d9653aef5e4e17a51437cd2e01a594209f963b5a5d2",7587383,"d8f9cd5ae21a942db0852d9653aef5e4e17a51437cd2e01a594209f963b5a5d2",7587383,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H03/H03_reader_temporal_zero_calibration.csv","ba9a0156cc0e2c7680aec214f5e8d2edf36dbff049357ae537452064d417fd5d",2222,"ba9a0156cc0e2c7680aec214f5e8d2edf36dbff049357ae537452064d417fd5d",2222,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_diagnostic_acf_figure.csv","5b7d418e487671ae1522bc22330dcd793e6f3b632c119d80ae24258c9dba41a5",697,"5b7d418e487671ae1522bc22330dcd793e6f3b632c119d80ae24258c9dba41a5",697,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_diagnostic_calibration_figure.csv","a91373ea7439db7e99be6f084f3a5cd52f27e3e2732948cb7918db5550e776f5",4811,"a91373ea7439db7e99be6f084f3a5cd52f27e3e2732948cb7918db5550e776f5",4811,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_paired_placement_figure.csv","905f535dac48526559b00d9f966dd4c5dd35134f0ad5045c75f4a8e9436139e5",4585,"905f535dac48526559b00d9f966dd4c5dd35134f0ad5045c75f4a8e9436139e5",4585,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_preparation_category_support.csv","58f0ffda98fbc486a5cb720088a5183c57e894488350a1759047876a3cd9174f",1564,"58f0ffda98fbc486a5cb720088a5183c57e894488350a1759047876a3cd9174f",1564,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_preparation_clock_category_support.csv","5c046fb0a41fca27e8b049f73f09492de7488927ec235b2c8945a96d561407bc",27912,"5c046fb0a41fca27e8b049f73f09492de7488927ec235b2c8945a96d561407bc",27912,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_preparation_participant_day_support.csv","1821c680a29aa6b611b7faf2080b56c2083733c626d8817e399d89e7348e6243",121086,"1821c680a29aa6b611b7faf2080b56c2083733c626d8817e399d89e7348e6243",121086,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_preparation_positive_response_distribution.csv","b196af70b6406e9052a1f66e9f513bbfd1d4218c0d655a0636e67bec2881fe61",7279,"b196af70b6406e9052a1f66e9f513bbfd1d4218c0d655a0636e67bec2881fe61",7279,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_preparation_site_category_support.csv","2dbd9d788171d1b3cdd1be94a1283b37320e7a3c52f6ec35686a4194753d6589",14999,"2dbd9d788171d1b3cdd1be94a1283b37320e7a3c52f6ec35686a4194753d6589",14999,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_primary_category_figure.csv","1e4521df4026346cff6a04d2b7fbc0e942f7eed2136c313a73e37fdefaea9c75",4469,"1e4521df4026346cff6a04d2b7fbc0e942f7eed2136c313a73e37fdefaea9c75",4469,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_heterogeneity_category_figure.csv","e27bc81e0c6dd2ff50dd0c6ffa4e95d9c7e9c16e5b20ce45fb4df7d1e89f3652",5994,"e27bc81e0c6dd2ff50dd0c6ffa4e95d9c7e9c16e5b20ce45fb4df7d1e89f3652",5994,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_primary_residual_bins.csv","b678ae41ff0720ad6caa460ec271aa76a80e4f1076b25a2a5738008631f4e65b",4489,"b678ae41ff0720ad6caa460ec271aa76a80e4f1076b25a2a5738008631f4e65b",4489,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_primary_residual_points.csv","22cc2bcebdc3d97026bb72451fe22e5d01c7bc79e406b3f21cb869cd6cd505b8",6321583,"22cc2bcebdc3d97026bb72451fe22e5d01c7bc79e406b3f21cb869cd6cd505b8",6321583,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_primary_zero_calibration.csv","bffa0b8cbd116171c5d8a9ed12cf1be0ee5ed53fcc00109f4609f99c6f1e65b9",1534,"bffa0b8cbd116171c5d8a9ed12cf1be0ee5ed53fcc00109f4609f99c6f1e65b9",1534,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_chest_curves.csv","3b9e168b964825ac3cd294512d4b497a766639a5145ae3ef4f7325d0d7cc6fd0",101347,"3b9e168b964825ac3cd294512d4b497a766639a5145ae3ef4f7325d0d7cc6fd0",101347,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_chest_global.csv","2b675de4accf66ebfa88ec6b5c0c6bd20f8eedc3c1c13360075d194580db3db2",15701,"2b675de4accf66ebfa88ec6b5c0c6bd20f8eedc3c1c13360075d194580db3db2",15701,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_chest_ratios.csv","d4a91e5d72608addcb0d82cd4b62caa68e6d4354fac9bd1df1a5f04fb40c1956",102546,"d4a91e5d72608addcb0d82cd4b62caa68e6d4354fac9bd1df1a5f04fb40c1956",102546,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_chest_support.csv","6bd15c51b63cdcf18e2688d338e0901dbf0a2bfb2041f1ef4de40923c708b6af",10002,"6bd15c51b63cdcf18e2688d338e0901dbf0a2bfb2041f1ef4de40923c708b6af",10002,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_near_eye_curves.csv","97025e3f0166b8d4c896cd7504ac75c32aa49a7b315b8b17aef9929c1669d7e1",103100,"97025e3f0166b8d4c896cd7504ac75c32aa49a7b315b8b17aef9929c1669d7e1",103100,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_near_eye_global.csv","4f4445bb359bf3023d97b4e2445e3905950c22d570f9d47fc3ed554d12d34749",15988,"4f4445bb359bf3023d97b4e2445e3905950c22d570f9d47fc3ed554d12d34749",15988,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_near_eye_ratios.csv","26a5c2de41e46894171b1442cb41da8053c633bda97d8a68b1ba514262bfc613",104328,"26a5c2de41e46894171b1442cb41da8053c633bda97d8a68b1ba514262bfc613",104328,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_near_eye_support.csv","6d0a3a3b82d7c4dbbbb8863bf09307ec1ffa719f09e71593c5e9eae69516e508",10134,"6d0a3a3b82d7c4dbbbb8863bf09307ec1ffa719f09e71593c5e9eae69516e508",10134,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_residual_bins.csv","daf0f825a84a2d3969d8ff8ed8e7da354e1104967643d54c502da5c9ac98610d",4505,"daf0f825a84a2d3969d8ff8ed8e7da354e1104967643d54c502da5c9ac98610d",4505,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_residual_points.csv","a5f8c30819605cecc6601a936bfdedd28591c761d866aab4bf56363596c972a8",6363125,"a5f8c30819605cecc6601a936bfdedd28591c761d866aab4bf56363596c972a8",6363125,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_reader_temporal_zero_calibration.csv","f656a566b217c4835ead75dad244e70b38ccab53610fb4e109ce99e1a5852e33",1555,"f656a566b217c4835ead75dad244e70b38ccab53610fb4e109ce99e1a5852e33",1555,TRUE,"PASS"
"_build/nathealth/artifacts/11_source_data/H04/H04_site_activity_figure.csv","f07f54bc288bd660b0e3a107016c7852a64ce72c0f1594df052519062a2c5caf",27807,"f07f54bc288bd660b0e3a107016c7852a64ce72c0f1594df052519062a2c5caf",27807,TRUE,"PASS"
