path,bytes,sha256,resolved_path,observed_sha256,observed_bytes,passed,authority_set
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/INFLUENCE-5/primary_comparison.csv,1014,7fc90d88fab04591f17a226d23422537b8575eca9ca74076029c8b4c302cc9e8,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/INFLUENCE-5/primary_comparison.csv,7fc90d88fab04591f17a226d23422537b8575eca9ca74076029c8b4c302cc9e8,1014,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/INFLUENCE-5/quadrature.csv,264,3332a71d564dfebca38dea73e7a3667ba9c1f95ce45668ad1fd8d5ae7d238d72,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/INFLUENCE-5/quadrature.csv,3332a71d564dfebca38dea73e7a3667ba9c1f95ce45668ad1fd8d5ae7d238d72,264,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/INFLUENCE-5/status.csv,269,345135d242b84d4a2bc5b6f6ab56cf4e681891b5e9c5c2a8a0f431dc02e10d87,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/INFLUENCE-5/status.csv,345135d242b84d4a2bc5b6f6ab56cf4e681891b5e9c5c2a8a0f431dc02e10d87,269,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/cell_predictions.csv,6372,13f72c31cda2889902100735b8cc222ef9d626c7d9dff7db31174c05599b7a6b,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/cell_predictions.csv,13f72c31cda2889902100735b8cc222ef9d626c7d9dff7db31174c05599b7a6b,6372,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/checks.csv,384,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/checks.csv,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,384,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/contrast_matrix.csv,1068,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/contrast_matrix.csv,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,1068,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/estimands.rds,27580,4f7bf762b9d8e468e0ee59720138987690dad996b6b05ac1df4ded200a4ba9b9,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/estimands.rds,4f7bf762b9d8e468e0ee59720138987690dad996b6b05ac1df4ded200a4ba9b9,27580,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/manifest.csv,1789,459fa7a3d73a5f1c38f100e78cfe4c7c30a60ff5ab73c7dae5bb50dc959e4844,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/manifest.csv,459fa7a3d73a5f1c38f100e78cfe4c7c30a60ff5ab73c7dae5bb50dc959e4844,1789,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/primary_comparison.csv,1041,eca2aa9bae5eb6ba4c1b4bb9fcd2bc13bd9e9a0623110585a164ecd61056041b,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/primary_comparison.csv,eca2aa9bae5eb6ba4c1b4bb9fcd2bc13bd9e9a0623110585a164ecd61056041b,1041,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/quadrature.csv,255,fc99eeffca03cb17e842165b3fc2a73207b70bc216d0e303edd9c717618fbf8f,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/quadrature.csv,fc99eeffca03cb17e842165b3fc2a73207b70bc216d0e303edd9c717618fbf8f,255,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/status.csv,265,c463b877aadc9a93da505831156a95c63a24e828216d4946e6e3494dd6b81ec7,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-BAUA/status.csv,c463b877aadc9a93da505831156a95c63a24e828216d4946e6e3494dd6b81ec7,265,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/cell_predictions.csv,6349,e3819e96a0183a8c52917e3bbd91eb7bdb7b218c236198afcaff68d7ca819ac1,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/cell_predictions.csv,e3819e96a0183a8c52917e3bbd91eb7bdb7b218c236198afcaff68d7ca819ac1,6349,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/checks.csv,384,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/checks.csv,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,384,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/contrast_matrix.csv,1068,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/contrast_matrix.csv,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,1068,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/estimands.rds,27756,dc219ebeb3750b4bde8e2ea28641f2495fdd69f8fcc6f7c8f41cbe7207200c9a,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/estimands.rds,dc219ebeb3750b4bde8e2ea28641f2495fdd69f8fcc6f7c8f41cbe7207200c9a,27756,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/manifest.csv,1810,6d3e27dbf50c32493153d4e56c09a02705c4d9f0ed0304b3bad3d840047d14a3,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/manifest.csv,6d3e27dbf50c32493153d4e56c09a02705c4d9f0ed0304b3bad3d840047d14a3,1810,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/primary_comparison.csv,1048,38b474f15f1714991140ef54297c4210886e3c275b6abbb6ea5b6abf8002151f,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/primary_comparison.csv,38b474f15f1714991140ef54297c4210886e3c275b6abbb6ea5b6abf8002151f,1048,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/quadrature.csv,269,14e4b664f6de45c21e03bb54f4f5cacdd83c0c1d6ccbfca5dccc405aa28ed3aa,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/quadrature.csv,14e4b664f6de45c21e03bb54f4f5cacdd83c0c1d6ccbfca5dccc405aa28ed3aa,269,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/status.csv,271,e3d4b23b572119859c6196d7b5b96354c9803b1c663fd7ab7372725867f0ee3c,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-FUSPCEU/status.csv,e3d4b23b572119859c6196d7b5b96354c9803b1c663fd7ab7372725867f0ee3c,271,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/cell_predictions.csv,6368,49bf8ec09a4cb45d8ccedfd7f7d70d911cc81d54f15fdd3ee9a6380e560c95e9,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/cell_predictions.csv,49bf8ec09a4cb45d8ccedfd7f7d70d911cc81d54f15fdd3ee9a6380e560c95e9,6368,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/checks.csv,384,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/checks.csv,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,384,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/contrast_matrix.csv,1068,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/contrast_matrix.csv,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,1068,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/estimands.rds,27636,7d3ea30460dc0c8e59e0a9cbdc9ecf50b2fe86c7722e1b6bdac6bc3bacb29a0b,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/estimands.rds,7d3ea30460dc0c8e59e0a9cbdc9ecf50b2fe86c7722e1b6bdac6bc3bacb29a0b,27636,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/manifest.csv,1803,46005c74eb1453599f54b579fe55ad8f0c2050da85fdf9aecc68def1ae5b95d1,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/manifest.csv,46005c74eb1453599f54b579fe55ad8f0c2050da85fdf9aecc68def1ae5b95d1,1803,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/primary_comparison.csv,1044,22adb40816c80682f9e16f303ff656c26daadbbf161555ca5353e817eaf5a422,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/primary_comparison.csv,22adb40816c80682f9e16f303ff656c26daadbbf161555ca5353e817eaf5a422,1044,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/quadrature.csv,265,81199156c1c6833a562fb89b0c91e4370837d1d1d3a49907182f4e1ea41e31f1,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/quadrature.csv,81199156c1c6833a562fb89b0c91e4370837d1d1d3a49907182f4e1ea41e31f1,265,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/status.csv,269,3b57accbc878169eee677716d4ae995f15825d31de993e49516e51f628a69926,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-IZTECH/status.csv,3b57accbc878169eee677716d4ae995f15825d31de993e49516e51f628a69926,269,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/cell_predictions.csv,6359,2310cf461848ace7203f29d096c6c212287366d2ed9c7d242ecfacc44893ba87,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/cell_predictions.csv,2310cf461848ace7203f29d096c6c212287366d2ed9c7d242ecfacc44893ba87,6359,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/checks.csv,384,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/checks.csv,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,384,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/contrast_matrix.csv,1068,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/contrast_matrix.csv,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,1068,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/estimands.rds,27636,d20ef75384a9c4e9e969683f3135744d68617d5fa6bfc791b308c778a5f07828,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/estimands.rds,d20ef75384a9c4e9e969683f3135744d68617d5fa6bfc791b308c778a5f07828,27636,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/manifest.csv,1796,e3544123d111085f1670fe4b2bbd58b02adeb23c0b9218570e5a337b985e8441,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/manifest.csv,e3544123d111085f1670fe4b2bbd58b02adeb23c0b9218570e5a337b985e8441,1796,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/primary_comparison.csv,1044,a76dfbd33fb8f2118e1bb75a89fe4006c78c4f5b25f735b6954a15f9954eeaff,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/primary_comparison.csv,a76dfbd33fb8f2118e1bb75a89fe4006c78c4f5b25f735b6954a15f9954eeaff,1044,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/quadrature.csv,259,a63460e2229c366b72b6e6be3c715acee23a5a60d6998247fc0ec1a3c86c23d2,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/quadrature.csv,a63460e2229c366b72b6e6be3c715acee23a5a60d6998247fc0ec1a3c86c23d2,259,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/status.csv,267,a2deb142bbdb5deb7acab0b680f2fad373531b1f9dd10043b9b24da5832dffdb,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-KNUST/status.csv,a2deb142bbdb5deb7acab0b680f2fad373531b1f9dd10043b9b24da5832dffdb,267,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/cell_predictions.csv,6386,518cdfca5a0e846ba4a748188c84c27fa611fea36e5fba817081e65877134ede,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/cell_predictions.csv,518cdfca5a0e846ba4a748188c84c27fa611fea36e5fba817081e65877134ede,6386,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/checks.csv,384,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/checks.csv,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,384,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/contrast_matrix.csv,1068,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/contrast_matrix.csv,f319236d95ce375f14c61a200408138d52ca935942f1dcd303e34180cfeec3c5,1068,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/estimands.rds,27664,261b582487f9feb1c4b319e32ce288e7545591df64e553a56d8bf740f2ca23f6,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/estimands.rds,261b582487f9feb1c4b319e32ce288e7545591df64e553a56d8bf740f2ca23f6,27664,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/manifest.csv,1782,9f5259f8ab0f8fd677de6008755c2d5ef3361eab16327d2f3a624090eb667528,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/manifest.csv,9f5259f8ab0f8fd677de6008755c2d5ef3361eab16327d2f3a624090eb667528,1782,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/primary_comparison.csv,1035,95c14e9f0a3bb47e7aad3075f8ba7fa9d0bd218ceff78612ac30740df7b32467,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/primary_comparison.csv,95c14e9f0a3bb47e7aad3075f8ba7fa9d0bd218ceff78612ac30740df7b32467,1035,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/quadrature.csv,250,7079d853ba5419cfc92af27b7ba0125b96f0e7692a6b91901d820fc27e000dc3,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/quadrature.csv,7079d853ba5419cfc92af27b7ba0125b96f0e7692a6b91901d820fc27e000dc3,250,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/status.csv,263,8d27fddca944c3711d4dcb413912980755b23adf38102f96ff980e98f438e733,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-MPI/status.csv,8d27fddca944c3711d4dcb413912980755b23adf38102f96ff980e98f438e733,263,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/cell_predictions.csv,6368,d6896e43d1aa58318359677fb73ab24b8021881afa35bbbf763c0f1ecc5a7350,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/cell_predictions.csv,d6896e43d1aa58318359677fb73ab24b8021881afa35bbbf763c0f1ecc5a7350,6368,TRUE,original_dispatch
/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/checks.csv,384,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/influence/deletion_estimands/LOSO-RISE/checks.csv,8f53c5ddeec62cbda7d896ab37c27a7ba602db338c0f89250f15ba34d7eef785,384,TRUE,original_dispatch
