"attribute","element","token","matches_in_document","pass"
"headers","td","tbl-h01-primary-tests--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0034",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0034",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0034",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0034",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0034",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0034",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0035",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0031",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0036",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0037",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0038",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0039",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0040",1,TRUE
"headers","td","tbl-h01-primary-tests--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0016",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0015",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0017",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0019",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0020",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0018",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0021",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0023",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0024",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0025",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0006",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0007",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0008",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0009",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0010",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0011",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0012",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0013",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0026",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0014",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0022",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0027",1,TRUE
"headers","td","tbl-h01-primary-effects--gt-0005",1,TRUE
