"endpoint","element","header_token","matches_in_table","resolves_to_th","pass"
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0039",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0040",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0039",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0040",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0039",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0040",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0039",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0040",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0039",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0040",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0039",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0040",1,TRUE,TRUE
"tbl-h01-chest-tests","td","tbl-h01-chest-tests--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0008",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0009",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0010",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0011",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0016",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0008",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0009",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0010",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0011",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0015",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0017",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0008",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0009",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0010",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0011",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0019",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0008",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0009",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0010",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0011",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0020",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0008",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0009",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0010",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0011",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0018",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0021",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0008",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0009",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0010",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0011",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0023",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0008",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0009",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0010",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0011",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0024",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0008",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0009",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0010",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0011",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0025",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0008",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0009",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0010",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0011",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0012",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0013",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0026",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0014",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0027",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0005",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0027",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0006",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0022",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0027",1,TRUE,TRUE
"tbl-h01-chest-effects","td","tbl-h01-chest-effects--gt-0007",1,TRUE,TRUE
