"target_state","rows","participants","cycles","valid_minutes","observed_adherence","predicted_adherence","observed_all_zero","predicted_all_zero","observed_all_one","predicted_all_one","observed_mixed","predicted_mixed","mean_pearson_residual","mean_quantile_residual","sd_quantile_residual","grouping","adherence_observed_minus_predicted","all_zero_observed_minus_predicted","all_one_observed_minus_predicted","mixed_observed_minus_predicted","site","day_type","denominator_band","sample_id"
"Sleep",81,26,81,36941,0.9033594109526,0.895396267136318,0,0.0077493336276486,0.308641975308642,0.29334657240244,0.691358024691358,0.698904093969911,0.129884978231954,0.0327398629281524,0.779086285660804,"target_site_day_type",0.00796314381628172,-0.0077493336276486,0.0152954029062017,-0.00754606927855317,"MPI","Work day",,"support_80"
"Sleep",58,25,58,26949,0.822108427028832,0.84116848559753,0.0172413793103448,0.00985230184964675,0.206896551724138,0.233891329222693,0.775862068965517,0.75625636892766,-0.0946821070904557,-0.0915854453670916,0.841677237543241,"target_site_day_type",-0.0190600585686981,0.00738907746069808,-0.0269947774985553,0.0196057000378572,"MPI","Free day",,"support_80"
"Sleep",39,12,39,17316,0.983541233541234,0.964502269174768,0,0.00774933296020935,0.58974358974359,0.592343687994699,0.41025641025641,0.399906979045092,0.156263210033214,0.0570407549877581,0.891147165905048,"target_site_day_type",0.0190389643664661,-0.00774933296020935,-0.00260009825110896,0.0103494312113183,"RISE","Work day",,"support_80"
"Sleep",29,13,29,14353,0.862119417543371,0.798383965900479,0,0.00985246430949449,0.413793103448276,0.162719090838976,0.586206896551724,0.82742844485153,0.242959293228239,0.375524020758443,1.22994136054598,"target_site_day_type",0.0637354516428913,-0.00985246430949449,0.2510740126093,-0.241221548299805,"RISE","Free day",,"support_80"
"Sleep",39,12,39,19061,0.909448612349824,0.908821845675815,0,0.00774933303973161,0.256410256410256,0.278128690002171,0.743589743589744,0.714121976958097,0.0807925389321953,-0.00309548102466489,0.820543797809596,"target_site_day_type",0.000626766674009294,-0.00774933303973161,-0.0217184335919151,0.0294677666316466,"THUAS","Work day",,"support_80"
"Sleep",20,12,20,10449,0.78351995406259,0.800271056550065,0,0.00985233499764837,0,0.159618540856643,1,0.830529124145708,-0.0820077876706543,-0.224672938363781,0.623895968475753,"target_site_day_type",-0.0167511024874754,-0.00985233499764837,-0.159618540856643,0.169470875854292,"THUAS","Free day",,"support_80"
"Sleep",25,10,25,12446,0.748995661256629,0.77164483673741,0,0.0077493574193079,0.12,0.124329450035689,0.88,0.867921192545003,-0.0446269190610864,-0.0334611532790654,0.854699467184568,"target_site_day_type",-0.0226491754807814,-0.0077493574193079,-0.00432945003568942,0.0120788074549973,"TUM","Work day",,"support_80"
"Sleep",28,10,28,14142,0.69862819968887,0.762831513787648,0.0357142857142857,0.00985251214860778,0.357142857142857,0.195742178327573,0.607142857142857,0.794405309523819,-0.210615591015222,0.00433790615698932,1.16252699764207,"target_site_day_type",-0.0642033140987782,0.0258617735656779,0.161400678815284,-0.187262452380962,"TUM","Free day",,"support_80"
"Sleep",19,6,19,8156,0.9048553212359,0.910080302526654,0.0526315789473684,0.00774933312806503,0.210526315789474,0.238835838086323,0.736842105263158,0.753414828785612,-0.138415320807634,-0.203388717213495,0.806679142835542,"target_site_day_type",-0.00522498129075433,0.0448822458193034,-0.0283095222968492,-0.0165727235224542,"UCR","Work day",,"support_80"
"Sleep",7,4,7,3325,0.850526315789474,0.85260543748497,0,0.00985228812322812,0.142857142857143,0.184968703580176,0.857142857142857,0.805179008296596,0.0660165412151766,-0.073109669068019,0.659634853544465,"target_site_day_type",-0.00207912169549596,-0.00985228812322812,-0.0421115607230336,0.0519638488462617,"UCR","Free day",,"support_80"
"Pre-sleep",39,16,39,6912,0.569878472222222,0.569192607349069,0,0.0111115268606878,0.0256410256410256,0.0495152260236227,0.974358974358974,0.939373247115689,-0.0178398868581963,-0.0154910176883798,0.853698246308751,"target_site_day_type",0.000685864873153141,-0.0111115268606878,-0.023874200382597,0.0349857272432849,"BAUA","Work day",,"support_80"
"Pre-sleep",23,14,23,4121,0.590876000970638,0.61056573043425,0.0434782608695652,0.0101917163596021,0.0869565217391304,0.0875063920788468,0.869565217391304,0.902301891561551,-0.0476994353166417,-0.0657255222348423,1.07927650934967,"target_site_day_type",-0.0196897294636114,0.0332865445099631,-0.000549870339716388,-0.0327366741702467,"BAUA","Free day",,"support_80"
"Pre-sleep",59,21,59,10505,0.573536411232746,0.562310102679223,0,0.0221303059966163,0.11864406779661,0.0611056518638956,0.88135593220339,0.916764042139488,0.0940255951116272,0.0986869932746035,0.984658176823436,"target_site_day_type",0.0112263085535229,-0.0221303059966163,0.0575384159327145,-0.0354081099360982,"FUSPCEU","Work day",,"support_80"
"Pre-sleep",22,16,22,3960,0.716919191919192,0.709794085075603,0,0.0147443661222064,0.272727272727273,0.16103722937695,0.727272727272727,0.824218404500844,0.0696591535487991,0.129632553064486,1.09252568039229,"target_site_day_type",0.0071251068435888,-0.0147443661222064,0.111690043350323,-0.0969456772281165,"FUSPCEU","Free day",,"support_80"
"Pre-sleep",16,14,16,2849,0.620919620919621,0.631403938115552,0,0.009374243763524,0.1875,0.0901205965221982,0.8125,0.900505159714278,-0.0490081908183321,0.0701081725424166,1.10687935992051,"target_site_day_type",-0.0104843171959313,-0.009374243763524,0.0973794034778018,-0.0880051597142777,"IZTECH","Free day",,"support_80"
"Pre-sleep",49,17,49,8687,0.501784275353977,0.514589888975995,0.0408163265306122,0.0164128666124786,0,0.0367094771646361,0.959183673469388,0.946877656222885,-0.0463579656538924,-0.0440975151347157,0.908899717198278,"target_site_day_type",-0.0128056136220179,0.0244034599181337,-0.0367094771646361,0.0123060172465024,"IZTECH","Work day",,"support_80"
"Pre-sleep",24,10,24,4245,0.666431095406361,0.711656054102386,0.0416666666666667,0.0068244279199429,0.333333333333333,0.169303191973374,0.625,0.823872380106683,-0.0752943190738345,-0.054040404630944,1.21005879715966,"target_site_day_type",-0.0452249586960254,0.0348422387467238,0.164030141359959,-0.198872380106683,"KNUST","Work day",,"support_80"
"Pre-sleep",19,11,19,3289,0.827303131650958,0.812900736217709,0,0.00750084218415726,0.263157894736842,0.260281740085734,0.736842105263158,0.732217417730109,0.120596156561919,0.0115580964605283,0.710048392822761,"target_site_day_type",0.0144023954332486,-0.00750084218415726,0.00287615465110785,0.00462468753304934,"KNUST","Free day",,"support_80"
"Pre-sleep",70,26,70,12424,0.611075338055377,0.596845975539832,0.0285714285714286,0.0121881609266949,0.0285714285714286,0.0603532233186315,0.942857142857143,0.927458615754674,0.0599235277219202,0.025316106106588,0.824507516525774,"target_site_day_type",0.0142293625155449,0.0163832676447337,-0.031781794747203,0.0153985271024693,"MPI","Work day",,"support_80"
"Pre-sleep",33,20,33,5863,0.640968787310251,0.660389199903504,0,0.00911510090924243,0.0606060606060606,0.0995651402656537,0.939393939393939,0.891319758825104,-0.0690487061276521,-0.0334984920407617,0.905604289757128,"target_site_day_type",-0.0194204125932531,-0.00911510090924243,-0.0389590796595931,0.0480741805688356,"MPI","Free day",,"support_80"
"Pre-sleep",35,12,35,6179,0.716620812429196,0.700955408269797,0.0285714285714286,0.00560548836750889,0.0571428571428571,0.0748596809177526,0.914285714285714,0.919534830714739,0.106609984702678,0.0080155328847277,0.913180610971623,"target_site_day_type",0.0156654041593991,0.0229659402039197,-0.0177168237748955,-0.00524911642902426,"RISE","Work day",,"support_80"
"Pre-sleep",17,11,17,3053,0.660661644284311,0.645119361234618,0,0.00768269261514575,0.0588235294117647,0.0654377843365292,0.941176470588235,0.926879523048325,0.0644792590781623,0.0520725109630521,0.970661196397843,"target_site_day_type",0.0155422830496927,-0.00768269261514575,-0.00661425492476453,0.0142969475399103,"RISE","Free day",,"support_80"
"Pre-sleep",29,10,29,5160,0.662596899224806,0.710311348247088,0,0.0057761264145071,0.172413793103448,0.100298439897482,0.827586206896552,0.893925433688011,-0.211424519762011,-0.0793565329411254,1.16603766330464,"target_site_day_type",-0.047714449022282,-0.0057761264145071,0.0721153532059663,-0.0663392267914591,"THUAS","Work day",,"support_80"
"Pre-sleep",8,6,8,1435,0.828571428571429,0.837377400211408,0,0.00664479602657118,0.25,0.261053817713535,0.75,0.732301386259893,-0.0987579601415287,-0.161532140241183,1.01402511121035,"target_site_day_type",-0.00880597163997943,-0.00664479602657118,-0.0110538177135354,0.0176986137401066,"THUAS","Free day",,"support_80"
"Pre-sleep",24,10,24,4224,0.602746212121212,0.555615383491468,0,0.0119179043214452,0.0416666666666667,0.0729502174787471,0.958333333333333,0.915131878199808,0.129652593408102,0.0869892746848679,1.22151941467742,"target_site_day_type",0.0471308286297442,-0.0119179043214452,-0.0312835508120804,0.0432014551335257,"TUM","Work day",,"support_80"
"Pre-sleep",14,9,14,2456,0.607084690553746,0.646968634256378,0,0.00962805777913448,0.142857142857143,0.148103680544084,0.857142857142857,0.842268261676782,-0.159015079159062,-0.141104623201031,0.858544247706017,"target_site_day_type",-0.0398839437026318,-0.00962805777913448,-0.00524653768694114,0.0148745954660756,"TUM","Free day",,"support_80"
"Pre-sleep",18,6,18,3182,0.601822752985544,0.557115854247954,0.0555555555555556,0.0191769274561632,0,0.0502330039820454,0.944444444444444,0.930590068561791,0.162183093967321,0.0280093126895792,1.02300061633775,"target_site_day_type",0.0447068987375893,0.0363786280993924,-0.0502330039820454,0.013854375882653,"UCR","Work day",,"support_80"
"Pre-sleep",3,2,3,540,0.774074074074074,0.704817819756029,0,0.00679044459796979,0,0.0774440941063859,1,0.915765461295644,0.275358893013613,0.0571071750343733,0.391632296074153,"target_site_day_type",0.0692562543180448,-0.00679044459796979,-0.0774440941063859,0.0842345387043557,"UCR","Free day",,"support_80"
"Sleep",324,124,324,182448,0.853662413399982,0.871308405525041,0,0.00878139825331528,0.324074074074074,0.339097528183087,0.675925925925926,0.652121073563598,-0.0557768437512964,-0.0464098737982181,0.903836739613691,"target_denominator_band",-0.0176459921250587,-0.00878139825331528,-0.0150234541090127,0.023804852362328,,,"more than 480 valid minutes","support_80"
"Sleep",371,118,371,153846,0.900426400426401,0.895940206375559,0.0134770889487871,0.00845794621678071,0.439353099730458,0.391497213459812,0.547169811320755,0.600044840323408,0.0262537447517307,0.0755300884223099,0.949761880404466,"target_denominator_band",0.00448619405084127,0.00501914273200635,0.0478558862706466,-0.052875029002653,,,"181 to 480 valid minutes","support_80"
"Sleep",2,2,2,287,0.592334494773519,0.836406334914422,0.5,0.007751642592997,0.5,0.292568269129908,0,0.699680088277095,-1.3067387686369,-0.582396012124324,3.3650933028585,"target_denominator_band",-0.244071840140903,0.492248357407003,0.207431730870092,-0.699680088277095,,,"31 to 180 valid minutes","support_80"
"Pre-sleep",502,137,502,89084,0.625129091643842,0.624981662682479,0.0159362549800797,0.0120441350700929,0.097609561752988,0.0887288680481299,0.886454183266932,0.899226996881777,0.0142803707046048,0.00691000534148666,0.959800762920909,"target_denominator_band",0.000147428961362661,0.00389211990998675,0.0088806937048581,-0.0127728136148448,,,"31 to 180 valid minutes","support_80"
