run_order,run_id,data_scenario_id,data_scenario_label,placement_id,placement_label,sample_scenario,analytical_role,multiplicity_role,estimand_order,estimand_id,estimand_label,time_hour,link_estimate,link_standard_error,link_lower_95,link_upper_95,shifted_response_ratio,shifted_response_ratio_lower_95,shifted_response_ratio_upper_95,interval_type,covariance_type,response_scale,panel
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,8.25,0.0886020690623149,0.03726645981513033,0.01556114999335026,0.16164298813127953,1.2263150806953704,1.036480533791178,1.4509183994418142,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,8.75,0.10298278240868068,0.03697465434099365,0.03051379155951557,0.17545177325784578,1.2676016108349684,1.0727877149980534,1.4977929196311897,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,9.25,0.11674054292972084,0.03694948031337306,0.04432089226803791,0.1891601935914038,1.3084000225253032,1.107441750251871,1.545824526260515,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,9.75,0.12968590378946604,0.03708253586629939,0.05700546903610444,0.20236633854282765,1.3479876204925592,1.1402641467270835,1.5935523625966452,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,10.25,0.14176876665773422,0.03730097582836943,0.06866019744593105,0.2148773358695374,1.3860176688275072,1.1712785701232604,1.6401264629129817,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,10.75,0.15301826158960394,0.03755177463045557,0.07941813575834614,0.22661838742086177,1.42238859568998,1.2006547290074976,1.685071709850634,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,11.25,0.16346806009442094,0.03781003915316031,0.08936174510017744,0.23757437508866444,1.4570285445720474,1.228462051204561,1.7281219046336116,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,11.75,0.17309941668147927,0.0380936433344291,0.09843724770608396,0.24776158565687456,1.4897020543771604,1.254403472873156,1.7691374894973182,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,12.25,0.1818231223607542,0.03842856923640054,0.10650451068000528,0.25714173404150314,1.519928373589672,1.277922482287206,1.8077640020138133,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,12.75,0.18950182341352587,0.03879639848941066,0.11346227964441684,0.2655413671826349,1.5470409992861731,1.2985607733071214,1.8430680355276028,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,13.25,0.1959952461703355,0.03914294658235239,0.11927648062014964,0.27271401172052134,1.5703456150835462,1.316062397405216,1.873760207475059,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,13.75,0.2012015127577022,0.03943802473100824,0.12390440466352612,0.27849862085187826,1.5892840057516393,1.33016159537431,1.8988848119819648,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,14.25,0.20507196617554752,0.03969598660803144,0.1272692620930216,0.28287467025807345,1.6035110836800068,1.3405075430118627,1.9181151265344845,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,14.75,0.20759229131846688,0.03992937961444634,0.12933214534912424,0.2858524372878095,1.6128437341091002,1.3468900522417164,1.9313119926348348,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,15.25,0.20874152252348688,0.0401092703812023,0.13012879713015127,0.2873542479168225,1.6171172973213206,1.3493629989201887,1.9380021205476137,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,15.75,0.20845348793034968,0.04018346582777609,0.1296953421339126,0.28721163372678676,1.6160451416385735,1.3480169160748252,1.9373658213564096,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,16.25,0.20660587411620612,0.04010555707367677,0.12800042667188408,0.2852113215605282,1.6091846237997345,1.342766280335692,1.9284630478106168,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,16.75,0.20304978209389235,0.03982713469673477,0.12499003248086668,0.28110953170691805,1.5960620893702238,1.3334908267828431,1.9103349959074647,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,17.25,0.19767296709141255,0.03929886379143216,0.12064860942686036,0.27469732475596476,1.5764237422980112,1.3202269974210603,1.882336764916412,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,17.75,0.19047213305683144,0.03853669302670057,0.11494160264122248,0.2660026634724404,1.550501294123926,1.3029915600582862,1.8450267344574585,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,18.25,0.18160228503159148,0.03769420869964986,0.1077229935545414,0.25548157650864156,1.519155691433295,1.2815129333597497,1.800866737071246,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,18.75,0.17137817430928648,0.03702004788019901,0.09882021375814806,0.2439361348604249,1.4838095922872958,1.2555101086619005,1.7536226040508054,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,19.25,0.16022168021403108,0.03670344674527551,0.08828424648480723,0.23215911394325492,1.4461777658243773,1.225417975025343,1.7067075667153768,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,19.75,0.14857145489465268,0.03678228870675754,0.07647949376045356,0.2206634160288518,1.407898852278304,1.192557955086342,1.6621239829833294,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,20.25,0.13678734704195922,0.03722476054496653,0.06382815704069725,0.2097465370432212,1.3702106761225454,1.158318938312363,1.6208638526584331,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,20.75,0.1250846992193768,0.03805056945360865,0.05050695349906393,0.19966244493968963,1.3337815304232263,1.123328955176403,1.5836618140220209,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,21.25,0.1135212641617373,0.0393365367146721,0.03642306892444245,0.19061945939903213,1.2987371517445585,1.087484483188523,1.5510273621340152,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,21.75,0.10203754264662812,0.0411825289140643,0.02132126918278269,0.1827538161104736,1.264845682505519,1.0503191145178783,1.5231890750528845,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,22.25,0.0905294294447206,0.04376966532555577,0.0047424617912597,0.1763163970981815,1.2317694522880016,1.0109797617885306,1.500777800839155,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,22.75,0.07891973342098185,0.04740338596323468,-0.01398919581220964,0.17182866265417335,1.1992776314198952,0.9683019449530402,1.485349528337326,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,23.25,0.0671975662842723,0.05234558723140076,-0.03539789943887286,0.1697930320074175,1.1673405348871346,0.921726556782046,1.478403670116674,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,2,active_minus_sedentary,Active minus Sedentary,23.75,0.0554100634958988,0.05856341620886036,-0.0593721230850967,0.17019225007689429,1.1360830059045273,0.8722236875452304,1.4797632932184452,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"Active minus
Sedentary"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,0.25,-0.11720268775601392,0.02160040555246629,-0.15953870469030687,-0.074866670821721,0.7634793801572652,0.6925662046029808,0.8416534911048317,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,0.75,-0.10919581674004857,0.01786952399700371,-0.14421944019505006,-0.07417219328504704,0.7776858253321394,0.7174316959852052,0.8430004505056085,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,1.25,-0.10136293901494614,0.0157258953542567,-0.13218512753393502,-0.07054075049595725,0.7918393153918084,0.7375897493228762,0.8500789252776039,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,1.75,-0.09391109733225927,0.01505698438174909,-0.1234222444362696,-0.06439995022824899,0.8055433238396493,0.7526234669155026,0.8621841798821859,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,2.25,-0.08703642565315736,0.01515726804932433,-0.11674412513385272,-0.057328726172462,0.8183961437805298,0.7642859480956975,0.8763372528615148,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,2.75,-0.08090842579892749,0.01558571559705625,-0.11145586704244193,-0.05036098455541304,0.8300257661308201,0.7736492929366784,0.8905104402356683,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,3.25,-0.07570739361873925,0.01635550747453936,-0.10776359921771204,-0.04365118801976646,0.8400257641769291,0.7802547132744366,0.9043755487483226,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,3.75,-0.07168203266794333,0.01744441005993266,-0.10587244811695956,-0.03749161721892711,0.8478479361425413,0.783659769111664,0.9172936408819758,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,4.25,-0.0691767888839091,0.01848588779537915,-0.10540846318510078,-0.03294511458271743,0.8527529119911038,0.7844974510095849,0.9269469619990168,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,4.75,-0.06858590223642635,0.01893302458588766,-0.10569394854317753,-0.03147785592967518,0.8539139289213818,0.7839819276727784,0.9300839372285816,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,5.25,-0.07022331144888963,0.0183713261179543,-0.1062304489883201,-0.03421617390945917,0.8507005009581576,0.7830140430185505,0.9242380117993816,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,5.75,-0.07414147540715305,0.01681834326483308,-0.10710482248585763,-0.04117812832844843,0.8430600784810812,0.7814391715616232,0.9095401431031002,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,6.25,-0.07996791158638067,0.01511021471217778,-0.10958338822091636,-0.05035243495184496,0.8318252293230012,0.776992115399271,0.8905279711657066,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,6.75,-0.08683773457968735,0.0149993692210581,-0.11623595804377984,-0.05743951111559488,0.8187706482184545,0.7651807609365254,0.8761137349605671,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,7.25,-0.09347607944116698,0.01743137203155607,-0.12764094082413568,-0.05931121805819828,0.8063506132155825,0.7453479463163525,0.8723460159064785,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,7.75,-0.09843298367205776,0.02094304431217869,-0.13948059625055442,-0.05738537109356112,0.7971994975898034,0.725302883018341,0.8762229598656706,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,8.25,-0.1004144249152373,0.02344300850728942,-0.14636187727879066,-0.05446697255168395,0.7935706096317888,0.7139012176781054,0.8821308843254027,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,8.75,-0.09861069035772584,0.02366730419085677,-0.14499775418295902,-0.0522236265324927,0.7968733624297691,0.7161471135324236,0.8866993160356796,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,9.25,-0.09291549157505057,0.02147321089681587,-0.13500221156524267,-0.05082877158485843,0.8073921236530973,0.7328208013734604,0.8895517705219261,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,9.75,-0.0839611049809573,0.01790907125480434,-0.11906223963693537,-0.04885997032497925,0.8242119273787086,0.7602173208225581,0.8935935588764184,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,10.25,-0.0729552367619412,0.01511331565481149,-0.10257679113235713,-0.04333368239152528,0.8453659735254639,0.7896292163045484,0.9050369647404584,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,10.75,-0.06137156586187558,0.01499944183313638,-0.09076993164302632,-0.03197320008072484,0.8682172976937078,0.8113907798841287,0.9290237142233878,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,11.25,-0.0505928874764197,0.01680099481780862,-0.08352223222376867,-0.01766354272907072,0.8900350557800674,0.825045249022069,0.960144187796224,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,11.75,-0.04161617272487865,0.01844144538741586,-0.07776074150707604,-0.00547160394268125,0.9086232120399836,0.8360634896577791,0.9874801993755205,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,12.25,-0.03490011269226917,0.01888694147650977,-0.07191783776434407,0.00211761237980571,0.9227836420878814,0.8473877124782059,1.0048878896469435,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,12.75,-0.03038065697454974,0.0181602225031737,-0.06597403903200402,0.00521272508290454,0.9324366663771032,0.8590648725817377,1.0120750650547885,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,13.25,-0.02762118612488073,0.0168244401931058,-0.06059648296341621,0.00535411071365474,0.9383801532571768,0.8697681836973018,1.0124046022053803,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,13.75,-0.02602388551879324,0.01556624309821378,-0.05653316136588743,0.00448539032830095,0.9418377954893412,0.8779440474804424,1.0103815107100922,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,14.25,-0.02502111567398319,0.01484642792620842,-0.05411957970842136,0.00407734836045498,0.9440149765614072,0.8828367845032743,1.0094326512160972,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,14.75,-0.02418950260190066,0.01468925825088638,-0.0529799197332458,0.00460091452944446,0.9458243647595632,0.8851565354451129,1.0106503122896535,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
1,primary__near_eye__all_available,primary,Primary dataset,near_eye,Near eye,all_available,primary exploratory temporal analysis,primary_four_test_bh,3,sleep_within_plus_1h,+1 h previous-night sleep within participant,15.25,-0.02327161703198742,0.01480950356974677,-0.05229771065760845,0.0057544765936336,0.947825487614416,0.8865480713313806,1.0133383445551536,pointwise 95% confidence interval,unconditional model covariance including smoothing-parameter uncertainty,log10(Y + 0.1 lx),"+1 h sleep
within participant"
