variable_id,placement,analysis_unit,series,comparison_unit,axis_geometry,summary_interpretation,probability,value,n_finite
light_duration_above_250_full_day,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,13.533333333333333,897
light_duration_above_250_full_day,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,902
light_duration_above_250_full_day,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,902
light_duration_above_250_full_day,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.05,902
light_duration_above_250_full_day,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.9666666666666668,902
light_duration_above_250_full_day,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,2.45,902
light_duration_above_250_full_day,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,4.333333333333333,902
light_duration_above_250_full_day,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,7.649166666666666,902
light_duration_above_250_full_day,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,8.41416666666667,902
light_duration_above_250_full_day,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,13.533333333333331,902
light_duration_above_250_full_day,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,811
light_duration_above_250_full_day,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,811
light_duration_above_250_full_day,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.016666666666666666,811
light_duration_above_250_full_day,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.875,811
light_duration_above_250_full_day,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,2.35,811
light_duration_above_250_full_day,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,4.65,811
light_duration_above_250_full_day,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,8.108333333333334,811
light_duration_above_250_full_day,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,8.925,811
light_duration_above_250_full_day,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,14.516666666666667,811
light_duration_above_250_full_day,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,816
light_duration_above_250_full_day,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,816
light_duration_above_250_full_day,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.029166666666666667,816
light_duration_above_250_full_day,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.8833333333333333,816
light_duration_above_250_full_day,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,2.3833333333333333,816
light_duration_above_250_full_day,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,4.683333333333334,816
light_duration_above_250_full_day,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,8.058333333333334,816
light_duration_above_250_full_day,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,8.920833333333334,816
light_duration_above_250_full_day,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,14.716666666666669,816
light_duration_above_250_wake,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,839
light_duration_above_250_wake,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0.01583333333333338,839
light_duration_above_250_wake,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.06666666666666667,839
light_duration_above_250_wake,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.95,839
light_duration_above_250_wake,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,2.3666666666666667,839
light_duration_above_250_wake,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,4.283333333333333,839
light_duration_above_250_wake,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,7.186666666666664,839
light_duration_above_250_wake,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,8.050833333333333,839
light_duration_above_250_wake,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,11.35,839
light_duration_above_250_wake,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,818
light_duration_above_250_wake,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0.01666666666666666,818
light_duration_above_250_wake,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.06666666666666667,818
light_duration_above_250_wake,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.9666666666666668,818
light_duration_above_250_wake,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,2.45,818
light_duration_above_250_wake,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,4.362499999999999,818
light_duration_above_250_wake,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,7.229166666666664,818
light_duration_above_250_wake,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,8.05,818
light_duration_above_250_wake,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,11.35,818
light_duration_above_250_wake,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,755
light_duration_above_250_wake,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,755
light_duration_above_250_wake,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.03333333333333333,755
light_duration_above_250_wake,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.8333333333333334,755
light_duration_above_250_wake,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,2.3333333333333335,755
light_duration_above_250_wake,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,4.533333333333333,755
light_duration_above_250_wake,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,7.743333333333331,755
light_duration_above_250_wake,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,8.2716666666666665,755
light_duration_above_250_wake,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,11.066666666666666,755
light_duration_above_250_wake,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,737
light_duration_above_250_wake,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,737
light_duration_above_250_wake,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.03333333333333333,737
light_duration_above_250_wake,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.85,737
light_duration_above_250_wake,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,2.4166666666666665,737
light_duration_above_250_wake,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,4.616666666666666,737
light_duration_above_250_wake,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,7.836666666666661,737
light_duration_above_250_wake,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,8.340000000000002,737
light_duration_above_250_wake,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,11.066666666666666,737
light_duration_below_10_pre_sleep,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,867
light_duration_below_10_pre_sleep,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0.1,867
light_duration_below_10_pre_sleep,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.21666666666666667,867
light_duration_below_10_pre_sleep,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,1.05,867
light_duration_below_10_pre_sleep,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,1.8,867
light_duration_below_10_pre_sleep,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,2.5583333333333336,867
light_duration_below_10_pre_sleep,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,3.433333333333333,867
light_duration_below_10_pre_sleep,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,3.7508333333333344,867
light_duration_below_10_pre_sleep,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,5.966666666666667,867
light_duration_below_10_pre_sleep,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,743
light_duration_below_10_pre_sleep,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0.16666666666666666,743
light_duration_below_10_pre_sleep,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.3,743
light_duration_below_10_pre_sleep,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,1.2333333333333334,743
light_duration_below_10_pre_sleep,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,1.95,743
light_duration_below_10_pre_sleep,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,2.65,743
light_duration_below_10_pre_sleep,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,3.498333333333333,743
light_duration_below_10_pre_sleep,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,3.824166666666666,743
light_duration_below_10_pre_sleep,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,5.966666666666667,743
light_duration_below_10_pre_sleep,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,780
light_duration_below_10_pre_sleep,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0.03333333333333333,780
light_duration_below_10_pre_sleep,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.11666666666666667,780
light_duration_below_10_pre_sleep,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.8833333333333333,780
light_duration_below_10_pre_sleep,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,1.7166666666666666,780
light_duration_below_10_pre_sleep,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,2.5,780
light_duration_below_10_pre_sleep,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,3.3666666666666667,780
light_duration_below_10_pre_sleep,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,3.6666666666666665,780
light_duration_below_10_pre_sleep,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,5.9,780
light_duration_below_10_pre_sleep,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,655
light_duration_below_10_pre_sleep,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0.07250000000000002,655
light_duration_below_10_pre_sleep,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0.19500000000000003,655
light_duration_below_10_pre_sleep,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,1.025,655
light_duration_below_10_pre_sleep,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,1.8833333333333333,655
light_duration_below_10_pre_sleep,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,2.5833333333333335,655
light_duration_below_10_pre_sleep,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,3.421666666666666,655
light_duration_below_10_pre_sleep,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,3.7716666666666656,655
light_duration_below_10_pre_sleep,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,5.9,655
light_duration_below_1_sleep_environment,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,878
light_duration_below_1_sleep_environment,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,2.415833333333333,878
light_duration_below_1_sleep_environment,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,3.8400000000000003,878
light_duration_below_1_sleep_environment,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,6,878
light_duration_below_1_sleep_environment,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,7.166666666666667,878
light_duration_below_1_sleep_environment,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,8.3125,878
light_duration_below_1_sleep_environment,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,10.183333333333334,878
light_duration_below_1_sleep_environment,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,10.757499999999993,878
light_duration_below_1_sleep_environment,chest,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,13.683333333333334,878
light_duration_below_1_sleep_environment,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,861
light_duration_below_1_sleep_environment,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,3.0083333333333337,861
light_duration_below_1_sleep_environment,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,4.25,861
light_duration_below_1_sleep_environment,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,6.05,861
light_duration_below_1_sleep_environment,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,7.2,861
light_duration_below_1_sleep_environment,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,8.333333333333334,861
light_duration_below_1_sleep_environment,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,10.183333333333334,861
light_duration_below_1_sleep_environment,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,10.8,861
light_duration_below_1_sleep_environment,chest,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,13.683333333333334,861
light_duration_below_1_sleep_environment,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,790
light_duration_below_1_sleep_environment,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,2.3900000000000006,790
light_duration_below_1_sleep_environment,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,3.7025000000000006,790
light_duration_below_1_sleep_environment,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,5.933333333333334,790
light_duration_below_1_sleep_environment,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,7.1,790
light_duration_below_1_sleep_environment,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,8.25,790
light_duration_below_1_sleep_environment,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,10.133333333333333,790
light_duration_below_1_sleep_environment,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,10.680416666666666,790
light_duration_below_1_sleep_environment,glasses,participant_day,baseline,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,12.733333333333333,790
light_duration_below_1_sleep_environment,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,778
light_duration_below_1_sleep_environment,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,2.9,778
light_duration_below_1_sleep_environment,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,3.8666666666666663,778
light_duration_below_1_sleep_environment,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,5.966666666666667,778
light_duration_below_1_sleep_environment,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,7.133333333333334,778
light_duration_below_1_sleep_environment,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,8.25,778
light_duration_below_1_sleep_environment,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,10.159999999999998,778
light_duration_below_1_sleep_environment,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,10.72625,778
light_duration_below_1_sleep_environment,glasses,participant_day,canonical,h,linear,Ordinary linear distribution summary on the declared comparison scale.,1,12.733333333333333,778
light_first_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,0,867
light_first_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,5.866666666666666,867
light_first_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,6.210000000000001,867
light_first_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,7.733333333333333,867
light_first_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,8.883333333333333,867
light_first_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,10.316666666666666,867
light_first_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,13.773333333333332,867
light_first_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,15.287500000000005,867
light_first_timing_above_250,chest,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,20.65,867
light_first_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,0,802
light_first_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,5.833333333333333,802
light_first_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,6.151666666666667,802
light_first_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,7.766666666666667,802
light_first_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,8.925,802
light_first_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,10.345833333333333,802
light_first_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,13.745833333333328,802
light_first_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,15.199583333333333,802
light_first_timing_above_250,chest,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,20.65,802
light_first_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,0,778
light_first_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,5.887916666666667,778
light_first_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,6.366666666666666,778
light_first_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,8.016666666666667,778
light_first_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,9.133333333333333,778
light_first_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,10.6625,778
light_first_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,13.783333333333333,778
light_first_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,15.06208333333333,778
light_first_timing_above_250,glasses,participant_day,baseline,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,18.533333333333335,778
light_first_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0,0,727
light_first_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.025,5.6191666666666675,727
light_first_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.05,6.366666666666666,727
light_first_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.25,8.033333333333333,727
light_first_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.5,9.133333333333333,727
light_first_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.75,10.658333333333333,727
light_first_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.95,13.729999999999995,727
light_first_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,0.975,14.995000000000001,727
light_first_timing_above_250,glasses,participant_day,canonical,decimal_hour,linear,Ordinary linear summaries on the declared unwrapped 0-24 hour axis.,1,18.533333333333335,727
light_l10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,897
light_l10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,897
light_l10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,897
light_l10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.008963612769445406,897
light_l10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.06523515790673035,897
light_l10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,0.2008217319696576,897
light_l10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,0.6721491626663396,897
light_l10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,0.978617860488272,897
light_l10_mean_medi,chest,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,18.23027306869027,897
light_l10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,902
light_l10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,902
light_l10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,902
light_l10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.01017810472818372,902
light_l10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.07015915648952029,902
light_l10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,0.22047212507107353,902
light_l10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,0.7029820319767011,902
light_l10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,1.1196732524774253,902
light_l10_mean_medi,chest,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,22.544583661237887,902
light_l10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,811
light_l10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,811
light_l10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,811
light_l10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.018579723898378774,811
light_l10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.09480559952387607,811
light_l10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,0.23976634554937928,811
light_l10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.95,0.8246578899437368,811
light_l10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.975,1.1678884469383886,811
light_l10_mean_medi,glasses,participant_day,baseline,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,1,5.907204293486755,811
light_l10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0,0,816
light_l10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.025,0,816
light_l10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.05,0,816
light_l10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.25,0.020115217700580824,816
light_l10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.5,0.10250743148540206,816
light_l10_mean_medi,glasses,participant_day,canonical,lx,linear,Ordinary linear distribution summary on the declared comparison scale.,0.75,0.2533830225702579,816
