data_scenario,placement,sample_scenario,metric_order,metric_id,manuscript_name,abbreviation,statistic,degrees_freedom,p_raw,comparison_method,comparison_status,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,row_key_hash,model_frame_sha256,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,reduced_formula,full_formula,reduced_warnings,full_ml_warnings,final_warnings,fit_errors,p_adjusted,raw_significant,adjusted_significant,p_raw_display,p_adjusted_display
primary,chest,preregistered_exclusions_applied,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,0.6727190787132713,1,0.4121052157155925,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,8.30485194034227,10.472044706184468,-12.219978528272614,28.82968240895715,normal,ESTIMABLE,8.30485194034227,-12.219978528272614,28.82968240895715,difference,min,,,,8.30485194034227,-12.219978528272614,28.82968240895715,,,,118.05368396710668,0.07034809640211016,-0.1035120473807278,0.24420824018494816,850,145,850,850,,,8,82,63,18,64,08acef7a4ce45987d59957ae42a405220e312d718b957a3fc0d27630268db65f,fa525f6446d5db7530794e35f50772e4595e38d86cb50f7fa6c2ded679583443,TRUE,TRUE,FALSE,7.248672773130238e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.6368898788331884,FALSE,FALSE,0.412,0.637
primary,chest,preregistered_exclusions_applied,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,0.1483621113384288,1,0.700105522826192,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,3.836149920602418,10.264930872262523,-16.28274489282545,23.95504473403028,normal,ESTIMABLE,3.836149920602418,-16.28274489282545,23.95504473403028,difference,min,,,,3.836149920602418,-16.28274489282545,23.95504473403028,,,,103.31649079476516,0.03713008340771856,-0.15760063826761778,0.23186080508305487,850,145,850,850,,,8,82,63,18,64,a9d878eda83d05dae32137d17c5dbc2ae8cb9d3e0931755766f43f0a815224a2,babe78db7315721606f5d4b303780a1c5d05cf5e3e9ac95eb27e6cd713079b26,TRUE,TRUE,FALSE,9.786162991076708e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8501281348603759,FALSE,FALSE,0.700,0.850
primary,chest,preregistered_exclusions_applied,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,1.9120372044999383,1,0.16673713819319105,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-13.154625593666411,9.744062985042088,-32.25263810743875,5.943386920105922,normal,ESTIMABLE,-13.154625593666411,-32.25263810743875,5.943386920105922,difference,min,,,,-13.154625593666411,-32.25263810743875,5.943386920105922,,,,116.60159695970864,-0.1128168561723212,-0.27660545780160767,0.05097174545696525,786,145,786,786,18285.083333333332,18863,8,82,63,18,64,7585dca8a087f6a77fafad1ffea11cf18cc69a4554933f8580edea4c0a3a5ea4,5061cff21a43d5c262621c9e26c37c2542d6e297cba6bd6946cb19e4342988e9,TRUE,TRUE,FALSE,7.185008144006133e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.3043386581910772,FALSE,FALSE,0.167,0.304
primary,chest,preregistered_exclusions_applied,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,0.04980167732173868,1,0.8234087298968624,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-3.1896283562431855,15.005588693072388,-32.60004176148651,26.22078504900014,normal,ESTIMABLE,-3.1896283562431855,-32.60004176148651,26.22078504900014,difference,min,,,,-3.1896283562431855,-32.60004176148651,26.22078504900014,,,,147.32468237700468,-0.02165033248183701,-0.2212802446643857,0.17797957970071168,761,145,761,761,17681.216666666667,18263,8,82,63,18,64,687cf9eeb2da7dd83bb5575b8ec7771b078f509f1bcb4aae73c608ad7cf346d6,73b7ac37923a15c97bde3ed14d21b381ef9d5c05b1e3edfcc383d0ff212b85fc,TRUE,TRUE,FALSE,1.0340954759158194e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.8812047660331684,FALSE,FALSE,0.823,0.881
primary,chest,preregistered_exclusions_applied,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,2.2780662736477097,1,0.13121538358092685,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-21.700783005754815,14.718301351724367,-50.54812356874176,7.1465575572321285,normal,ESTIMABLE,-21.700783005754815,-50.54812356874176,7.1465575572321285,difference,min,,,,-21.700783005754815,-50.54812356874176,7.1465575572321285,,,,143.833589369829,-0.1508742366844308,-0.3514347642313993,0.04968629086253765,742,145,742,742,17313.166666666668,17807,8,82,63,18,64,e6d7d68e8c792f6e90b4ed9d51c1b4dda56d58e2b972dec74473fc37e5ac6726,96e087792f07bcbdc94fe4c4d2c45787f4391b69833f8c6e2604ae7a21696592,TRUE,TRUE,FALSE,1.0822986951097846e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.27883269010946954,FALSE,FALSE,0.131,0.279
primary,chest,preregistered_exclusions_applied,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,2.786631934209254,1,0.0950538201420328,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.1100728005987808,0.06763064703655472,-0.24262643304156856,0.02248083184400696,normal,ESTIMABLE,0.7761170055611261,0.5719704167617304,1.0531272049548974,ratio,ratio,,,,,,,,,,0.6441224933406522,-0.17088799372290733,-0.37667747291857506,0.03490148547276038,802,145,802,802,18671.35,19248,8,82,63,18,64,0cfd918db79f7699187c7d4252477a0d85c65d4c84997258537e72eed71c173c,178c5a1f3fc69e6b4108b2b1d1b2e65b91371dbb8f8c86813f63b5d448a3df5a,TRUE,TRUE,FALSE,1.8212631403002888e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.26931915706909293,FALSE,FALSE,0.095,0.269
primary,chest,preregistered_exclusions_applied,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,0.013469006167269981,1,0.9076081223478253,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.0020395401716690096,0.01645657718852564,-0.034293838769982675,0.030214758426644655,normal,ESTIMABLE,-0.0020395401716690096,-0.034293838769982675,0.030214758426644655,difference,dimensionless,,,,,,,,,,0.12178378082515835,-0.016747223298947515,-0.2815961085919758,0.2481016619940808,693,143,693,693,10582.35,16632,8,80,63,18,64,c8010e56510321a190e9d27bbd0906133b5b3467be83740d8d016a978f40878e,8c2c21c302e311d1167e3ec7855e44e1adbc5dffdd2061d7edc459fefd53259d,TRUE,TRUE,FALSE,1.48929757415317e-7,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.9076081223478253,FALSE,FALSE,0.908,0.908
primary,glasses,preregistered_exclusions_applied,1,interdaily_stability,Interdaily stability,IS,0.748269940264918,1,0.3886816045446432,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,0.03689092409044735,0.04264718642747597,-0.04751315076726105,0.12129499894815576,t(125),ESTIMABLE,1.0375798397008529,0.953597932505696,1.1289579046431253,odds ratio,odds ratio,0.00368909240904473,-0.0047513150767261,0.01212949989481557,,,,1.0036959054858932,0.9952599545651484,1.012203360607737,0.44482450044165944,0.08293366047467915,-0.10681325043941144,0.2726805713887697,135,135,,782,18058.583333333332,18770,9,77,58,18,64,444227d3d375f7148fd74625b01d5ad0c67b43e74e5cef75863584d290e9bc88,7a00222470076408a98f0b04087ca1fe1052d1d2bc4befd8d30ca8f5ca221958,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + age_decade,,,,,0.6607587277258934,FALSE,FALSE,0.389,0.661
primary,glasses,preregistered_exclusions_applied,2,intradaily_variability,Intradaily variability,IV,3.9060256404759066,1,0.05031515330433047,nested partial F test,ESTIMABLE,age,per 10-year increase,age_decade,-0.07645069297487257,0.0386824418588682,-0.15300804626914233,1.0666031939719768e-4,t(125),ESTIMABLE,-0.07645069297487257,-0.15300804626914233,1.0666031939719768e-4,difference,dimensionless,-0.00764506929748725,-0.01530080462691423,1.0666031939719769e-5,,,,-0.00764506929748725,-0.01530080462691423,1.0666031939719769e-5,0.3872180940141857,-0.19743574527297736,-0.3951469433748539,2.7545282889928735e-4,135,135,,782,18058.583333333332,18770,9,77,58,18,64,f753d9ce0997fbca617efa5777f4d0d54114e0e1e0232e916a37f6a5fe7daafa,6225ecf5d261b223f51c3599cea8f852c3f79f312faa18b8c13a4f020aee21a2,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + age_decade,,,,,0.14255960102893633,FALSE,FALSE,0.050,0.143
primary,glasses,preregistered_exclusions_applied,3,daily_geometric_mean_medi,Mean melEDI,Mean,2.6147634236348836,1,0.10587331353108546,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.04968961063224703,0.03178955174612794,-0.0126167658748361,0.11199598713933016,normal,ESTIMABLE,1.1212168365252972,0.9713667515338202,1.29418388319628,ratio,ratio,0.0049689610632247,-0.00126167658748361,0.01119959871393301,,,,1.0115071594690546,0.9970990980684884,1.0261234170596731,0.4384255973444337,0.11333647244417192,-0.02877743897996947,0.2554503838683133,782,135,782,782,18058.583333333332,18770,9,77,58,18,64,fba0e329a49e4ac82a080083c0c29d1f4db68774e65f0a33b348454c66e52f39,26a4d8f63a0a40137b10e316a5c85d8ec15a0d509b12cc462a009be30ae48fbc,TRUE,TRUE,FALSE,1.3226326700532807e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.2249807912535566,FALSE,FALSE,0.106,0.225
primary,glasses,preregistered_exclusions_applied,4,m10_mean_medi,Brightest 10 h mean,M10mean,7.956096638801682,1,0.00479256611179272,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.12429213412144365,0.04515344324168464,0.03579301158976826,0.21279125665311904,normal,ESTIMABLE,1.3313496674010274,1.0859079473828752,1.6322672111947183,ratio,ratio,0.01242921341214436,0.00357930115897682,0.0212791256653119,,,,1.029032789266327,1.0082757013466728,1.0502171975095085,0.6562298086947611,0.18940336521539655,0.05454341012176884,0.32426332030902427,782,135,782,782,,,9,77,58,18,64,52ca73a70f43c5d6e3579d49ccf858a7461f017731b0195a023cbffe580b0bc4,88c1d56f7a2b32b3245c1509be9432a61ceafe0c30909ad492967ba4204cc9b5,TRUE,TRUE,FALSE,6.629079507547431e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.03987650812305568,TRUE,TRUE,0.005,0.040
primary,glasses,preregistered_exclusions_applied,5,l10_mean_medi,Darkest 10 h mean,L10mean,3.9802804700684504,1,0.04603589720203309,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.0464493701833619,0.02401469821363993,-0.09351731378169452,6.185734149707287e-4,normal,ESTIMABLE,0.8985673409611398,0.8062740574250612,1.0014253327467617,ratio,ratio,-0.00464493701833619,-0.00935173137816945,6.185734149707286e-5,,,,0.98936162929128,0.9786970260144472,1.0001424419363127,0.3358287455028578,-0.13831266919634977,-0.2784672695056675,0.001841931112968,782,135,782,782,,,9,77,58,18,64,bca03cce50a1a3fedac94097ebafc9771a2789c1001ce0268eec81ba66fd62af,0dbbdedab305cc48e1572e23a6247d54da773d4cdb0348d811a574a59b3ca1de,TRUE,TRUE,FALSE,2.6219737492283457e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.14255960102893633,TRUE,FALSE,0.046,0.143
primary,glasses,preregistered_exclusions_applied,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,10.907123181329553,1,9.579517894659016e-4,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.2493909037638708,0.07399610417185606,0.10436120459075895,0.39442060293698267,normal,ESTIMABLE,1.283243559776566,1.110001320086618,1.4835243921867889,ratio,ratio,0.02493909037638708,0.01043612045907589,0.03944206029369827,,,,1.025252670868265,1.0104907666969956,1.040230226505083,1.4385255639629164,0.17336563910399846,0.07254734097547763,0.27418393723251927,782,135,782,782,18058.583333333332,18770,9,77,58,18,64,fd4e0e9868d7214f6a97294e736b074c7750692c00714f58c27fd3115be4e19d,f355be3165175ffbcc1cbc04b9ae83b6b9c820b8a464eebbc999e2195327b714,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.016285180420920326,TRUE,TRUE,<0.001,0.016
primary,glasses,preregistered_exclusions_applied,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,2.6228115167541546,1,0.1053376512054367,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.10567423973349482,0.06500766469564673,-0.0217384417890287,0.23308692125601835,normal,ESTIMABLE,1.1114597481024588,0.9784961352819346,1.2624912118799954,ratio,ratio,0.01056742397334948,-0.00217384417890287,0.02330869212560183,,,,1.0106234563969252,0.9978285169091652,1.0235824626293426,2.469022513254278,0.04280003084873115,-0.00880447289254422,0.09440453459000651,707,135,707,707,8811.216666666667,9212.2,9,77,58,18,64,a81405f534def93e3fd51f83be8ba814830a19448a06e7ab2535534bafec2798,f1693ca5e2be20b5a40fb4c6126475ca8adb86594026bcdada07680119f89966,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.2249807912535566,FALSE,FALSE,0.105,0.225
primary,glasses,preregistered_exclusions_applied,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,0.11509261160131246,1,0.7344191307492808,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-0.02399499482567434,0.07745509110367314,-0.17580418380814242,0.1278141941567937,normal,ESTIMABLE,-0.02399499482567434,-0.17580418380814242,0.1278141941567937,difference,h,-0.00239949948256743,-0.01758041838081424,0.01278141941567937,-1.4396996895404606,-10.548251028488544,7.668851649407623,-0.00239949948256743,-0.01758041838081424,0.01278141941567937,1.0328911905190568,-0.02323090277652207,-0.17020590883323913,0.123744103280195,628,133,628,628,1848.7833333333333,1876.5166666666669,9,75,58,18,64,bd473f3bbf36d9f4d746ebca1510cdfdbd3b53a77d83de8927f775717226c7f1,c83cd64229686b9348bc89db747920797a3be5904f547b04afa77727faf5327d,TRUE,TRUE,FALSE,5.76301317778416e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.7803203264211108,FALSE,FALSE,0.734,0.780
primary,glasses,preregistered_exclusions_applied,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,0.1374381288837867,1,0.7108412594456441,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.00757145071029636,0.02041616814871881,-0.03244350356350629,0.04758640498409903,normal,ESTIMABLE,1.0076001866216218,0.9680771411950864,1.0487368132942338,ratio,ratio,7.571450710296369e-4,-0.00324435035635062,0.0047586404984099,,,,1.000757431777714,0.9967609068613112,1.0047699808091248,1.9601766397727491,0.00386263694642037,-0.01655131629732491,0.02427659019016567,746,135,746,746,6006.5,6010.516666666666,9,77,58,18,64,22ee104b677e2965b7d73c3e229efad425d8cfa612e0180ee498b1712cecd35a,b4e6923fd85f848f87a1429dc31b67aa0c3d7d9d1599deb609c50fc11c9f5b2a,TRUE,TRUE,FALSE,,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.7803203264211108,FALSE,FALSE,0.711,0.780
primary,glasses,preregistered_exclusions_applied,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,4.875346872950672,1,0.02724296499865263,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.0569508445043277,0.02657208135095618,0.00487052206218517,0.10903116694647023,normal,ESTIMABLE,1.14012073602131,1.0112779130138294,1.2853789012674677,ratio,ratio,0.00569508445043277,4.870522062185176e-4,0.01090311669464702,,,,1.013199774475409,1.0011221082424395,1.0254231472315232,0.39722405615610173,0.14337209346139668,0.01226139753296097,0.2744827893898324,782,135,782,782,18058.583333333332,18770,9,77,58,18,64,a23ddab90bd5be4b87a507aeadcd368e7be4f18195e0dc50e5670a3e33b7d918,fdbf776c8133fe26773593b16c07cd43eafe4983dbf6ec72c490247d1baa0d41,TRUE,TRUE,FALSE,7.341327545873355e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.11578260124427368,TRUE,FALSE,0.027,0.116
primary,glasses,preregistered_exclusions_applied,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,0.19222217015158097,1,0.6610735243759873,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,2.672895018202783,6.416873106865017,-9.903945164616289,15.249735201021853,normal,ESTIMABLE,2.672895018202783,-9.903945164616289,15.249735201021853,difference,min,0.2672895018202783,-0.9903945164616288,1.5249735201021852,2.672895018202783,-9.903945164616289,15.249735201021853,0.2672895018202783,-0.9903945164616288,1.5249735201021852,112.13023369026124,0.02383741592464842,-0.08832537700736522,0.13600020885666206,782,135,782,782,,,9,77,58,18,64,3bfddb9dbc6b0aa75ac09874ff9c5e5545e339778b8141043ae62c5feade664d,a8bbcf1b8c42ee0d22392c3bbc7481304500ac4409a59e155bf13d6d00d7dddf,TRUE,TRUE,FALSE,2.755768946371973e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.7803203264211108,FALSE,FALSE,0.661,0.780
primary,glasses,preregistered_exclusions_applied,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,0.359647385423159,1,0.5487021338348272,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-3.7280860255848967,6.439439620023772,-16.349155761451776,8.892983710281982,normal,ESTIMABLE,-3.7280860255848967,-16.349155761451776,8.892983710281982,difference,min,-0.3728086025584897,-1.6349155761451777,0.8892983710281982,-3.7280860255848967,-16.349155761451776,8.892983710281982,-0.3728086025584897,-1.6349155761451777,0.8892983710281982,106.11775632210156,-0.03513159488850249,-0.15406616506126292,0.08380297528425792,782,135,782,782,,,9,77,58,18,64,dced909416ccc5a8de67bb75867ffa8547904d276ddf5e153b96b659f9cc629b,dbf86146e4d87af9952feb33a82e48c84bd924b14609f7ba9caae6c55d9dba78,TRUE,TRUE,FALSE,1.1132215149700642e-5,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.7803203264211108,FALSE,FALSE,0.549,0.780
primary,glasses,preregistered_exclusions_applied,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,0.1583656467264518,1,0.6906657049243586,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,2.246720785853772,6.017704569418942,-9.547763439809463,14.041205011517008,normal,ESTIMABLE,2.246720785853772,-9.547763439809463,14.041205011517008,difference,min,0.2246720785853772,-0.9547763439809464,1.4041205011517008,2.246720785853772,-9.547763439809463,14.041205011517008,0.2246720785853772,-0.9547763439809464,1.4041205011517008,113.98233084152297,0.01971113214887256,-0.08376529387773567,0.1231875581754808,713,135,713,713,16530.733333333334,17112,9,77,58,18,64,9002c191d82107229d8ee06e825b084a18607c2a6f06e9bfd52dcf2e54a0b202,248ee3f66ee45b2e79984ec6258cbaa941ace8786b8e4ffbc67ed816c628631d,TRUE,TRUE,FALSE,8.731149137020111e-7,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.7803203264211108,FALSE,FALSE,0.691,0.780
primary,glasses,preregistered_exclusions_applied,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,0.25818736035398615,1,0.6113682061252537,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-4.680159554873551,9.575936825568077,-23.448650851217785,14.088331741470682,normal,ESTIMABLE,-4.680159554873551,-23.448650851217785,14.088331741470682,difference,min,-0.46801595548735514,-2.3448650851217785,1.4088331741470683,-4.680159554873551,-23.448650851217785,14.088331741470682,-0.46801595548735514,-2.3448650851217785,1.4088331741470683,150.48284492586316,-0.03110095079063183,-0.1558227508442573,0.09362084926299365,703,134,703,703,16268.4,16872,9,76,58,18,64,96c37e42546e8d0d95fa932512bacc998b25c16cf6a0036c70102f6c8735b8a3,33306572539d95aef28f38cc05322353d7b787593929b6e39218180d04b3043f,TRUE,TRUE,FALSE,9.977156878449024e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.7803203264211108,FALSE,FALSE,0.611,0.780
primary,glasses,preregistered_exclusions_applied,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,0.01060741781293472,1,0.917969066931428,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,-1.0684994362221407,9.483686691043802,-19.656183791329823,17.519184918885543,normal,ESTIMABLE,-1.0684994362221407,-19.656183791329823,17.519184918885543,difference,min,-0.10684994362221407,-1.9656183791329824,1.7519184918885542,-1.0684994362221407,-19.656183791329823,17.519184918885543,-0.10684994362221407,-1.9656183791329824,1.7519184918885542,158.99400768142544,-0.00672037551479978,-0.12362845668193172,0.11018770565233214,659,135,659,659,15340.483333333334,15815,9,77,58,18,64,c039a6b497efcd3e0493bf15b2140f630d40f1f81504ebf7443ff182da14633b,939ff0a20479b6a51dc85ca8b804bc1c1478fcf5ea68eeac4b7e62d7f1397bbe,TRUE,TRUE,FALSE,5.4569682106375694e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.917969066931428,FALSE,FALSE,0.918,0.918
primary,glasses,preregistered_exclusions_applied,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,7.263492562083229,1,0.00703703084524512,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.11239341980571248,0.04278187814838504,0.02854247944389669,0.19624436016752828,normal,ESTIMABLE,1.2953687621017458,1.067929244296481,1.5712466334175643,ratio,ratio,0.01123934198057124,0.00285424794438966,0.01962443601675282,,,,1.026217324222503,1.0065937927279718,1.046223416180946,0.6358413901414924,0.17676329592306314,0.04488930712350323,0.3086372847226231,729,135,729,729,16928.233333333334,17497,9,77,58,18,64,dd4b81edb56c916f25ec894eb2997341dc21c656bc27e959cd2cd808d4ebc1b4,e690e37fa7671bb274814fdb976aa5d24efdf5989470776115ac00809c14fada,TRUE,TRUE,FALSE,1.0811618267325684e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.03987650812305568,TRUE,TRUE,0.007,0.040
primary,glasses,preregistered_exclusions_applied,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,1.2379181437947864,1,0.2658726558176628,maximum-likelihood likelihood-ratio test,ESTIMABLE,age,per 10-year increase,age_decade,0.009368712461883196,0.008723705763878969,-0.0077294366470440565,0.02646686157081045,normal,ESTIMABLE,0.009368712461883196,-0.0077294366470440565,0.02646686157081045,difference,dimensionless,9.368712461883197e-4,-7.729436647044057e-4,0.002646686157081045,,,,9.368712461883197e-4,-7.729436647044057e-4,0.002646686157081045,0.11343221679215525,0.08259304743245675,-0.06814145809392848,0.233327552958842,675,131,675,675,10555.683333333332,16200,9,74,57,18,64,89ec1baa709a403e66d54eaf746a8f5eaa0120664b0223374fd60ba724865b28,591cea08cd71fe3b5d61cbdbe07337da8df893717310bb8f34cdca04154e06f3,TRUE,TRUE,FALSE,7.497646947740577e-6,,response ~ site + (1 | site:Id),response ~ site + age_decade + (1 | site:Id),,,,,0.502203905433363,FALSE,FALSE,0.266,0.502
primary,glasses,preregistered_exclusions_applied,1,interdaily_stability,Interdaily stability,IS,0.4262228902886142,1,0.5150470903062254,nested partial F test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.04847429878248186,0.07424943453220341,-0.09847454721128464,0.19542314477624836,t(125),ESTIMABLE,1.0496683937179327,0.906218758115309,1.2158253478021577,odds ratio,odds ratio,,,,,,,,,,0.44482450044165944,0.10897398577270916,-0.22137842477990932,0.43932639632532766,135,135,,782,18058.583333333332,18770,9,77,58,18,64,444227d3d375f7148fd74625b01d5ad0c67b43e74e5cef75863584d290e9bc88,7a00222470076408a98f0b04087ca1fe1052d1d2bc4befd8d30ca8f5ca221958,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + biological_sex,,,,,0.6254143239432737,FALSE,FALSE,0.515,0.625
primary,glasses,preregistered_exclusions_applied,2,intradaily_variability,Intradaily variability,IV,0.2876657980546631,1,0.59267345598622,nested partial F test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.03659201919728756,0.06822479828329733,-0.1716173623403356,0.09843332394576047,t(125),ESTIMABLE,-0.03659201919728756,-0.1716173623403356,0.09843332394576047,difference,dimensionless,,,,,,,,,,0.3872180940141857,-0.09449976579851407,-0.4432059477418129,0.2542064161447848,135,135,,782,18058.583333333332,18770,9,77,58,18,64,f753d9ce0997fbca617efa5777f4d0d54114e0e1e0232e916a37f6a5fe7daafa,6225ecf5d261b223f51c3599cea8f852c3f79f312faa18b8c13a4f020aee21a2,TRUE,TRUE,FALSE,,,response ~ site,response ~ site + biological_sex,,,,,0.6716965834510493,FALSE,FALSE,0.593,0.672
primary,glasses,preregistered_exclusions_applied,3,daily_geometric_mean_medi,Mean melEDI,Mean,5.10485370273102,1,0.02385899106663619,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.12042627154525008,0.05482995561379553,-0.22789100982221905,-0.01296153326828113,normal,ESTIMABLE,0.7578333763178198,0.591710110615453,0.970595931957137,ratio,ratio,,,,,,,,,,0.4384255973444337,-0.27467892448497117,-0.5197940339308803,-0.02956381503906205,782,135,782,782,18058.583333333332,18770,9,77,58,18,64,fba0e329a49e4ac82a080083c0c29d1f4db68774e65f0a33b348454c66e52f39,26a4d8f63a0a40137b10e316a5c85d8ec15a0d509b12cc462a009be30ae48fbc,TRUE,TRUE,FALSE,1.9240360416006297e-5,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.13520094937760507,TRUE,FALSE,0.024,0.135
primary,glasses,preregistered_exclusions_applied,4,m10_mean_medi,Brightest 10 h mean,M10mean,5.210225631555431,1,0.02245442047719402,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.17641480993195577,0.07948482851844571,-0.33220221114545145,-0.02062740871846005,normal,ESTIMABLE,0.6661701826810751,0.4653693632008944,0.9536139406361422,ratio,ratio,,,,,,,,,,0.6562298086947611,-0.26883083882282677,-0.5062284686613071,-0.03143320898434636,782,135,782,782,,,9,77,58,18,64,52ca73a70f43c5d6e3579d49ccf858a7461f017731b0195a023cbffe580b0bc4,88c1d56f7a2b32b3245c1509be9432a61ceafe0c30909ad492967ba4204cc9b5,TRUE,TRUE,FALSE,5.9321791923139244e-6,,response ~ site + (1 | site:Id),response ~ site + biological_sex + (1 | site:Id),,,,,0.13520094937760507,TRUE,FALSE,0.022,0.135
