scenario_id,model_implementation_id,position,position_role,site,Id,local_date,metric_id,metric_definition,alternative_preprocessing_value,viable_ratio_minutes,expected_minutes,viable_ratio_fraction,raw_source_rows,observed_local_minutes,duplicated_local_minutes,duplicate_source_rows,excluded_nonfinite_source_minutes,excluded_zero_either_minutes,excluded_zero_medi_minutes,excluded_zero_light_minutes,excluded_both_zero_minutes,excluded_nonfinite_ratio_minutes,minimum_viable_fraction,passes_viable_ratio_support,support_threshold_enforced,ratio_scaled_or_weighted,estimable,failure_reason,duplicate_minute_rule,expected_day_rule
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,KNUST,KNUST_S014,2025-01-26,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,675,1440,0.46875,1440,1440,0,0,0,765,765,650,650,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,KNUST,KNUST_S015,2025-01-28,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7658918928732004,967,1440,0.6715277777777777,1440,1440,0,0,148,325,325,292,292,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,KNUST,KNUST_S015,2025-01-29,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8311646686654027,874,1440,0.6069444444444444,1440,1440,0,0,73,493,493,492,492,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,KNUST,KNUST_S015,2025-01-30,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8571100602228977,800,1440,0.5555555555555556,1440,1440,0,0,1,639,639,638,638,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,KNUST,KNUST_S015,2025-01-31,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,706,1440,0.49027777777777776,1440,1440,0,0,120,614,614,614,614,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,KNUST,KNUST_S015,2025-02-01,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,669,1440,0.46458333333333335,1440,1440,0,0,139,632,632,632,632,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,KNUST,KNUST_S015,2025-02-02,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8337043795542927,730,1440,0.5069444444444444,1440,1440,0,0,77,633,633,633,633,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S201,2023-08-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8109397663935768,1027,1440,0.7131944444444445,1440,1440,0,0,13,400,400,397,397,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S201,2023-08-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8605745254629992,843,1440,0.5854166666666667,1440,1440,0,0,112,485,485,479,479,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S201,2023-08-18,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8637635220178136,826,1440,0.5736111111111111,1440,1440,0,0,274,340,339,333,332,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S201,2023-08-20,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.750794925333519,1061,1440,0.7368055555555556,1440,1440,0,0,52,327,327,324,324,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S202,2023-08-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7982843723087691,882,1440,0.6125,1440,1440,0,0,81,477,477,470,470,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S202,2023-08-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6569041391932439,868,1440,0.6027777777777777,1440,1440,0,0,194,378,378,372,372,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S202,2023-08-17,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.674499579185968,913,1440,0.6340277777777777,1440,1440,0,0,160,367,367,357,357,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S202,2023-08-18,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6006648780113749,945,1440,0.65625,1440,1440,0,0,0,495,495,495,495,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S202,2023-08-19,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7195768882474659,1009,1440,0.7006944444444444,1440,1440,0,0,0,431,431,417,417,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S202,2023-08-20,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7387710171895552,796,1440,0.5527777777777778,1440,1440,0,0,258,386,386,380,380,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S204,2023-08-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8329874464610144,1037,1440,0.7201388888888889,1440,1440,0,0,9,394,394,391,391,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S204,2023-08-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8035961869305547,1058,1440,0.7347222222222223,1440,1440,0,0,10,372,371,369,368,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S204,2023-08-17,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8270194247357335,886,1440,0.6152777777777778,1440,1440,0,0,147,407,407,401,401,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S204,2023-08-19,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7896373242708163,1100,1440,0.7638888888888888,1440,1440,0,0,11,329,328,319,318,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S204,2023-08-20,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.801930580026664,1081,1440,0.7506944444444444,1440,1440,0,0,6,353,353,347,347,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S205,2023-08-29,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7393841259347115,996,1440,0.6916666666666667,1440,1440,0,0,0,444,444,428,428,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S205,2023-08-30,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7524026516464634,982,1440,0.6819444444444445,1440,1440,0,0,0,458,458,451,451,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S205,2023-08-31,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7132243378748393,877,1440,0.6090277777777777,1440,1440,0,0,0,563,563,517,517,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S205,2023-09-01,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7446523199612672,940,1440,0.6527777777777778,1440,1440,0,0,0,500,500,482,482,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S205,2023-09-02,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8711201047782817,981,1440,0.68125,1440,1440,0,0,0,459,459,455,455,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S205,2023-09-03,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.79355218440086706,861,1440,0.5979166666666667,1440,1440,0,0,0,579,579,560,560,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S206,2023-08-29,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6320365319454747,818,1440,0.5680555555555555,1440,1440,0,0,76,546,546,520,520,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S206,2023-08-30,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,713,1440,0.4951388888888889,1440,1440,0,0,75,652,652,627,627,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S206,2023-08-31,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.5639498434049548,856,1440,0.5944444444444444,1440,1440,0,0,60,524,524,469,469,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S206,2023-09-01,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6476892390593206,844,1440,0.5861111111111111,1440,1440,0,0,135,461,461,432,432,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S206,2023-09-02,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.5788072646380877,741,1440,0.5145833333333333,1440,1440,0,0,107,592,592,543,543,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S206,2023-09-03,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,703,1440,0.48819444444444443,1440,1440,0,0,180,557,557,371,371,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S208,2023-09-05,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6968729961955211,899,1440,0.6243055555555556,1440,1440,0,0,269,272,272,270,270,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S208,2023-09-06,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6032077512367613,1053,1440,0.73125,1440,1440,0,0,100,287,287,281,281,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S208,2023-09-07,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.669425540462376,1040,1440,0.7222222222222222,1440,1440,0,0,48,352,352,340,340,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S208,2023-09-10,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7504393908010412,974,1440,0.6763888888888889,1440,1440,0,0,90,376,374,360,358,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S209,2023-09-05,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7878166676420216,1017,1440,0.70625,1440,1440,0,0,123,300,300,297,297,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S209,2023-09-06,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8026007622744312,1042,1440,0.7236111111111111,1440,1440,0,0,0,398,398,392,392,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S209,2023-09-07,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7960119360785219,1014,1440,0.7041666666666667,1440,1440,0,0,97,329,329,325,325,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S209,2023-09-08,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8427163675908175,762,1440,0.5291666666666667,1440,1440,0,0,135,543,543,540,540,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S209,2023-09-09,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6464763298480335,1052,1440,0.7305555555555555,1440,1440,0,0,0,388,388,382,382,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S209,2023-09-10,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6866811512862337,1004,1440,0.6972222222222222,1440,1440,0,0,0,436,436,433,433,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S210,2023-09-05,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8929419055646908,1001,1440,0.6951388888888889,1440,1440,0,0,13,426,426,422,422,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S210,2023-09-06,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8915195981108475,1071,1440,0.74375,1440,1440,0,0,10,359,359,359,359,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S210,2023-09-07,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.881961969871339,1012,1440,0.7027777777777777,1440,1440,0,0,0,428,427,423,422,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S210,2023-09-08,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.904201918077541,953,1440,0.6618055555555555,1440,1440,0,0,10,477,477,471,471,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S210,2023-09-09,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7803270314885091,923,1440,0.6409722222222223,1440,1440,0,0,0,517,517,510,510,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S210,2023-09-10,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7709369085153489,1047,1440,0.7270833333333333,1440,1440,0,0,0,393,393,390,390,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S212,2023-09-12,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7155459693437741,867,1440,0.6020833333333333,1440,1440,0,0,90,483,483,479,479,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S212,2023-09-13,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7336221945332596,903,1440,0.6270833333333333,1440,1440,0,0,22,515,515,511,511,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S212,2023-09-14,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7201471085578511,866,1440,0.6013888888888889,1440,1440,0,0,97,477,477,473,473,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S212,2023-09-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7169023645601115,882,1440,0.6125,1440,1440,0,0,36,522,522,521,521,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S212,2023-09-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6264267663138391,877,1440,0.6090277777777777,1440,1440,0,0,135,428,428,427,427,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S212,2023-09-17,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6510325752219234,846,1440,0.5875,1440,1440,0,0,101,493,493,491,491,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S213,2023-09-12,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6611185395080966,943,1440,0.6548611111111111,1440,1440,0,0,0,497,497,495,495,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S213,2023-09-13,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7977395499552086,844,1440,0.5861111111111111,1440,1440,0,0,60,536,536,530,530,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S213,2023-09-14,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.715285871933541,938,1440,0.6513888888888889,1440,1440,0,0,0,502,502,497,497,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S213,2023-09-15,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7718951875040736,987,1440,0.6854166666666667,1440,1440,0,0,0,453,453,446,446,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S213,2023-09-16,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7394490457125298,803,1440,0.5576388888888889,1440,1440,0,0,140,497,497,492,492,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S213,2023-09-17,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.8045790301288275,928,1440,0.6444444444444445,1440,1440,0,0,0,512,512,510,510,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S214,2023-09-26,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7042779388274296,946,1440,0.6569444444444444,1440,1440,0,0,60,434,434,416,416,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S214,2023-09-27,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7526171241849053,957,1440,0.6645833333333333,1440,1440,0,0,0,483,483,470,470,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S214,2023-09-28,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7238676304180038,1022,1440,0.7097222222222223,1440,1440,0,0,0,418,418,416,416,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S214,2023-09-29,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6348685987816689,913,1440,0.6340277777777777,1440,1440,0,0,60,467,467,467,467,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S214,2023-09-30,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6750129161066212,857,1440,0.5951388888888889,1440,1440,0,0,90,493,493,485,485,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S214,2023-10-01,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6476923714446216,1036,1440,0.7194444444444444,1440,1440,0,0,0,404,404,401,401,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S215,2023-10-03,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7357160647777047,916,1440,0.6361111111111111,1440,1440,0,0,78,446,446,441,441,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S215,2023-10-04,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.7205242625347307,891,1440,0.61875,1440,1440,0,0,60,489,489,483,483,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S215,2023-10-05,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6903323656720587,868,1440,0.6027777777777777,1440,1440,0,0,120,452,452,450,450,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S215,2023-10-06,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6494588932667119,986,1440,0.6847222222222222,1440,1440,0,0,0,454,454,445,445,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S215,2023-10-07,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,,708,1440,0.49166666666666664,1440,1440,0,0,272,460,460,455,455,0,0.5,FALSE,TRUE,FALSE,FALSE,below_viable_ratio_fraction,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S215,2023-10-08,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6422037568383792,832,1440,0.5777777777777777,1440,1440,0,0,115,493,493,489,489,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
alternative_preprocessing,hypothesis_models,glasses,near_eye_primary,MPI,MPI_S216,2023-10-03,mder_mean_of_viable_ratios,mean_of_positive_finite_minute_ratios,0.6749393086395372,1121,1440,0.7784722222222222,1440,1440,0,0,26,293,293,254,254,0,0.5,TRUE,TRUE,FALSE,TRUE,,channel_mean_before_ratio,complete_1440_local_wall_clock_minutes
