run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit.x,response_family.x,response_transform.x,approximation,measure,estimate,conf_low,conf_high,bootstrap_successful_used,interval_method,status,analysis_unit.y,response_family.y,response_transform.y,effect_scale,preregistered_photoperiod,lower_bound,upper_bound,audit_upper_threshold,diagnostic_note,manuscript_name,abbreviation,manuscript_category,display_unit,variant_label,family_label,analysis_unit_label,run_order,run_label,data_label,placement_label,sample_label,site_supported,photoperiod_supported,latitude_supported,adequacy_supported,term_supported
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,lognormal,conditional_r2,0.3098035327196259,0.24628742831884332,0.40535638245563554,1000,joint_parametric_percentile,PASS,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Late-evening cluster check,First light timing above 250 lx melEDI,FLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,FALSE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,lognormal,marginal_r2,0.06772370740816995,0.04417058015101403,0.1443096046569453,1000,joint_parametric_percentile,PASS,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Late-evening cluster check,First light timing above 250 lx melEDI,FLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,FALSE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,lognormal,participant_associated_share,0.24207982531145592,0.1622547147707131,0.31481483892610373,1000,joint_parametric_percentile,PASS,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Late-evening cluster check,First light timing above 250 lx melEDI,FLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,FALSE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,lognormal,unrepresented_share,0.6901964672803741,0.5946436175443645,0.7537125716811567,1000,joint_parametric_percentile,PASS,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Late-evening cluster check,First light timing above 250 lx melEDI,FLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,FALSE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,lognormal,conditional_r2,0.3793590779571795,0.31592958246535885,0.46281011692748214,1000,joint_parametric_percentile,PASS,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,TRUE,TRUE,TRUE,TRUE,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,lognormal,marginal_r2,0.22165612771497176,0.16952750450060275,0.30194507139019255,1000,joint_parametric_percentile,PASS,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,TRUE,TRUE,TRUE,TRUE,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,lognormal,participant_associated_share,0.1577029502422077,0.09684451690762308,0.22301196262015952,1000,joint_parametric_percentile,PASS,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,TRUE,TRUE,TRUE,TRUE,
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,lognormal,unrepresented_share,0.6206409220428205,0.5371898830725179,0.6840704175346412,1000,joint_parametric_percentile,PASS,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Early-morning cluster check,Last light timing above 250 lx melEDI,LLIT250,timing-based,clock time,Boundary-censoring rule,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,TRUE,TRUE,TRUE,TRUE,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,lognormal,conditional_r2,0.33830013862587083,0.2668949599735155,0.4275756877498912,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",melEDI dose,Dose,exposure-history-based,lx·h,Time-sensitive missing-coverage correction,Gaussian after log10(value + 0.1),Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,TRUE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,lognormal,marginal_r2,0.11828558174567716,0.07673673022186264,0.19748804753586083,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",melEDI dose,Dose,exposure-history-based,lx·h,Time-sensitive missing-coverage correction,Gaussian after log10(value + 0.1),Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,TRUE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,lognormal,participant_associated_share,0.22001455688019367,0.14519173064146715,0.2873061393235456,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",melEDI dose,Dose,exposure-history-based,lx·h,Time-sensitive missing-coverage correction,Gaussian after log10(value + 0.1),Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,TRUE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,lognormal,unrepresented_share,0.6616998613741292,0.5724243122501087,0.7331050400264845,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",melEDI dose,Dose,exposure-history-based,lx·h,Time-sensitive missing-coverage correction,Gaussian after log10(value + 0.1),Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,TRUE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_ratio_of_integrals,participant_day,gaussian,identity,lognormal,conditional_r2,0.3691734709733081,0.30365129296447313,0.4579188862641254,1000,joint_parametric_percentile,PASS,participant_day,gaussian,identity,difference,FALSE,0,,,Lower-tail and influence checks,Melanopic daylight efficacy ratio,MDER,spectrum-based,dimensionless,Ratio of paired-channel integrals,Gaussian on the identity scale,Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,TRUE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_ratio_of_integrals,participant_day,gaussian,identity,lognormal,marginal_r2,0.1207851501093945,0.08187691774341811,0.20039791412566368,1000,joint_parametric_percentile,PASS,participant_day,gaussian,identity,difference,FALSE,0,,,Lower-tail and influence checks,Melanopic daylight efficacy ratio,MDER,spectrum-based,dimensionless,Ratio of paired-channel integrals,Gaussian on the identity scale,Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,TRUE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_ratio_of_integrals,participant_day,gaussian,identity,lognormal,participant_associated_share,0.2483883208639136,0.17071224513413355,0.3166501978552389,1000,joint_parametric_percentile,PASS,participant_day,gaussian,identity,difference,FALSE,0,,,Lower-tail and influence checks,Melanopic daylight efficacy ratio,MDER,spectrum-based,dimensionless,Ratio of paired-channel integrals,Gaussian on the identity scale,Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,TRUE,FALSE,FALSE,
main__glasses__all_available,main,glasses,all_available,primary,17,mder_ratio_of_integrals,participant_day,gaussian,identity,lognormal,unrepresented_share,0.6308265290266919,0.5420811137358744,0.6963487070355269,1000,joint_parametric_percentile,PASS,participant_day,gaussian,identity,difference,FALSE,0,,,Lower-tail and influence checks,Melanopic daylight efficacy ratio,MDER,spectrum-based,dimensionless,Ratio of paired-channel integrals,Gaussian on the identity scale,Participant-day,1,Main near-eye,Main,Near eye,All available,FALSE,TRUE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,lognormal,conditional_r2,0.03366094710469471,0.02536944323689389,0.1662576919333479,1000,joint_parametric_percentile,PASS,participant,gaussian,logit,odds_ratio,FALSE,0,1,,Transformed residual and influence checks,Interdaily stability,IS,dynamics-based,dimensionless,Repeated-day regularity,Gaussian after logit transformation,Participant,2,Main chest,Main,Chest,All available,FALSE,FALSE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,lognormal,marginal_r2,0.03366094710469471,0.02536944323689389,0.1662576919333479,1000,joint_parametric_percentile,PASS,participant,gaussian,logit,odds_ratio,FALSE,0,1,,Transformed residual and influence checks,Interdaily stability,IS,dynamics-based,dimensionless,Repeated-day regularity,Gaussian after logit transformation,Participant,2,Main chest,Main,Chest,All available,FALSE,FALSE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,lognormal,participant_associated_share,,,,1000,joint_parametric_percentile,NON_ESTIMABLE,participant,gaussian,logit,odds_ratio,FALSE,0,1,,Transformed residual and influence checks,Interdaily stability,IS,dynamics-based,dimensionless,Repeated-day regularity,Gaussian after logit transformation,Participant,2,Main chest,Main,Chest,All available,FALSE,FALSE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,lognormal,unrepresented_share,0.9663390528953052,0.8337423080666522,0.974630556763106,1000,joint_parametric_percentile,PASS,participant,gaussian,logit,odds_ratio,FALSE,0,1,,Transformed residual and influence checks,Interdaily stability,IS,dynamics-based,dimensionless,Repeated-day regularity,Gaussian after logit transformation,Participant,2,Main chest,Main,Chest,All available,FALSE,FALSE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,lognormal,conditional_r2,0.1140295175289952,0.07270646316714444,0.25779373222508867,1000,joint_parametric_percentile,PASS,participant,gaussian,identity,difference,FALSE,0,,,Residual spread and influence checks,Intradaily variability,IV,dynamics-based,dimensionless,Within-day fragmentation,Gaussian on the identity scale,Participant,2,Main chest,Main,Chest,All available,FALSE,FALSE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,lognormal,marginal_r2,0.1140295175289952,0.07270646316714444,0.25779373222508867,1000,joint_parametric_percentile,PASS,participant,gaussian,identity,difference,FALSE,0,,,Residual spread and influence checks,Intradaily variability,IV,dynamics-based,dimensionless,Within-day fragmentation,Gaussian on the identity scale,Participant,2,Main chest,Main,Chest,All available,FALSE,FALSE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,lognormal,participant_associated_share,,,,1000,joint_parametric_percentile,NON_ESTIMABLE,participant,gaussian,identity,difference,FALSE,0,,,Residual spread and influence checks,Intradaily variability,IV,dynamics-based,dimensionless,Within-day fragmentation,Gaussian on the identity scale,Participant,2,Main chest,Main,Chest,All available,FALSE,FALSE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,lognormal,unrepresented_share,0.8859704824710048,0.7422062677749113,0.9272935368328556,1000,joint_parametric_percentile,PASS,participant,gaussian,identity,difference,FALSE,0,,,Residual spread and influence checks,Intradaily variability,IV,dynamics-based,dimensionless,Within-day fragmentation,Gaussian on the identity scale,Participant,2,Main chest,Main,Chest,All available,FALSE,FALSE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,conditional_r2,0.4368468336499461,0.37047100501896874,0.5116921777699059,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,marginal_r2,0.14150944824915238,0.09217134751518166,0.22530692578044215,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,participant_associated_share,0.2953373854007937,0.2179420998426141,0.3620078862082374,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,unrepresented_share,0.563153166350054,0.4883078222300941,0.6295289949810313,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,"Offset, influence, and upper-tail checks",Mean melEDI,Mean,level-based,lx,Daily geometric mean,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,conditional_r2,0.3354504212171582,0.2722339398152287,0.41288486921670353,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,marginal_r2,0.1052435448074083,0.06605227093597772,0.1794723057192,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,participant_associated_share,0.23020687640974988,0.15633347559262228,0.29512687798100945,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,unrepresented_share,0.6645495787828418,0.5871151307832964,0.7277660601847714,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,Influence and upper-tail checks,Brightest 10 h mean,M10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,conditional_r2,0.517409944030377,0.4565336800189797,0.5890166506381972,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,marginal_r2,0.13843253787305984,0.09452895658127654,0.2311844392639352,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,participant_associated_share,0.3789774061573171,0.29176033169173216,0.447082611720986,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,lognormal,unrepresented_share,0.482590055969623,0.4109833493618027,0.5434663199810202,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,FALSE,0,,,High-risk exact-zero and residual checks,Darkest 10 h mean,L10mean,level-based,lx,Supported 10-hour window,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,conditional_r2,0.47743748784344486,0.3928104760170834,0.5444749909108896,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,marginal_r2,0.19166111112602624,0.140436434993465,0.2937376381864965,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,participant_associated_share,0.2857763767174186,0.18446133471206425,0.3347176590131476,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,lognormal,unrepresented_share,0.5225625121565551,0.4555250090891104,0.6071895239829166,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,24,,"Zero mass, dispersion, tail, and 24-hour prediction checks","Time above 1,000 lx melEDI",TAT1000,duration-based,h,Full 24-hour cycle,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,conditional_r2,0.4230165432102343,0.3348141289767577,0.49664518620397824,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,marginal_r2,0.14741870118281064,0.09994032335742492,0.2420324602657657,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,participant_associated_share,0.27559784202742366,0.17648862258940676,0.3254194988775796,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,lognormal,unrepresented_share,0.5769834567897657,0.5033548137960218,0.6651858710232422,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,TRUE,FALSE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,conditional_r2,0.29285410460473577,0.2305708970713348,0.38541836234424615,1000,joint_parametric_percentile,PASS,participant_day,gaussian,identity,difference,TRUE,0,24,6,Calendar-day cumulative duration with a six-hour audit threshold; identity-scale Gaussian selected by the H01 candidate assessment,Time below 10 lx melEDI before sleep,TBT10,duration-based,h,Three hours before attempted sleep,Gaussian on the identity scale,Participant-day,2,Main chest,Main,Chest,All available,FALSE,TRUE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,marginal_r2,0.03103762287650233,0.018029567420313,0.09561376836581426,1000,joint_parametric_percentile,PASS,participant_day,gaussian,identity,difference,TRUE,0,24,6,Calendar-day cumulative duration with a six-hour audit threshold; identity-scale Gaussian selected by the H01 candidate assessment,Time below 10 lx melEDI before sleep,TBT10,duration-based,h,Three hours before attempted sleep,Gaussian on the identity scale,Participant-day,2,Main chest,Main,Chest,All available,FALSE,TRUE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,participant_associated_share,0.26181648172823346,0.18568508549263735,0.32410520597983056,1000,joint_parametric_percentile,PASS,participant_day,gaussian,identity,difference,TRUE,0,24,6,Calendar-day cumulative duration with a six-hour audit threshold; identity-scale Gaussian selected by the H01 candidate assessment,Time below 10 lx melEDI before sleep,TBT10,duration-based,h,Three hours before attempted sleep,Gaussian on the identity scale,Participant-day,2,Main chest,Main,Chest,All available,FALSE,TRUE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,lognormal,unrepresented_share,0.7071458953952643,0.6145816376557539,0.7694291029286652,1000,joint_parametric_percentile,PASS,participant_day,gaussian,identity,difference,TRUE,0,24,6,Calendar-day cumulative duration with a six-hour audit threshold; identity-scale Gaussian selected by the H01 candidate assessment,Time below 10 lx melEDI before sleep,TBT10,duration-based,h,Three hours before attempted sleep,Gaussian on the identity scale,Participant-day,2,Main chest,Main,Chest,All available,FALSE,TRUE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,conditional_r2,0.31909445647392165,0.240524258031022,0.3922139559461458,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,FALSE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,marginal_r2,0.07547932112293239,0.04933757094967848,0.1473257369284022,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,FALSE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,participant_associated_share,0.24361513535098928,0.15291819801365553,0.29140202019745093,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,FALSE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,lognormal,unrepresented_share,0.6809055435260783,0.6077860440538542,0.759475741968978,1000,joint_parametric_percentile,PASS,participant_day,tweedie_log,identity,ratio,TRUE,0,,,Distribution and sleep-window prediction checks,Time below 1 lx melEDI during sleep,TBT1,duration-based,h,Bedside sleep-environment measurement,Tweedie with log link,Participant-day,2,Main chest,Main,Chest,All available,TRUE,FALSE,TRUE,TRUE,
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,conditional_r2,0.2683479905652126,0.2064548364179287,0.3474311353070387,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,TRUE,0,24,,Mandatory exactly-identified-only sensitivity,Longest continuous period above 250 lx melEDI,PAT250,duration-based,h,Observed lower bound,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,FALSE,TRUE,FALSE,FALSE,
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,lognormal,marginal_r2,0.07110155597543016,0.04098925243211072,0.13811652821448514,1000,joint_parametric_percentile,PASS,participant_day,gaussian,log10_offset_0.1,ratio,TRUE,0,24,,Mandatory exactly-identified-only sensitivity,Longest continuous period above 250 lx melEDI,PAT250,duration-based,h,Observed lower bound,Gaussian after log10(value + 0.1),Participant-day,2,Main chest,Main,Chest,All available,FALSE,TRUE,FALSE,FALSE,
