"endpoint","table_id","row","column","expected","actual","exact_value"
"tbl-implementation-support","support",83,"Participants","13","13",TRUE
"tbl-implementation-support","support",83,"Both day types","12","12",TRUE
"tbl-implementation-support","support",83,"Valid minutes","4654","4654",TRUE
"tbl-implementation-support","support",83,"Expected minutes","4680","4680",TRUE
"tbl-implementation-support","support",83,"Median valid minutes","180","180.0",TRUE
"tbl-implementation-support","support",83,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",83,"Exactly 100%","2","2",TRUE
"tbl-implementation-support","support",84,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",84,"Window","Sleep","Sleep",TRUE
"tbl-implementation-support","support",84,"Site","Borås (SE)","Borås (SE)",TRUE
"tbl-implementation-support","support",84,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",84,"Periods","30","30",TRUE
"tbl-implementation-support","support",84,"Participants","13","13",TRUE
"tbl-implementation-support","support",84,"Both day types","12","12",TRUE
"tbl-implementation-support","support",84,"Valid minutes","14770","14770",TRUE
"tbl-implementation-support","support",84,"Expected minutes","14938","14938",TRUE
"tbl-implementation-support","support",84,"Median valid minutes","487.5","487.5",TRUE
"tbl-implementation-support","support",84,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",84,"Exactly 100%","13","13",TRUE
"tbl-implementation-support","support",85,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",85,"Window","Daytime","Daytime",TRUE
"tbl-implementation-support","support",85,"Site","Delft (NL)","Delft (NL)",TRUE
"tbl-implementation-support","support",85,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",85,"Periods","20","20",TRUE
"tbl-implementation-support","support",85,"Participants","12","12",TRUE
"tbl-implementation-support","support",85,"Both day types","12","12",TRUE
"tbl-implementation-support","support",85,"Valid minutes","14188","14188",TRUE
"tbl-implementation-support","support",85,"Expected minutes","14621","14621",TRUE
"tbl-implementation-support","support",85,"Median valid minutes","691.5","691.5",TRUE
"tbl-implementation-support","support",85,"Exactly 0%","1","1",TRUE
"tbl-implementation-support","support",85,"Exactly 100%","0","0",TRUE
"tbl-implementation-support","support",86,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",86,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-implementation-support","support",86,"Site","Delft (NL)","Delft (NL)",TRUE
"tbl-implementation-support","support",86,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",86,"Periods","16","16",TRUE
"tbl-implementation-support","support",86,"Participants","10","10",TRUE
"tbl-implementation-support","support",86,"Both day types","10","10",TRUE
"tbl-implementation-support","support",86,"Valid minutes","2857","2857",TRUE
"tbl-implementation-support","support",86,"Expected minutes","2880","2880",TRUE
"tbl-implementation-support","support",86,"Median valid minutes","180","180.0",TRUE
"tbl-implementation-support","support",86,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",86,"Exactly 100%","3","3",TRUE
"tbl-implementation-support","support",87,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",87,"Window","Sleep","Sleep",TRUE
"tbl-implementation-support","support",87,"Site","Delft (NL)","Delft (NL)",TRUE
"tbl-implementation-support","support",87,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",87,"Periods","23","23",TRUE
"tbl-implementation-support","support",87,"Participants","12","12",TRUE
"tbl-implementation-support","support",87,"Both day types","12","12",TRUE
"tbl-implementation-support","support",87,"Valid minutes","11843","11843",TRUE
"tbl-implementation-support","support",87,"Expected minutes","11873","11873",TRUE
"tbl-implementation-support","support",87,"Median valid minutes","510","510.0",TRUE
"tbl-implementation-support","support",87,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",87,"Exactly 100%","2","2",TRUE
"tbl-implementation-support","support",88,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",88,"Window","Daytime","Daytime",TRUE
"tbl-implementation-support","support",88,"Site","Dortmund (DE)","Dortmund (DE)",TRUE
"tbl-implementation-support","support",88,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",88,"Periods","33","33",TRUE
"tbl-implementation-support","support",88,"Participants","15","15",TRUE
"tbl-implementation-support","support",88,"Both day types","15","15",TRUE
"tbl-implementation-support","support",88,"Valid minutes","22382","22382",TRUE
"tbl-implementation-support","support",88,"Expected minutes","23184","23184",TRUE
"tbl-implementation-support","support",88,"Median valid minutes","659","659.0",TRUE
"tbl-implementation-support","support",88,"Exactly 0%","2","2",TRUE
"tbl-implementation-support","support",88,"Exactly 100%","1","1",TRUE
"tbl-implementation-support","support",89,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",89,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-implementation-support","support",89,"Site","Dortmund (DE)","Dortmund (DE)",TRUE
"tbl-implementation-support","support",89,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",89,"Periods","25","25",TRUE
"tbl-implementation-support","support",89,"Participants","14","14",TRUE
"tbl-implementation-support","support",89,"Both day types","13","13",TRUE
"tbl-implementation-support","support",89,"Valid minutes","4481","4481",TRUE
"tbl-implementation-support","support",89,"Expected minutes","4500","4500",TRUE
"tbl-implementation-support","support",89,"Median valid minutes","180","180.0",TRUE
"tbl-implementation-support","support",89,"Exactly 0%","1","1",TRUE
"tbl-implementation-support","support",89,"Exactly 100%","2","2",TRUE
"tbl-implementation-support","support",90,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",90,"Window","Sleep","Sleep",TRUE
"tbl-implementation-support","support",90,"Site","Dortmund (DE)","Dortmund (DE)",TRUE
"tbl-implementation-support","support",90,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",90,"Periods","33","33",TRUE
"tbl-implementation-support","support",90,"Participants","15","15",TRUE
"tbl-implementation-support","support",90,"Both day types","15","15",TRUE
"tbl-implementation-support","support",90,"Valid minutes","18107","18107",TRUE
"tbl-implementation-support","support",90,"Expected minutes","18107","18107",TRUE
"tbl-implementation-support","support",90,"Median valid minutes","570","570.0",TRUE
"tbl-implementation-support","support",90,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",90,"Exactly 100%","9","9",TRUE
"tbl-implementation-support","support",91,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",91,"Window","Daytime","Daytime",TRUE
"tbl-implementation-support","support",91,"Site","Tübingen (DE)","Tübingen (DE)",TRUE
"tbl-implementation-support","support",91,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",91,"Periods","58","58",TRUE
"tbl-implementation-support","support",91,"Participants","25","25",TRUE
"tbl-implementation-support","support",91,"Both day types","25","25",TRUE
"tbl-implementation-support","support",91,"Valid minutes","42573","42573",TRUE
"tbl-implementation-support","support",91,"Expected minutes","45120","45120",TRUE
"tbl-implementation-support","support",91,"Median valid minutes","732.5","732.5",TRUE
"tbl-implementation-support","support",91,"Exactly 0%","1","1",TRUE
"tbl-implementation-support","support",91,"Exactly 100%","0","0",TRUE
"tbl-implementation-support","support",92,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",92,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-implementation-support","support",92,"Site","Tübingen (DE)","Tübingen (DE)",TRUE
"tbl-implementation-support","support",92,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",92,"Periods","49","49",TRUE
"tbl-implementation-support","support",92,"Participants","23","23",TRUE
"tbl-implementation-support","support",92,"Both day types","23","23",TRUE
"tbl-implementation-support","support",92,"Valid minutes","8628","8628",TRUE
"tbl-implementation-support","support",92,"Expected minutes","8820","8820",TRUE
"tbl-implementation-support","support",92,"Median valid minutes","180","180.0",TRUE
"tbl-implementation-support","support",92,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",92,"Exactly 100%","4","4",TRUE
"tbl-implementation-support","support",93,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",93,"Window","Sleep","Sleep",TRUE
"tbl-implementation-support","support",93,"Site","Tübingen (DE)","Tübingen (DE)",TRUE
"tbl-implementation-support","support",93,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",93,"Periods","62","62",TRUE
"tbl-implementation-support","support",93,"Participants","25","25",TRUE
"tbl-implementation-support","support",93,"Both day types","25","25",TRUE
"tbl-implementation-support","support",93,"Valid minutes","29104","29104",TRUE
"tbl-implementation-support","support",93,"Expected minutes","29289","29289",TRUE
"tbl-implementation-support","support",93,"Median valid minutes","465","465.0",TRUE
"tbl-implementation-support","support",93,"Exactly 0%","1","1",TRUE
"tbl-implementation-support","support",93,"Exactly 100%","12","12",TRUE
"tbl-implementation-support","support",94,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",94,"Window","Daytime","Daytime",TRUE
"tbl-implementation-support","support",94,"Site","Munich (DE)","Munich (DE)",TRUE
"tbl-implementation-support","support",94,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",94,"Periods","28","28",TRUE
"tbl-implementation-support","support",94,"Participants","10","10",TRUE
"tbl-implementation-support","support",94,"Both day types","10","10",TRUE
"tbl-implementation-support","support",94,"Valid minutes","19751","19751",TRUE
"tbl-implementation-support","support",94,"Expected minutes","20872","20872",TRUE
"tbl-implementation-support","support",94,"Median valid minutes","692","692.0",TRUE
"tbl-implementation-support","support",94,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",94,"Exactly 100%","0","0",TRUE
"tbl-implementation-support","support",95,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",95,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-implementation-support","support",95,"Site","Munich (DE)","Munich (DE)",TRUE
"tbl-implementation-support","support",95,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",95,"Periods","20","20",TRUE
"tbl-implementation-support","support",95,"Participants","9","9",TRUE
"tbl-implementation-support","support",95,"Both day types","9","9",TRUE
"tbl-implementation-support","support",95,"Valid minutes","3444","3444",TRUE
"tbl-implementation-support","support",95,"Expected minutes","3600","3600",TRUE
"tbl-implementation-support","support",95,"Median valid minutes","180","180.0",TRUE
"tbl-implementation-support","support",95,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",95,"Exactly 100%","2","2",TRUE
"tbl-implementation-support","support",96,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",96,"Window","Sleep","Sleep",TRUE
"tbl-implementation-support","support",96,"Site","Munich (DE)","Munich (DE)",TRUE
"tbl-implementation-support","support",96,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",96,"Periods","30","30",TRUE
"tbl-implementation-support","support",96,"Participants","10","10",TRUE
"tbl-implementation-support","support",96,"Both day types","10","10",TRUE
"tbl-implementation-support","support",96,"Valid minutes","15269","15269",TRUE
"tbl-implementation-support","support",96,"Expected minutes","15269","15269",TRUE
"tbl-implementation-support","support",96,"Median valid minutes","503","503.0",TRUE
"tbl-implementation-support","support",96,"Exactly 0%","1","1",TRUE
"tbl-implementation-support","support",96,"Exactly 100%","10","10",TRUE
"tbl-implementation-support","support",97,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",97,"Window","Daytime","Daytime",TRUE
"tbl-implementation-support","support",97,"Site","Madrid (ES)","Madrid (ES)",TRUE
"tbl-implementation-support","support",97,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",97,"Periods","40","40",TRUE
"tbl-implementation-support","support",97,"Participants","19","19",TRUE
"tbl-implementation-support","support",97,"Both day types","18","18",TRUE
"tbl-implementation-support","support",97,"Valid minutes","27634","27634",TRUE
"tbl-implementation-support","support",97,"Expected minutes","28472","28472",TRUE
"tbl-implementation-support","support",97,"Median valid minutes","679.5","679.5",TRUE
"tbl-implementation-support","support",97,"Exactly 0%","3","3",TRUE
"tbl-implementation-support","support",97,"Exactly 100%","0","0",TRUE
"tbl-implementation-support","support",98,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",98,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-implementation-support","support",98,"Site","Madrid (ES)","Madrid (ES)",TRUE
"tbl-implementation-support","support",98,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",98,"Periods","36","36",TRUE
"tbl-implementation-support","support",98,"Participants","17","17",TRUE
"tbl-implementation-support","support",98,"Both day types","16","16",TRUE
"tbl-implementation-support","support",98,"Valid minutes","6393","6393",TRUE
"tbl-implementation-support","support",98,"Expected minutes","6480","6480",TRUE
"tbl-implementation-support","support",98,"Median valid minutes","180","180.0",TRUE
"tbl-implementation-support","support",98,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",98,"Exactly 100%","6","6",TRUE
"tbl-implementation-support","support",99,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",99,"Window","Sleep","Sleep",TRUE
"tbl-implementation-support","support",99,"Site","Madrid (ES)","Madrid (ES)",TRUE
"tbl-implementation-support","support",99,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",99,"Periods","43","43",TRUE
"tbl-implementation-support","support",99,"Participants","19","19",TRUE
"tbl-implementation-support","support",99,"Both day types","18","18",TRUE
"tbl-implementation-support","support",99,"Valid minutes","23430","23430",TRUE
"tbl-implementation-support","support",99,"Expected minutes","23662","23662",TRUE
"tbl-implementation-support","support",99,"Median valid minutes","525","525.0",TRUE
"tbl-implementation-support","support",99,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",99,"Exactly 100%","24","24",TRUE
"tbl-implementation-support","support",100,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",100,"Window","Daytime","Daytime",TRUE
"tbl-implementation-support","support",100,"Site","Izmir (TR)","Izmir (TR)",TRUE
"tbl-implementation-support","support",100,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",100,"Periods","32","32",TRUE
"tbl-implementation-support","support",100,"Participants","16","16",TRUE
"tbl-implementation-support","support",100,"Both day types","16","16",TRUE
"tbl-implementation-support","support",100,"Valid minutes","22438","22438",TRUE
"tbl-implementation-support","support",100,"Expected minutes","23291","23291",TRUE
"tbl-implementation-support","support",100,"Median valid minutes","700","700.0",TRUE
"tbl-implementation-support","support",100,"Exactly 0%","3","3",TRUE
"tbl-implementation-support","support",100,"Exactly 100%","0","0",TRUE
"tbl-implementation-support","support",101,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",101,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-implementation-support","support",101,"Site","Izmir (TR)","Izmir (TR)",TRUE
"tbl-implementation-support","support",101,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",101,"Periods","23","23",TRUE
"tbl-implementation-support","support",101,"Participants","15","15",TRUE
"tbl-implementation-support","support",101,"Both day types","15","15",TRUE
"tbl-implementation-support","support",101,"Valid minutes","4053","4053",TRUE
"tbl-implementation-support","support",101,"Expected minutes","4140","4140",TRUE
"tbl-implementation-support","support",101,"Median valid minutes","180","180.0",TRUE
"tbl-implementation-support","support",101,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",101,"Exactly 100%","3","3",TRUE
"tbl-implementation-support","support",102,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",102,"Window","Sleep","Sleep",TRUE
"tbl-implementation-support","support",102,"Site","Izmir (TR)","Izmir (TR)",TRUE
"tbl-implementation-support","support",102,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",102,"Periods","35","35",TRUE
"tbl-implementation-support","support",102,"Participants","16","16",TRUE
"tbl-implementation-support","support",102,"Both day types","16","16",TRUE
"tbl-implementation-support","support",102,"Valid minutes","18832","18832",TRUE
"tbl-implementation-support","support",102,"Expected minutes","18832","18832",TRUE
"tbl-implementation-support","support",102,"Median valid minutes","540","540.0",TRUE
"tbl-implementation-support","support",102,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",102,"Exactly 100%","4","4",TRUE
"tbl-implementation-support","support",103,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",103,"Window","Daytime","Daytime",TRUE
"tbl-implementation-support","support",103,"Site","San José (CR)","San José (CR)",TRUE
"tbl-implementation-support","support",103,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",103,"Periods","7","7",TRUE
"tbl-implementation-support","support",103,"Participants","4","4",TRUE
"tbl-implementation-support","support",103,"Both day types","4","4",TRUE
"tbl-implementation-support","support",103,"Valid minutes","5200","5200",TRUE
"tbl-implementation-support","support",103,"Expected minutes","5520","5520",TRUE
"tbl-implementation-support","support",103,"Median valid minutes","730","730.0",TRUE
"tbl-implementation-support","support",103,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",103,"Exactly 100%","0","0",TRUE
"tbl-implementation-support","support",104,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",104,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-implementation-support","support",104,"Site","San José (CR)","San José (CR)",TRUE
"tbl-implementation-support","support",104,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",104,"Periods","7","7",TRUE
"tbl-implementation-support","support",104,"Participants","4","4",TRUE
"tbl-implementation-support","support",104,"Both day types","4","4",TRUE
"tbl-implementation-support","support",104,"Valid minutes","1249","1249",TRUE
"tbl-implementation-support","support",104,"Expected minutes","1260","1260",TRUE
"tbl-implementation-support","support",104,"Median valid minutes","180","180.0",TRUE
"tbl-implementation-support","support",104,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",104,"Exactly 100%","0","0",TRUE
"tbl-implementation-support","support",105,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",105,"Window","Sleep","Sleep",TRUE
"tbl-implementation-support","support",105,"Site","San José (CR)","San José (CR)",TRUE
"tbl-implementation-support","support",105,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",105,"Periods","7","7",TRUE
"tbl-implementation-support","support",105,"Participants","4","4",TRUE
"tbl-implementation-support","support",105,"Both day types","4","4",TRUE
"tbl-implementation-support","support",105,"Valid minutes","3325","3325",TRUE
"tbl-implementation-support","support",105,"Expected minutes","3325","3325",TRUE
"tbl-implementation-support","support",105,"Median valid minutes","456","456.0",TRUE
"tbl-implementation-support","support",105,"Exactly 0%","0","0",TRUE
"tbl-implementation-support","support",105,"Exactly 100%","1","1",TRUE
"tbl-implementation-support","support",106,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",106,"Window","Daytime","Daytime",TRUE
"tbl-implementation-support","support",106,"Site","Kumasi (GH)","Kumasi (GH)",TRUE
"tbl-implementation-support","support",106,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",106,"Periods","40","40",TRUE
"tbl-implementation-support","support",106,"Participants","14","14",TRUE
"tbl-implementation-support","support",106,"Both day types","12","12",TRUE
"tbl-implementation-support","support",106,"Valid minutes","28089","28089",TRUE
"tbl-implementation-support","support",106,"Expected minutes","30065","30065",TRUE
"tbl-implementation-support","support",106,"Median valid minutes","684","684.0",TRUE
"tbl-implementation-support","support",106,"Exactly 0%","6","6",TRUE
"tbl-implementation-support","support",106,"Exactly 100%","0","0",TRUE
"tbl-implementation-support","support",107,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",107,"Window","Pre-sleep","Pre-sleep",TRUE
"tbl-implementation-support","support",107,"Site","Kumasi (GH)","Kumasi (GH)",TRUE
"tbl-implementation-support","support",107,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",107,"Periods","27","27",TRUE
"tbl-implementation-support","support",107,"Participants","12","12",TRUE
"tbl-implementation-support","support",107,"Both day types","9","9",TRUE
"tbl-implementation-support","support",107,"Valid minutes","4694","4694",TRUE
"tbl-implementation-support","support",107,"Expected minutes","4860","4860",TRUE
"tbl-implementation-support","support",107,"Median valid minutes","180","180.0",TRUE
"tbl-implementation-support","support",107,"Exactly 0%","1","1",TRUE
"tbl-implementation-support","support",107,"Exactly 100%","8","8",TRUE
"tbl-implementation-support","support",108,"Sample","linkage_b_support_80","linkage_b_support_80",TRUE
"tbl-implementation-support","support",108,"Window","Sleep","Sleep",TRUE
"tbl-implementation-support","support",108,"Site","Kumasi (GH)","Kumasi (GH)",TRUE
"tbl-implementation-support","support",108,"Day type","Free day","Free day",TRUE
"tbl-implementation-support","support",108,"Periods","37","37",TRUE
"tbl-implementation-support","support",108,"Participants","14","14",TRUE
"tbl-implementation-support","support",108,"Both day types","13","13",TRUE
"tbl-implementation-support","support",108,"Valid minutes","18767","18767",TRUE
"tbl-implementation-support","support",108,"Expected minutes","18837","18837",TRUE
"tbl-implementation-support","support",108,"Median valid minutes","507","507.0",TRUE
"tbl-implementation-support","support",108,"Exactly 0%","1","1",TRUE
"tbl-implementation-support","support",108,"Exactly 100%","30","30",TRUE
"tbl-implementation-components","model_components",1,"Analysis","Main analysis","Main analysis",TRUE
"tbl-implementation-components","model_components",1,"Component","Beta-binomial mean","Beta-binomial mean",TRUE
"tbl-implementation-components","model_components",1,"Definition","Window * Site * Day type, plus one participant intercept","Window * Site * Day type, plus one participant intercept",TRUE
"tbl-implementation-components","model_components",1,"Implementation","Logit mean link; Laplace likelihood","Logit mean link; Laplace likelihood",TRUE
"tbl-implementation-components","model_components",2,"Analysis","Main analysis","Main analysis",TRUE
"tbl-implementation-components","model_components",2,"Component","Extra all-no mass","Extra all-no mass",TRUE
"tbl-implementation-components","model_components",2,"Definition","Window + Day type","Window + Day type",TRUE
"tbl-implementation-components","model_components",2,"Implementation","Multinomial mixture weights; no retained process-specific intercept","Multinomial mixture weights; no retained process-specific intercept",TRUE
"tbl-implementation-components","model_components",3,"Analysis","Main analysis","Main analysis",TRUE
"tbl-implementation-components","model_components",3,"Component","Extra all-yes mass","Extra all-yes mass",TRUE
"tbl-implementation-components","model_components",3,"Definition","Supported window * Day type; Daytime extra all-yes mass fixed at zero","Supported window * Day type; Daytime extra all-yes mass fixed at zero",TRUE
"tbl-implementation-components","model_components",3,"Implementation","Multinomial mixture weights; no retained process-specific intercept","Multinomial mixture weights; no retained process-specific intercept",TRUE
"tbl-implementation-components","model_components",4,"Analysis","Main analysis","Main analysis",TRUE
"tbl-implementation-components","model_components",4,"Component","Dispersion","Dispersion",TRUE
"tbl-implementation-components","model_components",4,"Definition","Window-specific beta-binomial precision","Window-specific beta-binomial precision",TRUE
"tbl-implementation-components","model_components",4,"Implementation","Log link; not an independent-minute binomial model","Log link; not an independent-minute binomial model",TRUE
"tbl-implementation-components","model_components",5,"Analysis","Exploratory extension","Exploratory extension",TRUE
"tbl-implementation-components","model_components",5,"Component","Mean adjustment","Mean adjustment",TRUE
"tbl-implementation-components","model_components",5,"Definition","Full window/site/day-type adjustment plus within- and between-Daytime adherence and centered Free-Daytime fraction","Full window/site/day-type adjustment plus within- and between-Daytime adherence and centered Free-Daytime fraction",TRUE
"tbl-implementation-components","model_components",5,"Implementation","The two association levels are fitted simultaneously","The two association levels are fitted simultaneously",TRUE
"tbl-implementation-components","model_components",6,"Analysis","Exploratory extension","Exploratory extension",TRUE
"tbl-implementation-components","model_components",6,"Component","Participant variation","Participant variation",TRUE
"tbl-implementation-components","model_components",6,"Definition","A participant intercept; no retained association-cycle intercept","A participant intercept; no retained association-cycle intercept",TRUE
"tbl-implementation-components","model_components",6,"Implementation","Serial dependence assessed separately","Serial dependence assessed separately",TRUE
"tbl-implementation-routes","routes",1,"Model / sensitivity","Calendar-day chunks","Calendar-day chunks",TRUE
"tbl-implementation-routes","routes",1,"Stored disposition","acceptable with limitations","acceptable with limitations",TRUE
"tbl-implementation-routes","routes",1,"Structural failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",1,"Hard failure","FALSE","FALSE",TRUE
"tbl-implementation-routes","routes",1,"Recorded reason","","",TRUE
"tbl-implementation-routes","routes",2,"Model / sensitivity","Complementary chest","Complementary chest",TRUE
"tbl-implementation-routes","routes",2,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-implementation-routes","routes",2,"Structural failure","FALSE","FALSE",TRUE
"tbl-implementation-routes","routes",2,"Hard failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",2,"Recorded reason","","",TRUE
"tbl-implementation-routes","routes",3,"Model / sensitivity","Ordinary-binomial diagnostic","Ordinary-binomial diagnostic",TRUE
"tbl-implementation-routes","routes",3,"Stored disposition","not acceptable","not acceptable",TRUE
"tbl-implementation-routes","routes",3,"Structural failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",3,"Hard failure","TRUE","TRUE",TRUE
"tbl-implementation-routes","routes",3,"Recorded reason","","",TRUE
"tbl-implementation-routes","routes",4,"Model / sensitivity","Fractional model, equal periods","Fractional model, equal periods",TRUE
"tbl-implementation-routes","routes",4,"Stored disposition","acceptable","acceptable",TRUE
"tbl-implementation-routes","routes",4,"Structural failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",4,"Hard failure","FALSE","FALSE",TRUE
"tbl-implementation-routes","routes",4,"Recorded reason","","",TRUE
"tbl-implementation-routes","routes",5,"Model / sensitivity","Fractional model, minute weighting","Fractional model, minute weighting",TRUE
"tbl-implementation-routes","routes",5,"Stored disposition","acceptable","acceptable",TRUE
"tbl-implementation-routes","routes",5,"Structural failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",5,"Hard failure","FALSE","FALSE",TRUE
"tbl-implementation-routes","routes",5,"Recorded reason","","",TRUE
"tbl-implementation-routes","routes",6,"Model / sensitivity","Participant deletion 1","Participant deletion 1",TRUE
"tbl-implementation-routes","routes",6,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-implementation-routes","routes",6,"Structural failure","FALSE","FALSE",TRUE
"tbl-implementation-routes","routes",6,"Hard failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",6,"Recorded reason","","",TRUE
"tbl-implementation-routes","routes",7,"Model / sensitivity","Participant deletion 2","Participant deletion 2",TRUE
"tbl-implementation-routes","routes",7,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-implementation-routes","routes",7,"Structural failure","FALSE","FALSE",TRUE
"tbl-implementation-routes","routes",7,"Hard failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",7,"Recorded reason","","",TRUE
"tbl-implementation-routes","routes",8,"Model / sensitivity","Participant deletion 3","Participant deletion 3",TRUE
"tbl-implementation-routes","routes",8,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-implementation-routes","routes",8,"Structural failure","FALSE","FALSE",TRUE
"tbl-implementation-routes","routes",8,"Hard failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",8,"Recorded reason","","",TRUE
"tbl-implementation-routes","routes",9,"Model / sensitivity","Participant deletion 4","Participant deletion 4",TRUE
"tbl-implementation-routes","routes",9,"Stored disposition","structural failure","structural failure",TRUE
"tbl-implementation-routes","routes",9,"Structural failure","TRUE","TRUE",TRUE
"tbl-implementation-routes","routes",9,"Hard failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",9,"Recorded reason","hard_fit_gate","hard_fit_gate",TRUE
"tbl-implementation-routes","routes",10,"Model / sensitivity","Participant deletion 5","Participant deletion 5",TRUE
"tbl-implementation-routes","routes",10,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-implementation-routes","routes",10,"Structural failure","FALSE","FALSE",TRUE
"tbl-implementation-routes","routes",10,"Hard failure","Not available","Not available",TRUE
"tbl-implementation-routes","routes",10,"Recorded reason","","",TRUE
"tbl-implementation-routes","routes",11,"Model / sensitivity","Omit Dortmund (DE)","Omit Dortmund (DE)",TRUE
