placement,placement_label,interval_levels,aggregation_minutes,aggregation_method,uncertainty_definition,site,clock_minute,median_lx,value_lower_50_lx,value_upper_50_lx,value_lower_67_lx,value_upper_67_lx,value_lower_75_lx,value_upper_75_lx,value_lower_90_lx,value_upper_90_lx,value_lower_95_lx,value_upper_95_lx,n_participants,participant_days_contributing,one_minute_observations_contributing
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,780,210.145,63.835,784.225,36.35343333333334,1457.1659999999997,29.511666666666667,2228.67,14.957333333333333,7972.250666666664,8.470833333333335,11391.028,13,75,1125
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,795,186.01,52.884166666666665,731.2016666666666,37.6145,1429.4942499999988,33.02375,2255.4670833333334,14.89,7322.65,5.35375,10842.275000000001,13,77,1131
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,810,212.55166666666668,54.49375,828.4245833333334,39.366425,1790.9463333333326,34.51375,2343.310625,17.13975,9384.882749999997,9.042458333333332,15859.206458333309,13,76,1140
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,825,228.81666666666666,65.86500000000001,899.3616666666667,45.1079,1540.4829333333337,36.775000000000006,2524.5716666666667,23.96966666666667,9166.121000000017,14.130333333333335,55308.657999999996,13,76,1117
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,840,208.14,90.475,797.6666666666666,48.7536,1340.5169999999985,45.25666666666667,2318.6,23.686666666666667,18910.23099999997,16.406666666666666,52997.10199999974,13,74,1105
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,855,237.58666666666667,89.755,865.2774999999999,52.66191666666667,2127.768083333333,41.66791666666666,3509.7029166666666,20.505833333333335,11448.869999999999,12.447916666666668,40241.955,13,73,1091
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,870,224.88166666666666,73.225,736.78,46.98566666666667,2159.806333333334,32.28333333333333,3547.1833333333334,15,8437.526666666665,8.855666666666666,19321.84099999998,13,73,1089
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,885,205.905,79.59416666666667,656.9708333333333,44.09951666666667,2413.9864166666657,26.785416666666666,3821.168333333333,11.316,11857.595833333324,8.862083333333333,23833.59883333316,13,74,1099
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,900,201.36333333333334,73.49541666666667,599.6395833333333,41.319958333333346,2045.490041666666,28.629166666666666,3809.1556250000003,9.675833333333333,13590.873333333333,6.628125000000001,23991.197291666667,13,76,1106
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,915,244.51083333333332,70.28875,962.0404166666666,37.60906666666667,2364.6141166666666,25.55604166666667,3580.123541666667,4.166083333333334,9423.549999999996,1.3934583333333337,12434.548291666659,13,76,1120
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,930,255.28583333333333,60.90541666666667,1001.86625,37.53585,2291.476058333333,29.18625,3316.202291666667,4.297166666666668,10715.639083333332,2.156,18460.75274999997,13,73,1072
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,945,303.15666666666664,60.135,1590.525,33.46953333333333,2934.949399999998,23.19333333333333,4739.975,3.273,16400.38233333333,1.7143333333333333,45061.75366666654,13,72,1065
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,960,207.15166666666667,42.4525,880.4383333333334,26.234075,1833.4127666666664,18.48645833333333,2805.934375,2.3377500000000007,8046.569083333328,0.3390416666666668,14960.976124999983,13,71,1052
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,975,162.41583333333335,44.027499999999996,820.6720833333334,26.388175,1900.9271666666668,17.809166666666666,2453.1891666666666,2.1584166666666667,6502.109416666659,0,13957.44025,13,71,1042
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,990,131.10500000000002,32.230000000000004,535.5083333333333,19.0643,1457.5411999999997,14.037083333333332,2354.7754166666664,2.9840000000000004,5658.173333333332,0,10110.077999999978,13,72,1055
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1005,139.34333333333333,35.40083333333334,546.1416666666667,22.344166666666666,1743.7996666666659,15.727916666666667,2539.8604166666664,2.5491666666666664,6733.251666666667,0.5441666666666667,14324.407500000001,13,72,1071
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1020,140.79833333333335,41.05,532.4233333333333,26.293333333333333,1617.6574999999998,16.443333333333335,2644.163333333333,4.575,6240.838333333333,0.5833333333333333,14069.370833333334,13,74,1101
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1035,178.23,44.7675,512.3291666666667,26.074983333333336,1279.7735166666666,19.10875,2447.982916666667,4.785500000000001,6011.732166666665,1.8350833333333334,15921.662583333164,13,73,1095
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1050,155.48166666666665,41.78333333333333,437.5083333333333,24.25946666666667,1077.3977999999997,18.137499999999996,1730.5791666666664,5.641,4915.431333333332,3.131333333333333,8325.286666666663,13,73,1085
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1065,97.53416666666666,21.69375,342.4033333333333,13.176533333333335,910.3252333333326,8.636666666666667,1850.464375,3.3274166666666667,6749.312166666688,0.44454166666666683,16993.11599999986,13,74,1102
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1080,75.21833333333333,19.089999999999996,253.02166666666665,11.638666666666666,694.8645666666669,7.597083333333334,1227.3983333333333,1.3563333333333336,5950.371666666664,0.30233333333333334,16218.717583333218,13,74,1095
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1095,63.72083333333333,15.279166666666667,261.4875,8.267791666666666,574.5464416666666,4.628333333333334,1138.0629166666668,0.4677500000000001,4730.067166666666,0.028083333333333335,8440.825500000039,13,75,1098
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1110,35.125,8.123333333333335,191.28,4.924533333333334,333.7294,2.43,499.6933333333333,0.3213333333333334,4185.886333333316,0.03933333333333334,11565.448666666593,13,74,1105
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1125,30.779999999999998,6.638333333333334,176.76166666666666,3.3375,336.78499999999997,1.7800000000000002,801.44,0.505,5213.925,0,11230.678333333333,13,75,1101
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1140,25.883333333333333,5.46125,122.58791666666666,2.2727250000000003,247.27605833333325,1.1841666666666666,356.9997916666667,0.07641666666666679,2137.0785000000037,0,4456.487333333321,13,74,1102
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1155,17.423333333333332,4.0725,89.17666666666668,1.3637833333333331,169.67771666666664,0.5904166666666667,291.1175,0,868.4096666666612,0,3071.5912499999995,13,75,1119
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1170,11.151666666666667,3.1175000000000006,42.37375,0.7397833333333332,83.07291666666661,0.180625,158.60270833333334,0,778.5613333333333,0,2738.0630833333094,13,76,1140
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1185,10.9875,2.32625,33.82541666666666,0.5297166666666667,63.55469999999998,0.13624999999999998,94.73562499999998,0,1066.7213333333334,0,2266.589166666666,13,78,1152
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1200,8.493333333333334,1.9383333333333332,30.193333333333335,0.7866666666666666,64.22479999999979,0.4325,89.47166666666666,0,279.5903333333333,0,1010.6864999999984,13,77,1125
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1215,7.826666666666666,2.3758333333333335,22.14666666666667,1.1458499999999998,39.981624999999994,0.669375,63.36583333333334,0,251.1675833333333,0,999.1067499999992,13,77,1150
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1230,7.82,1.2266666666666666,23.52166666666667,0.6517499999999999,41.952849999999984,0.22125000000000003,57.98166666666667,0,192.33066666666622,0,758.2964166666618,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1245,6.338333333333333,0.8483333333333334,17.269166666666667,0.15835000000000007,25.652749999999994,0.04666666666666667,31.252083333333335,0,81.94633333333329,0,190.80125000000095,13,77,1143
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1260,4.2025,0.7262500000000001,11.506250000000001,0.046666666666666676,17.720541666666666,0.006666666666666666,21.48708333333333,0,34.73858333333334,0,58.778124999999996,13,76,1132
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1275,3.035,0.34291666666666676,9.127083333333333,0.005,12.179416666666665,0,14.116458333333334,0,19.803333333333324,0,46.77408333333282,13,75,1100
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1290,1.955,0.05333333333333333,7.2700000000000005,0,9.533666666666665,0,12.016666666666666,0,25.151666666666664,0,35.745,13,75,1121
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1305,1.325,0,5.946666666666666,0,7.881841666666666,0,9.085625,0,17.22525,0,25.721916666666598,13,74,1110
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1320,0.9383333333333334,0,3.861666666666667,0,7.281833333333333,0,8.176666666666666,0,16.548,0,24.951000000000008,13,73,1093
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1335,0.24833333333333332,0,2.54,0,4.921999999999999,0,6.983333333333333,0,14.443999999999997,0,17.83799999999992,13,71,1065
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1350,0,0,1.9520833333333332,0,3.7430583333333334,0,5.275416666666667,0,16.116166666666665,0,27.903958333333378,13,72,1068
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1365,0,0,1.6225,0,4.456466666666662,0,6.376041666666667,0,21.67041666666666,0,36.729874999999794,13,71,1062
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1380,0,0,1.3166666666666667,0,3.003508333333333,0,4.6425,0,15.313166666666588,0,23.53633333333333,13,75,1104
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1395,0,0,0.3566666666666667,0,2.677075,0,3.6391666666666667,0,12.950833333333334,0,27.309499999999954,13,76,1122
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1410,0,0,0,0,1.0352499999999996,0,2.357291666666667,0,9.479166666666668,0,17.335416666666667,13,77,1146
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",RISE,1425,0,0,0,0,0.27783333333332927,0,1.5445833333333334,0,6.977833333333333,0,10.881583333333332,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,0,0,0,0,0,2.1089833333333305,0,3.1374999999999997,0,58.59683333333321,0,100.00325,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,15,0,0,0,0,0.985966666666666,0,1.7925,0,6.331666666666661,0,57.06116666666665,13,78,1165
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,30,0,0,0,0,0,0,1.18,0,4.216749999999996,0,12.743916666666614,13,78,1170
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,45,0,0,0,0,0,0,0,0,4.247166666666667,0,26.32275,13,78,1170
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,60,0,0,0,0,0,0,0,0,2.3901666666666666,0,6.8117499999999955,13,78,1170
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,75,0,0,0,0,0,0,0,0,1.739583333333333,0,4.160833333333328,13,78,1170
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,90,0,0,0,0,0,0,0,0,0.21458333333333296,0,7.264541666666507,13,78,1170
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,105,0,0,0,0,0,0,0,0,0,0,0.5136666666666648,13,78,1170
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,120,0,0,0,0,0,0,0,0,0,0,0,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,135,0,0,0,0,0,0,0,0,0,0,0,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,150,0,0,0,0,0,0,0,0,0,0,0,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,165,0,0,0,0,0,0,0,0,0,0,0,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,180,0,0,0,0,0,0,0,0,0,0,0,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,195,0,0,0,0,0,0,0,0,0,0,0,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,210,0,0,0,0,0,0,0,0,0,0,0,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,225,0,0,0,0,0,0,0,0,0,0,0,13,77,1155
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,240,0,0,0,0,0,0,0,0,0,0,0,13,78,1169
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,255,0,0,0,0,0,0,0,0,0,0,0,13,78,1170
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,270,0,0,0,0,0,0,0,0,0,0,0,13,78,1170
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,285,0,0,0,0,0,0,0,0,0,0,0,13,78,1170
near_eye,Near-eye (primary),0.50;0.67;0.75;0.90;0.95,15,LightLogR::aggregate_Datetime with type = floor after removing participant grouping; numeric handler = median with na.rm = TRUE.,"Pointwise central 50%, 67%, 75%, 90%, and 95% value intervals across eligible one-minute melEDI values in each 15-minute bin.",THUAS,300,0,0,0,0,0,0,0,0,0,0,0,13,78,1170
