layer_role,frame_id,source_row,data_scenario_id,placement,placement_label,instrument_order,instrument_id,instrument_name,predictor_value,predictor_centered_value,predictor_unit,predictor_direction,metric_order,metric_id,metric_name,metric_abbreviation,timing_hour,timing_conf_low,timing_conf_high,timing_unit,site,participants,participant_days,observations,main_p_adjusted,fdr_supported,prediction_scope,site_order,site_name,site_colour
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,572,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.875,2.7614157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,17.399999999999999,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,573,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.875,2.7614157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.6,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,574,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.875,2.7614157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.666666666666666,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,575,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.875,2.7614157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,16.816666666666666,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,576,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.883333333333333,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,577,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.266666666666667,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,578,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.533333333333333,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,579,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.316666666666666,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,580,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,16.899999999999999,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,581,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.1071428572138151,0.99355855863033504,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.633333333333333,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,582,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,583,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.1,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,584,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.933333333333334,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,585,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.800000000000001,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,586,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.283333333333333,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,587,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,16.316666666666666,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,588,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.1,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,589,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.166666666666666,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,590,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.516666666666667,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,591,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,17.733333333333334,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,592,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.7738095238804821,2.660225225297002,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,16.483333333333334,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,593,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.8214285713765355,0.7078442727930554,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.449999999999999,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,594,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.8214285713765355,0.7078442727930554,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.300000000000001,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,595,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.8214285713765355,0.7078442727930554,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.383333333333333,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,596,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.8214285713765355,0.7078442727930554,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.116666666666667,,,local clock hour,FUSPCEU,140,810,810,0.016987530319488669,TRUE,,6,Madrid (ES),#CC6677
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,597,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.2142857141627204,-0.89929858442075972,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.1,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,598,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.2142857141627204,-0.89929858442075972,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.666666666666666,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,599,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.2142857141627204,-0.89929858442075972,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.15,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,600,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.2142857141627204,-0.89929858442075972,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.25,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,601,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.2142857141627204,-0.89929858442075972,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.116666666666667,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,602,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.2142857141627204,-0.89929858442075972,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.800000000000001,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,603,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,3.2142857141627204,-0.89929858442075972,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,604,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2976190474960543,1.1840347489125742,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,17.016666666666666,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,605,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2976190474960543,1.1840347489125742,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.266666666666667,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,606,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2976190474960543,1.1840347489125742,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.699999999999999,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,607,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2976190474960543,1.1840347489125742,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.633333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,608,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2976190474960543,1.1840347489125742,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.35,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,609,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2976190474960543,1.1840347489125742,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,16.683333333333334,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,610,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2678571427861849,1.1542728442027048,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.85,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,611,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2678571427861849,1.1542728442027048,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.283333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,612,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2678571427861849,1.1542728442027048,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.833333333333334,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,613,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2678571427861849,1.1542728442027048,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,16.033333333333335,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,614,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2678571427861849,1.1542728442027048,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,17.466666666666665,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,615,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.2678571427861849,1.1542728442027048,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.550000000000001,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,616,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.75,2.6364157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,17.633333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,617,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.75,2.6364157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.366666666666667,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,618,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.75,2.6364157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.033333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,619,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.75,2.6364157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,18.983333333333334,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,620,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.75,2.6364157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.416666666666666,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,621,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.5,1.3864157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,622,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.5,1.3864157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,16.683333333333334,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,623,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.5,1.3864157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.383333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,624,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.5,1.3864157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.6,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,625,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.5,1.3864157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,16.133333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,626,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.5,1.3864157014165199,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,627,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.291666666666667,0.17808236808318689,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.983333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,628,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.291666666666667,0.17808236808318689,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.633333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,629,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.291666666666667,0.17808236808318689,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.449999999999999,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,630,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.291666666666667,0.17808236808318689,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.449999999999999,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,631,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.291666666666667,0.17808236808318689,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,16.800000000000001,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,632,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.291666666666667,0.17808236808318689,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.816666666666666,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,633,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.291666666666667,1.1780823680831869,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.683333333333334,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,634,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.291666666666667,1.1780823680831869,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.416666666666666,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,635,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.291666666666667,1.1780823680831869,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.166666666666666,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,636,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.291666666666667,1.1780823680831869,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,17.399999999999999,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,637,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.291666666666667,1.1780823680831869,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,10.300000000000001,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,638,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,5.291666666666667,1.1780823680831869,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.616666666666667,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,639,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.300000000000001,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,640,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,12.733333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,641,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,14.35,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,642,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.533333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,643,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,4.1166666666666663,0.0030823680831861822,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.033333333333333,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,644,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.4107142858372796,2.2971299872537996,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,15.35,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
participant_day,primary__glasses__all_available__m10_midpoint__MCTQ,645,primary,glasses,Near eye,1,MCTQ,MCTQ MSFsc,6.4107142858372796,2.2971299872537996,1 hour,later corrected midsleep,1,m10_midpoint,Midpoint of the brightest 10 hours,M10 midpoint,13.800000000000001,,,local clock hour,IZTECH,140,810,810,0.016987530319488669,TRUE,,7,Izmir (TR),#332288
