"endpoint","element","header_token","matches_in_table","resolves_to_th","status"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0015",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0015",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0015",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0016",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0017",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0016",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0017",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0016",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0017",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0016",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0017",1,TRUE,"PASS"
"tbl-h07-near-results","td","tbl-h07-near-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0008",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0008",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0008",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0008",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0008",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0009",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0009",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0009",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0009",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0009",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0012",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0012",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0012",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0012",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0012",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0013",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0013",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0013",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0013",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0013",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0014",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0014",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0014",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0014",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0014",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0015",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0015",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0015",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0015",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0015",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0016",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0016",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0016",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0016",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0016",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0017",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0018",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0017",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0018",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0017",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0018",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0017",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0018",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0017",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0018",1,TRUE,"PASS"
"tbl-h07-chest-samples","td","tbl-h07-chest-samples--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0007",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0008",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0008",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0008",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0008",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0009",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0009",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0009",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0006",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0009",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0011",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0012",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0012",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0012",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0012",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0013",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0013",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0013",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0013",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0014",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0014",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0014",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0014",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0015",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0015",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0015",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0010",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0015",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0016",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0017",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0002",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0016",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0017",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0003",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0016",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0017",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0004",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0016",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0017",1,TRUE,"PASS"
"tbl-h07-chest-results","td","tbl-h07-chest-results--gt-0005",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0010",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0002",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0010",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0003",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0010",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0004",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0010",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0005",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0010",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0006",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0010",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0007",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0010",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0008",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0010",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0009",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0011",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0002",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0011",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0003",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0011",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0004",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0011",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0005",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0011",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0006",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0011",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0007",1,TRUE,"PASS"
"tbl-h07-diagnostic-summary","td","tbl-h07-diagnostic-summary--gt-0011",1,TRUE,"PASS"
