run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,comparison_id,family_id,p_raw,p_adjusted,p_raw_display,p_adjusted_display,raw_significant,adjusted_significant,comparison_method,final_assessment,interpreted_assessment,placement_label,predictor_label,effect_95_ci_display,significance_rule
primary__chest__all_available,primary,chest,all_available,complementary_chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.11542424914359092,0.09185973057047932,-0.2954660126912833,0.06461751440410146,normal,ESTIMABLE,0.8909880627896188,0.7441847071286863,1.0667509294790192,ratio,ratio,,,,,,,,,,2.2682127014888267,-0.05088775363431652,-0.13026380308043556,0.02848829581180254,818,154,818,818,10297.716666666667,10727.6,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.21033163292605972,0.39729308441589056,0.210,0.397,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Chest (complementary),"Measured biological sex, Female minus Male",0.89× (0.74–1.07),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,biological_sex,Female minus Male,biological_sexFemale,0.01233909145651152,0.11013960371468501,-0.203530565095785,0.22820874800880803,normal,ESTIMABLE,0.01233909145651152,-0.203530565095785,0.22820874800880803,difference,h,,,,0.7403454873906912,-12.211833905747099,13.692524880528481,,,,0.9918147880691024,0.012440923048277661,-0.20521025451941988,0.2300921006159752,743,153,743,743,2180.1,2205.5,8,85,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.9042231230278678,0.9042231230278678,0.904,0.904,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",0.7 min (-12.2–13.7),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,0.055170058206044315,0.028077420588672006,1.3932507346380019e-4,0.11020079133862483,normal,ESTIMABLE,1.0567203033553731,1.0001393347796526,1.116502231931004,ratio,ratio,,,,,,,,,,1.8977373553206578,0.02907149298155767,7.341641511833898e-5,0.058069569547996996,861,154,861,861,6871.416666666667,6873.866666666667,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.05100808832244181,0.2167843753703777,0.051,0.217,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: ZERO_MASS_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",1.06× (1.00–1.12),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.06234956393332804,0.03655194001499764,-0.13399004992779184,0.009290922061135756,normal,ESTIMABLE,0.8662643382977278,0.7345306967148171,1.021623612413505,ratio,ratio,,,,,,,,,,0.3722700578937453,-0.16748476706962043,-0.35992701289459006,0.024957478755349177,902,154,902,902,20891.75,21648,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.08057550130941905,0.2739567044520248,0.081,0.274,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Chest (complementary),"Measured biological sex, Female minus Male",0.87× (0.73–1.02),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,7.694120691210696,9.936683891630807,-11.781421862144985,27.169663244566376,normal,ESTIMABLE,7.694120691210696,-11.781421862144985,27.169663244566376,difference,min,,,,7.694120691210696,-11.781421862144985,27.169663244566376,,,,118.77560908198313,0.06477862543226312,-0.09919058258849281,0.22874783345301905,902,154,902,902,,,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.42451088544518,0.5551296194283123,0.425,0.555,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Chest (complementary),"Measured biological sex, Female minus Male",7.7 min (-11.8–27.2),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,5.42819997698494,9.875331096477831,-13.927093307520044,24.783493261489923,normal,ESTIMABLE,5.42819997698494,-13.927093307520044,24.783493261489923,difference,min,,,,5.42819997698494,-13.927093307520044,24.783493261489923,,,,103.48131610282539,0.05245584595765237,-0.13458558348524702,0.23949727540055174,902,154,902,902,,,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.5723877322585238,0.6487060965596603,0.572,0.649,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",5.4 min (-13.9–24.8),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-13.609655419255485,9.319152728364282,-31.874859133277653,4.655548294766682,normal,ESTIMABLE,-13.609655419255485,-31.874859133277653,4.655548294766682,difference,min,,,,-13.609655419255485,-31.874859133277653,4.655548294766682,,,,118.00417873313114,-0.11533197862453667,-0.2701163592296447,0.03945240198057138,831,154,831,831,19336.133333333335,19943,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.1351666035634804,0.3030469480341897,0.135,0.303,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Chest (complementary),"Measured biological sex, Female minus Male",-13.6 min (-31.9–4.7),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-3.903282005483891,14.356496435916808,-32.04149796405847,24.234933953090692,normal,ESTIMABLE,-3.903282005483891,-32.04149796405847,24.234933953090692,difference,min,,,,-3.903282005483891,-32.04149796405847,24.234933953090692,,,,146.7146120073644,-0.026604589359429068,-0.21839336604352766,0.16518418732466955,802,154,802,802,18634.65,19247,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.7749503974655106,0.823384797307105,0.775,0.823,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",-3.9 min (-32.0–24.2),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-20.227026694589025,14.081191157819317,-47.825654223338745,7.371600834160692,normal,ESTIMABLE,-20.227026694589025,-47.825654223338745,7.371600834160692,difference,min,,,,-20.227026694589025,-47.825654223338745,7.371600834160692,,,,143.1087758665458,-0.14134022579755326,-0.3341909252856577,0.051510473690551166,787,154,787,787,18358.116666666665,18887,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.1426103284866775,0.3030469480341897,0.143,0.303,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",-20.2 min (-47.8–7.4),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,biological_sex,Female minus Male,biological_sexFemale,-0.07408719692897765,0.06614970119400651,-0.20373822885731657,0.05556383499936128,normal,ESTIMABLE,0.8431654514012047,0.6255496294110666,1.136485332276372,ratio,ratio,,,,,,,,,,0.6617463497062652,-0.11195709196108651,-0.30787964141812274,0.0839654574959497,851,154,851,851,19814.9,20424,8,86,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.25149106024879675,0.42753480242295444,0.251,0.428,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",0.84× (0.63–1.14),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__chest__all_available,primary,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,biological_sex,Female minus Male,biological_sexFemale,-0.03450752261102995,0.03768792381365741,-0.1083744959378879,0.039359450715828,normal,ESTIMABLE,-0.03450752261102995,-0.1083744959378879,0.039359450715828,difference,dimensionless,,,,,,,,,,0.16046341876960932,-0.21504915497640786,-0.6753844382032653,0.24528612825044963,732,152,732,732,11145.3,17568,8,84,68,18,68,SEX-MAIN,primary__H10-C2-sex-main,0.3473784635904575,0.5368576255488888,0.347,0.537,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_QQ_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Chest (complementary),"Measured biological sex, Female minus Male",-0.035 (-0.108–0.039),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,1,interdaily_stability,Interdaily stability,IS,dynamics-based,participant,gaussian,logit,odds_ratio,dimensionless,age,per 10-year increase,age_decade,0.05527709486632827,0.03923213656996906,-0.022333429672733635,0.13288761940539018,t(131),ESTIMABLE,1.0568334172210558,0.9779141151018375,1.1421216388095834,odds ratio,odds ratio,0.005527709486632827,-0.0022333429672733635,0.013288761940539018,,,,1.0055430154620497,0.9977691490875817,1.0133774499533643,0.4430086533642593,0.12477655785400031,-0.05041307772010991,0.29996619342811054,141,141,,816,18851,19586,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.1612118541021797,0.27666587774072315,0.161,0.277,FALSE,FALSE,nested partial F test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: NOT_APPLICABLE_PARTICIPANT_LEVEL; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Age, per 10 years",OR 1.06 (0.98–1.14),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,2,intradaily_variability,Intradaily variability,IV,dynamics-based,participant,gaussian,identity,difference,dimensionless,age,per 10-year increase,age_decade,-0.057017029284316734,0.036288586584143814,-0.12880450979926814,0.014770451230634668,t(131),ESTIMABLE,-0.057017029284316734,-0.12880450979926814,0.014770451230634668,difference,dimensionless,-0.005701702928431673,-0.012880450979926813,0.0014770451230634667,,,,-0.005701702928431673,-0.012880450979926813,0.0014770451230634667,0.38889872026394173,-0.14661151172114897,-0.33120322358440724,0.03798020014210926,141,141,,816,18851,19586,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.1185458567246513,0.251909945539884,0.119,0.252,FALSE,FALSE,nested partial F test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: NOT_APPLICABLE_PARTICIPANT_LEVEL; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",-0.057 (-0.129–0.015),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,3,daily_geometric_mean_medi,Mean melEDI,Mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,per 10-year increase,age_decade,0.04850773947282257,0.028763325631501652,-0.00786734284051846,0.1048828217861636,normal,ESTIMABLE,1.1181697510802941,0.9820478680511882,1.273159519924538,ratio,ratio,0.004850773947282257,-7.867342840518459e-4,0.01048828217861636,,,,1.011231929518275,0.9981901171821849,1.0244441391224628,0.4409086159215882,0.11001767196458971,-0.017843477211426505,0.23787882114060593,816,141,816,816,18851,19586,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.0817081621562557,0.19843410809376383,0.082,0.198,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",1.12× (0.98–1.27),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,4,m10_mean_medi,Brightest 10 h mean,M10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,per 10-year increase,age_decade,0.11855277039623141,0.040967391720131766,0.03825815808422876,0.19884738270823404,normal,ESTIMABLE,1.3138711315453049,1.0920893152392166,1.5806924637203432,ratio,ratio,0.01185527703962314,0.003825815808422876,0.019884738270823404,,,,1.0276737822027324,1.0088481822259119,1.0468506770728097,0.6672676480889479,0.17766899194913183,0.05733555072511006,0.29800243317315356,816,141,816,816,,,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.0030965559479418595,0.01754715037167054,0.003,0.018,TRUE,TRUE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",1.31× (1.09–1.58),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,5,l10_mean_medi,Darkest 10 h mean,L10mean,level-based,participant_day,gaussian,log10_offset_0.1,ratio,lx,age,per 10-year increase,age_decade,-0.04296736189589114,0.021910641837415777,-0.08591143077538257,-2.3293016399715538e-5,normal,ESTIMABLE,0.9058006710832514,0.8205188623883855,0.9999463672859525,ratio,ratio,-0.004296736189589114,-0.008591143077538258,-2.329301639971554e-6,,,,0.9901551799640375,0.9804125387550592,0.9999946365991498,0.3343827060974733,-0.1284975601679773,-0.25692546058389515,-6.965975205944286e-5,816,141,816,816,,,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.04338136905375496,0.14749665478276686,0.043,0.147,TRUE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_SPREAD_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",0.91× (0.82–1.00),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,duration-based,participant_day,tweedie_log,identity,ratio,h,age,per 10-year increase,age_decade,0.23889130714859905,0.06768259907774427,0.10623585057615645,0.3715467637210417,normal,ESTIMABLE,1.269840506497055,1.11208413126194,1.4499756507728554,ratio,ratio,0.023889130714859905,0.010623585057615645,0.037154676372104165,,,,1.0241767618503559,1.0106802156998385,1.0378535398439068,1.4688786977239459,0.1626351498723247,0.0723244545249181,0.2529458452197313,816,141,816,816,18851,19586,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,5.452906222117575e-4,0.009269940577599878,<0.001,0.009,TRUE,TRUE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",1.27× (1.11–1.45),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,age,per 10-year increase,age_decade,0.11250594029406728,0.058277029377650835,-0.0017149384121109973,0.22672681900024555,normal,ESTIMABLE,1.1190789045508136,0.9982865312545184,1.2544871190808031,ratio,ratio,0.011250594029406728,-1.7149384121109974e-4,0.022672681900024555,,,,1.0113141199737596,0.9998285208630171,1.0229316606966687,2.4788839686894764,0.045385722653870864,-6.91818751410798e-4,0.09146326405915252,737,141,737,737,9174.283333333333,9586.383333333333,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.054793145369289954,0.15524724521298822,0.055,0.155,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Age, per 10 years",1.12× (1.00–1.25),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,age,per 10-year increase,age_decade,-0.05187604695301356,0.07050662245215948,-0.19006648763080924,0.08631439372478211,normal,ESTIMABLE,-0.05187604695301356,-0.19006648763080924,0.08631439372478211,difference,h,-0.005187604695301356,-0.019006648763080926,0.008631439372478211,-3.1125628171808137,-11.403989257848554,5.178863623486927,-0.005187604695301356,-0.019006648763080926,0.008631439372478211,1.0328582409291311,-0.05022571820344608,-0.1840199168666463,0.08356848045975412,655,139,655,655,1925.5333333333333,1954.25,9,77,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.4342022264399901,0.6710398044981666,0.434,0.671,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",-3.1 min (-11.4–5.2),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,age,per 10-year increase,age_decade,0.011661314386972585,0.018729942071193367,-0.025048697505087945,0.048371326279033115,normal,ESTIMABLE,1.0117295725823083,0.9752624180253584,1.049560312300443,ratio,ratio,0.0011661314386972586,-0.0025048697505087947,0.004837132627903312,,,,1.0011668116343369,0.9974982648179499,1.0048488504398518,1.9537602067243196,0.0059686518063155666,-0.01282076347899657,0.024758067091627704,778,141,778,778,6282.516666666666,6286.533333333334,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.5340467551930504,0.6983688337139891,0.534,0.698,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: ZERO_MASS_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",1.01× (0.98–1.05),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,age,per 10-year increase,age_decade,0.0582282734494321,0.02403661024265133,0.01111738306340894,0.10533916383545526,normal,ESTIMABLE,1.1434792113072207,1.025929181528451,1.274498016270261,ratio,ratio,0.00582282734494321,0.001111738306340894,0.010533916383545526,,,,1.013497839761133,1.0025631513215245,1.0245517899261634,0.39782603827485685,0.14636616975081546,0.027945337895977466,0.26478700160565344,816,141,816,816,18851,19586,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.012904979332180225,0.05484616216176595,0.013,0.055,TRUE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",1.14× (1.03–1.27),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,per 10-year increase,age_decade,3.824637149804328,5.825411944224491,-7.592960455985125,15.242234755593781,normal,ESTIMABLE,3.824637149804328,-7.592960455985125,15.242234755593781,difference,min,0.3824637149804328,-0.7592960455985125,1.5242234755593782,3.824637149804328,-7.592960455985125,15.242234755593781,0.3824637149804328,-0.7592960455985125,1.5242234755593782,113.26014036245768,0.03376860683347767,-0.06704000570444253,0.13457721937139788,816,141,816,816,,,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.4916777229106689,0.6965434407901143,0.492,0.697,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",3.8 min (-7.6–15.2),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,age,per 10-year increase,age_decade,-3.07548257156523,5.8832100299221395,-14.606362343697434,8.455397200566974,normal,ESTIMABLE,-3.07548257156523,-14.606362343697434,8.455397200566974,difference,min,-0.307548257156523,-1.4606362343697434,0.8455397200566974,-3.07548257156523,-14.606362343697434,8.455397200566974,-0.307548257156523,-1.4606362343697434,0.8455397200566974,106.77787813602842,-0.028802619280814467,-0.136792026575859,0.07918678801423007,816,141,816,816,,,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.5897508477345338,0.7161260293919338,0.590,0.716,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_QQ_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",-3.1 min (-14.6–8.5),BH-adjusted p ≤ 0.05 within the labelled 17-member family
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,age,per 10-year increase,age_decade,2.2423490227682223,5.435592331569327,-8.411216181749756,12.8959142272862,normal,ESTIMABLE,2.2423490227682223,-8.411216181749756,12.8959142272862,difference,min,0.22423490227682225,-0.8411216181749757,1.28959142272862,2.2423490227682223,-8.411216181749756,12.8959142272862,0.22423490227682225,-0.8411216181749757,1.28959142272862,113.19891026277354,0.019808927643940745,-0.07430474518018271,0.11392260046806418,742,141,742,742,17209.633333333335,17808,9,79,62,18,68,AGE-MAIN,primary__H10-F1-age-main,0.6598440397340126,0.7478232450318809,0.660,0.748,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Age, per 10 years",2.2 min (-8.4–12.9),BH-adjusted p ≤ 0.05 within the labelled 17-member family
