"sample_id","analysis_state","state_display","day_type","day_type_display","weighting","estimate","standard_error","conf_low","conf_high","contrast_estimate","contrast_standard_error","contrast_conf_low","contrast_conf_high","contrast_p_value","contrast_p_adjusted","row_kind","location","site","site_display","contrast_type","contrast_significant"
"support_80","Sleep environment","Sleep","Free day","Free day",,0.65,0.00316227766016838,0.643802049676954,0.656197950323046,0.0149999999999999,0.00298142396999972,0.00915651639615604,0.0208434836038438,4.87538999672622e-07,1.46261699901787e-06,"site","Site 6","S6","Site 6","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.558,0.00316227766016838,0.551802049676954,0.564197950323046,0.00299999999999997,0.00298142396999972,-0.0028434836038439,0.00884348360384385,0.314304660473858,0.35359274303309,"site","Site 6","S6","Site 6","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.665,0.00316227766016838,0.658802049676954,0.671197950323046,0.03,0.00298142396999972,0.0241565163961562,0.0358434836038439,8.10767169836603e-24,4.37814271711853e-23,"site","Site 7","S7","Site 7","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.561,0.00316227766016838,0.554802049676954,0.567197950323046,0.00600000000000003,0.00298142396999972,0.000156516396156158,0.0118434836038439,0.0441713449084415,0.0567917291679987,"site","Site 7","S7","Site 7","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.68,0.00316227766016838,0.673802049676954,0.686197950323046,0.045,0.00298142396999972,0.0391565163961561,0.0508434836038439,1.78817315240194e-51,2.41403375574366e-50,"site","Site 8","S8","Site 8","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.564,0.00316227766016838,0.557802049676954,0.570197950323046,0.00900000000000006,0.00298142396999972,0.00315651639615619,0.0148434836038439,0.00253868673815017,0.00403203187823904,"site","Site 8","S8","Site 8","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.695,0.00316227766016838,0.688802049676954,0.701197950323046,0.0599999999999999,0.00298142396999972,0.0541565163961561,0.0658434836038438,4.49276985872468e-90,1.21304786185575e-88,"site","Site 9","S9","Site 9","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.567,0.00316227766016838,0.560802049676954,0.573197950323046,0.012,0.00298142396999972,0.00615651639615614,0.0178434836038439,5.69941162333176e-05,0.000118372395253816,"site","Site 9","S9","Site 9","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.447,0.00316227766016838,0.440802049676954,0.453197950323046,-0.028,0.00298142396999972,-0.0338434836038439,-0.0221565163961561,5.91599065687646e-21,2.66219579559477e-20,"site","Site 1","S1","Site 1","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.383,0.00316227766016838,0.376802049676954,0.389197950323046,-0.012,0.00298142396999972,-0.0178434836038439,-0.00615651639615612,5.69941162333189e-05,0.000118372395253816,"site","Site 1","S1","Site 1","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.454,0.00316227766016838,0.447802049676954,0.460197950323046,-0.021,0.00298142396999972,-0.0268434836038438,-0.0151565163961561,1.87316435611847e-12,6.32192970189983e-12,"site","Site 2","S2","Site 2","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.386,0.00316227766016838,0.379802049676954,0.392197950323046,-0.00900000000000005,0.00298142396999972,-0.0148434836038439,-0.00315651639615617,0.00253868673815022,0.00403203187823904,"site","Site 2","S2","Site 2","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.461,0.00316227766016838,0.454802049676954,0.467197950323046,-0.014,0.00298142396999972,-0.0198434836038438,-0.00815651639615607,2.65639682431941e-06,7.17227142566242e-06,"site","Site 3","S3","Site 3","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.389,0.00316227766016838,0.382802049676954,0.395197950323046,-0.00599999999999999,0.00298142396999972,-0.0118434836038439,-0.000156516396156115,0.044171344908443,0.0567917291679987,"site","Site 3","S3","Site 3","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.468,0.00316227766016838,0.461802049676954,0.474197950323046,-0.007,0.00298142396999972,-0.0128434836038439,-0.00115651639615612,0.0188810401560988,0.0283215602341482,"site","Site 4","S4","Site 4","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.392,0.00316227766016838,0.385802049676954,0.398197950323046,-0.00299999999999999,0.00298142396999972,-0.00884348360384386,0.00284348360384389,0.314304660473856,0.35359274303309,"site","Site 4","S4","Site 4","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.475,0.00316227766016838,0.468802049676954,0.481197950323046,3.46944695195361e-17,0.00298142396999972,-0.00584348360384384,0.00584348360384391,0.999999999999991,0.999999999999996,"site","Site 5","S5","Site 5","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.395,0.00316227766016838,0.388802049676954,0.401197950323046,-1.38777878078145e-17,0.00298142396999972,-0.00584348360384389,0.00584348360384386,0.999999999999996,0.999999999999996,"site","Site 5","S5","Site 5","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.482,0.00316227766016838,0.475802049676954,0.488197950323046,0.00700000000000007,0.00298142396999972,0.00115651639615619,0.0128434836038439,0.0188810401560976,0.0283215602341482,"site","Site 6","S6","Site 6","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.398,0.00316227766016838,0.391802049676954,0.404197950323046,0.00300000000000002,0.00298142396999972,-0.00284348360384386,0.00884348360384389,0.314304660473851,0.35359274303309,"site","Site 6","S6","Site 6","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.489,0.00316227766016838,0.482802049676954,0.495197950323046,0.014,0.00298142396999972,0.00815651639615613,0.0198434836038439,2.65639682431916e-06,7.17227142566242e-06,"site","Site 7","S7","Site 7","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.401,0.00316227766016838,0.394802049676954,0.407197950323046,0.00599999999999998,0.00298142396999972,0.000156516396156102,0.0118434836038439,0.0441713449084434,0.0567917291679987,"site","Site 7","S7","Site 7","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.496,0.00316227766016838,0.489802049676954,0.502197950323046,0.021,0.00298142396999972,0.0151565163961561,0.0268434836038439,1.87316435611818e-12,6.32192970189983e-12,"site","Site 8","S8","Site 8","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.404,0.00316227766016838,0.397802049676954,0.410197950323046,0.00899999999999995,0.00298142396999972,0.00315651639615607,0.0148434836038438,0.0025386867381505,0.00403203187823904,"site","Site 8","S8","Site 8","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.503,0.00316227766016838,0.496802049676954,0.509197950323046,0.028,0.00298142396999972,0.0221565163961561,0.0338434836038438,5.91599065687726e-21,2.66219579559477e-20,"site","Site 9","S9","Site 9","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.407,0.00316227766016838,0.400802049676954,0.413197950323046,0.012,0.00298142396999972,0.00615651639615614,0.0178434836038439,5.69941162333176e-05,0.000118372395253816,"site","Site 9","S9","Site 9","Site minus equal-site mean",TRUE
