"endpoint","element","header_token","matches_in_table","resolves_to_th","pass"
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0016",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0016",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0016",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0016",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0016",1,TRUE,TRUE
"tbl-h02-near-sample","td","tbl-h02-near-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0007",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0007",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0007",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0007",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0007",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0008",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0008",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0008",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0008",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0008",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0009",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0009",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0009",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0009",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0009",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0010",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0011",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0012",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0013",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0014",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0002",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0003",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0004",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0005",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0015",1,TRUE,TRUE
"tbl-h02-chest-sample","td","tbl-h02-chest-sample--gt-0006",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0005",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0005",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0005",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0006",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0006",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0006",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0007",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0007",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0007",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0008",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0008",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0008",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0009",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0009",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0009",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0010",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0010",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0010",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0011",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0011",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0011",1,TRUE,TRUE
"tbl-h02-model-deviations","td","tbl-h02-model-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0005",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0005",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0005",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0006",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0006",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0006",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0007",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0007",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0007",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0008",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0008",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0008",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0009",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0009",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0009",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0004",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0010",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0002",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0010",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0003",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0010",1,TRUE,TRUE
"tbl-h02-data-deviations","td","tbl-h02-data-deviations--gt-0004",1,TRUE,TRUE
