"attribute","element","token","matches_in_document","pass"
"headers","td","tbl-h02-chest-sample--gt-0003",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0014",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0004",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0014",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0005",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0014",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0006",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0015",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0002",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0015",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0003",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0015",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0004",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0015",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0005",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0015",1,TRUE
"headers","td","tbl-h02-chest-sample--gt-0006",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0005",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0005",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0005",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0006",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0006",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0006",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0007",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0007",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0007",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0008",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0008",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0008",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0009",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0009",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0009",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0010",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0010",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0010",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0011",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0011",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0011",1,TRUE
"headers","td","tbl-h02-model-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0005",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0005",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0005",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0006",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0006",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0006",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0007",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0007",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0007",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0008",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0008",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0008",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0009",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0009",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0009",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0004",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0010",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0002",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0010",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0003",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0010",1,TRUE
"headers","td","tbl-h02-data-deviations--gt-0004",1,TRUE
"aria-describedby","div","fig-h02-near-patterns-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-near-variation-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-near-dominance-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-near-relevance-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-near-windows-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-chest-variation-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-chest-dominance-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-chest-relevance-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","fig-h02-chest-patterns-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-chest-windows-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","fig-h02-paired-placement-curves-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","fig-h02-near-diagnostics-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-near-diagnostics-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","fig-h02-chest-diagnostics-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-chest-diagnostics-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-sensitivity-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-near-sample-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-chest-sample-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-model-deviations-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-describedby","div","tbl-h02-data-deviations-caption-0ceaefa1-69ba-4598-a22c-09a6ac19f8ca",1,TRUE
"aria-controls","button","quarto-sidebar",1,TRUE
"aria-controls","a","quarto-sidebar",1,TRUE
