"path","classification","type_pre","exists_pre","sha256_pre","bytes_pre","mtime_utc_pre","mode_pre","link_target_pre","type_post","exists_post","sha256_post","bytes_post","mtime_utc_post","mode_post","link_target_post","byte_exact","allowed","disposition"
"artifacts/08_diagnostics/H02/main__glasses__all_available__dominance_bootstrap.rds","protected","file",TRUE,"50476c43a811ff6aaac8f18989a7a7a3222ee4987a4f9444a142d6860472c320",237600,"2026-07-31 18:13:29.582672 UTC",644,,"file",TRUE,"50476c43a811ff6aaac8f18989a7a7a3222ee4987a4f9444a142d6860472c320",237600,"2026-07-31 18:13:29.582672 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__glasses__all_available__variation_bootstrap.rds","protected","file",TRUE,"dd62a077f5e3c0f1968d19db76b64de661fd8bc9eb15ad69e816a00c1ba8afd5",83968,"2026-07-31 14:53:05.533252 UTC",644,,"file",TRUE,"dd62a077f5e3c0f1968d19db76b64de661fd8bc9eb15ad69e816a00c1ba8afd5",83968,"2026-07-31 14:53:05.533252 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__glasses__paired_common_sample__checkpoint.rds","protected","file",TRUE,"66459f4d6692957c291b9ebc25b5abec7b000a836797084507ff35ce5858cb2f",39432,"2026-07-31 15:36:01.355899 UTC",644,,"file",TRUE,"66459f4d6692957c291b9ebc25b5abec7b000a836797084507ff35ce5858cb2f",39432,"2026-07-31 15:36:01.355899 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/main__glasses__paired_common_sample__variation_bootstrap.rds","protected","file",TRUE,"8ff78fdd30e48407ea946c054110c8aff4735b05861341474df042d4066d3fb5",81804,"2026-07-31 15:36:52.561490 UTC",644,,"file",TRUE,"8ff78fdd30e48407ea946c054110c8aff4735b05861341474df042d4066d3fb5",81804,"2026-07-31 15:36:52.561490 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/manuscript_prepared_data__chest__all_available__checkpoint.rds","protected","file",TRUE,"688a0de7d29fe2f0c195b8ab711a66569f70edf5c27a7b904b54f3dfd9cbd418",40128,"2026-07-31 15:31:25.126224 UTC",644,,"file",TRUE,"688a0de7d29fe2f0c195b8ab711a66569f70edf5c27a7b904b54f3dfd9cbd418",40128,"2026-07-31 15:31:25.126224 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/manuscript_prepared_data__chest__all_available__variation_bootstrap.rds","protected","file",TRUE,"1a78ffbb9e23501045302e44027f7284e64ffbb1bddee1d06f4103835e5ff0d7",81856,"2026-07-31 15:32:53.689450 UTC",644,,"file",TRUE,"1a78ffbb9e23501045302e44027f7284e64ffbb1bddee1d06f4103835e5ff0d7",81856,"2026-07-31 15:32:53.689450 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/manuscript_prepared_data__chest__paired_common_sample__checkpoint.rds","protected","file",TRUE,"2a4576f93773f47b9505495dd9f86e0a88fe9cf2cbbaf9d132533680ac589ab3",39360,"2026-07-31 15:37:46.347533 UTC",644,,"file",TRUE,"2a4576f93773f47b9505495dd9f86e0a88fe9cf2cbbaf9d132533680ac589ab3",39360,"2026-07-31 15:37:46.347533 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/manuscript_prepared_data__chest__paired_common_sample__variation_bootstrap.rds","protected","file",TRUE,"29997a9cdb46c4ed7a640d265f26c325f6eaae3cfff8e3eb2333e9c752552385",82176,"2026-07-31 15:38:36.128565 UTC",644,,"file",TRUE,"29997a9cdb46c4ed7a640d265f26c325f6eaae3cfff8e3eb2333e9c752552385",82176,"2026-07-31 15:38:36.128565 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/manuscript_prepared_data__glasses__all_available__checkpoint.rds","protected","file",TRUE,"cfb9fe7c026ac852b68f150e1a212602655f6db4e9ebc7978f95cf5ff08dcce5",44072,"2026-07-31 14:55:02.424941 UTC",644,,"file",TRUE,"cfb9fe7c026ac852b68f150e1a212602655f6db4e9ebc7978f95cf5ff08dcce5",44072,"2026-07-31 14:55:02.424941 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/manuscript_prepared_data__glasses__all_available__cyclic_ordered_sensitivity__variation_bootstrap.rds","protected","file",TRUE,"b15ddeb2c0eb7516e5390325f4c74c49c50196563594cc8b083f941554c23cf2",83748,"2026-07-31 15:44:54.750740 UTC",644,,"file",TRUE,"b15ddeb2c0eb7516e5390325f4c74c49c50196563594cc8b083f941554c23cf2",83748,"2026-07-31 15:44:54.750740 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/manuscript_prepared_data__glasses__all_available__variation_bootstrap.rds","protected","file",TRUE,"50db1296e3b78fce476c17cd37f5ef0602413d280469d43bf639e3f83f2b331d",84128,"2026-07-31 14:56:16.114564 UTC",644,,"file",TRUE,"50db1296e3b78fce476c17cd37f5ef0602413d280469d43bf639e3f83f2b331d",84128,"2026-07-31 14:56:16.114564 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/manuscript_prepared_data__glasses__paired_common_sample__checkpoint.rds","protected","file",TRUE,"13c2f6e6a481094eb361beb38d0c932f21b50535818490ce1b5c6e5a8e71edb2",38848,"2026-07-31 15:40:01.699598 UTC",644,,"file",TRUE,"13c2f6e6a481094eb361beb38d0c932f21b50535818490ce1b5c6e5a8e71edb2",38848,"2026-07-31 15:40:01.699598 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/manuscript_prepared_data__glasses__paired_common_sample__variation_bootstrap.rds","protected","file",TRUE,"3e91dd3496981e02f8af47de8f4f548646bf44d7182a1f593f2986820ab20137",83704,"2026-07-31 15:40:53.947724 UTC",644,,"file",TRUE,"3e91dd3496981e02f8af47de8f4f548646bf44d7182a1f593f2986820ab20137",83704,"2026-07-31 15:40:53.947724 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/midnight_continuity.csv","protected","file",TRUE,"70435ee810c55d3eed40cca87f6c1368dc7fd90c10cb75f9a8006361cd934344",73861,"2026-07-31 17:00:07.405948 UTC",644,,"file",TRUE,"70435ee810c55d3eed40cca87f6c1368dc7fd90c10cb75f9a8006361cd934344",73861,"2026-07-31 17:00:07.405948 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/pilots/dominance_pilot_50rep/main__chest__all_available__dominance_bootstrap.rds","protected","file",TRUE,"62c123ce7521530fc0fe1e1a8d8114a34470b48e0b4807907f4092c75db2a889",6524,"2026-07-31 15:51:34.032718 UTC",644,,"file",TRUE,"62c123ce7521530fc0fe1e1a8d8114a34470b48e0b4807907f4092c75db2a889",6524,"2026-07-31 15:51:34.032718 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/pilots/dominance_pilot_50rep/main__glasses__all_available__dominance_bootstrap.rds","protected","file",TRUE,"25b97559c9c18ce3a5b118219db987435568efc5d1230ee18f994ca012454571",6572,"2026-07-31 15:49:47.799713 UTC",644,,"file",TRUE,"25b97559c9c18ce3a5b118219db987435568efc5d1230ee18f994ca012454571",6572,"2026-07-31 15:49:47.799713 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/residual_acf.csv","protected","file",TRUE,"44c7283b79c4cd697e8064420379e2a91d4465cfa888e41e4717e5ba060a4052",8803,"2026-07-31 15:41:03.236247 UTC",644,,"file",TRUE,"44c7283b79c4cd697e8064420379e2a91d4465cfa888e41e4717e5ba060a4052",8803,"2026-07-31 15:41:03.236247 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/residual_summary.csv","protected","file",TRUE,"878d1238ccdd5cb5b6bc4e2feb24ecbfd568aa1e9c9f4f0ee87dbaa5fe7a44b3",2195,"2026-07-31 15:41:03.238398 UTC",644,,"file",TRUE,"878d1238ccdd5cb5b6bc4e2feb24ecbfd568aa1e9c9f4f0ee87dbaa5fe7a44b3",2195,"2026-07-31 15:41:03.238398 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/08_diagnostics/H02/sz_constraint_identifiability.csv","protected","file",TRUE,"13b470dcd719a5a90cd169c8b480210168cfdcfbc2bac60b878ae7344b9a0474",647,"2026-07-31 17:00:07.412067 UTC",644,,"file",TRUE,"13b470dcd719a5a90cd169c8b480210168cfdcfbc2bac60b878ae7344b9a0474",647,"2026-07-31 17:00:07.412067 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/dominance_comparison_summary.csv","protected","file",TRUE,"7240b7ab29818b085375a10c02bf53e49ad71203d6e2feb2385c590ca27e36fe",6003,"2026-07-31 18:15:17.177707 UTC",644,,"file",TRUE,"7240b7ab29818b085375a10c02bf53e49ad71203d6e2feb2385c590ca27e36fe",6003,"2026-07-31 18:15:17.177707 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/dominance_conditional_summary.csv","protected","file",TRUE,"40d31faac5c45c33e042dc43120618c6aad85b86a769c3856018435f6ec8eb89",1784,"2026-07-31 18:15:17.174769 UTC",644,,"file",TRUE,"40d31faac5c45c33e042dc43120618c6aad85b86a769c3856018435f6ec8eb89",1784,"2026-07-31 18:15:17.174769 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/dominance_execution_summary.csv","protected","file",TRUE,"974dc24dc43b9311b126ec18a4e4d41ff2b4fdb213dff169770f0f6a04e7ebf7",851,"2026-07-31 18:15:17.167084 UTC",644,,"file",TRUE,"974dc24dc43b9311b126ec18a4e4d41ff2b4fdb213dff169770f0f6a04e7ebf7",851,"2026-07-31 18:15:17.167084 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/dominance_marginal_contributions.csv","protected","file",TRUE,"80b7b48386150ee9a27f11eb8599e0688d8398461505ba60bf2a6f34358ebc58",6148,"2026-07-31 18:15:17.172981 UTC",644,,"file",TRUE,"80b7b48386150ee9a27f11eb8599e0688d8398461505ba60bf2a6f34358ebc58",6148,"2026-07-31 18:15:17.172981 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/dominance_run_inputs.csv","protected","file",TRUE,"e5d5dce461e31141467041b0fdc65fa8e8eec44426c5af07bfe1bbf5da62d471",2777,"2026-07-31 18:15:17.169161 UTC",644,,"file",TRUE,"e5d5dce461e31141467041b0fdc65fa8e8eec44426c5af07bfe1bbf5da62d471",2777,"2026-07-31 18:15:17.169161 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/dominance_subset_models.csv","protected","file",TRUE,"3a664fd15c835df8ccd0cfd90e9e8c63bbae63bc023c9c51b5b3b1e2d5a5ee24",10677,"2026-07-31 18:15:17.171082 UTC",644,,"file",TRUE,"3a664fd15c835df8ccd0cfd90e9e8c63bbae63bc023c9c51b5b3b1e2d5a5ee24",10677,"2026-07-31 18:15:17.171082 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/dominance_summary.csv","protected","file",TRUE,"c50589ee53541845cee1a104ae4aabb0bb45296a94e3ab7547fd1142ded4e84f",9051,"2026-07-31 18:15:17.176323 UTC",644,,"file",TRUE,"c50589ee53541845cee1a104ae4aabb0bb45296a94e3ab7547fd1142ded4e84f",9051,"2026-07-31 18:15:17.176323 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/dominance_verified_inputs.csv","protected","file",TRUE,"9681a5cc69773f32a1fc202bb01bc0cc7f5ade22927ae4513d71b8eaca9fc652",1191,"2026-07-31 18:15:17.181052 UTC",644,,"file",TRUE,"9681a5cc69773f32a1fc202bb01bc0cc7f5ade22927ae4513d71b8eaca9fc652",1191,"2026-07-31 18:15:17.181052 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/figure4_civil_night_context.csv","protected","file",TRUE,"625bc449c5e383d05475289e5f179c2163265e8380804163d537c0566247667f",1890,"2026-08-01 08:38:34.012919 UTC",644,,"file",TRUE,"625bc449c5e383d05475289e5f179c2163265e8380804163d537c0566247667f",1890,"2026-08-01 08:38:34.012919 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/figure4_pointwise_conditional_windows.csv","protected","file",TRUE,"ada1406a99af8edacbc9662c7a4616811bada78cb2a4cc5e61e6d9853e5cfa7b",4723,"2026-08-01 08:38:34.009709 UTC",644,,"file",TRUE,"ada1406a99af8edacbc9662c7a4616811bada78cb2a4cc5e61e6d9853e5cfa7b",4723,"2026-08-01 08:38:34.009709 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/formula_sensitivity_comparison.csv","protected","file",TRUE,"fbd0f6525469b946f834e4266032e24c9908e113e026a0cdc9bdcc8f153ab71b",7434,"2026-07-31 15:44:54.839942 UTC",644,,"file",TRUE,"fbd0f6525469b946f834e4266032e24c9908e113e026a0cdc9bdcc8f153ab71b",7434,"2026-07-31 15:44:54.839942 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/formula_sensitivity_model_fit_summary.csv","protected","file",TRUE,"006b37876344553e491708393a139f77256a50890e8e151823d634b78696a73d",791,"2026-07-31 15:44:54.834422 UTC",644,,"file",TRUE,"006b37876344553e491708393a139f77256a50890e8e151823d634b78696a73d",791,"2026-07-31 15:44:54.834422 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/formula_sensitivity_variation_summary.csv","protected","file",TRUE,"e7b33dcb265459556c3b347f6571cc522831f48dbd6ae1cebecb15992e87e679",6431,"2026-07-31 15:44:54.837159 UTC",644,,"file",TRUE,"e7b33dcb265459556c3b347f6571cc522831f48dbd6ae1cebecb15992e87e679",6431,"2026-07-31 15:44:54.837159 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/global_time_basis_model_comparison.csv","protected","file",TRUE,"a53fdc6fa7fe6e4374d4cb49e6e45a2638964be0739598b8097326d3fba51824",1842,"2026-08-01 06:52:14.450860 UTC",644,,"file",TRUE,"a53fdc6fa7fe6e4374d4cb49e6e45a2638964be0739598b8097326d3fba51824",1842,"2026-08-01 06:52:14.450860 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/manuscript_prepared_stability.csv","protected","file",TRUE,"24cabdfb3b65e645ed400fe2f66c7dc7159f47e0b2946536a94a15283ba5929c",2739,"2026-07-31 15:41:03.261869 UTC",644,,"file",TRUE,"24cabdfb3b65e645ed400fe2f66c7dc7159f47e0b2946536a94a15283ba5929c",2739,"2026-07-31 15:41:03.261869 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/model_fit_summary.csv","protected","file",TRUE,"61fbdbc3b17baa907b554c2f982957a8357bd96dbc12af84304e754aeaccd59c",2464,"2026-07-31 15:41:03.228974 UTC",644,,"file",TRUE,"61fbdbc3b17baa907b554c2f982957a8357bd96dbc12af84304e754aeaccd59c",2464,"2026-07-31 15:41:03.228974 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/model_structure_comparisons.csv","protected","file",TRUE,"dbfd71990792dc965ab3854d5867c18fa8bed54832ca6c3af91f49fda0543549",1259,"2026-07-31 15:41:03.231717 UTC",644,,"file",TRUE,"dbfd71990792dc965ab3854d5867c18fa8bed54832ca6c3af91f49fda0543549",1259,"2026-07-31 15:41:03.231717 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/pilots/dominance_pilot_50rep/dominance_comparison_summary.csv","protected","file",TRUE,"234d76bd48f66da3f0198bd501bbd889587f11bde1cbd1b7553876ea8c684bb6",6186,"2026-07-31 15:51:34.146794 UTC",644,,"file",TRUE,"234d76bd48f66da3f0198bd501bbd889587f11bde1cbd1b7553876ea8c684bb6",6186,"2026-07-31 15:51:34.146794 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/pilots/dominance_pilot_50rep/dominance_conditional_summary.csv","protected","file",TRUE,"40d31faac5c45c33e042dc43120618c6aad85b86a769c3856018435f6ec8eb89",1784,"2026-07-31 15:51:34.138434 UTC",644,,"file",TRUE,"40d31faac5c45c33e042dc43120618c6aad85b86a769c3856018435f6ec8eb89",1784,"2026-07-31 15:51:34.138434 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/pilots/dominance_pilot_50rep/dominance_execution_summary.csv","protected","file",TRUE,"10b8dc2717badd37027b697b425d526b08f76835efe6021853d8dec022898fbd",946,"2026-07-31 15:51:34.123581 UTC",644,,"file",TRUE,"10b8dc2717badd37027b697b425d526b08f76835efe6021853d8dec022898fbd",946,"2026-07-31 15:51:34.123581 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/pilots/dominance_pilot_50rep/dominance_marginal_contributions.csv","protected","file",TRUE,"80b7b48386150ee9a27f11eb8599e0688d8398461505ba60bf2a6f34358ebc58",6148,"2026-07-31 15:51:34.135937 UTC",644,,"file",TRUE,"80b7b48386150ee9a27f11eb8599e0688d8398461505ba60bf2a6f34358ebc58",6148,"2026-07-31 15:51:34.135937 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/pilots/dominance_pilot_50rep/dominance_run_inputs.csv","protected","file",TRUE,"ba1e414baea0c576d8f2c9b68762f4f7c32d759e81ba4b0aefeb8040c04704b6",2843,"2026-07-31 15:51:34.129291 UTC",644,,"file",TRUE,"ba1e414baea0c576d8f2c9b68762f4f7c32d759e81ba4b0aefeb8040c04704b6",2843,"2026-07-31 15:51:34.129291 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/pilots/dominance_pilot_50rep/dominance_subset_models.csv","protected","file",TRUE,"3a664fd15c835df8ccd0cfd90e9e8c63bbae63bc023c9c51b5b3b1e2d5a5ee24",10677,"2026-07-31 15:51:34.133268 UTC",644,,"file",TRUE,"3a664fd15c835df8ccd0cfd90e9e8c63bbae63bc023c9c51b5b3b1e2d5a5ee24",10677,"2026-07-31 15:51:34.133268 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/pilots/dominance_pilot_50rep/dominance_summary.csv","protected","file",TRUE,"a7b3ed1ed514daf25fdaef01991a0447dc178afab12e8cab90a1119b061ede78",9211,"2026-07-31 15:51:34.142007 UTC",644,,"file",TRUE,"a7b3ed1ed514daf25fdaef01991a0447dc178afab12e8cab90a1119b061ede78",9211,"2026-07-31 15:51:34.142007 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/pilots/dominance_pilot_50rep/dominance_verified_inputs.csv","protected","file",TRUE,"9681a5cc69773f32a1fc202bb01bc0cc7f5ade22927ae4513d71b8eaca9fc652",1191,"2026-07-31 15:51:34.154091 UTC",644,,"file",TRUE,"9681a5cc69773f32a1fc202bb01bc0cc7f5ade22927ae4513d71b8eaca9fc652",1191,"2026-07-31 15:51:34.154091 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/simultaneous_site_windows.csv","protected","file",TRUE,"b08ae081d6ac92b8d4ec3168fd46986ea11e774fd042376621b2e780c3a7d2b7",18793,"2026-07-31 15:41:03.269694 UTC",644,,"file",TRUE,"b08ae081d6ac92b8d4ec3168fd46986ea11e774fd042376621b2e780c3a7d2b7",18793,"2026-07-31 15:41:03.269694 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/submitted_implementation_comparison.csv","protected","file",TRUE,"be12345117a42af5873d8218d1e903535c56112c122a59f494ea747dd1835879",3938,"2026-07-31 15:41:03.264054 UTC",644,,"file",TRUE,"be12345117a42af5873d8218d1e903535c56112c122a59f494ea747dd1835879",3938,"2026-07-31 15:41:03.264054 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/submitted_site_claim_comparison.csv","protected","file",TRUE,"f7f21c1f819506c1601f31986c6c55a24f6da93486e415779c857880a2d1b918",3341,"2026-07-31 15:41:03.265709 UTC",644,,"file",TRUE,"f7f21c1f819506c1601f31986c6c55a24f6da93486e415779c857880a2d1b918",3341,"2026-07-31 15:41:03.265709 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/uncertainty_band_methods.csv","protected","file",TRUE,"82beb7eed885fff7913787455ff8a9ff6cdf0bd00fad2c82f22da0144e55ddf8",1153,"2026-08-01 08:38:34.002936 UTC",644,,"file",TRUE,"82beb7eed885fff7913787455ff8a9ff6cdf0bd00fad2c82f22da0144e55ddf8",1153,"2026-08-01 08:38:34.002936 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/uncertainty_band_robustness.csv","protected","file",TRUE,"eae2dcec87c0133b52e158a5f197600483fbc6a6b721041503d5530434b994ad",5779,"2026-08-01 08:38:34.007982 UTC",644,,"file",TRUE,"eae2dcec87c0133b52e158a5f197600483fbc6a6b721041503d5530434b994ad",5779,"2026-08-01 08:38:34.007982 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/uncertainty_band_windows.csv","protected","file",TRUE,"3690371c77e73219882a8e82f951f37a3344bde641443a394cb699f9f05ce187",5859,"2026-08-01 08:38:34.005453 UTC",644,,"file",TRUE,"3690371c77e73219882a8e82f951f37a3344bde641443a394cb699f9f05ce187",5859,"2026-08-01 08:38:34.005453 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/09_tables/H02/variation_summary.csv","protected","file",TRUE,"a07296c2e64e15a0217b9efc21b83acd578574f5b456a79eb2401382b0b4d3b0",22180,"2026-07-31 15:41:03.259769 UTC",644,,"file",TRUE,"a07296c2e64e15a0217b9efc21b83acd578574f5b456a79eb2401382b0b4d3b0",22180,"2026-07-31 15:41:03.259769 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/figure4_exact_layout_replication_chest.pdf","protected","file",TRUE,"80b4553e3751d2b302ca9187bcba480de1c5261a34c492437dd4c69fd28de53d",108493,"2026-08-01 08:38:33.997279 UTC",644,,"file",TRUE,"80b4553e3751d2b302ca9187bcba480de1c5261a34c492437dd4c69fd28de53d",108493,"2026-08-01 08:38:33.997279 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/figure4_exact_layout_replication_chest.png","protected","file",TRUE,"a82659874f9246b27e8cc25733b7a8236bbf8327d67f6378f868cc8f9c2f2cb1",2189439,"2026-08-01 08:38:32.870057 UTC",644,,"file",TRUE,"a82659874f9246b27e8cc25733b7a8236bbf8327d67f6378f868cc8f9c2f2cb1",2189439,"2026-08-01 08:38:32.870057 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/figure4_exact_layout_replication.pdf","protected","file",TRUE,"daccad7889e79d11980e0543f154421d3d238c0b2c3e34ddae42de3b31106ba4",123404,"2026-08-01 08:38:31.482891 UTC",644,,"file",TRUE,"daccad7889e79d11980e0543f154421d3d238c0b2c3e34ddae42de3b31106ba4",123404,"2026-08-01 08:38:31.482891 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/figure4_exact_layout_replication.png","protected","file",TRUE,"2d31f38a169659b37a16c44b9845605186709e4dc7734a8f97342408711f9ac2",2389678,"2026-08-01 08:38:30.131604 UTC",644,,"file",TRUE,"2d31f38a169659b37a16c44b9845605186709e4dc7734a8f97342408711f9ac2",2389678,"2026-08-01 08:38:30.131604 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/model_diagnostics_chest.pdf","protected","file",TRUE,"00080f8e88aad311a18072e6de32cea24a394cf64b6666ef22feb20cfcec4f95",5468873,"2026-07-31 21:55:00.735272 UTC",644,,"file",TRUE,"00080f8e88aad311a18072e6de32cea24a394cf64b6666ef22feb20cfcec4f95",5468873,"2026-07-31 21:55:00.735272 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/model_diagnostics_chest.png","protected","file",TRUE,"10e8d1b1fce74474987b5f8b699260c85a4dba28126da2164fb9442e409424e8",936716,"2026-07-31 21:54:59.170603 UTC",644,,"file",TRUE,"10e8d1b1fce74474987b5f8b699260c85a4dba28126da2164fb9442e409424e8",936716,"2026-07-31 21:54:59.170603 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/model_diagnostics_near_eye.pdf","protected","file",TRUE,"d6eb276009abb6096c9d8a940c3103465f963b341a6d711960ab382e849e79bc",4981142,"2026-07-31 21:54:47.966894 UTC",644,,"file",TRUE,"d6eb276009abb6096c9d8a940c3103465f963b341a6d711960ab382e849e79bc",4981142,"2026-07-31 21:54:47.966894 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/model_diagnostics_near_eye.png","protected","file",TRUE,"63feccccbde19e1804fe1405260e0a2015344837549046015e16374e8d5df05c",920581,"2026-07-31 21:54:46.437678 UTC",644,,"file",TRUE,"63feccccbde19e1804fe1405260e0a2015344837549046015e16374e8d5df05c",920581,"2026-07-31 21:54:46.437678 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/primary_residual_acf.png","protected","file",TRUE,"2398056695dcab79580a1262a74253ed6bb7e133c98418c3b8b123224efa234d",108708,"2026-07-31 15:41:04.002730 UTC",644,,"file",TRUE,"2398056695dcab79580a1262a74253ed6bb7e133c98418c3b8b123224efa234d",108708,"2026-07-31 15:41:04.002730 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/10_figures/H02/primary_site_curves.png","protected","file",TRUE,"d5356ee523ce10009fe995ea4d95ea3aba50f0a75ce4adbdbaec906e2d93534b",412690,"2026-07-31 15:41:03.828859 UTC",644,,"file",TRUE,"d5356ee523ce10009fe995ea4d95ea3aba50f0a75ce4adbdbaec906e2d93534b",412690,"2026-07-31 15:41:03.828859 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/figure4_exact_layout_source_chest.rds","protected","file",TRUE,"f577321a48a04bf23d577abadcd4c57c264afe82ec889f6cebe5b6c5d20d5294",162592,"2026-08-01 08:38:34.110270 UTC",644,,"file",TRUE,"f577321a48a04bf23d577abadcd4c57c264afe82ec889f6cebe5b6c5d20d5294",162592,"2026-08-01 08:38:34.110270 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/figure4_exact_layout_source.rds","protected","file",TRUE,"63ea7588e5a19f5df64710e54d647b18cc74bc7c87dc7e8829bf65b7dfea825b",212976,"2026-08-01 08:38:34.077807 UTC",644,,"file",TRUE,"63ea7588e5a19f5df64710e54d647b18cc74bc7c87dc7e8829bf65b7dfea825b",212976,"2026-08-01 08:38:34.077807 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/formula_sensitivity_site_curve_predictions.csv","protected","file",TRUE,"53828839099c38ae3dbb755e837d179b121e8006e3a7e26540f18f6d41d49fc0",312088,"2026-07-31 15:44:54.855391 UTC",644,,"file",TRUE,"53828839099c38ae3dbb755e837d179b121e8006e3a7e26540f18f6d41d49fc0",312088,"2026-07-31 15:44:54.855391 UTC",644,,TRUE,TRUE,"byte_identical"
"artifacts/11_source_data/H02/main__chest__all_available__dominance_predictions.rds","protected","file",TRUE,"82c0c1f1c0d4a4c4e04283b8b372569d9ad5fdb7a8459a562c158549d087f4e7",1526792,"2026-07-31 18:15:17.074826 UTC",644,,"file",TRUE,"82c0c1f1c0d4a4c4e04283b8b372569d9ad5fdb7a8459a562c158549d087f4e7",1526792,"2026-07-31 18:15:17.074826 UTC",644,,TRUE,TRUE,"byte_identical"
