run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,term,term_label,estimate_model,std_error,conf_low_model,conf_high_model,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,interval_method,status
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.05405822664738321,0.05064934809558379,-0.04521267146039336,0.15332912475515978,0.285834806783677,difference,0.05405822664738321,-0.04521267146039336,0.15332912475515978,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.1892128118298263,0.06534605598296166,0.06113689557148338,0.3172887280881692,0.0037849399990762,difference,0.1892128118298263,0.06113689557148338,0.3172887280881692,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,photoperiod_centered_hours,Photoperiod per hour,-0.14792390352681692,0.04973544822315167,-0.2454035907991508,-0.05044421625448304,0.00293739424334931,difference,-0.14792390352681692,-0.2454035907991508,-0.05044421625448304,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.1207300976334594,0.06283499951678848,-0.00242423838803768,0.2438844336549565,0.05468344464018926,difference,0.1207300976334594,-0.00242423838803768,0.2438844336549565,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.12071438510714996,0.04715739399306858,0.02828759127597008,0.21314117893832984,0.01047267430046623,difference,0.12071438510714996,0.02828759127597008,0.21314117893832984,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3346859522950629,0.06350243387027919,0.21022346897867927,0.4591484356114466,1.360949532424674e-7,difference,0.3346859522950629,0.21022346897867927,0.4591484356114466,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,-0.09676310882595408,0.07644458818659103,-0.24659174848466853,0.05306553083276037,0.2055868073911994,difference,-0.09676310882595408,-0.24659174848466853,0.05306553083276037,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02023248275570811,0.09728869195791535,-0.17044984958481751,0.21091481509623372,0.8352575804674676,difference,0.02023248275570811,-0.17044984958481751,0.21091481509623372,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.32331983533007336,0.0699500645905188,0.18622022801640603,0.4604194426437407,3.797794541916438e-6,difference,0.32331983533007336,0.18622022801640603,0.4604194426437407,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.4554610928731168,0.09212535466979668,0.2748987156573365,0.6360234700888971,7.656410803814749e-7,difference,0.4554610928731168,0.2748987156573365,0.6360234700888971,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.10556026259329128,0.0191918950997686,0.06794483940267407,0.14317568578390846,3.7924847221231736e-8,ratio,1.275147026749612,1.1693508600321354,1.390515024535656,wald_normal,PASS
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00684477394899058,0.02371997386069473,-0.03964552053220257,0.05333506843018374,0.7729136471265502,ratio,1.0158855289575428,0.9127555439370711,1.130667915194277,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.06321454299152107,0.01565782535970189,0.03252576921028745,0.0939033167727547,5.4081610878597645e-5,ratio,1.156683506771025,1.0777692020943346,1.2413759200358103,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.05605932620972564,0.01894321359816962,0.01893130980586378,0.0931873426135875,0.00308303160524243,ratio,1.1377827004734828,1.0445549940962733,1.2393310843501808,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.07640427748188869,0.02248709901295997,0.03233037329970096,0.12047818166407642,6.79564289993646e-4,ratio,1.192351431614587,1.0772844058644342,1.3197090097415394,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.09929238872627098,0.02656205264354129,0.04723172218947313,0.15135305526306883,1.8539455777706327e-4,ratio,1.256875870491945,1.1148892352894637,1.4169452030046106,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.04011909094123552,0.01274348120939672,0.01514232673315502,0.06509585514931603,0.00164276456241955,ratio,1.0967789103617998,1.03548145845693,1.1617049908426258,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00143415599610891,0.01655491701963071,-0.03101288512941645,0.03388119712163428,0.9309654492635384,ratio,1.0033077247055608,0.9310802507385256,1.0811381614585869,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.1494486626104811,0.03448129726330046,0.08186656183419268,0.21703076338676952,1.4629452700917328e-5,ratio,1.1611938566204678,1.0853109782604649,1.2423823214377534,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.03970457080258114,0.04428271963594574,-0.04708796482135714,0.12649710642651943,0.36992414842918153,ratio,1.0405033337163865,0.9540034751540482,1.134846167410546,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.09491614766852748,0.02824585395089427,0.03955529121219634,0.15027700412485864,7.784186953394596e-4,ratio,1.0995666500331365,1.0403480193978525,1.1621561201845545,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.14166841696846352,0.03623234047353705,0.070654334564738,0.21268249937218903,9.229648265162444e-5,ratio,1.1521945370321516,1.073210190077447,1.2369918432016869,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.1127757104941605,0.03836323896756292,-0.18796627720088735,-0.03758514378743363,0.00328549598946389,difference,-0.1127757104941605,-0.18796627720088735,-0.03758514378743363,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.01166184568532941,0.0477386898679791,-0.1052279584956956,0.08190426712503678,0.8070101026356533,difference,-0.01166184568532941,-0.1052279584956956,0.08190426712503678,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,-0.01703419685170807,0.01127405389181505,-0.0391309364394292,0.00506254273601305,0.13080875895224528,ratio,0.9831100647909682,0.9616247891768288,1.0050753790578244,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00814205879013239,0.01385542045152808,-0.01901406628552234,0.03529818386578712,0.5567710725623181,ratio,1.008175295494633,0.9811655607908158,1.0359285599328023,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.03851141716095636,0.01221070023418947,0.0145788844759302,0.06244394984598252,0.00161100224748892,ratio,1.0927263534776186,1.034138923075529,1.154632957855784,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.03564056447869436,0.0143470900542181,0.00752078468947408,0.06376034426791463,0.01298549755103228,ratio,1.085526836212875,1.0174680595269543,1.1581380870925675,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.03336426161548599,0.05425329959709264,-0.07297025163727697,0.13969877486824897,0.5385731941710743,difference,0.03336426161548599,-0.07297025163727697,0.13969877486824897,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.21848251075420372,0.06895781628811422,0.08332767437697039,0.353637347131437,0.0015330673322139,difference,0.21848251075420372,0.08332767437697039,0.353637347131437,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,photoperiod_centered_hours,Photoperiod per hour,-0.14117388310186882,0.05301251351534439,-0.24507650032188663,-0.03727126588185099,0.00774406432317546,difference,-0.14117388310186882,-0.24507650032188663,-0.03727126588185099,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.13023491055545433,0.06623459789291203,4.174841548542363e-4,0.26005233695605445,0.0492677653851593,difference,0.13023491055545433,4.174841548542363e-4,0.26005233695605445,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.100495851501707,0.05166946785167016,-7.744445879166451e-4,0.20176614759133063,0.0517779214286477,difference,0.100495851501707,-7.744445879166451e-4,0.20176614759133063,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.38437526869280975,0.06830231862845904,0.25050518412045086,0.5182453532651686,1.827785734962433e-8,difference,0.38437526869280975,0.25050518412045086,0.5182453532651686,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,-0.05995591680689868,0.07881362115341521,-0.2144277757587766,0.09451594214497924,0.4468181188569786,difference,-0.05995591680689868,-0.2144277757587766,0.09451594214497924,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00830877257585853,0.09929003921245856,-0.1862961283041299,0.20291367345584696,0.9333094008729887,difference,0.00830877257585853,-0.1862961283041299,0.20291367345584696,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.2887218393032521,0.07501315102285416,0.1416987649315941,0.43574491367491014,1.186253982796269e-4,difference,0.2887218393032521,0.1416987649315941,0.43574491367491014,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.5885082001694264,0.0942125363952347,0.40385502194259737,0.7731613783962554,4.1947863955815447e-10,difference,0.5885082001694264,0.40385502194259737,0.7731613783962554,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.0917457586985777,0.02028140157008154,0.05199494206522379,0.13149657533193165,6.078508998196239e-6,ratio,1.2352241064433906,1.1271843285437964,1.353619416542118,wald_normal,PASS
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02182261525550141,0.02430858450148114,-0.02582133488255015,0.06946656539355298,0.36932798272006107,ratio,1.051532294602232,0.9422771617400382,1.1734553393500258,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,photoperiod_centered_hours,Photoperiod per hour,-0.00304939900076009,0.02165103319893234,-0.0454846442987485,0.03938584629722831,0.8879938801488868,odds_ratio,0.9969552456939976,0.9555342753581668,1.0401717526503422,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.01299176561096767,0.01990870001064537,-0.05201210061084478,0.02602856938890943,0.5140353048914078,odds_ratio,0.9870922630885278,0.9493173794532106,1.0263702708260116,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.02381207359975197,0.01888587709814425,-0.06082771252856453,0.01320356532906058,0.20736641661059985,difference,-0.02381207359975197,-0.06082771252856453,0.01320356532906058,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01346943144642831,0.01761705620545027,-0.02105936422987208,0.04799822712272871,0.4445290325540394,difference,0.01346943144642831,-0.02105936422987208,0.04799822712272871,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.05825672124717612,0.01387948576027346,0.03105342903310362,0.08546001346124862,2.7008546627469735e-5,ratio,1.1435541156223872,1.0741215479039137,1.2174748918395992,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.01292965592366748,0.01367359363825094,-0.03972940699387533,0.01387009514654037,0.34435616018295445,ratio,0.970667176602934,0.9125792570122724,1.0324525354860663,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.07707454218052988,0.01980089279826428,0.03826550543419337,0.1158835789268664,9.92254466750361e-5,ratio,1.1941930578292348,1.0921077912516934,1.3058207905769548,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.01161455132450371,0.01941932565427463,-0.02644662756192928,0.0496757302109367,0.549778272899196,ratio,1.027104309260494,0.940921457079018,1.1211810020534825,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.02736891562087334,0.01058235944202738,0.0066278722430423,0.04810995899870438,0.00970188527163474,ratio,1.0650473487784655,1.0153782872170187,1.117146062133193,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.03904926235492387,0.01056770556381059,-0.05976158465921617,-0.01833694005063156,2.1975659059343024e-4,ratio,0.9140095587873164,0.8714418555050808,0.9586565853787063,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.15836799906550297,0.03161258724269223,0.09640846661169582,0.2203275315193101,5.452909972570343e-7,ratio,1.1715972620842017,1.1012087791597045,1.2464849268370468,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.08084732807587794,0.03151837536300654,-0.1426222086385853,-0.019072447513170582,0.01031503794699494,ratio,0.9223344952780168,0.867081582957285,0.9811082808129048,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,0.1109967232677351,0.02561674648434725,0.06078882275732145,0.16120462377814876,1.4710778983239075e-5,ratio,1.1173912454565131,1.0626744778240114,1.1749253618845552,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.00198687010126518,0.0263494713527261,-0.05363088496427822,0.04965714476174785,0.9398928369929512,ratio,0.998015102418538,0.94778188248745,1.0509107243550562,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,photoperiod_centered_hours,Photoperiod per hour,-0.07460537231928424,0.02903770004362614,-0.13151821859866863,-0.01769252603989986,0.01019162524262332,difference,-0.07460537231928424,-0.13151821859866863,-0.01769252603989986,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.00957977936693509,0.02732981660028774,-0.04398567687371375,0.06314523560758395,0.7259448577071465,difference,0.00957977936693509,-0.04398567687371375,0.06314523560758395,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,photoperiod_centered_hours,Photoperiod per hour,-0.01324455002130771,0.00852068070806232,-0.0299447773328751,0.00345567729025968,0.1200889233317862,ratio,0.9868427730877716,0.9704991256189052,1.003461655026753,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.0260691839768824,0.0083441330698498,0.00971498367776716,0.04242338427599765,0.00178257025350685,ratio,1.0264119572782022,1.0097623273217389,1.0433361173594151,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.04109358809177802,0.01066466109846119,0.02019123643146872,0.06199593975208732,1.1656104153416909e-4,ratio,1.0992426947154468,1.047589740238003,1.1534424741604994,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.01557214356332046,0.01005963205690997,-0.0352886600925886,0.00414437296594766,0.12162629013378382,ratio,0.9647790325906132,0.9219584304876696,1.009588448835089,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.04477512676329723,0.0494951718006113,-0.05223362737452338,0.14178388090111785,0.3656581227480387,difference,0.04477512676329723,-0.05223362737452338,0.14178388090111785,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.32128742270380917,0.04979584882076404,0.22368935243551036,0.418885492972108,1.1031620701968098e-10,difference,0.32128742270380917,0.22368935243551036,0.418885492972108,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,photoperiod_centered_hours,Photoperiod per hour,-0.14546025382843403,0.04730036603546829,-0.2381672677135135,-0.05275323994335458,0.0021032910794389,difference,-0.14546025382843403,-0.2381672677135135,-0.05275323994335458,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.2227996183988765,0.04721895883742776,0.1302521596900388,0.31534707710771415,2.376651280366992e-6,difference,0.2227996183988765,0.1302521596900388,0.31534707710771415,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.11114161234954198,0.0430698051521719,0.02672634543012742,0.19555687926895657,0.00986574879595438,difference,0.11114161234954198,0.02672634543012742,0.19555687926895657,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.4186500593598716,0.04607760227008142,0.328339618416551,0.5089605003031922,1.0297621551657528e-19,difference,0.4186500593598716,0.328339618416551,0.5089605003031922,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,-0.07584589756900609,0.06882860145582477,-0.21074747752868372,0.05905568239067155,0.27048201860714005,difference,-0.07584589756900609,-0.21074747752868372,0.05905568239067155,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3395097661601348,0.07237779379740282,0.1976518970367588,0.4813676352835108,2.721386847350588e-6,difference,0.3395097661601348,0.1976518970367588,0.4813676352835108,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,photoperiod_centered_hours,Photoperiod per hour,0.29495984201148956,0.06263162757711956,0.17220410766720962,0.4177155763557695,2.4839929730841007e-6,difference,0.29495984201148956,0.17220410766720962,0.4177155763557695,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.3656365592306981,0.05976819916893959,0.24849304143875975,0.4827800770226365,9.500886993370803e-10,difference,0.3656365592306981,0.24849304143875975,0.4827800770226365,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.09469212731436948,0.01864893759315039,0.05814088128185964,0.1312433733468793,3.822019526066421e-7,ratio,1.2436326841967855,1.1432491345339189,1.3528304605566404,wald_normal,PASS
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,-0.02588860434679434,0.0179755356755655,-0.06112000687371757,0.00934279818012889,0.1498070805184265,ratio,0.9421312202794574,0.8687203460654325,1.0217456518031225,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.06761889570330075,0.01697544233336189,0.03434764010827487,0.10089015129832662,6.79544850918299e-5,ratio,1.1684735761369964,1.082299954298665,1.2615084133632075,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.02477309196980605,0.02026594856592149,-0.01494743733194121,0.06449362127155331,0.2215564656112896,ratio,1.0587004360890468,0.9661678072188472,1.1600951770495644,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,photoperiod_centered_hours,Photoperiod per hour,0.08997812116257618,0.02393718905545978,0.04306209272274867,0.1368941496024037,1.7064432773594793e-4,ratio,1.230206794034987,1.1042364854783815,1.3705476824868688,wald_normal,PASS
manuscript_prepared_data__chest__paired_common_sample,manuscript_prepared_data,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,absolute_latitude_10deg_centered,Absolute latitude per 10 degrees,0.07154778471613661,0.02842055208761593,0.01584452620366475,0.12725104322860847,0.01182022458473219,ratio,1.1790922497111271,1.0371570557887373,1.340451309248996,wald_normal,PASS
