run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,equal_site_estimate_model,observed_sample_estimate_model,equal_site_estimate_practical,observed_sample_estimate_practical,practical_difference,observed_site_weights
main__chest__all_available,main,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,-0.8625877581304242,-0.8568457931238038,0.2967989725118841,0.29799877084873055,0.0011997983368464693,BAUA=0.12418301;FUSPCEU=0.14379085;IZTECH=0.11111111;KNUST=0.098039216;RISE=0.10457516;THUAS=0.098039216;TUM=0.065359477;UCR=0.25490196
main__chest__all_available,main,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,1.3035706297551999,1.275964176594581,1.3035706297551999,1.275964176594581,-0.027606453160618827,BAUA=0.12418301;FUSPCEU=0.14379085;IZTECH=0.11111111;KNUST=0.098039216;RISE=0.10457516;THUAS=0.098039216;TUM=0.065359477;UCR=0.25490196
main__chest__all_available,main,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,0.5983003317466089,0.6207197166685252,3.8655217090777287,4.075607958602755,0.21008624952502641,BAUA=0.12638581;FUSPCEU=0.13636364;IZTECH=0.11308204;KNUST=0.093126386;RISE=0.10643016;THUAS=0.10310421;TUM=0.066518847;UCR=0.25498891
main__chest__all_available,main,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,1.8438065638855057,1.8736589847124754,69.69214784390861,74.65822558991178,4.966077746003165,BAUA=0.12638581;FUSPCEU=0.13636364;IZTECH=0.11308204;KNUST=0.093126386;RISE=0.10643016;THUAS=0.10310421;TUM=0.066518847;UCR=0.25498891
main__chest__all_available,main,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,-0.6940832746920574,-0.681970277260971,0.10226313078769533,0.10798390246183828,0.005720771674142949,BAUA=0.12638581;FUSPCEU=0.13636364;IZTECH=0.11308204;KNUST=0.093126386;RISE=0.10643016;THUAS=0.10310421;TUM=0.066518847;UCR=0.25498891
main__chest__all_available,main,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,-0.025965628621343315,0.031416388134605636,0.9743685794245951,1.0319150916427742,0.05754651221817908,BAUA=0.12638581;FUSPCEU=0.13636364;IZTECH=0.11308204;KNUST=0.093126386;RISE=0.10643016;THUAS=0.10310421;TUM=0.066518847;UCR=0.25498891
main__chest__all_available,main,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,0.8877244233211417,0.939449470783219,2.4295946271198394,2.5585724616355634,0.12897783451572398,BAUA=0.1198044;FUSPCEU=0.13569682;IZTECH=0.11613692;KNUST=0.099022005;RISE=0.10880196;THUAS=0.096577017;TUM=0.06601467;UCR=0.25794621
main__chest__all_available,main,chest,all_available,complementary_chest,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,1.988781749800155,1.9361051103209472,1.988781749800155,1.9361051103209472,-0.052676639479207754,BAUA=0.12382234;FUSPCEU=0.13862719;IZTECH=0.11170929;KNUST=0.082099596;RISE=0.1090175;THUAS=0.084791386;TUM=0.069986541;UCR=0.27994616
main__chest__all_available,main,chest,all_available,complementary_chest,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,1.9637577870615914,1.9589875640152155,7.1260550120625945,7.092143088240133,-0.03391192382246189,BAUA=0.1184669;FUSPCEU=0.13356562;IZTECH=0.11614402;KNUST=0.097560976;RISE=0.1068525;THUAS=0.096399535;TUM=0.069686411;UCR=0.26132404
main__chest__all_available,main,chest,all_available,complementary_chest,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,-0.19560917868119748,-0.18182234258191945,0.5373688307004775,0.5579269213502416,0.020558090649764105,BAUA=0.12638581;FUSPCEU=0.13636364;IZTECH=0.11308204;KNUST=0.093126386;RISE=0.10643016;THUAS=0.10310421;TUM=0.066518847;UCR=0.25498891
main__chest__all_available,main,chest,all_available,complementary_chest,11,m10_midpoint,participant_day,gaussian,clock_hours,13.818588792429598,13.696414907750636,13.818588792429598,13.696414907750636,-0.12217388467896129,BAUA=0.12638581;FUSPCEU=0.13636364;IZTECH=0.11308204;KNUST=0.093126386;RISE=0.10643016;THUAS=0.10310421;TUM=0.066518847;UCR=0.25498891
main__chest__all_available,main,chest,all_available,complementary_chest,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,2.8639049910622827,2.7484175844516168,2.8639049910622827,2.7484175844516168,-0.11548740661066592,BAUA=0.12638581;FUSPCEU=0.13636364;IZTECH=0.11308204;KNUST=0.093126386;RISE=0.10643016;THUAS=0.10310421;TUM=0.066518847;UCR=0.25498891
main__chest__all_available,main,chest,all_available,complementary_chest,13,mean_timing_above_250,participant_day,gaussian,clock_hours,13.476947711411153,13.291424367633269,13.476947711411153,13.291424367633269,-0.18552334377788426,BAUA=0.12515042;FUSPCEU=0.13598075;IZTECH=0.11552347;KNUST=0.090252708;RISE=0.10950662;THUAS=0.10108303;TUM=0.062575211;UCR=0.2599278
main__chest__all_available,main,chest,all_available,complementary_chest,14,first_timing_above_250,participant_day,gaussian,clock_hours,9.50363891211132,9.271279723926261,9.50363891211132,9.271279723926261,-0.2323591881850593,BAUA=0.12842893;FUSPCEU=0.13965087;IZTECH=0.12094763;KNUST=0.079800499;RISE=0.11471322;THUAS=0.099750623;TUM=0.067331671;UCR=0.24937656
main__chest__all_available,main,chest,all_available,complementary_chest,15,last_timing_above_250,participant_day,gaussian,clock_hours,17.967769665294085,17.889131620309126,17.967769665294085,17.889131620309126,-0.07863804498495952,BAUA=0.1270648;FUSPCEU=0.1321474;IZTECH=0.11435832;KNUST=0.088945362;RISE=0.11308767;THUAS=0.092757306;TUM=0.06480305;UCR=0.26683609
main__chest__all_available,main,chest,all_available,complementary_chest,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,3.7126751125275175,3.7341129755791354,5160.201924355687,5421.319026229626,261.11710187393874,BAUA=0.12338425;FUSPCEU=0.1386604;IZTECH=0.11515864;KNUST=0.092831962;RISE=0.10575793;THUAS=0.10458284;TUM=0.064629847;UCR=0.25499412
main__chest__all_available,main,chest,all_available,complementary_chest,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,0.7622669676448744,0.7612512123706573,0.7622669676448744,0.7612512123706573,-0.001015755274217156,BAUA=0.12978142;FUSPCEU=0.099726776;IZTECH=0.1284153;KNUST=0.06420765;RISE=0.1215847;THUAS=0.11065574;TUM=0.06557377;UCR=0.28005464
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,0.5998949404774223,0.5994759417869702,3.8801087669640615,3.8762706888246377,-0.0038380781394238284,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,1.8417040432059186,1.8539607055445595,69.3550843700581,71.34316822102899,1.9880838509708951,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,-0.6859961277288892,-0.6988717081983481,0.10606482864098593,0.10004527216740963,-0.0060195564735762985,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,-0.05723216403896633,-0.0335076832992095,0.9443747940471023,0.967047481087712,0.02267268704060965,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,0.8687106105539582,0.9109437618857931,2.3838351791582486,2.4866682490282437,0.10283306986999508,BAUA=0.1349481;FUSPCEU=0.19204152;IZTECH=0.16262976;KNUST=0.12975779;RISE=0.12629758;THUAS=0.10899654;TUM=0.093425606;UCR=0.051903114
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,1.9938671255645943,1.9539821274953948,1.9938671255645943,1.9539821274953948,-0.03988499806919954,BAUA=0.14257426;FUSPCEU=0.2039604;IZTECH=0.16237624;KNUST=0.10891089;RISE=0.13267327;THUAS=0.097029703;TUM=0.1029703;UCR=0.04950495
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,1.957105937821939,1.9676149027624554,7.07881087309503,7.153594107330846,0.07478323423581656,BAUA=0.13486842;FUSPCEU=0.18914474;IZTECH=0.16282895;KNUST=0.12828947;RISE=0.125;THUAS=0.11019737;TUM=0.098684211;UCR=0.050986842
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,-0.20212835784886712,-0.19540837066834074,0.5278727605357104,0.5376636038735455,0.009790843337835087,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,13.868888764399236,13.981758508202658,13.868888764399236,13.981758508202658,0.1128697438034223,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,2.8174411345170034,2.9018792349124145,2.8174411345170034,2.9018792349124145,0.08443810039541111,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,13.39969567657944,13.643020492050749,13.39969567657944,13.643020492050749,0.2433248154713077,BAUA=0.13787086;FUSPCEU=0.19546248;IZTECH=0.16230366;KNUST=0.11692845;RISE=0.12565445;THUAS=0.11867365;TUM=0.090750436;UCR=0.052356021
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,9.501691645704305,9.619762911455433,9.501691645704305,9.619762911455433,0.11807126575112825,BAUA=0.14209591;FUSPCEU=0.19715808;IZTECH=0.1669627;KNUST=0.10124334;RISE=0.13143872;THUAS=0.11545293;TUM=0.095914742;UCR=0.04973357
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,17.987800775555318,18.220919274181973,17.987800775555318,18.220919274181973,0.23311849862665568,BAUA=0.14312977;FUSPCEU=0.19274809;IZTECH=0.16221374;KNUST=0.11832061;RISE=0.13549618;THUAS=0.10687023;TUM=0.095419847;UCR=0.045801527
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,3.706646908619312,3.728987780178867,5089.069416599178,5357.715819195213,268.64640259603493,BAUA=0.13879599;FUSPCEU=0.19732441;IZTECH=0.16053512;KNUST=0.12040134;RISE=0.1187291;THUAS=0.12207358;TUM=0.091973244;UCR=0.050167224
main__chest__paired_common_sample,main,chest,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,0.7429959601751974,0.7424012189344489,0.7429959601751974,0.7424012189344489,-5.94741240748542e-4,BAUA=0.15541922;FUSPCEU=0.14519427;IZTECH=0.19018405;KNUST=0.075664622;RISE=0.14723926;THUAS=0.12474438;TUM=0.098159509;UCR=0.063394683
main__glasses__all_available,main,glasses,all_available,primary,1,interdaily_stability,participant,gaussian,logit,-0.8059788023875795,-0.7947830209489852,0.3087480498481945,0.3111425858615037,0.0023945360133091897,BAUA=0.12765957;FUSPCEU=0.16312057;IZTECH=0.12056738;KNUST=0.10638298;MPI=0.18439716;RISE=0.092198582;THUAS=0.092198582;TUM=0.070921986;UCR=0.042553191
main__glasses__all_available,main,glasses,all_available,primary,2,intradaily_variability,participant,gaussian,identity,1.253352527403493,1.229035231172599,1.253352527403493,1.229035231172599,-0.02431729623089396,BAUA=0.12765957;FUSPCEU=0.16312057;IZTECH=0.12056738;KNUST=0.10638298;MPI=0.18439716;RISE=0.092198582;THUAS=0.092198582;TUM=0.070921986;UCR=0.042553191
main__glasses__all_available,main,glasses,all_available,primary,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,0.6762436998255396,0.6904602662077581,4.645081758893227,4.802981631462607,0.15789987256937987,BAUA=0.13112745;FUSPCEU=0.15808824;IZTECH=0.12377451;KNUST=0.099264706;MPI=0.18382353;RISE=0.095588235;THUAS=0.095588235;TUM=0.073529412;UCR=0.039215686
main__glasses__all_available,main,glasses,all_available,primary,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,1.9178566662015428,1.943580681278954,82.66689562018551,87.71742152063341,5.050525900447894,BAUA=0.13112745;FUSPCEU=0.15808824;IZTECH=0.12377451;KNUST=0.099264706;MPI=0.18382353;RISE=0.095588235;THUAS=0.095588235;TUM=0.073529412;UCR=0.039215686
main__glasses__all_available,main,glasses,all_available,primary,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,-0.6321893837144699,-0.6356075358345135,0.13324407281136535,0.13141551061743864,-0.0018285621939267138,BAUA=0.13112745;FUSPCEU=0.15808824;IZTECH=0.12377451;KNUST=0.099264706;MPI=0.18382353;RISE=0.095588235;THUAS=0.095588235;TUM=0.073529412;UCR=0.039215686
main__glasses__all_available,main,glasses,all_available,primary,6,duration_above_1000,participant_day,tweedie_log,identity,-0.17962980636640646,-0.11492544571640685,0.8355794803670341,0.8914326015484296,0.055853121181395515,BAUA=0.13112745;FUSPCEU=0.15808824;IZTECH=0.12377451;KNUST=0.099264706;MPI=0.18382353;RISE=0.095588235;THUAS=0.095588235;TUM=0.073529412;UCR=0.039215686
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,0.8783973571506795,0.9329161248794412,2.407038989743619,2.541910909830379,0.13487192008676008,BAUA=0.12211669;FUSPCEU=0.15332429;IZTECH=0.1275441;KNUST=0.10583446;MPI=0.19131615;RISE=0.099050204;THUAS=0.086838535;TUM=0.073270014;UCR=0.040705563
main__glasses__all_available,main,glasses,all_available,primary,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,1.915143591938904,1.850023373720687,1.915143591938904,1.850023373720687,-0.0651202182182169,BAUA=0.12824427;FUSPCEU=0.16030534;IZTECH=0.12519084;KNUST=0.088549618;MPI=0.20152672;RISE=0.10229008;THUAS=0.076335878;TUM=0.079389313;UCR=0.038167939
main__glasses__all_available,main,glasses,all_available,primary,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,1.9319156987021244,1.9380516635475014,6.902721117397974,6.945206181645071,0.042485064247097526,BAUA=0.12210797;FUSPCEU=0.15167095;IZTECH=0.12724936;KNUST=0.10411311;MPI=0.19280206;RISE=0.097686375;THUAS=0.087403599;TUM=0.077120823;UCR=0.039845758
main__glasses__all_available,main,glasses,all_available,primary,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,-0.17518039116972042,-0.1579270791252387,0.5680663678630636,0.5951410265005374,0.027074658637473714,BAUA=0.13112745;FUSPCEU=0.15808824;IZTECH=0.12377451;KNUST=0.099264706;MPI=0.18382353;RISE=0.095588235;THUAS=0.095588235;TUM=0.073529412;UCR=0.039215686
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,13.827605362976474,13.924610242829376,13.827605362976474,13.924610242829376,0.09700487985290174,BAUA=0.13112745;FUSPCEU=0.15808824;IZTECH=0.12377451;KNUST=0.099264706;MPI=0.18382353;RISE=0.095588235;THUAS=0.095588235;TUM=0.073529412;UCR=0.039215686
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,2.9357417193181288,2.991669849266719,2.9357417193181288,2.991669849266719,0.05592812994859031,BAUA=0.13112745;FUSPCEU=0.15808824;IZTECH=0.12377451;KNUST=0.099264706;MPI=0.18382353;RISE=0.095588235;THUAS=0.095588235;TUM=0.073529412;UCR=0.039215686
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,13.320442028698876,13.5131720276382,13.320442028698876,13.5131720276382,0.19272999893932408,BAUA=0.12533693;FUSPCEU=0.15768194;IZTECH=0.12668464;KNUST=0.095687332;MPI=0.18598383;RISE=0.09703504;THUAS=0.095687332;TUM=0.074123989;UCR=0.041778976
main__glasses__all_available,main,glasses,all_available,primary,14,first_timing_above_250,participant_day,gaussian,clock_hours,9.359263859687916,9.451651101796177,9.359263859687916,9.451651101796177,0.09238724210826099,BAUA=0.12792297;FUSPCEU=0.16231087;IZTECH=0.130674;KNUST=0.083906465;MPI=0.1829436;RISE=0.10178817;THUAS=0.093535076;TUM=0.077028886;UCR=0.039889959
main__glasses__all_available,main,glasses,all_available,primary,15,last_timing_above_250,participant_day,gaussian,clock_hours,17.710231798750176,17.905103783975495,17.710231798750176,17.905103783975495,0.19487198522531912,BAUA=0.12954876;FUSPCEU=0.15429403;IZTECH=0.12954876;KNUST=0.096069869;MPI=0.17612809;RISE=0.1062591;THUAS=0.090247453;TUM=0.077147016;UCR=0.040756914
main__glasses__all_available,main,glasses,all_available,primary,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,3.6117714551478066,3.6447380878400883,4090.3534543466944,4412.94227523617,322.5888208894753,BAUA=0.12746386;FUSPCEU=0.16425756;IZTECH=0.1261498;KNUST=0.099868594;MPI=0.18002628;RISE=0.093298292;THUAS=0.097240473;TUM=0.072273325;UCR=0.039421813
main__glasses__all_available,main,glasses,all_available,primary,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,0.7259308203168182,0.7237730465827658,0.7259308203168182,0.7237730465827658,-0.0021577737340524594,BAUA=0.14245014;FUSPCEU=0.11965812;IZTECH=0.13532764;KNUST=0.071225071;MPI=0.20655271;RISE=0.10683761;THUAS=0.094017094;TUM=0.07977208;UCR=0.044159544
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,0.6822238855202648,0.6839163425127236,4.710872924723491,4.729657601170279,0.018784676446788495,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,1.9406430932939773,1.956976994585217,87.12542481885954,90.46846237694022,3.343037558080681,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,-0.6400664417469425,-0.6542957375172,0.12905172048281321,0.12166864291754248,-0.007383077565270735,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,6,duration_above_1000,participant_day,tweedie_log,identity,-0.1148886537732896,-0.0646965872147082,0.8914653996893487,0.9373518247637317,0.04588642507438301,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,7,duration_above_250_wake,participant_day,tweedie_log,identity,0.9386141551371139,0.9879599568843428,2.5564361384029946,2.6857498343424835,0.12931369593948894,BAUA=0.1349481;FUSPCEU=0.19204152;IZTECH=0.16262976;KNUST=0.12975779;RISE=0.12629758;THUAS=0.10899654;TUM=0.093425606;UCR=0.051903114
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,8,duration_below_10_pre_sleep,participant_day,gaussian,identity,1.913749717179106,1.865603290412555,1.913749717179106,1.865603290412555,-0.04814642676655101,BAUA=0.14257426;FUSPCEU=0.2039604;IZTECH=0.16237624;KNUST=0.10891089;RISE=0.13267327;THUAS=0.097029703;TUM=0.1029703;UCR=0.04950495
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,9,duration_below_1_sleep_environment,participant_day,tweedie_log,identity,1.9347291119523369,1.9451428042328676,6.922168668623578,6.994630646579118,0.07246197795554021,BAUA=0.13486842;FUSPCEU=0.18914474;IZTECH=0.16282895;KNUST=0.12828947;RISE=0.125;THUAS=0.11019737;TUM=0.098684211;UCR=0.050986842
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,10,longest_bout_above_250,participant_day,gaussian,log10_offset_0.1,-0.15453271100156796,-0.13913585323609692,0.6005954121265221,0.6258788571121816,0.025283444985659487,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,11,m10_midpoint,participant_day,gaussian,clock_hours,13.817277695268876,13.913672442176098,13.817277695268876,13.913672442176098,0.09639474690722238,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,2.8840633973860275,2.9435242661051912,2.8840633973860275,2.9435242661051912,0.059460868719163784,BAUA=0.14618974;FUSPCEU=0.19129082;IZTECH=0.15707621;KNUST=0.12130638;RISE=0.12130638;THUAS=0.11975117;TUM=0.093312597;UCR=0.049766719
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,13,mean_timing_above_250,participant_day,gaussian,clock_hours,13.337047739744426,13.547150218600015,13.337047739744426,13.547150218600015,0.21010247885558897,BAUA=0.13787086;FUSPCEU=0.19546248;IZTECH=0.16230366;KNUST=0.11692845;RISE=0.12565445;THUAS=0.11867365;TUM=0.090750436;UCR=0.052356021
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,9.260713132290041,9.371854362681324,9.260713132290041,9.371854362681324,0.11114123039128287,BAUA=0.14209591;FUSPCEU=0.19715808;IZTECH=0.1669627;KNUST=0.10124334;RISE=0.13143872;THUAS=0.11545293;TUM=0.095914742;UCR=0.04973357
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,17.870205649905287,18.117649797504985,17.870205649905287,18.117649797504985,0.24744414759969757,BAUA=0.14312977;FUSPCEU=0.19274809;IZTECH=0.16221374;KNUST=0.11832061;RISE=0.13549618;THUAS=0.10687023;TUM=0.095419847;UCR=0.045801527
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,3.6428568117194455,3.676666094575663,4393.867210479359,4749.5990697578145,355.7318592784559,BAUA=0.13879599;FUSPCEU=0.19732441;IZTECH=0.16053512;KNUST=0.12040134;RISE=0.1187291;THUAS=0.12207358;TUM=0.091973244;UCR=0.050167224
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,17,mder_mean_of_viable_ratios,participant_day,gaussian,identity,0.7383074649031791,0.7394375916641623,0.7383074649031791,0.7394375916641623,0.00113012676098323,BAUA=0.15541922;FUSPCEU=0.14519427;IZTECH=0.19018405;KNUST=0.075664622;RISE=0.14723926;THUAS=0.12474438;TUM=0.098159509;UCR=0.063394683
