"set","path","expected_sha256","observed_sha256","expected_bytes","observed_bytes","status"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/duration_above_250_wake/adapted_photoperiod_smooth.rds","3e270445159b3e1d18448b658761962884d0727914839224f8538de7f67c89da","3e270445159b3e1d18448b658761962884d0727914839224f8538de7f67c89da",740700,740700,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/duration_above_250_wake/registered_null.rds","a2dadde378dfacb18fe1f016837867bb94ca2f39d8bd1c9f04d8da78f5eb3677","a2dadde378dfacb18fe1f016837867bb94ca2f39d8bd1c9f04d8da78f5eb3677",657948,657948,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/duration_below_1_sleep_environment/adapted_photoperiod_linear.rds","61356827ec62d233c70122dcc98e7464a7c97ef5b2411e723107f0a78ff5c7ac","61356827ec62d233c70122dcc98e7464a7c97ef5b2411e723107f0a78ff5c7ac",694804,694804,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/duration_below_1_sleep_environment/adapted_photoperiod_smooth.rds","cb2323750aed9044d0ac1c4bf58a2441a72e0caeae6b09670bd63d27823e678f","cb2323750aed9044d0ac1c4bf58a2441a72e0caeae6b09670bd63d27823e678f",755840,755840,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/duration_below_1_sleep_environment/registered_null.rds","af9bc98cc5c145fefa7aee2d1ec552d75106ef621ee0b6c59349e47dc1ffb959","af9bc98cc5c145fefa7aee2d1ec552d75106ef621ee0b6c59349e47dc1ffb959",651400,651400,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/duration_below_10_pre_sleep/adapted_photoperiod_linear.rds","9e51a36c3a56a4c66ac6bac9dd9ccf7b4fff1b1391ef3a71b3bcd30305e3a0e9","9e51a36c3a56a4c66ac6bac9dd9ccf7b4fff1b1391ef3a71b3bcd30305e3a0e9",633896,633896,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/duration_below_10_pre_sleep/adapted_photoperiod_smooth.rds","51f4e425ab113af80b55d73d97adaaa66b0851e281c247961d0bfaf49d63e609","51f4e425ab113af80b55d73d97adaaa66b0851e281c247961d0bfaf49d63e609",690968,690968,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/duration_below_10_pre_sleep/registered_null.rds","547d2d4d4e6687f3bb043088199a73b748e04f93e45ecf1f6d9f7bd626ac5457","547d2d4d4e6687f3bb043088199a73b748e04f93e45ecf1f6d9f7bd626ac5457",344788,344788,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/l10_mean_medi/adapted_photoperiod_linear.rds","2e91404aca829a0a9ca4045d1c32a91d3dc40ca0502452b29de69de19bad9b58","2e91404aca829a0a9ca4045d1c32a91d3dc40ca0502452b29de69de19bad9b58",571704,571704,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/l10_mean_medi/adapted_photoperiod_smooth.rds","b5c679d659d0881d5913db40068cea128c6e196ef63e454adee8f4e2df423973","b5c679d659d0881d5913db40068cea128c6e196ef63e454adee8f4e2df423973",620252,620252,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/l10_mean_medi/registered_null.rds","7f11413be90d312860a0e9d4b89e764d418b0a7e816752faa89a1f68e8710d0d","7f11413be90d312860a0e9d4b89e764d418b0a7e816752faa89a1f68e8710d0d",361824,361824,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/longest_bout_above_250/adapted_photoperiod_linear.rds","5ee2c8001fc60eb300751f165e911e809a18cb2190b616f7d730851df2705b40","5ee2c8001fc60eb300751f165e911e809a18cb2190b616f7d730851df2705b40",558116,558116,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/longest_bout_above_250/adapted_photoperiod_smooth.rds","3ab905271ad56955500e93191d7dddc390e9adb229cd3947c188af3e64fe3ff5","3ab905271ad56955500e93191d7dddc390e9adb229cd3947c188af3e64fe3ff5",628884,628884,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/longest_bout_above_250/registered_null.rds","bbf71cad904dd66259033e59b16d703cf990ac5dd66753a29979f41a6948575b","bbf71cad904dd66259033e59b16d703cf990ac5dd66753a29979f41a6948575b",339288,339288,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/m10_mean_medi/adapted_photoperiod_linear.rds","0bf05dd61a5a1a0f8062c354fa9c3eb99d5dfc5df8d939330681a339dd8c0a50","0bf05dd61a5a1a0f8062c354fa9c3eb99d5dfc5df8d939330681a339dd8c0a50",568776,568776,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/m10_mean_medi/adapted_photoperiod_smooth.rds","35210d9cbf5a7c5e9c45519aceab1d0913cb2329086e6f8cc054b5f4815a619c","35210d9cbf5a7c5e9c45519aceab1d0913cb2329086e6f8cc054b5f4815a619c",619268,619268,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_gap__near_eye/m10_mean_medi/registered_null.rds","5a3f4a88453ca5dfbb91177fee990660aab71d28f6f256419d677c0a37584a73","5a3f4a88453ca5dfbb91177fee990660aab71d28f6f256419d677c0a37584a73",360152,360152,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/daily_geometric_mean_medi/adapted_photoperiod_linear.rds","10ad8ce5bf407879ba0296523b1e2467e0fd9274231f7794dc8cf8e6c505cff8","10ad8ce5bf407879ba0296523b1e2467e0fd9274231f7794dc8cf8e6c505cff8",626064,626064,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/daily_geometric_mean_medi/adapted_photoperiod_smooth.rds","7215746577d7a29d04ec6f7829a13e972fb96d2f2f522ae37cc29d52d659f182","7215746577d7a29d04ec6f7829a13e972fb96d2f2f522ae37cc29d52d659f182",672340,672340,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/daily_geometric_mean_medi/registered_null.rds","2daa64719228f07216fd558cf0037e3655159c248716ed981309cf4cd5fcf0ef","2daa64719228f07216fd558cf0037e3655159c248716ed981309cf4cd5fcf0ef",403876,403876,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/dose_time_sensitive_corrected_medi/adapted_photoperiod_linear.rds","925216c2b9360710f78aa8416c5241dbeb5c6b37086d8defe482d22e33f752d1","925216c2b9360710f78aa8416c5241dbeb5c6b37086d8defe482d22e33f752d1",684112,684112,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/dose_time_sensitive_corrected_medi/adapted_photoperiod_smooth.rds","60e87db7c34e2e1dac69158436f6906f87086bf6df3c4873847e62cc36b54cb4","60e87db7c34e2e1dac69158436f6906f87086bf6df3c4873847e62cc36b54cb4",737244,737244,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/dose_time_sensitive_corrected_medi/registered_null.rds","9528b6e1bc3c38a8b8d99916979b2dc68682225aec20a1312db660f56a6d063e","9528b6e1bc3c38a8b8d99916979b2dc68682225aec20a1312db660f56a6d063e",408304,408304,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_above_1000/adapted_photoperiod_linear.rds","85df8706536478fe6bcc55e9fdb99fe738f1218aba3abe73c73cdad9b41eab68","85df8706536478fe6bcc55e9fdb99fe738f1218aba3abe73c73cdad9b41eab68",811344,811344,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_above_1000/adapted_photoperiod_smooth.rds","a9b9b3139d0643521bff1896d75fb86de7834110cd40c3e7afdb7663d57b7673","a9b9b3139d0643521bff1896d75fb86de7834110cd40c3e7afdb7663d57b7673",876336,876336,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_above_1000/registered_null.rds","3cde354e1116cb8e660a925a8cfdc460c91fab06ffe16eeb2d7b2f0b1616dcdf","3cde354e1116cb8e660a925a8cfdc460c91fab06ffe16eeb2d7b2f0b1616dcdf",752188,752188,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_above_250_wake/adapted_photoperiod_linear.rds","8c7f37cf37cad2300558a18fe6f7e97d816ebbc2002ca39054a1db103eb4738f","8c7f37cf37cad2300558a18fe6f7e97d816ebbc2002ca39054a1db103eb4738f",791016,791016,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_above_250_wake/adapted_photoperiod_smooth.rds","2c7ea7aff1cc4d3d1a9f5d64ae9181a367bb3325e0ffdc3ba5ac9c6bce6453c0","2c7ea7aff1cc4d3d1a9f5d64ae9181a367bb3325e0ffdc3ba5ac9c6bce6453c0",857060,857060,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_above_250_wake/registered_null.rds","7e1e7460b953353f84fb8066990e8f8ca130ddaf6dedf21a2b761e977624a351","7e1e7460b953353f84fb8066990e8f8ca130ddaf6dedf21a2b761e977624a351",760192,760192,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_below_1_sleep_environment/adapted_photoperiod_linear.rds","c73a390315e034ac1346ca3cf04f715fc19624123ad4e2bef5e734806a2611f7","c73a390315e034ac1346ca3cf04f715fc19624123ad4e2bef5e734806a2611f7",804748,804748,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_below_1_sleep_environment/adapted_photoperiod_smooth.rds","8420ed078141a0c9d1a1203d5e5c0532aa4e09611b675088006c8bc4ecce33ba","8420ed078141a0c9d1a1203d5e5c0532aa4e09611b675088006c8bc4ecce33ba",869936,869936,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_below_1_sleep_environment/registered_null.rds","e2a23a933c7abdc5f67e14653b6bdf49698733aa6846490a3e4d1a3b81c65486","e2a23a933c7abdc5f67e14653b6bdf49698733aa6846490a3e4d1a3b81c65486",758508,758508,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_below_10_pre_sleep/adapted_photoperiod_linear.rds","7f5a00b9077b389e145c56391bd63224b39ee551765d5ee77a21361730213f3f","7f5a00b9077b389e145c56391bd63224b39ee551765d5ee77a21361730213f3f",706684,706684,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_below_10_pre_sleep/adapted_photoperiod_smooth.rds","7493db481637b70208186544262b5be0636e9d48b701f9945f178fc88fa3b9e8","7493db481637b70208186544262b5be0636e9d48b701f9945f178fc88fa3b9e8",764856,764856,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/duration_below_10_pre_sleep/registered_null.rds","aead58003300e4e7251b6578431cc006eeba2b29f52a934903b1c5a1d7cf7254","aead58003300e4e7251b6578431cc006eeba2b29f52a934903b1c5a1d7cf7254",395048,395048,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/l10_mean_medi/adapted_photoperiod_linear.rds","275e5c7101c135d544cc75bff318669a423e9fbd99e3f96fe518875ec2d86a97","275e5c7101c135d544cc75bff318669a423e9fbd99e3f96fe518875ec2d86a97",627264,627264,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/l10_mean_medi/adapted_photoperiod_smooth.rds","f4b18337057d2cb97c31b4be03cb481254214b828566717b5fb7a80e380931b0","f4b18337057d2cb97c31b4be03cb481254214b828566717b5fb7a80e380931b0",678704,678704,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/l10_mean_medi/registered_null.rds","458699b8cd12704336a97b1431df784252ec48a5e9392a7515ef63bc663dcb57","458699b8cd12704336a97b1431df784252ec48a5e9392a7515ef63bc663dcb57",403756,403756,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/longest_bout_above_250/adapted_photoperiod_linear.rds","0804bdbb448ff80091c8d0778c41bfe0be8f003b2e02fb45be35257e95383759","0804bdbb448ff80091c8d0778c41bfe0be8f003b2e02fb45be35257e95383759",617448,617448,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/longest_bout_above_250/adapted_photoperiod_smooth.rds","5d31730b81d9178170a1fc2ad44493074b1416e313d8b2acffe36037cd915dd8","5d31730b81d9178170a1fc2ad44493074b1416e313d8b2acffe36037cd915dd8",662844,662844,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/longest_bout_above_250/registered_null.rds","09d2eb39265a14baff97d933371ae75dd154287d4f0ec21a2cb49bf250bd24fd","09d2eb39265a14baff97d933371ae75dd154287d4f0ec21a2cb49bf250bd24fd",387332,387332,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/m10_mean_medi/adapted_photoperiod_linear.rds","0cd6dcdda35b1ccb8fa3bcc5aed29e0da50afa763715132a7d201dac3dc62640","0cd6dcdda35b1ccb8fa3bcc5aed29e0da50afa763715132a7d201dac3dc62640",627048,627048,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/m10_mean_medi/adapted_photoperiod_smooth.rds","7bb86e7aa7a333f072287c8ff1f44d389716a4669efb51ff4a181a412b2bfc0f","7bb86e7aa7a333f072287c8ff1f44d389716a4669efb51ff4a181a412b2bfc0f",674200,674200,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__chest/m10_mean_medi/registered_null.rds","4dff52a8918163d5fac1ff66842d84d5c95cc8fda553b1bd23b3cee42fb42af8","4dff52a8918163d5fac1ff66842d84d5c95cc8fda553b1bd23b3cee42fb42af8",402492,402492,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/daily_geometric_mean_medi/adapted_photoperiod_linear.rds","532cd9b033cc049b586f32d7da51131d6af91ff9d10dc9eb0ee508b1966d2438","532cd9b033cc049b586f32d7da51131d6af91ff9d10dc9eb0ee508b1966d2438",571152,571152,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/daily_geometric_mean_medi/adapted_photoperiod_smooth.rds","0aabda6cb04e5b5e70214aea75532e3e64a4fd82e0d44d1faa548f07d4d862d7","0aabda6cb04e5b5e70214aea75532e3e64a4fd82e0d44d1faa548f07d4d862d7",620192,620192,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/daily_geometric_mean_medi/registered_null.rds","be05d848a38b336f0acf7871f26c40e158d4d1195c2be3d4132469c5b7628939","be05d848a38b336f0acf7871f26c40e158d4d1195c2be3d4132469c5b7628939",363140,363140,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/dose_time_sensitive_corrected_medi/adapted_photoperiod_linear.rds","6ded33645122c42fc5baecce0c5194486c690c7c1b7f0c7439325a3eb08a2c42","6ded33645122c42fc5baecce0c5194486c690c7c1b7f0c7439325a3eb08a2c42",619060,619060,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/dose_time_sensitive_corrected_medi/adapted_photoperiod_smooth.rds","f5c5ce2bd133456de6b718288ee60ac62444d0c67308e3b00ecf0d25f15d99de","f5c5ce2bd133456de6b718288ee60ac62444d0c67308e3b00ecf0d25f15d99de",674292,674292,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/dose_time_sensitive_corrected_medi/registered_null.rds","9e4ec36e6e1d4e375fdd4b3ad23e8db17d28b6db24f7421871d5a4215761372a","9e4ec36e6e1d4e375fdd4b3ad23e8db17d28b6db24f7421871d5a4215761372a",357280,357280,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_above_1000/adapted_photoperiod_linear.rds","53bf47f023089d654997b936780660ef2d2786d1830e0fd46512b7bae7ee5eb7","53bf47f023089d654997b936780660ef2d2786d1830e0fd46512b7bae7ee5eb7",698876,698876,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_above_1000/adapted_photoperiod_smooth.rds","9487068e92b1917112eb9574fd32d533cbcc1e7c658034d9b04c6cc53724bf4c","9487068e92b1917112eb9574fd32d533cbcc1e7c658034d9b04c6cc53724bf4c",763752,763752,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_above_1000/registered_null.rds","de4fcae368f94ef7b49ddcefd8a8d6527989ed457f507a2077302bd7d76b713b","de4fcae368f94ef7b49ddcefd8a8d6527989ed457f507a2077302bd7d76b713b",652484,652484,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_above_250_wake/adapted_photoperiod_linear.rds","23bdd5a99956cff69c1595fa6819677b7660b9eb042cc68e0ee35ba937487108","23bdd5a99956cff69c1595fa6819677b7660b9eb042cc68e0ee35ba937487108",687324,687324,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_above_250_wake/adapted_photoperiod_smooth.rds","8376de6f4ff28091fcea4448637d0eebf9e6190a49cdc4a8538ef0d74f23ce61","8376de6f4ff28091fcea4448637d0eebf9e6190a49cdc4a8538ef0d74f23ce61",743756,743756,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_above_250_wake/registered_null.rds","39c252fa9387718a6cf6529f7983c42e03c8369a80c05cc8a98ee1e4d6276214","39c252fa9387718a6cf6529f7983c42e03c8369a80c05cc8a98ee1e4d6276214",654624,654624,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_below_1_sleep_environment/adapted_photoperiod_linear.rds","51c16e25f7f4a87994c1775d13f92741f305d3605de90a88cc56bb47e0728942","51c16e25f7f4a87994c1775d13f92741f305d3605de90a88cc56bb47e0728942",694848,694848,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_below_1_sleep_environment/adapted_photoperiod_smooth.rds","6ae316696ebb9031326fd646f1ff3614952684ad840fe872cd9c3ee39b2c2858","6ae316696ebb9031326fd646f1ff3614952684ad840fe872cd9c3ee39b2c2858",758080,758080,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_below_1_sleep_environment/registered_null.rds","6354c33ad532197a121b59ebc9b5d4462d3022fe5b54d4ab860ec8a40ecb182a","6354c33ad532197a121b59ebc9b5d4462d3022fe5b54d4ab860ec8a40ecb182a",646164,646164,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_below_10_pre_sleep/adapted_photoperiod_linear.rds","4a4d1447d3f742e7d54ce2710439e5ea7286fe2b0ab03616f7abafba21b4aaea","4a4d1447d3f742e7d54ce2710439e5ea7286fe2b0ab03616f7abafba21b4aaea",634896,634896,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_below_10_pre_sleep/adapted_photoperiod_smooth.rds","8f8f94bbe91707aa58bd96486db70736d30627ea4049286d65973d715fbd96a0","8f8f94bbe91707aa58bd96486db70736d30627ea4049286d65973d715fbd96a0",690760,690760,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/duration_below_10_pre_sleep/registered_null.rds","1db95e48aa5b1b9d24b0f7f0abe77e55bafa09edf37fc910f0e2a85a35feea9e","1db95e48aa5b1b9d24b0f7f0abe77e55bafa09edf37fc910f0e2a85a35feea9e",344980,344980,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/l10_mean_medi/adapted_photoperiod_linear.rds","b48e279f4559915d2f0e2eea24284c3200d3ad7fc5267736f9805382c990efd8","b48e279f4559915d2f0e2eea24284c3200d3ad7fc5267736f9805382c990efd8",570664,570664,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/l10_mean_medi/adapted_photoperiod_smooth.rds","8017407ff434286bdaffda21a7f929bc49a4dd325ec69931aaf2430bcde0873e","8017407ff434286bdaffda21a7f929bc49a4dd325ec69931aaf2430bcde0873e",620480,620480,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/l10_mean_medi/registered_null.rds","cc90349ee65e52b2e803addbe3e04354e310060d441c0d818709c8f8187830f2","cc90349ee65e52b2e803addbe3e04354e310060d441c0d818709c8f8187830f2",362924,362924,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/longest_bout_above_250/adapted_photoperiod_linear.rds","d9d9e72483b7ebcaf7e0370ef06dfcc994bf1955f6434ad8d5dcc83c18c4b042","d9d9e72483b7ebcaf7e0370ef06dfcc994bf1955f6434ad8d5dcc83c18c4b042",559728,559728,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/longest_bout_above_250/adapted_photoperiod_smooth.rds","2613f5cbb6603402fc05f1363f990044e8a19745eeeb2bbf75f6ce47be171956","2613f5cbb6603402fc05f1363f990044e8a19745eeeb2bbf75f6ce47be171956",649112,649112,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/longest_bout_above_250/registered_null.rds","15eb55341e111e831671f9d7a0870b9949a3f354ba1372c1a7dd88ba7f422341","15eb55341e111e831671f9d7a0870b9949a3f354ba1372c1a7dd88ba7f422341",339656,339656,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/m10_mean_medi/adapted_photoperiod_linear.rds","f0bbdb8f2879c2b277157693d69ed1395d05acebdf2fc72e3cfdd585698622c4","f0bbdb8f2879c2b277157693d69ed1395d05acebdf2fc72e3cfdd585698622c4",567992,567992,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/m10_mean_medi/adapted_photoperiod_smooth.rds","3d7fad0f734b5635a5084f380313478ca0c2ddf48c75c73819379918d1f6456c","3d7fad0f734b5635a5084f380313478ca0c2ddf48c75c73819379918d1f6456c",617940,617940,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/prep_common_primary__near_eye/m10_mean_medi/registered_null.rds","c714723fb86105dafa4c3d235b880145c7291552c85d474dcd407dbdc6b6d3ed","c714723fb86105dafa4c3d235b880145c7291552c85d474dcd407dbdc6b6d3ed",357828,357828,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/daily_geometric_mean_medi/adapted_photoperiod_expanded_basis.rds","a465b8214c910fa8bf6b0c6d68f696bda3ea0f56bcab6adee86315a352cb8554","a465b8214c910fa8bf6b0c6d68f696bda3ea0f56bcab6adee86315a352cb8554",719188,719188,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/daily_geometric_mean_medi/adapted_photoperiod_fixed_site.rds","327722ea916b74f132adfdc10cbb5289e5e4842d7fba364f40c1644e4eca7c14","327722ea916b74f132adfdc10cbb5289e5e4842d7fba364f40c1644e4eca7c14",660368,660368,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/daily_geometric_mean_medi/adapted_photoperiod_linear.rds","d93170cfb0a1f7dd11ad5223cad705eba8a81373eaa10d2be3fb6563116cad12","d93170cfb0a1f7dd11ad5223cad705eba8a81373eaa10d2be3fb6563116cad12",620408,620408,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/daily_geometric_mean_medi/adapted_photoperiod_smooth.rds","545c6d8547af6f02a9c8a5d2e7d18a904584d00433ff48a2015cd486b90a8e71","545c6d8547af6f02a9c8a5d2e7d18a904584d00433ff48a2015cd486b90a8e71",662580,662580,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/daily_geometric_mean_medi/registered_linear_surface.rds","43b22c13f3db22bf43addf20b7968f6f74c772f52b02206fbe3d24033f267838","43b22c13f3db22bf43addf20b7968f6f74c772f52b02206fbe3d24033f267838",651080,651080,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/daily_geometric_mean_medi/registered_null.rds","de7fe0272b81b51c5978c714b0cceb6fec8f2ffaee480484697ca63b650d6208","de7fe0272b81b51c5978c714b0cceb6fec8f2ffaee480484697ca63b650d6208",397504,397504,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/daily_geometric_mean_medi/registered_tensor_expanded_basis.rds","628826f608770fb8decfe1153999ff354ab41d8da38a855e6e27e9e58890a061","628826f608770fb8decfe1153999ff354ab41d8da38a855e6e27e9e58890a061",1097908,1097908,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/daily_geometric_mean_medi/registered_tensor_fixed_site.rds","242887d1c1d6292279c5c0286b4b1a6410f6e746e515405535ecc9a295070cb8","242887d1c1d6292279c5c0286b4b1a6410f6e746e515405535ecc9a295070cb8",817960,817960,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/daily_geometric_mean_medi/registered_tensor.rds","8ef6c99637eba060f246fdb739fc97d36af66f401140beaed0d23c82760d8418","8ef6c99637eba060f246fdb739fc97d36af66f401140beaed0d23c82760d8418",895092,895092,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/dose_time_sensitive_corrected_medi/adapted_photoperiod_expanded_basis.rds","b8e3783ec92ee11dce776fcdc9104efc8e59fd47caf11ffe4df9fd7f93be01cd","b8e3783ec92ee11dce776fcdc9104efc8e59fd47caf11ffe4df9fd7f93be01cd",788392,788392,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/dose_time_sensitive_corrected_medi/adapted_photoperiod_fixed_site.rds","57881bac70125b69444a3862a191c75e3d440070eb0e37c583cd255df85e171f","57881bac70125b69444a3862a191c75e3d440070eb0e37c583cd255df85e171f",729644,729644,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/dose_time_sensitive_corrected_medi/adapted_photoperiod_linear.rds","b530ba1560fcd8fa23a420d850478138469a61f45a9945606f98da6a763956a9","b530ba1560fcd8fa23a420d850478138469a61f45a9945606f98da6a763956a9",684576,684576,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/dose_time_sensitive_corrected_medi/adapted_photoperiod_smooth.rds","c27992f95aa898e205e6733e823af55da044d38f472862cde3c0eee518b6fa5c","c27992f95aa898e205e6733e823af55da044d38f472862cde3c0eee518b6fa5c",736544,736544,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/dose_time_sensitive_corrected_medi/registered_linear_surface.rds","38a86b4aa02b72a19bf3bc61575d18526155f08664e5bba57e93601f22b39f37","38a86b4aa02b72a19bf3bc61575d18526155f08664e5bba57e93601f22b39f37",712688,712688,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/dose_time_sensitive_corrected_medi/registered_null.rds","c977f295aafdd1675cbe79b0e5d5325fd19e4b42b5ec01e28121ec0eb66879c1","c977f295aafdd1675cbe79b0e5d5325fd19e4b42b5ec01e28121ec0eb66879c1",417560,417560,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/dose_time_sensitive_corrected_medi/registered_tensor_expanded_basis.rds","9ff5edadffa33d8b8d16506ca28f99006af3cbf78daa5b5789c8595e9244958d","9ff5edadffa33d8b8d16506ca28f99006af3cbf78daa5b5789c8595e9244958d",1243744,1243744,"PASS"
"H07_preservation","artifacts/07_models/H07/fits/primary__chest/dose_time_sensitive_corrected_medi/registered_tensor_fixed_site.rds","e12ce33a4807629bd1d2035737e9413cc2198e6bd660f8150ee1d0cbba8b7f31","e12ce33a4807629bd1d2035737e9413cc2198e6bd660f8150ee1d0cbba8b7f31",889952,889952,"PASS"
