href,classification,resolved_path,target_exists,anchor,anchor_resolves
../../notebooks/preregistration_deviations.html#dev-009,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-009,TRUE
../../notebooks/preregistration_deviations.html#dev-017,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-017,TRUE
../../notebooks/preregistration_deviations.html#dev-018,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-018,TRUE
../../notebooks/preregistration_deviations.html#imp-001,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-001,TRUE
../../notebooks/preregistration_deviations.html#dev-009,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-009,TRUE
../../notebooks/preregistration_deviations.html#dev-009,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-009,TRUE
../../notebooks/preregistration_deviations.html#imp-003,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-003,TRUE
../../notebooks/preregistration_deviations.html#imp-004,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-004,TRUE
../../notebooks/preregistration_deviations.html#imp-010,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-010,TRUE
../../notebooks/preregistration_deviations.html#imp-012,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-012,TRUE
../../notebooks/preregistration_deviations.html#dev-058,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-058,TRUE
../../notebooks/preregistration_deviations.html#imp-014,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-014,TRUE
../../notebooks/preregistration_deviations.html#dev-053,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-053,TRUE
../../notebooks/preregistration_deviations.html#imp-015,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-015,TRUE
../../notebooks/preregistration_deviations.html#dev-054,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-054,TRUE
../../notebooks/preregistration_deviations.html#imp-016,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-016,TRUE
../../notebooks/preregistration_deviations.html#dev-052,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-052,TRUE
../../notebooks/preregistration_deviations.html#imp-017,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-017,TRUE
../../notebooks/preregistration_deviations.html#imp-020,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-020,TRUE
../../notebooks/preregistration_deviations.html#dev-049,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-049,TRUE
../../notebooks/preregistration_deviations.html#dev-050,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-050,TRUE
../../notebooks/preregistration_deviations.html#dev-057,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,dev-057,TRUE
../../notebooks/preregistration_deviations.html#imp-024,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-024,TRUE
../../notebooks/preregistration_deviations.html#imp-023,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,imp-023,TRUE
#cb1-1,same-page anchor,NA,TRUE,cb1-1,TRUE
#cb1-2,same-page anchor,NA,TRUE,cb1-2,TRUE
#cb1-3,same-page anchor,NA,TRUE,cb1-3,TRUE
#cb1-4,same-page anchor,NA,TRUE,cb1-4,TRUE
#cb1-5,same-page anchor,NA,TRUE,cb1-5,TRUE
#cb1-6,same-page anchor,NA,TRUE,cb1-6,TRUE
#cb1-7,same-page anchor,NA,TRUE,cb1-7,TRUE
#cb1-8,same-page anchor,NA,TRUE,cb1-8,TRUE
#cb1-9,same-page anchor,NA,TRUE,cb1-9,TRUE
#cb2-1,same-page anchor,NA,TRUE,cb2-1,TRUE
#cb2-2,same-page anchor,NA,TRUE,cb2-2,TRUE
#cb2-3,same-page anchor,NA,TRUE,cb2-3,TRUE
#cb2-4,same-page anchor,NA,TRUE,cb2-4,TRUE
#cb2-5,same-page anchor,NA,TRUE,cb2-5,TRUE
#cb2-6,same-page anchor,NA,TRUE,cb2-6,TRUE
#cb2-7,same-page anchor,NA,TRUE,cb2-7,TRUE
#cb2-8,same-page anchor,NA,TRUE,cb2-8,TRUE
#cb2-9,same-page anchor,NA,TRUE,cb2-9,TRUE
#cb3-1,same-page anchor,NA,TRUE,cb3-1,TRUE
#cb3-2,same-page anchor,NA,TRUE,cb3-2,TRUE
#cb3-3,same-page anchor,NA,TRUE,cb3-3,TRUE
#cb3-4,same-page anchor,NA,TRUE,cb3-4,TRUE
#cb3-5,same-page anchor,NA,TRUE,cb3-5,TRUE
#cb3-6,same-page anchor,NA,TRUE,cb3-6,TRUE
#cb3-7,same-page anchor,NA,TRUE,cb3-7,TRUE
#cb3-8,same-page anchor,NA,TRUE,cb3-8,TRUE
#cb3-9,same-page anchor,NA,TRUE,cb3-9,TRUE
#cb3-10,same-page anchor,NA,TRUE,cb3-10,TRUE
#cb3-11,same-page anchor,NA,TRUE,cb3-11,TRUE
#cb3-12,same-page anchor,NA,TRUE,cb3-12,TRUE
#cb3-13,same-page anchor,NA,TRUE,cb3-13,TRUE
#cb3-14,same-page anchor,NA,TRUE,cb3-14,TRUE
#cb3-15,same-page anchor,NA,TRUE,cb3-15,TRUE
#cb3-16,same-page anchor,NA,TRUE,cb3-16,TRUE
#cb3-17,same-page anchor,NA,TRUE,cb3-17,TRUE
#cb3-18,same-page anchor,NA,TRUE,cb3-18,TRUE
#cb3-19,same-page anchor,NA,TRUE,cb3-19,TRUE
../../artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_model_support_figure_source.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_model_support_figure_source.csv,TRUE,,TRUE
../../artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_site_contrast_figure_source.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_site_contrast_figure_source.csv,TRUE,,TRUE
../../artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_r2_figure_source.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_r2_figure_source.csv,TRUE,,TRUE
../../artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv,TRUE,,TRUE
../../artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_paired_placement_figure_source.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/11_source_data/H01/stage3/H01_stage3_METRIC011_l10_mean_medi_paired_placement_figure_source.csv,TRUE,,TRUE
../../artifacts/11_source_data/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostic_plot_data.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostic_plot_data.csv,TRUE,,TRUE
../../artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv,TRUE,,TRUE
../../artifacts/11_source_data/H01/main/glasses/all_available/duration_above_250_wake_diagnostic_plot_data.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/duration_above_250_wake_diagnostic_plot_data.csv,TRUE,,TRUE
../../artifacts/11_source_data/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostic_plot_data.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/11_source_data/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostic_plot_data.csv,TRUE,,TRUE
../../artifacts/09_tables/H01/stage3/H01_stage3_model_results.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_model_results.csv,TRUE,,TRUE
../../artifacts/09_tables/H01/stage3/H01_stage3_primary_publication_summary.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_primary_publication_summary.csv,TRUE,,TRUE
../../artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts.csv,TRUE,,TRUE
../../artifacts/09_tables/H01/stage3/H01_stage3_r2_table.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_r2_table.csv,TRUE,,TRUE
../../artifacts/09_tables/H01/stage3/H01_stage3_diagnostic_details.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_diagnostic_details.csv,TRUE,,TRUE
../../artifacts/09_tables/H01/stage3/H01_stage3_exact_samples.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_exact_samples.csv,TRUE,,TRUE
../../artifacts/09_tables/H01/stage3/H01_stage3_figure_display_registry.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/09_tables/H01/stage3/H01_stage3_figure_display_registry.csv,TRUE,,TRUE
../../artifacts/12_manifests/H01_stage3_reporting_artifacts.csv,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/artifacts/12_manifests/H01_stage3_reporting_artifacts.csv,TRUE,,TRUE
../../audit/hypotheses/H01/H01_analysis_preparation.html,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation.html,TRUE,,TRUE
../../notebooks/preregistration_deviations.html,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/notebooks/preregistration_deviations.html,TRUE,,TRUE
../../audit/hypotheses/H01/H01_analysis_preparation.html,resolved internal,/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/_build/nathealth/audit/hypotheses/H01/H01_analysis_preparation.html,TRUE,,TRUE
#cb4-1,same-page anchor,NA,TRUE,cb4-1,TRUE
#cb4-2,same-page anchor,NA,TRUE,cb4-2,TRUE
#cb4-3,same-page anchor,NA,TRUE,cb4-3,TRUE
#cb4-4,same-page anchor,NA,TRUE,cb4-4,TRUE
#cb4-5,same-page anchor,NA,TRUE,cb4-5,TRUE
#cb4-6,same-page anchor,NA,TRUE,cb4-6,TRUE
#cb4-7,same-page anchor,NA,TRUE,cb4-7,TRUE
#cb4-8,same-page anchor,NA,TRUE,cb4-8,TRUE
#cb4-9,same-page anchor,NA,TRUE,cb4-9,TRUE
#cb4-10,same-page anchor,NA,TRUE,cb4-10,TRUE
#cb4-11,same-page anchor,NA,TRUE,cb4-11,TRUE
#cb4-12,same-page anchor,NA,TRUE,cb4-12,TRUE
#cb4-13,same-page anchor,NA,TRUE,cb4-13,TRUE
#cb4-14,same-page anchor,NA,TRUE,cb4-14,TRUE
#cb4-15,same-page anchor,NA,TRUE,cb4-15,TRUE
#cb4-18,same-page anchor,NA,TRUE,cb4-18,TRUE
#cb4-19,same-page anchor,NA,TRUE,cb4-19,TRUE
#cb4-20,same-page anchor,NA,TRUE,cb4-20,TRUE
#cb4-21,same-page anchor,NA,TRUE,cb4-21,TRUE
#cb4-22,same-page anchor,NA,TRUE,cb4-22,TRUE
#cb4-23,same-page anchor,NA,TRUE,cb4-23,TRUE
#cb4-24,same-page anchor,NA,TRUE,cb4-24,TRUE
#cb4-25,same-page anchor,NA,TRUE,cb4-25,TRUE
#cb4-26,same-page anchor,NA,TRUE,cb4-26,TRUE
#cb4-27,same-page anchor,NA,TRUE,cb4-27,TRUE
#cb4-28,same-page anchor,NA,TRUE,cb4-28,TRUE
#cb4-29,same-page anchor,NA,TRUE,cb4-29,TRUE
#cb4-30,same-page anchor,NA,TRUE,cb4-30,TRUE
#cb4-31,same-page anchor,NA,TRUE,cb4-31,TRUE
#cb4-32,same-page anchor,NA,TRUE,cb4-32,TRUE
#cb4-33,same-page anchor,NA,TRUE,cb4-33,TRUE
#cb4-34,same-page anchor,NA,TRUE,cb4-34,TRUE
#cb4-35,same-page anchor,NA,TRUE,cb4-35,TRUE
#cb4-36,same-page anchor,NA,TRUE,cb4-36,TRUE
#cb4-37,same-page anchor,NA,TRUE,cb4-37,TRUE
#cb4-38,same-page anchor,NA,TRUE,cb4-38,TRUE
#cb4-39,same-page anchor,NA,TRUE,cb4-39,TRUE
#cb4-40,same-page anchor,NA,TRUE,cb4-40,TRUE
#cb4-41,same-page anchor,NA,TRUE,cb4-41,TRUE
#cb4-42,same-page anchor,NA,TRUE,cb4-42,TRUE
#cb4-43,same-page anchor,NA,TRUE,cb4-43,TRUE
#cb4-44,same-page anchor,NA,TRUE,cb4-44,TRUE
#cb4-45,same-page anchor,NA,TRUE,cb4-45,TRUE
#cb4-46,same-page anchor,NA,TRUE,cb4-46,TRUE
#cb4-47,same-page anchor,NA,TRUE,cb4-47,TRUE
#cb4-48,same-page anchor,NA,TRUE,cb4-48,TRUE
#cb4-49,same-page anchor,NA,TRUE,cb4-49,TRUE
#cb4-50,same-page anchor,NA,TRUE,cb4-50,TRUE
#cb4-51,same-page anchor,NA,TRUE,cb4-51,TRUE
#cb4-52,same-page anchor,NA,TRUE,cb4-52,TRUE
#cb4-53,same-page anchor,NA,TRUE,cb4-53,TRUE
#cb4-54,same-page anchor,NA,TRUE,cb4-54,TRUE
#cb4-55,same-page anchor,NA,TRUE,cb4-55,TRUE
#cb4-56,same-page anchor,NA,TRUE,cb4-56,TRUE
#cb4-57,same-page anchor,NA,TRUE,cb4-57,TRUE
#cb4-58,same-page anchor,NA,TRUE,cb4-58,TRUE
#cb4-59,same-page anchor,NA,TRUE,cb4-59,TRUE
#cb4-60,same-page anchor,NA,TRUE,cb4-60,TRUE
#cb4-61,same-page anchor,NA,TRUE,cb4-61,TRUE
#cb4-62,same-page anchor,NA,TRUE,cb4-62,TRUE
#cb4-63,same-page anchor,NA,TRUE,cb4-63,TRUE
#cb4-64,same-page anchor,NA,TRUE,cb4-64,TRUE
#cb4-65,same-page anchor,NA,TRUE,cb4-65,TRUE
#cb4-66,same-page anchor,NA,TRUE,cb4-66,TRUE
#cb4-67,same-page anchor,NA,TRUE,cb4-67,TRUE
#cb4-68,same-page anchor,NA,TRUE,cb4-68,TRUE
#cb4-69,same-page anchor,NA,TRUE,cb4-69,TRUE
#cb4-70,same-page anchor,NA,TRUE,cb4-70,TRUE
#cb4-71,same-page anchor,NA,TRUE,cb4-71,TRUE
#cb4-72,same-page anchor,NA,TRUE,cb4-72,TRUE
#cb4-73,same-page anchor,NA,TRUE,cb4-73,TRUE
#cb4-74,same-page anchor,NA,TRUE,cb4-74,TRUE
#cb4-75,same-page anchor,NA,TRUE,cb4-75,TRUE
#cb4-76,same-page anchor,NA,TRUE,cb4-76,TRUE
#cb4-77,same-page anchor,NA,TRUE,cb4-77,TRUE
#cb4-78,same-page anchor,NA,TRUE,cb4-78,TRUE
#cb4-79,same-page anchor,NA,TRUE,cb4-79,TRUE
#cb4-80,same-page anchor,NA,TRUE,cb4-80,TRUE
#cb4-81,same-page anchor,NA,TRUE,cb4-81,TRUE
#cb4-82,same-page anchor,NA,TRUE,cb4-82,TRUE
#cb4-83,same-page anchor,NA,TRUE,cb4-83,TRUE
#cb4-84,same-page anchor,NA,TRUE,cb4-84,TRUE
#cb4-85,same-page anchor,NA,TRUE,cb4-85,TRUE
#cb4-86,same-page anchor,NA,TRUE,cb4-86,TRUE
#cb4-87,same-page anchor,NA,TRUE,cb4-87,TRUE
#cb4-88,same-page anchor,NA,TRUE,cb4-88,TRUE
#cb4-89,same-page anchor,NA,TRUE,cb4-89,TRUE
#cb4-90,same-page anchor,NA,TRUE,cb4-90,TRUE
#cb4-91,same-page anchor,NA,TRUE,cb4-91,TRUE
#cb4-92,same-page anchor,NA,TRUE,cb4-92,TRUE
#cb4-93,same-page anchor,NA,TRUE,cb4-93,TRUE
#cb4-94,same-page anchor,NA,TRUE,cb4-94,TRUE
#cb4-95,same-page anchor,NA,TRUE,cb4-95,TRUE
#cb4-96,same-page anchor,NA,TRUE,cb4-96,TRUE
#cb4-97,same-page anchor,NA,TRUE,cb4-97,TRUE
#cb4-98,same-page anchor,NA,TRUE,cb4-98,TRUE
#cb4-99,same-page anchor,NA,TRUE,cb4-99,TRUE
#cb4-100,same-page anchor,NA,TRUE,cb4-100,TRUE
#cb4-101,same-page anchor,NA,TRUE,cb4-101,TRUE
#cb4-102,same-page anchor,NA,TRUE,cb4-102,TRUE
#cb4-103,same-page anchor,NA,TRUE,cb4-103,TRUE
#cb4-104,same-page anchor,NA,TRUE,cb4-104,TRUE
#cb4-105,same-page anchor,NA,TRUE,cb4-105,TRUE
#cb4-106,same-page anchor,NA,TRUE,cb4-106,TRUE
#cb4-107,same-page anchor,NA,TRUE,cb4-107,TRUE
#cb4-108,same-page anchor,NA,TRUE,cb4-108,TRUE
#cb4-109,same-page anchor,NA,TRUE,cb4-109,TRUE
#cb4-110,same-page anchor,NA,TRUE,cb4-110,TRUE
#cb4-111,same-page anchor,NA,TRUE,cb4-111,TRUE
#cb4-112,same-page anchor,NA,TRUE,cb4-112,TRUE
#cb4-113,same-page anchor,NA,TRUE,cb4-113,TRUE
#cb4-114,same-page anchor,NA,TRUE,cb4-114,TRUE
#cb4-115,same-page anchor,NA,TRUE,cb4-115,TRUE
#cb4-116,same-page anchor,NA,TRUE,cb4-116,TRUE
#cb4-117,same-page anchor,NA,TRUE,cb4-117,TRUE
#cb4-118,same-page anchor,NA,TRUE,cb4-118,TRUE
#cb4-119,same-page anchor,NA,TRUE,cb4-119,TRUE
#cb4-120,same-page anchor,NA,TRUE,cb4-120,TRUE
#cb4-121,same-page anchor,NA,TRUE,cb4-121,TRUE
#cb4-122,same-page anchor,NA,TRUE,cb4-122,TRUE
#cb4-123,same-page anchor,NA,TRUE,cb4-123,TRUE
#cb4-124,same-page anchor,NA,TRUE,cb4-124,TRUE
#cb4-125,same-page anchor,NA,TRUE,cb4-125,TRUE
#cb4-126,same-page anchor,NA,TRUE,cb4-126,TRUE
#cb4-127,same-page anchor,NA,TRUE,cb4-127,TRUE
#cb4-128,same-page anchor,NA,TRUE,cb4-128,TRUE
#cb4-129,same-page anchor,NA,TRUE,cb4-129,TRUE
#cb4-130,same-page anchor,NA,TRUE,cb4-130,TRUE
#cb4-131,same-page anchor,NA,TRUE,cb4-131,TRUE
#cb4-132,same-page anchor,NA,TRUE,cb4-132,TRUE
#cb4-133,same-page anchor,NA,TRUE,cb4-133,TRUE
#cb4-134,same-page anchor,NA,TRUE,cb4-134,TRUE
#cb4-135,same-page anchor,NA,TRUE,cb4-135,TRUE
#cb4-136,same-page anchor,NA,TRUE,cb4-136,TRUE
#cb4-137,same-page anchor,NA,TRUE,cb4-137,TRUE
#cb4-138,same-page anchor,NA,TRUE,cb4-138,TRUE
#cb4-139,same-page anchor,NA,TRUE,cb4-139,TRUE
#cb4-140,same-page anchor,NA,TRUE,cb4-140,TRUE
#cb4-141,same-page anchor,NA,TRUE,cb4-141,TRUE
#cb4-142,same-page anchor,NA,TRUE,cb4-142,TRUE
#cb4-143,same-page anchor,NA,TRUE,cb4-143,TRUE
#cb4-144,same-page anchor,NA,TRUE,cb4-144,TRUE
#cb4-145,same-page anchor,NA,TRUE,cb4-145,TRUE
#cb4-146,same-page anchor,NA,TRUE,cb4-146,TRUE
#cb4-147,same-page anchor,NA,TRUE,cb4-147,TRUE
#cb4-148,same-page anchor,NA,TRUE,cb4-148,TRUE
#cb4-149,same-page anchor,NA,TRUE,cb4-149,TRUE
#cb4-150,same-page anchor,NA,TRUE,cb4-150,TRUE
#cb4-151,same-page anchor,NA,TRUE,cb4-151,TRUE
#cb4-152,same-page anchor,NA,TRUE,cb4-152,TRUE
#cb4-153,same-page anchor,NA,TRUE,cb4-153,TRUE
#cb4-154,same-page anchor,NA,TRUE,cb4-154,TRUE
#cb4-155,same-page anchor,NA,TRUE,cb4-155,TRUE
#cb4-156,same-page anchor,NA,TRUE,cb4-156,TRUE
#cb4-157,same-page anchor,NA,TRUE,cb4-157,TRUE
#cb4-158,same-page anchor,NA,TRUE,cb4-158,TRUE
#cb4-159,same-page anchor,NA,TRUE,cb4-159,TRUE
#cb4-160,same-page anchor,NA,TRUE,cb4-160,TRUE
#cb4-161,same-page anchor,NA,TRUE,cb4-161,TRUE
#cb4-162,same-page anchor,NA,TRUE,cb4-162,TRUE
#cb4-163,same-page anchor,NA,TRUE,cb4-163,TRUE
#cb4-164,same-page anchor,NA,TRUE,cb4-164,TRUE
#cb4-165,same-page anchor,NA,TRUE,cb4-165,TRUE
#cb4-166,same-page anchor,NA,TRUE,cb4-166,TRUE
#cb4-167,same-page anchor,NA,TRUE,cb4-167,TRUE
#cb4-168,same-page anchor,NA,TRUE,cb4-168,TRUE
#cb4-169,same-page anchor,NA,TRUE,cb4-169,TRUE
#cb4-170,same-page anchor,NA,TRUE,cb4-170,TRUE
#cb4-171,same-page anchor,NA,TRUE,cb4-171,TRUE
#cb4-172,same-page anchor,NA,TRUE,cb4-172,TRUE
#cb4-173,same-page anchor,NA,TRUE,cb4-173,TRUE
#cb4-174,same-page anchor,NA,TRUE,cb4-174,TRUE
#cb4-175,same-page anchor,NA,TRUE,cb4-175,TRUE
#cb4-176,same-page anchor,NA,TRUE,cb4-176,TRUE
#cb4-177,same-page anchor,NA,TRUE,cb4-177,TRUE
#cb4-178,same-page anchor,NA,TRUE,cb4-178,TRUE
#cb4-179,same-page anchor,NA,TRUE,cb4-179,TRUE
#cb4-180,same-page anchor,NA,TRUE,cb4-180,TRUE
#cb4-181,same-page anchor,NA,TRUE,cb4-181,TRUE
#cb4-182,same-page anchor,NA,TRUE,cb4-182,TRUE
#cb4-183,same-page anchor,NA,TRUE,cb4-183,TRUE
#cb4-184,same-page anchor,NA,TRUE,cb4-184,TRUE
#cb4-185,same-page anchor,NA,TRUE,cb4-185,TRUE
