"sample_id","analysis_state","state_display","day_type","day_type_display","weighting","estimate","standard_error","conf_low","conf_high","contrast_estimate","contrast_standard_error","contrast_conf_low","contrast_conf_high","contrast_p_value","contrast_p_adjusted","row_kind","location","site","site_display","contrast_type","contrast_significant"
"support_80","Sleep environment","Sleep","Free day","Free day",,0.945493497304915,0.0129695577357587,0.920073631247415,0.970913363362415,0.10758131458984,0.0165417436802831,0.0751600927349921,0.140002536444688,7.84066799236719e-11,1.05849017896957e-09,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.977037543343031,0.00535883384830219,0.966534422001224,0.987540664684837,0.0764486582255969,0.00799158190926124,0.0607854455039431,0.0921118709472508,1.10962666500821e-21,2.99599199552217e-20,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.746508383487787,0.0341052096669111,0.679663400855454,0.81335336612012,-0.0914037992272879,0.0316750917177447,-0.15348583820107,-0.0293217602535054,0.0039058391371881,0.0175762761173464,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.842999186999006,0.0249771773477326,0.79404481896198,0.891953555036031,-0.0575896981184282,0.0231975109441336,-0.103055984099904,-0.0121234121369527,0.0130434438026138,0.0440216228338216,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.97949243699965,0.00647481184089747,0.966802038984818,0.992182835014482,0.141580254284575,0.013006784919828,0.116087424287053,0.167073084282096,1.35738128475241e-27,7.32985893766302e-26,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.978098903970004,0.00640220011401295,0.96555082232472,0.990646985615287,0.0775100188525697,0.0085859593983894,0.0606818476590033,0.0943381900461361,1.75587792336618e-19,3.16058026205912e-18,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.841861382578936,0.021663907285031,0.79940090453586,0.884321860622011,0.00394919986386059,0.0218442431208537,-0.0388647299225494,0.0467631296502706,0.856533161836017,0.863486239704331,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.906254322780997,0.0136322912392753,0.879535522925256,0.932973122636737,0.00566543766356259,0.013481434243385,-0.020757687913417,0.0320885632405422,0.674310150694704,0.804149531026956,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.857970262055458,0.050227324443166,0.759526515107045,0.956414009003872,0.020058079340383,0.0478628101567839,-0.0737513047657913,0.113867463446557,0.675161745694644,0.804149531026956,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.961393833104287,0.00907886725462326,0.943599580264805,0.979188085943768,0.0608049479868526,0.0101299012818588,0.0409507063074633,0.0806591896662419,1.94276792090664e-09,2.09818935457917e-08,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.813846106913305,0.0340718902926455,0.74706642905452,0.88062578477209,-0.0240660758017706,0.0316893810824792,-0.0861761214157947,0.0380439698122535,0.447591426839706,0.619741975624208,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.90600312021696,0.0184334562953242,0.869874209767531,0.942132030666388,0.0054142350995256,0.0172590956981925,-0.0284129708746618,0.039241441073713,0.753746401918607,0.847964702158433,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.66578676217717,0.0486841833621118,0.570367516170687,0.761206008183654,-0.172125420537905,0.0440937594063989,-0.258547600917421,-0.0857032401583888,9.47632917946696e-05,0.000511721775691216,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.749068367360624,0.0403847234312314,0.6699157639098,0.828220970811449,-0.15152051775681,0.0361912448040284,-0.222454054128378,-0.0805869813852416,2.8308661421085e-05,0.000191083464592324,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",TRUE
"support_80","Sleep environment","Sleep","Free day","Free day",,0.82583288481475,0.0608816284363627,0.706507085759329,0.94515868387017,-0.0120792979003255,0.0546827169898713,-0.11925545377727,0.0950968579766187,0.825171924745654,0.863486239704331,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"support_80","Sleep environment","Sleep","Work day","Work day",,0.887618495011794,0.0299487868097,0.828919951484114,0.946317038539474,-0.0129703901056403,0.0270331566522981,-0.0659544035325739,0.0400136233212933,0.631372728975644,0.804149531026956,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.385353712775092,0.039875017572646,0.307200114449804,0.46350731110038,0.172716844904784,0.0370409948397388,0.100117829067362,0.245315860742206,3.11850158892487e-06,2.40570122574204e-05,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.298339557342877,0.0307403749781085,0.238089529514528,0.358589585171226,0.0289816491904848,0.0291228682531377,-0.02809812371217,0.0860614220931397,0.319662867315533,0.568317082840389,"site","Dortmund (DE)","BAUA","Dortmund (DE)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.162444697169849,0.0250152712721977,0.113415666412842,0.211473727926855,-0.0501921707004589,0.0249707635602167,-0.0991339679449488,-0.00125037345596899,0.0444272220125741,0.11995349943395,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.310681349220101,0.0270468748289228,0.257670448661049,0.363692249779152,0.0413234410677089,0.0259838961080917,-0.00960405948218133,0.0922509416175991,0.111756351143873,0.241393718470765,"site","Madrid (ES)","FUSPCEU","Madrid (ES)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.161509293153609,0.0286343702510617,0.105386958741543,0.217631627565675,-0.0511275747166986,0.0278989459324663,-0.105808503950963,0.00355335451756544,0.0668622573937119,0.156980952141758,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.198718069118878,0.0228930965885023,0.153848424310817,0.243587713926939,-0.0706398390335138,0.0226545313332247,-0.115041904533268,-0.0262377735337593,0.00182000726643893,0.00893458112615476,"site","Izmir (TR)","IZTECH","Izmir (TR)","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.0970715994764118,0.0184686661351318,0.060873679009059,0.133269519943765,-0.115565268393896,0.0201418233352818,-0.155042516714017,-0.0760880200737749,9.60404483180525e-09,8.64364034862473e-08,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.214748356732247,0.0291042342626015,0.157705105779931,0.271791607684562,-0.0546095514201451,0.0275828896254324,-0.108671021675536,-0.000548081164754126,0.0477221490108836,0.122714097456558,"site","Kumasi (GH)","KNUST","Kumasi (GH)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.16866833624367,0.0203258590535332,0.128830384543908,0.208506287943433,-0.0439685316266374,0.0213156430988339,-0.0857464244076616,-0.00219063884561323,0.039137774472238,0.111233674815834,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.242664311447651,0.0219410036475229,0.199660734513844,0.285667888381458,-0.0266935967047411,0.0220223266026786,-0.0698565637017694,0.0164693702922872,0.225468287974147,0.434831698235856,"site","Tübingen (DE)","MPI","Tübingen (DE)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.306385088780911,0.0384116111516157,0.231099714335587,0.381670463226234,0.093748220910603,0.0357389905370752,0.0237010866141178,0.163795355207088,0.00871245711119656,0.0313648456003076,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.36357578071422,0.0355629513988678,0.293873676788491,0.433277884639949,0.0942178725618281,0.0330255328562514,0.0294890175933312,0.158946727530325,0.00433250181843569,0.0179965460150406,"site","Borås (SE)","RISE","Borås (SE)","Site minus equal-site mean",TRUE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.272510004609917,0.0461745568133267,0.182009536253698,0.363010472966136,0.0598731367396093,0.0423612097509008,-0.0231533087137032,0.142899582192922,0.157539513072075,0.327197450226617,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.299667029053104,0.0349495218320702,0.23116722498535,0.368166833120858,0.0303091209007118,0.0325269948033663,-0.0334426174392077,0.0940608592406312,0.351432471218322,0.568317082840389,"site","Delft (NL)","THUAS","Delft (NL)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.188317390738663,0.031244915865476,0.127078480942346,0.24955630053498,-0.024319477131645,0.029825614635073,-0.0827766076331588,0.0341376533698688,0.414849697221175,0.605456314863337,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.304935720773588,0.0422691678821237,0.222089674068148,0.387781767479027,0.0355778126211958,0.0386921751719191,-0.0402574571992804,0.111413082441672,0.357829274380986,0.568317082840389,"site","Munich (DE)","TUM","Munich (DE)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Free day","Free day",,0.171471687884647,0.0540556120841427,0.0655246350374589,0.277418740731834,-0.0411651799856608,0.049002453505213,-0.137208224009977,0.0548778640386552,0.400872699306047,0.605456314863337,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
"support_80","Wake outside the three hours before sleep","Daytime","Work day","Work day",,0.190890998968862,0.0366286203341953,0.119100222310448,0.262681775627277,-0.0784669091835295,0.0338662694118174,-0.144843577521422,-0.012090240845637,0.0205057216314915,0.0651358216529729,"site","San José (CR)","UCR","San José (CR)","Site minus equal-site mean",FALSE
