run_id,model_role,predictor_id,effect_id,distribution,covariance_type,site_specific,site,log_estimate,log_standard_error,estimate_ratio,conf_low_ratio,conf_high_ratio,statistic,denominator_df,p_raw,status
gap_timing_unaware__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,TUM,0.10035827865370481,0.28718784853343854,1.1055669481646166,0.6265208994711676,1.9508978517807185,0.34945168873334015,136,0.7272907464439156,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,TUM,0.5518385572154408,0.39402194440812915,1.7364426339569317,0.7966309270698781,3.784981123082608,1.400527470733571,136,0.16363283064522546,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,TUM,-0.011441248111865256,0.12348262198225997,0.9886239540656446,0.7744240881556558,1.2620698884510182,-0.09265472281199984,136,0.9263142170798941,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,FUSPCEU,-0.15016759862112886,0.5489967262414082,0.8605637350426804,0.2905899852104034,2.548504696520751,-0.2735309546365059,136,0.7848600647094384,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,FUSPCEU,0.17382295885129223,0.2536804329012396,1.189844895665157,0.720474313557805,1.9649984032731822,0.6852044395515648,136,0.49438114721417425,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,FUSPCEU,-0.10567435202552324,0.08245287600183714,0.8997175915864061,0.7643496591105705,1.0590594696568605,-1.2816333055886213,136,0.20215204828170852,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,IZTECH,-0.16895925936038994,0.20933730674262505,0.844543309919782,0.5582566331752753,1.2776442946560056,-0.8071148998210869,136,0.4210095827455048,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,IZTECH,0.25231827018567504,0.31250905371300863,1.2870055876148887,0.6937196401973833,2.38768414006652,0.8073950728396831,136,0.420848754739121,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,IZTECH,-0.12138934612887226,0.053024615502003526,0.8856890528490685,0.7975196972055878,0.9836059235718949,-2.289301770123832,136,0.023602185221838056,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,UCR,-0.21929639634638579,0.2897177722879182,0.8030836518141329,0.45283344187244323,1.4242396699861997,-0.7569311147693472,136,0.45040047282062856,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,UCR,0.33010074128539657,0.45900101281834427,1.3911082634395577,0.5612428058654209,3.4480303005859017,0.7191721413826996,136,0.47326878642917625,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,UCR,0.040946623109843275,0.08672379203390973,1.0417964962042223,0.8776082701993199,1.2367020416260377,0.4721498235897342,136,0.6375765592186386,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,KNUST,-0.66084084754702,0.43902722833723357,0.5164169239770207,0.21674280167286059,1.2304281263855281,-1.5052388665046599,136,0.1345816596412226,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,KNUST,0.8873019589796464,0.7168402978723578,2.428568426807375,0.5884323588329123,10.02314797130386,1.2377958683590098,136,0.21792441172277113,ESTIMABLE
gap_timing_unaware__glasses__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,KNUST,-0.07301501974166598,0.1150355306353755,0.9295868677663283,0.7404443699815421,1.167044790610204,-0.634717111647004,136,0.5266792540774757,ESTIMABLE
gap_timing_unaware__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,RISE,0.7624891491632088,0.31095691675379006,2.143605338695289,1.159513118318426,3.9629080305248023,2.452073287589655,148,0.015366738249168392,ESTIMABLE
gap_timing_unaware__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,RISE,1.4717959800173361,0.5576588364620043,4.357053298993009,1.4474361363443016,13.115544771607222,2.639240847244453,148,0.009199013872829969,ESTIMABLE
gap_timing_unaware__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,RISE,0.12315193621173402,0.23018458501260128,1.1310562562959925,0.7176875298062213,1.7825142583315043,0.5350138290320012,148,0.5934432241181713,ESTIMABLE
gap_timing_unaware__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,THUAS,0.7913821575971856,0.3038522839223643,2.2064439729758645,1.210378141717257,4.022209950829374,2.604496327562203,148,0.010139322234036836,ESTIMABLE
gap_timing_unaware__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,THUAS,-0.1426479915747258,0.9641490949994342,0.867059227336401,0.1290023438506766,5.8277367780186555,-0.14795221228186653,148,0.8825818615015671,ESTIMABLE
gap_timing_unaware__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,THUAS,0.015443115864827023,0.1648352390998468,1.015562976993538,0.733233181831204,1.4066032277265461,0.0936881940364254,148,0.9254835615844343,ESTIMABLE
gap_timing_unaware__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,BAUA,0.6514580088202844,0.24613132826273096,1.9183357414465863,1.1794784563835392,3.1200332630024477,2.6467902863827666,148,0.009005401301766811,ESTIMABLE
gap_timing_unaware__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,BAUA,0.9893655776758594,0.39885824597885894,2.6895276346057404,1.2228360914736056,5.915395323825444,2.4804942298429995,148,0.014240113958908977,ESTIMABLE
gap_timing_unaware__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,BAUA,-0.30039899107014195,0.26756591273523184,0.7405226997860871,0.4364235729016476,1.2565175278056224,-1.1227102436153737,148,0.26337858495655264,ESTIMABLE
gap_timing_unaware__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,TUM,-0.05972779706042311,0.35670086603210255,0.9420209195516035,0.46551432847207014,1.9062859263333956,-0.1674450576047878,148,0.8672484525996192,ESTIMABLE
gap_timing_unaware__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,TUM,-0.060240023425140066,0.5541954730807886,0.9415385151611655,0.3149321174184238,2.8148757351225666,-0.1086981513765604,148,0.913589140455191,ESTIMABLE
gap_timing_unaware__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,TUM,-0.1229374671970054,0.09351266138821247,0.884318959775154,0.7351138154508481,1.063808088191343,-1.3146611953074196,148,0.19065736983541656,ESTIMABLE
gap_timing_unaware__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,FUSPCEU,-0.20690258717282173,0.5197765445975939,0.81309885238783,0.29111272706122365,2.2710437651712994,-0.39806064610515224,148,0.6911590937757944,ESTIMABLE
gap_timing_unaware__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,FUSPCEU,0.0864003597706331,0.2449765687831754,1.0902427302698294,0.6718613069615339,1.7691586025123853,0.3526882599417277,148,0.7248239346391168,ESTIMABLE
gap_timing_unaware__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,FUSPCEU,-0.10139122348685287,0.08117773338931315,0.903579462219941,0.7696585004525238,1.0608027379229092,-1.2490028885211615,148,0.21363591725638434,ESTIMABLE
gap_timing_unaware__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,IZTECH,-0.1911901124124174,0.20115943450774115,0.825975545020281,0.5550451619042802,1.2291533154363474,-0.9504406933747862,148,0.34343787890500144,ESTIMABLE
gap_timing_unaware__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,IZTECH,0.37674951558116665,0.29638296644070916,1.4575391727899998,0.811444301282906,2.6180730296073493,1.271157786513803,148,0.2056667347040421,ESTIMABLE
gap_timing_unaware__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,IZTECH,-0.1051290790321309,0.05171063018091891,0.9002083170682957,0.8127630864422414,0.9970617854536657,-2.0330264524783,148,0.04383728536100274,ESTIMABLE
gap_timing_unaware__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,UCR,0.17616693802161637,0.23777622229414438,1.192637138517618,0.7454941414941241,1.9079738726326436,0.7408938384246285,148,0.4599316928610232,ESTIMABLE
gap_timing_unaware__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,UCR,0.5569075855380414,0.20622434179061397,1.745267057580345,1.161117641125846,2.6232975836296197,2.7004939412219686,148,0.0077308992043692805,ESTIMABLE
gap_timing_unaware__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,UCR,0.008384509224227177,0.07879244112131115,1.0084197576664515,0.8630186253775584,1.1783180313254318,0.10641260893691745,148,0.9153990913378259,ESTIMABLE
gap_timing_unaware__chest__all_available,full,work_free_day,free_vs_work,equal_site,HC3,TRUE,KNUST,-0.5055677439779531,0.4115918592389679,0.6031630360174752,0.2674229811043959,1.3604128056436426,-1.2283229918899425,148,0.22127548297285457,ESTIMABLE
gap_timing_unaware__chest__all_available,full,activity_status,active_vs_sedentary,equal_site,HC3,TRUE,KNUST,0.3441471446920322,0.35712367702665415,1.4107862099379507,0.6965797533142047,2.8572718639631773,0.9636637580496983,148,0.33678643766310024,ESTIMABLE
gap_timing_unaware__chest__all_available,full,previous_sleep_duration_centered_h,per_hour_previous_sleep,equal_site,HC3,TRUE,KNUST,-0.0356710381925093,0.0990863324585248,0.9649576754980641,0.793360332839008,1.173670118054136,-0.35999958124840636,148,0.7193606540394033,ESTIMABLE
