run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit.x,response_family.x,response_transform.x,site,reference,estimate_model,std_error,conf_low_model,conf_high_model,z_value,p_raw,effect_type,estimate_practical,conf_low_practical,conf_high_practical,p_adjusted_within_metric,contrast_family_n,contrast_adjustment_method,interval_method,overall_site_p_adjusted,inferential_followup_supported,analysis_unit.y,response_family.y,response_transform.y,effect_scale,preregistered_photoperiod,lower_bound,upper_bound,audit_upper_threshold,diagnostic_note,manuscript_name,abbreviation,manuscript_category,display_unit,variant_label,family_label,analysis_unit_label,run_order,run_label,data_label,placement_label,sample_label,display_order,display_name,color_hex,site_participants,site_participant_days,site_observations,null_value,supported_within_metric,support_display,scale_group,figure_panel_tag,figure_panel_label,metric_facet_label,site_panel_key,site_axis_label,display_half_range,display_x_min,display_x_max
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,BAUA,equally_weighted_overall_site_mean,-0.02013233323300665,0.15338888062687442,-0.32076901489059406,0.2805043484245807,-0.1312502780562008,0.8955773237911939,ratio,0.9800689690296104,0.7255908323127868,1.3237972990826004,0.8955773237911939,9,BH,emmeans_wald_normal,0.00865053597240423,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,1,Main near-eye,Main,Near eye,All available,3,Dortmund (DE),#DDCC77,18,90,90,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__BAUA,"Dortmund (DE, n=90)",1.364583583837491,-0.3645835838374909,2.364583583837491
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,MPI,equally_weighted_overall_site_mean,0.11220046239181382,0.1259355039642615,-0.13462858975303987,0.3590295145366675,0.8909359065546323,0.3729635558662027,ratio,1.1187371028836814,0.8740404790006493,1.431939063965987,0.41958400034947807,9,BH,emmeans_wald_normal,0.00865053597240423,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,1,Main near-eye,Main,Near eye,All available,4,Tübingen (DE),#DDCC77,26,141,141,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__MPI,"Tübingen (DE, n=141)",1.364583583837491,-0.3645835838374909,2.364583583837491
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,TUM,equally_weighted_overall_site_mean,-0.31934921811432787,0.1910256359119555,-0.6937525846256217,0.05505414839696598,-1.6717610523307835,0.09457144977487204,ratio,0.7266217555149324,0.4996973895771945,1.0565978262050508,0.33470782932841125,9,BH,emmeans_wald_normal,0.00865053597240423,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,1,Main near-eye,Main,Near eye,All available,5,Munich (DE),#DDCC77,10,54,54,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__TUM,"Munich (DE, n=54)",1.364583583837491,-0.3645835838374909,2.364583583837491
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,FUSPCEU,equally_weighted_overall_site_mean,0.517381793797613,0.1528252368369509,0.21784983366838537,0.8169137539268405,3.3854473548083366,7.106233904105656e-4,ratio,1.677629514598593,1.2434003367317712,2.263503318368047,0.00639561051369509,9,BH,emmeans_wald_normal,0.00865053597240423,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,1,Main near-eye,Main,Near eye,All available,6,Madrid (ES),#CC6677,23,113,113,1,TRUE,Adjusted p < 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__FUSPCEU,"Madrid (ES, n=113)",1.364583583837491,-0.3645835838374909,2.364583583837491
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,IZTECH,equally_weighted_overall_site_mean,-0.15279631091964685,0.14414399277765202,-0.4353133453516464,0.1297207235123527,-1.0600255201431903,0.28913298936967025,ratio,0.8583045312680376,0.6470618814759429,1.1385103797412226,0.3717424149038618,9,BH,emmeans_wald_normal,0.00865053597240423,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,1,Main near-eye,Main,Near eye,All available,7,Izmir (TR),#332288,17,94,94,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__IZTECH,"Izmir (TR, n=94)",1.364583583837491,-0.3645835838374909,2.364583583837491
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,UCR,equally_weighted_overall_site_mean,-0.2854296698201432,0.22846928727879573,-0.7332212444601178,0.16236190481983143,-1.2493130836961908,0.21155058434369264,ratio,0.7516912058970329,0.4803591409871683,1.1762858678232777,0.35774852630222315,9,BH,emmeans_wald_normal,0.00865053597240423,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,1,Main near-eye,Main,Near eye,All available,8,San José (CR),#44AA99,6,30,30,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__UCR,"San José (CR, n=30)",1.364583583837491,-0.3645835838374909,2.364583583837491
main__glasses__all_available,main,glasses,all_available,primary,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST,equally_weighted_overall_site_mean,-0.252746691334667,0.15884239073887949,-0.5640720564011092,0.05857867373177533,-1.5911790936851138,0.11156927644280376,ratio,0.7766645927797996,0.5688877976948812,1.0603284024055268,0.33470782932841125,9,BH,emmeans_wald_normal,0.00865053597240423,TRUE,participant_day,tweedie_log,identity,ratio,TRUE,0,,,"Zero mass, tail, and waking-duration prediction checks",Time above 250 lx melEDI during wake,TAT250,duration-based,h,Waking near-eye measurement,Tweedie with log link,Participant-day,1,Main near-eye,Main,Near eye,All available,9,Kumasi (GH),#AA4499,15,78,78,1,FALSE,Adjusted p ≥ 0.050,Ratios,A,A. Ratios,Time above 250 lx melEDI during wake,duration_above_250_wake__KNUST,"Kumasi (GH, n=78)",1.364583583837491,-0.3645835838374909,2.364583583837491
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,RISE,equally_weighted_overall_site_mean,-0.5819506042771575,0.2880493475823415,-1.1465169513088065,-0.01738425724550862,-2.0203156478623914,0.04335065671744106,difference,-0.5819506042771575,-1.1465169513088065,-0.01738425724550862,0.09753897761424238,9,BH,emmeans_wald_normal,7.145514138796516e-4,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime range check,Midpoint of the brightest 10 hours,M10,timing-based,clock time,Supported 10-hour window,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,1,Borås (SE),#88CCEE,13,78,78,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the brightest 10 hours,m10_midpoint__RISE,"Borås (SE, n=78)",1.743734648769613,-1.743734648769613,1.743734648769613
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,THUAS,equally_weighted_overall_site_mean,0.37753797790030896,0.27372279998671145,-0.15894885182110607,0.914024807621724,1.3792712113080732,0.16781114922752816,difference,0.37753797790030896,-0.15894885182110607,0.914024807621724,0.2157571918639648,9,BH,emmeans_wald_normal,7.145514138796516e-4,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime range check,Midpoint of the brightest 10 hours,M10,timing-based,clock time,Supported 10-hour window,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,2,Delft (NL),#117733,13,78,78,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the brightest 10 hours,m10_midpoint__THUAS,"Delft (NL, n=78)",1.743734648769613,-1.743734648769613,1.743734648769613
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,BAUA,equally_weighted_overall_site_mean,0.04204332726750205,0.26689593506086445,-0.4810630930719332,0.5651497476069373,0.15752704235796716,0.8748294972247712,difference,0.04204332726750205,-0.4810630930719332,0.5651497476069373,0.8748294972247712,9,BH,emmeans_wald_normal,7.145514138796516e-4,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime range check,Midpoint of the brightest 10 hours,M10,timing-based,clock time,Supported 10-hour window,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,3,Dortmund (DE),#DDCC77,18,107,107,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the brightest 10 hours,m10_midpoint__BAUA,"Dortmund (DE, n=107)",1.743734648769613,-1.743734648769613,1.743734648769613
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,MPI,equally_weighted_overall_site_mean,0.12970079330393736,0.22104306036870003,-0.3035356440512275,0.5629372306591023,0.586767090030315,0.557360142324617,difference,0.12970079330393736,-0.3035356440512275,0.5629372306591023,0.6270301601151941,9,BH,emmeans_wald_normal,7.145514138796516e-4,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime range check,Midpoint of the brightest 10 hours,M10,timing-based,clock time,Supported 10-hour window,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,4,Tübingen (DE),#DDCC77,26,150,150,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the brightest 10 hours,m10_midpoint__MPI,"Tübingen (DE, n=150)",1.743734648769613,-1.743734648769613,1.743734648769613
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,TUM,equally_weighted_overall_site_mean,0.48475425789922455,0.33617304209673354,-0.1741327971836404,1.1436413129820897,1.441978377789546,0.1493084734564496,difference,0.48475425789922455,-0.1741327971836404,1.1436413129820897,0.2157571918639648,9,BH,emmeans_wald_normal,7.145514138796516e-4,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime range check,Midpoint of the brightest 10 hours,M10,timing-based,clock time,Supported 10-hour window,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,5,Munich (DE),#DDCC77,10,60,60,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the brightest 10 hours,m10_midpoint__TUM,"Munich (DE, n=60)",1.743734648769613,-1.743734648769613,1.743734648769613
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,FUSPCEU,equally_weighted_overall_site_mean,0.5084100825839193,0.26601997625405077,-0.01297949004222043,1.029799655210059,1.911172573364883,0.05598240722199292,difference,0.5084100825839193,-0.01297949004222043,1.029799655210059,0.10076833299958726,9,BH,emmeans_wald_normal,7.145514138796516e-4,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime range check,Midpoint of the brightest 10 hours,M10,timing-based,clock time,Supported 10-hour window,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,6,Madrid (ES),#CC6677,23,129,129,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the brightest 10 hours,m10_midpoint__FUSPCEU,"Madrid (ES, n=129)",1.743734648769613,-1.743734648769613,1.743734648769613
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,IZTECH,equally_weighted_overall_site_mean,0.6555786599144999,0.24801552079208497,0.16947717155506864,1.1416801482739312,2.6432969106964928,0.00821030034438842,difference,0.6555786599144999,0.16947717155506864,1.1416801482739312,0.03694635154974791,9,BH,emmeans_wald_normal,7.145514138796516e-4,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime range check,Midpoint of the brightest 10 hours,M10,timing-based,clock time,Supported 10-hour window,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,7,Izmir (TR),#332288,17,101,101,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Midpoint of the brightest 10 hours,m10_midpoint__IZTECH,"Izmir (TR, n=101)",1.743734648769613,-1.743734648769613,1.743734648769613
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,UCR,equally_weighted_overall_site_mean,-0.8400988793363169,0.3951451383819952,-1.6145691192311231,-0.06562863944151076,-2.1260514118338345,0.03349897897232642,difference,-0.8400988793363169,-1.6145691192311231,-0.06562863944151076,0.09753897761424238,9,BH,emmeans_wald_normal,7.145514138796516e-4,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime range check,Midpoint of the brightest 10 hours,M10,timing-based,clock time,Supported 10-hour window,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,8,San José (CR),#44AA99,6,32,32,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the brightest 10 hours,m10_midpoint__UCR,"San José (CR, n=32)",1.743734648769613,-1.743734648769613,1.743734648769613
main__glasses__all_available,main,glasses,all_available,primary,11,m10_midpoint,participant_day,gaussian,clock_hours,KNUST,equally_weighted_overall_site_mean,-0.7759756152559184,0.27271748027126785,-1.310492054542116,-0.24145917596972089,-2.8453460866683993,0.00443631932094497,difference,-0.7759756152559184,-1.310492054542116,-0.24145917596972089,0.03694635154974791,9,BH,emmeans_wald_normal,7.145514138796516e-4,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime range check,Midpoint of the brightest 10 hours,M10,timing-based,clock time,Supported 10-hour window,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,9,Kumasi (GH),#AA4499,15,81,81,0,TRUE,Adjusted p < 0.050,Differences,B,B. Differences,Midpoint of the brightest 10 hours,m10_midpoint__KNUST,"Kumasi (GH, n=81)",1.743734648769613,-1.743734648769613,1.743734648769613
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,RISE,equally_weighted_overall_site_mean,-0.5513237983606826,0.28295240577854736,-1.1059003230255984,0.00325272630423312,-1.948468318704369,0.05135895207001029,difference,-0.5513237983606826,-1.1059003230255984,0.00325272630423312,0.1540768562100309,9,BH,emmeans_wald_normal,0.02227688277123648,TRUE,participant_day,gaussian,clock_hours_midnight_after_16,difference,FALSE,0,24,,Strict-after-16:00 primary conversion with noon sensitivity,Midpoint of the darkest 10 hours,L10,timing-based,clock time,Supported midnight-wrapping 10-hour window,Gaussian on the linear clock scale (strict after-16:00 cut),Participant-day,1,Main near-eye,Main,Near eye,All available,1,Borås (SE),#88CCEE,13,78,78,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the darkest 10 hours,l10_midpoint__RISE,"Borås (SE, n=78)",1.6783421941106886,-1.6783421941106886,1.6783421941106886
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,THUAS,equally_weighted_overall_site_mean,0.31328839553639726,0.2689063927532568,-0.21375844947256845,0.840335240545363,1.1650462911228163,0.2440002554782672,difference,0.31328839553639726,-0.21375844947256845,0.840335240545363,0.3660003832174008,9,BH,emmeans_wald_normal,0.02227688277123648,TRUE,participant_day,gaussian,clock_hours_midnight_after_16,difference,FALSE,0,24,,Strict-after-16:00 primary conversion with noon sensitivity,Midpoint of the darkest 10 hours,L10,timing-based,clock time,Supported midnight-wrapping 10-hour window,Gaussian on the linear clock scale (strict after-16:00 cut),Participant-day,1,Main near-eye,Main,Near eye,All available,2,Delft (NL),#117733,13,78,78,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the darkest 10 hours,l10_midpoint__THUAS,"Delft (NL, n=78)",1.6783421941106886,-1.6783421941106886,1.6783421941106886
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,BAUA,equally_weighted_overall_site_mean,0.11709466622766466,0.262113065201556,-0.39663750144478377,0.6308268339001131,0.4467334207000436,0.6550675482140973,difference,0.11709466622766466,-0.39663750144478377,0.6308268339001131,0.6585344857295117,9,BH,emmeans_wald_normal,0.02227688277123648,TRUE,participant_day,gaussian,clock_hours_midnight_after_16,difference,FALSE,0,24,,Strict-after-16:00 primary conversion with noon sensitivity,Midpoint of the darkest 10 hours,L10,timing-based,clock time,Supported midnight-wrapping 10-hour window,Gaussian on the linear clock scale (strict after-16:00 cut),Participant-day,1,Main near-eye,Main,Near eye,All available,3,Dortmund (DE),#DDCC77,18,107,107,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the darkest 10 hours,l10_midpoint__BAUA,"Dortmund (DE, n=107)",1.6783421941106886,-1.6783421941106886,1.6783421941106886
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,MPI,equally_weighted_overall_site_mean,0.09584247012458552,0.216868868959549,-0.3292127024040668,0.5208976426532378,0.44193742783092727,0.6585344857295117,difference,0.09584247012458552,-0.3292127024040668,0.5208976426532378,0.6585344857295117,9,BH,emmeans_wald_normal,0.02227688277123648,TRUE,participant_day,gaussian,clock_hours_midnight_after_16,difference,FALSE,0,24,,Strict-after-16:00 primary conversion with noon sensitivity,Midpoint of the darkest 10 hours,L10,timing-based,clock time,Supported midnight-wrapping 10-hour window,Gaussian on the linear clock scale (strict after-16:00 cut),Participant-day,1,Main near-eye,Main,Near eye,All available,4,Tübingen (DE),#DDCC77,26,150,150,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the darkest 10 hours,l10_midpoint__MPI,"Tübingen (DE, n=150)",1.6783421941106886,-1.6783421941106886,1.6783421941106886
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,TUM,equally_weighted_overall_site_mean,0.7943575495439363,0.33022652888378623,0.1471254461920396,1.441589652895833,2.4054928361721286,0.01615066860993531,difference,0.7943575495439363,0.1471254461920396,1.441589652895833,0.1453560174894178,9,BH,emmeans_wald_normal,0.02227688277123648,TRUE,participant_day,gaussian,clock_hours_midnight_after_16,difference,FALSE,0,24,,Strict-after-16:00 primary conversion with noon sensitivity,Midpoint of the darkest 10 hours,L10,timing-based,clock time,Supported midnight-wrapping 10-hour window,Gaussian on the linear clock scale (strict after-16:00 cut),Participant-day,1,Main near-eye,Main,Near eye,All available,5,Munich (DE),#DDCC77,10,60,60,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the darkest 10 hours,l10_midpoint__TUM,"Munich (DE, n=60)",1.6783421941106886,-1.6783421941106886,1.6783421941106886
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,FUSPCEU,equally_weighted_overall_site_mean,0.12274973014587492,0.2609960114696983,-0.3887930524433365,0.6342925127350862,0.4703126666750851,0.6381316490721368,difference,0.12274973014587492,-0.3887930524433365,0.6342925127350862,0.6585344857295117,9,BH,emmeans_wald_normal,0.02227688277123648,TRUE,participant_day,gaussian,clock_hours_midnight_after_16,difference,FALSE,0,24,,Strict-after-16:00 primary conversion with noon sensitivity,Midpoint of the darkest 10 hours,L10,timing-based,clock time,Supported midnight-wrapping 10-hour window,Gaussian on the linear clock scale (strict after-16:00 cut),Participant-day,1,Main near-eye,Main,Near eye,All available,6,Madrid (ES),#CC6677,23,129,129,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the darkest 10 hours,l10_midpoint__FUSPCEU,"Madrid (ES, n=129)",1.6783421941106886,-1.6783421941106886,1.6783421941106886
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,IZTECH,equally_weighted_overall_site_mean,0.3531380351112315,0.24358679699680957,-0.12428331411198452,0.8305593843344474,1.449742102055953,0.14713045037990954,difference,0.3531380351112315,-0.12428331411198452,0.8305593843344474,0.2648348106838372,9,BH,emmeans_wald_normal,0.02227688277123648,TRUE,participant_day,gaussian,clock_hours_midnight_after_16,difference,FALSE,0,24,,Strict-after-16:00 primary conversion with noon sensitivity,Midpoint of the darkest 10 hours,L10,timing-based,clock time,Supported midnight-wrapping 10-hour window,Gaussian on the linear clock scale (strict after-16:00 cut),Participant-day,1,Main near-eye,Main,Near eye,All available,7,Izmir (TR),#332288,17,101,101,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the darkest 10 hours,l10_midpoint__IZTECH,"Izmir (TR, n=101)",1.6783421941106886,-1.6783421941106886,1.6783421941106886
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,UCR,equally_weighted_overall_site_mean,-0.7957636093929937,0.3868728949565042,-1.5540205501024893,-0.03750666868349828,-2.056912282475775,0.03969466429662025,difference,-0.7957636093929937,-1.5540205501024893,-0.03750666868349828,0.1540768562100309,9,BH,emmeans_wald_normal,0.02227688277123648,TRUE,participant_day,gaussian,clock_hours_midnight_after_16,difference,FALSE,0,24,,Strict-after-16:00 primary conversion with noon sensitivity,Midpoint of the darkest 10 hours,L10,timing-based,clock time,Supported midnight-wrapping 10-hour window,Gaussian on the linear clock scale (strict after-16:00 cut),Participant-day,1,Main near-eye,Main,Near eye,All available,8,San José (CR),#44AA99,6,32,32,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the darkest 10 hours,l10_midpoint__UCR,"San José (CR, n=32)",1.6783421941106886,-1.6783421941106886,1.6783421941106886
main__glasses__all_available,main,glasses,all_available,primary,12,l10_midpoint,participant_day,gaussian,clock_hours_midnight_after_16,KNUST,equally_weighted_overall_site_mean,-0.4493834389360153,0.2672156999691215,-0.973116586979154,0.07434970910712346,-1.6817254337523748,0.0926220937653597,difference,-0.4493834389360153,-0.973116586979154,0.07434970910712346,0.2083997109720593,9,BH,emmeans_wald_normal,0.02227688277123648,TRUE,participant_day,gaussian,clock_hours_midnight_after_16,difference,FALSE,0,24,,Strict-after-16:00 primary conversion with noon sensitivity,Midpoint of the darkest 10 hours,L10,timing-based,clock time,Supported midnight-wrapping 10-hour window,Gaussian on the linear clock scale (strict after-16:00 cut),Participant-day,1,Main near-eye,Main,Near eye,All available,9,Kumasi (GH),#AA4499,15,81,81,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Midpoint of the darkest 10 hours,l10_midpoint__KNUST,"Kumasi (GH, n=81)",1.6783421941106886,-1.6783421941106886,1.6783421941106886
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,RISE,equally_weighted_overall_site_mean,-0.2896202047857601,0.2648206701871212,-0.8086591807142774,0.2294187711427572,-1.0936465215540605,0.27411003733586303,difference,-0.2896202047857601,-0.8086591807142774,0.2294187711427572,0.3083737920028459,9,BH,emmeans_wald_normal,2.491229272395158e-9,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime-to-evening range check,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,clock time,Duration-weighted mean timing,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,1,Borås (SE),#88CCEE,13,72,72,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Mean timing of exposure above 250 lx melEDI,mean_timing_above_250__RISE,"Borås (SE, n=72)",2.744838090896739,-2.744838090896739,2.744838090896739
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,THUAS,equally_weighted_overall_site_mean,0.4700199543172302,0.2512333540676034,-0.02238837137047178,0.9624282800049322,1.8708501347745188,0.06136585631748374,difference,0.4700199543172302,-0.02238837137047178,0.9624282800049322,0.11045854137147074,9,BH,emmeans_wald_normal,2.491229272395158e-9,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime-to-evening range check,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,clock time,Duration-weighted mean timing,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,2,Delft (NL),#117733,13,71,71,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Mean timing of exposure above 250 lx melEDI,mean_timing_above_250__THUAS,"Delft (NL, n=71)",2.744838090896739,-2.744838090896739,2.744838090896739
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,BAUA,equally_weighted_overall_site_mean,0.2070853997515839,0.25014964994050265,-0.2831989048771032,0.697369704380271,0.8278460505574905,0.4077576912015008,difference,0.2070853997515839,-0.2831989048771032,0.697369704380271,0.4077576912015008,9,BH,emmeans_wald_normal,2.491229272395158e-9,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime-to-evening range check,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,clock time,Duration-weighted mean timing,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,3,Dortmund (DE),#DDCC77,18,93,93,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Mean timing of exposure above 250 lx melEDI,mean_timing_above_250__BAUA,"Dortmund (DE, n=93)",2.744838090896739,-2.744838090896739,2.744838090896739
main__glasses__all_available,main,glasses,all_available,primary,13,mean_timing_above_250,participant_day,gaussian,clock_hours,MPI,equally_weighted_overall_site_mean,0.2477003548638138,0.20359062220788185,-0.15132993225373492,0.6467306419813625,1.216658960896993,0.2237339995045288,difference,0.2477003548638138,-0.15132993225373492,0.6467306419813625,0.2876579993629656,9,BH,emmeans_wald_normal,2.491229272395158e-9,TRUE,participant_day,gaussian,clock_hours,difference,FALSE,0,24,,Continuous daytime-to-evening range check,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,clock time,Duration-weighted mean timing,Gaussian on the linear clock scale,Participant-day,1,Main near-eye,Main,Near eye,All available,4,Tübingen (DE),#DDCC77,26,138,138,0,FALSE,Adjusted p ≥ 0.050,Differences,B,B. Differences,Mean timing of exposure above 250 lx melEDI,mean_timing_above_250__MPI,"Tübingen (DE, n=138)",2.744838090896739,-2.744838090896739,2.744838090896739
