run_id,placement,family_id,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,estimate_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,effect_type,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,interval_method,p_raw,p_adjusted,family_rank,family_observed_tests,model_adequacy,specified_limitations,reader_inference_status,observations,participants,participant_days,represented_days,sites,leba_participant_mean,leba_participant_sd
main__chest__all_available,chest,H05-F2-complementary-chest,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,-0.01997320778508678,-0.06252378391776656,0.02257736834759299,-0.0798289111410236,-0.24989504161162757,0.0902372193295804,difference,-0.01997320778508678,-0.06252378391776656,0.02257736834759299,-0.0798289111410236,-0.24989504161162757,0.0902372193295804,wald_normal,0.3449434591213086,0.7609605482613212,30,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.02305566721569936,-0.02817513401337677,0.0742864684447755,0.07350995162416969,-0.08983269575115609,0.23685259899949543,difference,0.02305566721569936,-0.02817513401337677,0.0742864684447755,0.07350995162416969,-0.08983269575115609,0.23685259899949543,wald_normal,0.36199365133677897,0.7609605482613212,32,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.04605230999514405,-0.08479372196061766,-0.00731089802967044,-0.1915828840697704,-0.3527515950000836,-0.03041417313945717,difference,-0.04605230999514405,-0.08479372196061766,-0.00731089802967044,-0.1915828840697704,-0.3527515950000836,-0.03041417313945717,wald_normal,0.01733028565197229,0.294614856083529,4,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,0.02114207286998212,-0.02446150853494184,0.06674565427490609,0.07823600238368958,-0.09051953665175176,0.2469915414191309,difference,0.02114207286998212,-0.02446150853494184,0.06674565427490609,0.07823600238368958,-0.09051953665175176,0.2469915414191309,wald_normal,0.3507319120159036,0.7609605482613212,31,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,902,154,902,902,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.01010808969634511,-0.03061306590210448,0.05082924529479471,0.04040000999626732,-0.1223542930083616,0.20315431300089623,difference,0.01010808969634511,-0.03061306590210448,0.05082924529479471,0.04040000999626732,-0.1223542930083616,0.20315431300089623,wald_normal,0.610052084097996,0.8296708343732747,50,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,831,154,831,831,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.01691416942153229,-0.03207557299650655,0.06590391183957114,0.05392859657053015,-0.10226873060022162,0.21012592374128192,difference,0.01691416942153229,-0.03207557299650655,0.06590391183957114,0.05392859657053015,-0.10226873060022162,0.21012592374128192,wald_normal,0.4781566777695907,0.7609605482613212,41,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,831,154,831,831,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.01015556033126366,-0.04753847619709697,0.02722735553456964,-0.0422482941206033,-0.19776550568434695,0.11326891744314033,difference,-0.01015556033126366,-0.04753847619709697,0.02722735553456964,-0.0422482941206033,-0.19776550568434695,0.11326891744314033,wald_normal,0.5812897036714131,0.8080773567946886,48,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,831,154,831,831,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,1.6087894082921555e-4,-0.04330454812456447,0.0436263060062229,5.953307074289073e-4,-0.16024799229163242,0.16143865370649024,difference,1.6087894082921555e-4,-0.04330454812456447,0.0436263060062229,5.953307074289073e-4,-0.16024799229163242,0.16143865370649024,wald_normal,0.9989360590861132,0.9989360590861132,68,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,831,154,831,831,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,-0.01503913862177503,-0.07708950398842795,0.04701122674487787,-0.06010842492569598,-0.30811130740815346,0.18789445755676148,difference,-0.01503913862177503,-0.07708950398842795,0.04701122674487787,-0.06010842492569598,-0.30811130740815346,0.18789445755676148,wald_normal,0.6279947945643083,0.837326392752411,51,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,802,154,802,802,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.04257804085806076,-0.03143990765368663,0.11659598936980815,0.1357544630760765,-0.1002419955609496,0.37175092171310264,difference,0.04257804085806076,-0.03143990765368663,0.11659598936980815,0.1357544630760765,-0.1002419955609496,0.37175092171310264,wald_normal,0.24781882677391223,0.6645697178158566,25,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,802,154,802,802,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.03193583729375303,-0.08881365489443288,0.02494198030692682,-0.13285674083591642,-0.3694749764180533,0.10376149474622053,difference,-0.03193583729375303,-0.08881365489443288,0.02494198030692682,-0.13285674083591642,-0.3694749764180533,0.10376149474622053,wald_normal,0.2541001862237099,0.6645697178158566,26,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,802,154,802,802,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,-0.0201423998177664,-0.0862971519466326,0.04601235231109979,-0.0745367235203051,-0.31934163820749706,0.17026819116688685,difference,-0.0201423998177664,-0.0862971519466326,0.04601235231109979,-0.0745367235203051,-0.31934163820749706,0.17026819116688685,wald_normal,0.5381511575485491,0.8080773567946886,45,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,802,154,802,802,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.0364133391166364,-0.02463238419727163,0.09745906243054445,0.14553682332691434,-0.09845070608757037,0.389524352741399,difference,0.0364133391166364,-0.02463238419727163,0.09745906243054445,0.14553682332691434,-0.09845070608757037,0.389524352741399,wald_normal,0.22472038019227725,0.6645697178158566,22,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,787,154,787,787,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.06384987197041872,-0.13667981307209814,0.00898006913126069,-0.20357688874685356,-0.43578554257102287,0.02863176507731567,difference,-0.06384987197041872,-0.13667981307209814,0.00898006913126069,-0.20357688874685356,-0.43578554257102287,0.02863176507731567,wald_normal,0.07947795598097782,0.5726074326129581,9,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,787,154,787,787,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.0153126226501162,-0.07193279125426309,0.04130754595403069,-0.06370226401869282,-0.2992486502660478,0.17184412222866216,difference,-0.0153126226501162,-0.07193279125426309,0.04130754595403069,-0.06370226401869282,-0.2992486502660478,0.17184412222866216,wald_normal,0.5801212152189031,0.8080773567946886,47,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,787,154,787,787,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.01807213837859157,-0.04774526222665871,0.08388953898384187,0.0668757443965358,-0.17668080477947545,0.31043229357254704,difference,0.01807213837859157,-0.04774526222665871,0.08388953898384187,0.0668757443965358,-0.17668080477947545,0.31043229357254704,wald_normal,0.5822910365138197,0.8080773567946886,49,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,787,154,787,787,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.02268047869111062,0.005834235681316,0.03952672170090524,0.09064933072094816,0.02331827149604454,0.15798038994585178,ratio,1.0536114428842651,1.0135244633463167,1.0952839450085856,1.2321095697079103,1.055159884084778,1.4387336124729315,wald_normal,0.00722764032277925,0.22411054834293653,2,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,851,154,851,851,8,15.551948051948052,3.996799712894827
main__chest__all_available,chest,H05-F2-complementary-chest,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.01713313557807041,-0.03767891638524116,0.00341264522910033,-0.0546267412576415,-0.12013425136723788,0.01088076885195488,ratio,0.9613175355524406,0.9168981228668954,1.0078888604015306,0.8818064247825909,0.7583431158274173,1.025370382560203,wald_normal,0.0926276729226844,0.5726074326129581,11,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,851,154,851,851,8,13.935064935064934,3.188368002384869
main__chest__all_available,chest,H05-F2-complementary-chest,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.0020262659200849,-0.01797842794620954,0.01392589610603973,-0.00842949830102087,-0.07479231937200483,0.05793332276996307,ratio,0.9953452175340668,0.9594482875578751,1.0325852001775322,0.9807775170564536,0.8417975949717768,1.1427028821526544,wald_normal,0.7945698310234798,0.9066665009573428,59,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,851,154,851,851,8,12.629870129870133,4.160114532582007
main__chest__all_available,chest,H05-F2-complementary-chest,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.01158627182869052,-0.02987408279778403,0.00670153914040297,-0.0428748683245019,-0.1105487067115547,0.02479897006255091,ratio,0.9736743474337326,0.9335249231801735,1.015550534656191,0.9059936039081732,0.7752669912456974,1.0587635222333158,wald_normal,0.20125923751378108,0.6645697178158566,16,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,851,154,851,851,8,12.11038961038961,3.7004887299754983
main__chest__all_available,chest,H05-F2-complementary-chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,-3.994659550889448e-4,-0.0103517260831853,0.00955279417300741,-0.00157653817140585,-0.04085427331709766,0.03770119697428595,difference,-3.994659550889448e-4,-0.0103517260831853,0.00955279417300741,-0.00157653817140585,-0.04085427331709766,0.03770119697428595,wald_normal,0.9377366415347732,0.9810167942209936,65,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,732,152,732,732,8,15.480263157894736,3.9466146021250306
main__chest__all_available,chest,H05-F2-complementary-chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.00412514164701987,-0.01571142894845745,0.00746114565441771,-0.01318028911752818,-0.0501997734162105,0.02383919518115414,difference,-0.00412514164701987,-0.01571142894845745,0.00746114565441771,-0.01318028911752818,-0.0501997734162105,0.02383919518115414,wald_normal,0.47123084660441583,0.7609605482613212,40,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,732,152,732,732,8,13.901315789473683,3.195111888351766
main__chest__all_available,chest,H05-F2-complementary-chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.0043734747530179,-0.01336605507227325,0.00461910556623744,-0.01828070222860496,-0.05586881977053957,0.01930741531332965,difference,-0.0043734747530179,-0.01336605507227325,0.00461910556623744,-0.01828070222860496,-0.05586881977053957,0.01930741531332965,wald_normal,0.32679370597701585,0.7609605482613212,29,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,732,152,732,732,8,12.657894736842106,4.179903454567885
main__chest__all_available,chest,H05-F2-complementary-chest,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.00447733164299816,-0.01494448944470278,0.00598982615870645,-0.0166206348442823,-0.05547654759572563,0.02223527790716102,difference,-0.00447733164299816,-0.01494448944470278,0.00598982615870645,-0.0166206348442823,-0.05547654759572563,0.02223527790716102,wald_normal,0.3866389764287897,0.7609605482613212,33,68,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,retained_for_inference,732,152,732,732,8,12.144736842105264,3.712174162991551
