path,role,sha256,bytes,producer,r_version,recorded_utc,live_exists,live_sha256,live_bytes,exact
artifacts/08_diagnostics/H06/H06_exploratory_gamm_diagnostics.csv,stored_diagnostic_output,54d77fb7f44992e3da2e2339dac22ef8f17614c754764c928a91919e54050a59,505,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,54d77fb7f44992e3da2e2339dac22ef8f17614c754764c928a91919e54050a59,505,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_calibration_summary.csv,stored_diagnostic_output,8e6bf4222fd2fe9dfd915f9b4bcc000e99c84be8b0573a9e28a52422ae2adb55,505,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,8e6bf4222fd2fe9dfd915f9b4bcc000e99c84be8b0573a9e28a52422ae2adb55,505,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_concurvity.csv,stored_diagnostic_output,d9fba9b64c6d40e605afb6d5930356e2a79ad7ad086db9e125b49ac345211f01,6780,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,d9fba9b64c6d40e605afb6d5930356e2a79ad7ad086db9e125b49ac345211f01,6780,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_cyclic_closure.csv,stored_diagnostic_output,a37c5840804fc42ea11bf73b67ae995b212cc433ca8d47dbe551413be62c6cd2,645,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,a37c5840804fc42ea11bf73b67ae995b212cc433ca8d47dbe551413be62c6cd2,645,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_fit_summary.csv,stored_diagnostic_output,4394afd0406a4b69bcb160b270a128b9ccf8d3922239b1e41eadb7839e20c69f,3333,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,4394afd0406a4b69bcb160b270a128b9ccf8d3922239b1e41eadb7839e20c69f,3333,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_fitted_decile_calibration.csv,stored_diagnostic_output,8df44ab03c28b2e76cce67de17a4472c4c6104332fed0716318db80bab54c265,4232,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,8df44ab03c28b2e76cce67de17a4472c4c6104332fed0716318db80bab54c265,4232,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_k_check.csv,stored_diagnostic_output,dd81b661337df1281b932fafbf84f44c98640466c4010b4614687941afdec1de,2435,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,dd81b661337df1281b932fafbf84f44c98640466c4010b4614687941afdec1de,2435,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_k_sensitivity.csv,stored_diagnostic_output,41c829cdc4ba8d3a97add451996c388433485c279bea789f917ee4ee1fdd31ca,558,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,41c829cdc4ba8d3a97add451996c388433485c279bea789f917ee4ee1fdd31ca,558,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_parametric.csv,stored_diagnostic_output,6caf6d39462f9a4882f4c902482ec1f6cfb4566f8373f5775c2852a1cb07cd75,6399,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,6caf6d39462f9a4882f4c902482ec1f6cfb4566f8373f5775c2852a1cb07cd75,6399,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_per_sequence_residual_lag.csv,stored_diagnostic_output,d3a42aa2b98bb175ab348796475d2ed978a7f8ff296dfbd701804baf9a970cd5,731125,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,d3a42aa2b98bb175ab348796475d2ed978a7f8ff296dfbd701804baf9a970cd5,731125,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_residual_distribution.csv,stored_diagnostic_output,7b860c074c7edfd592ef756c27c00e67deb16f932c1646109fc69ade8d763d5f,2182,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,7b860c074c7edfd592ef756c27c00e67deb16f932c1646109fc69ade8d763d5f,2182,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_residual_summary.csv,stored_diagnostic_output,06fa194a7c4f5274479a8128e2be7c44903af7180dc37f2ccb54276e1e252803,969,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,06fa194a7c4f5274479a8128e2be7c44903af7180dc37f2ccb54276e1e252803,969,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_response_distribution.csv,stored_diagnostic_output,0c627b2c55c1024ac8d902c4aa44d128ab252ab8e6216cab782a884b80c7a435,393,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,0c627b2c55c1024ac8d902c4aa44d128ab252ab8e6216cab782a884b80c7a435,393,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_smooths.csv,stored_diagnostic_output,b1131e78df5c27c7d91c23f7add2d11ab63e6a8b08dfcbdaadb1c7964acff796,2547,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,b1131e78df5c27c7d91c23f7add2d11ab63e6a8b08dfcbdaadb1c7964acff796,2547,TRUE
artifacts/08_diagnostics/H06/H06_exploratory_two_part_variance_components.csv,stored_diagnostic_output,c1fe7f8ffa3c7c671dfab56f5ba26edf28526d377ba93cb8ad17a9d44c6164d3,1530,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,c1fe7f8ffa3c7c671dfab56f5ba26edf28526d377ba93cb8ad17a9d44c6164d3,1530,TRUE
artifacts/08_diagnostics/H06/H06_extreme_exploratory_records.csv,stored_diagnostic_output,b50b6507ef34c096187acccccb9122e842a323ced8d19c04a4956c285b266355,984,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,b50b6507ef34c096187acccccb9122e842a323ced8d19c04a4956c285b266355,984,TRUE
artifacts/08_diagnostics/H06/H06_gaussian_log10_diagnostics.csv,stored_diagnostic_output,64055d5f9e11ed3912d6ba353f3f40472e6d40cd60ee44f7115a7ba4b4b25ffe,548,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,64055d5f9e11ed3912d6ba353f3f40472e6d40cd60ee44f7115a7ba4b4b25ffe,548,TRUE
artifacts/08_diagnostics/H06/H06_gaussian_log10_residuals_by_clock.csv,stored_diagnostic_output,cfb1e9ed5a5801380041bfb05bbacb8dea70f589222e53e7a3f43ac1b1236ae3,167886,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,cfb1e9ed5a5801380041bfb05bbacb8dea70f589222e53e7a3f43ac1b1236ae3,167886,TRUE
artifacts/08_diagnostics/H06/H06_gaussian_log10_temporal_summary.csv,stored_diagnostic_output,6b52401eb1e314bb4cb7ce516a085b2ee6fe470398c1d669e1b5d52feb9e7cc8,471,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,6b52401eb1e314bb4cb7ce516a085b2ee6fe470398c1d669e1b5d52feb9e7cc8,471,TRUE
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_calibration.csv,stored_diagnostic_output,7f731f9e634092f37b387c6e1551b425e4353903c292d133612a23f964aa5002,6627,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,7f731f9e634092f37b387c6e1551b425e4353903c292d133612a23f964aa5002,6627,TRUE
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_cluster_influence.csv,stored_diagnostic_output,e74298064c8421ab328b8e9cd5e40d80d23655070a95b56d50feb1c77f62f32f,100878,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,e74298064c8421ab328b8e9cd5e40d80d23655070a95b56d50feb1c77f62f32f,100878,TRUE
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_covariance.csv,stored_diagnostic_output,ee0a4d86fa04d63d8ba2f3887fa8965e925415bf2ccfd939e009b14a1ed4396f,1756,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,ee0a4d86fa04d63d8ba2f3887fa8965e925415bf2ccfd939e009b14a1ed4396f,1756,TRUE
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_fit_diagnostics.csv,stored_diagnostic_output,7f69b5273311a7337b9fc8fa6752a3812fde020fef31316ff480e3889e3d416c,2673,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,7f69b5273311a7337b9fc8fa6752a3812fde020fef31316ff480e3889e3d416c,2673,TRUE
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_mean_structure_gate.csv,stored_diagnostic_output,05448e577e564b5169407800a33b20ed3ee0e6271773f5fb260652e707c473e6,992,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,05448e577e564b5169407800a33b20ed3ee0e6271773f5fb260652e707c473e6,992,TRUE
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_power_sensitivity.csv,stored_diagnostic_output,ccab7a502c5992d98ab9c4bf3d83a60315ae3e4c2e3875b6a717988e03c0ea7e,1112,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,ccab7a502c5992d98ab9c4bf3d83a60315ae3e4c2e3875b6a717988e03c0ea7e,1112,TRUE
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_targeted_deletions.csv,stored_diagnostic_output,ad9595ba426161033c66b53435c4420302c6d9b7d62a0d915314f752825832c0,638,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,ad9595ba426161033c66b53435c4420302c6d9b7d62a0d915314f752825832c0,638,TRUE
artifacts/08_diagnostics/H06/H06_influence_refits.csv,stored_diagnostic_output,ed5b6ab904bdc1c017ed170691eea778d9e25e90f6376bf1e0ab9639e0bc2d99,27502,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,ed5b6ab904bdc1c017ed170691eea778d9e25e90f6376bf1e0ab9639e0bc2d99,27502,TRUE
artifacts/08_diagnostics/H06/H06_influence_screen.csv,stored_diagnostic_output,3609761e07a0f14ad7c7752546c72e707272ce5d4f26e91e957bccb91f943b54,6101,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,3609761e07a0f14ad7c7752546c72e707272ce5d4f26e91e957bccb91f943b54,6101,TRUE
artifacts/08_diagnostics/H06/H06_residual_temporal_summary.csv,stored_diagnostic_output,308769120b2ac5f521251e7ef042b3c116b512d30d2ff10b131a6e4aac3d4e33,1383,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,308769120b2ac5f521251e7ef042b3c116b512d30d2ff10b131a6e4aac3d4e33,1383,TRUE
artifacts/08_diagnostics/H06/H06_residuals_by_local_clock.csv,stored_diagnostic_output,b5ea44b4bfbccce20004f11944d04c97be21dc27af86fd54fbdf4b10fd3ae737,816483,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,b5ea44b4bfbccce20004f11944d04c97be21dc27af86fd54fbdf4b10fd3ae737,816483,TRUE
artifacts/08_diagnostics/H06/H06_robust_cluster_influence.csv,stored_diagnostic_output,a7d3ab11c1292d14911a15c08a084baff13d49ccbaf575f1d60a903b954c896f,233983,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,a7d3ab11c1292d14911a15c08a084baff13d49ccbaf575f1d60a903b954c896f,233983,TRUE
artifacts/08_diagnostics/H06/H06_robust_covariance_diagnostics.csv,stored_diagnostic_output,4aa508aa3143027a375259ba51acb2474dbe66cf98d7bc2d6815bb8dfd31f9f0,6077,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,4aa508aa3143027a375259ba51acb2474dbe66cf98d7bc2d6815bb8dfd31f9f0,6077,TRUE
artifacts/08_diagnostics/H06/H06_robust_exploratory_diagnostics.csv,stored_diagnostic_output,9d3bf518e03391ce078b2d26138a0718ca0699a9562f1656441d44a21a78b4e1,3334,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,9d3bf518e03391ce078b2d26138a0718ca0699a9562f1656441d44a21a78b4e1,3334,TRUE
artifacts/08_diagnostics/H06/H06_robust_fit_diagnostics.csv,stored_diagnostic_output,1e121b7912ec858cdf55223c7c3660159193c6b321936105ae148f05c27b119b,6902,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,1e121b7912ec858cdf55223c7c3660159193c6b321936105ae148f05c27b119b,6902,TRUE
artifacts/08_diagnostics/H06/H06_robust_fitted_decile_calibration.csv,stored_diagnostic_output,866d7b24204cea62ca8403d121d9adf953dd2474f43e6a78bcde68ee07c1c7c2,9791,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,866d7b24204cea62ca8403d121d9adf953dd2474f43e6a78bcde68ee07c1c7c2,9791,TRUE
artifacts/08_diagnostics/H06/H06_robust_gap_exact_common_fit_diagnostics.csv,stored_diagnostic_output,2279d0d3a8166e15a26c64f622145e1d0edcc00c4c42552482b778ebe2153b88,4990,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,2279d0d3a8166e15a26c64f622145e1d0edcc00c4c42552482b778ebe2153b88,4990,TRUE
artifacts/08_diagnostics/H06/H06_robust_influence_deletions.csv,stored_diagnostic_output,8d4e89947710ce9e66c2c8f911459817bfeddbfa59ac97dd2c1f2d5a266a448d,12765,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,8d4e89947710ce9e66c2c8f911459817bfeddbfa59ac97dd2c1f2d5a266a448d,12765,TRUE
artifacts/08_diagnostics/H06/H06_robust_p18_fit_diagnostics.csv,stored_diagnostic_output,ee3ebd1781aea0a5e2e7b9112a2564b009e1c03f10588e1276a6cdbd91a8675d,7006,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,ee3ebd1781aea0a5e2e7b9112a2564b009e1c03f10588e1276a6cdbd91a8675d,7006,TRUE
artifacts/08_diagnostics/H06/H06_robust_residual_acf.csv,stored_diagnostic_output,8a5d1099ab6955db01b16884d9871a8f8463cb36cddce34ebbc3a0e935390816,2566,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,8a5d1099ab6955db01b16884d9871a8f8463cb36cddce34ebbc3a0e935390816,2566,TRUE
artifacts/08_diagnostics/H06/H06_robust_residual_fitted_bins.csv,stored_diagnostic_output,f363c6e784907baa2be4c08dcd9da226d8351c9e1e59596f36636a88166ec9bf,39438,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,f363c6e784907baa2be4c08dcd9da226d8351c9e1e59596f36636a88166ec9bf,39438,TRUE
artifacts/08_diagnostics/H06/H06_robust_residuals_by_local_clock.csv,stored_diagnostic_output,0d260df19302ac9ef485144bad58a77bb869f942bcf8479432fc93b7eea87810,915779,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,0d260df19302ac9ef485144bad58a77bb869f942bcf8479432fc93b7eea87810,915779,TRUE
artifacts/08_diagnostics/H06/H06_robust_response_distribution.csv,stored_diagnostic_output,7f625998937c1645499810e495a72362f5e712c463f133305400b7ccc29e997b,821,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,7f625998937c1645499810e495a72362f5e712c463f133305400b7ccc29e997b,821,TRUE
artifacts/08_diagnostics/H06/H06_special_record_screen.csv,stored_diagnostic_output,98afc927af73be842b05201fb140355daf235afd419faa7c367278320827ebd2,553,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,98afc927af73be842b05201fb140355daf235afd419faa7c367278320827ebd2,553,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_DHARMa_100.csv,stored_diagnostic_output,58c0eebb33767a46368eb4a89f6aeabe5b0093562351224b0e8896972327087f,1526,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,58c0eebb33767a46368eb4a89f6aeabe5b0093562351224b0e8896972327087f,1526,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_bam_gamm_audit.csv,stored_diagnostic_output,85ca4c9ae9d8d81d572bd0f1674c03e35f007bad5388b0b3c8eb95e05bc3bbef,2352,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,85ca4c9ae9d8d81d572bd0f1674c03e35f007bad5388b0b3c8eb95e05bc3bbef,2352,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_bam_per_sequence_residual_lag.csv,stored_diagnostic_output,5d559c9fd2764a882cc3c3d1219593ea8156bdd9efa653b9c03caf5ac830bd3f,291820,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,5d559c9fd2764a882cc3c3d1219593ea8156bdd9efa653b9c03caf5ac830bd3f,291820,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_bam_smooths.csv,stored_diagnostic_output,693c872ed2667dcd868ec42b7b662ec86be098c62d12267bc723b673672ac2f5,342,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,693c872ed2667dcd868ec42b7b662ec86be098c62d12267bc723b673672ac2f5,342,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_fit_status.csv,stored_diagnostic_output,6e3859ccb237b87730071fa0b2266eb3538071adfed2e778e67b6f5faf0ca8d4,3556,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,6e3859ccb237b87730071fa0b2266eb3538071adfed2e778e67b6f5faf0ca8d4,3556,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_calibration.csv,stored_diagnostic_output,71fbb4e2c7079bf5f7134e18aac8b431e72767bb6e7b50ee80cac60241c2ebcd,10672,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,71fbb4e2c7079bf5f7134e18aac8b431e72767bb6e7b50ee80cac60241c2ebcd,10672,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_covariance_sensitivity.csv,stored_diagnostic_output,1f0ab2d6dc453559e153735ef0432c2cfb7c3abbfb128da5ccfb204b391d2619,5743,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,1f0ab2d6dc453559e153735ef0432c2cfb7c3abbfb128da5ccfb204b391d2619,5743,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_influence_ranking.csv,stored_diagnostic_output,f10b08f7781fab6c7e9870d036b8b3d44806e75f55d10a09729cbf1641fa1dff,14726,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,f10b08f7781fab6c7e9870d036b8b3d44806e75f55d10a09729cbf1641fa1dff,14726,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_leave_site.csv,stored_diagnostic_output,b02cc73bd1e98d66511a61cac0b45ecf9aa528ecb2af60fcf607d05bb3ea303b,13748,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,b02cc73bd1e98d66511a61cac0b45ecf9aa528ecb2af60fcf607d05bb3ea303b,13748,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_targeted_deletions.csv,stored_diagnostic_output,b6b67d9f78d1fe09af9fe861fc88131678112da1bd2d2bba9fbf8acb9fe9cfe4,5243,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,b6b67d9f78d1fe09af9fe861fc88131678112da1bd2d2bba9fbf8acb9fe9cfe4,5243,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_simulation_runtime.csv,stored_diagnostic_output,44b79335f87e538de1c97273a9996cc24ac7c67598a8bfa834d6c0b0e9d20279,1102,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,44b79335f87e538de1c97273a9996cc24ac7c67598a8bfa834d6c0b0e9d20279,1102,TRUE
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_temporal.csv,stored_diagnostic_output,17f7573ace0ada36b6e80386bbfa2206dcd96206c3e762610535416568525407,2206,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,17f7573ace0ada36b6e80386bbfa2206dcd96206c3e762610535416568525407,2206,TRUE
artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/h06_hourly_frame_invariance.csv,shared_invariance_evidence,75794d5dc13392a05cd81ac57456bd03ccc5f12713f8f774db72f2bfab44de4f,825,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,75794d5dc13392a05cd81ac57456bd03ccc5f12713f8f774db72f2bfab44de4f,825,TRUE
artifacts/09_tables/H06/H06_F3_practical_contrasts.csv,stored_table_output,e729433c494df2f883d6bcea8525ecacc8ede0a204ed98f12f59ee708252b255,1550,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,e729433c494df2f883d6bcea8525ecacc8ede0a204ed98f12f59ee708252b255,1550,TRUE
artifacts/09_tables/H06/H06_current_pin_V0_method_effects.csv,stored_table_output,70e91f4994fb31c2f0ab8cc95b80308654c44fa503fbc2e797468bb81ed4a678,2542,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,70e91f4994fb31c2f0ab8cc95b80308654c44fa503fbc2e797468bb81ed4a678,2542,TRUE
artifacts/09_tables/H06/H06_current_pin_V0_method_performance.csv,stored_table_output,020ecfc9bef63494e369bbd8c24215035b53e3bcc246c94bf47f85aba32213a1,731,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,020ecfc9bef63494e369bbd8c24215035b53e3bcc246c94bf47f85aba32213a1,731,TRUE
artifacts/09_tables/H06/H06_current_pin_V0_method_reference.csv,stored_table_output,ba1fa3804c75d42f5a25b1f608513faeaab385448e274ef409f83bbe11846f9c,500,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,ba1fa3804c75d42f5a25b1f608513faeaab385448e274ef409f83bbe11846f9c,500,TRUE
artifacts/09_tables/H06/H06_current_pin_V0_method_tests.csv,stored_table_output,a69decc7e019a149e7897357c25bcf1ba69ba6d1ee4705a6587bd0287ba6d2e9,1094,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,a69decc7e019a149e7897357c25bcf1ba69ba6d1ee4705a6587bd0287ba6d2e9,1094,TRUE
artifacts/09_tables/H06/H06_exploratory_predictor_effects.csv,stored_table_output,91d5fe6362c1d226f5763a8b64713aa71e178e9f8d8369d541ebc1b17f2abfa5,1863,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,91d5fe6362c1d226f5763a8b64713aa71e178e9f8d8369d541ebc1b17f2abfa5,1863,TRUE
artifacts/09_tables/H06/H06_frozen_V0_output_summary.csv,stored_table_output,512817343e70ad3d128da86bccb056212f2d83714b42c24673da2ab7e98f3190,328,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,512817343e70ad3d128da86bccb056212f2d83714b42c24673da2ab7e98f3190,328,TRUE
artifacts/09_tables/H06/H06_gaussian_log10_sensitivity_effects.csv,stored_table_output,541222c19b983c2f699a0b79600b47430e60c6a09af34390e9853442da9c323b,1092,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,541222c19b983c2f699a0b79600b47430e60c6a09af34390e9853442da9c323b,1092,TRUE
artifacts/09_tables/H06/H06_h03_robust_route_pilot_summary.csv,stored_table_output,eb7575a6c8c14477666721ae906fb2f46a53d42ab5d90f6d8eedeb2b18bcc682,1669,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,eb7575a6c8c14477666721ae906fb2f46a53d42ab5d90f6d8eedeb2b18bcc682,1669,TRUE
artifacts/09_tables/H06/H06_likelihood_ratio_tests.csv,stored_table_output,483e5f6e894ecf78f01f3b2e34c3abc5038986d971aae5b3f859d8d5566f8823,2693,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,483e5f6e894ecf78f01f3b2e34c3abc5038986d971aae5b3f859d8d5566f8823,2693,TRUE
artifacts/09_tables/H06/H06_model_performance.csv,stored_table_output,738dfa74dc7102f01159b0edca57d13fe2cdefe1ba302b57d740848b07c62004,1819,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,738dfa74dc7102f01159b0edca57d13fe2cdefe1ba302b57d740848b07c62004,1819,TRUE
artifacts/09_tables/H06/H06_practical_effects.csv,stored_table_output,13115cc8e6f4e06789cc7c32a14ffb9c1b47ff9ee4c6d7dd190afe4087a332db,55415,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,13115cc8e6f4e06789cc7c32a14ffb9c1b47ff9ee4c6d7dd190afe4087a332db,55415,TRUE
artifacts/09_tables/H06/H06_registered_random_site_effects.csv,stored_table_output,64f08ce7dfe8f935761404933b443eba10d66df83021e704b4ef2c43ea1a8c24,1054,scripts/hypotheses/H06/build_h06_preparation_report_manifest.R,4.6.1,2026-08-21 02:20:46 UTC,TRUE,64f08ce7dfe8f935761404933b443eba10d66df83021e704b4ef2c43ea1a8c24,1054,TRUE
