path,pre_sha256,pre_bytes,post_sha256,post_bytes,status
artifacts/08_diagnostics/H06/H06_h03_robust_route_pilot_targeted_deletions.csv,ad9595ba426161033c66b53435c4420302c6d9b7d62a0d915314f752825832c0,638,ad9595ba426161033c66b53435c4420302c6d9b7d62a0d915314f752825832c0,638,EXACT
artifacts/08_diagnostics/H06/H06_influence_refits.csv,ed5b6ab904bdc1c017ed170691eea778d9e25e90f6376bf1e0ab9639e0bc2d99,27502,ed5b6ab904bdc1c017ed170691eea778d9e25e90f6376bf1e0ab9639e0bc2d99,27502,EXACT
artifacts/08_diagnostics/H06/H06_influence_screen.csv,3609761e07a0f14ad7c7752546c72e707272ce5d4f26e91e957bccb91f943b54,6101,3609761e07a0f14ad7c7752546c72e707272ce5d4f26e91e957bccb91f943b54,6101,EXACT
artifacts/08_diagnostics/H06/H06_residual_temporal_summary.csv,308769120b2ac5f521251e7ef042b3c116b512d30d2ff10b131a6e4aac3d4e33,1383,308769120b2ac5f521251e7ef042b3c116b512d30d2ff10b131a6e4aac3d4e33,1383,EXACT
artifacts/08_diagnostics/H06/H06_residuals_by_local_clock.csv,b5ea44b4bfbccce20004f11944d04c97be21dc27af86fd54fbdf4b10fd3ae737,816483,b5ea44b4bfbccce20004f11944d04c97be21dc27af86fd54fbdf4b10fd3ae737,816483,EXACT
artifacts/08_diagnostics/H06/H06_robust_cluster_influence.csv,a7d3ab11c1292d14911a15c08a084baff13d49ccbaf575f1d60a903b954c896f,233983,a7d3ab11c1292d14911a15c08a084baff13d49ccbaf575f1d60a903b954c896f,233983,EXACT
artifacts/08_diagnostics/H06/H06_robust_covariance_diagnostics.csv,4aa508aa3143027a375259ba51acb2474dbe66cf98d7bc2d6815bb8dfd31f9f0,6077,4aa508aa3143027a375259ba51acb2474dbe66cf98d7bc2d6815bb8dfd31f9f0,6077,EXACT
artifacts/08_diagnostics/H06/H06_robust_exploratory_diagnostics.csv,9d3bf518e03391ce078b2d26138a0718ca0699a9562f1656441d44a21a78b4e1,3334,9d3bf518e03391ce078b2d26138a0718ca0699a9562f1656441d44a21a78b4e1,3334,EXACT
artifacts/08_diagnostics/H06/H06_robust_fit_diagnostics.csv,1e121b7912ec858cdf55223c7c3660159193c6b321936105ae148f05c27b119b,6902,1e121b7912ec858cdf55223c7c3660159193c6b321936105ae148f05c27b119b,6902,EXACT
artifacts/08_diagnostics/H06/H06_robust_fitted_decile_calibration.csv,866d7b24204cea62ca8403d121d9adf953dd2474f43e6a78bcde68ee07c1c7c2,9791,866d7b24204cea62ca8403d121d9adf953dd2474f43e6a78bcde68ee07c1c7c2,9791,EXACT
artifacts/08_diagnostics/H06/H06_robust_gap_exact_common_fit_diagnostics.csv,2279d0d3a8166e15a26c64f622145e1d0edcc00c4c42552482b778ebe2153b88,4990,2279d0d3a8166e15a26c64f622145e1d0edcc00c4c42552482b778ebe2153b88,4990,EXACT
artifacts/08_diagnostics/H06/H06_robust_influence_deletions.csv,8d4e89947710ce9e66c2c8f911459817bfeddbfa59ac97dd2c1f2d5a266a448d,12765,8d4e89947710ce9e66c2c8f911459817bfeddbfa59ac97dd2c1f2d5a266a448d,12765,EXACT
artifacts/08_diagnostics/H06/H06_robust_p18_fit_diagnostics.csv,ee3ebd1781aea0a5e2e7b9112a2564b009e1c03f10588e1276a6cdbd91a8675d,7006,ee3ebd1781aea0a5e2e7b9112a2564b009e1c03f10588e1276a6cdbd91a8675d,7006,EXACT
artifacts/08_diagnostics/H06/H06_robust_residual_acf.csv,8a5d1099ab6955db01b16884d9871a8f8463cb36cddce34ebbc3a0e935390816,2566,8a5d1099ab6955db01b16884d9871a8f8463cb36cddce34ebbc3a0e935390816,2566,EXACT
artifacts/08_diagnostics/H06/H06_robust_residual_fitted_bins.csv,f363c6e784907baa2be4c08dcd9da226d8351c9e1e59596f36636a88166ec9bf,39438,f363c6e784907baa2be4c08dcd9da226d8351c9e1e59596f36636a88166ec9bf,39438,EXACT
artifacts/08_diagnostics/H06/H06_robust_residuals_by_local_clock.csv,0d260df19302ac9ef485144bad58a77bb869f942bcf8479432fc93b7eea87810,915779,0d260df19302ac9ef485144bad58a77bb869f942bcf8479432fc93b7eea87810,915779,EXACT
artifacts/08_diagnostics/H06/H06_robust_response_distribution.csv,7f625998937c1645499810e495a72362f5e712c463f133305400b7ccc29e997b,821,7f625998937c1645499810e495a72362f5e712c463f133305400b7ccc29e997b,821,EXACT
artifacts/08_diagnostics/H06/H06_special_record_screen.csv,98afc927af73be842b05201fb140355daf235afd419faa7c367278320827ebd2,553,98afc927af73be842b05201fb140355daf235afd419faa7c367278320827ebd2,553,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_DHARMa_100.csv,58c0eebb33767a46368eb4a89f6aeabe5b0093562351224b0e8896972327087f,1526,58c0eebb33767a46368eb4a89f6aeabe5b0093562351224b0e8896972327087f,1526,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_bam_gamm_audit.csv,85ca4c9ae9d8d81d572bd0f1674c03e35f007bad5388b0b3c8eb95e05bc3bbef,2352,85ca4c9ae9d8d81d572bd0f1674c03e35f007bad5388b0b3c8eb95e05bc3bbef,2352,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_bam_per_sequence_residual_lag.csv,5d559c9fd2764a882cc3c3d1219593ea8156bdd9efa653b9c03caf5ac830bd3f,291820,5d559c9fd2764a882cc3c3d1219593ea8156bdd9efa653b9c03caf5ac830bd3f,291820,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_bam_smooths.csv,693c872ed2667dcd868ec42b7b662ec86be098c62d12267bc723b673672ac2f5,342,693c872ed2667dcd868ec42b7b662ec86be098c62d12267bc723b673672ac2f5,342,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_fit_status.csv,6e3859ccb237b87730071fa0b2266eb3538071adfed2e778e67b6f5faf0ca8d4,3556,6e3859ccb237b87730071fa0b2266eb3538071adfed2e778e67b6f5faf0ca8d4,3556,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_calibration.csv,71fbb4e2c7079bf5f7134e18aac8b431e72767bb6e7b50ee80cac60241c2ebcd,10672,71fbb4e2c7079bf5f7134e18aac8b431e72767bb6e7b50ee80cac60241c2ebcd,10672,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_covariance_sensitivity.csv,1f0ab2d6dc453559e153735ef0432c2cfb7c3abbfb128da5ccfb204b391d2619,5743,1f0ab2d6dc453559e153735ef0432c2cfb7c3abbfb128da5ccfb204b391d2619,5743,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_influence_ranking.csv,f10b08f7781fab6c7e9870d036b8b3d44806e75f55d10a09729cbf1641fa1dff,14726,f10b08f7781fab6c7e9870d036b8b3d44806e75f55d10a09729cbf1641fa1dff,14726,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_leave_site.csv,b02cc73bd1e98d66511a61cac0b45ecf9aa528ecb2af60fcf607d05bb3ea303b,13748,b02cc73bd1e98d66511a61cac0b45ecf9aa528ecb2af60fcf607d05bb3ea303b,13748,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_robust_targeted_deletions.csv,b6b67d9f78d1fe09af9fe861fc88131678112da1bd2d2bba9fbf8acb9fe9cfe4,5243,b6b67d9f78d1fe09af9fe861fc88131678112da1bd2d2bba9fbf8acb9fe9cfe4,5243,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_simulation_runtime.csv,44b79335f87e538de1c97273a9996cc24ac7c67598a8bfa834d6c0b0e9d20279,1102,44b79335f87e538de1c97273a9996cc24ac7c67598a8bfa834d6c0b0e9d20279,1102,EXACT
artifacts/08_diagnostics/H06/H06_v0_scaffold_pilot_temporal.csv,17f7573ace0ada36b6e80386bbfa2206dcd96206c3e762610535416568525407,2206,17f7573ace0ada36b6e80386bbfa2206dcd96206c3e762610535416568525407,2206,EXACT
artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/h06_hourly_frame_invariance.csv,75794d5dc13392a05cd81ac57456bd03ccc5f12713f8f774db72f2bfab44de4f,825,75794d5dc13392a05cd81ac57456bd03ccc5f12713f8f774db72f2bfab44de4f,825,EXACT
artifacts/09_tables/H06/H06_F3_practical_contrasts.csv,e729433c494df2f883d6bcea8525ecacc8ede0a204ed98f12f59ee708252b255,1550,e729433c494df2f883d6bcea8525ecacc8ede0a204ed98f12f59ee708252b255,1550,EXACT
artifacts/09_tables/H06/H06_current_pin_V0_method_effects.csv,70e91f4994fb31c2f0ab8cc95b80308654c44fa503fbc2e797468bb81ed4a678,2542,70e91f4994fb31c2f0ab8cc95b80308654c44fa503fbc2e797468bb81ed4a678,2542,EXACT
artifacts/09_tables/H06/H06_current_pin_V0_method_performance.csv,020ecfc9bef63494e369bbd8c24215035b53e3bcc246c94bf47f85aba32213a1,731,020ecfc9bef63494e369bbd8c24215035b53e3bcc246c94bf47f85aba32213a1,731,EXACT
artifacts/09_tables/H06/H06_current_pin_V0_method_reference.csv,ba1fa3804c75d42f5a25b1f608513faeaab385448e274ef409f83bbe11846f9c,500,ba1fa3804c75d42f5a25b1f608513faeaab385448e274ef409f83bbe11846f9c,500,EXACT
artifacts/09_tables/H06/H06_current_pin_V0_method_tests.csv,a69decc7e019a149e7897357c25bcf1ba69ba6d1ee4705a6587bd0287ba6d2e9,1094,a69decc7e019a149e7897357c25bcf1ba69ba6d1ee4705a6587bd0287ba6d2e9,1094,EXACT
artifacts/09_tables/H06/H06_exploratory_predictor_effects.csv,91d5fe6362c1d226f5763a8b64713aa71e178e9f8d8369d541ebc1b17f2abfa5,1863,91d5fe6362c1d226f5763a8b64713aa71e178e9f8d8369d541ebc1b17f2abfa5,1863,EXACT
artifacts/09_tables/H06/H06_frozen_V0_output_summary.csv,512817343e70ad3d128da86bccb056212f2d83714b42c24673da2ab7e98f3190,328,512817343e70ad3d128da86bccb056212f2d83714b42c24673da2ab7e98f3190,328,EXACT
artifacts/09_tables/H06/H06_gaussian_log10_sensitivity_effects.csv,541222c19b983c2f699a0b79600b47430e60c6a09af34390e9853442da9c323b,1092,541222c19b983c2f699a0b79600b47430e60c6a09af34390e9853442da9c323b,1092,EXACT
artifacts/09_tables/H06/H06_h03_robust_route_pilot_summary.csv,eb7575a6c8c14477666721ae906fb2f46a53d42ab5d90f6d8eedeb2b18bcc682,1669,eb7575a6c8c14477666721ae906fb2f46a53d42ab5d90f6d8eedeb2b18bcc682,1669,EXACT
artifacts/09_tables/H06/H06_likelihood_ratio_tests.csv,483e5f6e894ecf78f01f3b2e34c3abc5038986d971aae5b3f859d8d5566f8823,2693,483e5f6e894ecf78f01f3b2e34c3abc5038986d971aae5b3f859d8d5566f8823,2693,EXACT
artifacts/09_tables/H06/H06_model_performance.csv,738dfa74dc7102f01159b0edca57d13fe2cdefe1ba302b57d740848b07c62004,1819,738dfa74dc7102f01159b0edca57d13fe2cdefe1ba302b57d740848b07c62004,1819,EXACT
artifacts/09_tables/H06/H06_practical_effects.csv,13115cc8e6f4e06789cc7c32a14ffb9c1b47ff9ee4c6d7dd190afe4087a332db,55415,13115cc8e6f4e06789cc7c32a14ffb9c1b47ff9ee4c6d7dd190afe4087a332db,55415,EXACT
artifacts/09_tables/H06/H06_registered_random_site_effects.csv,64f08ce7dfe8f935761404933b443eba10d66df83021e704b4ef2c43ea1a8c24,1054,64f08ce7dfe8f935761404933b443eba10d66df83021e704b4ef2c43ea1a8c24,1054,EXACT
artifacts/09_tables/H06/H06_robust_F3_practical_contrasts.csv,d097ba1e640842de19e5b3d7e4ea0042453604f5259da8cb998a5f4e3afd3687,1359,d097ba1e640842de19e5b3d7e4ea0042453604f5259da8cb998a5f4e3afd3687,1359,EXACT
artifacts/09_tables/H06/H06_robust_core_effects.csv,3b23890248665c5ebd9fa0b7914a5cad1a43cea3ae63f29723590de2f3674440,9881,3b23890248665c5ebd9fa0b7914a5cad1a43cea3ae63f29723590de2f3674440,9881,EXACT
artifacts/09_tables/H06/H06_robust_covariance_effects.csv,9f5b14b68f7913554b10ca3066e9358a19024826de823747205a9999b2d84229,3208,9f5b14b68f7913554b10ca3066e9358a19024826de823747205a9999b2d84229,3208,EXACT
artifacts/09_tables/H06/H06_robust_exploratory_effects.csv,c2aadeeca3243799740eb684c01e4ab479f1f252144d3f881e65eed36e605831,1654,c2aadeeca3243799740eb684c01e4ab479f1f252144d3f881e65eed36e605831,1654,EXACT
artifacts/09_tables/H06/H06_robust_gap_exact_common_effects.csv,16a136f3630ef6bf9348cecd5859eef556881c6ca5056ca8860196c830b3bf71,3659,16a136f3630ef6bf9348cecd5859eef556881c6ca5056ca8860196c830b3bf71,3659,EXACT
artifacts/09_tables/H06/H06_robust_gap_exact_common_wald_tests.csv,c60567e42d1ef327481edc36d4713d2b823eb5b4b5dc7a695a63d3e29866ac72,3983,c60567e42d1ef327481edc36d4713d2b823eb5b4b5dc7a695a63d3e29866ac72,3983,EXACT
artifacts/09_tables/H06/H06_robust_p18_effects.csv,d4e2b1a778adf33c53c244452eccec4a7ac82cc71357152a890e3ba68f35b4a9,4990,d4e2b1a778adf33c53c244452eccec4a7ac82cc71357152a890e3ba68f35b4a9,4990,EXACT
artifacts/09_tables/H06/H06_robust_p18_wald_tests.csv,707226671440012d5aaee5b012a907acc14c93c963ba937ba416d4dd36d26344,3961,707226671440012d5aaee5b012a907acc14c93c963ba937ba416d4dd36d26344,3961,EXACT
artifacts/09_tables/H06/H06_robust_reference_means.csv,8f2ddcc0b7146c37092f81987327636e0f203e789a9c7471cbcf6b672786afdf,2383,8f2ddcc0b7146c37092f81987327636e0f203e789a9c7471cbcf6b672786afdf,2383,EXACT
artifacts/09_tables/H06/H06_robust_sensitivity_comparisons.csv,bdb535a556421ba3d9f159c9be9d0e181f0d119aa61913beb21f31df8e1bb360,12671,bdb535a556421ba3d9f159c9be9d0e181f0d119aa61913beb21f31df8e1bb360,12671,EXACT
artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,38130,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,38130,EXACT
artifacts/09_tables/H06/H06_robust_wald_tests.csv,43c370cb42ca4b82fb55d72bdb5c288b3c3798fbce8277d1de71e6d5d4465e93,3477,43c370cb42ca4b82fb55d72bdb5c288b3c3798fbce8277d1de71e6d5d4465e93,3477,EXACT
artifacts/09_tables/H06/H06_robust_weekday_weekend_effects.csv,4c3db720d0712b3cc40f23c1149312beda2cbafe63cb49cbed4842aac5b97d9f,841,4c3db720d0712b3cc40f23c1149312beda2cbafe63cb49cbed4842aac5b97d9f,841,EXACT
artifacts/09_tables/H06/H06_stage3_site_specific_significance_screen.csv,dacc1b3a1d92c0900f440a54ea9cb165bf1945563100eb29337e6e23f701b297,48691,dacc1b3a1d92c0900f440a54ea9cb165bf1945563100eb29337e6e23f701b297,48691,EXACT
artifacts/09_tables/H06/H06_v0_scaffold_pilot_assessment.csv,02919a8e58fb3cae411ae7f2f4735badcf67eddcb7f45ca58e64a67e4d484165,1813,02919a8e58fb3cae411ae7f2f4735badcf67eddcb7f45ca58e64a67e4d484165,1813,EXACT
artifacts/09_tables/H06/H06_v0_scaffold_pilot_effects.csv,fae7ec1e7377703bfbd9bf42ba0c2a24f39e40b40ae1d0f768ff08647a0cd32f,11093,fae7ec1e7377703bfbd9bf42ba0c2a24f39e40b40ae1d0f768ff08647a0cd32f,11093,EXACT
artifacts/09_tables/H06/H06_v0_scaffold_pilot_robust_assessment.csv,836d94f068593feb003612fa01f6ae5dacef63ed500007d0cc1dc6d844d08020,1270,836d94f068593feb003612fa01f6ae5dacef63ed500007d0cc1dc6d844d08020,1270,EXACT
artifacts/09_tables/H06/H06_weekday_weekend_sensitivity_effects.csv,e68ee7f52c468d5368be7323b8bcb659540c0323898b429a1b15d4050e4cdb86,1019,e68ee7f52c468d5368be7323b8bcb659540c0323898b429a1b15d4050e4cdb86,1019,EXACT
artifacts/10_figures/H06/H06_V0_comparison.pdf,ef90aafd45b0337246b021799390472adc21236b1586dac145f653cd1ceec2bc,19283,ef90aafd45b0337246b021799390472adc21236b1586dac145f653cd1ceec2bc,19283,EXACT
artifacts/10_figures/H06/H06_V0_comparison.png,10222dad405cfdb0ad26987aa0fa91f2e60cacf3f0a7bafe3caa2214cd83c737,97042,10222dad405cfdb0ad26987aa0fa91f2e60cacf3f0a7bafe3caa2214cd83c737,97042,EXACT
artifacts/10_figures/H06/H06_core_effects.pdf,37f2f250424b4543d2d3dfbd56e5ca732c199d36658a3e9cdaa3d0070627f85e,21307,37f2f250424b4543d2d3dfbd56e5ca732c199d36658a3e9cdaa3d0070627f85e,21307,EXACT
artifacts/10_figures/H06/H06_core_effects.png,64b5c60dec9e1954ecad50c93fbcdcc9fffa4b153d6acc165c66980df125de45,185826,64b5c60dec9e1954ecad50c93fbcdcc9fffa4b153d6acc165c66980df125de45,185826,EXACT
artifacts/10_figures/H06/H06_exploratory_gamm.pdf,253672d4bd4b9e71fe8e3db0d1eaecfbb6bf94b13759effd64d0af3973ef3c51,47593,253672d4bd4b9e71fe8e3db0d1eaecfbb6bf94b13759effd64d0af3973ef3c51,47593,EXACT
artifacts/10_figures/H06/H06_exploratory_gamm.png,63018fc0be0647b71d217825803356392e90e087cc11f3f6fc5f39d4fb3f2b86,655541,63018fc0be0647b71d217825803356392e90e087cc11f3f6fc5f39d4fb3f2b86,655541,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_activity_expected.pdf,6aadc2495979c63f9349602a59b2549f47f9cbce1c568708592cb929ad85b948,16291,6aadc2495979c63f9349602a59b2549f47f9cbce1c568708592cb929ad85b948,16291,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_activity_expected.png,49c800c69ae3963eb7d32f96f991eae8e6fc7c219c214b77e3f884acfddb6b2f,187640,49c800c69ae3963eb7d32f96f991eae8e6fc7c219c214b77e3f884acfddb6b2f,187640,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_day_type_expected.pdf,800c21ef1a272d1ccad37a1505ef1be7f7a6cd887e1e1ffe41717de4e9fe94a9,15777,800c21ef1a272d1ccad37a1505ef1be7f7a6cd887e1e1ffe41717de4e9fe94a9,15777,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_day_type_expected.png,0c09bb9dbde4612cbada68d553b33a1672a3fce50bb807a87e71e8aeb2919b13,180351,0c09bb9dbde4612cbada68d553b33a1672a3fce50bb807a87e71e8aeb2919b13,180351,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_expected.pdf,1eba68fb2cfe54ec6ab4c56a978006b247778fcd8aca152392db9250e675d683,23868,1eba68fb2cfe54ec6ab4c56a978006b247778fcd8aca152392db9250e675d683,23868,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_expected.png,ba6ec7b633d8a3973525f1b74a51358c5c59c5f27cfdbe2b708b1f4722731065,233444,ba6ec7b633d8a3973525f1b74a51358c5c59c5f27cfdbe2b708b1f4722731065,233444,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_occurrence.pdf,872b99007d3cec080836e66a896508c747c32b309b17a84326332bb684d21ce7,23378,872b99007d3cec080836e66a896508c747c32b309b17a84326332bb684d21ce7,23378,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_occurrence.png,020ca93ace726238cd1c0f5c9739e50d9632cb18b3a4542c7f7dcd0371a885ff,217269,020ca93ace726238cd1c0f5c9739e50d9632cb18b3a4542c7f7dcd0371a885ff,217269,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_temporal_contrasts.pdf,4339414439ced6a4214bd30d7372a4abb4806282b165362b364061c8f62c1703,20359,4339414439ced6a4214bd30d7372a4abb4806282b165362b364061c8f62c1703,20359,EXACT
artifacts/10_figures/H06/H06_exploratory_two_part_temporal_contrasts.png,f1012688cd998f8e866dfac4a97db150c9ebd145a402a142f99708b1228ccc9f,139995,f1012688cd998f8e866dfac4a97db150c9ebd145a402a142f99708b1228ccc9f,139995,EXACT
artifacts/10_figures/H06/H06_paired_placement_effects.pdf,035f8a32d2356d33280d6f8945bbef7b4e5ba24d6c0fbd4fe251296eac0c7fa7,13698,035f8a32d2356d33280d6f8945bbef7b4e5ba24d6c0fbd4fe251296eac0c7fa7,13698,EXACT
artifacts/10_figures/H06/H06_paired_placement_effects.png,e0a63c615a5422d28e1af7d2cc15ca29e65057b7639308c5cbdcb028e25f9478,59084,e0a63c615a5422d28e1af7d2cc15ca29e65057b7639308c5cbdcb028e25f9478,59084,EXACT
artifacts/10_figures/H06/H06_primary_residual_clock.pdf,b37fa23d905ee5c415641173adc7903415deb54a77303a65c514a596ceb4f4fa,40530,b37fa23d905ee5c415641173adc7903415deb54a77303a65c514a596ceb4f4fa,40530,EXACT
artifacts/10_figures/H06/H06_primary_residual_clock.png,7f80b7a5ffd60a3eafe6ef0f72bf5dd4a82a5b6873ab8a50faf985068751cf62,478166,7f80b7a5ffd60a3eafe6ef0f72bf5dd4a82a5b6873ab8a50faf985068751cf62,478166,EXACT
artifacts/10_figures/H06/H06_primary_site_effects.pdf,972961b4c9f5c2ee58cc889c9eb5d95ffc76d1b8bfedbd2fd20a88e0516c2aed,27339,972961b4c9f5c2ee58cc889c9eb5d95ffc76d1b8bfedbd2fd20a88e0516c2aed,27339,EXACT
artifacts/10_figures/H06/H06_primary_site_effects.png,5bacf40cd62119b3c2074d586cb1d4c75d0c071839f6a1f83c00ab1a7cd4f6a1,198983,5bacf40cd62119b3c2074d586cb1d4c75d0c071839f6a1f83c00ab1a7cd4f6a1,198983,EXACT
artifacts/10_figures/H06/H06_reader_primary_effects.pdf,a0e86d86462af1c6cc1070404ad9bde8233a0cc36a752f82c18cb56738911d33,6915,a0e86d86462af1c6cc1070404ad9bde8233a0cc36a752f82c18cb56738911d33,6915,EXACT
artifacts/10_figures/H06/H06_reader_primary_effects.png,23a1e55b6088db2f7e5d217ee221a026247a4341cb218417c1611d6889e54902,158760,23a1e55b6088db2f7e5d217ee221a026247a4341cb218417c1611d6889e54902,158760,EXACT
artifacts/10_figures/H06/H06_reader_primary_effects.svg,11f323f3b91bea4f0a142b83f0004705754a65c13cf870e9a44cec13987e2a4d,22661,11f323f3b91bea4f0a142b83f0004705754a65c13cf870e9a44cec13987e2a4d,22661,EXACT
artifacts/10_figures/H06/H06_reader_temporal_activity.pdf,e2afdfaf893081922e9dcefc2d26dbcab689a358084c09a2576c507140cc2f2d,16658,e2afdfaf893081922e9dcefc2d26dbcab689a358084c09a2576c507140cc2f2d,16658,EXACT
artifacts/10_figures/H06/H06_reader_temporal_activity.png,718c0917cb0aa58e2308cf8cdf9f2af144f80d55769044cc1cc294a84095c3d0,366674,718c0917cb0aa58e2308cf8cdf9f2af144f80d55769044cc1cc294a84095c3d0,366674,EXACT
artifacts/10_figures/H06/H06_reader_temporal_activity.svg,07b54b298f8c159432f08fc81b0ca2025915c1eb2128d6b02783f14987c58fb0,58495,07b54b298f8c159432f08fc81b0ca2025915c1eb2128d6b02783f14987c58fb0,58495,EXACT
artifacts/10_figures/H06/H06_reader_temporal_day_type.pdf,47c2c24fe5bce1605773f2d89e87e9d837055876e7923ec0d0e083d8a38cc64e,16574,47c2c24fe5bce1605773f2d89e87e9d837055876e7923ec0d0e083d8a38cc64e,16574,EXACT
artifacts/10_figures/H06/H06_reader_temporal_day_type.png,7f8de8989621ccd7b51cd7940bc513dc3883d09c098052335efea172bab28c30,366367,7f8de8989621ccd7b51cd7940bc513dc3883d09c098052335efea172bab28c30,366367,EXACT
artifacts/10_figures/H06/H06_reader_temporal_day_type.svg,3005cbcd8c8b7a40339542fbe776853567d0ff56ae4d98fa6d2ebee6118110d3,57982,3005cbcd8c8b7a40339542fbe776853567d0ff56ae4d98fa6d2ebee6118110d3,57982,EXACT
artifacts/10_figures/H06/H06_stage3_site_specific_significance_screen.pdf,fc5d39926af682d629bca21966dd68dbc9bda89e51a511003004d033d6185694,32383,fc5d39926af682d629bca21966dd68dbc9bda89e51a511003004d033d6185694,32383,EXACT
artifacts/10_figures/H06/H06_stage3_site_specific_significance_screen.png,88aeef89cda1208a80ead843ca9551011350ed5f78734c57ceee380bf994f02e,191658,88aeef89cda1208a80ead843ca9551011350ed5f78734c57ceee380bf994f02e,191658,EXACT
artifacts/10_figures/H06/H06_v0_scaffold_pilot_effects.pdf,d2d4514c60e381feab87ca8a4432210e7745f6fc85a34c295c21494e6f11881b,22902,d2d4514c60e381feab87ca8a4432210e7745f6fc85a34c295c21494e6f11881b,22902,EXACT
artifacts/10_figures/H06/H06_v0_scaffold_pilot_effects.png,d8536718b9c0bcfdeb169b4600998f38297274e947bca02346ce7b8bad3c5803,221112,d8536718b9c0bcfdeb169b4600998f38297274e947bca02346ce7b8bad3c5803,221112,EXACT
artifacts/11_source_data/H06/H06_V0_comparison_figure.csv,0a575ad0be041aba6cbc0b66cce0b170a8f59fc764511b6155d6b8cd56e990f6,1695,0a575ad0be041aba6cbc0b66cce0b170a8f59fc764511b6155d6b8cd56e990f6,1695,EXACT
artifacts/11_source_data/H06/H06_core_effects_figure.csv,6c6d1fc4c9f139d72d0eafab30939ad1d8d5acde30a1d7eea518ca62902b419d,4101,6c6d1fc4c9f139d72d0eafab30939ad1d8d5acde30a1d7eea518ca62902b419d,4101,EXACT
artifacts/11_source_data/H06/H06_exploratory_gamm_figure.csv,f670483809ab6b0a6a6891f995998353344ee19243e992f793eeb2765185751a,1241758,f670483809ab6b0a6a6891f995998353344ee19243e992f793eeb2765185751a,1241758,EXACT
artifacts/11_source_data/H06/H06_exploratory_gamm_predictions.csv,162fb6ca77c138fa42fb6e0992756f08ef187008640c29166bc7fd02a44be260,979500,162fb6ca77c138fa42fb6e0992756f08ef187008640c29166bc7fd02a44be260,979500,EXACT
artifacts/11_source_data/H06/H06_exploratory_two_part_activity_expected_figure.csv,24bd2e8333577e9e6a4e292868338c4b53c8474b883d9a4506d356e3ac4456ff,127600,24bd2e8333577e9e6a4e292868338c4b53c8474b883d9a4506d356e3ac4456ff,127600,EXACT
artifacts/11_source_data/H06/H06_exploratory_two_part_activity_predictions.csv,eb7005a2871fb16427749ae91f1cebda9b665a6e85e4c4cebfee37d89f2d13ea,164060,eb7005a2871fb16427749ae91f1cebda9b665a6e85e4c4cebfee37d89f2d13ea,164060,EXACT
artifacts/11_source_data/H06/H06_exploratory_two_part_day_type_expected_figure.csv,b07623b8da2a3aae5d42cafe4ee355a7c00a14ce9731200930da724bdc240623,129522,b07623b8da2a3aae5d42cafe4ee355a7c00a14ce9731200930da724bdc240623,129522,EXACT
artifacts/11_source_data/H06/H06_exploratory_two_part_day_type_predictions.csv,32b869e7824e6d58b2df7637de9120603ba4f1fcb7b1f822d018f10ebbbdd1e5,159624,32b869e7824e6d58b2df7637de9120603ba4f1fcb7b1f822d018f10ebbbdd1e5,159624,EXACT
artifacts/11_source_data/H06/H06_exploratory_two_part_expected_figure.csv,e3da9ea625e411c75978a63e58fc86a2f5f723ede0800acf587b22dd75ccbfac,274638,e3da9ea625e411c75978a63e58fc86a2f5f723ede0800acf587b22dd75ccbfac,274638,EXACT
artifacts/11_source_data/H06/H06_exploratory_two_part_occurrence_figure.csv,389267a579356f4eec2560b5ba20ed832904bd6fc178373a8a380e84bb79d100,238490,389267a579356f4eec2560b5ba20ed832904bd6fc178373a8a380e84bb79d100,238490,EXACT
