run_id,placement,participant,observations,score_energy,score_share,leverage,leverage_share,score_rank,leverage_rank
main__chest,Chest,UCR.UCR_S028,109,26.115653459464493,0.001814567183700041,0.05323970835569434,0.0038028363111212104,69,137
main__chest,Chest,FUSPCEU.FUSPCEU_S015,142,26.107748263849096,0.001814017915095038,0.1064744913288161,0.007605320809201523,70,46
main__chest,Chest,RISE.RISE_S001,139,26.08890809550427,0.0018127088629869997,0.14048355234734392,0.0100345394533822,71,11
main__chest,Chest,UCR.UCR_S038,142,25.736693990008757,0.0017882363312749202,0.08805791424380094,0.006289851017414661,72,73
main__chest,Chest,IZTECH.IZTECH_S001,167,25.314876644793014,0.0017589276289928962,0.17164265862105646,0.012260189901504633,73,5
main__chest,Chest,KNUST.KNUST_S013,92,21.979540152496433,0.0015271818618455217,0.07636390905915555,0.0054545649327970925,74,101
main__chest,Chest,UCR.UCR_S026,143,21.242949272083585,0.0014760020726250654,0.08274636311837061,0.005910454508455333,75,83
main__chest,Chest,UCR.UCR_S032,97,21.128951277133762,0.0014680812667771618,0.09058461479686704,0.0064703296283479626,76,71
main__chest,Chest,FUSPCEU.FUSPCEU_S023,70,20.0971761251349,0.0013963914913449583,0.06166000591783456,0.004404286136988398,77,120
main__chest,Chest,FUSPCEU.FUSPCEU_S016,114,19.561721464973314,0.0013591870439740902,0.060030264889624256,0.0042878760635448,78,125
main__chest,Chest,UCR.UCR_S025,137,19.13344763074634,0.001329429732083278,0.07468626332455683,0.005334733094611463,79,106
main__chest,Chest,KNUST.KNUST_S011,141,18.231863760829135,0.001266785904072451,0.10144740615226579,0.007246243296590768,80,58
main__chest,Chest,FUSPCEU.FUSPCEU_S003,139,18.229109491446266,0.0012665945319957394,0.08150496136956431,0.005821782954969165,81,85
main__chest,Chest,RISE.RISE_S013,136,17.300815129416524,0.0012020948062367242,0.09705381354804984,0.006932415253432471,82,63
main__chest,Chest,IZTECH.IZTECH_S011,142,17.286649472895242,0.0012011105484428695,0.08045665195209549,0.005746903710864245,83,91
main__chest,Chest,TUM.TUM_S010,135,17.1363919250302,0.001190670357241744,0.11951977487959686,0.00853712677711448,84,32
main__chest,Chest,FUSPCEU.FUSPCEU_S005,135,16.544771671196376,0.0011495634134891996,0.07866197326425386,0.005618712376018409,85,95
main__chest,Chest,THUAS.THUAS_S011,143,16.294818420958148,0.0011321961679770227,0.11787653276954739,0.008419752340682369,86,35
main__chest,Chest,KNUST.KNUST_S001,134,15.453243954097587,0.0010737219118158543,0.08285963312612303,0.005918545223294792,87,81
main__chest,Chest,BAUA.BAUA_S023,144,15.286375908950388,0.0010621275904559746,0.06878288264502232,0.004913063046073263,88,113
main__chest,Chest,THUAS.THUAS_S019,165,13.494193005896499,9.376031825901129e-4,0.10075191065767296,0.007196565046976992,89,60
main__chest,Chest,FUSPCEU.FUSPCEU_S024,117,13.451715554867869,9.346517653949271e-4,0.05391191261245191,0.0038508509008896106,90,134
main__chest,Chest,RISE.RISE_S005,143,13.317518872321493,9.253275148381479e-4,0.13625696176614877,0.00973264012615396,91,15
main__chest,Chest,UCR.UCR_S039,136,13.205375843647452,9.175355957108514e-4,0.054391229592102165,0.003885087828007488,92,131
main__chest,Chest,IZTECH.IZTECH_S014,136,12.738084905272293,8.850672983606786e-4,0.10628357364944979,0.007591683832103928,93,47
main__chest,Chest,THUAS.THUAS_S005,137,12.506835710696315,8.689996475785167e-4,0.1017788335165551,0.007269916679754292,94,56
main__chest,Chest,UCR.UCR_S002,144,12.289039184932605,8.538667147959566e-4,0.0606724378062926,0.004333745557592541,95,124
main__chest,Chest,KNUST.KNUST_S012,143,11.49382122287762,7.986134001479613e-4,0.12489832938147113,0.00892130924153409,96,26
main__chest,Chest,UCR.UCR_S015,112,11.290049174755033,7.844549157718183e-4,0.059890603232745844,0.004277900230910627,97,126
main__chest,Chest,UCR.UCR_S013,101,10.909519251260114,7.580149450982326e-4,0.05325445415277869,0.0038038895823415213,98,136
main__chest,Chest,FUSPCEU.FUSPCEU_S008,62,10.79856141592164,7.503053755447808e-4,0.06466383057020361,0.0046188450407290554,99,115
main__chest,Chest,UCR.UCR_S020,142,10.754749959544355,7.472612690231607e-4,0.061421835572662536,0.00438727396947611,100,121
main__chest,Chest,UCR.UCR_S012,137,10.229421586479866,7.107604160803485e-4,0.057314200511994144,0.0040938714651426395,101,129
main__chest,Chest,IZTECH.IZTECH_S016,139,9.286087950182186,6.452157318409483e-4,0.07827770764785608,0.005591264831989994,102,97
main__chest,Chest,UCR.UCR_S003,114,9.161111811191208,6.365321428620029e-4,0.03780775920850568,0.0027005542291791097,103,151
main__chest,Chest,FUSPCEU.FUSPCEU_S022,78,8.770833757805836,6.094148528699817e-4,0.07482920577275329,0.00534494326948264,104,105
main__chest,Chest,FUSPCEU.FUSPCEU_S017,139,8.737826528764563,6.071214454032251e-4,0.0764394591098766,0.005459961364991453,105,100
main__chest,Chest,BAUA.BAUA_S015,134,8.629235001064718,5.995762915782274e-4,0.09157149247956545,0.006540820891397852,106,68
main__chest,Chest,UCR.UCR_S040,137,8.457437461699136,5.876394592237522e-4,0.04570439832515409,0.0032645998803683095,107,145
main__chest,Chest,THUAS.THUAS_S003,136,8.3299856223173,5.787838536918647e-4,0.10342157834644876,0.007387255596175273,108,54
main__chest,Chest,THUAS.THUAS_S017,144,8.252863784933881,5.734252761062104e-4,0.15349291228400602,0.01096377944885811,109,7
main__chest,Chest,UCR.UCR_S021,144,8.092017515918798,5.622493596456714e-4,0.06273960103773973,0.004481400074124486,110,119
main__chest,Chest,UCR.UCR_S017,139,7.915787569935036,5.500045549248661e-4,0.0383957610943283,0.0027425543638807275,111,150
main__chest,Chest,IZTECH.IZTECH_S005,140,7.553820999859357,5.248544027115485e-4,0.09282591803214126,0.006630422716581843,112,66
main__chest,Chest,FUSPCEU.FUSPCEU_S010,81,7.294850516324692,5.068606220198908e-4,0.05027512599466372,0.003591080428190442,113,139
main__chest,Chest,THUAS.THUAS_S020,168,6.792802005251387,4.719772998685574e-4,0.12198751051733714,0.00871339360838165,114,28
main__chest,Chest,BAUA.BAUA_S004,135,6.641029436745115,4.6143184204094407e-4,0.09401948768098077,0.006715677691498955,115,65
main__chest,Chest,UCR.UCR_S011,127,6.638768264397202,4.6127473132014275e-4,0.07159269559518919,0.005113763971085193,116,109
main__chest,Chest,IZTECH.IZTECH_S013,142,5.856020897622221,4.068878982630225e-4,0.16576451241194928,0.011840322315139814,117,6
main__chest,Chest,THUAS.THUAS_S002,120,5.80312827666993,4.0321281449041523e-4,0.0785951231193213,0.005613937365666083,118,96
main__chest,Chest,FUSPCEU.FUSPCEU_S013,144,5.433470752476034,3.775282795944693e-4,0.07770853016509133,0.005550609297506795,119,99
main__chest,Chest,IZTECH.IZTECH_S007,139,5.185982024768463,3.6033227397543e-4,0.10559787685196222,0.007542705489426242,120,48
main__chest,Chest,IZTECH.IZTECH_S006,139,4.981550734651476,3.461279841634395e-4,0.09062588415161928,0.006473277439401694,121,70
main__chest,Chest,TUM.TUM_S006,143,4.8864201020227656,3.395181199147575e-4,0.13968008703108833,0.009977149073649655,122,12
main__chest,Chest,UCR.UCR_S004,100,4.819836458243725,3.3489175683484634e-4,0.05422804237204389,0.003873431598003325,123,132
main__chest,Chest,KNUST.KNUST_S004,138,4.604832770181913,3.1995287593198095e-4,0.12026641830234522,0.008590458450167936,124,31
main__chest,Chest,UCR.UCR_S022,127,4.582255239191611,3.1838414448562594e-4,0.04389027610970733,0.0031350197221221058,125,146
main__chest,Chest,UCR.UCR_S033,142,4.236052726146063,2.943293100905375e-4,0.07925749095670706,0.005661249354050782,126,94
main__chest,Chest,UCR.UCR_S010,122,4.034396205584788,2.8031781674775806e-4,0.09672053081329304,0.006908609343806984,127,64
main__chest,Chest,UCR.UCR_S036,116,4.002449062543525,2.780980661500705e-4,0.0593531632920375,0.004239511663717172,128,127
main__chest,Chest,FUSPCEU.FUSPCEU_S004,118,3.9275355523765247,2.7289292750110614e-4,0.1343741771062404,0.009598155507589069,129,17
main__chest,Chest,UCR.UCR_S035,144,3.5950614656904945,2.497919712846545e-4,0.08753564025422572,0.0062525457324450005,130,75
main__chest,Chest,FUSPCEU.FUSPCEU_S007,124,3.3787316791746065,2.3476095044200714e-4,0.0640236207130665,0.0045731157652192595,131,117
main__chest,Chest,BAUA.BAUA_S012,130,3.303712258019091,2.2954845288837472e-4,0.10142555169877242,0.007244682264198385,132,59
main__chest,Chest,UCR.UCR_S001,94,3.2446169958620654,2.254423973539524e-4,0.04608565935471322,0.0032918328110511054,133,144
main__chest,Chest,FUSPCEU.FUSPCEU_S012,144,3.2113757325392904,2.231327287230731e-4,0.08122767087130162,0.0058019764908075425,134,87
main__chest,Chest,IZTECH.IZTECH_S003,143,3.176809731714821,2.2073101471407138e-4,0.0713181060279834,0.005094150430570492,135,110
main__chest,Chest,UCR.UCR_S014,142,3.010670620039484,2.091873410915418e-4,0.06312924800323028,0.004509232000230955,136,118
main__chest,Chest,FUSPCEU.FUSPCEU_S009,153,2.8970897524382107,2.0129551807568857e-4,0.0827805004483667,0.005912892889169339,137,82
main__chest,Chest,FUSPCEU.FUSPCEU_S020,134,2.60909592098322,1.8128513784616845e-4,0.06134896817801591,0.00438206915557278,138,122
main__chest,Chest,IZTECH.IZTECH_S010,131,2.5102414545914553,1.7441653427264128e-4,0.07817536683391907,0.005583954773851636,139,98
main__chest,Chest,UCR.UCR_S016,139,2.3985778453244553,1.6665792615265298e-4,0.04711816420330564,0.0033655831573791394,140,142
main__chest,Chest,UCR.UCR_S037,136,1.8860424226633452,1.3104595267137553e-4,0.08961289909896833,0.006400921364212337,141,72
main__chest,Chest,UCR.UCR_S023,144,1.849827895273494,1.285296957805867e-4,0.052344289529824096,0.003738877823559047,142,138
main__chest,Chest,IZTECH.IZTECH_S009,133,1.6895974071254654,1.1739656499092687e-4,0.10480678720742755,0.007486199086245191,143,51
main__chest,Chest,IZTECH.IZTECH_S004,142,1.5856470201581807,1.101738867907995e-4,0.08314956145479055,0.005939254389628187,144,79
main__chest,Chest,IZTECH.IZTECH_S008,120,1.3652078786996513,9.485733985030181e-5,0.07997949078341736,0.0057128207702443765,145,92
main__chest,Chest,UCR.UCR_S008,90,0.89840643309705015,6.242305342476932e-5,0.05626068512117923,0.004018620365798713,146,130
main__chest,Chest,KNUST.KNUST_S015,113,0.7850335644137671,5.454568258455915e-5,0.10383966571234336,0.0074171189794534605,147,52
main__chest,Chest,IZTECH.IZTECH_S002,137,0.6035296681351296,4.1934433380624236e-5,0.08129245668326608,0.005806604048805004,148,86
main__chest,Chest,UCR.UCR_S019,96,0.5508506943645517,3.827419423617948e-5,0.04343157817390053,0.00310225558385019,149,147
main__chest,Chest,FUSPCEU.FUSPCEU_S014,113,0.36811817615296644,2.557757795367763e-5,0.05793210014916922,0.00413800715351229,150,128
main__chest,Chest,UCR.UCR_S006,94,0.19466360397182392,1.3525611686352025e-5,0.07249895098667772,0.005178496499048662,151,108
