run_id,metric_id,comparison_id,old_p_raw,old_p_adjusted,old_family_rank,old_family_status,metric_order,family_id,new_p_raw,new_p_adjusted,new_family_rank,new_family_status,raw_p_delta,adjusted_p_delta,old_supported,new_supported,support_changed,raw_p_unchanged_for_non_l10
main__chest__paired_common_sample,longest_bout_above_250,site_full_vs_no_photoperiod,5.949401019058791e-4,0.00126424771654999,8,COMPLETE,10,H01-F2-photoperiod,5.949401019058791e-4,0.001264247716549993,8,COMPLETE,0,3.0357660829594124e-18,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,longest_bout_above_250,latitude_full_vs_no_latitude,0.4043100535543463,0.6248428100385351,11,COMPLETE,10,H01-F3-latitude,0.4043100535543463,0.6248428100385351,11,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__chest__paired_common_sample,longest_bout_above_250,site_full_vs_latitude_full,0.32747328692840716,0.3711363918521948,15,COMPLETE,10,H01-F4-site-latitude-adequacy,0.32747328692840716,0.37113639185219477,15,COMPLETE,0,-5.551115123125783e-17,FALSE,FALSE,FALSE,TRUE
main__chest__paired_common_sample,m10_midpoint,site_full_vs_no_site,7.808030752030841e-5,3.3184130696131074e-4,4,COMPLETE,11,H01-F1-site,7.808030752030841e-5,3.3184130696131074e-4,4,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,m10_midpoint,site_full_vs_no_photoperiod,0.4199489055266267,0.4759420929301769,15,COMPLETE,11,H01-F2-photoperiod,0.4199489055266267,0.4759420929301769,15,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__chest__paired_common_sample,m10_midpoint,latitude_full_vs_no_latitude,8.769428830340791e-4,0.00397936102446874,3,COMPLETE,11,H01-F3-latitude,8.769428830340791e-4,0.0039793610244687454,3,COMPLETE,0,5.204170427930421e-18,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,m10_midpoint,site_full_vs_latitude_full,0.0035504735027094,0.01207160990921197,5,COMPLETE,11,H01-F4-site-latitude-adequacy,0.0035504735027094,0.01207160990921196,5,COMPLETE,0,-1.0408340855860843e-17,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,l10_midpoint,site_full_vs_no_site,2.020675998496665e-5,1.1450497324814436e-4,3,COMPLETE,12,H01-F1-site,2.020675998496665e-5,1.1450497324814436e-4,3,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,l10_midpoint,site_full_vs_no_photoperiod,0.01206291730519319,0.01708913284902369,12,COMPLETE,12,H01-F2-photoperiod,0.01206291730519319,0.017089132849023685,12,COMPLETE,0,-6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,l10_midpoint,latitude_full_vs_no_latitude,9.363202410514696e-4,0.00397936102446874,4,COMPLETE,12,H01-F3-latitude,9.363202410514696e-4,0.0039793610244687454,4,COMPLETE,0,5.204170427930421e-18,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,l10_midpoint,site_full_vs_latitude_full,9.111766282841116e-4,0.00539154630359397,2,COMPLETE,12,H01-F4-site-latitude-adequacy,9.111766282841116e-4,0.00539154630359395,2,COMPLETE,0,-1.9949319973733282e-17,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,mean_timing_above_250,site_full_vs_no_site,1.6227475745099033e-11,2.7586708766668356e-10,1,COMPLETE,13,H01-F1-site,1.6227475745099033e-11,2.7586708766668356e-10,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,mean_timing_above_250,site_full_vs_no_photoperiod,0.00885620389088234,0.01368686055863635,11,COMPLETE,13,H01-F2-photoperiod,0.00885620389088234,0.013686860558636344,11,COMPLETE,0,-5.204170427930421e-18,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,mean_timing_above_250,latitude_full_vs_no_latitude,6.570973667095112e-8,5.585327617030845e-7,2,COMPLETE,13,H01-F3-latitude,6.570973667095112e-8,5.585327617030845e-7,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,mean_timing_above_250,site_full_vs_latitude_full,3.226304896631726e-6,5.484718324273934e-5,1,COMPLETE,13,H01-F4-site-latitude-adequacy,3.226304896631726e-6,5.484718324273934e-5,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,first_timing_above_250,site_full_vs_no_site,0.00214458856112493,0.00520828650558911,7,COMPLETE,14,H01-F1-site,0.00214458856112493,0.005208286505589116,7,COMPLETE,0,6.071532165918825e-18,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,first_timing_above_250,site_full_vs_no_photoperiod,0.34886359662172994,0.42362008161210063,14,COMPLETE,14,H01-F2-photoperiod,0.34886359662172994,0.42362008161210063,14,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__chest__paired_common_sample,first_timing_above_250,latitude_full_vs_no_latitude,0.4635014372096319,0.6566270360469786,12,COMPLETE,14,H01-F3-latitude,0.4635014372096319,0.6566270360469786,12,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__chest__paired_common_sample,first_timing_above_250,site_full_vs_latitude_full,0.0012685991302574,0.00539154630359397,4,COMPLETE,14,H01-F4-site-latitude-adequacy,0.0012685991302574,0.00539154630359395,4,COMPLETE,0,-1.9949319973733282e-17,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,last_timing_above_250,site_full_vs_no_site,7.819653026555058e-8,6.6467050725718e-7,2,COMPLETE,15,H01-F1-site,7.819653026555058e-8,6.6467050725718e-7,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,last_timing_above_250,site_full_vs_no_photoperiod,3.923973446630546e-7,6.670754859271928e-6,1,COMPLETE,15,H01-F2-photoperiod,3.923973446630546e-7,6.670754859271928e-6,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,last_timing_above_250,latitude_full_vs_no_latitude,6.012915979302106e-8,5.585327617030845e-7,1,COMPLETE,15,H01-F3-latitude,6.012915979302106e-8,5.585327617030845e-7,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,last_timing_above_250,site_full_vs_latitude_full,0.00969792615156433,0.02407458583959069,6,COMPLETE,15,H01-F4-site-latitude-adequacy,0.00969792615156433,0.02407458583959069,6,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,dose_time_sensitive_corrected_medi,site_full_vs_no_site,0.02260409424680629,0.04269662246618966,9,COMPLETE,16,H01-F1-site,0.02260409424680629,0.04269662246618965,9,COMPLETE,0,-6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,dose_time_sensitive_corrected_medi,site_full_vs_no_photoperiod,4.099942637939284e-6,3.484951242248391e-5,2,COMPLETE,16,H01-F2-photoperiod,4.099942637939284e-6,3.484951242248391e-5,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,dose_time_sensitive_corrected_medi,latitude_full_vs_no_latitude,0.7062494453604109,0.923556967009768,13,COMPLETE,16,H01-F3-latitude,0.7062494453604109,0.9235569670097681,13,COMPLETE,0,1.1102230246251565e-16,FALSE,FALSE,FALSE,TRUE
main__chest__paired_common_sample,dose_time_sensitive_corrected_medi,site_full_vs_latitude_full,0.01298711112509015,0.02759761114081657,8,COMPLETE,16,H01-F4-site-latitude-adequacy,0.01298711112509015,0.027597611140816568,8,COMPLETE,0,-3.469446951953614e-18,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,mder_ratio_of_integrals,site_full_vs_no_site,0.05473905850798383,0.0775469995529771,12,COMPLETE,17,H01-F1-site,0.05473905850798383,0.0775469995529771,12,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__chest__paired_common_sample,mder_ratio_of_integrals,site_full_vs_no_photoperiod,5.918934067605479e-5,2.5155469787323286e-4,4,COMPLETE,17,H01-F2-photoperiod,5.918934067605479e-5,2.5155469787323286e-4,4,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__chest__paired_common_sample,mder_ratio_of_integrals,latitude_full_vs_no_latitude,0.02540684953212697,0.06170234886373692,7,COMPLETE,17,H01-F3-latitude,0.02540684953212697,0.06170234886373692,7,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__chest__paired_common_sample,mder_ratio_of_integrals,site_full_vs_latitude_full,0.18453800984618543,0.24131893595270404,13,COMPLETE,17,H01-F4-site-latitude-adequacy,0.18453800984618543,0.24131893595270404,13,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,interdaily_stability,site_full_vs_no_site,0.20138738085258381,0.2445418196067089,14,COMPLETE,1,H01-F1-site,0.20138738085258381,0.2445418196067089,14,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,interdaily_stability,site_full_vs_no_photoperiod,0.4011824961340883,0.4011824961340883,17,COMPLETE,1,H01-F2-photoperiod,0.4011824961340883,0.4011824961340883,17,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,interdaily_stability,latitude_full_vs_no_latitude,0.7121605830478575,0.903424133842843,13,COMPLETE,1,H01-F3-latitude,0.7121605830478575,0.903424133842843,13,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,interdaily_stability,site_full_vs_latitude_full,0.14441904000633837,0.1888556677005963,13,COMPLETE,1,H01-F4-site-latitude-adequacy,0.14441904000633837,0.18885566770059634,13,COMPLETE,0,2.7755575615628914e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,intradaily_variability,site_full_vs_no_site,0.4832327447704752,0.4832327447704752,17,COMPLETE,2,H01-F1-site,0.4832327447704752,0.4832327447704752,17,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,intradaily_variability,site_full_vs_no_photoperiod,0.30793916979202657,0.32718536790402825,16,COMPLETE,2,H01-F2-photoperiod,0.30793916979202657,0.32718536790402825,16,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,intradaily_variability,latitude_full_vs_no_latitude,0.08202608204451753,0.15493815497297755,9,COMPLETE,2,H01-F3-latitude,0.08202608204451753,0.15493815497297755,9,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,intradaily_variability,site_full_vs_latitude_full,0.7230181913216733,0.7230181913216733,17,COMPLETE,2,H01-F4-site-latitude-adequacy,0.7230181913216733,0.7230181913216733,17,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,daily_geometric_mean_medi,site_full_vs_no_site,1.6533471303078692e-4,7.026725303808444e-4,4,COMPLETE,3,H01-F1-site,1.6533471303078692e-4,7.026725303808444e-4,4,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,daily_geometric_mean_medi,site_full_vs_no_photoperiod,2.317779003226849e-7,1.313408101828548e-6,3,COMPLETE,3,H01-F2-photoperiod,2.317779003226849e-7,1.313408101828548e-6,3,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,daily_geometric_mean_medi,latitude_full_vs_no_latitude,4.261415538972825e-4,0.00181110160406345,4,COMPLETE,3,H01-F3-latitude,4.261415538972825e-4,0.0018111016040634506,4,COMPLETE,0,6.505213034913027e-19,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,daily_geometric_mean_medi,site_full_vs_latitude_full,0.01114824515494459,0.03790403352681162,5,COMPLETE,3,H01-F4-site-latitude-adequacy,0.01114824515494459,0.037904033526811605,5,COMPLETE,0,-1.3877787807814457e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,m10_mean_medi,site_full_vs_no_site,0.00496083731742864,0.01204774777089813,7,COMPLETE,4,H01-F1-site,0.00496083731742864,0.012047747770898124,7,COMPLETE,0,-5.204170427930421e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,m10_mean_medi,site_full_vs_no_photoperiod,4.0592414108821875e-6,1.3801420796999436e-5,5,COMPLETE,4,H01-F2-photoperiod,4.0592414108821875e-6,1.3801420796999437e-5,5,COMPLETE,0,1.6940658945086007e-21,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,m10_mean_medi,latitude_full_vs_no_latitude,2.4740897965823356e-4,0.00140198421806332,3,COMPLETE,4,H01-F3-latitude,2.4740897965823356e-4,0.0014019842180633237,3,COMPLETE,0,3.686287386450715e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,m10_mean_medi,site_full_vs_latitude_full,0.28706141884443864,0.33211799107526185,14,COMPLETE,4,H01-F4-site-latitude-adequacy,0.28706141884443864,0.33211799107526185,14,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,l10_mean_medi,site_full_vs_no_site,2.3655918852346056e-6,1.34050206829961e-5,3,COMPLETE,5,H01-F1-site,2.3655918852345624e-6,1.3405020682995855e-5,3,COMPLETE,-4.319868030996932e-20,-2.456395547037471e-19,TRUE,TRUE,FALSE,
main__glasses__all_available,l10_mean_medi,site_full_vs_no_photoperiod,9.595439315902512e-4,0.00163122468370342,10,COMPLETE,5,H01-F2-photoperiod,9.59543931589928e-4,0.0016312246837028776,10,COMPLETE,-3.2320066761792887e-16,-5.423179266772493e-16,TRUE,TRUE,FALSE,
main__glasses__all_available,l10_mean_medi,latitude_full_vs_no_latitude,0.25856038951369353,0.39959332924843544,11,COMPLETE,5,H01-F3-latitude,0.25856038951390825,0.3995933292487673,11,COMPLETE,2.1471713296250527e-13,3.318456620604593e-13,FALSE,FALSE,FALSE,
main__glasses__all_available,l10_mean_medi,site_full_vs_latitude_full,1.6180869626075424e-6,2.750747836432822e-5,1,COMPLETE,5,H01-F4-site-latitude-adequacy,1.6180869626066924e-6,2.750747836431377e-5,1,COMPLETE,-8.499975625696904e-19,-1.4450382080158364e-17,TRUE,TRUE,FALSE,
main__glasses__all_available,duration_above_1000,site_full_vs_no_site,0.05002040989049564,0.07730426983076598,11,COMPLETE,6,H01-F1-site,0.05002040989049564,0.07730426983076598,11,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,duration_above_1000,site_full_vs_no_photoperiod,1.6495573790350586e-7,1.313408101828548e-6,2,COMPLETE,6,H01-F2-photoperiod,1.6495573790350586e-7,1.313408101828548e-6,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,duration_above_1000,latitude_full_vs_no_latitude,0.5425404897294439,0.7685990271167122,12,COMPLETE,6,H01-F3-latitude,0.5425404897294439,0.7685990271167122,12,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,duration_above_1000,site_full_vs_latitude_full,0.03430440742102848,0.05831749261574842,10,COMPLETE,6,H01-F4-site-latitude-adequacy,0.03430440742102848,0.05831749261574841,10,COMPLETE,0,-1.3877787807814457e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,duration_above_250_wake,site_full_vs_no_site,0.00305313034320149,0.00865053597240423,6,COMPLETE,7,H01-F1-site,0.00305313034320149,0.008650535972404222,6,COMPLETE,0,-6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,duration_above_250_wake,site_full_vs_no_photoperiod,2.5474390924110978e-5,5.413308071373582e-5,8,COMPLETE,7,H01-F2-photoperiod,2.5474390924110978e-5,5.413308071373583e-5,8,COMPLETE,0,1.3552527156068805e-20,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,duration_above_250_wake,latitude_full_vs_no_latitude,0.00478717924565227,0.0135636745293481,6,COMPLETE,7,H01-F3-latitude,0.00478717924565227,0.0135636745293481,6,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,duration_above_250_wake,site_full_vs_latitude_full,0.03238973001565546,0.05831749261574842,9,COMPLETE,7,H01-F4-site-latitude-adequacy,0.03238973001565546,0.05831749261574841,9,COMPLETE,0,-1.3877787807814457e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,duration_below_10_pre_sleep,site_full_vs_no_site,0.02865008430892119,0.05411682591685115,9,COMPLETE,8,H01-F1-site,0.02865008430892119,0.05411682591685114,9,COMPLETE,0,-1.3877787807814457e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,duration_below_10_pre_sleep,site_full_vs_no_photoperiod,8.65713256434276e-5,1.6352361510425212e-4,9,COMPLETE,8,H01-F2-photoperiod,8.65713256434276e-5,1.6352361510425212e-4,9,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,duration_below_10_pre_sleep,latitude_full_vs_no_latitude,0.9615456447433032,0.9615456447433032,17,COMPLETE,8,H01-F3-latitude,0.9615456447433032,0.9615456447433032,17,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,duration_below_10_pre_sleep,site_full_vs_latitude_full,0.01650883744269249,0.04677503942096206,6,COMPLETE,8,H01-F4-site-latitude-adequacy,0.01650883744269249,0.046775039420962054,6,COMPLETE,0,-6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,duration_below_1_sleep_environment,site_full_vs_no_site,0.03725267776862964,0.06332955220667039,10,COMPLETE,9,H01-F1-site,0.03725267776862964,0.06332955220667039,10,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,duration_below_1_sleep_environment,site_full_vs_no_photoperiod,0.17420704561449582,0.22723207167080692,13,COMPLETE,9,H01-F2-photoperiod,0.17420704561449582,0.22723207167080692,13,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,duration_below_1_sleep_environment,latitude_full_vs_no_latitude,0.8502815377344405,0.903424133842843,16,COMPLETE,9,H01-F3-latitude,0.8502815377344405,0.903424133842843,16,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,duration_below_1_sleep_environment,site_full_vs_latitude_full,0.02214953877636787,0.04892969711262171,7,COMPLETE,9,H01-F4-site-latitude-adequacy,0.02214953877636787,0.048929697112621705,7,COMPLETE,0,-6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,longest_bout_above_250,site_full_vs_no_site,0.37471941014053073,0.3981393732743139,16,COMPLETE,10,H01-F1-site,0.37471941014053073,0.3981393732743139,16,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,longest_bout_above_250,site_full_vs_no_photoperiod,2.0515567789340968e-5,4.982352177411378e-5,7,COMPLETE,10,H01-F2-photoperiod,2.0515567789340968e-5,4.982352177411378e-5,7,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,longest_bout_above_250,latitude_full_vs_no_latitude,0.08116746240199435,0.15493815497297755,8,COMPLETE,10,H01-F3-latitude,0.08116746240199435,0.15493815497297755,8,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,longest_bout_above_250,site_full_vs_latitude_full,0.5888598474752745,0.6256635879424792,16,COMPLETE,10,H01-F4-site-latitude-adequacy,0.5888598474752745,0.6256635879424792,16,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,m10_midpoint,site_full_vs_no_site,2.1016218055283872e-4,7.145514138796516e-4,5,COMPLETE,11,H01-F1-site,2.1016218055283872e-4,7.145514138796516e-4,5,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,m10_midpoint,site_full_vs_no_photoperiod,0.268677055122246,0.3045006624718788,15,COMPLETE,11,H01-F2-photoperiod,0.268677055122246,0.3045006624718788,15,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,m10_midpoint,latitude_full_vs_no_latitude,0.00389449936376008,0.01324129783678429,5,COMPLETE,11,H01-F3-latitude,0.00389449936376008,0.013241297836784271,5,COMPLETE,0,-1.9081958235744878e-17,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,m10_midpoint,site_full_vs_latitude_full,0.00288179845398265,0.01224764342942626,4,COMPLETE,11,H01-F4-site-latitude-adequacy,0.00288179845398265,0.012247643429426263,4,COMPLETE,0,3.469446951953614e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,l10_midpoint,site_full_vs_no_site,0.01048323895117011,0.02227688277123648,8,COMPLETE,12,H01-F1-site,0.01048323895117011,0.022276882771236486,8,COMPLETE,0,6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,l10_midpoint,site_full_vs_no_photoperiod,0.0024080920339096,0.00372159677967847,11,COMPLETE,12,H01-F2-photoperiod,0.0024080920339096,0.0037215967796784726,11,COMPLETE,0,2.6020852139652106e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,l10_midpoint,latitude_full_vs_no_latitude,0.05366772346333798,0.13033589983953509,7,COMPLETE,12,H01-F3-latitude,0.05366772346333798,0.13033589983953509,7,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,l10_midpoint,site_full_vs_latitude_full,0.02302573981770433,0.04892969711262171,8,COMPLETE,12,H01-F4-site-latitude-adequacy,0.02302573981770433,0.048929697112621705,8,COMPLETE,0,-6.938893903907228e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,mean_timing_above_250,site_full_vs_no_site,1.4654289837618577e-10,2.491229272395158e-9,1,COMPLETE,13,H01-F1-site,1.4654289837618577e-10,2.491229272395158e-9,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,mean_timing_above_250,site_full_vs_no_photoperiod,0.00883357194820749,0.01251422692662728,12,COMPLETE,13,H01-F2-photoperiod,0.00883357194820749,0.012514226926627278,12,COMPLETE,0,-1.734723475976807e-18,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,mean_timing_above_250,latitude_full_vs_no_latitude,3.2971009656464506e-7,5.605071641598966e-6,1,COMPLETE,13,H01-F3-latitude,3.2971009656464506e-7,5.605071641598966e-6,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,mean_timing_above_250,site_full_vs_latitude_full,5.861230965606709e-6,4.9820463207657026e-5,2,COMPLETE,13,H01-F4-site-latitude-adequacy,5.861230965606709e-6,4.9820463207657026e-5,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,first_timing_above_250,site_full_vs_no_site,0.08557579978976156,0.12123238303549556,12,COMPLETE,14,H01-F1-site,0.08557579978976156,0.12123238303549555,12,COMPLETE,0,-1.3877787807814457e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,first_timing_above_250,site_full_vs_no_photoperiod,0.18713229431713513,0.22723207167080692,14,COMPLETE,14,H01-F2-photoperiod,0.18713229431713513,0.22723207167080692,14,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,first_timing_above_250,latitude_full_vs_no_latitude,0.8336436342214476,0.903424133842843,15,COMPLETE,14,H01-F3-latitude,0.8336436342214476,0.903424133842843,15,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,first_timing_above_250,site_full_vs_latitude_full,0.05461547309675133,0.084405731149524793,11,COMPLETE,14,H01-F4-site-latitude-adequacy,0.05461547309675133,0.08440573114952478,11,COMPLETE,0,-1.3877787807814457e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,last_timing_above_250,site_full_vs_no_site,1.687944442839234e-8,1.434752776413349e-7,2,COMPLETE,15,H01-F1-site,1.687944442839234e-8,1.434752776413349e-7,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,last_timing_above_250,site_full_vs_no_photoperiod,3.795953136555825e-6,1.3801420796999436e-5,4,COMPLETE,15,H01-F2-photoperiod,3.795953136555825e-6,1.3801420796999437e-5,4,COMPLETE,0,1.6940658945086007e-21,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,last_timing_above_250,latitude_full_vs_no_latitude,1.6083327046396371e-6,1.3670827989436916e-5,2,COMPLETE,15,H01-F3-latitude,1.6083327046396371e-6,1.3670827989436916e-5,2,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,last_timing_above_250,site_full_vs_latitude_full,1.4592968575327566e-4,8.269348859352288e-4,3,COMPLETE,15,H01-F4-site-latitude-adequacy,1.4592968575327566e-4,8.269348859352288e-4,3,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,dose_time_sensitive_corrected_medi,site_full_vs_no_site,0.17171391351288753,0.22454896382454523,13,COMPLETE,16,H01-F1-site,0.17171391351288753,0.22454896382454523,13,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,dose_time_sensitive_corrected_medi,site_full_vs_no_photoperiod,6.403169958281933e-8,1.0885388929079286e-6,1,COMPLETE,16,H01-F2-photoperiod,6.403169958281933e-8,1.0885388929079286e-6,1,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,dose_time_sensitive_corrected_medi,latitude_full_vs_no_latitude,0.7713361355086169,0.903424133842843,14,COMPLETE,16,H01-F3-latitude,0.7713361355086169,0.903424133842843,14,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,dose_time_sensitive_corrected_medi,site_full_vs_latitude_full,0.1190045056197146,0.16858971629459568,12,COMPLETE,16,H01-F4-site-latitude-adequacy,0.1190045056197146,0.16858971629459568,12,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,mder_ratio_of_integrals,site_full_vs_no_site,0.2694569793188987,0.30538457656141854,15,COMPLETE,17,H01-F1-site,0.2694569793188987,0.30538457656141854,15,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,mder_ratio_of_integrals,site_full_vs_no_photoperiod,8.457441033416041e-6,2.3962749594678784e-5,6,COMPLETE,17,H01-F2-photoperiod,8.457441033416041e-6,2.3962749594678784e-5,6,COMPLETE,0,0,TRUE,TRUE,FALSE,TRUE
main__glasses__all_available,mder_ratio_of_integrals,latitude_full_vs_no_latitude,0.22564500421061515,0.3835965071580458,10,COMPLETE,17,H01-F3-latitude,0.22564500421061515,0.3835965071580457,10,COMPLETE,0,-5.551115123125783e-17,FALSE,FALSE,FALSE,TRUE
main__glasses__all_available,mder_ratio_of_integrals,site_full_vs_latitude_full,0.2930452862428781,0.33211799107526185,15,COMPLETE,17,H01-F4-site-latitude-adequacy,0.2930452862428781,0.33211799107526185,15,COMPLETE,0,0,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,interdaily_stability,site_full_vs_no_site,,,,COMPLETE,1,H01-F1-site,,,,COMPLETE,,,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,interdaily_stability,site_full_vs_no_photoperiod,,,,COMPLETE,1,H01-F2-photoperiod,,,,COMPLETE,,,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,interdaily_stability,latitude_full_vs_no_latitude,,,,COMPLETE,1,H01-F3-latitude,,,,COMPLETE,,,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,interdaily_stability,site_full_vs_latitude_full,,,,COMPLETE,1,H01-F4-site-latitude-adequacy,,,,COMPLETE,,,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,intradaily_variability,site_full_vs_no_site,,,,COMPLETE,2,H01-F1-site,,,,COMPLETE,,,FALSE,FALSE,FALSE,TRUE
main__glasses__paired_common_sample,intradaily_variability,site_full_vs_no_photoperiod,,,,COMPLETE,2,H01-F2-photoperiod,,,,COMPLETE,,,FALSE,FALSE,FALSE,TRUE
