"participant_id","behavioral_day_id","participant_state_id","behavior_date","analysis_state","site","day_type","support_band","expected_minutes","valid_minutes","support_fraction","brown_yes","brown_no","brown_fraction","exact_zero","exact_one","denominator_band","sample_id","state_display","conditional_mu","conditional_phi","extra_all_zero_probability","extra_all_one_probability","beta_binomial_component_probability","exact_zero_probability","exact_one_probability","mixed_probability","conditional_mean","conditional_variance","pearson_residual","lower_cdf","upper_cdf","scaled_residual","quantile_residual","fixed_linear_predictor_variance"
"FUSPCEU::FUSPCEU_S007","FUSPCEU::FUSPCEU_S007::29","FUSPCEU::FUSPCEU_S007::sleep",2024-10-23,"Sleep environment","FUSPCEU","Work day","5_ge80pct",495,495,1,495,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.990775374132421,4.74940732751103,0,0,1,1.52666130643735e-13,0.811441104510992,0.188558895488856,0.990775374132421,0.00160489999365554,0.230263325967117,0.188558895489009,1,0.611750676312862,0.283884823438202,0.138635147713341
"FUSPCEU::FUSPCEU_S007","FUSPCEU::FUSPCEU_S007::30","FUSPCEU::FUSPCEU_S007::sleep",2024-10-24,"Sleep environment","FUSPCEU","Work day","5_ge80pct",450,450,1,439,11,0.975555555555555,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.990307184583506,4.74940732751103,0,0,1,2.54466050467825e-13,0.80637082108027,0.193629178919476,0.990307184583506,0.00168716058910812,-0.359138340260073,0.0784548155047177,0.0819744572074237,0.0786465057607354,-1.4142346699939,0.138635147713341
"FUSPCEU::FUSPCEU_S007","FUSPCEU::FUSPCEU_S007::31","FUSPCEU::FUSPCEU_S007::sleep",2024-10-25,"Sleep environment","FUSPCEU","Work day","5_ge80pct",525,525,1,525,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.990971912820047,4.74940732751103,0,0,1,1.12678909197796e-13,0.813028366708226,0.186971633291661,0.990971912820047,0.00157016462094928,0.227836421301744,0.186971633291773,1,0.880469048044798,1.17733479576396,0.138635147713341
"FUSPCEU::FUSPCEU_S007","FUSPCEU::FUSPCEU_S007::32","FUSPCEU::FUSPCEU_S007::sleep",2024-10-26,"Sleep environment","FUSPCEU","Work day","5_ge80pct",605,605,1,605,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.991361702316091,4.74940732751103,0,0,1,5.472468163002e-14,0.815609937735688,0.184390062264257,0.991361702316091,0.00150118161763069,0.222952089709516,0.184390062264312,1,0.946150636195383,1.60862333953275,0.138635147713341
"FUSPCEU::FUSPCEU_S007","FUSPCEU::FUSPCEU_S007::33","FUSPCEU::FUSPCEU_S007::sleep",2024-10-27,"Sleep environment","FUSPCEU","Work day","5_ge80pct",705,705,1,705,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.991514437549519,4.74940732751103,0,0,1,2.60806127481372e-14,0.813558822714768,0.186441177285206,0.991514437549519,0.00147323666868704,0.22107741310232,0.186441177285232,1,0.59796791895502,0.24809078913773,0.138635147713341
"FUSPCEU::FUSPCEU_S008","FUSPCEU::FUSPCEU_S008::35","FUSPCEU::FUSPCEU_S008::sleep",2024-10-22,"Sleep environment","FUSPCEU","Work day","5_ge80pct",450,450,1,449,1,0.997777777777778,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.986624130278415,4.74940732751103,0,0,1,3.94123234530534e-13,0.742956908590989,0.257043091408617,0.986624130278415,0.00231958511381636,0.231585710367284,0.210228382804297,0.257043091409011,0.232161883471765,-0.731745749610916,0.138635147713341
"FUSPCEU::FUSPCEU_S008","FUSPCEU::FUSPCEU_S008::36","FUSPCEU::FUSPCEU_S008::sleep",2024-10-23,"Sleep environment","FUSPCEU","Work day","5_ge80pct",436,436,1,436,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.987587815173781,4.74940732751103,0,0,1,4.11308122461706e-13,0.760458459281047,0.239541540718541,0.987587815173781,0.00215529204742249,0.267359223170411,0.239541540718954,1,0.953181832905049,1.67652024463433,0.138635147713341
"FUSPCEU::FUSPCEU_S008","FUSPCEU::FUSPCEU_S008::37","FUSPCEU::FUSPCEU_S008::sleep",2024-10-24,"Sleep environment","FUSPCEU","Work day","5_ge80pct",490,490,1,490,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.988052739249533,4.74940732751103,0,0,1,2.2610250840519e-13,0.763282137256019,0.236717862743755,0.988052739249533,0.0020730729902203,0.262398317294447,0.236717862743982,1,0.709185247602956,0.551006082736869,0.138635147713341
"FUSPCEU::FUSPCEU_S008","FUSPCEU::FUSPCEU_S008::38","FUSPCEU::FUSPCEU_S008::sleep",2024-10-25,"Sleep environment","FUSPCEU","Work day","5_ge80pct",465,465,1,465,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.988079036153389,4.74940732751103,0,0,1,2.87933161238644e-13,0.765984618954063,0.234015381045649,0.988079036153389,0.00206963264359261,0.26203827873782,0.234015381045937,1,0.249285726711461,-0.676739179333863,0.138635147713341
"FUSPCEU::FUSPCEU_S008","FUSPCEU::FUSPCEU_S008::39","FUSPCEU::FUSPCEU_S008::sleep",2024-10-26,"Sleep environment","FUSPCEU","Free day","5_ge80pct",415,415,1,415,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.959509311596368,4.74940732751103,0,0,1,3.97546846834423e-12,0.411919747306821,0.588080252689203,0.959509311596368,0.00683476002965078,0.489771517212411,0.58808025269318,1,0.742244998747341,0.650282122930253,0.1375482403822
"FUSPCEU::FUSPCEU_S008","FUSPCEU::FUSPCEU_S008::40","FUSPCEU::FUSPCEU_S008::sleep",2024-10-27,"Sleep environment","FUSPCEU","Free day","5_ge80pct",511,511,1,269,242,0.526418786692759,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.953303029438449,4.74940732751103,0,0,1,2.16098807677876e-12,0.343216185905707,0.656783814092132,0.953303029438449,0.00781473830684232,-4.82895217946594,0.00638622496045292,0.00650894601975543,0.00648733057568222,-2.48446404028,0.1375482403822
"FUSPCEU::FUSPCEU_S009","FUSPCEU::FUSPCEU_S009::42","FUSPCEU::FUSPCEU_S009::sleep",2024-11-05,"Sleep environment","FUSPCEU","Work day","5_ge80pct",365,365,1,365,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.995574877452538,4.74940732751103,0,0,1,2.63611357606855e-13,0.910431748438026,0.0895682515617103,0.995574877452538,0.000776230628811381,0.158829041384614,0.0895682515619739,1,0.904596895966508,1.30819785906082,0.138635147713341
"FUSPCEU::FUSPCEU_S009","FUSPCEU::FUSPCEU_S009::43","FUSPCEU::FUSPCEU_S009::sleep",2024-11-06,"Sleep environment","FUSPCEU","Work day","5_ge80pct",475,475,1,475,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.995722467921441,4.74940732751103,0,0,1,7.34004434987259e-14,0.908461825877608,0.0915381741223183,0.995722467921441,0.000748220048854109,0.15637906228219,0.0915381741223919,1,0.802500726938535,0.850587481001077,0.138635147713341
"FUSPCEU::FUSPCEU_S009","FUSPCEU::FUSPCEU_S009::44","FUSPCEU::FUSPCEU_S009::sleep",2024-11-07,"Sleep environment","FUSPCEU","Work day","5_ge80pct",448,448,1,448,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.995826516854417,4.74940732751103,0,0,1,9.403330982773e-14,0.91163404750072,0.0883659524991857,0.995826516854417,0.000730531839169712,0.154411303637915,0.0883659524992792,1,0.514140924016957,0.0354534657653845,0.138635147713341
"FUSPCEU::FUSPCEU_S009","FUSPCEU::FUSPCEU_S009::45","FUSPCEU::FUSPCEU_S009::sleep",2024-11-08,"Sleep environment","FUSPCEU","Work day","5_ge80pct",460,460,1,460,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.995892434836995,4.74940732751103,0,0,1,8.15434567561908e-14,0.912501479714948,0.0874985202849705,0.995892434836995,0.000718844294350762,0.153202921406495,0.0874985202850517,1,0.190963503396129,-0.87435123246979,0.138635147713341
"FUSPCEU::FUSPCEU_S009","FUSPCEU::FUSPCEU_S009::46","FUSPCEU::FUSPCEU_S009::sleep",2024-11-09,"Sleep environment","FUSPCEU","Free day","5_ge80pct",545,545,1,545,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.989775512884177,4.74940732751103,0,0,1,1.11308550263187e-13,0.789580839734365,0.210419160265524,0.989775512884177,0.00177551124231268,0.242649733532013,0.210419160265635,1,0.360105766464268,-0.358176098491357,0.1375482403822
"FUSPCEU::FUSPCEU_S009","FUSPCEU::FUSPCEU_S009::47","FUSPCEU::FUSPCEU_S009::sleep",2024-11-10,"Sleep environment","FUSPCEU","Free day","5_ge80pct",477,477,1,477,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.989569228050872,4.74940732751103,0,0,1,2.13357263241871e-13,0.790984096180296,0.209015903819491,0.989569228050872,0.00181318602930736,0.244960053573975,0.209015903819704,1,0.655084730123654,0.399085047005882,0.1375482403822
"FUSPCEU::FUSPCEU_S010","FUSPCEU::FUSPCEU_S010::49","FUSPCEU::FUSPCEU_S010::sleep",2024-11-05,"Sleep environment","FUSPCEU","Work day","5_ge80pct",510,510,1,492,18,0.964705882352941,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.968132786018746,4.74940732751103,0,0,1,9.3861291221062e-13,0.482771076650112,0.51722892334895,0.968132786018746,0.00541603703522608,-0.0465651582657171,0.207465410161397,0.213371414472249,0.2091133942092,-0.809501416438393,0.138635147713341
"FUSPCEU::FUSPCEU_S010","FUSPCEU::FUSPCEU_S010::50","FUSPCEU::FUSPCEU_S010::sleep",2024-11-06,"Sleep environment","FUSPCEU","Work day","5_ge80pct",510,510,1,499,11,0.97843137254902,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.969351479182551,4.74940732751103,0,0,1,8.68932739768663e-13,0.496454439182428,0.503545560816703,0.969351479182551,0.00521546934956485,0.125728591264781,0.248579050689885,0.257742953937866,0.255803325924925,-0.656338032502257,0.138635147713341
"FUSPCEU::FUSPCEU_S010","FUSPCEU::FUSPCEU_S010::51","FUSPCEU::FUSPCEU_S010::sleep",2024-11-07,"Sleep environment","FUSPCEU","Work day","5_ge80pct",510,510,1,510,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.972904856807268,4.74940732751103,0,0,1,6.87153938849171e-13,0.538580958156901,0.461419041842412,0.972904856807268,0.0046276917502065,0.398299021095691,0.461419041843098,1,0.85460753210579,1.05640124861305,0.138635147713341
"FUSPCEU::FUSPCEU_S011","FUSPCEU::FUSPCEU_S011::56","FUSPCEU::FUSPCEU_S011::sleep",2024-11-12,"Sleep environment","FUSPCEU","Work day","5_ge80pct",495,435,0.878787878787879,435,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.99435580709851,4.74940732751103,0,0,1,1.52994914303239e-13,0.883062893091782,0.116937106908065,0.99435580709851,0.000986816926820011,0.179673303572477,0.116937106908218,1,0.525662964776435,0.0643719423404843,0.138635147713341
"FUSPCEU::FUSPCEU_S011","FUSPCEU::FUSPCEU_S011::57","FUSPCEU::FUSPCEU_S011::sleep",2024-11-13,"Sleep environment","FUSPCEU","Work day","5_ge80pct",480,480,1,480,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.994400014672062,4.74940732751103,0,0,1,9.54068129506109e-14,0.881633987930886,0.118366012069018,0.994400014672062,0.000978139917022336,0.179054977326741,0.118366012069114,1,0.828113923825478,0.946738293206907,0.138635147713341
"FUSPCEU::FUSPCEU_S011","FUSPCEU::FUSPCEU_S011::58","FUSPCEU::FUSPCEU_S011::sleep",2024-11-14,"Sleep environment","FUSPCEU","Work day","5_ge80pct",555,555,1,555,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.994360234707487,4.74940732751103,0,0,1,4.85868313324623e-14,0.877453891043415,0.122546108956537,0.994360234707487,0.000983744596442793,0.179812488143394,0.122546108956586,1,0.845827741376328,1.0187018853712,0.138635147713341
"FUSPCEU::FUSPCEU_S012","FUSPCEU::FUSPCEU_S012::62","FUSPCEU::FUSPCEU_S012::sleep",2024-12-03,"Sleep environment","FUSPCEU","Work day","5_ge80pct",476,450,0.945378151260504,450,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.961166371883814,4.74940732751103,0,0,1,2.51074406362242e-12,0.420947304571475,0.579052695426015,0.961166371883814,0.00656059283010424,0.479442384724645,0.579052695428527,1,0.807144816627047,0.86742284951368,0.138635147713341
"FUSPCEU::FUSPCEU_S012","FUSPCEU::FUSPCEU_S012::63","FUSPCEU::FUSPCEU_S012::sleep",2024-12-04,"Sleep environment","FUSPCEU","Work day","5_ge80pct",565,565,1,506,59,0.895575221238938,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.953706474849491,4.74940732751103,0,0,1,1.34458892886691e-12,0.338909253150675,0.661090746847981,0.953706474849491,0.00774367896575035,-0.66059612032768,0.144304818316273,0.146602178539792,0.144966246058284,-1.05826972317233,0.138635147713341
"FUSPCEU::FUSPCEU_S012","FUSPCEU::FUSPCEU_S012::64","FUSPCEU::FUSPCEU_S012::sleep",2024-12-05,"Sleep environment","FUSPCEU","Work day","5_ge80pct",550,550,1,544,6,0.989090909090909,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.950241314993279,4.74940732751103,0,0,1,1.8179972371826e-12,0.314374205333479,0.685625794664704,0.950241314993279,0.00829495210538345,0.426559426902721,0.463431612581441,0.483141800350319,0.474007294738671,-0.0652002155932417,0.138635147713341
"FUSPCEU::FUSPCEU_S012","FUSPCEU::FUSPCEU_S012::65","FUSPCEU::FUSPCEU_S012::sleep",2024-12-06,"Sleep environment","FUSPCEU","Free day","5_ge80pct",681,681,1,597,84,0.876651982378855,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.864375830884107,4.74940732751103,0,0,1,2.74089382135458e-11,0.0360231105604894,0.963976889412102,0.864375830884107,0.020532174960332,0.085673155105735,0.39675861955926,0.40030133803673,0.399471901911658,-0.254714257071919,0.1375482403822
"FUSPCEU::FUSPCEU_S012","FUSPCEU::FUSPCEU_S012::66","FUSPCEU::FUSPCEU_S012::sleep",2024-12-07,"Sleep environment","FUSPCEU","Free day","5_ge80pct",710,710,1,612,98,0.861971830985915,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.864771874983722,4.74940732751103,0,0,1,2.27653311137908e-11,0.0354239973312273,0.964576002646007,0.864771874983722,0.0204758038289041,-0.0195679069954864,0.361995285585048,0.365089757816152,0.363870747808681,-0.348131410805056,0.1375482403822
"FUSPCEU::FUSPCEU_S012","FUSPCEU::FUSPCEU_S012::67","FUSPCEU::FUSPCEU_S012::sleep",2024-12-08,"Sleep environment","FUSPCEU","Free day","5_ge80pct",622,622,1,569,53,0.914790996784566,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.871594920023723,4.74940732751103,0,0,1,3.03102726168216e-11,0.0455452333691425,0.954454766600547,0.871594920023723,0.0196145055685119,0.30842929536285,0.476671509936464,0.481652208761823,0.478536479745086,-0.053827048094399,0.1375482403822
"FUSPCEU::FUSPCEU_S013","FUSPCEU::FUSPCEU_S013::69","FUSPCEU::FUSPCEU_S013::sleep",2024-11-19,"Sleep environment","FUSPCEU","Work day","5_ge80pct",405,390,0.962962962962963,390,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.992377504523353,4.74940732751103,0,0,1,3.66951449970037e-13,0.848679624657711,0.151320375341922,0.992377504523353,0.001331704562896,0.208878255360976,0.151320375342289,1,0.22394171426618,-0.7589483931909,0.138635147713341
"FUSPCEU::FUSPCEU_S013","FUSPCEU::FUSPCEU_S013::70","FUSPCEU::FUSPCEU_S013::sleep",2024-11-20,"Sleep environment","FUSPCEU","Work day","5_ge80pct",426,426,1,425,1,0.997652582159624,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.992257791779699,4.74940732751103,0,0,1,2.47232196630182e-13,0.843777879945552,0.156222120054201,0.992257791779699,0.00135108096814074,0.14676884825925,0.125463710518128,0.156222120054448,0.130411325835241,-1.12444886565749,0.138635147713341
"FUSPCEU::FUSPCEU_S013","FUSPCEU::FUSPCEU_S013::71","FUSPCEU::FUSPCEU_S013::sleep",2024-11-21,"Sleep environment","FUSPCEU","Work day","5_ge80pct",390,390,1,390,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.992954712736001,4.74940732751103,0,0,1,3.33186759906877e-13,0.85929887891832,0.140701121081347,0.992954712736001,0.00123157807420948,0.200755629040282,0.14070112108168,1,0.388152106531389,-0.284138539823207,0.138635147713341
"FUSPCEU::FUSPCEU_S013","FUSPCEU::FUSPCEU_S013::72","FUSPCEU::FUSPCEU_S013::sleep",2024-11-22,"Sleep environment","FUSPCEU","Work day","5_ge80pct",470,470,1,470,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.993464957618852,4.74940732751103,0,0,1,1.26631342294884e-13,0.863827740498607,0.136172259501266,0.993464957618852,0.001140629124327,0.193497866193842,0.136172259501393,1,0.600266565492139,0.254037135402605,0.138635147713341
"FUSPCEU::FUSPCEU_S013","FUSPCEU::FUSPCEU_S013::73","FUSPCEU::FUSPCEU_S013::sleep",2024-11-23,"Sleep environment","FUSPCEU","Free day","5_ge80pct",519,519,1,519,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.986138553261335,4.74940732751103,0,0,1,2.13148552620256e-13,0.728162238522247,0.27183776147754,0.986138553261335,0.00239927267026119,0.282988480373712,0.271837761477753,1,0.944764494243933,1.59607964983187,0.1375482403822
"FUSPCEU::FUSPCEU_S013","FUSPCEU::FUSPCEU_S013::74","FUSPCEU::FUSPCEU_S013::sleep",2024-11-24,"Sleep environment","FUSPCEU","Free day","5_ge80pct",480,480,1,480,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.986369553818483,4.74940732751103,0,0,1,2.99576668143037e-13,0.735708190333923,0.264291809665778,0.986369553818483,0.00236158021696042,0.280484406244426,0.264291809666077,1,0.695197025120016,0.510636018634044,0.1375482403822
"FUSPCEU::FUSPCEU_S014","FUSPCEU::FUSPCEU_S014::77","FUSPCEU::FUSPCEU_S014::sleep",2024-11-20,"Sleep environment","FUSPCEU","Work day","5_ge80pct",390,390,1,191,199,0.48974358974359,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.716995535898262,4.74940732751103,0,0,1,2.72984849833214e-08,0.00179691445840352,0.998203058243111,0.716995535898262,0.0357226393711497,-1.20236365931506,0.135706698216273,0.137970403718507,0.136114189871355,-1.0979452901927,0.138635147713341
"FUSPCEU::FUSPCEU_S014","FUSPCEU::FUSPCEU_S014::78","FUSPCEU::FUSPCEU_S014::sleep",2024-11-21,"Sleep environment","FUSPCEU","Work day","5_ge80pct",360,360,1,171,189,0.475,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.714169834175011,4.74940732751103,0,0,1,3.8787769233827e-08,0.00187364375519989,0.998126317457031,0.714169834175011,0.0359731591702234,-1.26100588315478,0.126122339356821,0.128464376799077,0.12629755729293,-1.14406877834274,0.138635147713341
"FUSPCEU::FUSPCEU_S014","FUSPCEU::FUSPCEU_S014::79","FUSPCEU::FUSPCEU_S014::sleep",2024-11-22,"Sleep environment","FUSPCEU","Free day","5_ge80pct",400,400,1,213,187,0.5325,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.55797098685519,4.74940732751103,0,0,1,1.976284757012e-06,3.78107481204731e-05,0.999960212967122,0.55797098685519,0.0434075770738218,-0.122253977927217,0.44166914792169,0.445731576351963,0.444480449679,-0.139619162600443,0.1375482403822
"FUSPCEU::FUSPCEU_S014","FUSPCEU::FUSPCEU_S014::80","FUSPCEU::FUSPCEU_S014::sleep",2024-11-23,"Sleep environment","FUSPCEU","Free day","5_ge80pct",500,500,1,310,190,0.62,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.594806356629998,4.74940732751103,0,0,1,3.98994651736289e-07,6.11424538282429e-05,0.99993845855152,0.594806356629998,0.042317593252843,0.122470219842475,0.516621319622433,0.520013411570322,0.517993216497532,0.0451176074406138,0.1375482403822
"FUSPCEU::FUSPCEU_S014","FUSPCEU::FUSPCEU_S014::81","FUSPCEU::FUSPCEU_S014::sleep",2024-11-24,"Sleep environment","FUSPCEU","Free day","5_ge80pct",470,470,1,308,162,0.65531914893617,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.62771553016304,4.74940732751103,0,0,1,1.90628227401655e-07,0.000156935461886826,0.999842873909886,0.62771553016304,0.0410564399361809,0.136230821859612,0.512515338536201,0.516206442755879,0.515921861976096,0.0399207903040918,0.1375482403822
"FUSPCEU::FUSPCEU_S015","FUSPCEU::FUSPCEU_S015::83","FUSPCEU::FUSPCEU_S015::sleep",2024-11-26,"Sleep environment","FUSPCEU","Work day","5_ge80pct",420,360,0.857142857142857,360,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.974410510346808,4.74940732751103,0,0,1,3.07998875620544e-12,0.581346832339159,0.418653167657761,0.974410510346808,0.00439412695438801,0.386033793339459,0.418653167660841,1,0.582036464555584,0.207106007011475,0.138635147713341
"FUSPCEU::FUSPCEU_S015","FUSPCEU::FUSPCEU_S015::84","FUSPCEU::FUSPCEU_S015::sleep",2024-11-27,"Sleep environment","FUSPCEU","Work day","5_ge80pct",430,430,1,421,9,0.97906976744186,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.971013427067247,4.74940732751103,0,0,1,1.70795747373417e-12,0.527883220515874,0.472116779482418,0.971013427067247,0.00494959395053274,0.114512532777187,0.238186473951993,0.248920344771934,0.246308045791509,-0.686153857447629,0.138635147713341
"FUSPCEU::FUSPCEU_S015","FUSPCEU::FUSPCEU_S015::85","FUSPCEU::FUSPCEU_S015::sleep",2024-11-28,"Sleep environment","FUSPCEU","Work day","5_ge80pct",420,420,1,420,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.969851369857228,4.74940732751103,0,0,1,2.05030269406284e-12,0.51620576615265,0.4837942338453,0.969851369857228,0.00514319724990164,0.420388661260995,0.48379423384735,1,0.627268316509672,0.324627030402394,0.138635147713341
"FUSPCEU::FUSPCEU_S015","FUSPCEU::FUSPCEU_S015::86","FUSPCEU::FUSPCEU_S015::sleep",2024-11-29,"Sleep environment","FUSPCEU","Free day","5_ge80pct",439,439,1,396,43,0.902050113895216,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.92173244130807,4.74940732751103,0,0,1,1.83587034845531e-11,0.174959002669828,0.825040997311813,0.92173244130807,0.0126834338565276,-0.174766435179605,0.265614549603886,0.270470734862931,0.266290026395544,-0.624072378619014,0.1375482403822
"FUSPCEU::FUSPCEU_S015","FUSPCEU::FUSPCEU_S015::87","FUSPCEU::FUSPCEU_S015::sleep",2024-11-30,"Sleep environment","FUSPCEU","Work day","5_ge80pct",430,430,1,389,41,0.904651162790698,FALSE,FALSE,"181 to 480 valid minutes","temporal_80","Sleep",0.964065116309085,4.74940732751103,0,0,1,2.61631079777809e-12,0.452623651420698,0.547376348576686,0.964065116309085,0.00609214283405091,-0.761208122127623,0.119709872871583,0.122388364273323,0.12053208298688,-1.17233106026415,0.138635147713341
"FUSPCEU::FUSPCEU_S015","FUSPCEU::FUSPCEU_S015::88","FUSPCEU::FUSPCEU_S015::sleep",2024-12-01,"Sleep environment","FUSPCEU","Free day","5_ge80pct",580,580,1,567,13,0.977586206896552,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.922582619431439,4.74940732751103,0,0,1,5.25285613466348e-12,0.161108801854183,0.838891198140564,0.922582619431439,0.0125245594934922,0.491484454868302,0.53547708714374,0.547555916235408,0.540235421299449,0.101026835633341,0.1375482403822
"FUSPCEU::FUSPCEU_S016","FUSPCEU::FUSPCEU_S016::90","FUSPCEU::FUSPCEU_S016::sleep",2024-11-27,"Sleep environment","FUSPCEU","Work day","5_ge80pct",420,420,1,420,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.991893705321516,4.74940732751103,0,0,1,2.79826151079727e-13,0.837510726892672,0.162489273107048,0.991893705321516,0.00141432081894533,0.215550194932292,0.162489273107328,1,0.795096096359248,0.824231895362759,0.138635147713341
"FUSPCEU::FUSPCEU_S016","FUSPCEU::FUSPCEU_S016::92","FUSPCEU::FUSPCEU_S016::sleep",2024-11-29,"Sleep environment","FUSPCEU","Work day","5_ge80pct",420,420,1,420,0,1,FALSE,TRUE,"181 to 480 valid minutes","temporal_80","Sleep",0.991737278935852,4.74940732751103,0,0,1,2.86618172102418e-13,0.834647032810965,0.165352967188748,0.991737278935852,0.00144138548197659,0.217637145053102,0.165352967189035,1,0.820861363778253,0.918652671652162,0.138635147713341
"FUSPCEU::FUSPCEU_S016","FUSPCEU::FUSPCEU_S016::93","FUSPCEU::FUSPCEU_S016::sleep",2024-11-30,"Sleep environment","FUSPCEU","Free day","5_ge80pct",675,675,1,670,5,0.992592592592593,FALSE,FALSE,"more than 480 valid minutes","temporal_80","Sleep",0.97682120007301,4.74940732751103,0,0,1,1.42163977179546e-13,0.571341375921048,0.42865862407881,0.97682120007301,0.00396577444593327,0.250441349681622,0.273441289020841,0.288717428764737,0.275288038486713,-0.596897109898502,0.1375482403822
"FUSPCEU::FUSPCEU_S016","FUSPCEU::FUSPCEU_S016::94","FUSPCEU::FUSPCEU_S016::sleep",2024-12-01,"Sleep environment","FUSPCEU","Free day","5_ge80pct",570,570,1,570,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.978008577731989,4.74940732751103,0,0,1,2.83794487106383e-13,0.598407738079585,0.401592261920131,0.978008577731989,0.00377204252184804,0.35806760202466,0.401592261920416,1,0.667835251703589,0.433943463702047,0.1375482403822
"FUSPCEU::FUSPCEU_S017","FUSPCEU::FUSPCEU_S017::96","FUSPCEU::FUSPCEU_S017::sleep",2024-12-04,"Sleep environment","FUSPCEU","Free day","5_ge80pct",690,690,1,690,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.989983767037206,4.74940732751103,0,0,1,3.58461675521598e-14,0.784600317846217,0.215399682153747,0.989983767037206,0.0017365548551086,0.240358875620841,0.215399682153783,1,0.680421955049657,0.46887905273685,0.1375482403822
"FUSPCEU::FUSPCEU_S017","FUSPCEU::FUSPCEU_S017::97","FUSPCEU::FUSPCEU_S017::sleep",2024-12-05,"Sleep environment","FUSPCEU","Work day","5_ge80pct",499,499,1,499,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.995534525487026,4.74940732751103,0,0,1,6.1114756692321e-14,0.903698901226489,0.0963010987734504,0.995534525487026,0.000780575409349726,0.159830692893579,0.0963010987735111,1,0.164667890089753,-0.97545264591934,0.138635147713341
"FUSPCEU::FUSPCEU_S017","FUSPCEU::FUSPCEU_S017::98","FUSPCEU::FUSPCEU_S017::sleep",2024-12-06,"Sleep environment","FUSPCEU","Free day","5_ge80pct",686,686,1,686,0,1,FALSE,TRUE,"more than 480 valid minutes","temporal_80","Sleep",0.990247496603592,4.74940732751103,0,0,1,3.55523360464007e-14,0.789844506698161,0.210155493301803,0.990247496603592,0.00169134884236533,0.23713710573173,0.210155493301838,1,0.973494338372196,1.93482867323223,0.1375482403822
