run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,spearman_rho,conf_low,conf_high,interval_method,pairs,sites,metric_tied_participants,leba_tied_participants,represented_days,p_value_reported
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.08190540902262063,-0.10524995737171615,0.2634571567075543,asymptotic_fisher_z_for_spearman,112,8,0,95,640,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.11566897035518077,-0.2948953924012893,0.07141968893729587,asymptotic_fisher_z_for_spearman,112,8,0,95,640,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,0.18019463592129303,-0.005546596192253708,0.3539167942630641,asymptotic_fisher_z_for_spearman,112,8,0,95,640,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.018949367711280335,-0.16719429019748133,0.20378858874781103,asymptotic_fisher_z_for_spearman,112,8,0,94,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.008830574767537031,-0.17701525133828538,0.19406835657789043,asymptotic_fisher_z_for_spearman,112,8,0,95,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.01304424342025261,-0.19812048099467264,0.1729300978508624,asymptotic_fisher_z_for_spearman,112,8,0,95,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.04429518637050748,-0.14243126387286908,0.22797716541110818,asymptotic_fisher_z_for_spearman,112,8,0,95,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,-0.02581439051656017,-0.21036252732732605,0.16051023023170766,asymptotic_fisher_z_for_spearman,112,8,1,94,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.1827390915137594,-0.00291554490082252,0.35621618376125175,asymptotic_fisher_z_for_spearman,112,8,1,95,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.04687570446044844,-0.23042721055304363,0.1398969021252909,asymptotic_fisher_z_for_spearman,112,8,1,95,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,-0.020280567808616864,-0.2050646486071005,0.16589951661225996,asymptotic_fisher_z_for_spearman,112,8,1,95,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.07241212473659318,-0.11468460888960319,0.25454767325527644,asymptotic_fisher_z_for_spearman,112,8,0,94,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.17193167784120322,-0.3464351613297141,0.014073069366999702,asymptotic_fisher_z_for_spearman,112,8,0,95,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.058832112347066944,-0.12812232801690002,0.24174880338269417,asymptotic_fisher_z_for_spearman,112,8,0,95,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,15,last_timing_above_250,Last light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.06283725770736819,-0.12416627346473653,0.2455301960435742,asymptotic_fisher_z_for_spearman,112,8,0,95,603,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.23449735411503447,0.05116801900880383,0.4025377697449379,asymptotic_fisher_z_for_spearman,112,8,0,94,640,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.17276182929280315,-0.34718782016762006,0.013217664032032308,asymptotic_fisher_z_for_spearman,112,8,0,95,640,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.04627702805507381,-0.22985901092745425,0.1404850884205183,asymptotic_fisher_z_for_spearman,112,8,0,95,640,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,16,dose_time_sensitive_corrected_medi,melEDI dose,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.06979964472495473,-0.2520904137207584,0.11727504492460214,asymptotic_fisher_z_for_spearman,112,8,0,95,640,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,0.1402057342976246,-0.0510105376662863,0.32150590254295247,asymptotic_fisher_z_for_spearman,107,8,0,90,478,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.052905296783334964,-0.24034951269653657,0.13834269893650236,asymptotic_fisher_z_for_spearman,107,8,0,90,478,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.02903837207828889,-0.21769658214788387,0.16171158318204865,asymptotic_fisher_z_for_spearman,107,8,0,90,478,FALSE
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.1870620555570534,-0.3639931387285914,0.00289932518969585,asymptotic_fisher_z_for_spearman,107,8,0,90,478,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,0.0379874911858671,-0.12812927494904766,0.20203091948127608,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.13065920347734017,-0.2897136588031199,0.035417949127333766,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.08991646553528991,-0.2514903819719993,0.07653328769122095,asymptotic_fisher_z_for_spearman,141,9,0,124,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,0.23987366335974195,0.07764027220132155,0.38973138456071144,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,-0.19280176257877857,-0.34705248274923883,-0.028394628846555522,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.0010303911580381866,-0.16631420258232615,0.16430973748129668,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.018190956352586204,-0.18295292364175886,0.14756493960684328,asymptotic_fisher_z_for_spearman,141,9,0,124,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,0.07054475941409136,-0.09588558999447647,0.23313806613717797,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.11571455318724563,-0.050564843488852956,0.27575183149703175,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.1159728960302394,-0.27599375956994526,0.05030365264951641,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.04461750166602774,-0.208392577375536,0.12159147527481691,asymptotic_fisher_z_for_spearman,141,9,0,124,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.044513657264884314,-0.20829304283528308,0.12169398669212009,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.1587220960570692,-0.006767618121629079,0.3157493866933605,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.14974515183146173,-0.3074465480932929,0.015962126434215473,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.058984100732954424,-0.22213029606429754,0.10737503117675655,asymptotic_fisher_z_for_spearman,141,9,0,124,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.011999483132981556,-0.17696059418570076,0.1536173823094467,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,-0.022424067951277854,-0.18704284635271137,0.14341972551401413,asymptotic_fisher_z_for_spearman,141,9,3,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.031036015633452204,-0.19534590876575197,0.1349685990832496,asymptotic_fisher_z_for_spearman,141,9,3,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,0.005532371450416753,-0.15992603255643884,0.1706884060159116,asymptotic_fisher_z_for_spearman,141,9,3,124,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.07417053135094871,-0.23658187330323247,0.09227299528879498,asymptotic_fisher_z_for_spearman,141,9,3,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.2903518527201022,0.13134405402400537,0.4347944319073928,asymptotic_fisher_z_for_spearman,141,9,5,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.13222166499361457,-0.2911694682023481,0.033829925063571686,asymptotic_fisher_z_for_spearman,141,9,5,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.07191399477984059,-0.23443906382093851,0.0945218459105435,asymptotic_fisher_z_for_spearman,141,9,5,124,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.12540343272108004,-0.28481123438721895,0.04075355822088088,asymptotic_fisher_z_for_spearman,141,9,5,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.15645494949040673,-0.00970011107655757,0.3142026635113752,asymptotic_fisher_z_for_spearman,140,9,1,122,755,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.1875161207323025,-0.3427564074045095,-0.02230679412108664,asymptotic_fisher_z_for_spearman,140,9,1,122,755,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.050536804246126735,-0.2146404915031604,0.11634191284153794,asymptotic_fisher_z_for_spearman,140,9,1,123,755,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,0.004750074242918345,-0.1612803038749503,0.17051897697512922,asymptotic_fisher_z_for_spearman,140,9,1,122,755,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,0.007840375191776161,-0.1576761310416898,0.17292838187210538,asymptotic_fisher_z_for_spearman,141,9,4,123,780,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.08980500964366804,-0.0766449917994685,0.25138512246148176,asymptotic_fisher_z_for_spearman,141,9,4,123,780,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.00434353399421141,-0.16953394277618347,0.16108427152766988,asymptotic_fisher_z_for_spearman,141,9,4,124,780,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.030921464268841622,-0.19523562037457523,0.13508117001184286,asymptotic_fisher_z_for_spearman,141,9,4,123,780,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.003256173148850647,-0.1621432468695767,0.16847762492655033,asymptotic_fisher_z_for_spearman,141,9,3,123,790,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.027933821532782212,-0.19235769295788538,0.13801564785161535,asymptotic_fisher_z_for_spearman,141,9,3,123,790,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,0.012674807731306354,-0.15295782548746223,0.177614792276424,asymptotic_fisher_z_for_spearman,141,9,3,124,790,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,0.07739970729527897,-0.08905186193851877,0.2396455564743993,asymptotic_fisher_z_for_spearman,141,9,3,123,790,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.19865491094937962,0.03447492924238847,0.35239439557305147,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.1393550150495704,-0.2978065634045268,0.026569202430677646,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.07961714245738391,-0.24174748016804182,0.08683793137810863,asymptotic_fisher_z_for_spearman,141,9,0,124,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.035291712923693874,-0.19944028938405406,0.1307834378371733,asymptotic_fisher_z_for_spearman,141,9,0,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.06882002556889659,-0.09760251811695103,0.23149845795877988,asymptotic_fisher_z_for_spearman,141,9,6,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.06014677554715859,-0.10622152499826991,0.2232392501667428,asymptotic_fisher_z_for_spearman,141,9,6,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,4.159740791573834e-4,-0.1649075066270582,0.1657167192235073,asymptotic_fisher_z_for_spearman,141,9,6,124,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.03278075339714979,-0.13325349557504582,0.19702520343226307,asymptotic_fisher_z_for_spearman,141,9,6,123,811,FALSE
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,-0.024634351844016758,-0.18917609989454084,0.1412530216979795,asymptotic_fisher_z_for_spearman,141,9,1,123,811,FALSE
