run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,wald_p_raw,effect_type,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_model_per_sd,std_error_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,interval_method,effect_status,statistic,df,p_raw,p_adjusted,family_rank,family_observed_tests,comparison_status,diagnostic_status,model_adequacy,specified_limitations,observations,participants,participant_days,represented_days,sites,leba_participant_mean,leba_participant_sd
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.002364716200639128,0.002934538793364867,-0.008116306546869893,0.0033868741455916366,0.4203454357300408,difference,-0.002364716200639128,-0.008116306546869893,0.0033868741455916366,-0.007492182571447598,0.00929756407848975,-0.025715073309240843,0.010730708166345644,-0.007492182571447598,-0.025715073309240843,0.010730708166345644,wald_normal,PASS,,,,,,,NOT_INFERENTIAL,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,478,107,478,478,8,13.785046728971963,3.168322088469912
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-8.234099153578963e-4,0.002297352274018963,-0.0053261376322362546,0.003679317801520462,0.7200313348162246,difference,-8.234099153578963e-4,-0.0053261376322362546,0.003679317801520462,-0.0034792179879663257,0.009707181328983577,-0.022504943784173784,0.015546507808241133,-0.0034792179879663257,-0.022504943784173784,0.015546507808241133,wald_normal,PASS,,,,,,,NOT_INFERENTIAL,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,478,107,478,478,8,12.644859813084112,4.22537781373944
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,paired_placement_sensitivity,,FALSE,,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.0045934050366589286,0.0026463478153452248,-0.00978015144530182,5.933413719839634e-4,0.08260759281096336,difference,-0.0045934050366589286,-0.00978015144530182,5.933413719839634e-4,-0.017378115990756105,0.010011862424482315,-0.0370010057609113,0.0022447737793990907,-0.017378115990756105,-0.0370010057609113,0.0022447737793990907,wald_normal,PASS,,,,,,,NOT_INFERENTIAL,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,478,107,478,478,8,12.317757009345794,3.783275337590586
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,1,leba_f2,Spending time outdoors,0.005058720422609722,0.00957482513270286,-0.013707591995756822,0.023825032840976264,0.5972664673993668,odds_ratio,1.0050715373520738,0.9863859292387517,1.0241111164013297,0.01966624254272706,0.03722301642176769,-0.05328952903988059,0.0926220141253347,1.0198608970374556,0.9481054686739627,1.0970469886232896,wald_normal,PASS,0.3001270766480957,1,0.5838027661013794,0.7664890332823473,51,68,PASS,PASS,acceptable,,141,141,,811,9,16.148936170212767,3.88759229603393
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.022631841060294342,0.011503029530846797,-0.04517736465385473,-8.631746673395252e-5,0.04912929603765114,odds_ratio,0.9776223379308151,0.9558279367067494,0.9999136862585114,-0.07077118471024975,0.03597069392128492,-0.14127244929488203,-2.6992012561747567e-4,0.9316750492362034,0.868252724627537,0.9997301162995422,wald_normal,PASS,4.106050089841943,1,0.04273004853508499,0.24213694169881494,12,68,PASS,PASS,acceptable,,141,141,,811,9,14.00709219858156,3.1270626424825787
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.005158038658567489,0.008840380262713814,-0.0224848655831253,0.012168788265990323,0.559581363311126,odds_ratio,0.9948552411803824,0.9777660350001376,1.0122431292102894,-0.021943118729670304,0.037608386939472375,-0.09565420264768269,0.051767965188342084,0.9782958801810352,0.9087782148415593,1.0531313510261084,wald_normal,PASS,0.3659412942147071,1,0.5452249654564972,0.7566387275722819,49,68,PASS,PASS,acceptable,,141,141,,811,9,12.872340425531915,4.254159416432996
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,0.02410015169594834,0.009922232408400953,0.0046529335292463565,0.04354736986265033,0.015144534581874394,odds_ratio,1.0243929074402747,1.0046637752331806,1.0445094714103529,0.09211274713300421,0.03792358223967486,0.01778389177849867,0.16644160248750978,1.0964884410399438,1.0179429667735673,1.1810945608720385,wald_normal,PASS,6.211093446069327,1,0.012695218960852262,0.12332498419113624,7,68,PASS,PASS,acceptable,,141,141,,811,9,12.141843971631207,3.8220816323114675
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,-0.019849236298889947,0.0084040965809641,-0.03632096292017578,-0.0033775096776041125,0.018183876747666087,difference,-0.019849236298889947,-0.03632096292017578,-0.0033775096776041125,-0.0771657381177216,0.032671701123281126,-0.1412010956330094,-0.013130380602433791,-0.0771657381177216,-0.1412010956330094,-0.013130380602433791,wald_normal,PASS,5.879854853054681,1,0.01531508418604518,0.13017821558138404,8,68,PASS,PASS,acceptable,,141,141,,811,9,16.148936170212767,3.88759229603393
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.0038780773753437072,0.010443848824150462,-0.0243476449306596,0.016591490179972183,0.710394394955625,difference,-0.0038780773753437072,-0.0243476449306596,0.016591490179972183,-0.012126990885094197,0.03265856950173652,-0.07613661089509596,0.05188262912490757,-0.012126990885094197,-0.07613661089509596,0.05188262912490757,wald_normal,PASS,0.14833073416792786,1,0.700135699563942,0.8125080845839013,58,68,PASS,PASS,acceptable,,141,141,,811,9,14.00709219858156,3.1270626424825787
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.002891390512251368,0.007920762561738905,-0.018415799863352834,0.012633018838850096,0.7150819863112647,difference,-0.002891390512251368,-0.018415799863352834,0.012633018838850096,-0.012300436174279181,0.0336961866373515,-0.07834374839982794,0.053742876051269574,-0.012300436174279181,-0.07834374839982794,0.053742876051269574,wald_normal,PASS,0.14335291915678283,1,0.7049702498595615,0.8125080845839013,59,68,PASS,PASS,acceptable,,141,141,,811,9,12.872340425531915,4.254159416432996
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,0.014949200442565704,0.008986460972301661,-0.002663939411620341,0.03256234029675175,0.0962074363489647,difference,0.014949200442565704,-0.002663939411620341,0.03256234029675175,0.05713706442927284,0.03434698742171803,-0.010181793894744723,0.1244559227532904,0.05713706442927284,-0.010181793894744723,0.1244559227532904,wald_normal,PASS,2.947535861774057,1,0.08600860837458792,0.3180153353736486,17,68,PASS,PASS,acceptable,,141,141,,811,9,12.141843971631207,3.8220816323114675
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.010353190220523247,0.007123929323710469,-0.003609454682358052,0.024315835123404544,0.14614111098042654,ratio,1.0241255243386842,0.9917233649698332,1.0575863457990515,0.04024898254068,0.027694932756347025,-0.014032088216018758,0.09453005329737875,1.0971069911439595,0.9682063168737766,1.2431686604807282,wald_normal,PASS,2.2498091869991867,1,0.13363087943375984,0.3786208250623196,24,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,16.148936170212767,3.88759229603393
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.012766652879408563,0.008666658114222984,-0.029752990649607427,0.0042196848907903005,0.14073033215720396,ratio,0.9710315639198489,0.9337852495348515,1.0097635388846822,-0.03992212328874117,0.027101182824155207,-0.09303946556252085,0.013195218985038528,0.9121743937553098,0.8071616778614278,1.0308493916948747,wald_normal,PASS,2.3113257037363155,1,0.12843446928243943,0.3786208250623196,23,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,14.00709219858156,3.1270626424825787
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.010714104419570741,0.006564817269266774,-0.0235809098324202,0.0021527009932787184,0.10266913338965132,ratio,0.9756316836308893,0.9471507122082723,1.004969082359869,-0.04557950820516325,0.027927779203213196,-0.10031694961164782,0.009157933201321324,0.9003689131554984,0.7937487427206971,1.0213108205981356,wald_normal,PASS,2.838477100472801,1,0.09203140004924389,0.3180153353736486,18,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,12.872340425531915,4.254159416432996
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.005695547630848098,0.007583605042101132,-0.02055914038634267,0.009168045124646475,0.4526320034777189,ratio,0.9869711370652495,0.9537638544687459,1.0213346006307398,-0.02176884798581961,0.02898515753811937,-0.0785787128467532,0.03504101687511399,0.9511108850498763,0.8344902890239426,1.0840292901651785,wald_normal,PASS,0.608210551489833,1,0.4354623657247726,0.6828828940239333,43,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,12.141843971631207,3.8220816323114675
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.02064749850483604,0.009837864569664933,0.0013656382635101397,0.03992935874616194,0.03583643221096013,ratio,1.0486908977499347,1.0031494474289264,1.0962998602473757,0.08026905611977268,0.03824560651045455,0.005309044792391173,0.1552290674471542,1.2030094977917245,1.012299552335153,1.4296478235505001,wald_normal,PASS,4.660559109033102,1,0.030863139919380625,0.19079031950162567,11,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,16.148936170212767,3.88759229603393
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.016648266878326635,0.012081033667043078,-0.04032665776174692,0.00703012400509365,0.16818789136050263,ratio,0.9623913992461807,0.9113251216681663,1.016319185459995,-0.05206017341729528,0.037778149062784726,-0.1261039849829389,0.021983638148348358,0.8870331011720074,0.7479903845358656,1.0519222423735595,wald_normal,PASS,2.0232556469998144,1,0.15490670710344057,0.39771254459310257,26,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,14.00709219858156,3.1270626424825787
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.010314265613385951,0.00919438298077152,-0.02833492511576615,0.00770639388899425,0.26194717237589177,ratio,0.976530325110859,0.9368392438573218,1.0179029989550188,-0.0438785301827769,0.039114370935940446,-0.12054128849516037,0.03278422812960659,0.9039022549408291,0.7576327010937947,1.0784107989366822,wald_normal,PASS,1.3455561919988668,1,0.24605649422843473,0.4780526173581018,35,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,12.872340425531915,4.254159416432996
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.005237173872951294,0.01057775582404126,-0.025969194325330958,0.015494846579428371,0.6205210615572301,ratio,0.9880133803226567,0.9419564096526262,1.0363223071613197,-0.020016906065028654,0.04042904624614375,-0.09925638063677464,0.059222568506717345,0.9549554111246983,0.7956894858168733,1.1461001477229813,wald_normal,PASS,0.2656356489890186,1,0.6062745565980947,0.7778616952579328,53,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,12.141843971631207,3.8220816323114675
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,-6.379098448262213e-4,0.005344186598177586,-0.011112323103915918,0.009836503414263474,0.9049860390100144,ratio,0.9985322365206218,0.9747375053367078,1.0229078309923594,-0.0024799333983106177,0.02077601864764296,-0.04320018168982337,0.03824031489320213,0.9943060148586012,0.9053152129041019,1.0920444471628665,wald_normal,PASS,0.015628614428759846,1,0.9005121051950015,0.9420742023578478,65,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,16.148936170212767,3.88759229603393
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.006238513547589359,0.006481309308055119,-0.018941646364041605,0.006464619268862888,0.3357788784547197,ratio,0.9857379718802003,0.9573226925630871,1.0149966743240626,-0.019508222659288147,0.020267460211593775,-0.059231714732110474,0.02021526941353418,0.9560745931318468,0.8725057249545112,1.0476477133486806,wald_normal,PASS,0.9936012849963944,1,0.31886377904665814,0.5420684243793188,40,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,14.00709219858156,3.1270626424825787
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.008814801176358054,0.0048746800785348056,-0.018368998566441152,7.393962137250444e-4,0.07056246442070316,ratio,0.9799077643213013,0.9585858223957839,1.001703972814145,-0.037499569428388266,0.02073766615819718,-0.07814464822186984,0.003145509365093302,0.9172768448030697,0.8353247545886641,1.0072690955102857,wald_normal,PASS,3.48059250847795,1,0.06209250356247232,0.3180153353736486,13,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,12.872340425531915,4.254159416432996
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.002546204636799706,0.005653052262114065,-0.013625983473265952,0.008533574199666539,0.6524131310295412,ratio,0.9941543001431293,0.9691121010515609,1.0198435985069711,-0.009731801974418449,0.02160642721752296,-0.052079621155349407,0.03261601720651251,0.9778408989862846,0.8869933806554552,1.0779931897842676,wald_normal,PASS,0.22072024376222465,1,0.6384916759390027,0.7877376039049617,54,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,811,141,811,811,9,12.141843971631207,3.8220816323114675
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.05538359092754488,0.017082416789225462,0.021902669251760633,0.08886451260332912,0.0011863562630867732,ratio,1.0569459718105558,1.0221442935598537,1.0929325677061505,0.2153088214166181,0.06640947190743357,0.08514864824572388,0.34546899458751235,1.2402448520028087,1.0888789146093591,1.4126522906096575,wald_normal,PASS,10.042949685126587,1,0.0015293212321146354,0.06987918839077772,1,68,PASS,PASS,acceptable,,811,141,811,811,9,16.148936170212767,3.88759229603393
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.03626615148821486,0.02147823374716546,-0.07836271608419192,0.005830413107762195,0.09131391549774438,ratio,0.964383587196316,0.9246289879068986,1.005847443047373,-0.11340652750541066,0.06716378237726972,-0.24504512203034526,0.01823206701952391,0.8927876435993016,0.7826692218207225,1.0183992858558704,wald_normal,PASS,2.8336017942060607,1,0.09231111644121456,0.3180153353736486,19,68,PASS,PASS,acceptable,,811,141,811,811,9,14.00709219858156,3.1270626424825787
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.021130182609789477,0.016208265214032267,-0.052897798681166106,0.010637433461587149,0.1923471009770348,ratio,0.9790914955863991,0.9484769431234649,1.0106942121046651,-0.08989116532038464,0.06895254408431874,-0.22503566836805972,0.04525333772729041,0.9140306580919157,0.7984877374969278,1.0462928917992995,wald_normal,PASS,1.6918178190062463,1,0.1933615138770545,0.4241478368916034,31,68,PASS,PASS,acceptable,,811,141,811,811,9,12.872340425531915,4.254159416432996
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.048287369884536135,0.01833760890945512,-0.08422842290964898,-0.012346316859423292,0.00845739556353105,ratio,0.9528599244829805,0.9192212609171531,0.9877295862149795,-0.18455826950831547,0.07008783819333954,-0.32192790812153177,-0.04718863089509917,0.8314714890529689,0.7247504370670264,0.9539074442034786,wald_normal,PASS,6.734630649227256,1,0.009455880876716382,0.10716664993611899,6,68,PASS,PASS,acceptable,,811,141,811,811,9,12.141843971631207,3.8220816323114675
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.03295502480607714,0.014511559153327996,0.004512891506031718,0.06139715810612256,0.023150006826511457,ratio,1.0335040561506748,1.0045230899366033,1.0633211369459992,0.1281210899567094,0.056417398761987564,0.017545020281779185,0.23869715963163962,1.1366906361838032,1.0176998382529119,1.2695939940464485,wald_normal,PASS,5.056812529338913,1,0.024529312457171132,0.18533258300973743,9,68,PASS,PASS,acceptable,,755,140,755,755,9,16.12142857142857,3.8877558342205516
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.03290018402230814,0.017814842810237052,-0.06781663432061508,0.002016266275998796,0.0647783104125228,ratio,0.9676351402163766,0.9344318005909406,1.0020183003076668,-0.10290958319255895,0.05572364115043733,-0.2121259129348502,0.006306746549732285,0.9022085446100101,0.8088628448596602,1.0063266759502845,wald_normal,PASS,3.3890711406302216,1,0.06562991167737818,0.3180153353736486,14,68,PASS,PASS,acceptable,,755,140,755,755,9,13.985714285714286,3.1279333611866904
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.012949745217328022,0.013612473883593539,-0.03962970376966343,0.013730213335007384,0.3414446950692538,ratio,0.9871337419654547,0.9611452817393067,1.013824905599462,-0.055026610631696074,0.05784270559426402,-0.16839623036480703,0.05834300910141488,0.9464599617209182,0.8450189461772297,1.0600785499463634,wald_normal,PASS,0.9009333382186924,1,0.3425315721134195,0.5681011439929884,41,68,PASS,PASS,acceptable,,755,140,755,755,9,12.907142857142857,4.249242723174592
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,7,duration_above_250_wake,Time above 250 lx melEDI during wake,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.014002757514828821,0.01572679576798857,-0.04482671081230335,0.01682119578264571,0.3732641611666976,ratio,0.98609482508801,0.9561631602148883,1.016963468710528,-0.05358114640545928,0.06017812888932643,-0.1715281116855484,0.06436581887462986,0.9478290249647494,0.8423765870614411,1.0664824668258517,wald_normal,PASS,0.7880658113613208,1,0.3746856231521888,0.6066338660559247,42,68,PASS,PASS,acceptable,,755,140,755,755,9,12.164285714285715,3.8264710610547406
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,-0.0010514306982704275,0.015816906179257614,-0.032051997156464375,0.029949135759923518,0.9469995671640433,difference,-0.0010514306982704275,-0.032051997156464375,0.029949135759923518,-0.0040875338824096896,0.06148968260957336,-0.12460509721797233,0.11643002945315295,-0.0040875338824096896,-0.12460509721797233,0.11643002945315295,wald_normal,PASS,0.00526785127203766,1,0.9421403705375713,0.9690469329885855,66,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,780,141,780,780,9,16.148936170212767,3.88759229603393
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.024576910780900803,0.019094074550330204,-0.012846787655869212,0.06200060921767082,0.19804250862327222,difference,0.024576910780900803,-0.012846787655869212,0.06200060921767082,0.07685353957058225,0.059708367219114926,-0.04017270975457495,0.19387978889573942,0.07685353957058225,-0.04017270975457495,0.19387978889573942,wald_normal,PASS,1.7741823120127265,1,0.18286533079951658,0.41745976635883963,29,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,780,141,780,780,9,14.00709219858156,3.1270626424825787
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.004493112869678868,0.014671553552805756,-0.02426260369107108,0.03324882943042881,0.7594169211665589,difference,0.004493112869678868,-0.02426260369107108,0.03324882943042881,0.019114418423640638,0.06241512770036959,-0.103216983959552,0.14144582080683327,0.019114418423640638,-0.103216983959552,0.14144582080683327,wald_normal,PASS,0.10697573467223265,1,0.7436138434320168,0.842762355889619,60,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,780,141,780,780,9,12.872340425531915,4.254159416432996
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.01007215825865322,0.016801362173963188,-0.043002223010834645,0.0228579064935282,0.5488497615885236,difference,-0.01007215825865322,-0.043002223010834645,0.0228579064935282,-0.03849661107813273,0.06421617776291737,-0.16435800671827264,0.08736478456200716,-0.03849661107813273,-0.16435800671827264,0.08736478456200716,wald_normal,PASS,0.38723044523385397,1,0.533758801596509,0.7561583022617211,48,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,780,141,780,780,9,12.141843971631207,3.8220816323114675
