run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,omitted_site,observations,participants,sites,estimate_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_change_from_full,relative_absolute_change,sign_reversal,converged,positive_definite_hessian,singular,warnings,error,refit_status
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR,784,135,8,-0.009112002857199437,-0.028524144645037233,0.010300138930638358,9.309883685234589e-4,0.09270030687062024,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,735,126,8,-0.008651503240992564,-0.026627320200437368,0.00932431371845224,0.0013914879847303323,0.13855314153479933,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,738,128,8,-0.007220161581774141,-0.029321083607734978,0.014880760444186694,9.063296506438582e-4,0.1115277952960006,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,738,128,8,-0.005144965447758011,-0.02840573336406521,0.018115802468549193,0.0029815257846599885,0.3668896820765842,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,709,123,8,-0.003596934804563926,-0.02700061717501001,0.01980674756588216,0.004529556427854074,0.5573815682941832,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,MPI,666,115,8,-0.008668773508700198,-0.03285775503776159,0.015520208020361196,-5.422822762821983e-4,0.06673018659257753,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,756,131,8,-0.009276989063780819,-0.030874506218977527,0.012320528091415891,-0.0011504978313628192,0.1415737491690487,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,687,118,8,-0.014639088475881757,-0.036926176535459106,0.007647999583695589,-0.006512597243463758,0.8014033433622453,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,715,124,8,-0.0017744033620312458,-0.025560937256850047,0.022012130532787555,0.006352087870386753,0.7816519686931009,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,784,135,8,-0.00925763885225192,-0.03157987447300912,0.013064596768505278,-0.001131147619833921,0.13919262169650473,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,735,126,8,-0.012741554989948405,-0.0334724656709442,0.007989355691047391,-0.004615063757530406,0.5679036161535629,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,RISE,738,128,8,0.0014858949154258755,-0.0099131128606335,0.012884902691485251,0.0020180433697444327,3.792256377646795,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,THUAS,738,128,8,-2.573779935548942e-4,-0.011633033141307893,0.011118277154198105,2.7477046076366304e-4,0.51634174361273,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,BAUA,709,123,8,-0.0015384760213245866,-0.012854816492727694,0.00977786445007852,-0.0010063275670060294,1.8910654702449192,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,MPI,666,115,8,-0.008084494846886368,-0.019774008644596427,0.0036050189508236904,-0.0075523463925678104,14.192179515468045,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,TUM,756,131,8,0.001118395206456539,-0.009491311739610389,0.011728102152523467,0.0016505436607750963,3.101660161521469,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,FUSPCEU,687,118,8,0.001078467227653754,-0.011740521287078812,0.013897455742386322,0.0016106156819723112,3.0266285073303187,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,IZTECH,715,124,8,0.002645545767438298,-0.007282772478059611,0.012573864012936206,0.003177694221756855,5.971443111351421,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,UCR,784,135,8,-8.25185077348031e-4,-0.01146970865966705,0.009819338504970987,-2.930366230294737e-4,0.5506670566293794,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,KNUST,735,126,8,-9.615658719726557e-4,-0.012406950698892291,0.010483818954946982,-4.2941741765409845e-4,0.8069504180069244,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,738,128,8,-0.008185142571408397,-0.02124857853539634,0.004878293392579544,-0.0019152138451008884,0.30546022589778266,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,738,128,8,-0.009656381054407737,-0.023314995765421065,0.0040022336566055885,-0.0033864523281002283,0.5401101792260053,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,709,123,8,-0.008371092696300897,-0.022651935254163348,0.005909749861561552,-0.002101163969993388,0.33511768023411126,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,MPI,666,115,8,-0.006601630984581955,-0.020597844521931277,0.007394582552767367,-3.317022582744458e-4,0.052903672873135216,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,756,131,8,-9.079776933620285e-4,-0.013890200940694195,0.012074245553970138,0.005361951032945481,0.8551853245871337,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,687,118,8,-0.0049031178950873795,-0.02086805859666633,0.011061822806491569,0.0013668108312201296,0.2179946361248468,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,715,124,8,-0.005285618530898602,-0.0173630507281601,0.006791813666362894,9.843101954089073e-4,0.1569890565548084,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,784,135,8,-0.006597883716091788,-0.019472569200846248,0.006276801768662671,-3.2795498978427894e-4,0.052306015602416336,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,735,126,8,-0.005955605910836134,-0.020103173663494275,0.008191961841822006,3.14322815471375e-4,0.05013180040668281,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,RISE,738,128,8,-0.008058962104975989,-0.01821553132022701,0.0020976071102750318,3.234185522928215e-4,0.038583138313143535,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,738,128,8,-0.008052923397013592,-0.01832772464989386,0.0022218778558666767,3.2945726025521843e-4,0.039303543196827793,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,709,123,8,-0.008764428673414076,-0.019390849122111663,0.0018619917752835096,-3.820480161452651e-4,0.04557750736528182,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,MPI,666,115,8,-0.00994212719853637,-0.021070586887122995,0.0011863324900502539,-0.0015597465412675593,0.18607441072423975,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM,756,131,8,-0.007065456419040524,-0.016715804182821876,0.0025848913447408303,0.0013169242382282866,0.15710623175843383,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,FUSPCEU,687,118,8,-0.009754325180523948,-0.02087281737636995,0.0013641670153220573,-0.001371944523255137,0.16367003353223414,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,IZTECH,715,124,8,-0.005173757740771073,-0.014554878281474119,0.004207362799931973,0.0032086229164977375,0.38278181911428333,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,UCR,784,135,8,-0.011086242280051409,-0.020954756659315645,-0.0012177279007871723,-0.002703861622782598,0.3225648814263684,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,KNUST,735,126,8,-0.007787902523990858,-0.01807894658844967,0.0025031415404679546,5.944781332779528e-4,0.0709199638604397,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,RISE,738,128,8,-0.0035829216829323437,-0.014965821645183112,0.007799978279318425,-1.0299653372910188e-4,0.02959734169934195,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,THUAS,738,128,8,-0.0032419220948563523,-0.015509917775281469,0.009026073585568766,2.380030543468895e-4,0.06839315334164078,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,BAUA,709,123,8,7.867805349352367e-4,-0.011577287589381164,0.013150848659251636,0.0042667056841384785,1.2260912235757073,TRUE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,MPI,666,115,8,-0.003076477590543673,-0.01613379840661297,0.009980843225525626,4.034475586595686e-4,0.1159357001549132,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,TUM,756,131,8,-0.0046130237568666,-0.015505323626845176,0.006279276113111977,-0.001133098607663358,0.32561005167676965,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,FUSPCEU,687,118,8,-0.004356411002126712,-0.017082081287916513,0.00836925928366309,-8.764858529234703e-4,0.25186916825614747,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,IZTECH,715,124,8,-0.0024531984805931674,-0.013362615454571944,0.008456218493385608,0.0010267266686100744,0.29504274505592515,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,UCR,784,135,8,-0.005274456330949239,-0.01679865174052319,0.00624973907862471,-0.001794531181745997,0.5156809715165482,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,5,l10_mean_medi,Darkest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,KNUST,735,126,8,-0.004827064435200944,-0.016802306954988123,0.007148178084586235,-0.0013471392859977019,0.38711731667738336,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,RISE,738,128,8,0.048588014054112026,0.011681647026129824,0.08549438108209423,-0.005590855725404478,0.10319254993979632,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,THUAS,738,128,8,0.051966465136874536,0.015006415692700135,0.08892651458104894,-0.0022124046426419686,0.04083519371381232,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,BAUA,709,123,8,0.054906127802320945,0.021726364690434576,0.08808589091420732,7.272580228044404e-4,0.013423277852861301,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,MPI,666,115,8,0.04183940354028619,0.007414420496022457,0.07626438658454993,-0.012339466239230316,0.22775422022361047,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,TUM,756,131,8,0.06115639640603666,0.02733148158147665,0.09498131123059667,0.006977526626520153,0.12878686201678866,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,FUSPCEU,687,118,8,0.061434782299154174,0.02268732758429886,0.1001822370140095,0.0072559125196376695,0.13392513629697245,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,IZTECH,715,124,8,0.06181843062170754,0.02740948823626238,0.0962273730071527,0.007639560842191036,0.14100627926128015,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,UCR,784,135,8,0.054324061851273336,0.020761635341555028,0.08788648836099164,1.4519207175683196e-4,0.0026798652749254097,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,KNUST,735,126,8,0.05028557431303472,0.013899609664133221,0.08667153896193622,-0.0038932954664817818,0.07186003477602493,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,RISE,738,128,8,-0.030660137905355447,-0.07408709337395675,0.01276681756324586,0.0049598949496087175,0.13924453606778425,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,THUAS,738,128,8,-0.04006943141370716,-0.08584453531274257,0.005705672485328245,-0.0044493985587429966,0.12491281456308115,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,BAUA,709,123,8,-0.011118938210920788,-0.05506238707497857,0.03282451065313699,0.024501094644043375,0.687845930513475,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,MPI,666,115,8,-0.03474526058372627,-0.0766371130057671,0.007146591838314564,8.747722712378961e-4,0.024558435271515588,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,TUM,756,131,8,-0.02712435096895495,-0.07067669426151478,0.01642799232360488,0.008495681886009215,0.2385085359298095,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,FUSPCEU,687,118,8,-0.05183627647380656,-0.10156164427886147,-0.002110908668751646,-0.016216243618842392,0.4552562790963969,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,IZTECH,715,124,8,-0.04500624519236186,-0.08861055929625977,-0.0014019310884639466,-0.009386212337397698,0.26350936776549305,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,UCR,784,135,8,-0.03687029402093686,-0.07902463019076761,0.005284042148893879,-0.0012502611659726964,0.03509994421014282,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,KNUST,735,126,8,-0.04357155120448043,-0.0898546253582542,0.0027115229492933393,-0.007951518349516268,0.22323163995644965,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,RISE,738,128,8,-0.014242095205169874,-0.04792950953324632,0.019445319122906573,0.007546166358263433,0.34634091096684716,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,THUAS,738,128,8,-0.019282256334901722,-0.05364298788255327,0.015078475212749826,0.0025060052285315847,0.11501630000336284,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,BAUA,709,123,8,-0.03478604786375988,-0.06696820868247536,-0.002603887045044391,-0.01299778630032657,0.5965499478921452,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,MPI,666,115,8,-0.006754911573266995,-0.040419462337568685,0.02690963919103469,0.015033349990166311,0.6899747346248315,FALSE,TRUE,TRUE,FALSE,,,PASS
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,TUM,756,131,8,-0.021386404611143668,-0.0537068995469467,0.010934090324659362,4.0185695228963855e-4,0.018443736372435744,FALSE,TRUE,TRUE,FALSE,,,PASS
