run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,estimate_practical_per_year,conf_low_practical_per_year,conf_high_practical_per_year,response_model_scale_sd,standardized_estimate,standardized_conf_low,standardized_conf_high,observations,participants,participant_days,contributing_participant_days,metric_support_valid_hours,metric_support_expected_hours,sites,female_participants,male_participants,age_min,age_max,comparison_id,family_id,p_raw,p_adjusted,p_raw_display,p_adjusted_display,raw_significant,adjusted_significant,comparison_method,final_assessment,interpreted_assessment,placement_label,predictor_label,effect_95_ci_display,significance_rule,metric_label
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.20694959742223376,0.10811706115588826,-0.4188551434020892,0.00495594855762163,normal,ESTIMABLE,0.813060629306428,0.6577994749607545,1.0049682495833627,ratio,ratio,,,,,,,,,,2.4788839686894764,-0.08348498761385867,-0.16896924127656018,0.00199926604884282,737,141,737,737,9174.283333333333,9586.383333333331,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.05745310496333531,0.24417569609417508,0.057,0.244,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.81× (0.66–1.00),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Time above 250 lx melEDI during wake
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,biological_sex,Female minus Male,biological_sexFemale,-0.05729553216584118,0.12861501815976198,-0.30937633562993955,0.1947852712982572,normal,ESTIMABLE,-0.05729553216584118,-0.30937633562993955,0.1947852712982572,difference,h,,,,-3.4377319299504707,-18.562580137796377,11.687116277895433,,,,1.0328582409291311,-0.05547279374398918,-0.29953416971493885,0.18858858222696048,655,139,655,655,1925.5333333333333,1954.25,9,77,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.6472548712987501,0.7335555208052501,0.647,0.734,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",-3.4 min (-18.6–11.7),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Time below 10 lx melEDI before sleep
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,biological_sex,Female minus Male,biological_sexFemale,0.04959345760336072,0.03406358202570337,-0.01716993635144379,0.11635685155816523,normal,ESTIMABLE,1.0508437969685336,0.982976626979184,1.1233966864713958,ratio,ratio,,,,,,,,,,1.9537602067243196,0.02538359489187737,-0.00878814927868295,0.05955533906243771,778,141,778,778,6282.516666666666,6286.533333333334,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.1472857037154747,0.31298212039538376,0.147,0.313,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: ZERO_MASS_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",1.05× (0.98–1.12),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Time below 1 lx melEDI during sleep
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,biological_sex,Female minus Male,biological_sexFemale,-0.073836178080561,0.04471797626138174,-0.16148180101438628,0.01380944485326426,normal,ESTIMABLE,0.8436529353720951,0.6894744847959644,1.0323083610158252,ratio,ratio,,,,,,,,,,0.39782603827485685,-0.1855991588704101,-0.405910587739908,0.0347122699990878,816,141,816,816,18851,19586,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.08879477199746755,0.26552742754651903,0.089,0.266,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.84× (0.69–1.03),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Longest continuous period above 250 lx melEDI
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,0.4979240861101102,10.74128163121406,-20.55460105887109,21.550449231091307,normal,ESTIMABLE,0.4979240861101102,-20.55460105887109,21.550449231091307,difference,min,,,,0.4979240861101102,-20.55460105887109,21.550449231091307,,,,113.26014036245768,0.00439628703016473,-0.1814813313235511,0.1902739053838806,816,141,816,816,,,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.9589942036086232,0.9781980924307592,0.959,0.978,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable with specified limitations. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",0.5 min (-20.6–21.6),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Midpoint of the brightest 10 hours
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,12,l10_midpoint,Midpoint of the darkest 10 hours,L10,timing-based,participant_day,gaussian,clock_minutes_after_16,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,6.417681080461891,10.812035371685385,-14.773518847614593,27.608881008538376,normal,ESTIMABLE,6.417681080461891,-14.773518847614593,27.608881008538376,difference,min,,,,6.417681080461891,-14.773518847614593,27.608881008538376,,,,106.77787813602842,0.06010309618895181,-0.13835748663963934,0.258563679017543,816,141,816,816,,,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.5366315191415664,0.6516239875290448,0.537,0.652,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_QQ_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",6.4 min (-14.8–27.6),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Midpoint of the darkest 10 hours
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,MLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-8.885515886858,10.056680213034648,-28.596246908442502,10.8252151347265,normal,ESTIMABLE,-8.885515886858,-28.596246908442502,10.8252151347265,difference,min,,,,-8.885515886858,-28.596246908442502,10.8252151347265,,,,113.19891026277354,-0.07849471223911668,-0.25261945403944963,0.09563002956121626,742,141,742,742,17209.633333333335,17808,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.3646287650323747,0.55568380980787635,0.365,0.556,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",-8.9 min (-28.6–10.8),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Mean timing of exposure above 250 lx melEDI
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,14,first_timing_above_250,First light timing above 250 lx melEDI,FLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,13.083390352511252,16.087861900900993,-18.448239561508775,44.615020266531275,normal,ESTIMABLE,13.083390352511252,-18.448239561508775,44.615020266531275,difference,min,,,,13.083390352511252,-18.448239561508775,44.615020266531275,,,,148.66762167759308,0.08800430251641779,-0.12409050036137936,0.3000991053942149,727,140,727,727,16832.5,17448,9,78,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.4062615040993127,0.55568380980787635,0.406,0.556,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",13.1 min (-18.4–44.6),BH-adjusted p ≤ 0.05 within the labelled 17-member family,First light timing above 250 lx melEDI
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,15,last_timing_above_250,Last light timing above 250 lx melEDI,LLIT250,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,biological_sex,Female minus Male,biological_sexFemale,-18.160560037111825,15.786802774712044,-49.102124906584415,12.781004832360765,normal,ESTIMABLE,-18.160560037111825,-49.102124906584415,12.781004832360765,difference,min,,,,-18.160560037111825,-49.102124906584415,12.781004832360765,,,,157.6047968227212,-0.11522847275733232,-0.31155222364085794,0.08109527812619331,687,141,687,687,15995.05,16487,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.23513517552341007,0.4441442204331079,0.235,0.444,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",-18.2 min (-49.1–12.8),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Last light timing above 250 lx melEDI
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,16,dose_time_sensitive_corrected_medi,melEDI dose,Dose,exposure-history-based,participant_day,gaussian,log10_offset_0.1,ratio,lx·h,biological_sex,Female minus Male,biological_sexFemale,-0.11565880972380382,0.07416978883461144,-0.26102892458058324,0.02971130513297557,normal,ESTIMABLE,0.7661983109692223,0.5482404501737826,1.070807255367606,ratio,ratio,,,,,,,,,,0.6613693392887238,-0.17487779195840897,-0.39467950670545054,0.04492392278863257,761,141,761,761,17678.816666666666,18265,9,79,62,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.10751379473606253,0.26552742754651903,0.108,0.266,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable,Numerical/convergence check: passed; residual/distribution checks: no threshold flag; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable.,Near eye (primary),"Measured biological sex, Female minus Male",0.77× (0.55–1.07),BH-adjusted p ≤ 0.05 within the labelled 17-member family,melEDI dose
primary__glasses__all_available,primary,glasses,all_available,primary_near_eye,17,mder_mean_of_viable_ratios,Melanopic daylight efficacy ratio,MDER,spectrum-based,participant_day,gaussian,identity,difference,dimensionless,biological_sex,Female minus Male,biological_sexFemale,-0.01156758199632273,0.01496564767209769,-0.04089971243894991,0.01776454844630443,normal,ESTIMABLE,-0.01156758199632273,-0.04089971243894991,0.01776454844630443,difference,dimensionless,,,,,,,,,,0.11470908902289148,-0.10084276751613204,-0.35655162801256246,0.1548660929802984,702,137,702,702,10949.916666666666,16848,9,76,61,18,68,SEX-MAIN,primary__H10-F2-sex-main,0.424934678088376,0.55568380980787635,0.425,0.556,FALSE,FALSE,maximum-likelihood likelihood-ratio test,acceptable with specified limitations,Numerical/convergence check: passed; residual/distribution checks: RESIDUAL_QQ_REVIEW; temporal check: PASS_DESCRIPTIVE_CHECK; participant deletion: PASS_DESCRIPTIVE_CHECK; leave-one-site-out: acceptable. Overall: acceptable with specified limitations.,Near eye (primary),"Measured biological sex, Female minus Male",-0.012 (-0.041–0.018),BH-adjusted p ≤ 0.05 within the labelled 17-member family,Melanopic daylight efficacy ratio
