"path","bytes","sha256","actual_sha256","actual_bytes","passed"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/release_manifest_verification.csv",20378,"5d721ed6be08b3534803be847c2537a9527c086531002bc06243c5ea9021e0d5","5d721ed6be08b3534803be847c2537a9527c086531002bc06243c5ea9021e0d5",20378,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/runtime_input_inventory.csv",7677,"9b808bcccadb775f6c83c1f682919991de00e531713c5f345704aaefd5859d8f","9b808bcccadb775f6c83c1f682919991de00e531713c5f345704aaefd5859d8f",7677,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/sensor_context_authority_pins.csv",1391,"c514653b9a62b5c073b2379044ca4f466a479a40e5c0dc3a773769f9a92f803c","c514653b9a62b5c073b2379044ca4f466a479a40e5c0dc3a773769f9a92f803c",1391,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/sensor_context_existing_register_rows.csv",1652,"c44f8e1efe331fa7cc7eadf7ef053f11507171c7cd5804e99c369fe1f26749bf","c44f8e1efe331fa7cc7eadf7ef053f11507171c7cd5804e99c369fe1f26749bf",1652,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/sensor_context_resolution_execution.txt",894,"7767c3936ada4fc855b9bf3b918ad1bc8b892e84afd6fd0689d92cace8ee36f8","7767c3936ada4fc855b9bf3b918ad1bc8b892e84afd6fd0689d92cace8ee36f8",894,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/software_inventory.csv",797,"8ee407563a342496bbd8bebd41d2e84434568e389c5e079f48304692fc50a6c1","8ee407563a342496bbd8bebd41d2e84434568e389c5e079f48304692fc50a6c1",797,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/stage1_handoff.md",5977,"1d4f5aaf72e3b2414338a0f80b3b73c8e31461988886a962bfa6582f05aa21a5","1d4f5aaf72e3b2414338a0f80b3b73c8e31461988886a962bfa6582f05aa21a5",5977,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/state_missingness_and_sparse_history.csv",974,"95ca0b9753ccb02e12851ba180034870694c01084c2cbf7eb12539ed86652530","95ca0b9753ccb02e12851ba180034870694c01084c2cbf7eb12539ed86652530",974,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/state_site_daytype_support.csv",17442,"4586123b1eb3cf4dbdd81f767b592caf1dc0c76a92f5e5ba804e6a90695dba09","4586123b1eb3cf4dbdd81f767b592caf1dc0c76a92f5e5ba804e6a90695dba09",17442,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/state_support_summary.csv",513,"975819e785d4cb57bc7e6e861a10c5f4cc90499a2a4f3cfbc6af879a80e39afd","975819e785d4cb57bc7e6e861a10c5f4cc90499a2a4f3cfbc6af879a80e39afd",513,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/stored_B_beta_binomial_reuse_check.csv",434,"b11540316e88954b8c329edd96eafb064d4c9adb4c78cca100b8194af53fa100","b11540316e88954b8c329edd96eafb064d4c9adb4c78cca100b8194af53fa100",434,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/support_execution.txt",1111,"092435b1baaee87a3be062bd586c88d859325259532b948269865769da8f6a60","092435b1baaee87a3be062bd586c88d859325259532b948269865769da8f6a60",1111,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/support_summary_for_plan.csv",252,"2dddeda3fd8fbba288fdff68e0d8b1b9084e46e90d286478fba016dbcbf2535b","2dddeda3fd8fbba288fdff68e0d8b1b9084e46e90d286478fba016dbcbf2535b",252,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/transfer_execution.txt",1046,"d01bdac302656f4b13d169b7390b09919e60023fa9334033f4b77da6b422ef63","d01bdac302656f4b13d169b7390b09919e60023fa9334033f4b77da6b422ef63",1046,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage1/visible_formula_objects.md",3120,"ef5444ea3b55385dae0e93af30f4cd4c3dcc4a6b26ea45e40e80aad44c4e92de","ef5444ea3b55385dae0e93af30f4cd4c3dcc4a6b26ea45e40e80aad44c4e92de",3120,TRUE
