"path","bytes","sha256","authority_set","resolved_path","observed_sha256","passed","independent_sha256","independent_bytes","independent_pass"
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_state_residual_covariance_source.csv",419,"c1fb973c3b4ab25368da020a1ba3bf83e7f072958d45526571464154b92fb5b2","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_state_residual_covariance_source.csv","c1fb973c3b4ab25368da020a1ba3bf83e7f072958d45526571464154b92fb5b2",TRUE,"c1fb973c3b4ab25368da020a1ba3bf83e7f072958d45526571464154b92fb5b2",419,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_temporal_correlation_source.csv",859,"208df9bc84d29ba1a008266a153d5a0a5c88954ff446f342ad54347ab08abcb4","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_temporal_correlation_source.csv","208df9bc84d29ba1a008266a153d5a0a5c88954ff446f342ad54347ab08abcb4",TRUE,"208df9bc84d29ba1a008266a153d5a0a5c88954ff446f342ad54347ab08abcb4",859,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_temporal_gap_summary_source.csv",935,"5783239a8f490915b49c1fd1a68c5808638869b382833c4376a7ef2b4d856866","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_diagnostics_temporal_ANY_temporal_gap_summary_source.csv","5783239a8f490915b49c1fd1a68c5808638869b382833c4376a7ef2b4d856866",TRUE,"5783239a8f490915b49c1fd1a68c5808638869b382833c4376a7ef2b4d856866",935,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_B_to_B80_claim_gate_source.csv",1805,"1dea9c6364e8cb87bf8d52ecb9b7ac8e4d12a739b248d4c96e71cc7df38f1dd6","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_B_to_B80_claim_gate_source.csv","1dea9c6364e8cb87bf8d52ecb9b7ac8e4d12a739b248d4c96e71cc7df38f1dd6",TRUE,"1dea9c6364e8cb87bf8d52ecb9b7ac8e4d12a739b248d4c96e71cc7df38f1dd6",1805,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_cell_predictions_source.csv",74839,"c1e5c4a412be506698ba82c6c53ca72b001c9cde10a0882fd55504a4b264b8db","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_cell_predictions_source.csv","c1e5c4a412be506698ba82c6c53ca72b001c9cde10a0882fd55504a4b264b8db",TRUE,"c1e5c4a412be506698ba82c6c53ca72b001c9cde10a0882fd55504a4b264b8db",74839,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_compact_table_source_source.csv",41000,"1473ed8acd653345445bd75a3d395d36dc93d651ff78406ea88d4597fa2287a1","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_compact_table_source_source.csv","1473ed8acd653345445bd75a3d395d36dc93d651ff78406ea88d4597fa2287a1",TRUE,"1473ed8acd653345445bd75a3d395d36dc93d651ff78406ea88d4597fa2287a1",41000,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_endpoint_probabilities_source.csv",56624,"7a513f2e853c74bdbfe2da3d4692da17f4e67f17383a45bbefc3d64f8fb8eeda","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_endpoint_probabilities_source.csv","7a513f2e853c74bdbfe2da3d4692da17f4e67f17383a45bbefc3d64f8fb8eeda",TRUE,"7a513f2e853c74bdbfe2da3d4692da17f4e67f17383a45bbefc3d64f8fb8eeda",56624,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_equal_site_means_source.csv",2053,"3fd04ecdd9c6f07eaa7436479f65f20d323ed280e6b033653ddd8dd3459f3563","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_estimands_equal_site_means_source.csv","3fd04ecdd9c6f07eaa7436479f65f20d323ed280e6b033653ddd8dd3459f3563",TRUE,"3fd04ecdd9c6f07eaa7436479f65f20d323ed280e6b033653ddd8dd3459f3563",2053,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_frames_design_rank_source.csv",307,"593994e8b562926ef55fa38caf15c98169f1d3e6c3728f537d094d81307f77e4","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_frames_design_rank_source.csv","593994e8b562926ef55fa38caf15c98169f1d3e6c3728f537d094d81307f77e4",TRUE,"593994e8b562926ef55fa38caf15c98169f1d3e6c3728f537d094d81307f77e4",307,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_frames_sample_flow_source.csv",115,"d6aa360f923826746377c5a0c9f6f5f4d4556ec6f08a1d20716842e62180b051","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_frames_sample_flow_source.csv","d6aa360f923826746377c5a0c9f6f5f4d4556ec6f08a1d20716842e62180b051",TRUE,"d6aa360f923826746377c5a0c9f6f5f4d4556ec6f08a1d20716842e62180b051",115,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_frames_state_site_daytype_support_source.csv",17442,"4586123b1eb3cf4dbdd81f767b592caf1dc0c76a92f5e5ba804e6a90695dba09","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_frames_state_site_daytype_support_source.csv","4586123b1eb3cf4dbdd81f767b592caf1dc0c76a92f5e5ba804e6a90695dba09",TRUE,"4586123b1eb3cf4dbdd81f767b592caf1dc0c76a92f5e5ba804e6a90695dba09",17442,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_1_primary_comparison_source.csv",1011,"87f826f879b0608c06f3f46b0a29b182c23321e16580fb7788e392008c382a11","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_1_primary_comparison_source.csv","87f826f879b0608c06f3f46b0a29b182c23321e16580fb7788e392008c382a11",TRUE,"87f826f879b0608c06f3f46b0a29b182c23321e16580fb7788e392008c382a11",1011,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_1_status_source.csv",269,"9b6ee75671bc8c8f07408d9eb6396d93f22fed9dd8dc66a72db29d20db56b711","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_1_status_source.csv","9b6ee75671bc8c8f07408d9eb6396d93f22fed9dd8dc66a72db29d20db56b711",TRUE,"9b6ee75671bc8c8f07408d9eb6396d93f22fed9dd8dc66a72db29d20db56b711",269,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_2_primary_comparison_source.csv",1017,"c6c5e8b55817108611c8c4dd913e5f183fc442217c15f2fac03544a8a8f397d9","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_2_primary_comparison_source.csv","c6c5e8b55817108611c8c4dd913e5f183fc442217c15f2fac03544a8a8f397d9",TRUE,"c6c5e8b55817108611c8c4dd913e5f183fc442217c15f2fac03544a8a8f397d9",1017,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_2_status_source.csv",269,"2e1c27ee645faaf651f7a098959778abf30d8664f694122a723d876e7d6ab6fb","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_2_status_source.csv","2e1c27ee645faaf651f7a098959778abf30d8664f694122a723d876e7d6ab6fb",TRUE,"2e1c27ee645faaf651f7a098959778abf30d8664f694122a723d876e7d6ab6fb",269,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_3_primary_comparison_source.csv",1013,"693222e7ab18aedfd6ea4414b8fbbac89aef52b36a24354c1619c91f6cd0c706","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_3_primary_comparison_source.csv","693222e7ab18aedfd6ea4414b8fbbac89aef52b36a24354c1619c91f6cd0c706",TRUE,"693222e7ab18aedfd6ea4414b8fbbac89aef52b36a24354c1619c91f6cd0c706",1013,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_3_status_source.csv",269,"8bf2a9e9af24a979edceb3fd39db4941dee33db2b9ddea8cb360075b2e7def1e","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_3_status_source.csv","8bf2a9e9af24a979edceb3fd39db4941dee33db2b9ddea8cb360075b2e7def1e",TRUE,"8bf2a9e9af24a979edceb3fd39db4941dee33db2b9ddea8cb360075b2e7def1e",269,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_4_status_source.csv",278,"10da821c6f2d3c6e5119e41da20c5dc0d4ca8f3cc800b363b3a5f1fd0a1ec071","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_4_status_source.csv","10da821c6f2d3c6e5119e41da20c5dc0d4ca8f3cc800b363b3a5f1fd0a1ec071",TRUE,"10da821c6f2d3c6e5119e41da20c5dc0d4ca8f3cc800b363b3a5f1fd0a1ec071",278,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_5_primary_comparison_source.csv",1014,"7fc90d88fab04591f17a226d23422537b8575eca9ca74076029c8b4c302cc9e8","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_5_primary_comparison_source.csv","7fc90d88fab04591f17a226d23422537b8575eca9ca74076029c8b4c302cc9e8",TRUE,"7fc90d88fab04591f17a226d23422537b8575eca9ca74076029c8b4c302cc9e8",1014,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_5_status_source.csv",269,"345135d242b84d4a2bc5b6f6ab56cf4e681891b5e9c5c2a8a0f431dc02e10d87","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_5_status_source.csv","345135d242b84d4a2bc5b6f6ab56cf4e681891b5e9c5c2a8a0f431dc02e10d87",TRUE,"345135d242b84d4a2bc5b6f6ab56cf4e681891b5e9c5c2a8a0f431dc02e10d87",269,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_BAUA_primary_comparison_source.csv",1041,"eca2aa9bae5eb6ba4c1b4bb9fcd2bc13bd9e9a0623110585a164ecd61056041b","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_BAUA_primary_comparison_source.csv","eca2aa9bae5eb6ba4c1b4bb9fcd2bc13bd9e9a0623110585a164ecd61056041b",TRUE,"eca2aa9bae5eb6ba4c1b4bb9fcd2bc13bd9e9a0623110585a164ecd61056041b",1041,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_BAUA_status_source.csv",265,"c463b877aadc9a93da505831156a95c63a24e828216d4946e6e3494dd6b81ec7","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_BAUA_status_source.csv","c463b877aadc9a93da505831156a95c63a24e828216d4946e6e3494dd6b81ec7",TRUE,"c463b877aadc9a93da505831156a95c63a24e828216d4946e6e3494dd6b81ec7",265,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_FUSPCEU_primary_comparison_source.csv",1048,"38b474f15f1714991140ef54297c4210886e3c275b6abbb6ea5b6abf8002151f","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_FUSPCEU_primary_comparison_source.csv","38b474f15f1714991140ef54297c4210886e3c275b6abbb6ea5b6abf8002151f",TRUE,"38b474f15f1714991140ef54297c4210886e3c275b6abbb6ea5b6abf8002151f",1048,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_FUSPCEU_status_source.csv",271,"e3d4b23b572119859c6196d7b5b96354c9803b1c663fd7ab7372725867f0ee3c","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_FUSPCEU_status_source.csv","e3d4b23b572119859c6196d7b5b96354c9803b1c663fd7ab7372725867f0ee3c",TRUE,"e3d4b23b572119859c6196d7b5b96354c9803b1c663fd7ab7372725867f0ee3c",271,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_IZTECH_primary_comparison_source.csv",1044,"22adb40816c80682f9e16f303ff656c26daadbbf161555ca5353e817eaf5a422","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_IZTECH_primary_comparison_source.csv","22adb40816c80682f9e16f303ff656c26daadbbf161555ca5353e817eaf5a422",TRUE,"22adb40816c80682f9e16f303ff656c26daadbbf161555ca5353e817eaf5a422",1044,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_IZTECH_status_source.csv",269,"3b57accbc878169eee677716d4ae995f15825d31de993e49516e51f628a69926","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_IZTECH_status_source.csv","3b57accbc878169eee677716d4ae995f15825d31de993e49516e51f628a69926",TRUE,"3b57accbc878169eee677716d4ae995f15825d31de993e49516e51f628a69926",269,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_KNUST_primary_comparison_source.csv",1044,"a76dfbd33fb8f2118e1bb75a89fe4006c78c4f5b25f735b6954a15f9954eeaff","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_KNUST_primary_comparison_source.csv","a76dfbd33fb8f2118e1bb75a89fe4006c78c4f5b25f735b6954a15f9954eeaff",TRUE,"a76dfbd33fb8f2118e1bb75a89fe4006c78c4f5b25f735b6954a15f9954eeaff",1044,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_KNUST_status_source.csv",267,"a2deb142bbdb5deb7acab0b680f2fad373531b1f9dd10043b9b24da5832dffdb","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_KNUST_status_source.csv","a2deb142bbdb5deb7acab0b680f2fad373531b1f9dd10043b9b24da5832dffdb",TRUE,"a2deb142bbdb5deb7acab0b680f2fad373531b1f9dd10043b9b24da5832dffdb",267,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_MPI_primary_comparison_source.csv",1035,"95c14e9f0a3bb47e7aad3075f8ba7fa9d0bd218ceff78612ac30740df7b32467","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_MPI_primary_comparison_source.csv","95c14e9f0a3bb47e7aad3075f8ba7fa9d0bd218ceff78612ac30740df7b32467",TRUE,"95c14e9f0a3bb47e7aad3075f8ba7fa9d0bd218ceff78612ac30740df7b32467",1035,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_MPI_status_source.csv",263,"8d27fddca944c3711d4dcb413912980755b23adf38102f96ff980e98f438e733","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_MPI_status_source.csv","8d27fddca944c3711d4dcb413912980755b23adf38102f96ff980e98f438e733",TRUE,"8d27fddca944c3711d4dcb413912980755b23adf38102f96ff980e98f438e733",263,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_RISE_primary_comparison_source.csv",1043,"c3b0ac0f6a2485882f5ce7f957f42102c3cc4db5477ed7055c1724fba4c3d041","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_RISE_primary_comparison_source.csv","c3b0ac0f6a2485882f5ce7f957f42102c3cc4db5477ed7055c1724fba4c3d041",TRUE,"c3b0ac0f6a2485882f5ce7f957f42102c3cc4db5477ed7055c1724fba4c3d041",1043,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_RISE_status_source.csv",265,"4f36afbaf869e1d4a3d8de7f1e7fd690626dec6a136b4bf500f672f788395996","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_RISE_status_source.csv","4f36afbaf869e1d4a3d8de7f1e7fd690626dec6a136b4bf500f672f788395996",TRUE,"4f36afbaf869e1d4a3d8de7f1e7fd690626dec6a136b4bf500f672f788395996",265,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_THUAS_primary_comparison_source.csv",1043,"59c1c101d208e4d4a9f618a7b88341741a798e4e3c4d54546d0db64cf42b5fdc","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_THUAS_primary_comparison_source.csv","59c1c101d208e4d4a9f618a7b88341741a798e4e3c4d54546d0db64cf42b5fdc",TRUE,"59c1c101d208e4d4a9f618a7b88341741a798e4e3c4d54546d0db64cf42b5fdc",1043,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_THUAS_status_source.csv",267,"2cf93f38c60899fab66a511e126cdbcf0bc354a687d34d62bb2e364b611fae9a","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_THUAS_status_source.csv","2cf93f38c60899fab66a511e126cdbcf0bc354a687d34d62bb2e364b611fae9a",TRUE,"2cf93f38c60899fab66a511e126cdbcf0bc354a687d34d62bb2e364b611fae9a",267,TRUE
"/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_TUM_primary_comparison_source.csv",1036,"95b717c73e01bd082401853a84fb6574a165edf5378f63339173c208460727a7","original_dispatch","/Users/zauner/.codex/worktrees/82ab/ZaunerEtAl_bioRxiv_2026/audit/analyses/brown_adherence/main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_TUM_primary_comparison_source.csv","95b717c73e01bd082401853a84fb6574a165edf5378f63339173c208460727a7",TRUE,"95b717c73e01bd082401853a84fb6574a165edf5378f63339173c208460727a7",1036,TRUE
