path,type,sha256,bytes,link_target
artifacts/07_models/H07/frames/loso__near_eye__omit_fuspceu/duration_below_1_sleep_environment.rds,file,bf27f11e894ef4e94cc645ac5a4a7670072c6ce516d0dcb4d676ad898bd9e94b,7484,
artifacts/07_models/H07/frames/loso__near_eye__omit_fuspceu/duration_below_10_pre_sleep.csv,file,d0eab6498471348093cc1058041265323a88361a6f20223e97bc4e0cdd4f56dc,126954,
artifacts/07_models/H07/frames/loso__near_eye__omit_fuspceu/duration_below_10_pre_sleep.rds,file,5f0a4fe1fc469555dcb368410ff4ecb2a70c1f4e03d8735f809a4437d5ebc34e,6952,
artifacts/07_models/H07/frames/loso__near_eye__omit_fuspceu/l10_mean_medi.csv,file,133a4363a5bbd9e7bee0ed691816fd347a94cfea6e7d2ecf819c7e73285ae9a3,146930,
artifacts/07_models/H07/frames/loso__near_eye__omit_fuspceu/l10_mean_medi.rds,file,175b2b847ebdf57214b4662bda83e4d0123d8d89979e9c33d5658f4966ac3c82,15632,
artifacts/07_models/H07/frames/loso__near_eye__omit_fuspceu/longest_bout_above_250.csv,file,64901a9f647bd04ff5b12c2c8ea8017c8405398de2adba2fe663fc028c9583d1,156746,
artifacts/07_models/H07/frames/loso__near_eye__omit_fuspceu/longest_bout_above_250.rds,file,e7664b04e8855b17f912981d09a75408cc58f4e5b322900a5f0dea2d61669062,9492,
artifacts/07_models/H07/frames/loso__near_eye__omit_fuspceu/m10_mean_medi.csv,file,ee4fb68da4db2226abcc68df411fd63d3cb5a698349a3e6fdba2d5f1c82751ec,147420,
artifacts/07_models/H07/frames/loso__near_eye__omit_fuspceu/m10_mean_medi.rds,file,c284f777995c3212b12b902434c98ad683b62d9316a978e36fb313ce5fcfa096,16436,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/daily_geometric_mean_medi.csv,file,c78008f3a09b0fb151deaf96f743b137658042b915a27f49e3ddae00c90ac5a1,171465,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/daily_geometric_mean_medi.rds,file,47dd4eb6ab3a8d3f0ab4e9b27d5ab370ebce337c96f720c271b1495a5a649df4,17124,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/dose_time_sensitive_corrected_medi.csv,file,d308f5521e98fcea37b4bc2d658b94efe6c15d0dd90610b86b096ed35d50cdd7,162358,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/dose_time_sensitive_corrected_medi.rds,file,03bc70d7f34068bcc6125b35b1152b4b4f0d2c9e678e536d90e24e3adbd1cb5b,16012,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/duration_above_1000.csv,file,2da5a53fae5e0f3dae11e26b62c20aa635f817653fc00fe4a8ad10ab24a21049,153455,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/duration_above_1000.rds,file,908980be1c5cf2d90c4550ea995a748c0dc21e0d6cf6124b016b6c07a6bb28ef,7732,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/duration_above_250_wake.csv,file,27828413d3d5e63ee095857ea73af2e9bbcc1e24fed1db8a10bfa6b751c5885c,144512,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/duration_above_250_wake.rds,file,decc1736c79aac9ddf5930536e8c5d412fe273e8296a2b1171b6a66415600bae,7572,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/duration_below_1_sleep_environment.csv,file,2f4d5e2b2029dc0f1440fdf953487f958a6ead711bc6b98dfb24f8b2f607a190,166052,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/duration_below_1_sleep_environment.rds,file,0e57db903f0e75470847a7c31395c5c05133e02e095ece9717add459d9b9b9b3,7644,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/duration_below_10_pre_sleep.csv,file,ea0fb8ae111e24db08a415630f0012f83ee9b50ccf77ec0b3692c3c88e5be81d,132607,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/duration_below_10_pre_sleep.rds,file,ac3b21e39cbdab2928d46e4ee11a3f9eb67dc8971ee33c9c0d0ff8ef01d16efd,7108,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/l10_mean_medi.csv,file,8d49d4aadf0f294484d3b86a8df203e571864128e1ac37a4850608d8724c965a,152231,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/l10_mean_medi.rds,file,7e0b86248610ed572a03cdad8cb64c753e7cf8fe8df1e3abac3d3203ed1a868a,15556,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/longest_bout_above_250.csv,file,29f96df6742ddced982dfe87db9cb2479041fef6bd192d40c52588334159420a,163595,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/longest_bout_above_250.rds,file,32727f2530ae0c5143067ba6e8692373e869599b9d7b8685253c3198947aedf3,9620,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/m10_mean_medi.csv,file,ce2f3cdd7233176b003fb509d7e78fb12239d0567dc1b3870302db4c2f93d50e,153982,
artifacts/07_models/H07/frames/loso__near_eye__omit_iztech/m10_mean_medi.rds,file,56a3a983720c61458b3d26089f932a0f61e21e35a75164f85231e878f7699903,16892,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/daily_geometric_mean_medi.csv,file,bd98634ccbd2ccacd24d7bd59d7260e453955580a7dd29d9a9770b7b63bc2b6e,174998,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/daily_geometric_mean_medi.rds,file,a9377716366bc7c846c7879eea090afe97d8d97b7ef88ea0cfc2151de3ec2906,17520,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/dose_time_sensitive_corrected_medi.csv,file,a2486754dbfc245c0c03c65fb3588635684257cb7bda841986ba20767b4d2420,166133,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/dose_time_sensitive_corrected_medi.rds,file,89e3f694453f6594d2a43c3b6fb9161fe5f37b00d4618ad503de83c9ccedbabf,16432,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/duration_above_1000.csv,file,dd01277cc38135547a640abc85feddd82cea00144729c841dd63419eba3b9dcc,156519,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/duration_above_1000.rds,file,27d134beb8cdf7a43dc4ce49f05a9341858dcfdd591c491ed7f79684e9a11fdf,7704,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/duration_above_250_wake.csv,file,420c21ab105197cc6c16e53ca175abfc7a08d63cf4452c486eb27bd249a7a84f,147222,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/duration_above_250_wake.rds,file,23612396091ac8448416f431587a41e27d376859260fa5096754bad6a9f8e84f,7612,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/duration_below_1_sleep_environment.csv,file,ca08756c69ed8f49e729d7d9d8395042e1c32d9c20ca85a17c23ffe1c046ae36,169466,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/duration_below_1_sleep_environment.rds,file,9c63a7ef8c9f23924fb72eacd13ec18af75249305e5af4667495f45736673903,7652,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/duration_below_10_pre_sleep.csv,file,17ed21a5eb1f93016b491b5665748b0c2411b3245ff82bb04e2a6bb3699f0f77,137555,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/duration_below_10_pre_sleep.rds,file,5b8682b4fa2506b6d99983047926568d72f51893f33dab7fe1cded1a1c46599f,7248,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/l10_mean_medi.csv,file,f0f20415d23ee1ef76e1f8151c65c05382e27578654e38b7e4bde8e1fa98c8d9,156257,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/l10_mean_medi.rds,file,939af72ad6858662300db95c9420e8ea336fa8c7351583149f31e2ba782364e2,16416,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/longest_bout_above_250.csv,file,80cb30d2ef812c1df0c7d4c70ca51d0cb7d47b984452431394b6dc3aed2e59f0,166956,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/longest_bout_above_250.rds,file,dfbf7cb708bbfbe9d60045dc340403a22e610281c1a348c879e3b77df2e49ea8,9712,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/m10_mean_medi.csv,file,53be803e0f9eaeafdeddaf6047d394cd4db7433814aaee63de02ab643e7fb1ae,157079,
artifacts/07_models/H07/frames/loso__near_eye__omit_knust/m10_mean_medi.rds,file,27eeb9937f0b242c4d82ed93760b69acc00e9e2195b3d60e457ddf6daed68a27,17712,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/daily_geometric_mean_medi.csv,file,06a5f4abc6262a596b0fe69df57bdb2dc1a43e8487f5cdab37658c10260db258,159856,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/daily_geometric_mean_medi.rds,file,fcc58dd86c3698d6572df0952b120bc91d73968b7d7641cd70617f15b5fa6591,16300,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/dose_time_sensitive_corrected_medi.csv,file,f4d5ab56cea21e7ce01615439ac874bf2ca3dbb23f5f91deefdae9d5ffec6f2e,152441,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/dose_time_sensitive_corrected_medi.rds,file,3eb08d62d786606a2f42e8852573136f372a8071b0720c4e35e4d333ca6ed46a,15288,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/duration_above_1000.csv,file,5cba803a04a3b83d1ef4e269c013f43adeb4f8335f11df6fc36897fd95af4971,143191,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/duration_above_1000.rds,file,c1b4f315cbbc87f664e14f4602c4fa897fe79086f29ac0b80cff08d55c03632c,7556,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/duration_above_250_wake.csv,file,b37165d359dcdfa92bb81a2d6b35eb6b911f952b90535685f6823fc5023bc35a,134098,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/duration_above_250_wake.rds,file,e02aaa4dd08da456bab58a18d74ec9910f70754cc54b32ac78d11f7a3e043e22,7332,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/duration_below_1_sleep_environment.csv,file,0a640fbe093a4b05f868ea8e654938462a4a2bf9004023fb51b8018bc872b82b,153408,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/duration_below_1_sleep_environment.rds,file,fa10081ee46b59f1ad6f728f698044059b6dc8fc7fb1e24987d11cb060dc15d4,7508,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/duration_below_10_pre_sleep.csv,file,49332c9aff6bffa4421e64b9e6f758dacad824596ffd5ea6f0987cef5e1783d8,121208,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/duration_below_10_pre_sleep.rds,file,d60b0130e43c00ed9c54e488c11f0f0210fbb4460710c1d56e0b1bc8c8737c7d,6888,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/l10_mean_medi.csv,file,62e9b1893d45eedaf8dd90bc7788b42bdfc73671ca37700225fa514eb4bf0243,141557,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/l10_mean_medi.rds,file,359cc0629077078e4d1905ab2bd4575810b9b7602375363910bf6940f4e40809,14868,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/longest_bout_above_250.csv,file,34e06db8a6474aa49ccd47b9e2851caaeab52b9c259fe2073d2768e543f9d3b1,152244,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/longest_bout_above_250.rds,file,d436d011b9377be08739ad63b9a85ce0e7a6a2eb6598a769a19d4445b24932f1,9316,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/m10_mean_medi.csv,file,730a4529f7693b6361e37ca29918b75f9697baf96b3798644f60f1c23a02d6cb,143568,
artifacts/07_models/H07/frames/loso__near_eye__omit_mpi/m10_mean_medi.rds,file,a65c12a3e5b87f24c97f05e84bc52833b1795f429381765d4a54c2558ca98a70,16212,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/daily_geometric_mean_medi.csv,file,2ad749f011d94051607efb85845273bf9495da8b9b736e240741a41f4321f0f2,176257,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/daily_geometric_mean_medi.rds,file,39812300236bd4918f32be3aa866ff5933c6f8138d9c185a543a0fef59c97aba,17704,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/dose_time_sensitive_corrected_medi.csv,file,c69005fa666301f5fe3bd39e2a16888d04a353fb13e3ecf6ca958e6a516cba5c,167784,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/dose_time_sensitive_corrected_medi.rds,file,4bb9ea21ba343dc9c0392d1bf120a3c6ca54eaf7b4690fc583f9982b030f4029,16540,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/duration_above_1000.csv,file,519f01f2b2b27eb7238f9351787a38e97eccec2a9b34d5fd530be9c6fcfb6916,157423,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/duration_above_1000.rds,file,210d2fc6856f76b8cfe2f20bff032fd58620c712edd67ac6db44ad58773efff6,7696,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/duration_above_250_wake.csv,file,09dd8ccf4b6bd29267fcf683430d7d6aa7a6f5bb450d4d0ec4b88dc3651e2fde,148771,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/duration_above_250_wake.rds,file,31661887e0ad653abd50c716924ba1491d385eb5b8b87e345a65d7d1ce8f29be,7672,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/duration_below_1_sleep_environment.csv,file,310b02233b8df656e9220a8570052a375d8786e46bbf7c9c09bcd52de2da1dce,170900,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/duration_below_1_sleep_environment.rds,file,c6af010b537ebdc09c1075fff42df7045be631f3e1a7fec37a3e46606ef38739,7800,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/duration_below_10_pre_sleep.csv,file,587fc98999122d05a5c20fcc11ea578f03fcc44bb5e70f7a66aad474cd7477ae,135490,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/duration_below_10_pre_sleep.rds,file,de977cebf9234a4c7febd8740a6751b5a4cc00220cf46c07f7e133f7677364b7,7264,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/l10_mean_medi.csv,file,8c830739c191f2c853f402f1803842a93104007675f4d50529b613a4dd7b7eea,156608,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/l10_mean_medi.rds,file,0e4f3a4b53382f6a9f3de9aa7ed4358e992b6973f530bd1681037acde12c601a,16104,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/longest_bout_above_250.csv,file,98ed54f6a8a260c1bfd4b091391be16d11f05d7bd41cdd058e756802955cf245,168059,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/longest_bout_above_250.rds,file,0b18b6f9c86d9f09f6774af8dccd1218a97ac1d929692b0b3e2f77b666b8ae12,9604,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/m10_mean_medi.csv,file,eb125ad4b731cd0bd0837e031e9d16371649e36e4fa93c4118664328e6833d80,158219,
artifacts/07_models/H07/frames/loso__near_eye__omit_rise/m10_mean_medi.rds,file,acecd939f631d6cb21403ae4f3d1dcde7530796ef249bca75580386c83ea7c86,17336,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/daily_geometric_mean_medi.csv,file,ea4e1b6b636a6c63c29ea0c06231c979d7d9ad2bcbdbbdd250950fc5d8b0dbf0,176650,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/daily_geometric_mean_medi.rds,file,2cd6984ee1fa420ba437c1dd16bfe325f3774b7c5d0f2bcc4c624a2208d6a5b1,17572,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/dose_time_sensitive_corrected_medi.csv,file,8960d5e007f088e0673d033d43d06f547b9ccec380d0a554091cbf5b8e918cb9,167472,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/dose_time_sensitive_corrected_medi.rds,file,ff42d174269bb032d254c94806760a0db90e2134706e2eecb7ce993e17503b0d,16424,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/duration_above_1000.csv,file,f1064d155252141fc40bea438db69317c0af641a894aa1b0915040fb83cc3f37,158113,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/duration_above_1000.rds,file,3be8b6983350db7d46b5076b7899ba2c910ab13323f5a50200fc8fdb16d45123,7812,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/duration_above_250_wake.csv,file,38404fcb732edfe9e9e6755c90574c6e5e033d307eb4cbabd4a60ddd140a283d,151184,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/duration_above_250_wake.rds,file,b1d06e39f43d11fe07866356e609c325fcba4728e12c0ee321b6930f12256441,7712,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/duration_below_1_sleep_environment.csv,file,4ea635ef3157d9ec9056d22b075087fc361c87b77baa4bb3358eb0f3e5e92576,173183,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/duration_below_1_sleep_environment.rds,file,c749c5eedbf5af43568cbf7452f07569f8434e4356564b869961b5c37c0fb469,7788,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/duration_below_10_pre_sleep.csv,file,ff82e2b0efe652e88efe27612334e4cc6dd9675058198b247553fea55f6c16c1,139749,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/duration_below_10_pre_sleep.rds,file,a8f1c45dc7e512921f3a9bca2f78313da1effd794cd3abdda4a3cb41d59760b9,7288,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/l10_mean_medi.csv,file,e0a55f29338a86505c2774b7fb4b83d0183695664ca173a3de3347fda02b56af,156930,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/l10_mean_medi.rds,file,f84260b69afb1a70d13b75d949e99c89fd67f7eecb09fdfabba381bdaede4442,16100,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/longest_bout_above_250.csv,file,6aaae519e7cc29278585ab50f062d8c128f7e5b94d0f8a0a52f04fc80eefe1af,168431,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/longest_bout_above_250.rds,file,2ad14e2536d439187f984c0da167ce513b42c0d03ebfabf6e97e311e597db2d9,9676,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/m10_mean_medi.csv,file,c5fc54214612db213833a0d6803d72d4d416025f9b292ea04dbbbcaecb382ea1,158609,
artifacts/07_models/H07/frames/loso__near_eye__omit_thuas/m10_mean_medi.rds,file,c4498ce313d4e6d7ce2d13d3c5895b44b74162794ad09eef0863e92465fc679a,17392,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/daily_geometric_mean_medi.csv,file,97db074fb4059f4ac40e56b77d375db3e1d7087ee3b846fcdde7fba3fe4395a0,180212,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/daily_geometric_mean_medi.rds,file,97cd0442d64559062495ef922738a9dbd8a5c6a7e3da7ad4db941e906f87ca4d,17868,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/dose_time_sensitive_corrected_medi.csv,file,11fd8b4b082453d7a0438e427802eb91ee904b25f0b1e10132c74c449e2ac443,171349,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/dose_time_sensitive_corrected_medi.rds,file,01b80d7fd1d6b8d9ddd183257472123d0c26bd13c32699ba2022c453823ec872,16680,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/duration_above_1000.csv,file,1896ff78570026eb496feedaade9f605ec07a9fe3e4050c6904e860832e3db86,161181,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/duration_above_1000.rds,file,2082c82924277698d045480d4b0843b3044f74b8864c4ff1b35d72e6b0a7a9a1,7772,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/duration_above_250_wake.csv,file,1fb68548be06a43b33a42fa49805cb45d9b4e9476a227e2b14895857c57d6b7d,152595,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/duration_above_250_wake.rds,file,0250a15a23fc237ec493e63020d448d5bbc18734cbfea1c322584e7c053317f9,7844,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/duration_below_1_sleep_environment.csv,file,202ae8ec5b0e32c86a474467e045605df2618ba15c9a47310bc17afbddb21a9d,174708,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/duration_below_1_sleep_environment.rds,file,882da0c33fb0e7fa50aff3f99f54dad79fd66f7d20e66a6002b2f8a1857a7ecf,7912,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/duration_below_10_pre_sleep.csv,file,0b1fe6c08ecc782f211af1d8645ae7c9afcb54fbbfb73a5d178f36da80ac49cb,138606,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/duration_below_10_pre_sleep.rds,file,84875dbece91ac9b41e5d285a432694a436cd539e99828f061839d951616996f,7232,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/l10_mean_medi.csv,file,7e6eab370c6a2df35b9db1f482ecc479fb2f586e3a7feadd7bbfc92cf10d91b7,160031,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/l10_mean_medi.rds,file,5eb6c0588d7dfdc7ffd99cf4c5c64d92f28226413a308ff1de599ed32361a1fe,16284,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/longest_bout_above_250.csv,file,27daec07c1ebfc6bf9c9a1924a1cb0c5cecd797565a93572fd17a9cf59ff4c96,171739,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/longest_bout_above_250.rds,file,a52093e0dcedb349b132563fc84a5b97f226936916d18035fed51fb1b02da4e0,9876,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/m10_mean_medi.csv,file,0100ed821f824a3bc8b7b5ed8d1a06ca19733498a4e8f7f9bb59e5a0d2d5dc59,161730,
artifacts/07_models/H07/frames/loso__near_eye__omit_tum/m10_mean_medi.rds,file,c32141faffda281a46347ec7cf7f866cfa8fed014be79f5c9fcf1ede56feb132,17712,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/daily_geometric_mean_medi.csv,file,91fd5fdfc977b437bfcbd31afeb1700c5b849e54193dfc9127f7751d4c7166f4,186565,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/daily_geometric_mean_medi.rds,file,755db39f6c3fac1cbaf58b4e61509ad5a270941fe35b0d986345f2b030525315,18612,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/dose_time_sensitive_corrected_medi.csv,file,7670db111c3c2e440ba1b42afc59ceb702d324deb2dd19efb75426242beae8ff,177126,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/dose_time_sensitive_corrected_medi.rds,file,ef1827fbc65065594b67772e4d1da972fbcdc47e3f7f7368ccd0f1926f86c41d,17576,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/duration_above_1000.csv,file,308c9afaa9114caf60cb3d8397fdbf3a7cc0f7f8d82de48b172fdf46e608532d,166755,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/duration_above_1000.rds,file,7d87908b127def16b8236c2a1dd7454ec1c30c38c347bd2ccc6e00b261a91f58,8172,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/duration_above_250_wake.csv,file,63760d70d919b23cbb3c53f5b12d73c809d156a496e2b9ccccade7f51e901eee,157661,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/duration_above_250_wake.rds,file,e203fd1cb001449de9cd1917cb4851e30dd3ba6c7c5226f92c7623a612838d92,8112,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/duration_below_1_sleep_environment.csv,file,6d368bf52b012abcf48141b32e28338846eba2cb2202631b5fdb6f4eb2260517,181409,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/duration_below_1_sleep_environment.rds,file,c73249ca53f9d2a2e3a200b6f6111ffb943958f7dfa49b7e77ac4179f452f289,8184,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/duration_below_10_pre_sleep.csv,file,0b2e4462f91ab4447bd1baa512662da1eb5c409975b917b56fc1fe1d78a97242,144675,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/duration_below_10_pre_sleep.rds,file,3d7706e8aebf15e5ff9c52e00fc886e29051d05db6d6471031f8b2e7f7936f6f,7748,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/l10_mean_medi.csv,file,79a18a10733198576e0db284bc49489471510e4b2676068d434f982dd7faab2e,165622,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/l10_mean_medi.rds,file,36837b5e34d0a43782d1574307b0e60b956645a694f0106664b931347941771a,17060,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/longest_bout_above_250.csv,file,6faa723703f0af0fda186504c768d9bab1e6221c6bd7da54f7630edb81ea957b,177920,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/longest_bout_above_250.rds,file,18562876c59bd349a5a66a52a8411e93905578abd1cff7e400e1b00a28f2ac8d,10276,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/m10_mean_medi.csv,file,f060f07256237469eeef2ebd9b8cd2e8a115c62df5304251e7a28470871d8430,167394,
artifacts/07_models/H07/frames/loso__near_eye__omit_ucr/m10_mean_medi.rds,file,0e94644d1f48d31e4e21d363bac7186b044d146616636bb90142dd197b0b6376,18380,
artifacts/07_models/H07/frames/paired__chest/daily_geometric_mean_medi.csv,file,f63f112c1180f4bae047d9a80b10731bf946261955dbb03d226f425a29779c75,145386,
artifacts/07_models/H07/frames/paired__chest/daily_geometric_mean_medi.rds,file,eeb0b2123881cafffcb04278f7f0dc827aeec8a5e613f845aa47f474250c4e48,15912,
artifacts/07_models/H07/frames/paired__chest/dose_time_sensitive_corrected_medi.csv,file,88b96c74b1367151de97a1f60efc9dcfe824fa02c38f8843a52e54209cf9f640,137733,
artifacts/07_models/H07/frames/paired__chest/dose_time_sensitive_corrected_medi.rds,file,a32173097d1550f14954104d2cdc64dd8cc8588a8c0e44fdf15236aa9aa6a657,14892,
artifacts/07_models/H07/frames/paired__chest/duration_above_1000.csv,file,e49605048201c0402156f5873881ae9561e645e8ea658c277b62f9e14f6e7a77,129135,
artifacts/07_models/H07/frames/paired__chest/duration_above_1000.rds,file,492d5eac6928a427eaebcae8dc0c59ea8e3d7ab8ef732757fafb48063f150ee4,7352,
artifacts/07_models/H07/frames/paired__chest/duration_above_250_wake.csv,file,e0e4f17dd7527503b0df4b3368db5ad9221d5527c48f9816b6a45b4b71eb4099,121408,
artifacts/07_models/H07/frames/paired__chest/duration_above_250_wake.rds,file,14e63a577355abc3ffb98f8d9bec41b40e4e496d0ce8e315d246e49c8cb5d3bf,7232,
artifacts/07_models/H07/frames/paired__chest/duration_below_1_sleep_environment.csv,file,c9dec5ebf83ffbf2417307c3da32d965b8ded10374be74b0e7a4da54184d83f8,140368,
artifacts/07_models/H07/frames/paired__chest/duration_below_1_sleep_environment.rds,file,729b0ea4b497edf076bfd83fd6254dcef89bc202e015ec7bbc6a8bb77fa24b19,7304,
artifacts/07_models/H07/frames/paired__chest/duration_below_10_pre_sleep.csv,file,e6c1951eabff68bf38486d00d0d7bbda537c3a3d36a4afaf6da821d3fb5304d9,110054,
artifacts/07_models/H07/frames/paired__chest/duration_below_10_pre_sleep.rds,file,dbe3db2200feae7c0bf8885fc35bfb628d62b8154da0c17e56a99a5aa0c8fa17,6764,
artifacts/07_models/H07/frames/paired__chest/l10_mean_medi.csv,file,aa6e19f4e8d8275bdae5ad9d2bbe7dc997b04bc72cc9f2783c9a61207a5b422d,127642,
artifacts/07_models/H07/frames/paired__chest/l10_mean_medi.rds,file,682d61c710695088c52e5cfb0f0d698d027acbe5ff14c3a614747ee532387ab1,14460,
artifacts/07_models/H07/frames/paired__chest/longest_bout_above_250.csv,file,e9d01f220ba1b34fd5dac91cb237105384059aaa28ede9d00cc86080ed64cbba,137904,
artifacts/07_models/H07/frames/paired__chest/longest_bout_above_250.rds,file,0d247516dddbe6a74f7263195066c89a1e9e4eb5f4194b2aa22093bb3164f2a8,9024,
