site,city,country,location,timezone,latitude_deg,longitude_deg,coordinate_order,coordinate_source,coordinate_source_version,site_manifest_source,site_release_repository,site_release_commit,site_release_doi,local_date,solar_context_definition,solar_noon_role,solar_depression_deg,solar_altitude_boundary_deg,photoperiod_hours,civil_dawn_utc,civil_dawn_local_label,civil_dawn_wall_minute,civil_dawn_utc_offset_minutes,civil_dawn_is_dst,civil_dusk_utc,civil_dusk_local_label,civil_dusk_wall_minute,civil_dusk_utc_offset_minutes,civil_dusk_is_dst,solar_noon_utc,solar_noon_local_label,solar_noon_wall_minute,solar_noon_utc_offset_minutes,solar_noon_is_dst,local_day_start_utc,next_local_day_start_utc,local_day_real_hours,local_day_start_utc_offset_minutes,local_day_end_utc_offset_minutes,local_day_start_is_dst,local_day_end_is_dst,local_day_crosses_dst,solar_context_algorithm,lightlogr_version,suntools_version,r_version
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-01-22,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.9325787850221,2025-01-22T04:57:17.479896Z,2025-01-22T07:57:17.479896+0300,477.2913316011429,180,FALSE,2025-01-22T15:53:14.763522Z,2025-01-22T18:53:14.763522+0300,1133.2460587024689,180,FALSE,2025-01-22T10:25:06.215352Z,2025-01-22T13:25:06.215352+0300,805.1035892009735,180,FALSE,2025-01-21T21:00:00.000000Z,2025-01-22T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-01-23,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.959008137186368,2025-01-23T04:56:45.645836Z,2025-01-23T07:56:45.645836+0300,476.760763947169,180,FALSE,2025-01-23T15:54:18.075130Z,2025-01-23T18:54:18.075130+0300,1134.301252178351,180,FALSE,2025-01-23T10:25:21.703002Z,2025-01-23T13:25:21.703002+0300,805.3617167035738,180,FALSE,2025-01-22T21:00:00.000000Z,2025-01-23T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-01-24,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,10.986033838391304,2025-01-24T04:56:11.951812Z,2025-01-24T07:56:11.951812+0300,476.19919687509537,180,FALSE,2025-01-24T15:55:21.673630Z,2025-01-24T18:55:21.673630+0300,1135.3612271785737,180,FALSE,2025-01-24T10:25:36.408462Z,2025-01-24T13:25:36.408462+0300,805.606807700793,180,FALSE,2025-01-23T21:00:00.000000Z,2025-01-24T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-01-25,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,11.013640581170717,2025-01-25T04:55:36.416448Z,2025-01-25T07:55:36.416448+0300,475.60694080988566,180,FALSE,2025-01-25T15:56:25.522540Z,2025-01-25T18:56:25.522540+0300,1136.4253756801288,180,FALSE,2025-01-25T10:25:50.322788Z,2025-01-25T13:25:50.322788+0300,805.8387131333351,180,FALSE,2025-01-24T21:00:00.000000Z,2025-01-25T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-01-26,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,11.0418131228288,2025-01-26T04:54:59.059385Z,2025-01-26T07:54:59.059385+0300,474.9843230962753,180,FALSE,2025-01-26T15:57:29.586627Z,2025-01-26T18:57:29.586627+0300,1137.4931104660034,180,FALSE,2025-01-26T10:26:03.438161Z,2025-01-26T13:26:03.438161+0300,806.0573026895523,180,FALSE,2025-01-25T21:00:00.000000Z,2025-01-26T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-18,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,11.813367618785964,2025-02-18T04:33:13.783557Z,2025-02-18T07:33:13.783557+0300,453.2297259569168,180,FALSE,2025-02-18T16:22:01.906985Z,2025-02-18T19:22:01.906985+0300,1162.0317830840747,180,FALSE,2025-02-18T10:27:22.540176Z,2025-02-18T13:27:22.540176+0300,807.375669614474,180,FALSE,2025-02-17T21:00:00.000000Z,2025-02-18T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-19,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,11.851021302806007,2025-02-19T04:32:00.463529Z,2025-02-19T07:32:00.463529+0300,452.00772548913955,180,FALSE,2025-02-19T16:23:04.140219Z,2025-02-19T19:23:04.140219+0300,1163.0690036575,180,FALSE,2025-02-19T10:27:16.842908Z,2025-02-19T13:27:16.842908+0300,807.2807151436806,180,FALSE,2025-02-18T21:00:00.000000Z,2025-02-19T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-20,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,11.888926246033774,2025-02-20T04:30:46.017549Z,2025-02-20T07:30:46.017549+0300,450.7669591665268,180,FALSE,2025-02-20T16:24:06.152035Z,2025-02-20T19:24:06.152035+0300,1164.1025339285532,180,FALSE,2025-02-20T10:27:10.474476Z,2025-02-20T13:27:10.474476+0300,807.1745746095975,180,FALSE,2025-02-19T21:00:00.000000Z,2025-02-20T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-21,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,11.927073288957278,2025-02-21T04:29:30.477438Z,2025-02-21T07:29:30.477438+0300,449.50795731147133,180,FALSE,2025-02-21T16:25:07.941278Z,2025-02-21T19:25:07.941278+0300,1165.132354648908,180,FALSE,2025-02-21T10:27:03.450140Z,2025-02-21T13:27:03.450140+0300,807.0575023412705,180,FALSE,2025-02-20T21:00:00.000000Z,2025-02-21T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-22,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,11.965453527503543,2025-02-22T04:28:13.875070Z,2025-02-22T07:28:13.875070+0300,448.2312511722247,180,FALSE,2025-02-22T16:26:09.507769Z,2025-02-22T19:26:09.507769+0300,1166.1584628224373,180,FALSE,2025-02-22T10:26:55.785679Z,2025-02-22T13:26:55.785679+0300,806.9297613183658,180,FALSE,2025-02-21T21:00:00.000000Z,2025-02-22T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-23,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.004058307475514,2025-02-23T04:26:56.242355Z,2025-02-23T07:26:56.242355+0300,446.93737259705864,180,FALSE,2025-02-23T16:27:10.852262Z,2025-02-23T19:27:10.852262+0300,1167.1808710455894,180,FALSE,2025-02-23T10:26:47.497359Z,2025-02-23T13:26:47.497359+0300,806.7916226585706,180,FALSE,2025-02-22T21:00:00.000000Z,2025-02-23T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-25,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.08190808110767,2025-02-25T04:24:18.013605Z,2025-02-25T07:24:18.013605+0300,444.3002267519633,180,FALSE,2025-02-25T16:29:12.882697Z,2025-02-25T19:29:12.882697+0300,1169.2147116184235,180,FALSE,2025-02-25T10:26:29.116475Z,2025-02-25T13:26:29.116475+0300,806.4852745850881,180,FALSE,2025-02-24T21:00:00.000000Z,2025-02-25T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-26,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.121136951049168,2025-02-26T04:22:57.481414Z,2025-02-26T07:22:57.481414+0300,442.9580235759417,180,FALSE,2025-02-26T16:30:13.574438Z,2025-02-26T19:30:13.574438+0300,1170.2262406388918,180,FALSE,2025-02-26T10:26:19.058618Z,2025-02-26T13:26:19.058618+0300,806.3176436384518,180,FALSE,2025-02-25T21:00:00.000000Z,2025-02-26T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-27,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.160558099481795,2025-02-27T04:21:36.046539Z,2025-02-27T07:21:36.046539+0300,441.60077565113704,180,FALSE,2025-02-27T16:31:14.055697Z,2025-02-27T19:31:14.055697+0300,1171.2342616200447,180,FALSE,2025-02-27T10:26:08.446260Z,2025-02-27T13:26:08.446260+0300,806.1407710154851,180,FALSE,2025-02-26T21:00:00.000000Z,2025-02-27T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-02-28,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.200164010590978,2025-02-28T04:20:13.740822Z,2025-02-28T07:20:13.740822+0300,440.2290137132009,180,FALSE,2025-02-28T16:32:14.331260Z,2025-02-28T19:32:14.331260+0300,1172.2388543486595,180,FALSE,2025-02-28T10:25:57.297671Z,2025-02-28T13:25:57.297671+0300,805.9549611926079,180,FALSE,2025-02-27T21:00:00.000000Z,2025-02-28T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-01,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.23994737168153,2025-03-01T04:18:50.596056Z,2025-03-01T07:18:50.596056+0300,438.8432676037153,180,FALSE,2025-03-01T16:33:14.406594Z,2025-03-01T19:33:14.406594+0300,1173.2401099046072,180,FALSE,2025-03-01T10:25:45.631433Z,2025-03-01T13:25:45.631433+0300,805.7605238874753,180,FALSE,2025-02-28T21:00:00.000000Z,2025-03-01T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-02,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.279901064501868,2025-03-02T04:17:26.643964Z,2025-03-02T07:17:26.643964+0300,437.4440660794576,180,FALSE,2025-03-02T16:34:14.287796Z,2025-03-02T19:34:14.287796+0300,1174.2381299495696,180,FALSE,2025-03-02T10:25:33.466419Z,2025-03-02T13:25:33.466419+0300,805.5577736536662,180,FALSE,2025-03-01T21:00:00.000000Z,2025-03-02T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-04,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.36029188712438,2025-03-04T04:14:36.444331Z,2025-03-04T07:14:36.444331+0300,434.60740552345914,180,FALSE,2025-03-04T16:36:13.495125Z,2025-03-04T19:36:13.495125+0300,1176.224918750922,180,FALSE,2025-03-04T10:25:07.716846Z,2025-03-04T13:25:07.716846+0300,805.128614115715,180,FALSE,2025-03-03T21:00:00.000000Z,2025-03-04T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-05,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.400715667472946,2025-03-05T04:13:10.259838Z,2025-03-05T07:13:10.259838+0300,433.1709973057111,180,FALSE,2025-03-05T16:37:12.836241Z,2025-03-05T19:37:12.836241+0300,1177.2139373540879,180,FALSE,2025-03-05T10:24:54.171251Z,2025-03-05T13:24:54.171251+0300,804.9028541922569,180,FALSE,2025-03-04T21:00:00.000000Z,2025-03-05T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-06,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.441283061040773,2025-03-06T04:11:43.394105Z,2025-03-06T07:11:43.394105+0300,431.7232350905736,180,FALSE,2025-03-06T16:38:12.013125Z,2025-03-06T19:38:12.013125+0300,1178.20021875302,180,FALSE,2025-03-06T10:24:40.204757Z,2025-03-06T13:24:40.204757+0300,804.6700792948405,180,FALSE,2025-03-05T21:00:00.000000Z,2025-03-06T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-07,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.481987778014608,2025-03-07T04:10:15.878417Z,2025-03-07T07:10:15.878417+0300,430.26464029153186,180,FALSE,2025-03-07T16:39:11.034418Z,2025-03-07T19:39:11.034418+0300,1179.1839069724083,180,FALSE,2025-03-07T10:24:25.837311Z,2025-03-07T13:24:25.837311+0300,804.4306218663852,180,FALSE,2025-03-06T21:00:00.000000Z,2025-03-07T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-09,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.563784693280855,2025-03-09T04:07:19.021795Z,2025-03-09T07:07:19.021795+0300,427.31702992518746,180,FALSE,2025-03-09T16:41:08.646691Z,2025-03-09T19:41:08.646691+0300,1181.1441115220389,180,FALSE,2025-03-09T10:23:55.980060Z,2025-03-09T13:23:55.980060+0300,803.933001001676,180,FALSE,2025-03-08T21:00:00.000000Z,2025-03-09T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-18,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.937119134863218,2025-03-18T03:53:39.151168Z,2025-03-18T06:53:39.151168+0300,413.65251948038735,180,FALSE,2025-03-18T16:49:52.780054Z,2025-03-18T19:49:52.780054+0300,1189.8796675721803,180,FALSE,2025-03-18T10:21:27.144031Z,2025-03-18T13:21:27.144031+0300,801.4524005174637,180,FALSE,2025-03-17T21:00:00.000000Z,2025-03-18T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-19,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,12.97902001824644,2025-03-19T03:52:06.238312Z,2025-03-19T06:52:06.238312+0300,412.1039718707403,180,FALSE,2025-03-19T16:50:50.710377Z,2025-03-19T19:50:50.710377+0300,1190.8451729655267,180,FALSE,2025-03-19T10:21:09.554850Z,2025-03-19T13:21:09.554850+0300,801.1592475136121,180,FALSE,2025-03-18T21:00:00.000000Z,2025-03-19T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-20,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.02098494960202,2025-03-20T03:50:33.072959Z,2025-03-20T06:50:33.072959+0300,410.55121599038443,180,FALSE,2025-03-20T16:51:48.618777Z,2025-03-20T19:51:48.618777+0300,1191.8103129665058,180,FALSE,2025-03-20T10:20:51.830518Z,2025-03-20T13:20:51.830518+0300,800.8638419826825,180,FALSE,2025-03-19T21:00:00.000000Z,2025-03-20T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-21,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.063008562657568,2025-03-21T03:48:59.685096Z,2025-03-21T06:48:59.685096+0300,408.9947516043981,180,FALSE,2025-03-21T16:52:46.515921Z,2025-03-21T19:52:46.515921+0300,1192.7752653638522,180,FALSE,2025-03-21T10:20:33.991417Z,2025-03-21T13:20:33.991417+0300,800.5665236194928,180,FALSE,2025-03-20T21:00:00.000000Z,2025-03-21T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-22,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.105085474186474,2025-03-22T03:47:26.104657Z,2025-03-22T06:47:26.104657+0300,407.43507762352624,180,FALSE,2025-03-22T16:53:44.412364Z,2025-03-22T19:53:44.412364+0300,1193.7402060747147,180,FALSE,2025-03-22T10:20:16.057851Z,2025-03-22T13:20:16.057851+0300,800.2676308592161,180,FALSE,2025-03-21T21:00:00.000000Z,2025-03-22T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-24,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.189377503262627,2025-03-24T03:44:18.485600Z,2025-03-24T06:44:18.485600+0300,404.30809333721794,180,FALSE,2025-03-24T16:55:40.244611Z,2025-03-24T19:55:40.244611+0300,1195.6707435329756,180,FALSE,2025-03-24T10:19:39.988105Z,2025-03-24T13:19:39.988105+0300,799.6664684295654,180,FALSE,2025-03-23T21:00:00.000000Z,2025-03-24T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-25,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.23158166481389,2025-03-25T03:42:44.506686Z,2025-03-25T06:42:44.506686+0300,402.7417781154315,180,FALSE,2025-03-25T16:56:38.200680Z,2025-03-25T19:56:38.200680+0300,1196.636678004265,180,FALSE,2025-03-25T10:19:21.892060Z,2025-03-25T13:19:21.892060+0300,799.3648676673571,180,FALSE,2025-03-24T21:00:00.000000Z,2025-03-25T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
IZTECH,Izmir,Türkiye,"Izmir, Türkiye",Europe/Istanbul,38.32,26.63,latitude_longitude,melidosData::melidos_coordinates,1.0.6,config/site_sources.csv,DidikogluEtAl_Dataset_2025,15b1150ce0c62339d299de24359b4257218560d8,10.5281/zenodo.16568109,2025-03-26,civil_dawn_to_civil_dusk,contextual_metadata_only,6,-6,13.27381718940205,2025-03-26T03:41:10.454629Z,2025-03-26T06:41:10.454629+0300,401.1742438316345,180,FALSE,2025-03-26T16:57:36.196511Z,2025-03-26T19:57:36.196511+0300,1197.6032751957575,180,FALSE,2025-03-26T10:19:03.781797Z,2025-03-26T13:19:03.781797+0300,799.0630299607913,180,FALSE,2025-03-25T21:00:00.000000Z,2025-03-26T21:00:00.000000Z,24,180,180,FALSE,FALSE,FALSE,LightLogR::photoperiod + suntools::solarnoon(local midnight),0.10.3,1.1.0,4.6.1
