"route","line","target","exists","scope"
"notebooks/hypotheses/H01.qmd",2380,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2382,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2383,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2385,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2387,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2389,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2391,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2392,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2394,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2395,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2397,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2398,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2400,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2401,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2403,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2404,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2406,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2408,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2410,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H01.qmd",2551,"artifacts/11_source_data/H01/stage3/H01_stage3_model_support_figure_source.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2552,"artifacts/11_source_data/H01/stage3/H01_stage3_site_contrast_figure_source.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2553,"artifacts/11_source_data/H01/stage3/H01_stage3_r2_figure_source.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2554,"artifacts/11_source_data/H01/stage3/H01_stage3_diagnostic_figure_source.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2555,"artifacts/11_source_data/H01/stage3/H01_stage3_paired_placement_figure_source.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2556,"artifacts/11_source_data/H01/main/glasses/all_available/daily_geometric_mean_medi_diagnostic_plot_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2557,"artifacts/11_source_data/H01/main/glasses/all_available/duration_below_10_pre_sleep_diagnostic_plot_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2558,"artifacts/11_source_data/H01/main/glasses/all_available/duration_above_250_wake_diagnostic_plot_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2559,"artifacts/11_source_data/H01/main/glasses/all_available/duration_below_1_sleep_environment_diagnostic_plot_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2560,"artifacts/09_tables/H01/stage3/H01_stage3_model_results.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2561,"artifacts/09_tables/H01/stage3/H01_stage3_primary_metric_synthesis.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2562,"artifacts/11_source_data/descriptives/metric_plot_values.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2563,"artifacts/09_tables/H01/stage3/H01_stage3_primary_publication_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2564,"artifacts/09_tables/H01/stage3/H01_stage3_site_contrasts.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2565,"artifacts/09_tables/H01/stage3/H01_stage3_r2_table.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2566,"artifacts/09_tables/H01/stage3/H01_stage3_diagnostic_details.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2567,"artifacts/09_tables/H01/stage3/H01_stage3_exact_samples.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2568,"artifacts/09_tables/H01/stage3/H01_stage3_figure_display_registry.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2569,"artifacts/12_manifests/H01_stage3_reporting_artifacts.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H01.qmd",2571,"audit/hypotheses/H01/H01_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H01/H01_analysis_preparation.qmd",258,"notebooks/hypotheses/H01.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H01/H01_analysis_preparation.qmd",258,"notebooks/hypotheses/H01.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H01/H01_analysis_preparation.qmd",334,"notebooks/preparation/04_metric_derivation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H01/H01_analysis_preparation.qmd",336,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H01/H01_analysis_preparation.qmd",771,"audit/hypotheses/H01/H01_analysis_preparation_files/source-data/H01_preparation_fitted_sample_support.csv",FALSE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H01/H01_analysis_preparation.qmd",834,"audit/hypotheses/H01/H01_analysis_preparation_files/source-data/H01_preparation_model_frame_retention.csv",FALSE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H01/H01_analysis_preparation.qmd",839,"artifacts/09_tables/H01/H01_exact_samples_by_site.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H01/H01_analysis_preparation.qmd",1383,"notebooks/hypotheses/H01.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1537,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1538,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1539,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1540,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1541,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1542,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1543,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1545,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1546,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1547,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1549,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1550,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1551,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1552,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1553,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1554,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1555,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1556,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1557,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1558,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1560,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1561,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H02.qmd",1568,"artifacts/11_source_data/H02/site_curve_predictions.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H02.qmd",1569,"artifacts/09_tables/H02/variation_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H02.qmd",1570,"artifacts/09_tables/H02/dominance_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H02.qmd",1571,"artifacts/11_source_data/H02/paired_placement_site_curves.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H02.qmd",1576,"audit/hypotheses/H02/H02_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",179,"notebooks/hypotheses/H02.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",192,"notebooks/hypotheses/H02.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",597,"artifacts/11_source_data/H02/preparation_response_distribution_positive_observations.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",598,"artifacts/11_source_data/H02/preparation_response_distribution_exact_zero_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",639,"audit/hypotheses/H02/melEDI",FALSE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1188,"notebooks/hypotheses/H02.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",406,"notebooks/preparation/04_metric_derivation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",407,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",545,"artifacts/09_tables/H03/H03_reader_heterogeneity_category_estimands.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",546,"artifacts/11_source_data/H03/H03_reader_heterogeneity_category_figure_data.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",803,"artifacts/09_tables/H03/H03_site_context_estimands.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",894,"audit/hypotheses/H03/H03_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",1017,"artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1018,"artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_diagnostics.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1019,"artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_marginal_r2_shapley.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1020,"artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_shapley_models.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1233,"artifacts/09_tables/H03/H03_paired_placement_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1278,"artifacts/11_source_data/H03/H03_reader_temporal_near_eye_curves.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1279,"artifacts/11_source_data/H03/H03_reader_temporal_near_eye_ratios.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1280,"artifacts/11_source_data/H03/H03_reader_temporal_near_eye_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1295,"artifacts/11_source_data/H03/H03_reader_temporal_chest_curves.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1296,"artifacts/11_source_data/H03/H03_reader_temporal_chest_ratios.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1297,"artifacts/11_source_data/H03/H03_reader_temporal_chest_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1450,"artifacts/11_source_data/H03/H03_reader_temporal_residual_points.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1451,"artifacts/11_source_data/H03/H03_reader_temporal_residual_bins.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1452,"artifacts/08_diagnostics/H03/H03_reader_temporal_residual_acf.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1453,"artifacts/11_source_data/H03/H03_reader_temporal_zero_calibration.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1574,"artifacts/09_tables/H03/H03_reader_latitude_category_slopes.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1575,"artifacts/11_source_data/H03/H03_reader_latitude_site_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1576,"artifacts/08_diagnostics/H03/H03_reader_latitude_leave_one_site_out.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1577,"artifacts/08_diagnostics/H03/H03_reader_latitude_model_diagnostics.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H03.qmd",1694,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",1700,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",1706,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",1710,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",1714,"notebooks/preregistration_deviations.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",1750,"notebooks/preparation/04_metric_derivation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",1751,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H03.qmd",1752,"audit/hypotheses/H03/H03_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",290,"notebooks/hypotheses/H03.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",291,"notebooks/hypotheses/H03.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",293,"notebooks/preparation/04_metric_derivation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",294,"notebooks/preparation/06_model_ready_datasets.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",545,"artifacts/11_source_data/H03/H03_preparation_positive_response_distribution.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",624,"artifacts/11_source_data/H03/H03_preparation_participant_day_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",737,"artifacts/11_source_data/H03/H03_preparation_category_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",872,"artifacts/11_source_data/H03/H03_preparation_site_category_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",957,"artifacts/11_source_data/H03/H03_preparation_clock_category_support.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1384,"notebooks/hypotheses/H03.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1520,"notebooks/hypotheses/H03.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1560,"artifacts/08_diagnostics/H03/H03_influence_refit_registry.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1562,"artifacts/09_tables/H03/H03_influence_category_refits.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1564,"artifacts/09_tables/H03/H03_influence_site_context_refits.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1648,"artifacts/09_tables/H03/H03_sensitivity_comparison.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1763,"artifacts/10_figures/H03/H03_reader_temporal_near_eye.png",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1764,"artifacts/10_figures/H03/H03_reader_temporal_chest.png",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"audit/hypotheses/H03/H03_analysis_preparation.qmd",1996,"notebooks/hypotheses/H03.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H04.qmd",620,"artifacts/09_tables/H04/H04_reader_category_estimands.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",621,"artifacts/11_source_data/H04/H04_reader_heterogeneity_category_figure.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1135,"artifacts/09_tables/H04/H04_site_activity_estimands.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1136,"artifacts/11_source_data/H04/H04_site_activity_figure.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1397,"artifacts/09_tables/H04/H04_participant_random_intercept_summary.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1398,"artifacts/08_diagnostics/H04/H04_participant_random_intercept_diagnostics.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1399,"artifacts/09_tables/H04/H04_participant_random_intercept_marginal_r2_shapley.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1400,"artifacts/08_diagnostics/H04/H04_participant_random_intercept_shapley_models.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1403,"audit/hypotheses/H04/H04_analysis_preparation.qmd",TRUE,"DYNAMIC_SOURCE_LINK_NOT_RESOURCE_COPY"
"notebooks/hypotheses/H04.qmd",1491,"artifacts/11_source_data/H04/H04_reader_primary_residual_points.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1492,"artifacts/11_source_data/H04/H04_reader_primary_residual_bins.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1493,"artifacts/08_diagnostics/H04/H04_reader_primary_residual_acf.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1494,"artifacts/11_source_data/H04/H04_reader_primary_zero_calibration.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1738,"artifacts/09_tables/H04/H04_paired_placement_estimands.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1739,"artifacts/11_source_data/H04/H04_paired_placement_figure.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
"notebooks/hypotheses/H04.qmd",1885,"artifacts/11_source_data/H04/H04_reader_temporal_near_eye_curves.csv",TRUE,"LOCAL_LINK_OR_IMAGE_RESOURCE_REQUIRES_MAPPING"
