"file","unit","scope","node","start_line","call","expression"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","27/3",17,"read_h03","read_h03(""08_diagnostics"", ""H03"", ""H03_near_eye_participant_random_intercept_diagnostics.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","28",17,"<-","participant_random_intercept_shapley <- read_h03(""09_tables"", ""H03"", paste0(""H03_near_eye_participant_random_intercept_"", ""marginal_r2_shapley.csv""))"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","28/3",17,"read_h03","read_h03(""09_tables"", ""H03"", paste0(""H03_near_eye_participant_random_intercept_"", ""marginal_r2_shapley.csv""))"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","28/3/4",17,"paste0","paste0(""H03_near_eye_participant_random_intercept_"", ""marginal_r2_shapley.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","29",17,"<-","participant_random_intercept_shapley_models <- read_h03(""08_diagnostics"", ""H03"", paste0(""H03_near_eye_participant_random_intercept_"", ""shapley_models.csv""))"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","29/3",17,"read_h03","read_h03(""08_diagnostics"", ""H03"", paste0(""H03_near_eye_participant_random_intercept_"", ""shapley_models.csv""))"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","29/3/4",17,"paste0","paste0(""H03_near_eye_participant_random_intercept_"", ""shapley_models.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","30",17,"<-","sensitivity <- read_h03(""09_tables"", ""H03"", ""H03_sensitivity_comparison.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","30/3",17,"read_h03","read_h03(""09_tables"", ""H03"", ""H03_sensitivity_comparison.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","31",17,"<-","sensitivity_omnibus <- read_h03(""09_tables"", ""H03"", ""H03_sensitivity_omnibus_tests.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","31/3",17,"read_h03","read_h03(""09_tables"", ""H03"", ""H03_sensitivity_omnibus_tests.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","32",17,"<-","paired <- read_h03(""09_tables"", ""H03"", ""H03_paired_placement_comparison.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","32/3",17,"read_h03","read_h03(""09_tables"", ""H03"", ""H03_paired_placement_comparison.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","33",17,"<-","influence <- read_h03(""09_tables"", ""H03"", ""H03_influence_category_refits.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","33/3",17,"read_h03","read_h03(""09_tables"", ""H03"", ""H03_influence_category_refits.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","34",17,"<-","influence_jobs <- read_h03(""08_diagnostics"", ""H03"", ""H03_influence_refit_registry.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","34/3",17,"read_h03","read_h03(""08_diagnostics"", ""H03"", ""H03_influence_refit_registry.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","35",17,"<-","temporal_summary <- read_h03(""09_tables"", ""H03"", ""H03_reader_temporal_model_summary.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","35/3",17,"read_h03","read_h03(""09_tables"", ""H03"", ""H03_reader_temporal_model_summary.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","36",17,"<-","temporal_r_squared <- read_h03(""09_tables"", ""H03"", ""H03_reader_temporal_weighted_r_squared.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","36/3",17,"read_h03","read_h03(""09_tables"", ""H03"", ""H03_reader_temporal_weighted_r_squared.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","37",17,"<-","temporal_allocation <- read_h03(""09_tables"", ""H03"", ""H03_reader_temporal_variance_allocation.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","37/3",17,"read_h03","read_h03(""09_tables"", ""H03"", ""H03_reader_temporal_variance_allocation.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","38",17,"<-","temporal_k <- read_h03(""08_diagnostics"", ""H03"", ""H03_reader_temporal_k_check.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","38/3",17,"read_h03","read_h03(""08_diagnostics"", ""H03"", ""H03_reader_temporal_k_check.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","39",17,"<-","temporal_acf <- read_h03(""08_diagnostics"", ""H03"", ""H03_reader_temporal_residual_acf.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","39/3",17,"read_h03","read_h03(""08_diagnostics"", ""H03"", ""H03_reader_temporal_residual_acf.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","40",17,"<-","site_registry <- arrange(readr::read_csv(file.path(root, ""config"", ""site_display_registry.csv""), show_col_types = FALSE), .data$display_order)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","40/3",17,"arrange","arrange(readr::read_csv(file.path(root, ""config"", ""site_display_registry.csv""), show_col_types = FALSE), .data$display_order)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","40/3/2",17,"readr::read_csv","readr::read_csv(file.path(root, ""config"", ""site_display_registry.csv""), show_col_types = FALSE)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","40/3/2/1",17,"::","readr::read_csv"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","40/3/2/2",17,"file.path","file.path(root, ""config"", ""site_display_registry.csv"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","40/3/3",17,"$",".data$display_order"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","41",17,"<-","format_p <- function(value) nh_format_p_value(value)"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p","41/body",17,"nh_format_p_value","nh_format_p_value(value)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","42",17,"<-","format_p_cell <- function(value, significant = FALSE) {
    ifelse(is.na(value), ""—"", {
        display <- nh_p_value_display(value, significant = significant)
        ifelse(display$p_bold, paste0(""**"", display$p_display, ""**""), display$p_display)
    })
}"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body",17,"{","{
    ifelse(is.na(value), ""—"", {
        display <- nh_p_value_display(value, significant = significant)
        ifelse(display$p_bold, paste0(""**"", display$p_display, ""**""), display$p_display)
    })
}"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2",17,"ifelse","ifelse(is.na(value), ""—"", {
    display <- nh_p_value_display(value, significant = significant)
    ifelse(display$p_bold, paste0(""**"", display$p_display, ""**""), display$p_display)
})"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2/2",17,"is.na","is.na(value)"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2/4",17,"{","{
    display <- nh_p_value_display(value, significant = significant)
    ifelse(display$p_bold, paste0(""**"", display$p_display, ""**""), display$p_display)
}"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2/4/2",17,"<-","display <- nh_p_value_display(value, significant = significant)"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2/4/2/3",17,"nh_p_value_display","nh_p_value_display(value, significant = significant)"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2/4/3",17,"ifelse","ifelse(display$p_bold, paste0(""**"", display$p_display, ""**""), display$p_display)"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2/4/3/2",17,"$","display$p_bold"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2/4/3/3",17,"paste0","paste0(""**"", display$p_display, ""**"")"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2/4/3/3/3",17,"$","display$p_display"
"notebooks/hypotheses/H03.qmd","chunk_1","format_p_cell","42/body/2/4/3/4",17,"$","display$p_display"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","43",17,"<-","format_mean_ci <- function(estimate, low, high, digits = 1L) {
    paste0(formatC(estimate, digits = digits, format = ""f"", big.mark = "",""), "" ("", formatC(low, digits = digits, format = ""f"", big.mark = "",""), ""–"", formatC(high, digits = digits, format = ""f"", big.mark = "",""), "")"")
}"
"notebooks/hypotheses/H03.qmd","chunk_1","format_mean_ci","43/body",17,"{","{
    paste0(formatC(estimate, digits = digits, format = ""f"", big.mark = "",""), "" ("", formatC(low, digits = digits, format = ""f"", big.mark = "",""), ""–"", formatC(high, digits = digits, format = ""f"", big.mark = "",""), "")"")
}"
"notebooks/hypotheses/H03.qmd","chunk_1","format_mean_ci","43/body/2",17,"paste0","paste0(formatC(estimate, digits = digits, format = ""f"", big.mark = "",""), "" ("", formatC(low, digits = digits, format = ""f"", big.mark = "",""), ""–"", formatC(high, digits = digits, format = ""f"", big.mark = "",""), "")"")"
"notebooks/hypotheses/H03.qmd","chunk_1","format_mean_ci","43/body/2/2",17,"formatC","formatC(estimate, digits = digits, format = ""f"", big.mark = "","")"
"notebooks/hypotheses/H03.qmd","chunk_1","format_mean_ci","43/body/2/4",17,"formatC","formatC(low, digits = digits, format = ""f"", big.mark = "","")"
"notebooks/hypotheses/H03.qmd","chunk_1","format_mean_ci","43/body/2/6",17,"formatC","formatC(high, digits = digits, format = ""f"", big.mark = "","")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","44",17,"<-","format_ratio_ci <- function(estimate, low, high, digits = 3L) {
    paste0(formatC(estimate, digits = digits, format = ""f""), "" ("", formatC(low, digits = digits, format = ""f""), ""–"", formatC(high, digits = digits, format = ""f""), "")"")
}"
"notebooks/hypotheses/H03.qmd","chunk_1","format_ratio_ci","44/body",17,"{","{
    paste0(formatC(estimate, digits = digits, format = ""f""), "" ("", formatC(low, digits = digits, format = ""f""), ""–"", formatC(high, digits = digits, format = ""f""), "")"")
}"
"notebooks/hypotheses/H03.qmd","chunk_1","format_ratio_ci","44/body/2",17,"paste0","paste0(formatC(estimate, digits = digits, format = ""f""), "" ("", formatC(low, digits = digits, format = ""f""), ""–"", formatC(high, digits = digits, format = ""f""), "")"")"
"notebooks/hypotheses/H03.qmd","chunk_1","format_ratio_ci","44/body/2/2",17,"formatC","formatC(estimate, digits = digits, format = ""f"")"
"notebooks/hypotheses/H03.qmd","chunk_1","format_ratio_ci","44/body/2/4",17,"formatC","formatC(low, digits = digits, format = ""f"")"
"notebooks/hypotheses/H03.qmd","chunk_1","format_ratio_ci","44/body/2/6",17,"formatC","formatC(high, digits = digits, format = ""f"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","45",17,"<-","h03_gt <- function(table, font_size = 12) {
    gt::tab_options(gt::sub_missing(gt::opt_row_striping(table), missing_text = ""—""), table.width = gt::pct(100), table.font.size = gt::px(font_size), container.overflow.x = TRUE, data_row.padding = gt::px(5), column_labels.font.weight = ""600"", source_notes.font.size = gt::px(11))
}"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body",17,"{","{
    gt::tab_options(gt::sub_missing(gt::opt_row_striping(table), missing_text = ""—""), table.width = gt::pct(100), table.font.size = gt::px(font_size), container.overflow.x = TRUE, data_row.padding = gt::px(5), column_labels.font.weight = ""600"", source_notes.font.size = gt::px(11))
}"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2",17,"gt::tab_options","gt::tab_options(gt::sub_missing(gt::opt_row_striping(table), missing_text = ""—""), table.width = gt::pct(100), table.font.size = gt::px(font_size), container.overflow.x = TRUE, data_row.padding = gt::px(5), column_labels.font.weight = ""600"", source_notes.font.size = gt::px(11))"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/1",17,"::","gt::tab_options"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/2",17,"gt::sub_missing","gt::sub_missing(gt::opt_row_striping(table), missing_text = ""—"")"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/2/1",17,"::","gt::sub_missing"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/2/2",17,"gt::opt_row_striping","gt::opt_row_striping(table)"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/2/2/1",17,"::","gt::opt_row_striping"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/3",17,"gt::pct","gt::pct(100)"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/3/1",17,"::","gt::pct"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/4",17,"gt::px","gt::px(font_size)"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/4/1",17,"::","gt::px"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/6",17,"gt::px","gt::px(5)"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/6/1",17,"::","gt::px"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/8",17,"gt::px","gt::px(11)"
"notebooks/hypotheses/H03.qmd","chunk_1","h03_gt","45/body/2/8/1",17,"::","gt::px"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46",17,"<-","main_samples <- arrange(mutate(filter(samples, .data$run_id %in% c(""main__near_eye"", ""main__chest"")), Placement = factor(.data$placement, levels = c(""Near-eye"", ""Chest""))), .data$Placement)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3",17,"arrange","arrange(mutate(filter(samples, .data$run_id %in% c(""main__near_eye"", ""main__chest"")), Placement = factor(.data$placement, levels = c(""Near-eye"", ""Chest""))), .data$Placement)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3/2",17,"mutate","mutate(filter(samples, .data$run_id %in% c(""main__near_eye"", ""main__chest"")), Placement = factor(.data$placement, levels = c(""Near-eye"", ""Chest"")))"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3/2/2",17,"filter","filter(samples, .data$run_id %in% c(""main__near_eye"", ""main__chest""))"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3/2/2/3",17,"%in%",".data$run_id %in% c(""main__near_eye"", ""main__chest"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3/2/2/3/2",17,"$",".data$run_id"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3/2/2/3/3",17,"c","c(""main__near_eye"", ""main__chest"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3/2/3",17,"factor","factor(.data$placement, levels = c(""Near-eye"", ""Chest""))"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3/2/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3/2/3/3",17,"c","c(""Near-eye"", ""Chest"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","46/3/3",17,"$",".data$Placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","47",17,"<-","near_primary <- filter(primary, .data$placement == ""Near-eye"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","47/3",17,"filter","filter(primary, .data$placement == ""Near-eye"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","47/3/3",17,"==",".data$placement == ""Near-eye"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","47/3/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","48",17,"<-","chest_primary <- filter(primary, .data$placement == ""Chest"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","48/3",17,"filter","filter(primary, .data$placement == ""Chest"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","48/3/3",17,"==",".data$placement == ""Chest"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","48/3/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","49",17,"<-","near_interaction <- arrange(filter(interaction_category, .data$placement == ""Near-eye""), .data$category_order)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","49/3",17,"arrange","arrange(filter(interaction_category, .data$placement == ""Near-eye""), .data$category_order)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","49/3/2",17,"filter","filter(interaction_category, .data$placement == ""Near-eye"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","49/3/2/3",17,"==",".data$placement == ""Near-eye"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","49/3/2/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","49/3/3",17,"$",".data$category_order"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","50",17,"<-","chest_interaction <- arrange(filter(interaction_category, .data$placement == ""Chest""), .data$category_order)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","50/3",17,"arrange","arrange(filter(interaction_category, .data$placement == ""Chest""), .data$category_order)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","50/3/2",17,"filter","filter(interaction_category, .data$placement == ""Chest"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","50/3/2/3",17,"==",".data$placement == ""Chest"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","50/3/2/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","50/3/3",17,"$",".data$category_order"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","51",17,"<-","near_category_test <- filter(omnibus, .data$placement == ""Near-eye"", .data$test_id == ""category_omnibus"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","51/3",17,"filter","filter(omnibus, .data$placement == ""Near-eye"", .data$test_id == ""category_omnibus"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","51/3/3",17,"==",".data$placement == ""Near-eye"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","51/3/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","51/3/4",17,"==",".data$test_id == ""category_omnibus"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","51/3/4/2",17,"$",".data$test_id"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","52",17,"<-","chest_category_test <- filter(omnibus, .data$placement == ""Chest"", .data$test_id == ""category_omnibus"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","52/3",17,"filter","filter(omnibus, .data$placement == ""Chest"", .data$test_id == ""category_omnibus"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","52/3/3",17,"==",".data$placement == ""Chest"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","52/3/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","52/3/4",17,"==",".data$test_id == ""category_omnibus"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","52/3/4/2",17,"$",".data$test_id"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","53",17,"<-","near_heterogeneity_test <- filter(omnibus, .data$placement == ""Near-eye"", .data$test_id == ""site_heterogeneity_omnibus"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","53/3",17,"filter","filter(omnibus, .data$placement == ""Near-eye"", .data$test_id == ""site_heterogeneity_omnibus"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","53/3/3",17,"==",".data$placement == ""Near-eye"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","53/3/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","53/3/4",17,"==",".data$test_id == ""site_heterogeneity_omnibus"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","53/3/4/2",17,"$",".data$test_id"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","54",17,"<-","chest_heterogeneity_test <- filter(omnibus, .data$placement == ""Chest"", .data$test_id == ""site_heterogeneity_omnibus"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","54/3",17,"filter","filter(omnibus, .data$placement == ""Chest"", .data$test_id == ""site_heterogeneity_omnibus"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","54/3/3",17,"==",".data$placement == ""Chest"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","54/3/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","54/3/4",17,"==",".data$test_id == ""site_heterogeneity_omnibus"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","54/3/4/2",17,"$",".data$test_id"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","55",17,"<-","paired_near_sample <- filter(samples, .data$run_id == ""paired__near_eye"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","55/3",17,"filter","filter(samples, .data$run_id == ""paired__near_eye"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","55/3/3",17,"==",".data$run_id == ""paired__near_eye"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","55/3/3/2",17,"$",".data$run_id"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","56",17,"<-","gap_near_sample <- filter(samples, .data$run_id == ""gap__near_eye"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","56/3",17,"filter","filter(samples, .data$run_id == ""gap__near_eye"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","56/3/3",17,"==",".data$run_id == ""gap__near_eye"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","56/3/3/2",17,"$",".data$run_id"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","57",17,"<-","gap_chest_sample <- filter(samples, .data$run_id == ""gap__chest"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","57/3",17,"filter","filter(samples, .data$run_id == ""gap__chest"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","57/3/3",17,"==",".data$run_id == ""gap__chest"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","57/3/3/2",17,"$",".data$run_id"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","58",17,"<-","influence_estimable <- filter(influence, .data$category_order != 1L, .data$estimability_status == ""ESTIMABLE"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","58/3",17,"filter","filter(influence, .data$category_order != 1L, .data$estimability_status == ""ESTIMABLE"")"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","58/3/3",17,"!=",".data$category_order != 1L"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","58/3/3/2",17,"$",".data$category_order"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","58/3/4",17,"==",".data$estimability_status == ""ESTIMABLE"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","58/3/4/2",17,"$",".data$estimability_status"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","59",17,"<-","influence_exceptions <- filter(influence_estimable, !.data$full_ratio_inside_deletion_interval)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","59/3",17,"filter","filter(influence_estimable, !.data$full_ratio_inside_deletion_interval)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","59/3/3",17,"!","!.data$full_ratio_inside_deletion_interval"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","59/3/3/2",17,"$",".data$full_ratio_inside_deletion_interval"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60",17,"<-","noteworthy_higher <- slice_max(filter(site_context, .data$placement == ""Near-eye"", .data$reporting_status == ""ESTIMABLE"", is.finite(.data$site_deviation_p_adjusted), .data$site_deviation_p_adjusted <= 0.05, .data$site_deviation_ratio > 1), .data$site_deviation_ratio, n = 3L, with_ties = FALSE)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3",17,"slice_max","slice_max(filter(site_context, .data$placement == ""Near-eye"", .data$reporting_status == ""ESTIMABLE"", is.finite(.data$site_deviation_p_adjusted), .data$site_deviation_p_adjusted <= 0.05, .data$site_deviation_ratio > 1), .data$site_deviation_ratio, n = 3L, with_ties = FALSE)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2",17,"filter","filter(site_context, .data$placement == ""Near-eye"", .data$reporting_status == ""ESTIMABLE"", is.finite(.data$site_deviation_p_adjusted), .data$site_deviation_p_adjusted <= 0.05, .data$site_deviation_ratio > 1)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/3",17,"==",".data$placement == ""Near-eye"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/3/2",17,"$",".data$placement"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/4",17,"==",".data$reporting_status == ""ESTIMABLE"""
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/4/2",17,"$",".data$reporting_status"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/5",17,"is.finite","is.finite(.data$site_deviation_p_adjusted)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/5/2",17,"$",".data$site_deviation_p_adjusted"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/6",17,"<=",".data$site_deviation_p_adjusted <= 0.05"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/6/2",17,"$",".data$site_deviation_p_adjusted"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/7",17,">",".data$site_deviation_ratio > 1"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/2/7/2",17,"$",".data$site_deviation_ratio"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","60/3/3",17,"$",".data$site_deviation_ratio"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","61",17,"<-","noteworthy_lower <- slice_min(filter(site_context, .data$placement == ""Near-eye"", .data$reporting_status == ""ESTIMABLE"", is.finite(.data$site_deviation_p_adjusted), .data$site_deviation_p_adjusted <= 0.05, .data$site_deviation_ratio < 1), .data$site_deviation_ratio, n = 3L, with_ties = FALSE)"
"notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","61/3",17,"slice_min","slice_min(filter(site_context, .data$placement == ""Near-eye"", .data$reporting_status == ""ESTIMABLE"", is.finite(.data$site_deviation_p_adjusted), .data$site_deviation_p_adjusted <= 0.05, .data$site_deviation_ratio < 1), .data$site_deviation_ratio, n = 3L, with_ties = FALSE)"
