"route","file","unit","scope","kind","expression","target","dynamic","exists"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_12","TOP_LEVEL","READ_OR_INCLUDE","read_h01_csv(""artifacts/11_source_data/H01/preparation/H01_preparation_model_frame_retention.csv"")","artifacts/11_source_data/H01/preparation/H01_preparation_model_frame_retention.csv",FALSE,TRUE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_24","TOP_LEVEL","READ_OR_INCLUDE","read_h01_csv(.data$Path)","{.data$Path}",TRUE,FALSE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_24","TOP_LEVEL","FILE_IDENTITY_READ","artifact_sha256(file.path(root, .data$Path))","{.data$Path}",TRUE,FALSE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_25","TOP_LEVEL","FILE_IDENTITY_READ","artifact_sha256(file.path(root, ""renv.lock""))","renv.lock",FALSE,TRUE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_25","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""renv.lock"")","renv.lock",FALSE,TRUE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_1","read_h01_csv","READ_OR_INCLUDE","readr::read_csv(file.path(root, path), show_col_types = FALSE, progress = FALSE)","{path}",TRUE,FALSE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_1","verify_artifact_manifest","READ_OR_INCLUDE","read_h01_csv(path)","{path}",TRUE,FALSE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd","chunk_1","verify_production_integration_manifest","READ_OR_INCLUDE","read_h01_csv(path)","{path}",TRUE,FALSE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R","R_SOURCE","h01_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/06_model_data/H01.rds"")","artifacts/06_model_data/H01.rds",FALSE,TRUE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R","R_SOURCE","h01_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/12_manifests/H01_model_data_artifacts.csv"")","artifacts/12_manifests/H01_model_data_artifacts.csv",FALSE,TRUE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R","R_SOURCE","h01_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, paste0(""artifacts/06_model_data/H01/scenarios/"", ""manuscript_prepared_data/H01.rds""))","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds",FALSE,TRUE
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R","R_SOURCE","h01_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, paste0(""artifacts/12_manifests/"", ""H01_manuscript_prepared_data_artifacts.csv""))","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""scripts"", ""pipeline"", ""p_value_display.R"")","scripts/pipeline/p_value_display.R",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""config"", ""site_display_registry.csv"")","config/site_display_registry.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""06_model_data"", ""H02"", ""sample_counts.csv"")","artifacts/06_model_data/H02/sample_counts.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""06_model_data"", ""H02"", ""support_audit.csv"")","artifacts/06_model_data/H02/support_audit.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""09_tables"", ""H02"", ""model_fit_summary.csv"")","artifacts/09_tables/H02/model_fit_summary.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""09_tables"", ""H02"", ""model_structure_comparisons.csv"")","artifacts/09_tables/H02/model_structure_comparisons.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""09_tables"", ""H02"", ""variation_summary.csv"")","artifacts/09_tables/H02/variation_summary.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""09_tables"", ""H02"", ""dominance_summary.csv"")","artifacts/09_tables/H02/dominance_summary.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""09_tables"", ""H02"", ""dominance_comparison_summary.csv"")","artifacts/09_tables/H02/dominance_comparison_summary.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""09_tables"", ""H02"", ""figure4_pointwise_conditional_windows.csv"")","artifacts/09_tables/H02/figure4_pointwise_conditional_windows.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""08_diagnostics"", ""H02"", ""residual_acf.csv"")","artifacts/08_diagnostics/H02/residual_acf.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""08_diagnostics"", ""H02"", ""residual_summary.csv"")","artifacts/08_diagnostics/H02/residual_summary.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""08_diagnostics"", ""H02"", ""cluster_residual_acf_summary.csv"")","artifacts/08_diagnostics/H02/cluster_residual_acf_summary.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""08_diagnostics"", ""H02"", ""basis_dimension_checks.csv"")","artifacts/08_diagnostics/H02/basis_dimension_checks.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""08_diagnostics"", ""H02"", ""sz_constraint_identifiability.csv"")","artifacts/08_diagnostics/H02/sz_constraint_identifiability.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""08_diagnostics"", ""H02"", ""formal_concurvity.csv"")","artifacts/08_diagnostics/H02/formal_concurvity.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""09_tables"", ""H02"", ""manuscript_prepared_stability.csv"")","artifacts/09_tables/H02/manuscript_prepared_stability.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""09_tables"", ""H02"", ""formula_sensitivity_comparison.csv"")","artifacts/09_tables/H02/formula_sensitivity_comparison.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts"", ""11_source_data"", ""H02"", ""paired_placement_site_curves.csv"")","artifacts/11_source_data/H02/paired_placement_site_curves.csv",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_2","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H02"", ""figure4_exact_layout_replication.png""))","artifacts/10_figures/H02/figure4_exact_layout_replication.png",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_2","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H02"", ""figure4_exact_layout_replication.png"")","artifacts/10_figures/H02/figure4_exact_layout_replication.png",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_10","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H02"", ""figure4_exact_layout_replication_chest.png""))","artifacts/10_figures/H02/figure4_exact_layout_replication_chest.png",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_10","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H02"", ""figure4_exact_layout_replication_chest.png"")","artifacts/10_figures/H02/figure4_exact_layout_replication_chest.png",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_13","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H02"", ""model_diagnostics_near_eye.png""))","artifacts/10_figures/H02/model_diagnostics_near_eye.png",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_13","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H02"", ""model_diagnostics_near_eye.png"")","artifacts/10_figures/H02/model_diagnostics_near_eye.png",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_15","TOP_LEVEL","READ_OR_INCLUDE","knitr::include_graphics(file.path(root, ""artifacts"", ""10_figures"", ""H02"", ""model_diagnostics_chest.png""))","artifacts/10_figures/H02/model_diagnostics_chest.png",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_15","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts"", ""10_figures"", ""H02"", ""model_diagnostics_chest.png"")","artifacts/10_figures/H02/model_diagnostics_chest.png",FALSE,TRUE
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd","chunk_1","read_h02_csv","READ_OR_INCLUDE","readr::read_csv(file.path(root, ...), show_col_types = FALSE)","{...}",TRUE,FALSE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(path, ""renv.lock"")","{path}/renv.lock",TRUE,FALSE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(path, ""scripts/hypotheses/H02/h02_contract.R"")","{path}/scripts/hypotheses/H02/h02_contract.R",TRUE,FALSE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""scripts/pipeline/paths_io.R"")","scripts/pipeline/paths_io.R",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""scripts/pipeline/p_value_display.R"")","scripts/pipeline/p_value_display.R",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""scripts/hypotheses/H02/h02_contract.R"")","scripts/hypotheses/H02/h02_contract.R",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""config/site_display_registry.csv"")","config/site_display_registry.csv",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/06_model_data/H02/main__glasses__all_available.rds"")","artifacts/06_model_data/H02/main__glasses__all_available.rds",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/06_model_data/H02/main__chest__all_available.rds"")","artifacts/06_model_data/H02/main__chest__all_available.rds",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","readRDS(near_frame_path)","artifacts/06_model_data/H02/main__glasses__all_available.rds",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","readRDS(chest_frame_path)","artifacts/06_model_data/H02/main__chest__all_available.rds",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts/06_model_data/H02/sample_counts.csv"")","artifacts/06_model_data/H02/sample_counts.csv",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts/06_model_data/H02/support_audit.csv"")","artifacts/06_model_data/H02/support_audit.csv",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts/08_diagnostics/H02/residual_acf.csv"")","artifacts/08_diagnostics/H02/residual_acf.csv",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts/08_diagnostics/H02/ar_boundary_audit.csv"")","artifacts/08_diagnostics/H02/ar_boundary_audit.csv",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts/09_tables/H02/model_fit_summary.csv"")","artifacts/09_tables/H02/model_fit_summary.csv",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h02_csv(""artifacts/09_tables/H02/model_structure_comparisons.csv"")","artifacts/09_tables/H02/model_structure_comparisons.csv",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_23","TOP_LEVEL","READ_OR_INCLUDE","readr::read_csv(file.path(root, .data$Path), show_col_types = FALSE)","{.data$Path}",TRUE,FALSE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_23","TOP_LEVEL","FILE_IDENTITY_READ","artifact_sha256(file.path(root, .data$Path))","{.data$Path}",TRUE,FALSE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_24","TOP_LEVEL","FILE_IDENTITY_READ","artifact_sha256(file.path(root, ""renv.lock""))","renv.lock",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_24","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""renv.lock"")","renv.lock",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd","chunk_1","read_h02_csv","READ_OR_INCLUDE","readr::read_csv(file.path(root, path), show_col_types = FALSE)","{path}",TRUE,FALSE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/06_model_data/base/metrics_glasses_30_minute_context.rds"")","artifacts/06_model_data/base/metrics_glasses_30_minute_context.rds",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/06_model_data/base/metrics_chest_30_minute_context.rds"")","artifacts/06_model_data/base/metrics_chest_30_minute_context.rds",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/12_manifests/base_model_data_artifacts.csv"")","artifacts/12_manifests/base_model_data_artifacts.csv",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, paste0(""artifacts/06_model_data/scenarios/"", ""manuscript_prepared_data/thirty_minute_data.rds""))","artifacts/06_model_data/scenarios/manuscript_prepared_data/thirty_minute_data.rds",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/06_model_data/temporal_provenance/wall_outcome_links.rds"")","artifacts/06_model_data/temporal_provenance/wall_outcome_links.rds",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/06_model_data/temporal_provenance/true_utc_source_bins.rds"")","artifacts/06_model_data/temporal_provenance/true_utc_source_bins.rds",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""artifacts/06_model_data/temporal_provenance/artifact_manifest.csv"")","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""data/metrics_separate_glasses.RData"")","data/metrics_separate_glasses.RData",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""data/metrics_separate_chest.RData"")","data/metrics_separate_chest.RData",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""RQ1.qmd"")","RQ1.qmd",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""docs/RQ1.html"")","docs/RQ1.html",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""docs/RQ1_chest.html"")","docs/RQ1_chest.html",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_input_contract","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""index.qmd"")","index.qmd",FALSE,TRUE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_validate_inputs","READ_OR_INCLUDE","readr::read_csv(path_for(""base_model_data_manifest""), show_col_types = FALSE)","{path_for(""base_model_data_manifest"")}",TRUE,FALSE
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R","R_SOURCE","h02_validate_inputs","READ_OR_INCLUDE","readr::read_csv(path_for(""temporal_provenance_manifest""), show_col_types = FALSE)","{path_for(""temporal_provenance_manifest"")}",TRUE,FALSE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""renv.lock"")","renv.lock",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","PATH_CONSTRUCTOR_NOT_PROOF_OF_READ","file.path(root, ""scripts/pipeline/p_value_display.R"")","scripts/pipeline/p_value_display.R",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""06_model_data"", ""H03"", ""H03_model_frame_index.csv"")","artifacts/06_model_data/H03/H03_model_frame_index.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""06_model_data"", ""H03"", ""H03_category_support.csv"")","artifacts/06_model_data/H03/H03_category_support.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""09_tables"", ""H03"", ""H03_primary_category_estimands.csv"")","artifacts/09_tables/H03/H03_primary_category_estimands.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""09_tables"", ""H03"", ""H03_primary_omnibus_tests.csv"")","artifacts/09_tables/H03/H03_primary_omnibus_tests.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""09_tables"", ""H03"", ""H03_site_context_estimands.csv"")","artifacts/09_tables/H03/H03_site_context_estimands.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""09_tables"", ""H03"", ""H03_reader_heterogeneity_category_estimands.csv"")","artifacts/09_tables/H03/H03_reader_heterogeneity_category_estimands.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""09_tables"", ""H03"", ""H03_reader_latitude_category_slopes.csv"")","artifacts/09_tables/H03/H03_reader_latitude_category_slopes.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""08_diagnostics"", ""H03"", ""H03_reader_latitude_model_diagnostics.csv"")","artifacts/08_diagnostics/H03/H03_reader_latitude_model_diagnostics.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""08_diagnostics"", ""H03"", ""H03_interaction_architecture_gate.csv"")","artifacts/08_diagnostics/H03/H03_interaction_architecture_gate.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""08_diagnostics"", ""H03"", ""H03_model_diagnostics.csv"")","artifacts/08_diagnostics/H03/H03_model_diagnostics.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""08_diagnostics"", ""H03"", ""H03_zero_mass_diagnostics.csv"")","artifacts/08_diagnostics/H03/H03_zero_mass_diagnostics.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""09_tables"", ""H03"", ""H03_glm_r_squared_and_effect_partition.csv"")","artifacts/09_tables/H03/H03_glm_r_squared_and_effect_partition.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""09_tables"", ""H03"", ""H03_near_eye_participant_random_intercept_summary.csv"")","artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_summary.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""08_diagnostics"", ""H03"", ""H03_near_eye_participant_random_intercept_diagnostics.csv"")","artifacts/08_diagnostics/H03/H03_near_eye_participant_random_intercept_diagnostics.csv",FALSE,TRUE
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd","chunk_1","TOP_LEVEL","READ_OR_INCLUDE","read_h03(""09_tables"", ""H03"", paste0(""H03_near_eye_participant_random_intercept_"", ""marginal_r2_shapley.csv""))","artifacts/09_tables/H03/H03_near_eye_participant_random_intercept_marginal_r2_shapley.csv",FALSE,TRUE
