"route","context","basis"
"notebooks/hypotheses/H01.qmd","notebooks/hypotheses/H01.qmd::escape_html_attribute","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H01.qmd","notebooks/hypotheses/H01.qmd::format_fdr_statement","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H01.qmd","notebooks/hypotheses/H01.qmd::format_part_r2_statement","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H01.qmd","scripts/hypotheses/H01/h01_contract.R::h01_abort","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H01.qmd","scripts/pipeline/p_value_display.R::nh_validate_p_values","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/pipeline/paths_io.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/pipeline/p_value_display.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd::read_h01_csv","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd::relative_path","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd::prep_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd::format_count","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd::format_range","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd::verify_artifact_manifest","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd::verify_production_integration_manifest","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/H01_analysis_preparation.qmd::primary_sample_table","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R::h01_metric_registry","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R::h01_family_registry","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R::h01_run_registry","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R::h01_input_contract","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R::h01_validate_registry","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/pipeline/paths_io.R::artifact_sha256","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R::h01_abort","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","scripts/pipeline/p_value_display.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::read_h02_csv","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::fmt_number","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::fmt_ci","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::fmt_percent_ci","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::fmt_p_value","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::h02_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::sample_overall","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::sample_by_site","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::variation_table_data","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::dominance_table_data","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::dominance_comparison_data","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::window_table_data","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::diagnostic_table_data","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::ratio_row","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::make_sensitivity_row","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","notebooks/hypotheses/H02.qmd::extract_ratio","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","scripts/pipeline/p_value_display.R::nh_format_p_value","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","scripts/pipeline/p_value_display.R::nh_p_value_display","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H02.qmd","scripts/pipeline/p_value_display.R::nh_validate_p_values","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/pipeline/paths_io.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/pipeline/p_value_display.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd::read_h02_csv","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd::relative_path","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd::prep_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","audit/hypotheses/H02/H02_analysis_preparation.qmd::format_count","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/pipeline/p_value_display.R::nh_format_p_value","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/pipeline/paths_io.R::artifact_sha256","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R::h02_validate_inputs","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R::h02_model_specification","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/pipeline/p_value_display.R::nh_validate_p_values","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R::h02_abort","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R::h02_input_contract","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R::path_for","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H02/H02_analysis_preparation.qmd","scripts/hypotheses/H02/h02_contract.R::hash_for","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","scripts/pipeline/p_value_display.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::locate_project_root","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::read_h03","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::format_p","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::format_p_cell","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::format_mean_ci","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::format_ratio_ci","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::h03_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::answer_category_line","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","notebooks/hypotheses/H03.qmd::answer_site_line","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","scripts/pipeline/p_value_display.R::nh_format_p_value","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","scripts/pipeline/p_value_display.R::nh_p_value_display","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H03.qmd","scripts/pipeline/p_value_display.R::nh_validate_p_values","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","scripts/pipeline/paths_io.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd::read_h03_csv","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd::h03_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","audit/hypotheses/H03/H03_analysis_preparation.qmd::format_p","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H03/H03_analysis_preparation.qmd","scripts/pipeline/paths_io.R::artifact_sha256","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","scripts/pipeline/p_value_display.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::locate_project_root","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::artifact","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::read_h04","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::format_p","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::format_p_cell","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::format_mean_ci","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::format_ratio_ci","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::format_difference_ci","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::h04_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","notebooks/hypotheses/H04.qmd::answer_category_line","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","scripts/pipeline/p_value_display.R::nh_format_p_value","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","scripts/pipeline/p_value_display.R::nh_p_value_display","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H04.qmd","scripts/pipeline/p_value_display.R::nh_validate_p_values","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","scripts/pipeline/paths_io.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd::read_h04_csv","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd::h04_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","audit/hypotheses/H04/H04_analysis_preparation.qmd::format_p","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H04/H04_analysis_preparation.qmd","scripts/pipeline/paths_io.R::artifact_sha256","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","scripts/pipeline/p_value_display.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::read_h05","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::factor_code","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::format_number","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::format_p","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::format_effect","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::h05_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::metric_group","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::sample_table","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::result_matrix","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::adequacy_count_table","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::limitation_count_table","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::sleep_diagnostic_table","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::paired_component_table","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::mder_scenario_table","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::registered_formula","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","notebooks/hypotheses/H05.qmd::format_p_cell","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","scripts/pipeline/p_value_display.R::nh_format_p_value","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","scripts/pipeline/p_value_display.R::nh_validate_p_values","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H05.qmd","scripts/pipeline/p_value_display.R::nh_p_value_display","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","scripts/pipeline/paths_io.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd::read_h05_csv","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd::prep_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","audit/hypotheses/H05/H05_analysis_preparation.qmd::format_count","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","scripts/hypotheses/H01/h01_contract.R::h01_metric_registry","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H05/H05_analysis_preparation.qmd","scripts/pipeline/paths_io.R::artifact_sha256","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","scripts/pipeline/paths_io.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","scripts/pipeline/p_value_display.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","scripts/hypotheses/H06/h06_contract.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd::locate_project_root","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd::artifact","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd::read_h06","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd::display_predictor","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd::format_effect","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd::format_p_cell","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd::compact_gt","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","notebooks/hypotheses/H06.qmd::formula_text","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","scripts/hypotheses/H06/h06_contract.R::h06_formula_set","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","scripts/hypotheses/H06/h06_contract.R::h06_input_contract","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","scripts/pipeline/paths_io.R::artifact_sha256","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","scripts/pipeline/p_value_display.R::nh_p_value_display","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","scripts/pipeline/p_value_display.R::nh_validate_p_values","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"notebooks/hypotheses/H06.qmd","scripts/pipeline/p_value_display.R::nh_format_p_value","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","audit/hypotheses/H06/H06_analysis_preparation.qmd::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
"audit/hypotheses/H06/H06_analysis_preparation.qmd","scripts/pipeline/paths_io.R::TOP_LEVEL","Conservative AST call/symbol reachability; all syntactic branches, callbacks and defaults retained; no code evaluated"
