"route","manifest","row","path","recorded_sha256","recorded_bytes","basis"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",53,"audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/H01_METRIC-011_bootstrap_production_manifest.csv","e996dccb9556330a23c14bf2650ed7102662303dbac01a7873f5e974cc97eb57","10550","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",54,"audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/tables/H01_METRIC-011_bootstrap_production_r2_summaries.csv","350a14e4f12f99bb68536b397f2d14bf0931795b4fa3f656e106864dd76ddb10","12708","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",55,"audit/hypotheses/H01/l10_METRIC-011/point_refit/artifacts/12_manifests/H01_model_results_artifacts.csv","51d3462833724af0238810b88b6d9e75e93d2d3a0aebcb2f5077e8adb0354346","16330","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",56,"audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_latitude_leave_one_site_out_current.csv","4c4028862ed3ca7abaf1606bd6a73037cbc0e036acc1d9f712ab18a8b10a0756","460568","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",57,"audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_model_diagnostics_current.csv","e3ec36f76431e8912a3b46ff22f2a46b2089921f9c6d35f127cbf4a0f6bf16a1","53423","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",58,"audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_participant_influence_current.csv","76a722a805a081bd68330b0be9a15f09ba983438e8db5211a8c4422855a7a3de","154844","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",59,"audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_r2_bootstrap_audit_current.csv","dc229b82c5a27747c477c00aa7f8452d94e2e97905d1a9d54960b875a6347ac1","28867","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",60,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_canonical_artifact_transition.csv","89f9e12f887b424d90e9f604f679ada07238f8eefbcfee21f56d412b8592bfd8","9742","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",61,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_diagnostic_disposition.csv","eceb5b8a8baab4cb41d4bab53b4018ccc7fd4cd010a7a1708cfb0b2aab451f9c","439","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",62,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_integration_summary.csv","b60caac20771230d4e371e79158c7da2ff2c7ae64d6f21b1027c49168667fbda","393","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",63,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_r2_production_comparison.csv","efd79941806b883388f256bd50da6825aa5b4ca5ad0a3ef1c75eb0520953c92b","8224","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",64,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_support_disposition.csv","c860a3c2cf6c04798e376a7d6ec6ccb481c99007f323d8b02c06082760f2357b","24556","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",65,"audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv","a37efd3449a8d1a6065d0eb8964bd6cf8b241f1683a26c065ea1a946e23214fb","1515","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",66,"scripts/hypotheses/H01/integrate_h01_l10_METRIC011_production.R","46a61393e97afa0a32219506b96dea8e6de31d2493cb94cbcedf3eb12b1fc5ac","25064","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",67,"tests/hypotheses/H01/test_h01_l10_METRIC011_production.R","f22d2b246054055eae24b2ac046ae7b199a65119c767851b1e2c89c34cf5058b","6395","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",1,"artifacts/06_model_data/H01.rds","0328fe1a698bc13965feb0b68b03ccf0fd20f32b55d6148635811b0d674e0a00","253472","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",2,"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds","3c70363fc0468202a431904aa9d9444f2858af2e3add3475a56c872b49a18bd6","192816","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",3,"artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv","e0d98178ede61b74353e3a654e7f1b53d7e1c915833a2cda74eea45ed02f383b","6949","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",4,"artifacts/12_manifests/H01_model_data_artifacts.csv","25978c5d6903e6e835c1aff6a9bc2e7552b85295e8d840d3dd65bbf9b1eb6b72","3646","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",5,"audit/decisions/bootstrap_execution_policy.md","8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a","2780","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",6,"audit/decisions/mder_mean_of_viable_ratios.md","1664347de976057807fcb5ac6e24bd4b66af1fe32378fabd1f2acafcfc9266de","9617","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",7,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_audit.csv","790c0c7ed6d285b3a4ef4be7d5610f3db02c03aab394051d86d1303758055a97","2950","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",8,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_provenance.csv","e16914696a81278195ed01cca175df04884673c3c9e6ee7b5695aa4aa87211d9","2049","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",9,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/H01_METRIC-010_bootstrap_pilot_manifest.csv","deeb5dab9a5b63163f932dfdf4e23cc74ebc6848bd6d4ef8335d921ddd0c8764","18741","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",10,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/H01_METRIC-010_bootstrap_pilot_review.md","a0bdccd82e51fc1d8dac7c4b651a33c0e493fb3c3959f6d839407e7d74ba93da","5495","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",11,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/chest/all_available/mder_mean_of_viable_ratios_checkpoint.rds","e1dce7d5d7c1c41afd1d83bea20661161b8fd5793fb74662a0107834d403c02f","57328","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",12,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/chest/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds","c3f965becd129f639796d76768575b6392ca763fd861ec868640b41905512779","57072","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",13,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/glasses/all_available/mder_mean_of_viable_ratios_checkpoint.rds","2d1601a777036adfdee8dcbc8e9479560c9e7ebd2f40831f17f8779e636dd4c0","57068","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",14,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds","ce37b01c24b80303d9d02e7e86291c151fc486f84b4ea437ba1316a8d3a2a649","57552","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",15,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_checkpoint.rds","f37d7bc8ef777e568d91d3752c94b636af507a3e14e8c10d8541f9f8895fcc92","57268","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",16,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds","ee66d76e0ef6a9840149606db33463a329563f99829cd5dd30f23091817d8e4a","57236","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",17,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_checkpoint.rds","384e16346ec2e6201c6d2bc5aab06829d81f9e0cc1a325251ec0c7427c6cd0b3","57168","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",18,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds","0a168858218c0f84f9dfa4d79b3fd0be5ec1f2892c8fc45ee128d5b5ea1f9056","57772","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",19,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/code/run_h01_mder_METRIC010_bootstrap_production.R","747a9187a606cb67e00a158ad7fe7367382d9fabda9f788ee67f578bfbdd02cc","34001","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",20,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_audit.csv","c828a1bd7981f9f37ec5880c1f9255e6e158f8fb087a24b40b971d018b474483","3043","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",21,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_failures.csv","d09d9181fa109302a606b8869368f26dc5739a33864efdb56a98c4642723b3c0","1290","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",22,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_input_bridge.csv","50b62f6505ad845d63091cdbd1b5c75d6d495e1585a80c32df8e2877bd8508b9","3084","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",23,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_provenance.csv","eadcb52fdf154c3a4cbb754de2c949031ee1d3d4544c01e6db4ca62d9569c758","1977","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",24,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_runtime.csv","837c2d9dfcd628c5e4eb6754c4b057154cc42b2415aba4a028e3382e1d271830","6188","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",25,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_canonical_H01_after.csv","aee77b62b5fd2f92b0b1a821a03ce859803c7374aee821c250d6dc9487832ab4","211827","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",26,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_canonical_H01_before.csv","aee77b62b5fd2f92b0b1a821a03ce859803c7374aee821c250d6dc9487832ab4","211827","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",27,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/chest/all_available/mder_mean_of_viable_ratios_draws.rds","3574bfbeac8ca32a2e07f25ceaa3d060264c421795a6e717db1a95c3adad693e","56804","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",28,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/chest/paired_common_sample/mder_mean_of_viable_ratios_draws.rds","3e380fc70cdea4b5a267c67ace2feeaccdfdee20c9cc81c270cd5e4b83a62a67","56596","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",29,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/glasses/all_available/mder_mean_of_viable_ratios_draws.rds","0012f5c134e5913770f98009ab529863a86cb706e29547abb7f8d2cecae92749","57996","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",30,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_draws.rds","075861244f52060c7c7e88fd57024c76c7e7e24e1ca455cabd00c703e0cf68dc","59904","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",31,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_draws.rds","3a2b140500f60d8535caacc41b18caeac73148072bcc2ee9d257714c9848666e","57308","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",32,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_draws.rds","19b33d1525e4ef4393b4a87263e3814e32161f0fa984fee4672b6f068a9d10c2","56704","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",33,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_draws.rds","26901ecd6d61fecccf9d17fd846705f615be97aedafe632b8bf8f50576c9ed09","56472","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",34,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_draws.rds","244bc7db152d4cf620e0f4d1e3f63d5b350b2325f15945ee914dd6bf8172a457","57168","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",35,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_input_pins.csv","49707df7b4ef0aa515a380674c22913b621870cedc3e1cc5e4026d0b0bc9b712","2729","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",36,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_review.md","68623685bd994d0e0c1ac3fc49db812d84a5e8b4d579cf7cf2fc844fbae081d4","3021","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",37,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/tables/H01_METRIC-010_bootstrap_production_r2_summaries.csv","b1eb019d68f7bddcd9d19480063360fdd5dbfc5b51ff182ec52bc64ff28d8ba5","26890","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",38,"audit/hypotheses/H01/mder_METRIC-010/H01_METRIC-010_point_baseline_acceptance.md","e0681c3488e75059fd5721d3c743843a31f258f55fe680a8d2831d3423c4b7b6","1669","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",39,"audit/hypotheses/H01/mder_METRIC-010/H01_METRIC-010_production_authorization.md","f9279a46c73b5feede48adaeee98306a4841183468688446ce91cf09045e33af","2223","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",40,"audit/hypotheses/H01/mder_METRIC-010/point_refit_repaired_gap/artifacts/08_diagnostics/H01/H01_model_diagnostics.csv","607220a71da9f0df7571b685649b220edea1d7cceb4812285069497d353fdd40","4200","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",41,"audit/hypotheses/H01/mder_METRIC-010/point_refit_repaired_gap/artifacts/09_tables/H01/H01_r2_point_summaries.csv","347a42f6c68070e45cf2431324f31bee958d1ab0148dbcadeb92dc70054ad43b","3051","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",42,"audit/hypotheses/H01/mder_METRIC-010/point_refit_repaired_gap/artifacts/12_manifests/H01_model_results_artifacts.csv","f9e8d2414b1242d3d71510837c9c086791bfd72292b5af615131291e491bd41e","24266","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",43,"audit/report_harmonization/report018_h01_metric010_point_baseline_acceptance_and_pilot_authority.md","fb9a333926928aa1d48732133ceaf5a5f0f55a5794842ed23d3ee9732fcdc536","3190","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",44,"scripts/hypotheses/H01/h01_contract.R","dfa35f7c8a1ca8a1f2132c6930a8ac219c461ffac769a7423bf85522430da81a","10553","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",45,"scripts/hypotheses/H01/h01_modeling.R","a8879209e0d7c42f2e0de0d459e3cfbf7218cec27afd8f39a50c846ed43f9388","54282","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",46,"scripts/hypotheses/H01/run_h01_mder_METRIC010_bootstrap_production.R","747a9187a606cb67e00a158ad7fe7367382d9fabda9f788ee67f578bfbdd02cc","34001","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",47,"tests/hypotheses/H01/test_h01_mder_METRIC010_production.R","d43cc012e852067dd44f538d2849a504c643c1057f41bacce4b0e3f45811edf2","15853","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",1,"artifacts/07_models/H01/H01_fit_results.rds","f57b6e39e0cfd5e9d5367d8c5de3e6de8d21519b25a400924920d937f3f82ad7","268984","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",2,"artifacts/07_models/H01/main/chest/all_available/mder_mean_of_viable_ratios_model_frame.rds","12cf24f427feab75783024ff9038085bc616b06ee5761ef642209dc0f3607b06","20140","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",3,"artifacts/07_models/H01/main/chest/all_available/mder_mean_of_viable_ratios_models.rds","d30ad1e7e85ce99f8f6c2c351aa3794e0492afac6eb5d569d439f3f7459c77f5","227012","All members are file-identity reads in the reviewed report branch, not scientific object loads"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/production_integration/H01_METRIC-010_production_integration_manifest.csv",4,"artifacts/07_models/H01/main/chest/all_available/mder_mean_of_viable_ratios_r2_bootstrap_draws.rds","3574bfbeac8ca32a2e07f25ceaa3d060264c421795a6e717db1a95c3adad693e","56804","All members are file-identity reads in the reviewed report branch, not scientific object loads"
