"route","file","target","tier","basis"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","scripts/pipeline/import_sources.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/import_sources.R"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","scripts/pipeline/build_model_input_acquisition.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_model_input_acquisition.R"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","scripts/pipeline/model_input_acquisition.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/model_input_acquisition.R"
"notebooks/preparation/05_model_input_acquisition.qmd","notebooks/preparation/05_model_input_acquisition.qmd","scripts/pipeline/verify_model_input_acquisition.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/verify_model_input_acquisition.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/model_input_normalization.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/model_input_normalization.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/manuscript_prepared_data_artifacts.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/site_solar_context_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/site_solar_context_artifacts.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/temporal_provenance/artifact_manifest.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/base_model_data_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/base_model_data_artifacts.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/H01_model_data_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H01_model_data_artifacts.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/preanalysis_comparison_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/preanalysis_comparison_artifacts.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/metric_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/metric_artifacts.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/mder_METRIC-010/audit_manifest.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/12_manifests/mder_support_gate_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/mder_support_gate_artifacts.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/decisions/mder_mean_of_viable_ratios.md","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/decisions/mder_mean_of_viable_ratios.md"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/decisions/preparation06_current_base_model_gate.md","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/decisions/preparation06_current_base_model_gate.md"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/decisions/l10_numerical_zero_normalization.md","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/decisions/l10_numerical_zero_normalization.md"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_day_metrics.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/scenarios/manuscript_prepared_data/participant_day_metrics.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/scenarios/manuscript_prepared_data/mder_support.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/scenarios/manuscript_prepared_data/mder_support.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/base/metrics_glasses_participant_day_context.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/base/metrics_glasses_participant_day_context.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/base/metrics_chest_participant_day_context.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/base/metrics_chest_participant_day_context.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/mder_METRIC-010_gap_repair/gap_repair_evidence_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/mder_METRIC-010_gap_repair/gap_repair_evidence_manifest.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/rebuild_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/rebuild_manifest.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/mder_METRIC-010/verification_summary.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/mder_METRIC-010/distribution_summary.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/mder_METRIC-010/non_mder_invariance.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_summary.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_summary.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_support_summary.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/mder_METRIC-010_gap_repair/gap_mder_support_summary.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/mder_METRIC-010_gap_repair/gap_non_mder_invariance.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/mder_METRIC-010_gap_repair/gap_non_mder_invariance.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/mder_METRIC-010_gap_repair/gap_repair_input_output_hashes.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/mder_METRIC-010_gap_repair/gap_repair_input_output_hashes.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/site_context_value_check.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/site_context_value_check.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/manifest_comparison.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/mder_METRIC-010/downstream_rebuild/manifest_comparison.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/l10_METRIC-011/all_numerical_zero_reclassifications.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/l10_METRIC-011/all_numerical_zero_reclassifications.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/l10_METRIC-011/positive_roundoff_reclassifications.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/l10_METRIC-011/positive_roundoff_reclassifications.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/l10_METRIC-011/primary_scientific_cell_changes.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/l10_METRIC-011/invariance_summary.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/l10_METRIC-011/invariance_summary.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/reconciliation/l10_METRIC-011/manifest_transition.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/l10_METRIC-011/manifest_transition.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/normalized_inputs/audits/interval_issue_audit.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/normalized_inputs/audits/interval_issue_audit.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/normalized_inputs/audits/free_text_audit.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/normalized_inputs/audits/free_text_audit.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/normalized_inputs/audits/value_preservation_audit.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/normalized_inputs/audits/value_preservation_audit.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/scenarios/manuscript_prepared_data/correction_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/scenarios/manuscript_prepared_data/correction_manifest.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","config/site_display_registry.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","config/site_display_registry.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/context/site_solar_context_join_audit.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/context/site_solar_context_join_audit.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/temporal_provenance/true_utc_source_bins.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/temporal_provenance/true_utc_source_bins.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/temporal_provenance/wall_outcome_links.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/temporal_provenance/wall_outcome_links.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/base/metrics_glasses_30_minute_context.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/base/metrics_glasses_30_minute_context.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/base/metrics_chest_30_minute_context.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/base/metrics_chest_30_minute_context.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/base/participant_availability_audit.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/base/participant_availability_audit.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/H01/sample_flow.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01/sample_flow.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/H01/metric_contract.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01/metric_contract.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/H01/scenario_status.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01/scenario_status.csv"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/build_metric_derivation.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_metric_derivation.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/verify_metric_derivation_mder.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/verify_metric_derivation_mder.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/scripts/finalize_mder_METRIC_010.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/scripts/finalize_mder_METRIC_010.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/build_model_input_normalization.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_model_input_normalization.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/model_input_normalization.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/model_input_normalization.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/build_manuscript_prepared_data.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_manuscript_prepared_data.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/manuscript_prepared_data.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/manuscript_prepared_data.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/build_site_solar_context.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_site_solar_context.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/site_solar_context.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/site_solar_context.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/build_temporal_sequence_provenance.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_temporal_sequence_provenance.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/temporal_sequence_provenance.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/temporal_sequence_provenance.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/build_base_model_data.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_base_model_data.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/base_model_data.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/base_model_data.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/build_h01_model_data.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_h01_model_data.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/h01_model_data.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/h01_model_data.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/build_h01_manuscript_prepared_data.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_h01_manuscript_prepared_data.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/h01_manuscript_prepared_adapter.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/h01_manuscript_prepared_adapter.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/build_preanalysis_comparison.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_preanalysis_comparison.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","scripts/pipeline/preanalysis_comparison.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/preanalysis_comparison.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/scripts/rebuild_mder_METRIC_010_downstream.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/scripts/rebuild_mder_METRIC_010_downstream.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","audit/scripts/finalize_l10_METRIC_011.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/scripts/finalize_l10_METRIC_011.R"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/context/site_solar_context.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/context/site_solar_context.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/H01.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01.rds"
"notebooks/preparation/06_model_ready_datasets.qmd","notebooks/preparation/06_model_ready_datasets.qmd","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","audit/reconciliation/preparation07/site_solar_context_equivalence_audit.md","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/preparation07/site_solar_context_equivalence_audit.md"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","audit/reconciliation/preparation07/site_solar_context_equivalence_evidence.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/preparation07/site_solar_context_equivalence_evidence.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","audit/reconciliation/preparation07/site_solar_context_equivalence_manifest.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","audit/reconciliation/preparation07/site_solar_context_equivalence_manifest.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","artifacts/06_model_data/context/site_solar_context.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/context/site_solar_context.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","artifacts/12_manifests/prepared_day_showcase_artifacts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/12_manifests/prepared_day_showcase_artifacts.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","artifacts/08_diagnostics/prepared_day_showcase/selected_days.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/prepared_day_showcase/selected_days.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","artifacts/08_diagnostics/prepared_day_showcase/eligible_day_counts.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/prepared_day_showcase/eligible_day_counts.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","artifacts/08_diagnostics/prepared_day_showcase/selection_settings.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/08_diagnostics/prepared_day_showcase/selection_settings.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","artifacts/11_source_data/prepared_day_showcase.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/11_source_data/prepared_day_showcase.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","config/site_display_registry.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","config/site_display_registry.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","artifacts/03_coverage/light_glasses_coverage.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/03_coverage/light_glasses_coverage.rds"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","artifacts/06_model_data/context/site_solar_context.rds","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","artifacts/06_model_data/context/site_solar_context.rds"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","config/site_metadata.csv","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","config/site_metadata.csv"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","scripts/pipeline/build_prepared_day_showcase.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/build_prepared_day_showcase.R"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","scripts/pipeline/prepared_day_showcase.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/prepared_day_showcase.R"
"notebooks/preparation/07_example_days.qmd","notebooks/preparation/07_example_days.qmd","scripts/pipeline/verify_prepared_day_showcase_artifacts.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/verify_prepared_day_showcase_artifacts.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/pipeline/paths_io.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/paths_io.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/pipeline/assertions.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/assertions.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/pipeline/site_solar_context.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/pipeline/site_solar_context.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/descriptives/descriptive_contract.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/descriptives/descriptive_contract.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/descriptives/build_descriptive_data.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/descriptives/build_descriptive_data.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/descriptives/build_descriptive_replications.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/descriptives/build_descriptive_replications.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/descriptives/build_previous_comparisons.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/descriptives/build_previous_comparisons.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/descriptives/build_publication_tables.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/descriptives/build_publication_tables.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/descriptives/plot_descriptive_figures.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/descriptives/plot_descriptive_figures.R"
"notebooks/descriptives.qmd","scripts/descriptives/build_descriptives.R","scripts/descriptives/plot_descriptive_replications.R","REACHABLE_LITERAL_FRONTIER_NOT_PROOF_OF_READ","scripts/descriptives/plot_descriptive_replications.R"
