"file","unit","scope","node","symbol"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/2/5/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/2/5/3","One value per"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/2/6/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/2/6/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/2/6/3","Placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/2/7/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/2/7/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/2/7/3","availability"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/3/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/3/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/3/3","Placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/4/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/4/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/2/4/3","availability"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/3/1","factor"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/3/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/3/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/3/2/3","Metric family"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/2/3/3/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/3/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/3/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/3/3","Metric family"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/4/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/4/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","130/3/4/3","Metric"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/1","<-"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/2","l10_availability"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/1/3","arrange"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/1/3","summarise"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/1/3","group_by"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/2/1/3","filter"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/2/2","admissibility"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/2/3/1","=="
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/2/3/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/2/3/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/2/3/2/3","metric"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/3/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/3/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/2/3/3","placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/3/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/3/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/3/1/3","n"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/4/1","sum"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/4/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/4/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/2/4/2/3","estimable"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/3/1","factor"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/3/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/3/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/3/2/3","placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","131/3/3/3/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/1","stopifnot"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/2/1","identical"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/2/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/2/2/2","l10_availability"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/2/2/3","placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/2/3/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/3/1","identical"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/3/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/3/2/2","l10_availability"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/3/2/3","possible"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/3/3/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/4/1","identical"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/4/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/4/2/2","l10_availability"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/4/2/3","calculated"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","132/4/3/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/1","<-"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/2","l10_zero_display"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/3/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/3/1/2","tibble"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/3/1/3","tibble"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/3/2/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/3/3/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/3/4/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/3/4/3/1","paste"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/3/4/4/1","paste"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","133/3/5/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/1","<-"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/2","gap_summary"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/1/3","arrange"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/1/3","relocate"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/1/3","select"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/1/3","mutate"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/1/3","summarise"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/2/1/3","group_by"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/2/2","gap_data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/2/3/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/2/3/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/2/3/3","placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/3/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/3/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/3/1/3","n"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/4/1","/"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/4/2/1","sum"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/4/2/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/4/2/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/4/2/2/3","expected_real_minutes"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/5/1","/"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/5/2/1","sum"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/5/2/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/5/2/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/5/2/2/3","valid_medi_real_minutes"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/6/1","/"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/6/2/1","sum"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/6/2/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/6/2/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/6/2/2/3","missing_medi_real_minutes"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/7/1","sum"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/7/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/7/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/7/2/3","missing_medi_runs"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/8/1","max"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/8/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/8/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/8/2/3","maximum_missing_medi_run_minutes"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/9/1","/"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/9/2/1","sum"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/9/2/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/9/2/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/9/2/2/3","unknown_diary_state_real_minutes"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/10/1","sum"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/10/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/10/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/10/2/3","dst_fold_real_minutes"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/11/1","sum"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/11/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/11/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/2/11/2/3","structural_nonexistent_wall_minutes"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/3/1","placement_label"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/3/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/3/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/2/3/2/3","placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/3/1","-"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/3/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/3/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/2/3/2/3","placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/3/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/3/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/2/3/3","Placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/3/1","factor"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/3/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/3/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/3/2/3","Placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","134/3/3/3/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/1","<-"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/2","gap_support_summary"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/1/3","select"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/2","gap_summary"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/3/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/3/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/3/3","Placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/4/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/4/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/4/3","Participant-days"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/5/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/5/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/5/3","Expected actual-time hours"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/6/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/6/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/6/3","Valid melEDI hours"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/7/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/7/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/7/3","Missing melEDI hours"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/8/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/8/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/8/3","Continuous missing periods"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/9/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/9/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/9/3","Longest missing period (min)"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/10/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/10/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","135/3/10/3","Unknown diary-state hours"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/1","<-"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/2","daylight_saving_summary"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/1/3","select"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/2","gap_summary"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/3/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/3/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/3/3","Placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/4/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/4/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/4/3","Participant-days"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/5/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/5/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/5/3","Repeated autumn minutes"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/6/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/6/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","136/3/6/3","Absent spring minutes"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","path_hash_markdown","137/body/1","{"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","path_hash_markdown","137/body/2/1","paste0"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","path_hash_markdown","137/body/2/2/1","wrap_provenance_path"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","path_hash_markdown","137/body/2/2/2/1","relative_path"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","path_hash_markdown","137/body/2/2/2/2","path"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","path_hash_markdown","137/body/2/4/1","wrap_hash"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","path_hash_markdown","137/body/2/4/2","sha256"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/1","<-"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/2","coverage_lines"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/1","paste"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/1/3","pull"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/1/3","transmute"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/2/1/1","::"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/2/1/2","dplyr"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/2/1/3","arrange"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/2/2","settings"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/2/3/1","factor"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/2/3/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/2/3/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/2/3/2/3","placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/2/3/3/1","c"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/1","paste0"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/3/1","placement_label"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/3/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/3/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/3/2/3","placement"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/5/1","path_hash_markdown"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/5/2/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/5/2/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/5/2/3","coverage_path"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/5/3/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/5/3/2",".data"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/2/3/5/3/3","coverage_sha256"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/3/1","$"
"notebooks/preparation/04_metric_derivation.qmd","chunk_1","TOP_LEVEL","138/3/2/3/2",".data"
