"file","unit","outer_scope","name","node","start_line","expression"
"notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","format_primary_cell","37",48,"function(data) {
    effect <- format_effect_values(data$estimate, data$lower_95, data$upper_95, data$effect_scale, data$metric_slot, data$result_status)
    q_value <- format_p(data$association_bh_adjusted_p_value)
    q_value <- ifelse(data$association_fdr_supported & data$association_h01_claim_eligible, paste0(""**q = "", q_value, ""**""), paste0(""q = "", q_value))
    ifelse(data$metric_slot == 3L, ""Not estimable; q = —"", paste0(effect, ""<br>"", q_value, ""; "", data$participant_days, "" days / "", data$participants, "" participants""))
}"
"notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","primary_matrix_table","38",48,"function() {
    table_data <- select(arrange(pivot_wider(select(mutate(primary, Category = category_label(.data$manuscript_category), Metric = .data$manuscript_name, Context = recode(.data$predictor_id, work_free_day = ""Free / Work"", activity_status = ""Active / Sedentary"", previous_sleep_duration_centered_h = ""+1 h previous sleep""), Result = format_primary_cell(pick(everything()))), metric_slot, Category, Metric, Context, Result), names_from = Context, values_from = Result), .data$metric_slot), -metric_slot)
    gt::cols_width(gt::fmt_markdown(compact_gt(table_data, groupname_col = ""Category"", source_note = paste(""Primary near-eye predictor-specific participant-day models."", ""Each cell gives the estimate with its 95% CI, FDR-adjusted q-value within"", ""the 15-outcome family, and exact fitted participant-days and participants."", ""Bold q-values meet the FDR criterion. All analyses use nine sites.""), font_size = 12), columns = c(`Free / Work`, `Active / Sedentary`, `+1 h previous sleep`)), Metric ~ gt::px(220), 
        gt::all_of(c(""Free / Work"", ""Active / Sedentary"", ""+1 h previous sleep"")) ~ gt::px(250))
}"
"notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","format_global_q","39",48,"function(value) {
    paste0(""**q = "", format_p(value), ""**"")
}"
"notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","format_equal_site_contrast","40",48,"function(estimate, lower, upper) {
    sprintf(""**%.2f×** (%.2f to %.2f)"", estimate, lower, upper)
}"
"notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","format_comparison_model_cell","41",48,"function(estimate, lower, upper, uses_interaction, site_minimum, site_maximum, association_q, interaction_q) {
    model_text <- ifelse(uses_interaction, ""Interaction model: site-average full contrast"", ""Additive model: common contrast"")
    site_text <- ifelse(uses_interaction, sprintf(""<br><small>Full site-specific ratios: %.2f to %.2f</small>"", site_minimum, site_maximum), """")
    paste0(""**"", model_text, ""**<br>"", sprintf(""%.2f times (%.2f to %.2f)"", estimate, lower, upper), site_text, ""<br><small>Additive-family association q = "", format_p(association_q), ""; global site-interaction q = "", format_p(interaction_q), ""</small>"")
}"
"notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","format_joint_effect","42",48,"function(estimate, lower, upper, effect_scale, metric_slot) {
    format_effect_values(estimate, lower, upper, effect_scale, metric_slot, rep(""ESTIMABLE"", length(estimate)))
}"
"notebooks/hypotheses/H06_daily.qmd","chunk_1","TOP_LEVEL","format_clock_time","43",48,"function(hours) {
    sprintf(""%02d:%02d"", floor(hours)%%24, round((hours%%1) * 60))
}"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","locate_project_root","2",30,"function(start = getwd()) {
    candidate <- normalizePath(start, winslash = ""/"", mustWork = TRUE)
    repeat {
        if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {
            return(candidate)
        }
        parent <- dirname(candidate)
        if (identical(parent, candidate)) {
            stop(""Could not locate the project root"", call. = FALSE)
        }
        candidate <- parent
    }
}"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","read_h06d","5",30,"function(filename) {
    readr::read_csv(file.path(project_root, ""artifacts/11_source_data/H06_daily"", filename), show_col_types = FALSE, na = c("""", ""NA""))
}"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","compact_gt","6",30,"function(data, groupname_col = NULL, source_note = NULL, font_size = 11.5) {
    output <- if (inherits(data, ""gt_tbl"")) {
        data
    }
    else {
        gt::gt(data, groupname_col = groupname_col)
    }
    output <- gt::tab_options(gt::sub_missing(gt::opt_row_striping(output), missing_text = ""—""), table.width = gt::pct(100), table.font.size = gt::px(font_size), data_row.padding = gt::px(4), column_labels.font.weight = ""600"", source_notes.font.size = gt::px(10.5), row_group.padding = gt::px(4))
    if (!is.null(source_note)) {
        output <- gt::tab_source_note(output, gt::md(source_note))
    }
    output
}"
"audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd","chunk_1","TOP_LEVEL","format_range","7",30,"function(minimum, maximum) {
    ifelse(minimum == maximum, format(minimum, big.mark = "","", scientific = FALSE, trim = TRUE), paste0(format(minimum, big.mark = "","", scientific = FALSE, trim = TRUE), ""–"", format(maximum, big.mark = "","", scientific = FALSE, trim = TRUE)))
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","read_h07","4",16,"function(...) {
    readr::read_csv(file.path(root, ...), show_col_types = FALSE)
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","fmt_number","32",16,"function(value, digits = 2L) {
    formatC(value, digits = digits, format = ""f"", big.mark = "","")
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","fmt_range","33",16,"function(lower, upper, digits = 2L, suffix = """") {
    paste0(fmt_number(lower, digits), ""–"", fmt_number(upper, digits), suffix)
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","fmt_ci","34",16,"function(estimate, lower, upper, digits = 3L) {
    paste0(fmt_number(estimate, digits), "" (95% CI "", fmt_number(lower, digits), "" to "", fmt_number(upper, digits), "")"")
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","metric_group","35",16,"function(metric_order) {
    dplyr::case_when(metric_order <= 3 ~ ""Light level"", metric_order <= 8 ~ ""Duration and continuous period"", TRUE ~ ""Exposure history"")
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","h07_gt","36",16,"function(table, font_size = 12) {
    gt::tab_options(gt::sub_missing(gt::opt_row_striping(table), missing_text = ""—""), table.width = gt::pct(100), table.font.size = gt::px(font_size), data_row.padding = gt::px(5), column_labels.font.weight = ""600"", source_notes.font.size = gt::px(11))
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","sample_table","37",16,"function(placement) {
    h07_gt(gt::cols_width(gt::fmt_integer(gt::gt(select(mutate(filter(sample_display, .data$placement == .env$placement), Group = metric_group(.data$metric_order), Metric = .data$manuscript_name, Participants = .data$participants, `Participant-days` = .data$participant_days, Observations = .data$observations, Sites = .data$sites, `Civil photoperiod (h)` = fmt_range(.data$photoperiod_min, .data$photoperiod_max)), .data$Group, .data$Metric, .data$Participants, .data$`Participant-days`, .data$Observations, 
        .data$Sites, .data$`Civil photoperiod (h)`), rowname_col = ""Metric"", groupname_col = ""Group""), columns = c(Participants, `Participant-days`, Observations, Sites)), Participants ~ gt::pct(12), `Participant-days` ~ gt::pct(14), Observations ~ gt::pct(12), Sites ~ gt::pct(8), `Civil photoperiod (h)` ~ gt::pct(18)), 12)
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","result_reason","38",16,"function(disposition) {
    dplyr::case_when(disposition == ""DERIVATIVE_DEFINED_PLATEAU_PATTERN"" ~ ""Detected increase followed by a sustained zero-compatible tail"", disposition == ""NO_POINTWISE_DETECTED_PRIOR_INCREASE"" ~ ""No preceding detected increase"", disposition == ""POINTWISE_DETECTED_INCREASE_AT_RECORDED_END"" ~ ""Increase remained detected at the recorded maximum"", TRUE ~ disposition)
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","result_table","39",16,"function(placement) {
    h07_gt(gt::tab_source_note(gt::cols_width(gt::cols_label(gt::tab_style(gt::gt(select(mutate(filter(plateau, .data$placement == .env$placement), Group = metric_group(.data$metric_order), Metric = .data$manuscript_name, Pattern = if_else(.data$revised_plateau_pattern, ""Yes"", ""No""), `Transition bracket (h)` = if_else(.data$revised_plateau_pattern, fmt_range(.data$plateau_transition_lower, .data$plateau_start), ""—""), `Derivative at maximum` = fmt_ci(.data$derivative_at_recorded_end, .data$derivative_at_recorded_end_lower, 
        .data$derivative_at_recorded_end_upper), Interpretation = result_reason(.data$disposition)), .data$Group, .data$Metric, .data$Pattern, .data$`Transition bracket (h)`, .data$`Derivative at maximum`, .data$Interpretation), rowname_col = ""Metric"", groupname_col = ""Group""), style = gt::cell_fill(color = ""#E8F3F8""), locations = gt::cells_body(columns = Pattern, rows = Pattern == ""Yes"")), Pattern = ""Qualifying transition"", `Transition bracket (h)` = ""Qualifying transition bracket (h)"", `Derivative at maximum` = ""Endpoint derivative""), 
        Pattern ~ gt::pct(8), `Transition bracket (h)` ~ gt::pct(16), `Derivative at maximum` ~ gt::pct(25), Interpretation ~ gt::pct(31)), gt::md(paste0(""A ‘Yes’ is the formal derivative-defined classification: the "", ""immediately preceding point has an interval wholly above zero, "", ""the next contains zero, and every later interval through the "", ""recorded maximum remains zero-compatible. Endpoint derivatives "", ""and 95% confidence intervals are on each model's "", ""linear-predictor scale, in model-scale units per hour of civil "", 
        ""photoperiod.""))), 12)
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","sensitivity_label","40",16,"function(sensitivity, data_scenario) {
    dplyr::case_when(sensitivity == ""paired_common_placement"" ~ ""Paired near-eye/chest common sample"", sensitivity == ""gap_timing_unaware"" ~ ""Gap-timing-unaware dataset"", sensitivity == ""preparation_exact_common"" & data_scenario == ""primary"" ~ ""Preparation exact-common rows: primary dataset"", sensitivity == ""preparation_exact_common"" & data_scenario == ""gap_timing_unaware"" ~ ""Preparation exact-common rows: gap-timing-unaware dataset"", sensitivity == ""longest_period_exact_only"" ~ ""Exactly identified longest-period rows"", 
        sensitivity == ""observed_dose_common_sample"" ~ ""Observed/corrected dose on common rows"", TRUE ~ sensitivity)
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","range_text","43",16,"function(value) {
    if (min(value) == max(value)) {
        return(formatC(min(value), format = ""d"", big.mark = "",""))
    }
    paste0(formatC(min(value), format = ""d"", big.mark = "",""), ""–"", formatC(max(value), format = ""d"", big.mark = "",""))
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","display_omissions","48",16,"function(value) {
    vapply(value, function(one) {
        if (is.na(one) || one == ""None"") {
            return(""None"")
        }
        codes <- strsplit(one, ""; "", fixed = TRUE)[[1L]]
        labels <- unname(site_display_lookup[codes])
        labels[is.na(labels)] <- codes[is.na(labels)]
        paste(labels, collapse = ""; "")
    }, character(1L))
}"
"notebooks/hypotheses/H07.qmd","chunk_1","TOP_LEVEL","loso_table","49",16,"function(placement) {
    h07_gt(gt::cols_width(gt::gt(select(mutate(arrange(filter(loso_results, .data$placement == .env$placement), .data$metric_order), Group = metric_group(.data$metric_order), Metric = .data$manuscript_name, `Matching omissions` = paste0(.data$omissions_matching_main, ""/"", .data$omissions), `Discordant site omissions` = display_omissions(.data$discordant_omissions), `Transition range when present (h)` = if_else(is.na(.data$plateau_start_min), ""—"", fmt_range(.data$plateau_start_min, .data$plateau_start_max))), 
        .data$Group, .data$Metric, .data$`Matching omissions`, .data$`Discordant site omissions`, .data$`Transition range when present (h)`), rowname_col = ""Metric"", groupname_col = ""Group""), `Matching omissions` ~ gt::pct(14), `Discordant site omissions` ~ gt::pct(45), `Transition range when present (h)` ~ gt::pct(22)), 12)
}"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","read_h07_csv","8",23,"function(relative_path) {
    readr::read_csv(file.path(root, relative_path), show_col_types = FALSE)
}"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","prep_gt","9",23,"function(table, font_size = 12) {
    gt::tab_options(gt::sub_missing(gt::opt_row_striping(table), missing_text = ""—""), table.width = gt::pct(100), table.font.size = gt::px(font_size), data_row.padding = gt::px(4), column_labels.font.weight = ""600"", source_notes.font.size = gt::px(11))
}"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","format_count","10",23,"function(value) {
    format(value, big.mark = "","", scientific = FALSE, trim = TRUE)
}"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","format_range","11",23,"function(lower, upper, digits = 2) {
    ifelse(lower == upper, format(round(lower, digits), nsmall = digits), paste0(format(round(lower, digits), nsmall = digits), ""–"", format(round(upper, digits), nsmall = digits)))
}"
"audit/hypotheses/H07/H07_analysis_preparation.qmd","chunk_1","TOP_LEVEL","display_omissions","45",23,"function(value) {
    vapply(value, function(one) {
        if (is.na(one) || one == """") {
            return(""None"")
        }
        codes <- strsplit(one, ""; "", fixed = TRUE)[[1L]]
        labels <- unname(site_display_lookup[codes])
        labels[is.na(labels)] <- codes[is.na(labels)]
        paste(labels, collapse = ""; "")
    }, character(1L))
}"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","locate_project_root","2",17,"function(start = getwd()) {
    candidate <- normalizePath(start, winslash = ""/"", mustWork = TRUE)
    repeat {
        if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {
            return(candidate)
        }
        parent <- dirname(candidate)
        if (identical(parent, candidate)) {
            stop(""Could not locate the project root"", call. = FALSE)
        }
        candidate <- parent
    }
}"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","read_h08","8",17,"function(area, name) {
    readr::read_csv(file.path(root, ""artifacts"", area, ""H08"", name), show_col_types = FALSE, progress = FALSE, na = """")
}"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","format_effect","37",17,"function(estimate, low, high, effect_type) {
    ifelse(effect_type == ""ratio"", sprintf(""×%.3f (%.3f–%.3f)"", estimate, low, high), sprintf(""%+.3f h (%+.3f–%+.3f h)"", estimate, low, high))
}"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","format_p_cell","38",17,"function(value, significant) {
    display <- nh_p_value_display(value, significant = significant)
    ifelse(display$p_bold, paste0(""**"", display$p_display, ""**""), display$p_display)
}"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","format_sample","39",17,"function(participants, participant_days, sites) {
    sprintf(""%d / %d / %d"", participants, participant_days, sites)
}"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","model_to_practical","40",17,"function(value, response_transform, effect_scale) {
    case_when(effect_scale == ""difference"" ~ value, response_transform == ""log10_offset_0.1"" ~ 10^value, effect_scale == ""ratio"" ~ exp(value), TRUE ~ value)
}"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","h08_gt","41",17,"function(data, title = NULL, note = NULL) {
    output <- tab_options(sub_missing(opt_row_striping(gt(data)), missing_text = ""—""), table.width = pct(100), table.font.size = px(12), data_row.padding = px(4), heading.align = ""left"", column_labels.font.weight = ""600"", source_notes.font.size = px(10), container.overflow.x = ""auto"")
    if (!is.null(title)) 
        output <- tab_header(output, title = md(title))
    if (!is.null(note)) 
        output <- tab_source_note(output, md(note))
    output
}"
"notebooks/hypotheses/H08.qmd","chunk_1","TOP_LEVEL","result_table","42",17,"function(data, near_eye_association_wording = FALSE) {
    output <- fmt_markdown(h08_gt(select(arrange(transmute(data, metric_order, Metric = manuscript_name, Scale = if_else(effect_type == ""difference"", ""Difference in hours"", ""Ratio (percentage change)""), `Effect per VLSQ-8 SD (95% CI)` = format_effect(estimate_practical_per_sd, conf_low_practical_per_sd, conf_high_practical_per_sd, effect_type), `Raw p` = format_p_cell(average_p_raw, average_adjusted_significant), `FDR-adjusted p` = format_p_cell(average_p_adjusted, average_adjusted_significant), 
        `Participants / participant-days / sites` = format_sample(participants, participant_days, sites)), metric_order), -metric_order), note = paste(if (near_eye_association_wording) {
        ""Associations compare scores separated by one participant-level SD""
    }
    else {
        ""Effects compare scores separated by one participant-level SD""
    }, ""(5.540 VLSQ-8 points). The hour-scale row is an absolute"", ""difference; ratio rows can be read as percentage changes."", ""Intervals are two-sided 95% Wald CIs. FDR adjustment is across"", ""all nine metrics; adjusted p-values would be bold at 0.050."")), columns = c(`Raw p`, `FDR-adjusted p`))
    if (near_eye_association_wording) {
        output <- gt::cols_label_with(output, columns = dplyr::starts_with(""Effect per""), fn = function(label) sub(""^Effect"", ""Association"", label))
    }
    output
}"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","read_h08_csv","9",23,"function(relative_path) {
    readr::read_csv(file.path(root, relative_path), show_col_types = FALSE, progress = FALSE, na = """")
}"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","prep_gt","10",23,"function(table, font_size = 12) {
    gt::tab_options(gt::sub_missing(gt::opt_row_striping(table), missing_text = ""—""), table.width = gt::pct(100), table.font.size = gt::px(font_size), data_row.padding = gt::px(4), column_labels.font.weight = ""600"", source_notes.font.size = gt::px(max(10, font_size - 2)))
}"
"audit/hypotheses/H08/H08_analysis_preparation.qmd","chunk_1","TOP_LEVEL","format_count","11",23,"function(value) {
    format(value, big.mark = "","", scientific = FALSE, trim = TRUE)
}"
"notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","locate_project_root","1",17,"function(start = getwd()) {
    candidate <- normalizePath(start, winslash = ""/"", mustWork = TRUE)
    repeat {
        if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {
            return(candidate)
        }
        parent <- dirname(candidate)
        if (identical(parent, candidate)) {
            stop(""Could not locate the project root"", call. = FALSE)
        }
        candidate <- parent
    }
}"
"notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","read_h09","10",17,"function(area, name) {
    readr::read_csv(file.path(root, ""artifacts"", area, ""H09"", name), show_col_types = FALSE, progress = FALSE, na = """")
}"
"notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","format_effect","29",17,"function(estimate, low, high) {
    ifelse(is.finite(estimate) & is.finite(low) & is.finite(high), sprintf(""%+.3f (%+.3f to %+.3f)"", estimate, low, high), ""—"")
}"
"notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","format_p_cell","30",17,"function(value, significant) {
    display <- nh_p_value_display(value, significant = significant)
    ifelse(display$p_bold, paste0(""**"", display$p_display, ""**""), display$p_display)
}"
"notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","format_sample","31",17,"function(participants, days, observations, hours, sites) {
    ifelse(is.finite(participants) & is.finite(days) & is.finite(observations) & is.finite(hours) & is.finite(sites), sprintf(""%d / %d / %d / %.1f h / %d"", participants, days, observations, hours, sites), ""—"")
}"
"notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","h09_gt","32",17,"function(data, title = NULL, note = NULL) {
    output <- tab_options(opt_align_table_header(sub_missing(opt_row_striping(fmt_markdown(gt(data), columns = where(is.character))), missing_text = ""—""), align = ""left""), table.width = pct(100), table.font.size = px(12), container.overflow.x = TRUE, data_row.padding = px(4), heading.align = ""left"", column_labels.font.weight = ""600"", source_notes.font.size = px(9))
    if (!is.null(title)) 
        output <- tab_header(output, title = md(title))
    if (!is.null(note)) 
        output <- tab_source_note(output, md(note))
    output
}"
"notebooks/hypotheses/H09.qmd","chunk_1","TOP_LEVEL","result_table","33",17,"function(data, association_language = FALSE) {
    note <- if (isTRUE(association_language)) {
        paste(""MCTQ associations are per one-hour later MSFsc; MEQ associations are"", ""per 10 points greater morning preference. Positive associations"", ""indicate later timing and negative associations earlier. Intervals are"", ""95% Wald CIs. Raw p-values are bold when raw p < 0.050; adjusted"", ""p-values are bold when FDR-adjusted p < 0.050 within the"", ""instrument-specific five-outcome family."")
    }
    else {
        paste(""MCTQ effects are per one-hour later MSFsc; MEQ effects are per"", ""10 points greater morning preference. Positive effects mean later"", ""timing and negative effects earlier. Intervals are 95% Wald CIs."", ""Raw p-values are bold when raw p < 0.050;"", ""adjusted p-values are bold when FDR-adjusted p < 0.050 within the"", ""instrument-specific five-outcome family."")
    }
    output <- gt::cols_width(h09_gt(select(arrange(transmute(data, .data$metric_order, Metric = .data$manuscript_name, Instrument = .data$instrument_name, `Signed effect, h (95% CI)` = format_effect(.data$estimate, .data$conf_low, .data$conf_high), `Raw p` = format_p_cell(.data$main_p_raw, .data$main_raw_significant), `FDR-adjusted p` = format_p_cell(.data$main_p_adjusted, .data$main_adjusted_significant), `Fitted sample: participants / days / observations / hours / sites` = format_sample(.data$participants, 
        .data$participant_days, .data$observations, .data$derivation_hours, .data$sites)), .data$metric_order, .data$Instrument), -.data$metric_order), note = note), Metric ~ gt::pct(21), Instrument ~ gt::pct(11), `Signed effect, h (95% CI)` ~ gt::pct(20), `Raw p` ~ gt::pct(8), `FDR-adjusted p` ~ gt::pct(10), `Fitted sample: participants / days / observations / hours / sites` ~ gt::pct(30))
    if (isTRUE(association_language)) {
        output <- gt::cols_label(output, `Signed effect, h (95% CI)` = ""Signed association, h (95% CI)"")
    }
    output
}"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","read_h09_csv","11",23,"function(area, name) {
    readr::read_csv(file.path(root, ""artifacts"", area, ""H09"", name), show_col_types = FALSE, progress = FALSE, na = """")
}"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","prep_gt","12",23,"function(table, font_size = 11) {
    gt::tab_options(gt::sub_missing(gt::opt_row_striping(table), missing_text = ""—""), table.width = gt::pct(100), table.font.size = gt::px(font_size), data_row.padding = gt::px(4), column_labels.font.weight = ""600"", source_notes.font.size = gt::px(max(9, font_size - 2)))
}"
"audit/hypotheses/H09/H09_analysis_preparation.qmd","chunk_1","TOP_LEVEL","format_count","13",23,"function(value) {
    format(value, big.mark = "","", scientific = FALSE, trim = TRUE)
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","locate_project_root","1",18,"function(start = getwd()) {
    candidate <- normalizePath(start, winslash = ""/"", mustWork = TRUE)
    repeat {
        if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {
            return(candidate)
        }
        parent <- dirname(candidate)
        if (identical(parent, candidate)) {
            stop(""Could not locate the project root"", call. = FALSE)
        }
        candidate <- parent
    }
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","read_h10","11",18,"function(...) {
    readr::read_csv(file.path(root, ""artifacts"", ...), show_col_types = FALSE, progress = FALSE, na = """")
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","placement_label","33",18,"function(x) {
    ifelse(x == ""glasses"", ""Near eye (primary)"", ""Chest (complementary)"")
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","predictor_label","34",18,"function(x) {
    ifelse(x == ""age"", ""Age, per 10 years"", ""Measured biological sex, Female minus Male"")
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","p_markdown","35",18,"function(display, significant = FALSE) {
    ifelse(significant, paste0(""**"", display, ""**""), display)
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","sample_display","36",18,"function(data) {
    ifelse(data$analysis_unit == ""participant"", sprintf(""%d participants/observations; %d contributing participant-days"", data$participants, round(data$contributing_participant_days)), sprintf(""%d participants; %d participant-days/observations"", data$participants, data$participant_days))
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","support_display","37",18,"function(hours) {
    ifelse(is.finite(hours), format(round(hours, 1), big.mark = "","", trim = TRUE), ""—"")
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","h10_gt","38",18,"function(data, title = NULL, note = NULL, size = 12) {
    output <- tab_options(sub_missing(opt_row_striping(opt_align_table_header(gt(data), align = ""left"")), missing_text = ""—""), table.width = pct(100), container.width = pct(100), container.overflow.x = TRUE, table.font.size = px(size), data_row.padding = px(3), heading.align = ""left"", source_notes.font.size = px(max(10, size - 2)))
    if (!is.null(title)) {
        output <- tab_header(output, title = md(title))
    }
    if (!is.null(note)) {
        output <- tab_source_note(output, md(note))
    }
    output
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","main_result_table","39",18,"function(data, placement, predictor) {
    fmt_markdown(h10_gt(transmute(arrange(filter(data, .data$placement == .env$placement, .data$predictor == .env$predictor), .data$metric_order), Metric = .data$manuscript_name, `Effect (95% CI)` = .data$effect_95_ci_display, `Raw p` = .data$p_raw_display, `FDR-adjusted p` = p_markdown(.data$p_adjusted_display, .data$adjusted_significant), Sample = sample_display(dplyr::pick(dplyr::everything())), `Valid support (h)` = support_display(.data$metric_support_valid_hours), Assessment = str_replace_all(.data$final_assessment, 
        ""_"", "" "")), title = paste0(placement_label(placement), "": "", predictor_label(predictor)), note = paste0(""Effects are model-based estimates with 95% confidence intervals. "", ""Bold adjusted p-values satisfy the explicitly labelled FDR rule "", ""within this 17-metric family. Valid support hours are shown where "", ""the response has a metric-specific time window.""), size = 12), columns = c(`Effect (95% CI)`, `FDR-adjusted p`))
}"
"notebooks/hypotheses/H10.qmd","chunk_1","TOP_LEVEL","retained_main_result_table","40",18,"function(data) {
    cols_width(fmt_markdown(h10_gt(transmute(arrange(mutate(filter(data, .data$adjusted_significant), placement_order = match(.data$placement, c(""glasses"", ""chest"")), predictor_order = match(.data$predictor, c(""age"", ""biological_sex""))), .data$placement_order, .data$predictor_order, .data$metric_order), `Placement and role` = placement_label(.data$placement), Predictor = predictor_label(.data$predictor), Metric = .data$manuscript_name, `Practical association (95% CI)` = .data$effect_95_ci_display, 
        `Raw p` = .data$p_raw_display, `FDR-adjusted p` = p_markdown(.data$p_adjusted_display, .data$adjusted_significant), Sample = sample_display(dplyr::pick(dplyr::everything()))), note = paste0(""Associations are site-adjusted estimates per 10-year age increase or "", ""Female minus Male. Ratios are back-transformed to the practical "", ""scale. Each FDR-adjusted p-value belongs to its sensor-position- and "", ""predictor-specific complete 17-test family; bold values meet the "", ""FDR-adjusted p < 0.050 rule. Samples give the exact fitted "", 
        ""participants and participant-day observations for these retained "", ""daily-response results.""), size = 12), columns = c(`Practical association (95% CI)`, `FDR-adjusted p`)), `Placement and role` ~ pct(14), Predictor ~ pct(15), Metric ~ pct(17), `Practical association (95% CI)` ~ pct(17), `Raw p` ~ pct(7), `FDR-adjusted p` ~ pct(9), Sample ~ pct(21))
}"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","locate_project_root","2",24,"function(start = getwd()) {
    candidate <- normalizePath(start, winslash = ""/"", mustWork = TRUE)
    repeat {
        if (file.exists(file.path(candidate, ""renv.lock"")) && file.exists(file.path(candidate, ""_quarto.yml""))) {
            return(candidate)
        }
        parent <- dirname(candidate)
        if (identical(parent, candidate)) {
            stop(""Could not locate the project root"", call. = FALSE)
        }
        candidate <- parent
    }
}"
"audit/hypotheses/H10/H10_analysis_preparation.qmd","chunk_1","TOP_LEVEL","read_h10_csv","11",24,"function(relative_path) {
    readr::read_csv(file.path(root, relative_path), show_col_types = FALSE, progress = FALSE, na = """")
}"
