"file","unit","start_line","options","source_text_sha256","parsed_expression_sha256","historical_expression_comparison"
"notebooks/descriptives.qmd","chunk_8",310,"```{r}
#| label: fig-chest-site-profiles
#| fig-cap: ""Complementary chest melEDI profiles by available site, with each 24-hour cycle repeated once.""
#| fig-alt: ""Eight country-coded site panels repeat complementary 15-minute chest 24-hour melEDI profiles across 48 hours with nested central 50%, 75%, and 95% value bands and average civil-night and sleep periods. Tübingen (DE) is absent because there are no eligible chest days at MPI.""
#| out-width: ""100%""","a74f8a392c550d14e966e88bc8540b5b9c302680d27fc641459a09a4a1db0a26","bb77431a2def626f580681690a23708079aef0407f262a9e493237d3afc3c357","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/descriptives.qmd","chunk_9",328,"```{r}
#| label: fig-near-eye-metric-distributions
#| fig-cap: ""Sixteen primary near eye melEDI metric distributions by site.""
#| fig-alt: ""A four-by-four grid of duration, dynamics, dose, level, spectrum, and circular timing metric distributions. Each panel contains labelled site ridges and white boxplots; red lines mark site medians.""
#| out-width: ""100%""","0f02a8580a22dc9bc40bd7c99503813375c06ef3915d57da70015225b1f44475","9e543735d975c983e8a836a65fbc152d92ff6bc5013aa16ce0347c66deffe83b","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/descriptives.qmd","chunk_10",345,"```{r}
#| label: fig-time-series-to-metrics
#| fig-cap: ""Seven fixed examples link stored 30-minute primary near eye melEDI series to daily duration above 250 lx during daytime.""
#| fig-alt: ""Four panels connect five protocol weekdays of stored 30-minute primary near eye light samples for seven fixed participants to TAT250 values calculated from those displayed daytime samples, using participant boxplots, weekday boxplots, and a participant-by-weekday bubble grid.""
#| out-width: ""100%""","311a4f1d05f906940798f426c68146d14387cba57ac091b0f25d290ab64610ca","634d2f9a4cd3e2cfd78b61b90cc5c4c6b61dfac750c9649e4b67a38a0ba8798c","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/descriptives.qmd","chunk_11",369,"```{r}
#| label: fig-latitude-photoperiod
#| fig-cap: ""Observed civil photoperiod and theoretical bounds by absolute latitude for primary near eye participant-days.""
#| fig-alt: ""Observed civil photoperiod distributions are plotted against absolute study-site latitude for 816 primary near eye participant-days, with black ribbons marking impossible photoperiods and a country-coded, registered-colour legend identifying the nine sites.""
#| out-width: ""100%""","a96a3547b841863b1ea73d5fc8f855986af64ef4f04900c0e5e063224d16e8b9","8a6d704efb689a0e6a97550457eded42572dd4f4056525ceb5d3743076bb4121","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/descriptives.qmd","chunk_12",387,"```{r}
#| label: tbl-recommendation-context
#| tbl-cap: ""Fractions of primary near eye minutes in the Brown et al. recommended ranges, with explicit denominators.""","101b3e74f4fb49964abd562490999019dcb9d6eae20d2c3c0d15a4ba7d6d93d2","d7b40ccd5847ea421a718f797abd46f4e5df6fdc52723c6d4ada1cfebd05d5be","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/descriptives.qmd","chunk_13",443,"```{r}
#| label: tbl-descriptive-comparison-summary
#| tbl-cap: ""Complete cell-level comparison with the earlier manuscript-generating tables.""","1c098ba9f2f43edeabf73e07b9d15c95b9c75964f5c08d627d4dca81898caa1b","f025a8bbdee484487a91357de30b7af7a28ed88a5660e2246b0a94cc49b5f6c5","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/descriptives.qmd","chunk_14",512,"```{r}
#| label: tbl-descriptive-visual-export-comparison
#| tbl-cap: ""Original and rebuilt visual exports available for side-by-side comparison.""","cd267b1041cf5da7c1b340b7a11fec7df539f308170ea25c1877f0f5c2bcff0c","49afa94fd7a672bfb3b1bcf386b8d8ad46f3555516ad77175fd0cf904f103edf","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/descriptives.qmd","chunk_15",572,"```{r}
#| label: tbl-descriptive-figure-contract
#| tbl-cap: ""Deterministic dimensions and formats for the replicated descriptive figures.""","65a418fddc3ec74af96c5bcef4b50c5f942310c8215d1b5bebbcc9d6ad73f73e","f6deae839a42fb33a515658153acf765210d88a0ee2b7513937af67b94f35210","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_1",17,"```{r}
#| label: h01-setup
#| include: false","2bad0368480249672ffdb7383a0104c9d2fe067eafd332356c6e0dc430ea1b1f","3a0815566450c93f5a88994408fcf6b73e3604d74bd6a97dedf3dbb6cfd9ab7d","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1394_1",1394,"","f03bc75631e639f1f57ca728d6905cd6801d48741321dbe5bc6165367e40f9b7","8700faed93d775585c57a9dd196558df8a77a329df4387c2d4c56fba4785ac0c","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1396_1",1396,"","cfaba2b97de168152e3a107b2633ee4b2ec7bd71ea20a990febc58b1b3907c7e","caa9dbc86be583b178562bee15c520bde82a9c8fb44663c54b323d6929bb0e86","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1398_1",1398,"","86be466e0a152039349e32c62817cef43f24d95bef6d69f01efeebb69a46d87e","c05b5f95120d78d3db74209f1e29ab8bc706aa5ed6061f6e7946168c0802b38c","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1402_1",1402,"","3e1ad62506987301c65d257c474848c620d70ea469995da5bb0282591db38c4e","58a9cc767a248a3de858bddb70cb64ca973a71c2ce1c497cfdb8e662ec1ae144","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1404_1",1404,"","ad4e08a57e97f46c216e5cb21e645133c950c85ffb2ec377a886f58ac2611ab9","83da3acfb63ced8e85c1601750e3f05118b489673c69a79205ef02db67f620ab","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1407_1",1407,"","6099dcab30478c976f59795ad2d71910e633b3cb8dce0696bf2ac12c6b266fa1","089353cc3f481b87f9959cf3b3030f45fad3fba19c194da333f3300557aa4196","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1411_1",1411,"","f53fead2cea277a1b4ebda386ddc3ba9777e83ec9ea424bf2e3bf9e40ad4f7b8","ce11da75f99246bdf06764cba73d1ea35d14eef25afea0004a69f8dff87b46ef","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1411_2",1411,"","a45fd57ba803ce7ac219839bcf3ecc91581737ab830fc2d826c9f60d003a5826","815f30f0f391fe9908a27169cd8f625f04b7d88d29f413d10b396a70f3915f04","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1413_1",1413,"","81a312877bffa0377872cef9b3518afd2033fca364125e70bfc28423db0140de","9a68c1b9ae7f30fbf09271d0220686b2438b0e7cb65c6a23986fe01819d1d623","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1413_2",1413,"","d86eacdcb2bb895f04f6bb9806bd46b8d9767949e80514ea8c2b6d6e4e70c4d1","67f94a46660ec8e501bd1b74b045f2b02eb3730d0e2cc40eb5120ff3379696d6","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1416_1",1416,"","16fc2dc5397ac8c8a80188ee3e806f4fc557e17196352103a594cd4e65036946","763b6fb4789bce701212fd02cb824de1a6b3424ccc042010e3c54e4fcfec82d5","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1418_1",1418,"","4fc6d9b1865f1e9d423eb25ff7541e491bbb89b46110ad963aa43190bf674ab1","331e709c3159622ff53589585f7013ab4abd9d06e388ff94c7180039d54bceed","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1419_1",1419,"","a8ce7f65f9d31bad6af35c426548fedaef559104ab95e1d586798b9c7aa71e41","b4bb2c76ad139d28c49422d8908edc40032e4902fa301706587c81baf0c0bf9c","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1421_1",1421,"","b6cb546dafbca307e857cd640b9f2f787591eefd553296d6c8e8494dfe4ead70","0f50fa0cb1656c2a5e99b157fe21b3ffc39a1d96d1dedcae5d97dbf8b0c8e485","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1422_1",1422,"","8b40abc14723e6ba8568c7a6493bfc94346f0714e77a913d74fba89d750e22e6","b617f35bea2ff851a23bbea3a72aa0dfadb747de61030ffa85fafb3f1544f1b4","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1424_1",1424,"","d630cc84b9868267afd2a02c86a4cbb2177c661305036d23c3c09315665f9ec8","1698e1e1c430118632965f2d16916d1b7b635bfe218d2aaf446dde76ac5635f7","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1425_1",1425,"","7333809f1db1762f2e04ac0bf47fd6bd0d8d75ae6fdfdb13d4996c1dcfadc51b","290d8105307f2b23cdd8e9d75fe6fbdd5dc7eb16d74d0ed66f1b29a0df740d6b","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1427_1",1427,"","08d517d34a809b1579b8d17f3c28e5fd6e072e7e8469fe69b016b03d86c52d59","c7c9eb6f4457827656782a9177b30e265635ec92f3537462512f4e34727ef966","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1429_1",1429,"","c95e033ad0d6bed81a13c9994d532bd3d91ff0ef532a3ac3bd717aa444e739d5","660b13956870b4b3b94a427ea4f92717f214c573b5dee16fead4a632d87265b0","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1430_1",1430,"","e904f6f85a65d09a451c51448076c19ea41047921f6760c73d394249a220f72d","673c4c7496229c571984ea10f8753e1fd41ec67328c4623f999d66d1778babaf","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1434_1",1434,"","41ff0c749bbfe355d07374401bb32d7b0b12662d9784bfe90f41db2fc4f90eff","3800b6eca6de665d7c78a82609b7710863b10780a64ccfe9fe9e010bae9c88b1","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1435_1",1435,"","7b6d4de6ecf6e671a4720044aa58fdf30a20c5515edbd9540fe603b53e185705","98129b631de297c1128a4c05dbcd438afa80d27c7a21709e772cde93207f4a87","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1436_1",1436,"","ba68bfd8e4d1bf7fa9cf749ef07592481b58ed344523e7a5c594879412825055","76fc19ded56b7fd8d37407448a292a6978defd1306d81cef0c04e1824c01a141","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1442_1",1442,"","a842c4be8a23ef81d57f61a08f1041d14cb3852d84e5fa9fd8ef8af710839505","7292ede86ad2e7ccfca952febb0b8ee8bd78ef02fd7985fe4f09e5cb8398c8bd","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1442_2",1442,"","dc76ec91bcb5fd7047c42845aafef3aca7e282d24c09f14eb2bc2a2a951de9c3","2be7d761426a8602bf811f301bab78b0f356b2de8a396e86be45188d98dd4802","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1466_1",1466,"","f83d30b201dc4a33d01356fef2c3cc310b94796e4c0a954ee5a618a31f601b77","18a7359b19f575ab29e2c3f191c42271d488e1de490e8ce5724908645409d145","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1466_2",1466,"","ea02ecfd5b55c74a7ca831580c1ecf5a1ccd4f886da0be71068a36d2af1544f7","17f0c08382d16fcf9ef17344930dba116aea12c0867bccd4e11f0d888279bbeb","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1467_1",1467,"","6b2d0c125dc0371dea01f4c77c44b97f614d9bd3c28f3bd6d775d011de6fbfbd","09148d72d763cc45638f57fd90a783c9a0d072b066db2bc6baa10cab7daaf3f7","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1467_2",1467,"","8967df631d2c9f458147269c72fdd7f6cf7c5159e19721f265d10126ca358fb5","99fa158fe53644bae78aa4b34bfbf43df321ba60000ff68c047d9fb681dcd43a","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1468_1",1468,"","89c2c136c381eba05a2d25027710f23b13bfd7c6578414ff216b71372f3fd17f","214091dd49de5f68174f62510911f089eda9232bcf0af238ca379661a40216bc","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1470_1",1470,"","c3b7a7533d56579edcaff40c4a76b676595a295bd3128f0169c5a33f3d23a051","5f8f0aaeaf0c2bbb7f9e3ec1d2021bad0a4e513af3d7fcd346da61726d17856f","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1470_2",1470,"","1f702a976b8e7c9cfdbd5c72a0daafce99c8bdb980f76792437bc098df99e715","5c1c1bf1b7203841b0bfacde34f12c8da7252c7aef48c4bf0de2d9161e9e3572","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1471_1",1471,"","4507d8779be5e2a7e40ea5114560211b2e546641337525088c769201a64f6bc8","5f5602ec2ea407fe3aae052cc4a5d477dad4dfc6e71324208e556eb18d806588","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1471_2",1471,"","80a1c44d0361420451870ac4741f60433e8b4fbcd4eef0f2d8c74ae365c188d9","3e1381b60b7dfd3dd0cbcaa4f6bcbdbeac4a28856b879c52488e198d770fa27b","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1472_1",1472,"","4f8fe709a1223cb843df28f2febd2cb606dd4f5e39f9931d308d8175859872cf","75aaa23564793bfc7b43389020f94412f61ce7938c08c69122d3cee630421c82","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1511_1",1511,"","f03bc75631e639f1f57ca728d6905cd6801d48741321dbe5bc6165367e40f9b7","8700faed93d775585c57a9dd196558df8a77a329df4387c2d4c56fba4785ac0c","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1513_1",1513,"","cfaba2b97de168152e3a107b2633ee4b2ec7bd71ea20a990febc58b1b3907c7e","caa9dbc86be583b178562bee15c520bde82a9c8fb44663c54b323d6929bb0e86","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1515_1",1515,"","86be466e0a152039349e32c62817cef43f24d95bef6d69f01efeebb69a46d87e","c05b5f95120d78d3db74209f1e29ab8bc706aa5ed6061f6e7946168c0802b38c","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1517_1",1517,"","28cd6178de0822707ea8b6cf9c31ff1c631f2689c3584c0e08e8f9a1c2b69a97","996eac8e3a25b263a60f01cf57216050cf514dffe15cc9c5cc6deadfe3578853","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1519_1",1519,"","a35585855b47768f7124fb50c947473c3ea3f59a6e11b21f80c6eb38773ca7a1","88b68805b4747bca269847df1419a0c0352c51e68b43c06578ec1a63f4517d12","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1520_1",1520,"","3282f1a9d5f2da96ce2a8e7dd65cfe6f0e1da54cdbaf185d10d6e9df3a124ea9","902c600b73dc06ef2ff0112ebeae33a8d6d9f5fba7260a5541a2b8deba0c062b","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1521_1",1521,"","80fe3ff1187c55e744730c5e2ffa3e6ec92328f8ebc178878f0a92f2d0e04c9f","1b6b7d476c7e971abe5db50ece6898939dd898a7b7a889a994829e28cad1f710","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1522_1",1522,"","e2ce733f6357c3c3f60c655d4ab07d3ed12bd818db9d0f393dd8fb16ca908102","f1ee3c1780373901caf1ee1c8f6f7b76445ca99f6633c1082593db4d133bfdd6","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_2",1534,"```{r}
#| label: tbl-h01-primary-metric-synthesis
#| tbl-cap: ""Primary near-eye metric synthesis: definitions, overall distributions, site, photoperiod and latitude associations, variation represented, and exact fitted samples.""","67a597fb3a3289a0873e7871da075afeb27eb9810ed4ad3144e21e1566d465a7","bb5eeacc03198de86231ca500b171d35eda860bdbf973001761503a684b23bf3","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_3",1547,"```{r}
#| label: tbl-h01-primary-publication-summary
#| tbl-cap: ""Primary near-eye site, photoperiod, latitude, and site-versus-latitude results.""","3e63a9951a21fb532c727eb0db020670415c60bd32e699d15722960de7b4dc65","d41c9ae53bdaef261251d2905a538362a682b5256f13d799bff4adfe7ea36a34","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_4",1558,"```{r}
#| label: tbl-h01-primary-tests
#| tbl-cap: ""Primary near-eye model-level tests with raw and FDR-adjusted p-values.""","c447e1ee0f22c97fe79e513e7f3e3359f88e89b6bf1a95f7f436e9a2e2333b27","82e075a9aa5c9e96bf7ef801ae3bf2450ed9d6701011102e75099f45d8786e92","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_5",1567,"```{r}
#| label: tbl-h01-primary-effects
#| tbl-cap: ""Primary near-eye photoperiod and latitude effects, 95% CIs, raw and FDR-adjusted p-values, and exact fitted samples.""","727a564212959339a70951ae46b677f78b5dc62dadc0133aad6d7ad62e6eaf79","5e86e041cfafb829970ff0095e27a34816a39543090e87b8b561541946c6767f","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_6",1580,"```{r}
#| label: tbl-h01-primary-site-deviation-matrix
#| tbl-cap: ""Primary near-eye site-specific deviations for metrics with a supported overall site test.""","d3f153c383d786789d7377c59dbd203f69a8e3aa231dd0ebecaf1f77e266b680","81ed0118a106392115b7bd010b26e7848ea61fd3ac69605362b2aedd25550de1","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_7",1587,"```{r}
#| label: tbl-h01-primary-site-contrasts
#| tbl-cap: ""Primary near-eye site contrasts after a supported overall site test.""","99c51be9dd140f73b6ccd54138b1d6132bf49588758daa8d4d88631e71800651","79bd60e3d2cc2e48e57d65fde43d69d84bf6a6bea9270389cb69645c4230aa70","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_8",1604,"```{r}
#| label: tbl-h01-primary-r2
#| tbl-cap: ""Primary near-eye R² and part-R² summaries with 95% joint-bootstrap intervals.""","0488b3d471d5f614c0e93f833fa26da7a202c225bbec09d6120318602bd7836c","19073867e3b6ea78ea11b0be4e128d0ff2cbf5b8df3d662d11e5c7c6602fd06c","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_9",1619,"```{r}
#| label: tbl-h01-chest-tests
#| tbl-cap: ""Complementary chest model-level tests with raw and FDR-adjusted p-values.""","d5d99b3076a9ebbcda7a3e5d7a672c9fac632326573f84dd5f7bc15426e914bc","fbed2702352191439058da6c5b686b6c32701746603f8a16dc691f836955ebf2","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_10",1628,"```{r}
#| label: tbl-h01-chest-effects
#| tbl-cap: ""Complementary chest photoperiod and latitude effects, 95% CIs, raw and FDR-adjusted p-values, and exact fitted samples.""","3ba8f9521b6154710a03082f70731fd814e851865b0b0f8a9edef8a0cac9d6b5","812d79115c558d085d23d0967af174b86232a25eed06bd3b7e2af011b789e8e7","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_11",1641,"```{r}
#| label: tbl-h01-chest-site-contrasts
#| tbl-cap: ""Complementary chest site contrasts after a supported overall site test.""","e6b4543a097c6b063f270256c6e8ef32630ae94f0e1005ba02c3770e106d6e50","c54384bb0e2a19557da07b82ae4c868ddaf95b9684a96c4de11394979026bb6a","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_12",1650,"```{r}
#| label: tbl-h01-chest-r2
#| tbl-cap: ""Complementary chest R² and part-R² summaries with 95% joint-bootstrap intervals.""","5d56fe351058118066f693fdef33f24d5570e5b752b67dc01d773b0c5cad2650","de0783ed274c04049811db04f6bdbd54da2c899f59e2e627e36ee61f6c834786","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1664_1",1664,"","41ff0c749bbfe355d07374401bb32d7b0b12662d9784bfe90f41db2fc4f90eff","3800b6eca6de665d7c78a82609b7710863b10780a64ccfe9fe9e010bae9c88b1","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1665_1",1665,"","ba68bfd8e4d1bf7fa9cf749ef07592481b58ed344523e7a5c594879412825055","76fc19ded56b7fd8d37407448a292a6978defd1306d81cef0c04e1824c01a141","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1667_1",1667,"","ddd5fc4ed27f0856a681d59ad541032744bac3335b83eb4ba4f051bb1e3f03e4","0ecec8db40587ee0c59bb87b4c46bf6c96c8a2763ffd33e809248d38471b2254","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1667_2",1667,"","2e533d56e11d9f91cfb7de556d3fc79ee32d0af32a9341a3e2591411c4e45888","a3550d8f4ee3329f226e8867f96024d35b629e3ff411bec7bd687b75924435a4","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1668_1",1668,"","8596025763475bdda1c48660f949d1a515a2d588f085c5db38339e89229e2db4","29afb2d280975c780b35d272a85dc09f5bbe9a15873345f4f44bc3f2a845a6cf","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1668_2",1668,"","f0d4075800cb0524dbfeada84ed5aae46f736b02b5f53928f2be00daddc7487e","53e683fa7b8f4926402dbd6fa10c67e763ccb22857a61988931ecdcd7aa63242","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","inline_1669_1",1669,"","ff831c21aabf3f66ebf0d9ded21ef72b570cf37414d6e8f88cbf757b419f5702","29161cf3bffc4ddb72e0ec0386ab10f1c4daa0dc042caebadc297fdef7f0f369","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_13",1710,"```{r}
#| label: tbl-h01-diagnostic-assessment
#| tbl-cap: ""Overall model-check assessment for each primary near-eye and complementary chest model.""","b7ba5b70774b97233d4a47d3b80fb7d27ef9cd6367809dbe1cabc0916c060e0e","a471e211a344930aa1f1219805500976ea7058db5fafb18a0baa953c3ef71dd1","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_14",1756,"```{r}
#| label: tbl-h01-representative-diagnostics
#| tbl-cap: ""Stored model-check values for four representative primary near-eye review signals.""","43023702f9dc86fb76ffc4746d8475dbf38dc298f554bde2b68e55e6cb4224e1","c201e7a5b616039b7c525838d0a53578a5a8164adb7903497bc6c6d74b8484b0","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_15",1803,"```{r}
#| label: tbl-h01-sensitivity-classification
#| tbl-cap: ""Support-level sensitivity classification relative to the primary near-eye analysis.""","a71b14ac9e4f0b6ccfb3c8c79042fab6ce2b89414abfaf080ca3c1a4bd372f7f","3d79cf63b88dbc785da351332a37b61bb554f8b9e69dd9b8623c72c15b0da963","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_16",1826,"```{r}
#| label: tbl-h01-sensitivity-support
#| tbl-cap: ""Supported metrics in each complete 17-test family across sensor position, dataset, and matched-sample analyses.""","2725cf3862cbcb6989604a6dfaef78a839cf4409b2edc8fcae0ea81178bbe36d","23a5633ac40af6cf0da62afe8fc2a0c0a83018f9e6ef370c6a85aadb907f1c63","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_17",1853,"```{r}
#| label: tbl-h01-paired-placement
#| tbl-cap: ""Matched-sample near-eye and chest estimands with component 95% CIs and exact samples.""","47e3a5cdd5a80ee8b7495f252ab61fdf873546a909a4c74660823184b201c2d5","092792f576b9511689f49d7791f15d03b55dc8134776be0182a5e50efe3b4e14","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_18",1904,"```{r}
#| label: tbl-h01-l10-noon-support
#| tbl-cap: ""Primary strict-after-16:00 and noon-cut sensitivity for the darkest-10-hour midpoint.""","243dbfc7115913a5f3874a4505d2fb4ed94d5c4f72f5b0f8f78c283129dc3978","d40fe9e9e0f5335b54a32f623eee912403d7d67830f4368e88c167fc01385cc4","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_19",1944,"```{r}
#| label: tbl-h01-l10-noon-effects
#| tbl-cap: ""Photoperiod and latitude effects under the darkest-10-hour midpoint clock-cut sensitivity.""","ccaadd42e8a500bab59e9f0ef83c31a6989d2f9435776b75a58ff16768c149a5","7e04884cb77a7543b2ef5bd9268d41d53ed74c1bfa943c3bd251603712c4a017","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
"notebooks/hypotheses/H01.qmd","chunk_20",1986,"```{r}
#| label: tbl-h01-period-sensitivity
#| tbl-cap: ""Exactly identified continuous-period sensitivity for the longest period above 250 lx melEDI.""","382a3fbbbe220d627dee79b56866bafeda2b406e16d517e8dd0a2898027fd33d","a3d85ddd4b0ad4c77cddca5213740fc9facde7641b82e77d5de290aed6bcf500","NOT_PROVEN: current signatures are not a substitute for accepted preimage expressions"
