"route","manifest","row","recorded_path","absolute_literal","resolved_path","resolved_inside_project","stage_behavior"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",53,"audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/H01_METRIC-011_bootstrap_production_manifest.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/H01_METRIC-011_bootstrap_production_manifest.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",54,"audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/tables/H01_METRIC-011_bootstrap_production_r2_summaries.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/bootstrap_production/tables/H01_METRIC-011_bootstrap_production_r2_summaries.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",55,"audit/hypotheses/H01/l10_METRIC-011/point_refit/artifacts/12_manifests/H01_model_results_artifacts.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/point_refit/artifacts/12_manifests/H01_model_results_artifacts.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",56,"audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_latitude_leave_one_site_out_current.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_latitude_leave_one_site_out_current.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",57,"audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_model_diagnostics_current.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_model_diagnostics_current.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",58,"audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_participant_influence_current.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_participant_influence_current.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",59,"audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_r2_bootstrap_audit_current.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/current_overlays/H01_r2_bootstrap_audit_current.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",60,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_canonical_artifact_transition.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_canonical_artifact_transition.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",61,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_diagnostic_disposition.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_diagnostic_disposition.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",62,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_integration_summary.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_integration_summary.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",63,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_r2_production_comparison.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_r2_production_comparison.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",64,"audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_support_disposition.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_support_disposition.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",65,"audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/reconciliation/l10_METRIC-011/METRIC-011_evidence_manifest.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",66,"scripts/hypotheses/H01/integrate_h01_l10_METRIC011_production.R",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/scripts/hypotheses/H01/integrate_h01_l10_METRIC011_production.R",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/l10_METRIC-011/production_integration/H01_METRIC-011_production_integration_manifest.csv",67,"tests/hypotheses/H01/test_h01_l10_METRIC011_production.R",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/tests/hypotheses/H01/test_h01_l10_METRIC011_production.R",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",1,"artifacts/06_model_data/H01.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/H01.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",2,"artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/06_model_data/H01/scenarios/manuscript_prepared_data/H01.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",3,"artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_manuscript_prepared_data_artifacts.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",4,"artifacts/12_manifests/H01_model_data_artifacts.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/artifacts/12_manifests/H01_model_data_artifacts.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",5,"audit/decisions/bootstrap_execution_policy.md",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/bootstrap_execution_policy.md",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",6,"audit/decisions/mder_mean_of_viable_ratios.md",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/decisions/mder_mean_of_viable_ratios.md",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",7,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_audit.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_audit.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",8,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_provenance.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/diagnostics/H01_METRIC-010_bootstrap_pilot_provenance.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",9,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/H01_METRIC-010_bootstrap_pilot_manifest.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/H01_METRIC-010_bootstrap_pilot_manifest.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",10,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/H01_METRIC-010_bootstrap_pilot_review.md",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_pilot/H01_METRIC-010_bootstrap_pilot_review.md",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",11,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/chest/all_available/mder_mean_of_viable_ratios_checkpoint.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/chest/all_available/mder_mean_of_viable_ratios_checkpoint.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",12,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/chest/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/chest/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",13,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/glasses/all_available/mder_mean_of_viable_ratios_checkpoint.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/glasses/all_available/mder_mean_of_viable_ratios_checkpoint.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",14,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",15,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_checkpoint.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_checkpoint.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",16,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",17,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_checkpoint.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/glasses/all_available/mder_mean_of_viable_ratios_checkpoint.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",18,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/checkpoints/manuscript_prepared_data/glasses/paired_common_sample/mder_mean_of_viable_ratios_checkpoint.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",19,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/code/run_h01_mder_METRIC010_bootstrap_production.R",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/code/run_h01_mder_METRIC010_bootstrap_production.R",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",20,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_audit.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_audit.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",21,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_failures.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_failures.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",22,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_input_bridge.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_input_bridge.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",23,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_provenance.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_provenance.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",24,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_runtime.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_bootstrap_production_runtime.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",25,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_canonical_H01_after.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_canonical_H01_after.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",26,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_canonical_H01_before.csv",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/diagnostics/H01_METRIC-010_canonical_H01_before.csv",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",27,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/chest/all_available/mder_mean_of_viable_ratios_draws.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/chest/all_available/mder_mean_of_viable_ratios_draws.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",28,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/chest/paired_common_sample/mder_mean_of_viable_ratios_draws.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/chest/paired_common_sample/mder_mean_of_viable_ratios_draws.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",29,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/glasses/all_available/mder_mean_of_viable_ratios_draws.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/glasses/all_available/mder_mean_of_viable_ratios_draws.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",30,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_draws.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/main/glasses/paired_common_sample/mder_mean_of_viable_ratios_draws.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",31,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_draws.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/chest/all_available/mder_mean_of_viable_ratios_draws.rds",TRUE,"Relative manifest path joins to selected report root"
"audit/hypotheses/H01/H01_analysis_preparation.qmd","audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/H01_METRIC-010_bootstrap_production_manifest.csv",32,"audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_draws.rds",FALSE,"/Users/zauner/Documents/Arbeit/12-TUM/MeLiDos/WP2.2.5_Data_Analysis/ZaunerEtAl_bioRxiv_2026/audit/hypotheses/H01/mder_METRIC-010/bootstrap_production/draws/manuscript_prepared_data/chest/paired_common_sample/mder_mean_of_viable_ratios_draws.rds",TRUE,"Relative manifest path joins to selected report root"
