run_order,run_id,dataset_id,placement_id,sample_role,analysis_role,test_role,metric_slot,metric_id,predictor_order,predictor_id,predictor,contrast,participant_days,participants,sites,estimate,lower_95,upper_95,effect_scale,interval_type,response_family,response_transform,result_status,source_frame_sha256,source_branch,abbreviation,manuscript_category,analysis_unit,display_unit,variant_label,manuscript_name,dataset_label,placement_label,sample_role_label,association_raw_p_value,site_heterogeneity_raw_p_value,association_bh_adjusted_p_value,site_heterogeneity_bh_adjusted_p_value,association_slot_status,site_heterogeneity_slot_status,association_fdr_supported,site_heterogeneity_fdr_supported,association_h01_claim_eligible,site_heterogeneity_h01_claim_eligible,association_claim_status,site_heterogeneity_claim_status,association_adjusted_inferential_decision,site_heterogeneity_adjusted_inferential_decision
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,11,mean_timing_above_250,3,activity_status,Daily activity status,Active minus Sedentary,676,137,9,0.010303517530026,-0.2843410605624446,0.30494809562249664,absolute clock-hour difference,model-based pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,5e9362f974de4dc5c6765cd130d9abe9033659ceacfd32df31e6754d99b6c561,accepted_non_l10,MLIT250,timing-based,participant-day,clock time,Duration-weighted mean timing,Mean timing of exposure above 250 lx melEDI,Primary,Near eye,All available,0.9646019423712054,0.8005365797023704,1,0.8577177639668253,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,FALSE,FALSE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_GE_0.05,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,12,first_timing_above_250,3,activity_status,Daily activity status,Active minus Sedentary,658,136,9,-0.2801465196611583,-0.8472080296377416,0.28691499031542506,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,332eb6aa7ba4c7769308ad9e06467ea35ceda4780dca88b50933a87a3fb79862,accepted_non_l10,FLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,First light timing above 250 lx melEDI,Primary,Near eye,All available,0.3302953271901625,0.4406859917678928,0.4504027188956761,0.6146107925911803,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,FALSE,FALSE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_GE_0.05,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,13,last_timing_above_250,3,activity_status,Daily activity status,Active minus Sedentary,626,137,9,0.5135970726230595,0.00572541962090122,1.0214687256252175,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,f5608dc0e83fbcb54747e5bf2dddda785ee7d2ae5125497918c49fc55462d7ca,accepted_non_l10,LLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,Last light timing above 250 lx melEDI,Primary,Near eye,All available,0.0475078846031492,0.48451729543557087,0.10180260986389111,0.6146107925911803,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,FALSE,FALSE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_GE_0.05,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,14,dose_time_sensitive_corrected_medi,3,activity_status,Daily activity status,Active minus Sedentary,686,137,9,2.105092500393462,1.707928873915892,2.594612985874859,ratio for fitted dose + 0.1 lx h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,674199d48db963e1ad1d33d7af3b751497de5e89f2f54724d825a862953636ba,accepted_non_l10,Dose,exposure-history-based,participant-day,lx·h,Time-sensitive missing-coverage correction,melEDI dose,Primary,Near eye,All available,6.250708949845239e-12,7.117172479265305e-4,9.376063424767858e-11,0.01067575871889795,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,TRUE,TRUE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,15,mder_mean_of_viable_ratios,3,activity_status,Daily activity status,Active minus Sedentary,645,133,9,0.00827739903807779,-0.00695837484568025,0.02351317292183585,absolute MDER difference,model-based pointwise 95% confidence interval,Gaussian,identity,ESTIMABLE_FROZEN_MDER,be8cca9362ead6c2a9763fed3d00f8755c530517717cb045be76bbac4a8bb150,accepted_frozen_mder,MDER,spectrum-based,participant-day,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Melanopic daylight efficacy ratio,Primary,Near eye,All available,0.27524679640783445,0.05299931775802836,0.4128701946117517,0.15899795327408509,FROZEN_MDER_RAW_RESULT,FROZEN_MDER_RAW_RESULT,FALSE,FALSE,FALSE,FALSE,FROZEN_MDER_CLAIM_UNCHANGED,FROZEN_MDER_SITE_INTERACTION_CLAIM_UNCHANGED,FROZEN_MDER_BH_Q_GE_0.05_NO_NEW_SCIENTIFIC_CLAIM,FROZEN_MDER_BH_Q_GE_0.05_NO_NEW_SCIENTIFIC_CLAIM
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,1,daily_geometric_mean_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,784,141,9,0.8877882983712807,0.857099616623793,0.9195757966030276,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,41cacf8c48eaabef1c7ee1efb02a2d3f4c063e52a9198d35b8fb2aae8d3f5a52,accepted_non_l10,Mean,level-based,participant-day,lx,Daily geometric mean,Mean melEDI,Primary,Near eye,All available,4.1028654914810477e-11,0.02519625462106736,3.077149118610786e-10,0.14040493637938437,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,2,m10_mean_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,784,141,9,0.8785411997996674,0.8276390847125485,0.932573937120803,ratio for fitted metric + 0.1 lx,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,064601037c8cc9e0578c17d724729a4a5151339396d366bd03dd9096ae4df25d,accepted_non_l10,M10mean,level-based,participant-day,lx,Supported 10-hour window,Brightest 10 h mean,Primary,Near eye,All available,1.8219743061972144e-5,0.00299218304548032,3.904230656136888e-5,0.0448827456822049,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,TRUE,TRUE,TRUE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,3,l10_mean_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,784,141,9,,,,overall two-part L10 association,,two-part occurrence and positive magnitude,component-specific,NON_ESTIMABLE_COMPONENT_FAILURE,68feb0d76da0f92f63ea62d35b4a9f7af8f2d651f3d52e8a99a9b51d8843d48d,accepted_l10_two_part,L10mean,level-based,participant-day,lx,Supported 10-hour window,Darkest 10 h mean,Primary,Near eye,All available,,,,,FROZEN_NAMED_NA_L10_COMPONENT_FAILURE,FROZEN_NAMED_NA_L10_COMPONENT_FAILURE,FALSE,FALSE,FALSE,FALSE,NO_L10_CLAIM_NON_ESTIMABLE_NAMED_NA_SLOT,NO_L10_SITE_INTERACTION_CLAIM_NON_ESTIMABLE_NAMED_NA_SLOT,NOT_ESTIMABLE,NOT_ESTIMABLE
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,4,duration_above_1000,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,784,141,9,0.9319521330372408,0.8852997567514918,0.9810629356317164,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,c78ecaa4778ba09ce0971052a1c37ec2089c9618fd58a37ad63140d843e50eba,accepted_non_l10,TAT1000,duration-based,participant-day,h,Full 24-hour cycle,"Time above 1,000 lx melEDI",Primary,Near eye,All available,0.0071638294171661,0.16727283858104242,0.00976885829613559,0.3494668969129471,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,5,duration_above_250_wake,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,729,141,9,0.9123532732424336,0.875911907174476,0.9503107428706028,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,6bab4b6fe7ccf7bae268ce73dcc6b8cc90d7ffa29b5dc585bc368b7e1a801d28,accepted_non_l10,TAT250,duration-based,participant-day,h,Waking near-eye measurement,Time above 250 lx melEDI during wake,Primary,Near eye,All available,1.1476799739805336e-5,0.02808098727587687,3.443039921941601e-5,0.14040493637938437,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,6,duration_below_10_pre_sleep,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,648,139,9,-0.11105880566550864,-0.16030412928088006,-0.06181348205013724,absolute difference,model-based pointwise 95% confidence interval,gaussian,identity,ESTIMABLE,98655a5144d4df30b9806fbc02b1fbb8d20cbd093b34a5614f0ea48ea0cfb1f7,accepted_non_l10,TBT10,duration-based,participant-day,h,Three hours before attempted sleep,Time below 10 lx melEDI before sleep,Primary,Near eye,All available,1.587434641920656e-5,0.3635312534226223,3.904230656136888e-5,0.5452968801339335,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,7,duration_below_1_sleep_environment,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,770,141,9,1.0765186403774876,1.0658030311163915,1.0873419846313397,ratio of expected duration,model-based pointwise 95% confidence interval,tweedie_log,identity,ESTIMABLE,79908d27ac101dc3012cade0d92ce62aef06f798405c495771c51d1192ffac6d,accepted_non_l10,TBT1,duration-based,participant-day,h,Bedside sleep-environment measurement,Time below 1 lx melEDI during sleep,Primary,Near eye,All available,2.29354910009542e-42,0.14719384192888013,3.44032365014313e-41,0.3494668969129471,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,8,longest_bout_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,784,141,9,0.9561531516244904,0.9197375520519137,0.9940105710828288,ratio for fitted period + 0.1 h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,06ec22178328cd1ac89fa12e744a773586b28e75ebdcedf06b0eb8186c0c6761,accepted_non_l10,PAT250,duration-based,participant-day,h,Observed lower bound,Longest continuous period above 250 lx melEDI,Primary,Near eye,All available,0.02238453063819264,0.18638234502023843,0.0279806632977408,0.3494668969129471,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,9,m10_midpoint,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,784,141,9,0.23374193552220665,0.13741900648625716,0.33006486455815615,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,98e9d399d49cf3056d6ef4133346bae4dacfd34f57487685cfb60402633bf074,accepted_non_l10,M10,timing-based,participant-day,clock time,Supported 10-hour window,Midpoint of the brightest 10 hours,Primary,Near eye,All available,4.063236731803166e-6,0.7835914882923098,1.5237137744261872e-5,0.8395623088846177,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,10,l10_midpoint,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,784,141,9,0.17434956327715562,0.08082055924041907,0.26787856731389215,absolute unwrapped clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours_midnight_after_16,ESTIMABLE,04b9b71e0a6d8f01e0641e083eee5b2efb177e407d6df5f78e561ce7386e3e50,accepted_non_l10,L10,timing-based,participant-day,clock time,Supported midnight-wrapping 10-hour window,Midpoint of the darkest 10 hours,Primary,Near eye,All available,3.2549187196524905e-4,0.1419561456566347,6.10297259934842e-4,0.3494668969129471,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,11,mean_timing_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,715,141,9,0.1271197909944258,0.04396486884133777,0.21027471314751384,absolute clock-hour difference,model-based pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,607e38bea8b9e7333ea017dc79253a8ef053ed3013ca75406eb18218655833ad,accepted_non_l10,MLIT250,timing-based,participant-day,clock time,Duration-weighted mean timing,Mean timing of exposure above 250 lx melEDI,Primary,Near eye,All available,0.00251017881631351,0.25207490681876915,0.00418363136052252,0.4201248446979486,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,12,first_timing_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,701,140,9,0.4703979146328984,0.3314367149294026,0.6093591143363943,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,af3f47b187787fd562901b87464291b25b7f3864d10bfabeea516090df5fe6a9,accepted_non_l10,FLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,First light timing above 250 lx melEDI,Primary,Near eye,All available,4.958571999742529e-10,0.5807564645055129,2.4792859998712646e-9,0.7259455806318911,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,13,last_timing_above_250,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,661,141,9,-0.12834602476879364,-0.27774752390894375,0.02105547437135643,absolute clock-hour difference,participant-cluster HC3 pointwise 95% confidence interval,gaussian,clock_hours,ESTIMABLE,f9a92b7deabdbbc9cc7896925ee69ecce387bc14ceb9504b6204eb51757cb696,accepted_non_l10,LLIT250,timing-based,participant-day,clock time,Boundary-censoring rule,Last light timing above 250 lx melEDI,Primary,Near eye,All available,0.09164928238664218,0.5194694063173758,0.10574917198458712,0.708367372250967,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,FALSE,FALSE,FALSE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_SENSITIVITY_DEPENDENT_WITH_LIMITATIONS,BH_Q_GE_0.05,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,14,dose_time_sensitive_corrected_medi,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,729,141,9,0.906156819044592,0.8489601304132732,0.9672069998166966,ratio for fitted dose + 0.1 lx h,model-based pointwise 95% confidence interval,gaussian,log10_offset_0.1,ESTIMABLE,ecef6ec7a88aa1f158014b04eb76e2b6cf6e998740439f2eac38c17421bdc7e6,accepted_non_l10,Dose,exposure-history-based,participant-day,lx·h,Time-sensitive missing-coverage correction,melEDI dose,Primary,Near eye,All available,0.00281875586367054,0.1109720488832735,0.00422813379550582,0.3494668969129471,ESTIMABLE_PRODUCTION_RAW_TEST,ESTIMABLE_PRODUCTION_RAW_TEST,TRUE,FALSE,TRUE,FALSE,ASSOCIATION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,SITE_INTERACTION_CLAIM_ELIGIBLE_WITH_EXPLICIT_LIMITATIONS,BH_Q_LT_0.05_WITH_EXPLICIT_DIAGNOSTIC_LIMITATIONS,BH_Q_GE_0.05
1,primary__near_eye__all_available,primary,near_eye,all_available,primary,primary_raw_slot,15,mder_mean_of_viable_ratios,11,previous_sleep_duration_centered_h,Previous-night sleep duration,Per 1 h greater previous-night sleep duration,679,136,9,0.00173320154775092,-0.00280901322455486,0.00627541632005671,absolute MDER difference,model-based pointwise 95% confidence interval,Gaussian,identity,ESTIMABLE_FROZEN_MDER,c93d33634cf895730e11e6dd8cea5f3622af1e023028fa9c01a75bd5b945a48f,accepted_frozen_mder,MDER,spectrum-based,participant-day,dimensionless,Mean of viable one-minute melEDI/illuminance ratios,Melanopic daylight efficacy ratio,Primary,Near eye,All available,0.48276176000445625,0.7776466721977356,0.5172447428619174,0.8395623088846177,FROZEN_MDER_RAW_RESULT,FROZEN_MDER_RAW_RESULT,FALSE,FALSE,FALSE,FALSE,FROZEN_MDER_CLAIM_UNCHANGED,FROZEN_MDER_SITE_INTERACTION_CLAIM_UNCHANGED,FROZEN_MDER_BH_Q_GE_0.05_NO_NEW_SCIENTIFIC_CLAIM,FROZEN_MDER_BH_Q_GE_0.05_NO_NEW_SCIENTIFIC_CLAIM
