run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_model_per_sd,std_error_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,effect_type,interval_method,effect_status
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,-0.004283659540756468,0.005569748470539671,-0.01520016594596127,0.006632846864448334,0.9901849940810735,0.9656057295789949,1.0153899179231465,-0.02373079005087638,0.03085551742219587,-0.08420649292272844,0.036744912820975674,0.9468238955700516,0.8237463572440646,1.0882906872228324,ratio,wald_normal,PASS
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,-0.006706299702487946,0.007502013725891493,-0.021409976416760408,0.007997377011784518,0.9846767879447059,0.9518971435297162,1.0185852361335874,-0.03715182981836414,0.04155995848738369,-0.11860785165261588,0.0443041920158876,0.9180116025325076,0.7610131273579636,1.1073991657806108,ratio,wald_normal,PASS
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,4.423462489973713e-4,0.0042202161162870335,-0.007829125345900712,0.008713817843895454,1.00101905876678,0.982134291116845,1.0202669482956859,0.002450527607265343,0.02337932360685387,-0.0433721046450753,0.04827315985960599,1.005658497498193,0.9049568992019623,1.1175659464911343,ratio,wald_normal,PASS
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,-0.019599890624463056,0.012824699902317702,-0.04473584054554009,0.005536059296613979,0.9805909384550829,0.9562500509641593,1.0055514115902096,-0.1085802653091183,0.07104679023899542,-0.24782941539472114,0.03066888477648455,0.8971068853656132,0.7804930720254684,1.0311440198717483,ratio,wald_normal,PASS
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,-0.01412393128755335,0.010116182572438036,-0.03395128479056365,0.005703422215456949,0.9859753434969537,0.966618592517729,1.0057197176932076,-0.07824432471557796,0.056042036594828815,-0.18808469806171813,0.0315960486305622,0.9247384624785313,0.8285445281451252,1.0321005026749441,ratio,wald_normal,PASS
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,0.019437328761794357,0.011842196605250307,-0.00377295008233873,0.042647607605927444,0.019437328761794357,-0.00377295008233873,0.042647607605927444,0.10767969853984861,0.06560387881123923,-0.020901541176310615,0.23626093825600786,0.10767969853984861,-0.020901541176310615,0.23626093825600786,difference,wald_normal,PASS
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,-5.605349484144999e-4,0.00388719670021531,-0.008179300481659447,0.007058230584830447,0.9994396221219505,0.9918540589822055,1.0070831986031,-0.0031052741354543503,0.02153444920204346,-0.045312018998366815,0.03910147072745812,0.9968995422415936,0.9556992389875137,1.0398759952706031,ratio,wald_normal,PASS
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,-0.004615792858533687,0.00417569432052161,-0.012800003337204493,0.003568417620137118,0.98942802451879,0.9709569990677992,1.0082504339976404,-0.025570755612584005,0.023132679965372806,-0.07090997521060596,0.019768463985437947,0.9428209937782093,0.8493565196800423,1.0465704397533657,ratio,wald_normal,PASS
7,gap_timing_unaware__glasses__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,-0.006184188861750917,0.0074749817168905715,-0.02083488381195181,0.008466506088449977,0.9858612828068106,0.953158480349088,1.0196861161866073,-0.034259419105763723,0.04141020547266558,-0.11542193042459167,0.04690309221306423,0.9241459846933057,0.7666163361405722,1.114045919402578,ratio,wald_normal,PASS
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,-0.0044955180315121735,0.005907082996287388,-0.0160731879579244,0.007082151894900052,0.9897020776544956,0.9636666113956558,1.0164409464130169,-0.024904452270477367,0.03272429684578595,-0.0890428955076155,0.03923399096666076,0.9442685989265942,0.814623819199255,1.0945459313910628,ratio,wald_normal,PASS
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,-0.008193534876007845,0.00827453713610046,-0.024411329651503944,0.008024259899488254,0.9813105436396612,0.9453413840555357,1.0186482886501835,-0.04539087527080615,0.04583961486124635,-0.135234869464036,0.04445311892242369,0.9007600673763891,0.7324283237013959,1.107778976759922,ratio,wald_normal,PASS
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,0.002036485555927781,0.0040501214957106065,-0.0059016067086765,0.00997457782053206,1.00470019269851,0.9865029613663204,1.023233093806793,0.011281804893586411,0.022437026561237156,-0.03269395908660697,0.0552575688737798,1.0263176669834113,0.9274831768577749,1.1356841610117905,ratio,wald_normal,PASS
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,-0.02404601725514409,0.013492967574613187,-0.05049174774595269,0.0023997132356645134,0.9762407848029794,0.9507617745676559,1.0024025948520279,-0.13321109710339052,0.0747488864672665,-0.27971622246370625,0.013294028256925217,0.875280303468567,0.7559982463382406,1.013382786733687,ratio,wald_normal,PASS
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,-0.013279931941877177,0.01002193503275732,-0.03292256366148177,0.006362699777727411,0.9868078573128569,0.9676134851334043,1.0063829847515364,-0.073568703069003,0.05551992026982794,-0.18238574722240103,0.03524834108439505,0.9290723134795448,0.8332798430264292,1.0358769276588107,ratio,wald_normal,PASS
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,0.018881101145770286,0.011125473168899091,-0.002924425576238631,0.0406866278677792,0.018881101145770286,-0.002924425576238631,0.0406866278677792,0.10459828633825341,0.06163334538514212,-0.016200850863343053,0.22539742353984987,0.10459828633825341,-0.016200850863343053,0.22539742353984987,difference,wald_normal,PASS
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,-0.001545820593858898,0.0035210997082207236,-0.008447049207946008,0.0053554080202282105,0.9984553735713942,0.9915885268707795,1.005369773851273,-0.008563599329070038,0.01950633030682736,-0.046795304200993794,0.029668105542853714,0.9914729638424408,0.9542827152622141,1.0301125885533868,ratio,wald_normal,PASS
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,-0.004417186563799396,0.004085245840198785,-0.012424121278581085,0.003589748150982293,0.9898806012401473,0.9717977265355704,1.0082999557991763,-0.02447050844348017,0.022631609822766952,-0.06882764860826629,0.019886631721305954,0.9452125766402348,0.8534387371804978,1.0468552411746421,ratio,wald_normal,PASS
8,gap_timing_unaware__chest__paired_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,-0.008285647262137232,0.007977677609610013,-0.023921608057244442,0.007350313532969978,0.9811024330733163,0.9464079764867336,1.0170687569177244,-0.045901163185969394,0.04419506047247639,-0.13252189000659284,0.040719563634654045,0.8997023126422029,0.7370180260378233,1.098296409011015,ratio,wald_normal,PASS
9,main__glasses__main_gap_common_sample,main,Primary dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,-0.007070448471821276,0.004808580651191571,-0.01649509336491291,0.002354196421270361,0.9838514987217712,0.962730889792335,1.0054354563671155,-0.03916915587103363,0.026638769208997926,-0.0913801841131441,0.013041872371076832,0.9137572675434978,0.8102514481015685,1.0304854695969574,ratio,wald_normal,PASS
9,main__glasses__main_gap_common_sample,main,Primary dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,-0.012614519744189166,0.006977095853147867,-0.026289376333042742,0.0010603368446644099,0.9713717753652595,0.9412622116867817,1.002444498738934,-0.06988242571423502,0.038651997265556085,-0.14563894828526558,0.005874096856795533,0.851368493569186,0.7150905712160903,1.0136174926899324,ratio,wald_normal,PASS
9,main__glasses__main_gap_common_sample,main,Primary dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,0.00161177112248067,0.0037333891345976687,-0.005705537121603918,0.008929079366565259,1.0037181353389544,0.9869484353592156,1.0207727770920778,0.008928954729884923,0.02068237984097933,-0.0316077648730118,0.04946567433278164,1.0207724841440498,0.9298057661783394,1.1206388498409894,ratio,wald_normal,PASS
9,main__glasses__main_gap_common_sample,main,Primary dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,-0.024114288118460035,0.012414512384685704,-0.04844628527807047,2.1770904115039902e-4,0.9761741382768304,0.9527085124042719,1.0002177327414836,-0.13358930678801376,0.06877441686996336,-0.2683846869108858,0.001206073334858282,0.8749493265743139,0.7646135876812463,1.001206800933786,ratio,wald_normal,PASS
9,main__glasses__main_gap_common_sample,main,Primary dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,-0.019268925969153833,0.010254963565473257,-0.039368285220251875,8.30433281944206e-4,0.9809155331087439,0.9613965757896648,1.000830778187129,-0.1067467739509286,0.056810861142493355,-0.21809401572092157,0.004600467819064355,0.8987532319071728,0.8040498447871532,1.004611066217439,ratio,wald_normal,PASS
9,main__glasses__main_gap_common_sample,main,Primary dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,0.01102667685797727,0.011561133259608874,-0.011632727951324274,0.033686081667278815,0.01102667685797727,-0.011632727951324274,0.033686081667278815,0.06108602959359048,0.06404683274281245,-0.06444345590618257,0.18661551509336355,0.06108602959359048,-0.06444345590618257,0.18661551509336355,difference,wald_normal,PASS
9,main__glasses__main_gap_common_sample,main,Primary dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,-4.3737737016163563e-4,0.003217749788036289,-0.006744051065974152,0.005869296325650881,0.9995627182653769,0.9932786390100853,1.0058865543930464,-0.0024230008117025323,0.017825820173060832,-0.0373609663457893,0.032514964722384236,0.9975799322853205,0.9633283434703103,1.033049352325068,ratio,wald_normal,PASS
9,main__glasses__main_gap_common_sample,main,Primary dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,-0.006744266094327144,0.00406243665050573,-0.014706495618793903,0.0012179634301396156,0.984590710427552,0.9667039750104783,1.0028084006272175,-0.03736215756853968,0.022505250552921498,-0.08147163811531594,0.006747322978236575,0.9175671194094221,0.828950049629678,1.0156576008378613,ratio,wald_normal,PASS
9,main__glasses__main_gap_common_sample,main,Primary dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,-0.013382119544495107,0.006671188175764788,-0.02645740810308355,-3.0683098590666286e-4,0.9696564272145201,0.9408981007689189,0.9992937450612899,-0.07413480607519575,0.03695731756520644,-0.14656981746820985,-0.001699794682181635,0.8430730252048608,0.7135594836067418,0.996093727512979,ratio,wald_normal,PASS
10,main__chest__main_gap_common_sample,main,Primary dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,-0.005325038430848003,0.004316006382296853,-0.013784255497194843,0.003134178635498838,0.9878135100009734,0.9687589872213833,1.0072428162335658,-0.029499862865615706,0.02390998638945101,-0.07636257505978256,0.017362849328551144,0.9343296632845552,0.8387594474823796,1.0407893732985578,ratio,wald_normal,PASS
10,main__chest__main_gap_common_sample,main,Primary dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,-0.00926903938852713,0.006236077923511485,-0.021491527523394963,0.002953448746340702,0.9788833928991084,0.9517184146241154,1.0068237434200742,-0.05134899858628752,0.03454687622481374,-0.1190596317652855,0.016361634592710457,0.8884868438135514,0.7602218858244952,1.0383927197434155,ratio,wald_normal,PASS
10,main__chest__main_gap_common_sample,main,Primary dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,0.0010723638867038872,0.0033271689120234786,-0.005448767351343444,0.0075934951247512185,1.0024722601072538,0.9875321256044062,1.017638420288837,0.005940724749805342,0.01843198465326419,-0.030185301334187457,0.04206675083379814,1.0137730101589273,0.9328561921711033,1.1017086285666058,ratio,wald_normal,PASS
10,main__chest__main_gap_common_sample,main,Primary dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,-0.02451724960718778,0.01077243850983016,-0.045630841112127216,-0.0034036581022483456,0.9757808569367517,0.9553945895030974,0.9966021277757452,-0.13582164911041458,0.059677589729180705,-0.2527875756637662,-0.018855722557062998,0.8729983186316601,0.7766328400180883,0.9813209345048494,ratio,wald_normal,PASS
10,main__chest__main_gap_common_sample,main,Primary dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,-0.015280471826441183,0.008354461754308783,-0.03165491597510371,0.001093972322221342,0.9848356822011332,0.9688408559016408,1.0010945709282084,-0.08465137468127806,0.04628238448767265,-0.1753631813957517,0.006060432033195576,0.9188325568636576,0.8391522009525246,1.0060788336064563,ratio,wald_normal,PASS
10,main__chest__main_gap_common_sample,main,Primary dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,0.012042499776136882,0.009571442195542155,-0.006717182207232716,0.03080218175950648,0.012042499776136882,-0.006717182207232716,0.03080218175950648,0.06671352640335267,0.053024261864284154,-0.037212117157464905,0.17063916996417022,0.06671352640335267,-0.037212117157464905,0.17063916996417022,difference,wald_normal,PASS
10,main__chest__main_gap_common_sample,main,Primary dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,-3.834626086694693e-4,0.0025916508879829216,-0.005463005009617244,0.004696079792278305,0.9996166109037199,0.9945518900659491,1.00470712365584,-0.0021243216395039565,0.014357332211567214,-0.030264175688252487,0.026015532409244577,0.9978779331348056,0.9701891992919015,1.0263568901448843,ratio,wald_normal,PASS
10,main__chest__main_gap_common_sample,main,Primary dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,-0.006188855373872771,0.0032371215096858013,-0.012533496946436868,1.5578619869132445e-4,0.9858506897435736,0.9715530132214799,1.0003587753232774,-0.03428527083799873,0.01793313641867157,-0.06943357234843861,8.630306724411382e-4,0.9240909757892255,0.8522488574073321,1.0019891773547318,ratio,wald_normal,PASS
10,main__chest__main_gap_common_sample,main,Primary dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,-0.011150651970447446,0.00577045889009171,-0.02246054356929617,1.5923962840127745e-4,0.974651483209528,0.9495972678940774,1.0003667300235897,-0.06177283192640239,0.03196742110690645,-0.12442782597456456,8.821621217597816e-4,0.8674154794420146,0.7508828305926702,1.002033317743788,ratio,wald_normal,PASS
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,-0.007181151359591615,0.00482858700776042,-0.01664500799102006,0.002282705271836832,0.9836007441615203,0.9623986209287324,1.005269960779318,-0.03978243219766713,0.026749601230754375,-0.09221068721075398,0.012645822815419726,0.9124678424096366,0.8087034815371266,1.0295461593032278,ratio,wald_normal,PASS
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,-0.01257063042330601,0.006679305441426678,-0.0256618285302447,5.20567683632683e-4,0.9714699460849192,0.9426233019819426,1.0011993700579185,-0.0696392858826391,0.03700228592120597,-0.14216243363385628,0.002883861868578072,0.8518452657975515,0.720837822967728,1.0066624332699425,ratio,wald_normal,PASS
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,8.131134461206066e-4,0.003647991543061175,-0.006336818594185992,0.007963045486427206,1.0018740166784743,0.9855148696883793,1.0185047188713114,0.004504518693384576,0.02020929081597125,-0.03510496345901514,0.0441140008457843,1.0104260136288419,0.9223484803039288,1.106914307140669,ratio,wald_normal,PASS
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,-0.024433469174723978,0.012529869830439667,-0.04899156277336071,1.2462442391275586e-4,0.9758626117036128,0.9521891635003892,1.000124632189859,-0.13535751888852046,0.06941347870481432,-0.2714054371915945,6.903994145535663e-4,0.8734035975788284,0.7623073659852184,1.0006906377950855,ratio,wald_normal,PASS
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,-0.019712011723524818,0.010323765703447263,-0.03994622068711126,5.221972400616254e-4,0.9804809996846764,0.960841111137621,1.0005223336087765,-0.10920139829991576,0.05719201400391432,-0.2212956859508982,0.0028928893510666714,0.8965498357017123,0.8014796589748961,1.0028970777933917,ratio,wald_normal,PASS
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,0.011318511599290978,0.011551367333530333,-0.011321752346620945,0.0339587755452029,0.011318511599290978,-0.011321752346620945,0.0339587755452029,0.06270274747459287,0.063992731071282,-0.0627207006974771,0.18812619564666283,0.06270274747459287,-0.0627207006974771,0.18812619564666283,difference,wald_normal,PASS
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,-3.2333948081108085e-4,0.0032161317820484313,-0.0066268419431606265,0.005980162981538465,0.9996767127877652,0.9933950671511599,1.0059980798536474,-0.0017912491086843258,0.01781685667817204,-0.036711646515613455,0.0331291482982448,0.9982103542205368,0.9639540547880951,1.0336840291544105,ratio,wald_normal,PASS
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,-0.006681756045048207,0.004143581299770741,-0.014803026159612521,0.0014395140695161075,0.9847324374030653,0.9664891298041468,1.0033201030106622,-0.0370158618740769,0.022954778956647045,-0.082006401902183,0.007974678154029212,0.9182990565455703,0.8279299591693342,1.0185320000964142,ratio,wald_normal,PASS
11,gap_timing_unaware__glasses__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,glasses,Near eye,main_gap_common_sample,data_preparation_common_sample,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,-0.013937897052687097,0.006698163082145166,-0.027066055456267422,-8.097386491067726e-4,0.9684163273006587,0.9395803911074349,0.9981372449430587,-0.0772137247512524,0.03710675424052209,-0.1499416266458546,-0.0044858228566502095,0.837117219097532,0.708040945499658,0.9897241719757631,ratio,wald_normal,PASS
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,-0.005287019755325684,0.004335399907451271,-0.013784247432508456,0.003210207921857087,0.9878999882012445,0.9687590052108762,1.0074191635262044,-0.02928924547218177,0.024017423422998407,-0.07636253038270734,0.017784039438343793,0.9347828898654438,0.8387595337678896,1.041799247586261,ratio,wald_normal,PASS
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,-0.009373471289313267,0.006102670045793426,-0.02133448478859978,0.0025875422099732454,0.978648035629487,0.9520626222869893,1.0059758205198703,-0.05192753464607254,0.03380781787829044,-0.11818964008341112,0.014334570791266044,0.8873040531502865,0.7617463113975127,1.0335573286761532,ratio,wald_normal,PASS
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,3,l10_mean_medi,Darkest 10 h mean,gaussian,log10_offset_0.1,ratio,3.0258275287706264e-4,0.0032341070401746812,-0.006036150568012744,0.00664131607376687,1.0006969653036952,0.9861973913813108,1.0154097193112919,0.0016762601493473842,0.017916436738782786,-0.03343931058995712,0.03679183088865189,1.0038671899886669,0.9258927626788096,1.0884082647110276,ratio,wald_normal,PASS
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,4,duration_above_1000,"Time above 1,000 lx melEDI",tweedie_log,identity,ratio,-0.02464134227880291,0.010899920573655707,-0.046004794037515256,-0.0032778905200905664,0.9756597771960132,0.955037383694694,0.9967274758979288,-0.13650910270212344,0.06038382001268317,-0.25485921517593135,-0.018158990228315505,0.8723983790409015,0.7750256021238392,0.9820048907643463,ratio,wald_normal,PASS
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,5,duration_above_250_wake,Time above 250 lx melEDI during wake,tweedie_log,identity,ratio,-0.015168918396983712,0.00840688239120078,-0.0316461051060012,0.0013082683120337803,0.9849455501268928,0.9688493922692097,1.0013091244683419,-0.08403338648947067,0.046572786448094906,-0.17531437058741178,0.007247597608470421,0.9194005600255939,0.8391931616494275,1.0072739250090532,ratio,wald_normal,PASS
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,0.012255795390120875,0.009552007803924518,-0.00646579588561671,0.03097738666585846,0.012255795390120875,-0.00646579588561671,0.03097738666585846,0.06789515005622893,0.052916598437054076,-0.03581947706476554,0.1716097771772234,0.06789515005622893,-0.03581947706476554,0.1716097771772234,difference,wald_normal,PASS
12,gap_timing_unaware__chest__main_gap_common_sample,gap_timing_unaware,Gap-timing-unaware dataset,chest,Chest,main_gap_common_sample,data_preparation_common_sample,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,-3.378449658355469e-4,0.0025907586174651947,-0.00541563854870411,0.004739948617033016,0.9996622120973486,0.9945989995848729,1.004751199943358,-0.0018716071801945905,0.014352389175333054,-0.030001773055949893,0.026258558695560714,0.9981301431843553,0.9704438128958063,1.0266063521600168,ratio,wald_normal,PASS
