run_id,model_role,fitted_bin,observations,fitted_mean,fitted_minimum,fitted_maximum,pearson_mean,pearson_q25,pearson_q75,absolute_pearson_mean,observed_mean,zero_fraction
gap_timing_unaware__glasses__all_available,additive,5,545,78.02760441933737,78.02760441933737,78.02760441933737,1.4555247833774612,-8.778384780774141,-0.580762684409608,12.588036981996058,91.67401548626593,0.28256880733944956
gap_timing_unaware__glasses__all_available,additive,11,544,121.43588926584098,121.43588926584098,121.43588926584098,3.3258260098918973,-11.007503378492475,-6.218877670934015,19.432828401764404,157.76364895082787,0.3161764705882353
gap_timing_unaware__glasses__all_available,additive,2,545,56.27552606722258,56.27552606722258,56.27552606722258,2.7861902008192683,-7.435123962953964,0.694189260092369,12.177323015054961,77.61292238429823,0.30825688073394497
gap_timing_unaware__glasses__all_available,additive,1,545,49.09045561054137,49.09045561054137,49.09045561054137,4.081869038522671,-6.901556043251284,3.9233109717483643,12.10792572403302,77.95931547797706,0.26788990825688075
gap_timing_unaware__chest__all_available,additive,29,603,454.20672098433033,454.20672098433033,454.20672098433033,-8.578069679244232,-21.292442363361346,-15.969364022178713,25.664894119436337,271.22905134650483,0.29187396351575456
gap_timing_unaware__chest__all_available,additive,30,603,607.9539034464202,607.9539034464202,607.9539034464202,18.18716290200359,-25.29162382766968,-18.168031726574643,57.191401930176646,1026.3262150609366,0.2703150912106136
gap_timing_unaware__chest__all_available,additive,23,603,259.4401029521334,259.4401029521334,259.4401029521334,-0.20578221292670815,-16.06029106139437,-8.132541601003421,23.19588936101811,256.3531671624676,0.26865671641791045
gap_timing_unaware__chest__all_available,additive,21,604,233.84094482780776,233.84094482780776,233.84094482780776,-1.341966275834258,-15.242266852942437,-11.884823336406019,22.930833790867453,212.74055604790058,0.30132450331125826
gap_timing_unaware__chest__all_available,additive,22,604,248.94859640731318,248.94859640731318,248.94859640731318,-2.4423617511696376,-15.738360544745058,-7.557197091859269,20.441213699914304,209.75649078184807,0.2847682119205298
gap_timing_unaware__chest__all_available,additive,28,603,409.7077293002079,409.7077293002079,409.7077293002079,-1.5239420873996234,-20.2507793492926,-15.050168949801481,30.455511422050122,377.25661049577883,0.30845771144278605
gap_timing_unaware__chest__all_available,additive,26,603,315.4928458087594,315.4928458087594,315.4928458087594,-4.776945027537051,-17.81351377377963,-12.516888526568271,23.120823053131218,229.4101236141124,0.30514096185737977
gap_timing_unaware__chest__all_available,additive,27,603,370.0677292401706,370.0677292401706,370.0677292401706,0.8448576831201805,-19.322856579624045,-15.420494678868724,31.591141856787942,386.5453590131136,0.32338308457711445
gap_timing_unaware__chest__all_available,additive,24,603,269.23822124525003,269.23822124525003,269.23822124525003,-5.1766562121027935,-16.302679605980885,-9.23096514442621,18.968705470777586,184.12003399753922,0.28192371475953565
gap_timing_unaware__chest__all_available,additive,20,604,202.51635417992935,202.51635417992935,202.51635417992935,0.5469023275407252,-14.180728295562723,-8.809673059172576,22.086871371782582,208.47085091825983,0.304635761589404
gap_timing_unaware__chest__all_available,additive,25,603,286.26788596511886,286.26788596511886,286.26788596511886,-1.8402738670471368,-16.868641540142747,-10.963900239431876,23.923807000907942,256.18723413239195,0.2769485903814262
gap_timing_unaware__chest__all_available,additive,14,604,142.99619112314227,142.99619112314227,142.99619112314227,-4.664183368599719,-11.930491686095035,-8.873425850180114,14.221043500091811,87.09682893559236,0.2996688741721854
gap_timing_unaware__chest__all_available,additive,17,604,168.2579049012506,168.2579049012506,168.2579049012506,2.7931415844894527,-12.913199851613035,-7.740133408720568,21.85396153720776,205.36575279180624,0.26655629139072845
gap_timing_unaware__chest__all_available,additive,15,604,150.61905033991127,150.61905033991127,150.61905033991127,-2.600963352690869,-12.211057360350472,-7.264772971186228,15.470308745927639,118.81291483814006,0.28642384105960267
gap_timing_unaware__chest__all_available,additive,18,604,175.99991451392964,175.99991451392964,175.99991451392964,-2.2410632841083777,-13.220582591156962,-5.41647529824144,16.08603862581614,146.29436774304074,0.26158940397350994
gap_timing_unaware__chest__all_available,additive,12,604,126.77114022441795,126.77114022441795,126.77114022441795,-3.7133855416151595,-11.261694176389918,-9.730011997002851,15.032278242500299,84.99280741863495,0.3675496688741722
gap_timing_unaware__chest__all_available,additive,16,604,159.42007246895153,159.42007246895153,159.42007246895153,3.099839242497311,-12.595131268679035,-4.213974315003091,20.885058506285386,198.24930537466997,0.29635761589403975
gap_timing_unaware__chest__all_available,additive,5,604,85.57221727999736,85.57221727999736,85.57221727999736,2.585680059035324,-9.224489032442133,-1.7255794302011873,14.730073215055038,109.59103232398031,0.2947019867549669
gap_timing_unaware__chest__all_available,additive,11,604,115.48816888975887,115.48816888975887,115.48816888975887,-4.5761239195561805,-10.701394177270211,-6.795905017189855,11.706616716634812,66.18312895605712,0.3079470198675497
gap_timing_unaware__chest__all_available,additive,19,604,185.0997657554718,185.0997657554718,185.0997657554718,-1.823570633781074,-13.553418355473575,-4.0907721766115825,16.58304936365939,160.09448318016607,0.2533112582781457
gap_timing_unaware__chest__all_available,additive,4,604,79.61866744634582,79.61866744634582,79.61866744634582,4.563974498603499,-8.828803611464172,-0.13725976102779583,16.03162730541371,121.06255381831612,0.2781456953642384
gap_timing_unaware__chest__all_available,additive,10,604,107.61386906125571,107.61386906125571,107.61386906125571,1.2522597400153777,-10.367445192911529,0.7235787142050416,14.612659618618688,120.47996574471463,0.29635761589403975
gap_timing_unaware__chest__all_available,additive,3,604,68.123143080456245,68.123143080456245,68.123143080456245,-0.2600942667490807,-8.227365223216449,-3.6001285435118957,11.442203446515366,65.83473203514771,0.2897350993377483
gap_timing_unaware__chest__all_available,additive,13,604,134.80212090939267,134.80212090939267,134.80212090939267,-4.580780545194808,-11.576846740475363,-8.658566138760495,13.750235385589086,81.82292529980917,0.2947019867549669
gap_timing_unaware__chest__all_available,additive,6,604,90.12804336197301,90.12804336197301,90.12804336197301,4.090434842048485,-9.472960791464537,-1.611777926440422,16.31123292771154,129.05953597492845,0.29635761589403975
gap_timing_unaware__chest__all_available,additive,2,604,58.414875646286106,58.414875646286106,58.414875646286106,7.775684240638834,-7.617860864401834,12.98646269143969,16.452693148816223,117.57362343621367,0.30960264900662254
gap_timing_unaware__chest__all_available,additive,1,604,50.177830441054084,50.177830441054084,50.177830441054084,2.9149672381375074,-7.029219801479096,2.088079010651243,11.439081857934305,70.83161985102872,0.3211920529801324
gap_timing_unaware__chest__all_available,additive,9,604,101.94395633396287,101.94395633396287,101.94395633396287,4.257043225056733,-10.059706179875013,-2.2304399068733813,17.449013119756447,145.0142539735834,0.271523178807947
gap_timing_unaware__chest__all_available,additive,7,604,94.02884629800846,94.02884629800846,94.02884629800846,0.3397988191389591,-9.663282857016979,-3.1771680129798052,13.576347203062285,97.27853501178852,0.271523178807947
gap_timing_unaware__chest__all_available,additive,8,604,98.23956647605648,98.23956647605648,98.23956647605648,0.8688923718481042,-9.884511550797914,-2.754494562833905,14.237255756551338,106.98724124554325,0.25496688741721857
