run_id,model_role,site,work_free_day,activity_status,clock_hour_bin,one_hour_observations,participant_days,participants,residual_mean,residual_sd,fitted_mean,observed_mean,zero_fraction
main__chest__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),15,25,25,14,24.61839407615138,33.321251613955496,58.27825127005613,245.9608620994528,0
main__chest__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),16,25,25,14,48.7212942517061,130.35307896100105,58.25874565166714,429.56524372684373,0.04
main__chest__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),17,25,25,14,26.11921095656088,45.28320877264328,58.25874565166714,257.7010430200908,0.04
main__chest__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),18,26,26,14,3.7875267210478802,13.944181613215996,58.120444725469206,86.89312594275715,0.038461538461538464
main__chest__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),19,25,25,13,-4.664544172932988,3.880490222627071,58.1172007694114,22.321346172032914,0.04
main__chest__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),20,24,24,12,-5.732065329792256,2.0326310459626513,57.58523078738763,14.131546361752607,0.08333333333333333
main__chest__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),21,25,25,13,-5.038530287244215,4.010913854710614,58.1172007694114,19.530214569301478,0.12
main__chest__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),22,26,26,14,-6.060304616252231,2.601179697530215,58.120444725469206,11.92540049572049,0.23076923076923078
main__chest__all_available,additive,FUSPCEU,Work day,Sedentary (no reported exercise),23,26,26,14,-7.253012911939103,0.893667615819516,58.120444725469206,2.8463325263491175,0.5384615384615384
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),0,7,7,4,-8.884862376356162,0.33417922573004544,79.15176977428136,0.057681984239355354,0.2857142857142857
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),1,7,7,4,-8.888994839181143,0.33464377227382447,79.15176977428136,0.020796919943749416,0.8571428571428571
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),2,7,7,4,-8.89143574105458,0.3314065124209011,79.15176977428136,0,1
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),3,7,7,4,-8.89143574105458,0.3314065124209011,79.15176977428136,0,1
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),4,7,7,4,-8.89143574105458,0.3314065124209011,79.15176977428136,0,1
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),5,7,7,4,-8.89143574105458,0.3314065124209011,79.15176977428136,0,1
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),6,7,7,4,-8.89143574105458,0.3314065124209011,79.15176977428136,0,1
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),7,7,7,4,-8.89143574105458,0.3314065124209011,79.15176977428136,0,1
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),8,7,7,4,-8.882629310381082,0.32433812824703967,79.15176977428136,0.0805153750806958,0.7142857142857143
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),9,7,7,4,-6.478388273809915,6.177828398523877,79.15176977428136,22.079686811028623,0.5714285714285714
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),10,7,7,4,-8.007432612245596,1.002908493255931,79.15176977428136,8.151460501828323,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),11,7,7,4,-3.643141162056923,5.000776443672806,79.15176977428136,47.93117463036776,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),12,7,7,4,2.436356655828863,9.776399109053669,79.15176977428136,103.02251142835897,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),13,7,7,4,44.08285904023011,106.18772971288458,79.15176977428136,473.96466336201036,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),14,7,7,4,-1.0151855186733039,4.657214128282055,79.15176977428136,69.81656762283771,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),15,7,7,4,-1.1589209641335265,6.364744809180022,79.15176977428136,69.12963382554797,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),16,7,7,4,-4.258261437802944,2.9609945869920558,79.15176977428136,41.71789582354205,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),17,7,7,4,-4.69344537276378,7.181257423019346,79.15176977428136,36.577024587741676,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),18,7,7,4,-8.010619555424315,1.3436678585512958,79.15176977428136,7.657732345772862,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),19,7,7,4,-8.161762150020879,1.3660356539571594,79.15176977428136,6.3570719614728155,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),20,7,7,4,-7.613621646141976,1.8548728060111028,79.15176977428136,11.387266746160995,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),21,7,7,4,-6.84473527801495,2.294241366458782,79.15176977428136,18.021255125069267,0
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),22,7,7,4,-7.046859534778982,2.407534543007082,79.15176977428136,16.677719448102987,0.14285714285714285
main__chest__all_available,additive,FUSPCEU,Free day,Sedentary (no reported exercise),23,7,7,4,-8.257937443531068,1.3674893278833251,79.15176977428136,5.778389562449665,0.14285714285714285
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",0,38,38,14,-9.613327292349428,0.6712448873618098,96.07626612469501,1.755392157538675,0.5
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",1,39,39,14,-9.770901757220425,0.48590486369875713,96.17853611679612,0.2451353204445106,0.8717948717948718
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",2,39,39,14,-9.795475146226995,0.4828890109312318,96.17853611679612,0,1
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",3,39,39,14,-9.795475146226995,0.4828890109312318,96.17853611679612,0,1
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",4,39,39,14,-9.795475146226995,0.4828890109312318,96.17853611679612,0,1
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",5,39,39,14,-9.794791561971673,0.4828016335934669,96.17853611679612,0.0067403459158315695,0.9230769230769231
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",6,39,39,14,-9.672436382935256,0.5963947967622334,96.17853611679612,1.2142727728303646,0.5384615384615384
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",7,39,39,14,-9.209455955233548,1.1335117473377507,96.17853611679612,5.800157965091024,0.38461538461538464
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",8,39,39,14,-3.816598396058921,25.006931211835465,96.17853611679612,60.258121799324364,0.1794871794871795
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",9,37,37,14,0.3502742572771164,16.487697429036697,96.21240479931335,101.06258587070911,0.05405405405405406
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",10,38,38,14,13.181265357798493,68.84392300938995,96.0262441374201,226.8328454841717,0.02631578947368421
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",11,39,39,14,45.8564279224262,250.16015051678616,96.17853611679612,557.14572197383,0
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",12,39,39,14,21.5688223994953,68.19510095826182,96.17853611679612,309.40838700388235,0
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",13,38,38,14,16.479748751629707,47.1100682696053,96.44632091973585,260.71913493059975,0
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",14,37,37,14,14.079374246224553,41.53372633635839,95.85334511820021,236.36266709393976,0.02702702702702703
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",15,36,36,14,18.838458445470945,65.05506684780035,96.57112995327611,286.5146160589936,0
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",16,36,36,14,9.904583059447114,29.92694690161451,96.21554600431503,190.6953097347236,0
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",17,36,36,14,9.697594011395177,46.464083500691956,96.66299471553911,189.07925122402057,0
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",18,38,38,14,-4.130085066610563,8.022952983405629,96.70419615366619,55.36059148737319,0
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",19,35,35,14,-6.030921232269223,8.13239473209498,96.63400400455969,35.97264344565191,0
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",20,38,38,14,-8.083038502799138,2.792573936753669,96.0262441374201,16.466853313314108,0.02631578947368421
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",21,37,37,14,-8.680592593845086,1.3758279390881483,95.8854052585237,10.744914881043789,0.05405405405405406
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",22,38,38,14,-8.912792383281847,1.6674573720225565,96.44632091973585,8.79749492617831,0.05263157894736842
main__chest__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",23,36,36,14,-9.474554229172087,0.6153205333379018,96.12697377134228,3.1157016042219934,0.08333333333333333
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",0,18,18,10,-11.454934251292604,1.184909277142153,139.34604309306096,3.8396589972161523,0.2777777777777778
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",1,18,18,10,-11.5553437381566,1.2303654103472674,139.34604309306096,2.6128845122658486,0.6111111111111112
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",2,18,18,10,-11.577899255128617,1.2460983299511639,139.34604309306096,2.3324458258575813,0.8888888888888888
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",3,18,18,10,-11.7901955840243,0.5403616199627359,139.34604309306096,0.03085399842658125,0.9444444444444444
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",4,18,18,10,-11.793041528549876,0.5348921156348285,139.34604309306096,0,1
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",5,18,18,10,-11.792638767180643,0.5348981725266303,139.34604309306096,0.004748100582572126,0.9444444444444444
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",6,18,18,10,-11.716181827039996,0.5841139617948367,139.34604309306096,0.9064363333064381,0.3333333333333333
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",7,18,18,10,-11.153922556028213,0.9838290375550146,139.34604309306096,7.564305105707289,0.2222222222222222
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",8,18,18,10,-10.298919048248958,1.7424280894275221,139.34604309306096,17.67339219944966,0.05555555555555555
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",9,18,18,10,-8.955042308774386,2.160431077931682,139.34604309306096,33.62789039962531,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",10,17,17,10,-5.247284965435716,5.997257044915803,139.28674690868297,78.16004532671369,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",11,18,18,10,13.436905016196336,70.08777877637633,139.34604309306096,298.8301813209579,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",12,17,17,10,3.86730392136251,22.587808814019034,139.71891823307172,188.70155757572124,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",13,17,17,10,8.377125542279385,23.946488110082843,139.2422380292347,237.726130859084,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",14,13,13,9,39.793493374456226,126.07322268521085,141.79090617249798,620.6688179608831,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",15,16,16,8,17.68704042679518,41.853171922603806,138.99029208123068,350.05222454917026,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",16,15,15,9,-4.648844662969762,8.59237990294705,138.17824422552604,81.67981149835286,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",17,18,18,10,-3.5932936873872277,14.627190042947852,139.34604309306096,97.79354720677529,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",18,17,17,10,-7.188247920314448,5.340041915655625,139.8509988696959,54.780142263344295,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",19,17,17,10,-8.446344213624052,6.662774603908988,139.8509988696959,40.510950743688326,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",20,17,17,10,-9.118387708862276,5.07423395355303,139.8509988696959,30.610637827527107,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",21,18,18,10,-9.765109857704056,3.1892605813925607,139.34604309306096,23.408503733045404,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",22,17,17,10,-10.521371838609777,1.6142172606533647,138.50466923278987,14.219064743863724,0
main__chest__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",23,15,15,10,-11.266213884178208,1.188467869381852,138.19511905021872,5.374596574879561,0.13333333333333333
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),0,24,24,11,-6.050142915545447,2.250045020858315,53.921461265930844,9.93983472398373,0.25
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),1,25,25,12,-6.449350440609917,2.2793840594712975,53.68870531673412,6.422874931655319,0.56
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),2,25,25,12,-7.094887249366012,0.8813802434414812,53.68870531673412,1.8747087315941644,0.72
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),3,25,25,12,-7.12777965590831,0.7412866339464812,53.68870531673412,1.596921973073015,0.84
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),4,25,25,12,-7.304279042992866,0.3995506363252531,53.68870531673412,0.09288230341655598,0.92
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),5,25,25,12,-7.299182190238059,0.39143800167690046,53.68870531673412,0.1343074313868404,0.84
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),6,25,25,12,-7.058807909993447,0.7794619748397789,53.68870531673412,1.887207637528973,0.56
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),7,25,25,12,-6.303543284909576,1.6948057962873329,53.68870531673412,7.490188662107636,0.36
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),8,25,25,12,-3.283817660087438,9.086833617026377,53.68870531673412,30.453939056936385,0.04
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),9,25,25,12,3.0750767041390668,15.478330929843514,53.68870531673412,78.82472915597774,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),10,25,25,12,7.4070706249784894,19.35200506029566,53.68870531673412,107.80882232851579,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),11,24,24,11,11.737623849283052,21.124544056244293,53.921461265930844,140.5203350658463,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),12,24,24,11,40.89789243636383,78.85951285645025,53.921461265930844,363.5978196240965,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),13,25,25,12,48.31012299148255,119.94837195798803,53.68870531673412,400.4033078985297,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),14,25,25,12,29.119895339016065,57.60108782004977,53.68870531673412,262.93768285993804,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),15,25,25,12,21.36248907251689,25.573464645842165,53.68870531673412,210.31032512828716,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),16,25,25,12,19.99085354342737,22.046252659371763,53.68870531673412,200.9424337699894,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),17,22,22,11,7.995117720927729,11.319182469522818,54.49426745786591,113.53602165761886,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),18,24,24,12,5.751454808741515,18.417877644102084,53.90160749058763,96.20804636812733,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),19,24,24,12,-1.5536612665136937,5.3933953639435845,53.90160749058763,42.21257715207249,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),23,23,23,12,-5.351225495555445,2.6765186493288757,53.505663042046,14.381989500392635,0.043478260869565216
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),20,23,23,12,-4.129137113382844,3.448667361251936,53.87844387249595,23.366243127727948,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),21,23,23,12,-4.478771878604445,3.0667018127707095,53.76775963068919,21.03430503996817,0
main__chest__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),22,24,24,12,-5.313147926326721,2.344434043064639,53.6576359254857,14.538693058929484,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),0,15,15,11,-7.771609047045464,1.5832631534746202,75.27558434036258,8.053458203656241,0.3333333333333333
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),1,15,15,11,-8.242283693904888,0.9485267749604661,75.27558434036258,3.762312134419968,0.4666666666666667
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),2,15,15,11,-7.304849419820889,2.8457508514993832,75.27558434036258,12.102273478548762,0.6
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),3,15,15,11,-8.520134141808715,0.5617885125821775,75.27558434036258,1.2622630654799603,0.7333333333333333
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),4,15,15,11,-8.616138991090951,0.4449085101463026,75.27558434036258,0.44204236747119824,0.8666666666666667
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),5,15,15,11,-8.619124883448364,0.44798479183008516,75.27558434036258,0.4130502229171883,0.8666666666666667
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),6,15,15,11,-8.459990930700284,0.581054369121093,75.27558434036258,1.8320518627768065,0.4666666666666667
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),7,15,15,11,-6.323186032405967,7.410711995055683,75.27558434036258,21.357589371038145,0.4
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),8,15,15,11,-5.078274016962317,9.892153501950705,75.27558434036258,32.61371334882695,0.13333333333333333
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),9,15,15,11,-6.3147372902085905,2.2595923019953728,75.27558434036258,20.796233463746884,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),10,15,15,11,-2.4818158476186456,6.229862570826896,75.27558434036258,54.35018735760422,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),11,15,15,11,-0.1265141262069085,7.294979527328864,75.27558434036258,73.62940306028534,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),12,15,15,11,41.64329961933799,154.4282443022172,75.27558434036258,404.4783593778928,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),13,15,15,11,3.8205664050199886,13.083973343672415,75.27558434036258,109.25910121602455,0.06666666666666667
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),14,15,15,11,2.7592217009427356,8.526702488700321,75.27558434036258,101.3306433181936,0.06666666666666667
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),15,15,15,11,4.1237479729976245,11.331290992561106,75.27558434036258,112.57595098432036,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),16,15,15,11,-0.03894924116615197,7.80856091552427,75.27558434036258,76.58747919863839,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),17,14,14,11,-4.234193276822778,7.052279941422643,75.71066413224854,39.578365771737445,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),18,14,14,10,-1.453551001530104,10.028716447567302,75.33863801112629,62.42845349497139,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),19,14,14,11,-1.6586905746285912,10.922467750311174,76.21448053555797,61.13145740871781,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),20,15,15,11,-5.382760768346213,3.8646172796107994,75.27558434036258,28.86874687290925,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),21,13,13,9,-5.924469537940288,3.4798352279035876,75.71142446902927,24.669110087633783,0
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),22,15,15,11,-6.125150820092761,2.770679705464322,75.27558434036258,22.512697196615818,0.06666666666666667
main__chest__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),23,13,13,9,-6.472181838351213,2.4920708659916047,74.15440280530346,18.595613978491592,0.15384615384615385
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",0,73,73,33,-13.045198595038197,0.5779624469320166,172.51346148964478,1.1449510512725571,0.7534246575342466
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",1,73,73,33,-13.129227257382583,0.337696163374969,172.51346148964478,0.01219941709129736,0.9452054794520548
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",2,73,73,33,-13.13012938501143,0.33841848753406206,172.51346148964478,1.0280924984244571e-4,0.9863013698630136
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",3,73,73,33,-13.130130989992859,0.33841234068462384,172.51346148964478,8.378648243240522e-5,0.9863013698630136
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",4,73,73,33,-13.096856353119234,0.35048313574493,172.51346148964478,0.44606863187110907,0.8767123287671232
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",5,72,72,32,-12.83636336581169,0.7210519865564232,172.30784845641665,3.7686115380532845,0.3194444444444444
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",6,69,69,32,-6.5205277489430715,13.01433872614127,172.37441502659678,86.97481729644554,0.17391304347826086
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",7,62,62,30,5.800297939001336,36.89605640299115,171.79909547223932,248.38659055064937,0.08064516129032258
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",8,62,62,31,14.682537276175385,44.16724743018677,173.03293940384748,367.0439393370559,0
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",9,68,68,33,50.59845485015098,176.38903561946432,172.33429808526262,832.7070738430438,0
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",10,69,69,33,8.580653941553257,28.06792966209457,172.63653971002492,285.27843314578917,0.014492753623188406
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",11,69,69,32,10.273800313773782,31.84037947708932,172.8134867299897,306.6668515405341,0
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",12,72,72,33,21.9598333655572,64.43046360545634,172.36548286855228,455.5784845102449,0
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",13,72,72,33,42.95232643176362,200.80655545181617,172.36548286855228,732.5902585927063,0
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",14,71,71,33,8.50277361711787,32.037411060772605,172.23405798398267,283.3607768724376,0
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",15,73,73,33,7.1971084782225,24.87169073800642,172.51346148964478,267.9355961532982,0
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",17,70,70,32,-7.789631602634316,6.617872983472034,172.78794677283025,70.53984808558202,0
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",18,70,70,32,-10.919773965382788,5.880013087359612,172.52769769785309,29.09337630084288,0.014285714285714285
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",19,68,68,33,-11.501125947765512,2.9789274153847654,172.42619379581058,21.407204548065884,0.014705882352941176
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",20,67,67,33,-11.89786023782116,1.5924289933789626,172.28006635570614,16.14069831793726,0.014925373134328358
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",21,70,70,33,-11.797730040069014,2.6396262572331763,172.6728442125372,17.67342909407635,0.04285714285714286
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",22,69,69,32,-12.451059759903176,2.1681028344904987,172.74317035055424,9.090766613143511,0.2028985507246377
main__chest__all_available,additive,UCR,Work day,"Active (light, moderate, or vigorous exercise)",23,71,71,33,-12.844569634115615,0.7717523040648574,172.72281068977406,3.874303916342139,0.4507042253521127
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),0,66,66,33,-9.328039920691424,1.1912345022864805,93.68846341711824,3.394626156875209,0.6212121212121212
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),1,66,66,33,-9.607765923081,0.37490211349707414,93.68846341711824,0.6569817594353496,0.8484848484848485
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),2,66,66,33,-9.619825100496122,0.3622238025957953,93.68846341711824,0.5551218316168041,0.9545454545454546
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),3,66,66,33,-9.608668030754485,0.4999067690593031,93.68846341711824,0.6802226707332956,0.9696969696969697
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),4,66,66,33,-9.6170035434516,0.4729517886281722,93.68846341711824,0.5920847659772577,0.9696969696969697
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),5,63,63,33,-9.536111408516659,0.4761589189526313,93.2429021451651,1.1305082382077167,0.3333333333333333
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),6,64,64,33,-4.436656896186752,14.349992290747993,93.58760916352784,51.90349472694921,0.1875
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),7,66,66,33,4.2552791220869635,29.409619630641288,93.68846341711824,135.7276613914235,0.18181818181818182
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),8,62,62,31,23.94915447412854,84.2787821329924,93.76816901873958,321.7849099816778,0.0967741935483871
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),9,64,64,33,19.482552476799203,56.75037290443274,93.76798763350743,279.26321894273025,0.03125
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),10,65,65,32,16.750301482358246,37.59792775565737,93.79207541134123,254.92589223761334,0
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),11,65,65,33,24.7858447785686,53.431087709218325,93.7556253945594,330.7915515382722,0
main__chest__all_available,additive,UCR,Work day,Sedentary (no reported exercise),12,66,66,33,23.098212738079123,54.299679478734156,93.68846341711824,315.9509583509655,0
