scope,path,expected_sha256,observed_sha256,expected_bytes,observed_bytes,status
order72b_recovery,scripts/hypotheses/H11/build_h11_stage3_figures.R,405b357920ce9ba15d4fadd3f34d4ebd33f19ab463b89d856d46ab125318fde2,405b357920ce9ba15d4fadd3f34d4ebd33f19ab463b89d856d46ab125318fde2,27841,27841,PASS
order72b_recovery,notebooks/hypotheses/H02.qmd,b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8,b50b55eebb75f120928707821dc3b8e8d6f16905418c56d8d689744926ff3de8,57185,57185,PASS
order72b_recovery,notebooks/hypotheses/H06.qmd,5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e,5f8ec988d680e1a3e3dbf2410f0d4e6a49ded80a9990b3a09661aebdc98cbd4e,65023,65023,PASS
order72b_recovery,notebooks/hypotheses/H05.qmd,f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780,f748873f5f68198665fc3cb3d7047f586c619408f86e5e22bd9814593f9f2780,74614,74614,PASS
order72b_recovery,notebooks/hypotheses/H08.qmd,56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859,56cdd3382ff933f20706d50e75af00160ebdc3c503307f9fdf02fb7c2ae6e859,44496,44496,PASS
order72b_recovery,notebooks/hypotheses/H10.qmd,0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855,0b2daad24e16ad62a87c2b74d5989cb2ff3738dca47d5dd3fda0af366e93c855,49319,49319,PASS
order72b_recovery,notebooks/hypotheses/H11.qmd,a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5,a30520f117d65cf13b0cd87fce56395307582c9dfefa1b016332c6a695b80fb5,58146,58146,PASS
order72b_recovery,audit/hypotheses/H02/H02_analysis_preparation.qmd,92424e41a7f54d05b816ff79144850a27aabc8181aa705384b22f4c7cdc3b9a1,92424e41a7f54d05b816ff79144850a27aabc8181aa705384b22f4c7cdc3b9a1,55146,55146,PASS
order72b_recovery,audit/hypotheses/H06/H06_analysis_preparation.qmd,5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0,5b128499a1f1a9312089ec47dfd1ba30cebb2a31059608659c0aa464753abfa0,63867,63867,PASS
order72b_recovery,audit/hypotheses/H05/H05_analysis_preparation.qmd,843f60f890daac0e41c6655bc365ab0325e3f582e011610469a799946b2f2811,843f60f890daac0e41c6655bc365ab0325e3f582e011610469a799946b2f2811,77823,77823,PASS
order72b_recovery,audit/hypotheses/H08/H08_analysis_preparation.qmd,3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d,3eeeda47c909be2ca32bf234af18f2d690f1c3e7b26e854f7311c0d8300f6f2d,57777,57777,PASS
order72b_recovery,audit/hypotheses/H10/H10_analysis_preparation.qmd,706fe46f293bd09bfd3cb75c14bc3082410a452acfff666d76219f266fded1a6,706fe46f293bd09bfd3cb75c14bc3082410a452acfff666d76219f266fded1a6,58446,58446,PASS
order72b_recovery,audit/hypotheses/H11/H11_analysis_preparation.qmd,3f5a0d2ead03d2cb149451709110b59ba1387401f9ff633dfba1a0663f4b0816,3f5a0d2ead03d2cb149451709110b59ba1387401f9ff633dfba1a0663f4b0816,54527,54527,PASS
order72b_recovery,_build/nathealth/notebooks/hypotheses/H02.html,2f8ea6ded87b5ff9f43aec445c096369b47315c474752c06f856e68e725c7143,2f8ea6ded87b5ff9f43aec445c096369b47315c474752c06f856e68e725c7143,295148,295148,PASS
order72b_recovery,_build/nathealth/notebooks/hypotheses/H06.html,4883b77a2e225c8bad8628f1a04274f5d19d81aeb7cc493949707cdc6cd98e2f,4883b77a2e225c8bad8628f1a04274f5d19d81aeb7cc493949707cdc6cd98e2f,4898816,4898816,PASS
order72b_recovery,_build/nathealth/notebooks/hypotheses/H05.html,d643cf7e51a357c64e46d52e72a1607491d70ad9626bc45f06d497fd46663dda,d643cf7e51a357c64e46d52e72a1607491d70ad9626bc45f06d497fd46663dda,639578,639578,PASS
order72b_recovery,_build/nathealth/notebooks/hypotheses/H08.html,4943ccbb186ddc292a169513f3752da15bc29765acb5f3c33ef0f585f7d96a20,4943ccbb186ddc292a169513f3752da15bc29765acb5f3c33ef0f585f7d96a20,338769,338769,PASS
order72b_recovery,_build/nathealth/notebooks/hypotheses/H10.html,9eccd8f7b2156aca725c884298b17111b3945ff14b8070cf131d8c7ea2fc6cb8,9eccd8f7b2156aca725c884298b17111b3945ff14b8070cf131d8c7ea2fc6cb8,358429,358429,PASS
order72b_recovery,_build/nathealth/notebooks/hypotheses/H11.html,5e18bb94d0ad84d0e6916a12c1eb819b224b87c9030eb2bd8dba49422d1c4d53,5e18bb94d0ad84d0e6916a12c1eb819b224b87c9030eb2bd8dba49422d1c4d53,304992,304992,PASS
order72b_recovery,_build/nathealth/audit/hypotheses/H02/H02_analysis_preparation.html,79459f44495fc28bba2d678a788192402f5ca6244aae2c1bc397901a4a53173f,79459f44495fc28bba2d678a788192402f5ca6244aae2c1bc397901a4a53173f,611656,611656,PASS
order72b_recovery,_build/nathealth/audit/hypotheses/H06/H06_analysis_preparation.html,aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e,aeac00b6806ae10368e133e904784e7c2fcc79747bb8c8e2dc95fe2d721a944e,849699,849699,PASS
order72b_recovery,_build/nathealth/audit/hypotheses/H05/H05_analysis_preparation.html,c88614a3c17b604817a5f08e8c8310adb702d40edd7da67bc1238c737d3cdbb8,c88614a3c17b604817a5f08e8c8310adb702d40edd7da67bc1238c737d3cdbb8,925586,925586,PASS
order72b_recovery,_build/nathealth/audit/hypotheses/H08/H08_analysis_preparation.html,524107d84b907fd830bcc31fa0b2340c10608923a4d5f99208c40b3adf5af4ba,524107d84b907fd830bcc31fa0b2340c10608923a4d5f99208c40b3adf5af4ba,730813,730813,PASS
order72b_recovery,_build/nathealth/audit/hypotheses/H10/H10_analysis_preparation.html,c679d369c1e38a2f8479a2a2bef7b2d17fee6ba6bbf17c0d1d27c180ab97693d,c679d369c1e38a2f8479a2a2bef7b2d17fee6ba6bbf17c0d1d27c180ab97693d,650688,650688,PASS
order72b_recovery,_build/nathealth/audit/hypotheses/H11/H11_analysis_preparation.html,8eaf3fa9ee561f90a18ab5980c12447e33a0955d17eb6a7ebc3183c5d089517c,8eaf3fa9ee561f90a18ab5980c12447e33a0955d17eb6a7ebc3183c5d089517c,769879,769879,PASS
order72b_recovery,renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493,603493,PASS
order72b_recovery,.Rprofile,3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4,3f9d62fc3f1bf5888a09816101b705f9844ef4cd44ee5ad157f4168dac4af4d4,26,26,PASS
order72b_recovery,_quarto.yml,44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c,44e4a7435494d570baca6e7b0de75b15be015a52c811c076dd2b8b959d70f59c,2517,2517,PASS
order72b_recovery,_quarto-nathealth.yml,e54c71794f4f763a8b50417ab83ff3db37bc9af3fef3f4d1910576ab12c61bc7,e54c71794f4f763a8b50417ab83ff3db37bc9af3fef3f4d1910576ab12c61bc7,10042,10042,PASS
order72b_recovery,audit/report_harmonization/owner_orders/72_manuscript_svg_exports_proposed.md,d3f329a2149149663c47e5db4514cbb7771b0afb6362afc8b911871068d0ebcd,d3f329a2149149663c47e5db4514cbb7771b0afb6362afc8b911871068d0ebcd,14878,14878,PASS
order72b_recovery,audit/report_harmonization/owner_orders/72_manuscript_svg_exports_released.md,d14575d7c262b01fe58ba85d343f966d5953601a0fb41cc0f61c25279eb4071c,d14575d7c262b01fe58ba85d343f966d5953601a0fb41cc0f61c25279eb4071c,6898,6898,PASS
order72b_recovery,audit/report_harmonization/report018_order72_release/verification.md,92502f981867934a752cb5a8f719fb7523ed1b8c7b3caeafdef626b36e8b9ee4,92502f981867934a752cb5a8f719fb7523ed1b8c7b3caeafdef626b36e8b9ee4,2117,2117,PASS
order72b_recovery,audit/report_harmonization/report018_order72_release/owner_plan.csv,6a2ea752ab8a9e68e891346f5e7b7e08cd36b4eebd31ba9bdd268a5d97a60cb5,6a2ea752ab8a9e68e891346f5e7b7e08cd36b4eebd31ba9bdd268a5d97a60cb5,814,814,PASS
order72b_recovery,audit/report_harmonization/report018_order72_release/input_pins.csv,80329b523a44044dd14ec08a49df838040328c907cb6ce9cf2d5fab4a4040c05,80329b523a44044dd14ec08a49df838040328c907cb6ce9cf2d5fab4a4040c05,5165,5165,PASS
order72b_recovery,audit/report_harmonization/report018_order72_release/protected_source_config.csv,9c2d2609a7ca40324beba56fe8e48836320ad83a1aeae6c091dcf8bf7e05df8f,9c2d2609a7ca40324beba56fe8e48836320ad83a1aeae6c091dcf8bf7e05df8f,3352,3352,PASS
order72b_recovery,audit/report_harmonization/report018_order72_release/release_manifest.csv,8e25aa779f0115a3a5da9ffcdc3913b81cd6fb06df0c17c9f6d5825356263526,8e25aa779f0115a3a5da9ffcdc3913b81cd6fb06df0c17c9f6d5825356263526,9379,9379,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/stopped_artifact_manifest.csv,e43b7894e9f8605706244f6f96960d7a10704367c99b1e3461a0e02c4aee2c42,e43b7894e9f8605706244f6f96960d7a10704367c99b1e3461a0e02c4aee2c42,3304,3304,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/completion_manifest.csv,c17e81e95dcd388319b756e16f9619b636d304c12f80102f0d324d13392c63f3,c17e81e95dcd388319b756e16f9619b636d304c12f80102f0d324d13392c63f3,1791,1791,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/stopped_manifest.csv,da1ed5c901cd3e44f8156826fbb1729bf94b9a5b6cf7c532f8de7ad2d5bb9b40,da1ed5c901cd3e44f8156826fbb1729bf94b9a5b6cf7c532f8de7ad2d5bb9b40,3837,3837,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/failure_manifest.csv,f88f909b6691e71a6b3d80d5ce2a8767abd70e76ecb2dff45f2230fac5ed7110,f88f909b6691e71a6b3d80d5ce2a8767abd70e76ecb2dff45f2230fac5ed7110,2154,2154,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/candidate/figure4_exact_layout_replication.svg,2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd,2f9493540f12c9c660d213ee619bc726f1e3a0e34ce52c0e59bdf6bd8102a5cd,2982460,2982460,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/commands.txt,bc3366dfd454f70df9a9048402674f79bed81a822251d3c29c46719dbb306aea,bc3366dfd454f70df9a9048402674f79bed81a822251d3c29c46719dbb306aea,1556,1556,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/environment.txt,af48cb07238dbb3d2dd012dd36d2192cf7071fa7fca51485e1f7468d9dc84eb0,af48cb07238dbb3d2dd012dd36d2192cf7071fa7fca51485e1f7468d9dc84eb0,164,164,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/export_h02_figure4_svg.R,698c8b3fa52ffecef4b1dcba49bccae44b8ffa74f82808ecbe06e5b95bd9aa2d,698c8b3fa52ffecef4b1dcba49bccae44b8ffa74f82808ecbe06e5b95bd9aa2d,26382,26382,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/failure_summary.md,07f8564e6e7b69f73df80b161df99368f7bca64f8c887765e13f2cbcdb8a61ea,07f8564e6e7b69f73df80b161df99368f7bca64f8c887765e13f2cbcdb8a61ea,907,907,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/h02_input_pin_check.csv,4f549f834ddbd2e3865c8c9ebe9ed62c02959c66e825d1a5e1c542058c75a852,4f549f834ddbd2e3865c8c9ebe9ed62c02959c66e825d1a5e1c542058c75a852,1311,1311,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/package_versions.csv,e782284c71e0939afea13e26c3770e46bdcd564e576ef49fb55365a7f8d7a24c,e782284c71e0939afea13e26c3770e46bdcd564e576ef49fb55365a7f8d7a24c,269,269,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/post_failure_release_manifest_check.csv,6b804450562b4e3b7488b7737706c30ca334dbbcbb92d436163cc78df96e0c65,6b804450562b4e3b7488b7737706c30ca334dbbcbb92d436163cc78df96e0c65,15103,15103,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/pre_export_release_manifest_check.csv,6b804450562b4e3b7488b7737706c30ca334dbbcbb92d436163cc78df96e0c65,6b804450562b4e3b7488b7737706c30ca334dbbcbb92d436163cc78df96e0c65,15103,15103,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/release_identity_check.csv,bf4dd26e81e9a33c364d315db5e481c96ab424dfe4b33ec4d4679db0f1dad6c9,bf4dd26e81e9a33c364d315db5e481c96ab424dfe4b33ec4d4679db0f1dad6c9,1002,1002,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/REPORT018-ORDER72-SVG-REVIEW-stopped.md,df087a1b4c5656e4ee0de23ee99c2cbdb15ed7bb89afda2441d4af24663dd10b,df087a1b4c5656e4ee0de23ee99c2cbdb15ed7bb89afda2441d4af24663dd10b,589,589,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/session_info.txt,0963accd4e3c9ce772076cf4e37e9e2e925f1acdaf4434bd7615b15b93e8bad5,0963accd4e3c9ce772076cf4e37e9e2e925f1acdaf4434bd7615b15b93e8bad5,1335,1335,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/source_extraction_checks.csv,4f70971db3675ebd7c9608786bfd264bc8fa8c527ac751ded35c35faa0b49977,4f70971db3675ebd7c9608786bfd264bc8fa8c527ac751ded35c35faa0b49977,302,302,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/svg_font_resolution_check.csv,4a0337831c0059f1f94d253a90cff76369828207b0a0f2b185365b161763210b,4a0337831c0059f1f94d253a90cff76369828207b0a0f2b185365b161763210b,178,178,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/svg_forbidden_node_counts.csv,dc20b32023ea74c3d033310bb3cb644b0fef36e1c912f4a5ec677fcab4fa3609,dc20b32023ea74c3d033310bb3cb644b0fef36e1c912f4a5ec677fcab4fa3609,57,57,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/svg_metadata.csv,9ffc5d3ab7cf7f41ff9dd0227123dacce7b94549ed2c362d4bd85f85bb7d5faf,9ffc5d3ab7cf7f41ff9dd0227123dacce7b94549ed2c362d4bd85f85bb7d5faf,519,519,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/svg_vector_element_counts.csv,8b4b96e90156da02ccdcc622c8465dc2889944afab80d2bad63401b5827778b5,8b4b96e90156da02ccdcc622c8465dc2889944afab80d2bad63401b5827778b5,100,100,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/svg_visible_text_check.csv,3a0ce8cc227f7160be0c1d94e07ff0bffc28a531a6872fe32fa29269b72a368c,3a0ce8cc227f7160be0c1d94e07ff0bffc28a531a6872fe32fa29269b72a368c,548,548,PASS
order72b_recovery,audit/hypotheses/H02/report018_order72_svg_export/visual_checks.csv,a3a083816facae69985de90e81d2f1dc5e5ef14f4d9cc7fa10944dd970ee8173,a3a083816facae69985de90e81d2f1dc5e5ef14f4d9cc7fa10944dd970ee8173,704,704,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/candidate_identity.csv,9ea7728983859138590b45bd84d3c995e0b96e4ac2dc6c15c4f132b82de6ba21,9ea7728983859138590b45bd84d3c995e0b96e4ac2dc6c15c4f132b82de6ba21,933,933,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/candidate/H08_near_eye_effects.svg,f0f77bbd896739941d8ae63bb24ed889528a410a963c2123b07ca3a825f7ddee,f0f77bbd896739941d8ae63bb24ed889528a410a963c2123b07ca3a825f7ddee,12850,12850,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/commands.txt,c86ffa26482178113ecf90fcba27b18bbf0eae45e89ab630726a2f8125ab5f03,c86ffa26482178113ecf90fcba27b18bbf0eae45e89ab630726a2f8125ab5f03,2146,2146,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/export_h08_s14_svg.R,98f806ab6d3625d7b7f285176ce74005b5f767c64158ff449f1414322b9241bc,98f806ab6d3625d7b7f285176ce74005b5f767c64158ff449f1414322b9241bc,5640,5640,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/package_versions.csv,24e4b592959db81f17f6f2d4582aa10078d61f02454b0e75be7ca73e15b62296,24e4b592959db81f17f6f2d4582aa10078d61f02454b0e75be7ca73e15b62296,580,580,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/post_stop_protected_rehashes.csv,88848f6a111d7f46a3664cc797ee5feda44d5ce218c237dd36f61a68805306b0,88848f6a111d7f46a3664cc797ee5feda44d5ce218c237dd36f61a68805306b0,15119,15119,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/qa/accepted_reader_643x514.png,bc8479871a428cd583b17b254246f84bbfa4079052bf6d5262bf8889796680f6,bc8479871a428cd583b17b254246f84bbfa4079052bf6d5262bf8889796680f6,57129,57129,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/qa/candidate_original_2007x1606.png,c81ac13ec152d154d1390b2eb76569a5694081fbf65f786308a2f794d29e62a8,c81ac13ec152d154d1390b2eb76569a5694081fbf65f786308a2f794d29e62a8,238264,238264,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/qa/candidate_reader_643x514.png,b433c2602b926f594b11cddb10997370a74cb7876726b4d47a9b548e6021b9c8,b433c2602b926f594b11cddb10997370a74cb7876726b4d47a9b548e6021b9c8,51497,51497,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/seal_fail_closed.R,b04c62037c793bbe7d6f7814ddca1b59bdcdd33f3c7ebe8c16da35196d4a70f2,b04c62037c793bbe7d6f7814ddca1b59bdcdd33f3c7ebe8c16da35196d4a70f2,11747,11747,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/session_info.txt,a5aab4bb7b6c7a8c179c8b254e9f80e726bbe746cc47469c7d54e9687f099633,a5aab4bb7b6c7a8c179c8b254e9f80e726bbe746cc47469c7d54e9687f099633,976,976,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/stopped.md,13916e02167ab397277612fd2f4dfd1287109c78eb418e460b47c7a7c61cdecd,13916e02167ab397277612fd2f4dfd1287109c78eb418e460b47c7a7c61cdecd,2543,2543,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/svg_structure_checks.csv,2ca25feb9fc7b6ca53db619b0b6eae25b0e67978471d08bb16f6d0bfd38b6bb4,2ca25feb9fc7b6ca53db619b0b6eae25b0e67978471d08bb16f6d0bfd38b6bb4,459,459,PASS
order72b_recovery,audit/hypotheses/H08/report018_order72_svg_export/visual_qa.csv,0e111512f66ef63706e5ad6b673bd3771515b60603fb09df09e295e617f2fe3d,0e111512f66ef63706e5ad6b673bd3771515b60603fb09df09e295e617f2fe3d,886,886,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/candidate/H10_age_site_significant_associations_selection_candidate.svg,1340491390703f642e30b0284bd4e0416a704015bc717dd2a6e56a8073901799,1340491390703f642e30b0284bd4e0416a704015bc717dd2a6e56a8073901799,88725,88725,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/export_command.csv,19393600669eed612fd54b18ffc53f0b00be45de3074cd21e132adf3b8ef0c30,19393600669eed612fd54b18ffc53f0b00be45de3074cd21e132adf3b8ef0c30,223,223,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/export_contract.csv,1cb56398acdebb797968ba8660eb4014d1529d2bc21c0ebfcbda6f5e8be5c0fd,1cb56398acdebb797968ba8660eb4014d1529d2bc21c0ebfcbda6f5e8be5c0fd,1662,1662,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/export_h10_selection_svg.R,309401b5c73e0841beb6efad1b72df391cb646c0abc173d3e62b32a1628db36a,309401b5c73e0841beb6efad1b72df391cb646c0abc173d3e62b32a1628db36a,21948,21948,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/failed_check_evidence.csv,f7d832761bf61ed84ed41fe30c8daba1f2e994955856c05db81b6c8b835df06a,f7d832761bf61ed84ed41fe30c8daba1f2e994955856c05db81b6c8b835df06a,817,817,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/input_pin_audit_pre_export.csv,0f243197591fb79116d01a2d5eaba964cca4ad5b10279a1490753e4ab6d20853,0f243197591fb79116d01a2d5eaba964cca4ad5b10279a1490753e4ab6d20853,18015,18015,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/package_versions.csv,f80a1dd3f8dd4e0ebf0b6e6c70c7b25c52a7b13430028706994b46a38a117231,f80a1dd3f8dd4e0ebf0b6e6c70c7b25c52a7b13430028706994b46a38a117231,154,154,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/post_stop_pin_audit.csv,0f34b30782735a8d1b641ed1460405aa1bb604c4b213c0f6f785811efca01dba,0f34b30782735a8d1b641ed1460405aa1bb604c4b213c0f6f785811efca01dba,15123,15123,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/qa_failed_command.csv,710bb00eb918acc11263d026b9e9839a994efeeb9bbd4b708fa777d275ef0f09,710bb00eb918acc11263d026b9e9839a994efeeb9bbd4b708fa777d275ef0f09,438,438,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/seal_stopped_package.R,cec4f7809df7b494c9983740365d272b9a56c4744b7fa7fee6bb98d1a90a2b07,cec4f7809df7b494c9983740365d272b9a56c4744b7fa7fee6bb98d1a90a2b07,4784,4784,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/session_info.txt,7d2541ebc5078785f8be278f8862dbce700534c2b198ebfaeed486a94148292c,7d2541ebc5078785f8be278f8862dbce700534c2b198ebfaeed486a94148292c,1384,1384,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/stopped_record.md,bdcddff6d5d4bf4b3d60e6d4806ef01373e091eb57f5c447c586ca1685c60043,bdcddff6d5d4bf4b3d60e6d4806ef01373e091eb57f5c447c586ca1685c60043,3613,3613,PASS
order72b_recovery,audit/hypotheses/H10/report018_order72_svg_export/verify_h10_selection_svg.R,2d9fb64875dca28d0cd029f3142c4d233e4257ab0d3399d3da1aae557ee51d31,2d9fb64875dca28d0cd029f3142c4d233e4257ab0d3399d3da1aae557ee51d31,20817,20817,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/candidate/H11_reader_primary_near_eye_curves.svg,ee82f8f1ef3f360a584a92712ea1e9e1e48341617d5d0e332743c72c956cdbfe,ee82f8f1ef3f360a584a92712ea1e9e1e48341617d5d0e332743c72c956cdbfe,25379,25379,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/evidence/commands.txt,ea6f7a3cf695bb0c6040b82a3c5c43863f7f2b690a9602a44ebd464dced3673d,ea6f7a3cf695bb0c6040b82a3c5c43863f7f2b690a9602a44ebd464dced3673d,716,716,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/evidence/failed_candidate_svg_structure.csv,327cc522b356c6400ca34d10af4f1d2b272ceae48bd34def98eb74570fed87c5,327cc522b356c6400ca34d10af4f1d2b272ceae48bd34def98eb74570fed87c5,289,289,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/evidence/failure_diagnostics.csv,35006bba4f944c7c7f7ff5f388c20efe8e3c840d37207acc1dcbfa64e0ffbc52,35006bba4f944c7c7f7ff5f388c20efe8e3c840d37207acc1dcbfa64e0ffbc52,1768,1768,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/evidence/package_versions.csv,20158dca6324b868ae951267dcd5226fec635ab37922f5beb57e007a3de9976b,20158dca6324b868ae951267dcd5226fec635ab37922f5beb57e007a3de9976b,247,247,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/evidence/post_stop_protected_rehash_71.csv,3cd96415f81f2a84f19321ccd3697532b4edea07ebede714edc9ba2eab0d0133,3cd96415f81f2a84f19321ccd3697532b4edea07ebede714edc9ba2eab0d0133,15101,15101,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/evidence/release_identities.csv,df141156be2b3b0c9349b3df29e1d6eae3203cb8331eb72375017e999eb050d5,df141156be2b3b0c9349b3df29e1d6eae3203cb8331eb72375017e999eb050d5,781,781,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/evidence/session_info.txt,2251c24eeb02b896efc9a0241ebc8a1e5ab3224d36a5743b546db6afb715d621,2251c24eeb02b896efc9a0241ebc8a1e5ab3224d36a5743b546db6afb715d621,661,661,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/export_h11_s17_svg.R,ec454b47001c2b3182eac354211129ca85c5cde7f7305e8902fe7bf5847f9f7a,ec454b47001c2b3182eac354211129ca85c5cde7f7305e8902fe7bf5847f9f7a,30141,30141,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/qa/H11_reader_primary_near_eye_curves_accepted_642x673.png,84d3a9c33ecd92f405d73732d6e14b202197ace9db2b8c62b8795f3ed7743518,84d3a9c33ecd92f405d73732d6e14b202197ace9db2b8c62b8795f3ed7743518,107534,107534,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/qa/H11_reader_primary_near_eye_curves_svg_raster_3150x3300.png,392f67af18a784b63fe721833f26ac649897b6703f58d27f35b3122ba2086734,392f67af18a784b63fe721833f26ac649897b6703f58d27f35b3122ba2086734,772902,772902,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/qa/H11_reader_primary_near_eye_curves_svg_raster_642x673.png,666e5ff1cbac2a5f45f4369fb5216dd896bef28285b3479adde4216288d8ac0f,666e5ff1cbac2a5f45f4369fb5216dd896bef28285b3479adde4216288d8ac0f,98590,98590,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/REPORT018-ORDER72-SVG-STOPPED.md,84caa2888060b40a4e970761d42af815a7c187b5f4c69ba2a50635c0bd28dc8c,84caa2888060b40a4e970761d42af815a7c187b5f4c69ba2a50635c0bd28dc8c,189,189,PASS
order72b_recovery,audit/hypotheses/H11/report018_order72_svg_export/REPORT018-ORDER72-SVG-REVIEW.md,80ad2661fa2f6ecb05d01cf800b80d6beb5f95caaf77fe3ae3a29f07d4ce0c2f,80ad2661fa2f6ecb05d01cf800b80d6beb5f95caaf77fe3ae3a29f07d4ce0c2f,1950,1950,PASS
order72b_recovery,audit/report_harmonization/report018_order72_svg_acceptance/h06_independent_acceptance_manifest.csv,dea3ca9d37fcbb74ae1e4af6d79feb18dcc72b13d192bb76fac0a8689d301beb,dea3ca9d37fcbb74ae1e4af6d79feb18dcc72b13d192bb76fac0a8689d301beb,2361,2361,PASS
order72b_recovery,audit/hypotheses/H06/report018_order72_svg_export/completion_manifest.csv,16bb136d5e25616debb2adfd447998310f6d43bbeb6c4fb4739b33e774687926,16bb136d5e25616debb2adfd447998310f6d43bbeb6c4fb4739b33e774687926,5286,5286,PASS
