run_id,placement,scenario_id,working_power,category_order,category_code,light_source,short_label,distribution,expected_mel_edi_lx,expected_conf_low_lx,expected_conf_high_lx,model_ratio_to_indoor,ratio_to_indoor,ratio_conf_low,ratio_conf_high,statistic,df,p_raw,estimability_status,hours,participants,participant_days,sites,family_id,family_n,p_adjusted,primary_ratio,primary_conf_low,primary_conf_high,primary_p_adjusted,ratio_relative_change_percent,sign_relative_to_null_concordant,primary_ratio_inside_sensitivity_interval,stability
power_1_30__near_eye,Near-eye,working_power_1_30,1.3,3,daylight_indoor,Daylight indoors,Indoor daylight,site_standardized,201.3244728259289,169.1257874880704,239.6532424808201,2.2516382599612266,2.2516382599612266,1.7742892374906645,2.8574117154040932,6.7355187009139055,139,3.977917548320759e-10,ESTIMABLE,4804,138,692,9,H03-S-power_1_30__near_eye-context-contrasts,6,7.955835096641518e-10,2.3073260265401303,1.8455672051646501,2.88461638126828,2.3192416520065513e-11,-2.413519630011207,TRUE,TRUE,stable
power_1_30__near_eye,Near-eye,working_power_1_30,1.3,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,site_standardized,1026.4197139784883,836.088312260049,1260.0791253687557,11.479607353899251,11.479607353899251,8.755439708542674,15.051372562261925,17.812840206304625,139,1.0690656610396805e-37,ESTIMABLE,1557,135,512,9,H03-S-power_1_30__near_eye-context-contrasts,6,6.414393966238083e-37,11.62934087537163,8.938572761141629,15.130107771066179,2.2310381339128158e-38,-1.2875495101315804,TRUE,TRUE,stable
power_1_30__near_eye,Near-eye,working_power_1_30,1.3,5,display,Emissive display light,Emissive display,site_standardized,52.50096091253425,34.648676745782424,79.55140442917383,0.587177359096336,0.587177359096336,0.3817139275199726,0.9032346639154463,-2.4444261399494414,139,0.015760288542268967,ESTIMABLE,664,88,235,9,H03-S-power_1_30__near_eye-context-contrasts,6,0.019197170653243677,0.5978778571172451,0.39658742649321554,0.9013345057151578,0.017313961140071665,-1.7897464998123724,TRUE,TRUE,stable
power_1_30__near_eye,Near-eye,working_power_1_30,1.3,6,sleep_darkness,Darkness during sleep,Sleep darkness,site_standardized,2.8162996188994254,1.5156706752303202,5.233025665161581,0.031497849637540265,0.031497849637540265,0.016629228711698366,0.059660886802955594,-10.703213282825029,139,7.15448340789106e-20,ESTIMABLE,5225,130,712,9,H03-S-power_1_30__near_eye-context-contrasts,6,2.146345022367318e-19,0.030879395348843354,0.01667434439320519,0.05718587997371194,1.4471425033239045e-20,2.0028056952225093,TRUE,TRUE,stable
power_1_30__near_eye,Near-eye,working_power_1_30,1.3,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,41.18153543698929,21.332472933482194,79.49940291667689,0.46057947894912776,0.46057947894912776,0.2456624444335227,0.8635160206038504,-2.4387913764527682,139,0.0159976422110364,ESTIMABLE,853,66,233,9,H03-S-power_1_30__near_eye-context-contrasts,6,0.019197170653243677,0.44938283368311555,0.24587279536380452,0.8213390623808536,0.014554812344139896,2.491560519623137,TRUE,TRUE,stable
power_1_30__chest,Chest,working_power_1_30,1.3,1,electric_indoor,Electric light source indoors,Indoor electric,site_standardized,85.90736171087019,71.55722230462743,103.13528891192072,1,1,1,1,,150,,REFERENCE,5468,149,765,8,H03-S-power_1_30__chest-context-contrasts,,,1,1,1,,0,TRUE,TRUE,stable
power_1_30__chest,Chest,working_power_1_30,1.3,2,electric_outdoor,Electric light source outdoors,Outdoor electric,site_standardized,58.966067828091994,30.809691767286406,112.85400650450538,0.6863913249547597,0.6863913249547597,0.3844206297660338,1.2255665135866713,-1.282618913828791,150,0.20160409645836722,ESTIMABLE,219,59,129,8,H03-S-power_1_30__chest-context-contrasts,6,0.20160409645836722,0.6216250723629494,0.3504659293821016,1.1025828709556054,0.10326768735002957,10.41886105810017,TRUE,TRUE,stable
power_1_30__chest,Chest,working_power_1_30,1.3,3,daylight_indoor,Daylight indoors,Indoor daylight,site_standardized,217.45953183041783,186.66682609699987,253.3318264024661,2.531325924806067,2.531325924806067,2.053961309066,3.119635656870786,8.78156019165202,150,3.393309895934321e-15,ESTIMABLE,4979,148,741,8,H03-S-power_1_30__chest-context-contrasts,6,1.0179929687802963e-14,2.6030283367861085,2.130029067772513,3.181062936947255,2.2269193902981017e-16,-2.754576696947164,TRUE,TRUE,stable
power_1_30__chest,Chest,working_power_1_30,1.3,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,site_standardized,1278.6409801811694,1036.1134757052507,1577.9379329911908,14.883951208798186,14.883951208798186,11.371535648174008,19.481274160316033,19.82205004476016,150,9.645830047169939e-44,ESTIMABLE,1686,145,554,8,H03-S-power_1_30__chest-context-contrasts,6,5.787498028301964e-43,14.833239340327344,11.38993185325031,19.317498310110338,8.44917299602186e-44,0.34187993133079075,TRUE,TRUE,stable
power_1_30__chest,Chest,working_power_1_30,1.3,5,display,Emissive display light,Emissive display,site_standardized,47.56044706788227,32.574605616331446,69.44047617763842,0.5536248130626069,0.5536248130626069,0.37524685933615304,0.8167967992612505,-3.0040635564408698,150,0.0031227383846339813,ESTIMABLE,861,97,275,8,H03-S-power_1_30__chest-context-contrasts,6,0.004684107576950972,0.5789771661651881,0.40019526892093327,0.8376274908109929,0.005990299687040589,-4.378817436014037,TRUE,TRUE,stable
power_1_30__chest,Chest,working_power_1_30,1.3,6,sleep_darkness,Darkness during sleep,Sleep darkness,site_standardized,3.7643840889677094,1.4928548235597714,9.492274362943695,0.04381910949188638,0.04381910949188638,0.017301700964353756,0.11097835759720316,-6.650426632048484,150,5.11324806209026e-10,ESTIMABLE,5540,142,767,8,H03-S-power_1_30__chest-context-contrasts,6,1.022649612418052e-9,0.04351420599127319,0.017180138927867815,0.11021366771252016,9.484134431545094e-10,0.7006987572617973,TRUE,TRUE,stable
power_1_30__chest,Chest,working_power_1_30,1.3,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,33.35019519294273,12.877707487676636,86.36906223190245,0.3882111442926875,0.3882111442926875,0.16231444188469726,0.9284934279606224,-2.144017694019344,150,0.03364303771834105,ESTIMABLE,759,63,225,7,H03-S-power_1_30__chest-context-contrasts,6,0.04037164526200925,0.3696548531580451,0.16363561092668968,0.8350548495493074,0.02043582327225783,5.019896526749701,TRUE,TRUE,stable
power_1_80__near_eye,Near-eye,working_power_1_80,1.8,1,electric_indoor,Electric light source indoors,Indoor electric,site_standardized,88.04571116849488,75.67430028446451,102.4396291214532,1,1,1,1,,139,,REFERENCE,4629,138,695,9,H03-S-power_1_80__near_eye-context-contrasts,,,1,1,1,,0,TRUE,TRUE,stable
power_1_80__near_eye,Near-eye,working_power_1_80,1.8,2,electric_outdoor,Electric light source outdoors,Outdoor electric,site_standardized,88.56445574228431,31.53476288581498,248.73067380681928,1.005891764254101,1.005891764254101,0.3548539966638477,2.851364930103128,0.01114754048407761,139,0.9911217174585389,ESTIMABLE,203,54,118,9,H03-S-power_1_80__near_eye-context-contrasts,6,0.9911217174585389,0.9179604395210067,0.32146030369977413,2.621323251509738,0.8720917394338877,9.578988477866979,FALSE,TRUE,direction_shift
power_1_80__near_eye,Near-eye,working_power_1_80,1.8,3,daylight_indoor,Daylight indoors,Indoor daylight,site_standardized,211.35917490924146,177.42623456925955,251.78182317157288,2.4005618457071587,2.4005618457071587,1.9508485444571173,2.953943908889454,8.346671746062672,139,6.301178955529345e-14,ESTIMABLE,4804,138,692,9,H03-S-power_1_80__near_eye-context-contrasts,6,1.260235791105869e-13,2.3073260265401303,1.8455672051646501,2.88461638126828,2.3192416520065513e-11,4.040860203308028,TRUE,TRUE,stable
power_1_80__near_eye,Near-eye,working_power_1_80,1.8,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,site_standardized,1066.8271563380913,860.3844260028098,1322.8042571480735,12.116741885320028,12.116741885320028,9.378243038827323,15.654897543988888,19.251862227072422,139,4.8163589979936e-41,ESTIMABLE,1557,135,512,9,H03-S-power_1_80__near_eye-context-contrasts,6,2.8898153987961597e-40,11.62934087537163,8.938572761141629,15.130107771066179,2.2310381339128158e-38,4.191131854949792,TRUE,TRUE,stable
power_1_80__near_eye,Near-eye,working_power_1_80,1.8,5,display,Emissive display light,Emissive display,site_standardized,53.95055850000683,36.668012553428575,79.37879802516056,0.6127562351874305,0.6127562351874305,0.4114527158059575,0.9125476375228174,-2.431492621301614,139,0.016309807998463204,ESTIMABLE,664,88,235,9,H03-S-power_1_80__near_eye-context-contrasts,6,0.019571769598155844,0.5978778571172451,0.39658742649321554,0.9013345057151578,0.017313961140071665,2.4885313769477335,TRUE,TRUE,stable
power_1_80__near_eye,Near-eye,working_power_1_80,1.8,6,sleep_darkness,Darkness during sleep,Sleep darkness,site_standardized,2.555487985204731,1.4943958752420077,4.3700059339819575,0.029024559530381227,0.029024559530381227,0.016449800714627334,0.051211870012720005,-12.324914654027253,139,4.752716695740859e-24,ESTIMABLE,5225,130,712,9,H03-S-power_1_80__near_eye-context-contrasts,6,1.4258150087222578e-23,0.030879395348843354,0.01667434439320519,0.05718587997371194,1.4471425033239045e-20,-6.006710291792039,TRUE,TRUE,stable
power_1_80__near_eye,Near-eye,working_power_1_80,1.8,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,36.67240833495812,19.913089199227446,67.53676035047752,0.4165155559340918,0.4165155559340918,0.2274830119927402,0.7626292918111268,-2.8629899799701684,139,0.004846953621171824,ESTIMABLE,853,66,233,9,H03-S-power_1_80__near_eye-context-contrasts,6,0.007270430431757737,0.44938283368311555,0.24587279536380452,0.8213390623808536,0.014554812344139896,-7.313870331816075,TRUE,TRUE,stable
power_1_80__chest,Chest,working_power_1_80,1.8,1,electric_indoor,Electric light source indoors,Indoor electric,site_standardized,91.68027079721749,79.15838003105371,106.18297203851007,1,1,1,1,,150,,REFERENCE,5468,149,765,8,H03-S-power_1_80__chest-context-contrasts,,,1,1,1,,0,TRUE,TRUE,stable
power_1_80__chest,Chest,working_power_1_80,1.8,2,electric_outdoor,Electric light source outdoors,Outdoor electric,site_standardized,46.8960516979988,24.513137758054018,89.71677500318359,0.511517377623432,0.511517377623432,0.2758967327924791,0.9483621823371052,-2.145597233963285,150,0.033514426637119454,ESTIMABLE,219,59,129,8,H03-S-power_1_80__chest-context-contrasts,6,0.033514426637119454,0.6216250723629494,0.3504659293821016,1.1025828709556054,0.10326768735002957,-17.71287865223503,TRUE,TRUE,stable
power_1_80__chest,Chest,working_power_1_80,1.8,3,daylight_indoor,Daylight indoors,Indoor daylight,site_standardized,254.75811613749008,214.88747699705036,302.02643097165566,2.778767055574862,2.778767055574862,2.274957639701145,3.394149506081593,10.094632294731733,150,1.3185920379572235e-18,ESTIMABLE,4979,148,741,8,H03-S-power_1_80__chest-context-contrasts,6,3.955776113871671e-18,2.6030283367861085,2.130029067772513,3.181062936947255,2.2269193902981017e-16,6.751317928629752,TRUE,TRUE,stable
power_1_80__chest,Chest,working_power_1_80,1.8,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,site_standardized,1414.1360233036482,1099.6206487578581,1818.6096220219465,15.42464928393915,15.42464928393915,11.81084826207174,20.14417595191347,20.251149170055896,150,9.251644254518038e-45,ESTIMABLE,1686,145,554,8,H03-S-power_1_80__chest-context-contrasts,6,5.550986552710823e-44,14.833239340327344,11.38993185325031,19.317498310110338,8.44917299602186e-44,3.9870585921440105,TRUE,TRUE,stable
power_1_80__chest,Chest,working_power_1_80,1.8,5,display,Emissive display light,Emissive display,site_standardized,56.61957332900714,39.57678590588302,81.00142572422193,0.6175764189684915,0.6175764189684915,0.43013704667075564,0.8866956153113805,-2.632831676919619,150,0.00935408678171327,ESTIMABLE,861,97,275,8,H03-S-power_1_80__chest-context-contrasts,6,0.011224904138055923,0.5789771661651881,0.40019526892093327,0.8376274908109929,0.005990299687040589,6.6668005335966285,TRUE,TRUE,stable
power_1_80__chest,Chest,working_power_1_80,1.8,6,sleep_darkness,Darkness during sleep,Sleep darkness,site_standardized,3.3310746853260613,1.5123150986122584,7.337134020153714,0.03633360434431831,0.03633360434431831,0.01621581222638049,0.08141009443250878,-8.119119683845524,150,1.5826829311506428e-13,ESTIMABLE,5540,142,767,8,H03-S-power_1_80__chest-context-contrasts,6,3.1653658623012855e-13,0.04351420599127319,0.017180138927867815,0.11021366771252016,9.484134431545094e-10,-16.501741174813013,TRUE,TRUE,stable
power_1_80__chest,Chest,working_power_1_80,1.8,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,28.133484078708012,12.880950479811615,61.44677969591049,0.30686519394052514,0.30686519394052514,0.1460397690809316,0.6447986589185274,-3.1436179962467965,150,0.0020117900012370355,ESTIMABLE,759,63,225,7,H03-S-power_1_80__chest-context-contrasts,6,0.003017685001855553,0.3696548531580451,0.16363561092668968,0.8350548495493074,0.02043582327225783,-16.986023227097835,TRUE,TRUE,stable
mundlak__near_eye,Near-eye,mundlak_within_between,1.539919,1,electric_indoor,Electric light source indoors,Indoor electric,site_standardized,89.19047731090635,76.99112981973408,103.32282772798483,1,1,1,1,,139,,REFERENCE,4629,138,695,9,H03-S-mundlak__near_eye-context-contrasts,,,1,1,1,,0,TRUE,TRUE,stable
mundlak__near_eye,Near-eye,mundlak_within_between,1.539919,2,electric_outdoor,Electric light source outdoors,Outdoor electric,site_standardized,90.91369356878192,30.35402429200347,272.2966681059095,1.0193206305183082,1.0193206305183082,0.3362773522891632,3.089754753709366,0.034118576635317546,139,0.9728315407477286,ESTIMABLE,203,54,118,9,H03-S-mundlak__near_eye-context-contrasts,6,0.9728315407477286,0.9179604395210067,0.32146030369977413,2.621323251509738,0.8720917394338877,11.04189098281745,FALSE,TRUE,direction_shift
mundlak__near_eye,Near-eye,mundlak_within_between,1.539919,3,daylight_indoor,Daylight indoors,Indoor daylight,site_standardized,207.39140373286787,177.2659810160326,242.63648386319147,2.3252639742012877,2.3252639742012877,1.9467758150146748,2.7773370246422595,9.39107500646999,139,1.5870092241030595e-16,ESTIMABLE,4804,138,692,9,H03-S-mundlak__near_eye-context-contrasts,6,3.174018448206119e-16,2.3073260265401303,1.8455672051646501,2.88461638126828,2.3192416520065513e-11,0.7774344611392259,TRUE,TRUE,stable
mundlak__near_eye,Near-eye,mundlak_within_between,1.539919,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,site_standardized,914.7528966888625,749.6519209149326,1116.2151908840613,10.2561722312591,10.2561722312591,8.032567100202733,13.09532401348946,18.834258561874133,139,4.388326834753821e-40,ESTIMABLE,1557,135,512,9,H03-S-mundlak__near_eye-context-contrasts,6,2.632996100852293e-39,11.62934087537163,8.938572761141629,15.130107771066179,2.2310381339128158e-38,-11.807794257889515,TRUE,TRUE,stable
mundlak__near_eye,Near-eye,mundlak_within_between,1.539919,5,display,Emissive display light,Emissive display,site_standardized,53.202918114813514,37.20382358031072,76.08224702553305,0.5965089516154857,0.5965089516154857,0.4097333360400934,0.8684256272537896,-2.7198193140333227,139,0.007365803881636922,ESTIMABLE,664,88,235,9,H03-S-mundlak__near_eye-context-contrasts,6,0.008838964657964306,0.5978778571172451,0.39658742649321554,0.9013345057151578,0.017313961140071665,-0.22896072926329447,TRUE,TRUE,stable
mundlak__near_eye,Near-eye,mundlak_within_between,1.539919,6,sleep_darkness,Darkness during sleep,Sleep darkness,site_standardized,2.9806507363391717,1.6176120466996002,5.492218502060346,0.03341893469130131,0.03341893469130131,0.017711269756766717,0.06305731950555221,-10.583514239617863,139,1.4522267342537853e-19,ESTIMABLE,5225,130,712,9,H03-S-mundlak__near_eye-context-contrasts,6,4.356680202761356e-19,0.030879395348843354,0.01667434439320519,0.05718587997371194,1.4471425033239045e-20,8.224057866965584,TRUE,TRUE,stable
mundlak__near_eye,Near-eye,mundlak_within_between,1.539919,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,29.72806648069081,16.432487648424726,53.78114109004625,0.3333098709300843,0.3333098709300843,0.18995476602825384,0.5848522381528725,-3.8633159685664946,139,1.7091501832638959e-4,ESTIMABLE,853,66,233,9,H03-S-mundlak__near_eye-context-contrasts,6,2.563725274895844e-4,0.44938283368311555,0.24587279536380452,0.8213390623808536,0.014554812344139896,-25.82941626890908,TRUE,TRUE,magnitude_shift
mundlak__chest,Chest,mundlak_within_between,1.539919,1,electric_indoor,Electric light source indoors,Indoor electric,site_standardized,87.43484292219179,75.98670635469632,100.60775263956239,1,1,1,1,,150,,REFERENCE,5468,149,765,8,H03-S-mundlak__chest-context-contrasts,,,1,1,1,,0,TRUE,TRUE,stable
mundlak__chest,Chest,mundlak_within_between,1.539919,2,electric_outdoor,Electric light source outdoors,Outdoor electric,site_standardized,50.89869362417045,29.5849984854447,87.56725182601373,0.5821328422750776,0.5821328422750776,0.338943527317423,0.9998085779578793,-1.9766047067542445,150,0.049919996035771,ESTIMABLE,219,59,129,8,H03-S-mundlak__chest-context-contrasts,6,0.049919996035771,0.6216250723629494,0.3504659293821016,1.1025828709556054,0.10326768735002957,-6.353062616627126,TRUE,TRUE,stable
mundlak__chest,Chest,mundlak_within_between,1.539919,3,daylight_indoor,Daylight indoors,Indoor daylight,site_standardized,223.61983898438126,189.07553077445405,264.47543044082187,2.557559795508301,2.557559795508301,2.069490712834546,3.160735183315325,8.762558547840857,150,3.793743275999662e-15,ESTIMABLE,4979,148,741,8,H03-S-mundlak__chest-context-contrasts,6,1.1381229827998987e-14,2.6030283367861085,2.130029067772513,3.181062936947255,2.2269193902981017e-16,-1.746755524526722,TRUE,TRUE,stable
mundlak__chest,Chest,mundlak_within_between,1.539919,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,site_standardized,1161.8101436207328,927.3079869934786,1455.6143468540192,13.287724947989291,13.287724947989291,10.240930109527831,17.240976396191584,19.625214376603594,150,2.8492195482131168e-43,ESTIMABLE,1686,145,554,8,H03-S-mundlak__chest-context-contrasts,6,1.70953172892787e-42,14.833239340327344,11.38993185325031,19.317498310110338,8.44917299602186e-44,-10.419264173377417,TRUE,TRUE,stable
mundlak__chest,Chest,mundlak_within_between,1.539919,5,display,Emissive display light,Emissive display,site_standardized,50.39496946921851,34.91226306385165,72.74386490382047,0.5763717047454979,0.5763717047454979,0.39320332471721536,0.8448665643154127,-2.84690107086273,150,0.005033640403037719,ESTIMABLE,861,97,275,8,H03-S-mundlak__chest-context-contrasts,6,0.006040368483645263,0.5789771661651881,0.40019526892093327,0.8376274908109929,0.005990299687040589,-0.45001108367490605,TRUE,TRUE,stable
mundlak__chest,Chest,mundlak_within_between,1.539919,6,sleep_darkness,Darkness during sleep,Sleep darkness,site_standardized,3.912287258511512,1.6203617340026297,9.446033729334339,0.044745173980504024,0.044745173980504024,0.019093868344292202,0.10485725356664453,-7.208277296591913,150,2.5830831033221113e-11,ESTIMABLE,5540,142,767,8,H03-S-mundlak__chest-context-contrasts,6,5.1661662066442225e-11,0.04351420599127319,0.017180138927867815,0.11021366771252016,9.484134431545094e-10,2.828887626899834,TRUE,TRUE,stable
mundlak__chest,Chest,mundlak_within_between,1.539919,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,site_standardized,21.32608812819899,10.061868528081517,45.20055430881548,0.24390834838208678,0.24390834838208678,0.11585220080364485,0.5135101620668198,-3.7448137969943174,150,2.56774114607824e-4,ESTIMABLE,759,63,225,7,H03-S-mundlak__chest-context-contrasts,6,3.85161171911736e-4,0.3696548531580451,0.16363561092668968,0.8350548495493074,0.02043582327225783,-34.01727414145316,TRUE,TRUE,magnitude_shift
