placement,display_order,site,site_display_name,site_color_hex,category_order,category_code,light_source,short_label,architecture,hours,participants,participant_days,shared_participants,site_present,support_rule_pass,reporting_status,model_cell_mean_lx,model_cell_conf_low_lx,model_cell_conf_high_lx,cell_mean_lx,cell_conf_low_lx,cell_conf_high_lx,site_standardized_category_mean_lx,category_mean_conf_low_lx,category_mean_conf_high_lx,category_ratio_to_indoor,category_ratio_conf_low,category_ratio_conf_high,site_deviation_ratio,site_deviation_conf_low,site_deviation_conf_high,site_deviation_statistic,site_deviation_df,site_deviation_p_raw,within_site_ratio_to_indoor,within_site_ratio_conf_low,within_site_ratio_conf_high,family_id,family_n,site_deviation_p_adjusted
Near-eye,8,UCR,San José (CR),#44AA99,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,5,2,5,2,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,5.075379574469184,4.938965066639693,5.215561859089011,,,,9.391203902628924,6.873217614431379,12.831648245150037,0.11033677574660883,0.07799626687160155,0.1560870099359855,,,,,139,,,,,H03-F4-site-context-contrasts,,
Near-eye,8,UCR,San José (CR),#44AA99,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,212,6,30,6,TRUE,TRUE,ESTIMABLE,142.78712950642876,96.38262792706568,211.53360093183716,142.78712950642876,96.38262792706568,211.53360093183716,198.75883826752832,169.24600661606874,233.41806745889122,2.3352074550784363,1.8771962689302344,2.9049673433250223,0.718393862386326,0.49026324106946756,1.0526788432853695,-1.7115110314219009,139,0.08921722758337192,3.118028255846784,1.812473582809923,5.3639955343164365,H03-F4-site-context-contrasts,53,0.18914052247674848
Near-eye,8,UCR,San José (CR),#44AA99,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,23,5,12,5,TRUE,TRUE,ESTIMABLE,443.67702735700954,188.87338318868441,1042.228932849158,443.67702735700954,188.87338318868441,1042.228932849158,959.5694240963508,786.8213327247419,1170.244681180653,11.273932230369669,8.708508168089546,14.595100042588728,0.4623709511949391,0.21218923641042553,1.0075294116021838,-1.9581362183597293,139,0.05221658946944928,9.688530839938045,4.012283630971671,23.395063377834603,H03-F4-site-context-contrasts,53,0.11531163507836717
Near-eye,8,UCR,San José (CR),#44AA99,5,display,Emissive display light,Emissive display,full_literal,46,5,16,5,TRUE,TRUE,ESTIMABLE,31.386390641682986,15.374668120351528,64.07328664274291,31.386390641682986,15.374668120351528,64.07328664274291,23.822733808357768,17.439469870587963,32.5424253326078,0.27989208467171206,0.1970392853073867,0.3975835526385763,1.3174974330893816,0.652662313256449,2.659567514380237,0.77612807067954,139,0.43899197640388987,0.6853814710618332,0.3656672578877371,1.2846317266368408,H03-F4-site-context-contrasts,53,0.595461446257825
Near-eye,8,UCR,San José (CR),#44AA99,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,141,5,22,5,TRUE,TRUE,ESTIMABLE,1.342039261748346,0.5565922207101122,3.235886728305695,1.342039261748346,0.5565922207101122,3.235886728305695,2.2376740337273704,1.5373515699534799,3.2570201761782025,0.026290318111852645,0.017503236727576282,0.03948874354955471,0.599747434845488,0.2532350675347485,1.4204074858407427,-1.1723923648062082,139,0.2430449625864714,0.029305977037648208,0.0133843346108059,0.06416757463891974,H03-F4-site-context-contrasts,53,0.39034493991160557
Near-eye,8,UCR,San José (CR),#44AA99,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,23,4,14,4,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,10.74294431866464,2.252210190483861,51.24337556128994,,,,11.17814765475344,8.056146150949541,15.510019635969787,0.13133148676494516,0.0913725773165346,0.18876516261700987,,,,,139,,,,,H03-F4-site-context-contrasts,,
Near-eye,9,KNUST,Kumasi (GH),#AA4499,1,electric_indoor,Electric light source indoors,Indoor electric,full_literal,610,15,77,15,TRUE,TRUE,ESTIMABLE,49.49180230735747,32.136954684300456,76.21874940213777,49.49180230735747,32.136954684300456,76.21874940213777,85.11399611853855,71.62570823455935,101.1423483805942,1,1,1,0.5814766614697549,0.3827933835829696,0.8832835736846695,-2.5641184503030137,139,0.011405801950601382,1,1,1,H03-F4-site-context-contrasts,53,0.02878607158961301
Near-eye,9,KNUST,Kumasi (GH),#AA4499,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_literal,59,15,38,15,TRUE,TRUE,ESTIMABLE,58.55727257042971,19.78180251983565,173.33881315665295,58.55727257042971,19.78180251983565,173.33881315665295,9.391203902628924,6.873217614431379,12.831648245150037,0.11033677574660883,0.07799626687160155,0.1560870099359855,6.235331825138788,2.2785142218087104,17.06347171216062,3.594580290749547,139,4.5024206330676386e-4,1.1831711483605551,0.37157481537823756,3.767461917158834,H03-F4-site-context-contrasts,53,0.0019885691129382073
Near-eye,9,KNUST,Kumasi (GH),#AA4499,3,daylight_indoor,Daylight indoors,Indoor daylight,full_literal,260,15,59,15,TRUE,TRUE,ESTIMABLE,97.28802331235863,48.6124918438363,194.70220762250688,97.28802331235863,48.6124918438363,194.70220762250688,198.75883826752832,169.24600661606874,233.41806745889122,2.3352074550784363,1.8771962689302344,2.9049673433250223,0.48947772164682046,0.2600068625500656,0.9214696782952345,-2.232783764614592,139,0.027162238247288813,1.9657401585049117,1.1827592068055324,3.2670507644539106,H03-F4-site-context-contrasts,53,0.06543630123210487
Near-eye,9,KNUST,Kumasi (GH),#AA4499,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_literal,239,15,69,15,TRUE,TRUE,ESTIMABLE,478.23023928281197,363.84393033896123,628.5776474309525,478.23023928281197,363.84393033896123,628.5776474309525,959.5694240963508,786.8213327247419,1170.244681180653,11.273932230369669,8.708508168089546,14.595100042588728,0.4983800309531254,0.36470286702597793,0.6810548468629007,-4.4091576710913225,139,2.0617868055515116e-5,9.66281721390692,5.55712641672612,16.80185576278165,H03-F4-site-context-contrasts,53,1.821245011570502e-4
Near-eye,9,KNUST,Kumasi (GH),#AA4499,5,display,Emissive display light,Emissive display,full_literal,57,9,23,9,TRUE,TRUE,ESTIMABLE,30.305790357863795,8.49858944378988,108.06980797100589,30.305790357863795,8.49858944378988,108.06980797100589,23.822733808357768,17.439469870587963,32.5424253326078,0.27989208467171206,0.1970392853073867,0.3975835526385763,1.2721373878270665,0.39725502366463783,4.073789976470297,0.4088957396662067,139,0.6832454848180507,0.612339598579511,0.14586877764869097,2.5705280460467455,H03-F4-site-context-contrasts,53,0.7759703063532839
Near-eye,9,KNUST,Kumasi (GH),#AA4499,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_literal,624,15,81,15,TRUE,TRUE,ESTIMABLE,0.3707508038854227,0.11751164356701033,1.169723734680841,0.3707508038854227,0.11751164356701033,1.169723734680841,2.2376740337273704,1.5373515699534799,3.2570201761782025,0.026290318111852645,0.017503236727576282,0.03948874354955471,0.16568579618714632,0.056231869226562474,0.48818905428100345,-3.28915977277266,139,0.0012731662947836786,0.007491155839970424,0.0022256183161378468,0.025214303554126252,H03-F4-site-context-contrasts,53,0.004498520908235664
Near-eye,9,KNUST,Kumasi (GH),#AA4499,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_literal,12,5,7,5,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,0.6600330774555011,0.5254522759593174,0.8290832170058176,,,,11.17814765475344,8.056146150949541,15.510019635969787,0.13133148676494516,0.0913725773165346,0.18876516261700987,,,,,139,,,,,H03-F4-site-context-contrasts,,
Chest,1,RISE,Borås (SE),#88CCEE,1,electric_indoor,Electric light source indoors,Indoor electric,full_observed_cell,549,16,76,16,TRUE,TRUE,ESTIMABLE,101.0485323481009,72.55974814740381,140.72273058283128,101.0485323481009,72.55974814740381,140.72273058283128,86.19973489577059,72.11676822248289,103.03282411627332,1,1,1,1.172260361012536,0.83624728853778,1.6432870669202266,0.9297542098196234,150,0.3539922069874739,1,1,1,H03-C4-site-context-contrasts,43,0.5248849965676338
Chest,1,RISE,Borås (SE),#88CCEE,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_observed_cell,8,2,4,2,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,6.065345057380568,4.3539286056483215,8.44947494484993,,,,49.40514770559492,35.81237214734206,68.15713323231535,0.5731473277189743,0.4041927981117301,0.8127256616299119,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,1,RISE,Borås (SE),#88CCEE,3,daylight_indoor,Daylight indoors,Indoor daylight,full_observed_cell,582,15,83,15,TRUE,TRUE,ESTIMABLE,382.8434569173289,247.16833391360456,592.9930836352305,382.8434569173289,247.16833391360456,592.9930836352305,201.49324820754953,170.39538458920657,238.26660077153798,2.337515868827061,1.8763001020295835,2.912103682725366,1.9000311937151282,1.2554720869446174,2.8755068110485102,3.060814573731843,150,0.0026160975623128455,3.7887087325373114,2.2343851272964366,6.424279182959354,H03-C4-site-context-contrasts,43,0.010226563198132033
Chest,1,RISE,Borås (SE),#88CCEE,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_observed_cell,177,16,61,16,TRUE,TRUE,ESTIMABLE,4281.760754812736,2586.9051611417494,7087.03026181405,4281.760754812736,2586.9051611417494,7087.03026181405,1105.656166490666,914.4655615051203,1336.8196791213888,12.826677110174215,9.925231780615368,16.57630263204459,3.872597001292881,2.40613896079924,6.232810231974757,5.621385221092872,150,8.982484829697416e-8,42.373309689076414,25.150857699067824,71.38911107882114,H03-C4-site-context-contrasts,43,3.862468476769889e-6
Chest,1,RISE,Borås (SE),#88CCEE,5,display,Emissive display light,Emissive display,full_observed_cell,143,13,50,13,TRUE,TRUE,ESTIMABLE,8.994001965296098,3.8380424495006324,21.076387876396453,8.994001965296098,3.8380424495006324,21.076387876396453,27.275075606346686,18.898944635496964,39.3635604357844,0.3164171634556262,0.21000969040389553,0.4767390549300449,0.3297516786059162,0.14469486556086447,0.7514860262797692,-2.66124306503112,150,0.008633252730409382,0.08900675503443005,0.035292669505102015,0.22447161274138755,H03-C4-site-context-contrasts,43,0.0265164191005431
Chest,1,RISE,Borås (SE),#88CCEE,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_observed_cell,666,16,94,16,TRUE,TRUE,ESTIMABLE,1.9612368258055488,0.4215896325812266,9.123682343290875,1.9612368258055488,0.4215896325812266,9.123682343290875,2.5134706280056203,1.6555528087244782,3.8159668266422235,0.029158681648439086,0.01833138298703166,0.04638104588598163,0.7802903300134221,0.19332835061433667,3.149320817033362,-0.35132890153361795,150,0.7258346120143557,0.01940886008170121,0.0039647424358514195,0.09501344810313216,H03-C4-site-context-contrasts,43,0.8435375220707376
Chest,1,RISE,Borås (SE),#88CCEE,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_observed_cell,119,10,38,10,TRUE,TRUE,CATEGORY_STANDARDIZATION_NON_ESTIMABLE,4.001895422961225,1.245497686718898,12.858447789259156,4.001895422961225,1.245497686718898,12.858447789259156,,,,,,,,,,,150,,0.03960369665909785,0.010354075582614348,0.15148168241107365,H03-C4-site-context-contrasts,,
Chest,2,THUAS,Delft (NL),#117733,1,electric_indoor,Electric light source indoors,Indoor electric,full_observed_cell,550,15,74,15,TRUE,TRUE,ESTIMABLE,149.8277137368325,115.01658457137448,195.1748427173624,149.8277137368325,115.01658457137448,195.1748427173624,86.19973489577059,72.11676822248289,103.03282411627332,1,1,1,1.7381458761792994,1.3002461391145141,2.3235224439401536,3.7631699388180357,150,2.4014896437298718e-4,1,1,1,H03-C4-site-context-contrasts,43,0.002581601367009612
Chest,2,THUAS,Delft (NL),#117733,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_observed_cell,15,6,7,6,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,72.52989529572322,22.333453688781177,235.54734457622814,,,,49.40514770559492,35.81237214734206,68.15713323231535,0.5731473277189743,0.4041927981117301,0.8127256616299119,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,2,THUAS,Delft (NL),#117733,3,daylight_indoor,Daylight indoors,Indoor daylight,full_observed_cell,472,14,74,14,TRUE,TRUE,ESTIMABLE,297.149883211763,182.74086391617726,483.1872368364553,297.149883211763,182.74086391617726,483.1872368364553,201.49324820754953,170.39538458920657,238.26660077153798,2.337515868827061,1.8763001020295835,2.912103682725366,1.4747386617425597,0.9373510923024356,2.320212925869746,1.6938178746636685,150,0.09237537589666914,1.9832771641546711,1.1463909741696159,3.431105441759544,H03-C4-site-context-contrasts,43,0.15888564654227091
Chest,2,THUAS,Delft (NL),#117733,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_observed_cell,188,15,66,15,TRUE,TRUE,ESTIMABLE,1702.604059657915,1053.9850320741164,2750.3811683729537,1702.604059657915,1053.9850320741164,2750.3811683729537,1105.656166490666,914.4655615051203,1336.8196791213888,12.826677110174215,9.925231780615368,16.57630263204459,1.5399037343245245,0.9753634906280374,2.4311997873323428,1.8679726162321226,150,0.06371666421465003,11.363745846435885,6.489798148641057,19.898110342527254,H03-C4-site-context-contrasts,43,0.13046745529666434
Chest,2,THUAS,Delft (NL),#117733,5,display,Emissive display light,Emissive display,full_observed_cell,137,12,33,12,TRUE,TRUE,ESTIMABLE,121.40287502253152,76.69854295735466,192.16346876278058,121.40287502253152,76.69854295735466,192.16346876278058,27.275075606346686,18.898944635496964,39.3635604357844,0.3164171634556262,0.21000969040389553,0.4767390549300449,4.451055490173676,2.5910583499295776,7.646255815560343,5.45267600108793,150,1.9974666943440896e-7,0.8102831712147175,0.4950805165967184,1.3261657357617194,H03-C4-site-context-contrasts,43,4.294553392839792e-6
Chest,2,THUAS,Delft (NL),#117733,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_observed_cell,620,15,82,15,TRUE,TRUE,ESTIMABLE,1.2718249556324746,0.7110387248732419,2.274895390624339,1.2718249556324746,0.7110387248732419,2.274895390624339,2.5134706280056203,1.6555528087244782,3.8159668266422235,0.029158681648439086,0.01833138298703166,0.04638104588598163,0.5060035082413665,0.2630612030852661,0.97330791218795,-2.0576253366075368,150,0.04135739205684295,0.00848858281229862,0.004808896438277956,0.01498390308173376,H03-C4-site-context-contrasts,43,0.09359830833917088
Chest,2,THUAS,Delft (NL),#117733,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_observed_cell,19,5,10,5,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,15.864968528726473,7.679089012471092,32.77696429989506,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,3,BAUA,Dortmund (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_observed_cell,347,17,67,17,TRUE,TRUE,ESTIMABLE,71.05929793032516,43.73994998153259,115.44192036073723,71.05929793032516,43.73994998153259,115.44192036073723,86.19973489577059,72.11676822248289,103.03282411627332,1,1,1,0.8243563395670224,0.5222100616609693,1.301321871169782,-0.8359765248848315,150,0.4044978037232424,1,1,1,H03-C4-site-context-contrasts,43,0.5610775987128847
Chest,3,BAUA,Dortmund (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_observed_cell,2,2,2,2,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,1001.2489974357156,246.02153420169938,4074.844741209247,,,,49.40514770559492,35.81237214734206,68.15713323231535,0.5731473277189743,0.4041927981117301,0.8127256616299119,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,3,BAUA,Dortmund (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_observed_cell,766,19,101,17,TRUE,TRUE,ESTIMABLE,221.76293487960103,143.5949409103492,342.48281293641134,221.76293487960103,143.5949409103492,342.48281293641134,201.49324820754953,170.39538458920657,238.26660077153798,2.337515868827061,1.8763001020295835,2.912103682725366,1.1005973493026058,0.7289317235887122,1.66176678294137,0.4596689417103496,150,0.6464193945131731,3.1208151690021384,1.8915441904794388,5.148961027764957,H03-C4-site-context-contrasts,43,0.8175304107078365
Chest,3,BAUA,Dortmund (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_observed_cell,364,19,80,17,TRUE,TRUE,ESTIMABLE,1530.6758689587334,936.0438159358414,2503.0544253637436,1530.6758689587334,936.0438159358414,2503.0544253637436,1105.656166490666,914.4655615051203,1336.8196791213888,12.826677110174215,9.925231780615368,16.57630263204459,1.3844049491598032,0.868453180576361,2.2068858818459205,1.3782693081995467,150,0.17017249366043477,21.54082454430646,12.660412281581289,36.650237901307975,H03-C4-site-context-contrasts,43,0.2710154528666183
Chest,3,BAUA,Dortmund (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_observed_cell,105,11,24,11,TRUE,TRUE,ESTIMABLE,101.86840995152279,47.05513234139473,220.5322231539584,101.86840995152279,47.05513234139473,220.5322231539584,27.275075606346686,18.898944635496964,39.3635604357844,0.3164171634556262,0.21000969040389553,0.4767390549300449,3.7348534398862983,1.7416276918560785,8.009249211330994,3.4129071085310962,150,8.265177816016471e-4,1.4335690461142254,0.6048868396170112,3.397528389405969,H03-C4-site-context-contrasts,43,0.005923377434811805
Chest,3,BAUA,Dortmund (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_observed_cell,774,18,103,16,TRUE,TRUE,ESTIMABLE,1.773169870569241,0.8195023037136812,3.8366352060836175,1.773169870569241,0.8195023037136812,3.8366352060836175,2.5134706280056203,1.6555528087244782,3.8159668266422235,0.029158681648439086,0.01833138298703166,0.04638104588598163,0.7054667163452033,0.3207778673333423,1.5514888605257375,-0.8747309691787778,150,0.3831187276368736,0.024953382909972795,0.009209321287341367,0.06761316053850924,H03-C4-site-context-contrasts,43,0.5491368429461855
Chest,3,BAUA,Dortmund (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_observed_cell,140,11,41,11,TRUE,TRUE,CATEGORY_STANDARDIZATION_NON_ESTIMABLE,17.617475064182983,5.933902870985724,52.305444559046265,17.617475064182983,5.933902870985724,52.305444559046265,,,,,,,,,,,150,,0.24792638792262225,0.07036574309477371,0.8735428793179895,H03-C4-site-context-contrasts,,
Chest,4,MPI,Tübingen (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_observed_cell,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,4,MPI,Tübingen (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_observed_cell,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,4,MPI,Tübingen (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_observed_cell,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,4,MPI,Tübingen (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_observed_cell,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,4,MPI,Tübingen (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_observed_cell,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,4,MPI,Tübingen (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_observed_cell,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,4,MPI,Tübingen (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_observed_cell,0,0,0,0,FALSE,FALSE,NOT_APPLICABLE,,,,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,5,TUM,Munich (DE),#DDCC77,1,electric_indoor,Electric light source indoors,Indoor electric,full_observed_cell,338,10,58,10,TRUE,TRUE,ESTIMABLE,126.86858784056581,41.41862561397365,388.60870784734794,126.86858784056581,41.41862561397365,388.60870784734794,86.19973489577059,72.11676822248289,103.03282411627332,1,1,1,1.4717978888678769,0.5492305158339271,3.944043463038274,0.7747188224490196,150,0.43972531891452193,1,1,1,H03-C4-site-context-contrasts,43,0.5729754155552861
Chest,5,TUM,Munich (DE),#DDCC77,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_observed_cell,6,2,4,2,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,436.6254244933442,278.4685354135349,684.6079074279749,,,,49.40514770559492,35.81237214734206,68.15713323231535,0.5731473277189743,0.4041927981117301,0.8127256616299119,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,5,TUM,Munich (DE),#DDCC77,3,daylight_indoor,Daylight indoors,Indoor daylight,full_observed_cell,430,10,52,10,TRUE,TRUE,ESTIMABLE,217.86191949173136,124.90586111423988,379.9967074500279,217.86191949173136,124.90586111423988,379.9967074500279,201.49324820754953,170.39538458920657,238.26660077153798,2.337515868827061,1.8763001020295835,2.912103682725366,1.081236822721331,0.6492114366167298,1.8007585832143866,0.3025456262060105,150,0.7626552878024433,1.7172250688682351,0.5179051921145527,5.693825785197519,H03-C4-site-context-contrasts,43,0.8630046677764489
Chest,5,TUM,Munich (DE),#DDCC77,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_observed_cell,82,10,41,10,TRUE,TRUE,ESTIMABLE,635.2545580148985,330.773794982352,1220.0130711691804,635.2545580148985,330.773794982352,1220.0130711691804,1105.656166490666,914.4655615051203,1336.8196791213888,12.826677110174215,9.925231780615368,16.57630263204459,0.5745498259474152,0.31652103101672596,1.0429243877913477,-1.8366146751773893,150,0.06824624255238224,5.007185536054166,1.3238781838835336,18.938228076938927,H03-C4-site-context-contrasts,43,0.13339038317056529
Chest,5,TUM,Munich (DE),#DDCC77,5,display,Emissive display light,Emissive display,full_observed_cell,34,4,13,4,TRUE,FALSE,SUPPORT_NON_ESTIMABLE,1.6797052868681832,0.20263630850566866,13.923515837508448,,,,27.275075606346686,18.898944635496964,39.3635604357844,0.3164171634556262,0.21000969040389553,0.4767390549300449,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,5,TUM,Munich (DE),#DDCC77,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_observed_cell,371,9,48,9,TRUE,TRUE,ESTIMABLE,11.658490114134985,3.937164782196377,34.52240362303529,11.658490114134985,3.937164782196377,34.52240362303529,2.5134706280056203,1.6555528087244782,3.8159668266422235,0.029158681648439086,0.01833138298703166,0.04638104588598163,4.638403164227832,1.658128491052188,12.975341796501104,2.947241497342457,150,0.0037191906186815255,0.09189422151357171,0.01838206861841911,0.45939051381430607,H03-C4-site-context-contrasts,43,0.013327099716942134
Chest,5,TUM,Munich (DE),#DDCC77,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_observed_cell,129,6,20,6,TRUE,TRUE,CATEGORY_STANDARDIZATION_NON_ESTIMABLE,176.84833786990694,119.31784304249749,262.1178342639786,176.84833786990694,119.31784304249749,262.1178342639786,,,,,,,,,,,150,,1.3939489741318007,0.5915544720984288,3.284724964702469,H03-C4-site-context-contrasts,,
Chest,6,FUSPCEU,Madrid (ES),#CC6677,1,electric_indoor,Electric light source indoors,Indoor electric,full_observed_cell,854,22,109,22,TRUE,TRUE,ESTIMABLE,107.49830885920024,87.68341005458728,131.7910240990159,107.49830885920024,87.68341005458728,131.7910240990159,86.19973489577059,72.11676822248289,103.03282411627332,1,1,1,1.2470839845294546,0.9703523578475128,1.602735801992308,1.7388948616439686,150,0.0841049203177332,1,1,1,H03-C4-site-context-contrasts,43,0.15068798223593866
Chest,6,FUSPCEU,Madrid (ES),#CC6677,2,electric_outdoor,Electric light source outdoors,Outdoor electric,full_observed_cell,30,10,21,10,TRUE,TRUE,ESTIMABLE,20.98457486318236,8.868346413192414,49.654395720654705,20.98457486318236,8.868346413192414,49.654395720654705,49.40514770559492,35.81237214734206,68.15713323231535,0.5731473277189743,0.4041927981117301,0.8127256616299119,0.4247447045038577,0.18850816402452225,0.9570305081354507,-2.0827337953530414,150,0.038972953260310327,0.1952084184939845,0.08637765105623207,0.44115956135592604,H03-C4-site-context-contrasts,43,0.09310205501074133
Chest,6,FUSPCEU,Madrid (ES),#CC6677,3,daylight_indoor,Daylight indoors,Indoor daylight,full_observed_cell,495,22,90,22,TRUE,TRUE,ESTIMABLE,162.07035031954496,89.02133986902919,295.06181878799526,162.07035031954496,89.02133986902919,295.06181878799526,201.49324820754953,170.39538458920657,238.26660077153798,2.337515868827061,1.8763001020295835,2.912103682725366,0.8043463081830081,0.46625854516679455,1.3875841851996369,-0.7889472189664001,150,0.4313880581097761,1.5076548834998178,0.8721654067215127,2.606183678260285,H03-C4-site-context-contrasts,43,0.5729754155552861
Chest,6,FUSPCEU,Madrid (ES),#CC6677,4,daylight_outdoor,Daylight outdoors (including shade),Outdoor daylight,full_observed_cell,207,20,69,20,TRUE,TRUE,ESTIMABLE,566.5341118225261,250.96631128011572,1278.900336150291,566.5341118225261,250.96631128011572,1278.900336150291,1105.656166490666,914.4655615051203,1336.8196791213888,12.826677110174215,9.925231780615368,16.57630263204459,0.5123962846611672,0.24686773827666947,1.063524761750452,-1.8092582197287077,150,0.07241325148803754,5.270167669005515,2.2740863710612373,12.2135498514375,H03-C4-site-context-contrasts,43,0.1353812962602441
Chest,6,FUSPCEU,Madrid (ES),#CC6677,5,display,Emissive display light,Emissive display,full_observed_cell,93,10,29,10,TRUE,TRUE,ESTIMABLE,75.24048855579909,46.23979462248008,122.42984996657185,75.24048855579909,46.23979462248008,122.42984996657185,27.275075606346686,18.898944635496964,39.3635604357844,0.3164171634556262,0.21000969040389553,0.4767390549300449,2.7585803845871375,1.5774764561229582,4.82401224353726,3.587439106230038,150,4.513856888416049e-4,0.699922532310234,0.418992816632731,1.16921229144839,H03-C4-site-context-contrasts,43,0.003881916924037802
Chest,6,FUSPCEU,Madrid (ES),#CC6677,6,sleep_darkness,Darkness during sleep,Sleep darkness,full_observed_cell,834,19,103,19,TRUE,TRUE,ESTIMABLE,1.2118496774287912,0.2285418153396023,6.42586844994657,1.2118496774287912,0.2285418153396023,6.42586844994657,2.5134706280056203,1.6555528087244782,3.8159668266422235,0.029158681648439086,0.01833138298703166,0.04638104588598163,0.4821419689277871,0.10717079154881654,2.1690693410216793,-0.9585327971250474,150,0.33933659449715037,0.01127319759993671,0.0020592876931815624,0.06171307901659665,H03-C4-site-context-contrasts,43,0.5211240558349095
Chest,6,FUSPCEU,Madrid (ES),#CC6677,7,sleep_external_light,Light entering from outside during sleep,External light during sleep,full_observed_cell,0,0,0,0,TRUE,FALSE,STRUCTURAL_CELL_NON_ESTIMABLE,,,,,,,,,,,,,,,,,150,,,,,H03-C4-site-context-contrasts,,
Chest,7,IZTECH,Izmir (TR),#332288,1,electric_indoor,Electric light source indoors,Indoor electric,full_observed_cell,706,16,94,16,TRUE,TRUE,ESTIMABLE,53.449193589114074,40.612681681439376,70.3429612881782,53.449193589114074,40.612681681439376,70.3429612881782,86.19973489577059,72.11676822248289,103.03282411627332,1,1,1,0.6200621574270825,0.4605896428807468,0.8347497279105657,-3.1763086840304706,150,0.0018110535025694253,1,1,1,H03-C4-site-context-contrasts,43,0.00865281117894281
