run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,wald_p_raw,effect_type,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_model_per_sd,std_error_model_per_sd,conf_low_model_per_sd,conf_high_model_per_sd,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,interval_method,effect_status,statistic,df,p_raw,p_adjusted,family_rank,family_observed_tests,comparison_status,diagnostic_status,model_adequacy,specified_limitations,observations,participants,participant_days,represented_days,sites,leba_participant_mean,leba_participant_sd,model_frame_hash,reader_inference_status,reader_placement,display_unit,metric_display,factor_display,effect_label,effect_fill
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,1,leba_f2,Spending time outdoors,-0.00159329303197204,0.01448300653112444,-0.02997946422083432,0.02679287815689022,0.9124004868271248,difference,-0.00159329303197204,-0.02997946422083432,0.02679287815689022,-0.00636290432659412,0.05783869198556773,-0.11972465753121232,0.10699884887802404,-0.00636290432659412,-0.11972465753121232,0.10699884887802404,wald_normal,PASS,0.01365510800565061,1,0.90697490098136,0.9681104338834028,63,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,743,153,743,743,8,15.522875816993466,3.9935556102436705,566dd430f44e2cb6bddb3ad9e8f64801b05912629502a37186e17dde918dc72b,retained_for_inference,Chest,h,Time below 10 lx melEDI before sleep,F2: Spending time outdoors,-0.01 h,-0.00636290432659412
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.03690975178721415,0.01693107252842552,0.00372545941186461,0.07009404416256368,0.02925740168052185,difference,0.03690975178721415,0.00372545941186461,0.07009404416256368,0.11770892314511402,0.05399489886851968,0.01188086601393296,0.22353698027629507,0.11770892314511402,0.01188086601393296,0.22353698027629507,wald_normal,PASS,4.972333206418398,1,0.02575588112992486,0.3502799833669781,5,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,743,153,743,743,8,13.915032679738562,3.1891009135935016,77b7b7b19e2f3d111ccf8f988af4c3e5196982b8e2ac25559ca87eb04c7d0d03,retained_for_inference,Chest,h,Time below 10 lx melEDI before sleep,F3: Using phones and smartwatches in bed before sleep,+0.12 h,0.11770892314511402
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,0.01254755327471473,0.0133785523844368,-0.01367392756406384,0.03876903411349332,0.3483031410222542,difference,0.01254755327471473,-0.01367392756406384,0.03876903411349332,0.05215688391469704,0.05561112898941865,-0.05683892604417481,0.1611526938735689,0.05215688391469704,-0.05683892604417481,0.1611526938735689,wald_normal,PASS,0.9651262115880854,1,0.32589870293916345,0.7609605482613212,28,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,743,153,743,743,8,12.660130718954248,4.156737395154261,3a0df7cc9bdbf4fff2c727e552e2d56dec21273b0807f23dd9e3fc3e7220abdc,retained_for_inference,Chest,h,Time below 10 lx melEDI before sleep,F4: Controlling and using ambient light before bedtime,+0.05 h,0.05215688391469704
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,participant_day,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,-0.00489135829775861,0.01572684202384093,-0.03571540225503784,0.02593268565952062,0.7557856159444832,difference,-0.00489135829775861,-0.03571540225503784,0.02593268565952062,-0.01811760846254095,0.05825227856866488,-0.1322899764745185,0.0960547595494366,-0.01811760846254095,-0.1322899764745185,0.0960547595494366,wald_normal,PASS,0.09791950526891924,1,0.7543407395646055,0.9063008454006284,56,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,743,153,743,743,8,12.130718954248366,3.704003542501283,b49946d5e7e8c97a50cab873a5196ab8bcd4a839a797ec73c6728b4fd7bdcdfc,retained_for_inference,Chest,h,Time below 10 lx melEDI before sleep,F5: Using light in the morning and during daytime,-0.02 h,-0.01811760846254095
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,0.00471280447890115,0.00369898866749447,-0.00253708008860982,0.01196268904641213,0.2026353532726015,ratio,1.0047239272081476,0.9974661355790344,1.012034528188328,0.01883613558820158,0.01478411684424314,-0.01014020096974692,0.04781247214615009,1.0190146546985954,0.989911037532288,1.0489739250499348,wald_normal,PASS,1.616978746922996,1,0.20351357330775433,0.6645697178158566,17,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,861,154,861,861,8,15.551948051948052,3.996799712894827,102fb582abd032fd6ad9adf41041a5c8195b3e03d00ce2dab3d9a26efbc7e69f,unfit_for_inference,Chest,h,Time below 1 lx melEDI during sleep,F2: Spending time outdoors,Unfit,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.00266728892102812,0.00448820740592912,-0.01146401379179515,0.0061294359497389,0.5523193367250934,ratio,0.9973362651334672,0.9886014476253236,1.0061482593816242,-0.00850429864892173,0.01431005688113123,-0.03655149475265851,0.01954289745481504,0.9915317606068722,0.9641084460920668,1.0197351099632208,wald_normal,PASS,0.35277382468621,1,0.5525471195900299,0.8080773567946886,46,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,861,154,861,861,8,13.935064935064934,3.188368002384869,c1d303140d601128a7b30c0917d4480f7d9226ffc553821732856f4309bee119,unfit_for_inference,Chest,h,Time below 1 lx melEDI during sleep,F3: Using phones and smartwatches in bed before sleep,Unfit,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,3,leba_f4,Controlling and using ambient light before bedtime,3.873683805719389e-4,0.00347235840176173,-0.00641832902829611,0.00719306578943999,0.9111740985532174,ratio,1.0003874434173918,0.9936022244489592,1.0072189980273083,0.00161149682948008,0.0144454086495022,-0.02670098386550761,0.02992397752446777,1.0016127959882657,0.9736523357590096,1.03037619922656,wald_normal,PASS,0.0124483147956198,1,0.9111627613020262,0.9681104338834028,64,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,861,154,861,861,8,12.629870129870133,4.160114532582007,d5badb3109a3d32d63269a78779338b923990bdecd7e8db6689b1bfd3d202cf4,unfit_for_inference,Chest,h,Time below 1 lx melEDI during sleep,F4: Controlling and using ambient light before bedtime,Unfit,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,participant_day,tweedie_log,identity,ratio,4,leba_f5,Using light in the morning and during daytime,-0.00179425511530286,0.00403996596499112,-0.00971244290545306,0.00612393267484733,0.6569512765182985,ratio,0.9982073535981152,0.9903345705398976,1.0061427222864072,-0.00663962083287914,0.01494984852293423,-0.03594078551215955,0.02266154384640126,0.9933823727462602,0.9646974158552712,1.0229202672924294,wald_normal,PASS,0.19726785855164053,1,0.6569352490159238,0.8442956331248958,52,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_STRONG_TWEEDIE_MISFIT | WARN_PREDICTED_BOUND,861,154,861,861,8,12.11038961038961,3.7004887299754983,be9449797c4600b9079d1f43e5d83fceac33a07bd4df19bf6429e3a4709a2a95,unfit_for_inference,Chest,h,Time below 1 lx melEDI during sleep,F5: Using light in the morning and during daytime,Unfit,
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,0.00655941483265248,0.0048425839168163,-0.00293187523642038,0.01605070490172535,0.1755680310225265,ratio,1.015218246753961,0.9932718438672276,1.0376495567712456,0.02621666731990352,0.01935483800840052,-0.01171811810316843,0.06415145274297548,1.0622253638889887,0.9733787971653648,1.159181530330177,wald_normal,PASS,1.9438354812675696,1,0.16325268801025336,0.6645697178158566,12,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,15.551948051948052,3.996799712894827,c2a6caa333b8305d152519d5ebc73be9395f1bb25a9b151ce9fab994e4723069,retained_for_inference,Chest,h,Longest continuous period above 250 lx melEDI,F2: Spending time outdoors,×1.06,0.02621666731990352
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,-0.00750828979569647,0.0058415975160239,-0.01895761053928197,0.00394103094788902,0.19868241685651097,ratio,0.9828601120264796,0.9572875031076014,1.0091158577509622,-0.02393919093723146,0.01862516260290156,-0.0604438388451208,0.01256545697065787,0.9463696609158218,0.8700739401313545,1.0293556602404583,wald_normal,PASS,1.7388884839202774,1,0.18727972481621272,0.6645697178158566,14,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,13.935064935064934,3.188368002384869,e327048263175af3c383a2f22311adb43aeb7cb07712797c2cf59e8e863fa59c,retained_for_inference,Chest,h,Longest continuous period above 250 lx melEDI,F3: Using phones and smartwatches in bed before sleep,×0.95,-0.02393919093723146
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,-0.00184182245331538,0.00450696533927681,-0.01067531219786827,0.00699166729123751,0.6827882154336844,ratio,0.9957680272166388,0.975718833278162,1.0162291945268218,-0.00766219235447316,0.01874949200576886,-0.04441052141420178,0.02908613670525545,0.982511873921894,0.9027956931652464,1.0692669334885927,wald_normal,PASS,0.1810527720973596,1,0.6704700615991819,0.8442956331248958,54,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.629870129870133,4.160114532582007,0a97bd4d12b8863f3115ef3077f571c032e462b35f59b21434a1fa1c51dde4a0,retained_for_inference,Chest,h,Longest continuous period above 250 lx melEDI,F4: Controlling and using ambient light before bedtime,×0.98,-0.00766219235447316
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,-0.0092271069743228,0.00516653341320055,-0.01935332638911868,8.991124404730769e-4,0.07410934051169327,ratio,0.9789779115431732,0.9564156492751874,1.002072427417669,-0.03414480536875985,0.01911869866859049,-0.0716167661904711,0.00332715545295138,0.9243899062880412,0.8479753616769053,1.007690479541071,wald_normal,PASS,3.3556173360608454,1,0.0669760936976055,0.5726074326129581,6,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.11038961038961,3.7004887299754983,f58a3cfdb5d21e956ca55f59c3dc430fa1a53f33017c300e9bf5408610ffc0cc,retained_for_inference,Chest,h,Longest continuous period above 250 lx melEDI,F5: Using light in the morning and during daytime,×0.92,-0.03414480536875985
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.00341189686925133,0.02193698474919511,-0.03958380316857551,0.04640759690707818,0.8764021528577397,difference,0.00341189686925133,-0.03958380316857551,0.04640759690707818,0.01363666842745049,0.08767773434736123,-0.15820853313944794,0.18548186999434893,0.01363666842745049,-0.15820853313944794,0.18548186999434893,wald_normal,PASS,0.02607187193052596,1,0.8717249180125448,0.9681104338834028,61,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,15.551948051948052,3.996799712894827,c7eadc60319498388b3c527229a12cbbc33d319dec80296547b31b11fbc38682,retained_for_inference,Chest,clock time,Midpoint of the brightest 10 hours,F2: Spending time outdoors,+0.01 h,0.01363666842745049
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.02022915332644262,0.02646247526083473,-0.03163634512657561,0.07209465177946085,0.4446010556296479,difference,0.02022915332644262,-0.03163634512657561,0.07209465177946085,0.0644979851813671,0.08437210938554664,-0.10086831051397815,0.22986428087671232,0.0644979851813671,-0.10086831051397815,0.22986428087671232,wald_normal,PASS,0.6272489096550089,1,0.42836623117670647,0.7609605482613212,36,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,13.935064935064934,3.188368002384869,a993595d34e7e7cd8c65afad13b0e0a00a4454e0824825fb91d2d4a443e00f87,retained_for_inference,Chest,clock time,Midpoint of the brightest 10 hours,F3: Using phones and smartwatches in bed before sleep,+0.06 h,0.0644979851813671
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.01544969234518157,0.02024201875941296,-0.05512332008801511,0.02422393539765197,0.44531515360025936,difference,-0.01544969234518157,-0.05512332008801511,0.02422393539765197,-0.06427248964911084,0.08420911640983147,-0.22931932498232135,0.10077434568409964,-0.06427248964911084,-0.22931932498232135,0.10077434568409964,wald_normal,PASS,0.6152266176582089,1,0.4328266556429912,0.7609605482613212,37,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.629870129870133,4.160114532582007,74b413063af29f3fe2e08b4ec77a295dfbc7d7cd0c3450bfe2a53e67f3a6de9b,retained_for_inference,Chest,clock time,Midpoint of the brightest 10 hours,F4: Controlling and using ambient light before bedtime,-0.06 h,-0.06427248964911084
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,11,m10_midpoint,Midpoint of the brightest 10 hours,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,0.01612228586428451,0.02345181968188719,-0.02984243608414197,0.06208700781271099,0.4917902690419507,difference,0.01612228586428451,-0.02984243608414197,0.06208700781271099,0.05966033714222811,0.08678319443024116,-0.11043159840438152,0.22975227268883777,0.05966033714222811,-0.11043159840438152,0.22975227268883777,wald_normal,PASS,0.4988048689037896,1,0.4800257236120255,0.7609605482613212,42,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.11038961038961,3.7004887299754983,de94fb517d9ac6048eea018a75af17c292bbba6e100e92498e02ba73e48f7cff,retained_for_inference,Chest,clock time,Midpoint of the brightest 10 hours,F5: Using light in the morning and during daytime,+0.06 h,0.05966033714222811
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,1,leba_f2,Spending time outdoors,-0.01997320778508678,0.02170987654279023,-0.06252378391776656,0.02257736834759299,0.3575698378746392,difference,-0.01997320778508678,-0.06252378391776656,0.02257736834759299,-0.0798289111410236,0.08677002833320613,-0.24989504161162757,0.0902372193295804,-0.0798289111410236,-0.24989504161162757,0.0902372193295804,wald_normal,PASS,0.8919720534045155,1,0.3449434591213086,0.7609605482613212,30,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,15.551948051948052,3.996799712894827,18b6f8ba7e0703ac04b506a8102092eee1fe5d82c6c2cc8c9e8a414eef5ee3b7,retained_for_inference,Chest,clock time,Midpoint of the darkest 10 hours,F2: Spending time outdoors,-0.08 h,-0.0798289111410236
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.02305566721569936,0.02613864419610676,-0.02817513401337677,0.0742864684447755,0.3777481947629712,difference,0.02305566721569936,-0.02817513401337677,0.0742864684447755,0.07350995162416969,0.08333961678058975,-0.08983269575115609,0.23685259899949543,0.07350995162416969,-0.08983269575115609,0.23685259899949543,wald_normal,PASS,0.8309649523189364,1,0.36199365133677897,0.7609605482613212,32,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,13.935064935064934,3.188368002384869,9cb01200f6372df1e2cfbf46aaed365e20a8d5b253c0e472b8a7b08954b85ca1,retained_for_inference,Chest,clock time,Midpoint of the darkest 10 hours,F3: Using phones and smartwatches in bed before sleep,+0.07 h,0.07350995162416969
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.04605230999514405,0.01976638972504645,-0.08479372196061766,-0.00731089802967044,0.01981518545810072,difference,-0.04605230999514405,-0.08479372196061766,-0.00731089802967044,-0.1915828840697704,0.0822304451518454,-0.3527515950000836,-0.03041417313945717,-0.1915828840697704,-0.3527515950000836,-0.03041417313945717,wald_normal,PASS,5.662612964847085,1,0.01733028565197229,0.29461485608352894,4,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.629870129870133,4.160114532582007,026ea6cfd205a40d1fe127c041aa6ccefec1ed8eb3041f455658a9d81d896a40,retained_for_inference,Chest,clock time,Midpoint of the darkest 10 hours,F4: Controlling and using ambient light before bedtime,-0.19 h,-0.1915828840697704
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,12,l10_midpoint,Midpoint of the darkest 10 hours,participant_day,gaussian,clock_hours_midnight_after_16,difference,4,leba_f5,Using light in the morning and during daytime,0.02114207286998212,0.02326756091675113,-0.02446150853494184,0.06674565427490609,0.3635348221079008,difference,0.02114207286998212,-0.02446150853494184,0.06674565427490609,0.07823600238368958,0.08610134694645594,-0.09051953665175176,0.2469915414191309,0.07823600238368958,-0.09051953665175176,0.2469915414191309,wald_normal,PASS,0.8708072956646902,1,0.3507319120159036,0.7609605482613212,31,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,902,154,902,902,8,12.11038961038961,3.7004887299754983,ad45ab3374d2367427d98f2e6aff31151862d28675d0a197b9ad662585b84a39,retained_for_inference,Chest,clock time,Midpoint of the darkest 10 hours,F5: Using light in the morning and during daytime,+0.08 h,0.07823600238368958
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,0.01010808969634511,0.0207764815678517,-0.03061306590210448,0.05082924529479471,0.6266013984845976,difference,0.01010808969634511,-0.03061306590210448,0.05082924529479471,0.04040000999626732,0.08303943556535436,-0.1223542930083616,0.20315431300089623,0.04040000999626732,-0.1223542930083616,0.20315431300089623,wald_normal,PASS,0.26009909397225783,1,0.610052084097996,0.8296708343732747,50,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,831,154,831,831,8,15.551948051948052,3.996799712894827,6877514b2be02a863e24d121a67cdd3afb4167413aa4d5c1625c73a5bad0ef29,retained_for_inference,Chest,clock time,Mean timing of exposure above 250 lx melEDI,F2: Spending time outdoors,+0.04 h,0.04040000999626732
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.01691416942153229,0.02499522583295596,-0.03207557299650655,0.06590391183957114,0.4985988528468552,difference,0.01691416942153229,-0.03207557299650655,0.06590391183957114,0.05392859657053015,0.07969397825818046,-0.10226873060022162,0.21012592374128192,0.05392859657053015,-0.10226873060022162,0.21012592374128192,wald_normal,PASS,0.5030645358542642,1,0.4781566777695907,0.7609605482613212,41,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,831,154,831,831,8,13.935064935064934,3.188368002384869,00bfdb642c492f80c29cc7eacee1b7dbe220471b6cce76b6642f327cba4de540,retained_for_inference,Chest,clock time,Mean timing of exposure above 250 lx melEDI,F3: Using phones and smartwatches in bed before sleep,+0.05 h,0.05392859657053015
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.01015556033126366,0.01907326673383031,-0.04753847619709697,0.02722735553456964,0.5944143826847847,difference,-0.01015556033126366,-0.04753847619709697,0.02722735553456964,-0.0422482941206033,0.07934697412322045,-0.19776550568434695,0.11326891744314033,-0.0422482941206033,-0.19776550568434695,0.11326891744314033,wald_normal,PASS,0.30415428276091916,1,0.5812897036714131,0.8080773567946886,48,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,831,154,831,831,8,12.629870129870133,4.160114532582007,af01b148e1045df79820e16f6da4bd4cd8fcd13ca7c92910128a58f47452d0f2,retained_for_inference,Chest,clock time,Mean timing of exposure above 250 lx melEDI,F4: Controlling and using ambient light before bedtime,-0.04 h,-0.0422482941206033
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,13,mean_timing_above_250,Mean timing of exposure above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,4,leba_f5,Using light in the morning and during daytime,1.6087894082921555e-4,0.02217664579974093,-0.04330454812456447,0.0436263060062229,0.99421185248989985,difference,1.6087894082921555e-4,-0.04330454812456447,0.0436263060062229,5.953307074289073e-4,0.0820644278505998,-0.16024799229163242,0.16143865370649024,5.953307074289073e-4,-0.16024799229163242,0.16143865370649024,wald_normal,PASS,1.7780957932700403e-6,1,0.9989360590861132,0.9989360590861132,68,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,831,154,831,831,8,12.11038961038961,3.7004887299754983,2b10991e38fe7b756b473af6d26aab5f9ecf3b48844021e9ecd7ae5c782511cc,retained_for_inference,Chest,clock time,Mean timing of exposure above 250 lx melEDI,F5: Using light in the morning and during daytime,+0.00 h,5.953307074289073e-4
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,1,leba_f2,Spending time outdoors,-0.01503913862177503,0.03165893141715781,-0.07708950398842795,0.04701122674487787,0.6347611681489131,difference,-0.01503913862177503,-0.07708950398842795,0.04701122674487787,-0.06010842492569598,0.12653440799865337,-0.30811130740815346,0.18789445755676148,-0.06010842492569598,-0.30811130740815346,0.18789445755676148,wald_normal,PASS,0.23478978705179543,1,0.6279947945643083,0.837326392752411,51,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,802,154,802,802,8,15.551948051948052,3.996799712894827,545830347970d924f80500c1f203eeb1f7fb60b723edffcea7d84e18121d3efa,retained_for_inference,Chest,clock time,First light timing above 250 lx melEDI,F2: Spending time outdoors,-0.06 h,-0.06010842492569598
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,0.04257804085806076,0.0377649533846497,-0.03143990765368663,0.11659598936980815,0.2595528939886386,difference,0.04257804085806076,-0.03143990765368663,0.11659598936980815,0.1357544630760765,0.12040856898317324,-0.1002419955609496,0.37175092171310264,0.1357544630760765,-0.1002419955609496,0.37175092171310264,wald_normal,PASS,1.3355581060313853,1,0.24781882677391223,0.6645697178158566,25,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,802,154,802,802,8,13.935064935064934,3.188368002384869,c1ae9a55ce11844c26d609271f9f60d6b7ab953839d073b967d25bc57ce372f0,retained_for_inference,Chest,clock time,First light timing above 250 lx melEDI,F3: Using phones and smartwatches in bed before sleep,+0.14 h,0.1357544630760765
main__chest__all_available,main,chest,all_available,complementary_chest_all_available,H05-F2-complementary-chest,TRUE,68,14,first_timing_above_250,First light timing above 250 lx melEDI,participant_day,gaussian,clock_hours,difference,3,leba_f4,Controlling and using ambient light before bedtime,-0.03193583729375303,0.0290198279403728,-0.08881365489443288,0.02494198030692682,0.2711215827957574,difference,-0.03193583729375303,-0.08881365489443288,0.02494198030692682,-0.13285674083591642,0.12072580794777428,-0.3694749764180533,0.10376149474622053,-0.13285674083591642,-0.3694749764180533,0.10376149474622053,wald_normal,PASS,1.300619004775399,1,0.2541001862237099,0.6645697178158566,26,68,PASS,WARN_REVIEW,acceptable_with_specified_limitations,WARN_GAUSSIAN_DIAGNOSTIC,802,154,802,802,8,12.629870129870133,4.160114532582007,790cf1d1e0e7ebfb5c727819ddb6d1840dd5c7c1cee2878c465a6c4f3de37333,retained_for_inference,Chest,clock time,First light timing above 250 lx melEDI,F4: Controlling and using ambient light before bedtime,-0.13 h,-0.13285674083591642
