run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,panel,model_row_id,site,participant_key,x,y
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S229::2023-11-07,MPI,MPI::MPI_S229,0.4220341244453368,-0.06126678474750235
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S229::2023-11-08,MPI,MPI::MPI_S229,0.4220341244453368,0.299408160847011
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S229::2023-11-09,MPI,MPI::MPI_S229,0.4220341244453368,-0.7425416819815834
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S229::2023-11-10,MPI,MPI::MPI_S229,0.4220341244453368,0.09903319107228138
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S229::2023-11-11,MPI,MPI::MPI_S229,0.4220341244453368,0.2192581729371192
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S229::2023-11-12,MPI,MPI::MPI_S229,0.4220341244453368,-0.9829916457112592
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S230::2023-11-07,MPI,MPI::MPI_S230,0.38657809100454626,0.7509025670890138
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S230::2023-11-09,MPI,MPI::MPI_S230,0.38657809100454626,-0.8751488735964038
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S230::2023-11-10,MPI,MPI::MPI_S230,0.38657809100454626,-0.6611947366641121
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S230::2023-11-11,MPI,MPI::MPI_S230,0.38657809100454626,-0.14770480802661162
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S230::2023-11-12,MPI,MPI::MPI_S230,0.38657809100454626,-0.9607305283693206
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S231::2023-11-07,MPI,MPI::MPI_S231,0.3941413772416112,1.3540632439960207
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S231::2023-11-08,MPI,MPI::MPI_S231,0.3941413772416112,-0.9656034130430264
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S231::2023-11-09,MPI,MPI::MPI_S231,0.3941413772416112,-0.9656034130430264
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S231::2023-11-10,MPI,MPI::MPI_S231,0.3941413772416112,-0.07991250762811743
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S231::2023-11-11,MPI,MPI::MPI_S231,0.3941413772416112,-0.20643977983024725
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,MPI::MPI_S231::2023-11-12,MPI,MPI::MPI_S231,0.3941413772416112,-0.9234276556423164
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S001::2025-03-04,RISE,RISE::RISE_S001,1.3725984784743304,-0.2397417892457319
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S001::2025-03-05,RISE,RISE::RISE_S001,1.3725984784743304,-1.335434430785106
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S001::2025-03-06,RISE,RISE::RISE_S001,1.3725984784743304,-0.6381754770782317
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S001::2025-03-07,RISE,RISE::RISE_S001,1.3725984784743304,1.0717690998695797
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S001::2025-03-08,RISE,RISE::RISE_S001,1.3725984784743304,-0.5551684587797943
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S001::2025-03-09,RISE,RISE::RISE_S001,1.3725984784743304,1.2377831364664549
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S002::2025-03-18,RISE,RISE::RISE_S002,0.7727028537127053,-0.2579874182013007
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S002::2025-03-19,RISE,RISE::RISE_S002,0.7727028537127053,-0.02845470005437865
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S002::2025-03-20,RISE,RISE::RISE_S002,0.7727028537127053,0.45611437158912393
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S002::2025-03-21,RISE,RISE::RISE_S002,0.7727028537127053,0.9151798078829684
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S002::2025-03-22,RISE,RISE::RISE_S002,0.7727028537127053,-1.1506146554393313
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S002::2025-03-23,RISE,RISE::RISE_S002,0.7727028537127053,-1.0486001140406995
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S003::2025-03-18,RISE,RISE::RISE_S003,0.9706008634359428,-0.8121097748754625
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S003::2025-03-19,RISE,RISE::RISE_S003,0.9706008634359428,-0.31741989763579037
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S003::2025-03-20,RISE,RISE::RISE_S003,0.9706008634359428,0.3708442793933188
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S003::2025-03-21,RISE,RISE::RISE_S003,0.9706008634359428,1.188157989615386
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S003::2025-03-22,RISE,RISE::RISE_S003,0.9706008634359428,0.4138607904576379
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S003::2025-03-23,RISE,RISE::RISE_S003,0.9706008634359428,-0.9841758191327398
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S004::2025-03-25,RISE,RISE::RISE_S004,1.7337443478146723,-1.2512760893796286
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S004::2025-03-26,RISE,RISE::RISE_S004,1.7337443478146723,2.6108310524076814
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S004::2025-03-27,RISE,RISE::RISE_S004,1.7337443478146723,-1.2791613395008363
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S004::2025-03-28,RISE,RISE::RISE_S004,1.7337443478146723,-0.8887678378039244
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S004::2025-03-29,RISE,RISE::RISE_S004,1.7337443478146723,1.565134172862381
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S004::2025-03-30,RISE,RISE::RISE_S004,1.7337443478146723,-1.0142514633493604
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S005::2025-04-01,RISE,RISE::RISE_S005,1.6748126285853913,0.42540937006092205
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S005::2025-04-02,RISE,RISE::RISE_S005,1.6748126285853913,0.05341151819891136
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S005::2025-04-03,RISE,RISE::RISE_S005,1.6748126285853913,1.5270953159599536
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S005::2025-04-04,RISE,RISE::RISE_S005,1.6748126285853913,-0.2184330658540964
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S005::2025-04-05,RISE,RISE::RISE_S005,1.6748126285853913,0.05341151819891136
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S005::2025-04-06,RISE,RISE::RISE_S005,1.6748126285853913,-0.9195059405171166
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S006::2025-04-15,RISE,RISE::RISE_S006,1.8057923205209516,0.446358231416094
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S006::2025-04-16,RISE,RISE::RISE_S006,1.8057923205209516,0.16233703641033767
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S006::2025-04-17,RISE,RISE::RISE_S006,1.8057923205209516,0.5951312383238708
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S006::2025-04-18,RISE,RISE::RISE_S006,1.8057923205209516,1.9070386628742677
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S006::2025-04-19,RISE,RISE::RISE_S006,1.8057923205209516,-1.4200667643360174
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S006::2025-04-20,RISE,RISE::RISE_S006,1.8057923205209516,-1.2307193009988466
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S007::2025-04-15,RISE,RISE::RISE_S007,2.1046730990848905,0.969261984517357
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S007::2025-04-16,RISE,RISE::RISE_S007,2.1046730990848905,0.2214030298207922
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S007::2025-04-17,RISE,RISE::RISE_S007,2.1046730990848905,0.4385233715068916
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S007::2025-04-18,RISE,RISE::RISE_S007,2.1046730990848905,1.3431914618656395
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S007::2025-04-19,RISE,RISE::RISE_S007,2.1046730990848905,-0.9848210906575384
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S007::2025-04-20,RISE,RISE::RISE_S007,2.1046730990848905,-1.081319020295805
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S008::2025-04-29,RISE,RISE::RISE_S008,4.572685517290945,-0.6123689268187706
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S008::2025-04-30,RISE,RISE::RISE_S008,4.572685517290945,0.13742878668703706
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S008::2025-05-01,RISE,RISE::RISE_S008,4.572685517290945,1.5086804609363975
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S008::2025-05-02,RISE,RISE::RISE_S008,4.572685517290945,0.09689918055158817
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S008::2025-05-03,RISE,RISE::RISE_S008,4.572685517290945,0.04961464006023071
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S008::2025-05-04,RISE,RISE::RISE_S008,4.572685517290945,0.6102741916006097
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S009::2025-05-27,RISE,RISE::RISE_S009,1.7123137121175964,-0.7244670921016244
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S009::2025-05-28,RISE,RISE::RISE_S009,1.7123137121175964,-0.9496320829722652
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S009::2025-05-29,RISE,RISE::RISE_S009,1.7123137121175964,2.9344640095462915
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S009::2025-05-30,RISE,RISE::RISE_S009,1.7123137121175964,-1.2592339454193966
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S009::2025-05-31,RISE,RISE::RISE_S009,1.7123137121175964,0.3872850503221653
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S009::2025-06-01,RISE,RISE::RISE_S009,1.7123137121175964,0.07768318787503398
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S010::2025-06-10,RISE,RISE::RISE_S010,2.1398456804513226,-1.1999853165987535
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S010::2025-06-11,RISE,RISE::RISE_S010,2.1398456804513226,-0.925968369971242
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S010::2025-06-12,RISE,RISE::RISE_S010,2.1398456804513226,2.302666088118136
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S010::2025-06-13,RISE,RISE::RISE_S010,2.1398456804513226,-1.3906058012091966
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S010::2025-06-14,RISE,RISE::RISE_S010,2.1398456804513226,1.4091325665066845
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S012::2025-06-10,RISE,RISE::RISE_S012,3.731640736300749,-1.343412069151643
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S012::2025-06-11,RISE,RISE::RISE_S012,3.731640736300749,0.41000487163447535
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S012::2025-06-12,RISE,RISE::RISE_S012,3.731640736300749,0.20557060948003988
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S012::2025-06-13,RISE,RISE::RISE_S012,3.731640736300749,0.8896391020737274
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S012::2025-06-14,RISE,RISE::RISE_S012,3.731640736300749,1.5108047447737425
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S012::2025-06-15,RISE,RISE::RISE_S012,3.731640736300749,-0.47849788311364744
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S012::2025-06-16,RISE,RISE::RISE_S012,3.731640736300749,0.1190791908762404
main__glasses__all_available,main,glasses,all_available,primary_near_eye,H05-F1-primary,TRUE,68,6,duration_above_1000,"Time above 1,000 lx melEDI",participant_day,tweedie_log,identity,ratio,1,leba_f2,Spending time outdoors,residual_fitted,RISE::RISE_S013::2025-06-24,RISE,RISE::RISE_S013,2.063216042886725,-0.82267849648167
