relative_path,bytes,sha256
main_linkage_b_amendment/stage3/source_data/parent_c38c55f5337a_main_linkage_b_amendment_stage2_diagnostics_primary_any_valid_assessment_source.csv,546,b58e64828f3128a6611a3104c35bc2eef2b81d4224b826b4fffb235a06618460
main_linkage_b_amendment/stage3/source_data/parent_c3b0ac0f6a24_main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_RISE_primary_comparison_source.csv,1009,18bc283245c8451de7e20479f5ced7946a0b887208197a970437fa4c0098260c
main_linkage_b_amendment/stage3/source_data/parent_c6c5e8b55817_main_linkage_b_amendment_stage2_influence_deletion_estimands_INFLUENCE_2_primary_comparison_source.csv,983,804ba905143d17d0844b250fb1fafb12c9da63f754d062ea764ff0dd56e2b23e
main_linkage_b_amendment/stage3/source_data/parent_cfb5b2e249fc_main_linkage_b_amendment_stage2_diagnostics_support_80_temporal_correlation_source.csv,797,7d1f57c1527ab26a6c43ca917977932638304dd0d852b5f527f7e42c2daeaa53
main_linkage_b_amendment/stage3/source_data/parent_d1bd8dcebd80_privacy_summary.csv,549,02e551a3a8f44e3a33a1c644a07a79001ec7ccb92bc024136026d7e8e767e380
main_linkage_b_amendment/stage3/source_data/parent_d51b130d13e4_main_linkage_b_amendment_stage2_sensitivities_family_grouping_weighting_family_primary_comparison_source.csv,2080,390827eda4e2151d25ba47812b778be46c7f5beb135c0344930b9274b4c9509d
main_linkage_b_amendment/stage3/source_data/parent_d6aa360f9238_main_linkage_b_amendment_stage2_frames_sample_flow_source.csv,105,82a16418fd1f19da6ca1f4fa7d0228dd49e71413510f26bad69aa2ffa6c5d77e
main_linkage_b_amendment/stage3/source_data/parent_d6c8741eb533_main_linkage_b_amendment_stage2_temporal_ANY_reporting_candidate_gates_source.csv,1512,af8674b55cfb46510d8ee6c7f174452a532ee5df9b7ca3feabdd1c99f2d26908
main_linkage_b_amendment/stage3/source_data/parent_dd6cdd6cd81d_main_linkage_b_amendment_stage2_diagnostics_support_80_boundary_prediction_source.csv,25414,3b5e2b8d3f8d6925c75fed06802179d771a16ab957f767a2c02349e9ae4a6c29
main_linkage_b_amendment/stage3/source_data/parent_dde183f61703_main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_TINYGT5_primary_comparison_source.csv,1738,789db85e04f1d25550fb64b33e67bbc78f0cf27124a9cf3cd1f4a00a17ded96c
main_linkage_b_amendment/stage3/source_data/parent_e7c7264fd538_main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_DISPERSION_D1_primary_comparison_source.csv,1749,b06def940ad6f6d779f9fa88c7fc405a0c534b6e72a7e1fb36eb6fd6959ec49f
main_linkage_b_amendment/stage3/source_data/parent_eb4cfd0b1ccb_main_linkage_b_amendment_stage2_diagnostics_primary_any_valid_boundary_prediction_source.csv,26680,aa49c12c739148ce711d0e2e08c9fa41d5e97c8ac243635ca266d0c508a568a0
main_linkage_b_amendment/stage3/source_data/parent_eca2aa9bae5e_main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_BAUA_primary_comparison_source.csv,1007,134464e3d598d1b47c8c708ea89ebcf83675c4205d3bd36456984380283716f4
main_linkage_b_amendment/stage3/source_data/parent_ee197cfe8440_main_linkage_b_amendment_stage2_r2_shapley_within_state_source.csv,2028,7d847f815528cf162b9f800d0938dd6bad17cf41f559b23fce31a97158ccb518
main_linkage_b_amendment/stage3/source_data/parent_f3e2654a6435_main_linkage_b_amendment_stage2_sensitivities_simple_estimands_SENS_COMPLETE_TRIADS_primary_comparison_source.csv,1757,609627685bf04927f375942a8645494fbac4e01867f7818a14a9a830e90e7273
main_linkage_b_amendment/stage3/source_data/parent_fa020db66917_main_linkage_b_amendment_stage2_diagnostics_temporal_80_temporal_correlation_source.csv,840,398b94eb0cbd8dd5c8aa128259faad0aea58362b03c0bc0f76c5c90474bbd6f2
main_linkage_b_amendment/stage3/source_data/parent_fbe905f1bbf1_main_linkage_b_amendment_stage2_r2_random_effects_source.csv,385,edf5f3072ac56bc73e82a1e6020c69043ebaf2a5daf34a85798f36af44cd24ad
main_linkage_b_amendment/stage3/source_data/parent_fc7e568ac51c_main_linkage_b_amendment_stage2_influence_deletion_estimands_LOSO_UCR_primary_comparison_source.csv,1005,5062fcca61d9ba78fa028643c643b6cfc76b6bee39737a751b918d629fc48e7c
main_linkage_b_amendment/stage3/source_data/table_artifacts_source.csv,699,bc69aa833e8cb15a2b1ded8deb187fa7bafb447e220612490342ed63a53d41f7
main_linkage_b_amendment/stage3/source_data/table_association_sample_source.csv,395,6a9b646bbd6e6ae3cc671c842c3bbf9bf8e381d83e593a777232d08366e1814e
main_linkage_b_amendment/stage3/source_data/table_chest_source.csv,325,411d49ccd65715678ebaee7277fcc90b18100ee65ea0e49b3d43a82b3a07e6a4
main_linkage_b_amendment/stage3/source_data/table_chronology_source.csv,339,10adf14baec5ef09a71cb2fafd99ed1170052376776b265695a270fdfa5c434f
main_linkage_b_amendment/stage3/source_data/table_compact_source.csv,7732,2d9561ab252c4fc77600429c1ccc29d0f910f3850398fd578114f803b4438b79
main_linkage_b_amendment/stage3/source_data/table_coverage_source.csv,412,e78f6aa1d9c480de241dfa03a6df5617d5b398fef4c8bb36e8e58348546a0387
main_linkage_b_amendment/stage3/source_data/table_cross_diagnostics_source.csv,846,ef42a56d86efe22c69fe0d74d4d3934aeca3bc900c91250140901ef174d9450e
main_linkage_b_amendment/stage3/source_data/table_cross_transitions_source.csv,1636,0891d176ad67bc263d98622deaddea19bf618be0eace1b49f135a050c6e57015
main_linkage_b_amendment/stage3/source_data/table_derivation_source.csv,1187,6b229114cc12b45d948e107a3f5f870ed1810c9342655c9c4528eed880d2de0e
main_linkage_b_amendment/stage3/source_data/table_diagnostics_source.csv,2696,902e5e6ae21f0fb0c64842e728b9f3c57baffaddf0ce6b611e0238c1cd8d335f
main_linkage_b_amendment/stage3/source_data/table_endpoints_source.csv,1128,0967c6716cd2214b610060eca7e05dbdf387f0b920a661baf287583def9de133
main_linkage_b_amendment/stage3/source_data/table_environment_source.csv,148,899fac2630467dde517a504d7649aa7da50e1e5c8fdef8d67d5c3c262a6719d6
main_linkage_b_amendment/stage3/source_data/table_execution_source.csv,835,6c810be6d2bb2cb8e022986e3a5f983383ef85e724b8a8c66f3a462afc621cb4
main_linkage_b_amendment/stage3/source_data/table_family_status_source.csv,587,3481e4610b9ab2dbeab49e890c793355816f7b887f456adf37ca81d4cb511989
main_linkage_b_amendment/stage3/source_data/table_grouping_source.csv,834,760633872c038a071ce374f2b403c5f97cefa1c3362c057a8c6374bba5e49d97
main_linkage_b_amendment/stage3/source_data/table_interactions_source.csv,658,df3605b3e29408fb6fa463c9ea2635d0c77f52f15eb927fd1b47c8836a8721a8
main_linkage_b_amendment/stage3/source_data/table_levels_source.csv,867,5ce0008819ba241c23682e87554fed9807da157237b7b36e4dc64521976fa326
main_linkage_b_amendment/stage3/source_data/table_localizations_source.csv,3066,4c8bac6177876fe770f9c951fca0bd98baf5a0444027925fcdfe4a63b3281c1e
main_linkage_b_amendment/stage3/source_data/table_measurement_source.csv,1085,1692e746af4e9bf015163f782200c69c19c088f2215359ff7ddb0e38c113d65e
main_linkage_b_amendment/stage3/source_data/table_model_components_source.csv,977,4d36de15230b53b416fcfb8c7f7beddc8175949ccf9e74c323bdbaddb1606d5b
main_linkage_b_amendment/stage3/source_data/table_multiplicity_source.csv,1268,334ef999c492536d3972ad0f5aee515ecb31c2ef5ea6ea1fe9843714ea85d313
main_linkage_b_amendment/stage3/source_data/table_pair_eligibility_source.csv,266,6205e6812fea5beface21af3a1861fce74e4ac5b21c05a7be80c0352876f946e
main_linkage_b_amendment/stage3/source_data/table_primary_source.csv,540,90500204c488451d053c0db35f6c595e5ea8cd851d0899867c3ec439934fa924
main_linkage_b_amendment/stage3/source_data/table_privacy_source.csv,549,02e551a3a8f44e3a33a1c644a07a79001ec7ccb92bc024136026d7e8e767e380
main_linkage_b_amendment/stage3/source_data/table_profile_flow_source.csv,342,8ede37bbb9d81cba6e8112820d433ee2fdced55a7828568d4c0d983d0ab60728
main_linkage_b_amendment/stage3/source_data/table_r2_source.csv,650,ac0da78c29216a6ef56ade1821df3d6b4fd0ed22d487471797df38d94562e17b
main_linkage_b_amendment/stage3/source_data/table_random_source.csv,164,3d13e5411fc5249c34bd74494a13d7c7efa8153af1665512b436b8fb8a7143f7
main_linkage_b_amendment/stage3/source_data/table_routes_source.csv,2508,97af1dbc50e5a79833e26432e336a7643ed35f6fe2abf6ac3ad24d87dbb2a205
main_linkage_b_amendment/stage3/source_data/table_samples_source.csv,154,9d9b2f3625fbb41ad78d387b9368f4d3320a777d329d54797d055695204450a4
main_linkage_b_amendment/stage3/source_data/table_sensitivities_source.csv,10342,fd1e58f1d9f3ed665eeedcf61ee54e65d6ffc2abc7819319bd7fd7a446287aef
main_linkage_b_amendment/stage3/source_data/table_shapley_global_source.csv,446,6efed04e3f71283549d577f8b4177b122280e78f2c5dfdc6165c58c0403a45d5
main_linkage_b_amendment/stage3/source_data/table_shapley_within_source.csv,761,725cfb003f9ca5ba46dc5af0cccccb33d146756f2a2ce665656cb14c64be6f21
main_linkage_b_amendment/stage3/source_data/table_support_source.csv,9511,d3df54830d89b6d4fc9a48af585cb67add7077f38a84de054d5bc999f3baf9b3
main_linkage_b_amendment/stage3/source_data/table_temporal_residuals_source.csv,1693,196dc93d454fbcaa58e21292dcf6f3397a54bb41f7b32fdf2691867bac164bfc
main_linkage_b_amendment/stage3/source_data/table_temporal_routes_source.csv,436,44b6bdb5c6287807200fe3a0c1ac8c54ca0dccb2a7d6117a18f92d7f04a222c8
main_linkage_b_amendment/stage3/source_data/table_weighting_source.csv,266,0df7664de94db808b4fd9b70c04eac1062dd574be43758b3a071ea3c282b77dc
main_linkage_b_amendment/stage3/figures/main_adherence_levels.png,73220,0fe492e83a6ac1245fb0ba576d3c27798c4581219ae1e803fbb25ffc3e6ad877
main_linkage_b_amendment/stage3/figures/main_adherence_levels.svg,8145,11b008bda0e8cfce327a943e23107ec26d31bc7c434184f6636aec4d48861353
main_linkage_b_amendment/stage3/figures/main_coverage.png,64879,5d856001a5ed5bf83d4ac0b8fde43c83ab59ec37c79d390ec64128df0ddefdda
main_linkage_b_amendment/stage3/figures/main_coverage.svg,8136,570350fdfc622f171873f9371dc0b9c0ee520085313a3e8f5fa64c7120127904
main_linkage_b_amendment/stage3/figures/main_site_free_work.png,256396,3d89fc01e3ddb00731e144ac5b97d87731cd3fa2544c2f45f0f3f08b49739906
main_linkage_b_amendment/stage3/figures/main_site_free_work.svg,29691,62414031116e794769d6f59ba4e5ac73fd2d44d698b54ff9ef1f0c3344c5c8b5
main_linkage_b_amendment/stage3/figures/main_site_workday.png,246622,f9fce5de10f2beed8c3c2a9c4b855f1addcd8be299817ae248dfb60eb5ed3cbb
main_linkage_b_amendment/stage3/figures/main_site_workday.svg,28784,ecca6b95391659817dee792c9abd35acf3a7a93aaf184203ad0c284258708b86
main_linkage_b_amendment/stage3/code/report_data.R,20604,056e900fd6ed9e65288a2e06c2b59846e769fe160bde14a344cbcd595506a49d
main_linkage_b_amendment/stage3/code/report_sensitivities.R,4487,40319c64113d51ef9311d42e607704f59ddb761ee1ed1c903f445c9158168dcc
main_linkage_b_amendment/stage4/code/report_methods.R,8691,0913ce291aff3c42049bf2505c8bd52a37dc311bfdae32fc157b4ff250971c3a
stage3_cross_state_association/figures/participant_state_raincloud.png,1832424,f3a61b69e89b0933302694ccca4ea5ed5c4d1bb2e67d169f3e1542a644843228
stage3_cross_state_association/figures/participant_state_raincloud.svg,108600,200e85cb494e28865cafe677c860ec8a6e4eb426c86c78b37819a4bd19e08653
stage3_cross_state_association/source_data/figure_participant_state_profiles.csv,32973,c1123760a7916fe11ab502a3ee8a34fce23baf3924a45d85b90ab22a67caae85
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_participant_state_summary_source.csv,643,e5752d46477a6fa5690f45add6e719fe96ccbe9316fb2da8df4b399152322f5b
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_coverage_gate_source.csv,900,762efe853d3b764939c9fadcecf7682c3c5df44490ac1f259ee7fff88f787f84
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_temporal_diagnostic_source.csv,312,ba160b31f1a0aeec2071a7555adbdc4f01923913876a8a05d2adbe5d9cc82ee9
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_technical_disposition_source.csv,919,996c2581a0518e1436cd48ac52f78ecec9ddeed7075640673290269eadb655c5
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_bounded_stability_source.csv,263,d27b294d64a5ea0bc6cb7235ad369eb6fc0cfd64185dad32f1b02553702ffc9b
main_linkage_b_amendment/stage2/source_data/stage3_cross_state_association_source_data_table_descriptive_wake_cycle_groups_source.csv,3499,7ae87552993cf3a6d514229d395edea41b80b2d8b0871c46e762f894f4db5ca1
main_linkage_b_amendment/stage2/source_data/endpoint_catalog.csv,42091,75465e8c8186f499b2c17119e875fe1ac458447b5dc47e5a18c76ab9597b3146
_quarto.yml,400,7b1d2b50c29febafddd7a70e6ff6c7d862debafddb7f27189113f34ab326be66
stage1.css,97,015c737b6a79359af0d1b4c09c6ccbe731b64704425b143f34b20e57cbde87a2
stage3_cross_state_association/report.css,1296,79846bc9b0b67c1a9845abffbe2c0bcb84ea6d902704f21ef1047fd90ccf97cf
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_placement_chest_b_frames_recovery_001_sample_summary_source.csv,189,413cada7229b50025595bf2e2616625dfe98f65a50577e020330f0c41fee5c26
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_r2_quadrature_check_source.csv,9112,f7629da5355805bdd8771363559c0a526256cdc713facd5f6d4b8d7a06a2885d
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_completion_v2_continued_final_package_010_all_saved_diagnostic_dispositions_source.csv,8684,8f62e0adc060a46fa04cf014df96aa082db2c531dc67a732f66dcb53f4fcc3da
main_linkage_b_amendment/stage2/source_data/main_linkage_b_amendment_stage2_reuse_raincloud_reconciliation_source.csv,345,bd3f7d4743470ee73be19578a0de72a03750197346ba0f00db1f2fce10992ddc
